cell_id,Lanius excubitor,Lanius excubitor [excubitor Group],Lanius excubitor [elegans Group],Lanius excubitor aucheri/buryi,Lanius excubitor uncinatus,Lanius excubitor pallidirostris,Lanius excubitor lahtora
8460a67ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a89ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,1.0
8460aa3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
8460aa9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460aadffffffff,14.0,0.0,0.0,0.0,0.0,0.0,12.0
8460acdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460ae3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8460ae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460b19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0
8460b3dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0
8460b53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
84611b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84618b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84618d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8463325ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
846336dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
