cell_id,Botaurus exilis,Botaurus exilis exilis/pullus,Botaurus exilis [erythromelas Group]
8444d0bffffffff,511.0,0.0,0.0
8444d23ffffffff,132.0,0.0,0.0
8444d2bffffffff,141.0,0.0,0.0
8444d35ffffffff,3.0,0.0,0.0
8444d39ffffffff,11.0,0.0,0.0
8444d3bffffffff,53.0,0.0,0.0
8444d3dffffffff,5.0,0.0,0.0
8444d51ffffffff,174.0,0.0,0.0
8444d53ffffffff,13.0,0.0,0.0
8444d55ffffffff,88.0,0.0,0.0
8444d59ffffffff,5.0,0.0,0.0
8444d5dffffffff,1048.0,0.0,0.0
8444e03ffffffff,1.0,0.0,0.0
8444e05ffffffff,10.0,0.0,0.0
8444e07ffffffff,6.0,0.0,0.0
8444e0dffffffff,2.0,0.0,0.0
8444e21ffffffff,2.0,0.0,0.0
8444e29ffffffff,7.0,0.0,0.0
8444e2bffffffff,4.0,0.0,0.0
8444e2dffffffff,4.0,0.0,0.0
8444e33ffffffff,48.0,0.0,0.0
8444e35ffffffff,8.0,0.0,0.0
8444e43ffffffff,6.0,0.0,0.0
8444e47ffffffff,23.0,0.0,0.0
8444e55ffffffff,12.0,0.0,0.0
8444e5bffffffff,9.0,0.0,0.0
8444e63ffffffff,484.0,0.0,0.0
8444e67ffffffff,14.0,0.0,0.0
8444e6bffffffff,2.0,0.0,0.0
8444eedffffffff,18.0,0.0,0.0
8444f01ffffffff,6.0,0.0,0.0
8444f03ffffffff,2.0,0.0,0.0
8444f05ffffffff,97.0,0.0,0.0
8444f07ffffffff,16.0,0.0,0.0
8444f0dffffffff,18.0,0.0,0.0
8444f1dffffffff,2.0,0.0,0.0
8444f31ffffffff,424.0,0.0,0.0
8444f35ffffffff,337.0,0.0,0.0
8444f37ffffffff,83.0,0.0,0.0
8444f3dffffffff,9.0,0.0,0.0
8444f41ffffffff,1.0,0.0,0.0
8444f43ffffffff,1290.0,0.0,0.0
8444f47ffffffff,8.0,0.0,0.0
8444f49ffffffff,6.0,0.0,0.0
8444f4bffffffff,2.0,0.0,0.0
8444f4dffffffff,40.0,0.0,0.0
8444f55ffffffff,11.0,0.0,0.0
8444f59ffffffff,6.0,0.0,0.0
8444f5dffffffff,2.0,0.0,0.0
8444f63ffffffff,3.0,0.0,0.0
8444f69ffffffff,21.0,0.0,0.0
8444f6bffffffff,59.0,0.0,0.0
8445017ffffffff,2.0,0.0,0.0
8445019ffffffff,4.0,0.0,0.0
844501bffffffff,2.0,0.0,0.0
8445053ffffffff,18.0,0.0,0.0
8445057ffffffff,3.0,0.0,0.0
8445059ffffffff,3.0,0.0,0.0
844505bffffffff,20.0,0.0,0.0
8445085ffffffff,82.0,0.0,0.0
8445091ffffffff,6.0,0.0,0.0
8445093ffffffff,2.0,0.0,0.0
844509bffffffff,137.0,0.0,0.0
84450a5ffffffff,4.0,0.0,0.0
84450a7ffffffff,22.0,0.0,0.0
84450adffffffff,10.0,0.0,0.0
84450b1ffffffff,69.0,0.0,0.0
84450b5ffffffff,59.0,0.0,0.0
84450c5ffffffff,12.0,0.0,0.0
84450d3ffffffff,1.0,0.0,0.0
84450e3ffffffff,2.0,0.0,0.0
84450ebffffffff,5.0,0.0,0.0
844519bffffffff,32.0,0.0,0.0
84451d3ffffffff,3.0,0.0,0.0
8445207ffffffff,1.0,0.0,0.0
844520dffffffff,33.0,0.0,0.0
8445217ffffffff,271.0,0.0,0.0
8445219ffffffff,4.0,0.0,0.0
8445225ffffffff,127.0,0.0,0.0
844522bffffffff,7.0,0.0,0.0
8445233ffffffff,80.0,0.0,0.0
844523bffffffff,2.0,0.0,0.0
8445263ffffffff,46.0,0.0,0.0
844526bffffffff,82.0,0.0,0.0
8445287ffffffff,8.0,0.0,0.0
8445289ffffffff,13.0,0.0,0.0
84452a5ffffffff,18.0,0.0,0.0
84452a9ffffffff,5.0,0.0,0.0
84452adffffffff,757.0,0.0,0.0
84452bdffffffff,2.0,0.0,0.0
84452c3ffffffff,176.0,0.0,0.0
84452c7ffffffff,489.0,0.0,0.0
84452c9ffffffff,15.0,0.0,0.0
84452cdffffffff,2.0,0.0,0.0
84452e1ffffffff,9.0,0.0,0.0
84452e3ffffffff,69.0,0.0,0.0
84452e7ffffffff,22.0,0.0,0.0
84452ebffffffff,15.0,0.0,0.0
8445319ffffffff,3.0,0.0,0.0
8445321ffffffff,4.0,0.0,0.0
8445365ffffffff,4.0,0.0,0.0
84456dbffffffff,2.0,0.0,0.0
8445721ffffffff,10.0,0.0,0.0
8445725ffffffff,3.0,0.0,0.0
8445727ffffffff,2.0,0.0,0.0
8445767ffffffff,15.0,0.0,0.0
8445847ffffffff,3.0,0.0,0.0
8445889ffffffff,26.0,0.0,0.0
84458c3ffffffff,10.0,0.0,0.0
84458c7ffffffff,55.0,0.0,0.0
84458d5ffffffff,7.0,0.0,0.0
8445905ffffffff,2.0,0.0,0.0
8445989ffffffff,1.0,0.0,0.0
844598bffffffff,1.0,0.0,0.0
84459d7ffffffff,5.0,0.0,0.0
8445a33ffffffff,206.0,0.0,0.0
8445b07ffffffff,2.0,0.0,0.0
8445b21ffffffff,58.0,0.0,0.0
8445b29ffffffff,37.0,0.0,0.0
8448005ffffffff,7.0,0.0,0.0
8448059ffffffff,7.0,0.0,0.0
84480e5ffffffff,1.0,0.0,0.0
8448233ffffffff,33.0,0.0,0.0
844823bffffffff,2.0,0.0,0.0
844832bffffffff,1.0,0.0,0.0
844833bffffffff,5.0,0.0,0.0
8448361ffffffff,79.0,0.0,0.0
8448363ffffffff,188.0,0.0,0.0
8448365ffffffff,65.0,0.0,0.0
8448369ffffffff,3.0,0.0,0.0
844850dffffffff,2.0,0.0,0.0
844856bffffffff,2.0,0.0,0.0
8448583ffffffff,40.0,0.0,0.0
8448587ffffffff,6.0,0.0,0.0
8448597ffffffff,61.0,0.0,0.0
84485a7ffffffff,3.0,0.0,0.0
84485b5ffffffff,164.0,0.0,0.0
84485b7ffffffff,40.0,0.0,0.0
84485b9ffffffff,17.0,0.0,0.0
84485bbffffffff,119.0,0.0,0.0
84485bdffffffff,42.0,0.0,0.0
8448723ffffffff,10.0,0.0,0.0
844880dffffffff,5.0,0.0,0.0
8448825ffffffff,41.0,0.0,0.0
8448827ffffffff,14.0,0.0,0.0
8448869ffffffff,13.0,0.0,0.0
8448903ffffffff,101.0,0.0,0.0
8448907ffffffff,148.0,0.0,0.0
844890bffffffff,10.0,0.0,0.0
8448915ffffffff,7.0,0.0,0.0
844891dffffffff,5.0,0.0,0.0
8448923ffffffff,203.0,0.0,0.0
8448927ffffffff,3.0,0.0,0.0
8448935ffffffff,57.0,0.0,0.0
8448937ffffffff,3.0,0.0,0.0
8448939ffffffff,15.0,0.0,0.0
844893dffffffff,13.0,0.0,0.0
8448951ffffffff,12.0,0.0,0.0
8448955ffffffff,562.0,0.0,0.0
8448957ffffffff,6.0,0.0,0.0
8448959ffffffff,5.0,0.0,0.0
84489c1ffffffff,4.0,0.0,0.0
84489c9ffffffff,4.0,0.0,0.0
84489cdffffffff,43.0,0.0,0.0
8448a27ffffffff,107.0,0.0,0.0
8448ab7ffffffff,1.0,0.0,0.0
8448b13ffffffff,17.0,0.0,0.0
8448b15ffffffff,232.0,0.0,0.0
8448b19ffffffff,6.0,0.0,0.0
8448b23ffffffff,1778.0,0.0,0.0
8448b2bffffffff,15.0,0.0,0.0
8448b31ffffffff,19.0,0.0,0.0
8448b37ffffffff,1.0,0.0,0.0
8448b39ffffffff,482.0,0.0,0.0
8448b3dffffffff,94.0,0.0,0.0
8448b5bffffffff,1.0,0.0,0.0
8448c35ffffffff,224.0,0.0,0.0
8448c3dffffffff,6.0,0.0,0.0
8448d03ffffffff,4.0,0.0,0.0
8448d33ffffffff,7.0,0.0,0.0
8448dcbffffffff,8.0,0.0,0.0
8448e93ffffffff,187.0,0.0,0.0
8448e97ffffffff,478.0,0.0,0.0
8448e9bffffffff,3.0,0.0,0.0
8448ea1ffffffff,2.0,0.0,0.0
8448ea5ffffffff,6.0,0.0,0.0
8448eb3ffffffff,8.0,0.0,0.0
8448ebbffffffff,430.0,0.0,0.0
8448eebffffffff,76.0,0.0,0.0
8448f25ffffffff,3.0,0.0,0.0
8449801ffffffff,22.0,0.0,0.0
8449803ffffffff,8.0,0.0,0.0
8449855ffffffff,4.0,0.0,0.0
8449865ffffffff,16.0,0.0,0.0
844992bffffffff,9.0,0.0,0.0
844994bffffffff,3.0,0.0,0.0
8449951ffffffff,4.0,0.0,0.0
8449957ffffffff,10.0,0.0,0.0
8449963ffffffff,15.0,0.0,0.0
8449965ffffffff,54.0,0.0,0.0
8449967ffffffff,1.0,0.0,0.0
8449969ffffffff,8.0,0.0,0.0
8449a89ffffffff,5.0,0.0,0.0
8449a8bffffffff,3.0,0.0,0.0
8449a8dffffffff,2.0,0.0,0.0
8449aa3ffffffff,33.0,0.0,0.0
8449aa5ffffffff,4.0,0.0,0.0
8449aa7ffffffff,10.0,0.0,0.0
8449aabffffffff,14.0,0.0,0.0
8449ab5ffffffff,12.0,0.0,0.0
8449abdffffffff,20.0,0.0,0.0
8449ac7ffffffff,9.0,0.0,0.0
8449ad5ffffffff,2.0,0.0,0.0
8449b33ffffffff,43.0,0.0,0.0
8449b35ffffffff,5.0,0.0,0.0
8449b55ffffffff,3.0,0.0,0.0
844c883ffffffff,85.0,0.0,0.0
844c895ffffffff,8.0,0.0,0.0
844c89bffffffff,3.0,0.0,0.0
844c933ffffffff,18.0,0.0,0.0
844c937ffffffff,2.0,0.0,0.0
844c989ffffffff,2.0,0.0,0.0
844cc0bffffffff,499.0,0.0,0.0
844cc51ffffffff,7.0,0.0,0.0
844cc53ffffffff,10.0,0.0,0.0
844cc55ffffffff,2.0,0.0,0.0
844cc57ffffffff,9.0,0.0,0.0
844cc59ffffffff,434.0,0.0,0.0
844cc5bffffffff,3.0,0.0,0.0
844cc5dffffffff,4.0,0.0,0.0
844cc61ffffffff,29.0,0.0,0.0
844cc6dffffffff,2.0,0.0,0.0
844cd09ffffffff,5.0,0.0,0.0
844cd21ffffffff,5.0,0.0,0.0
844cd43ffffffff,4.0,0.0,0.0
844cd4dffffffff,3.0,0.0,0.0
844cd59ffffffff,2.0,0.0,0.0
844cd67ffffffff,38.0,0.0,0.0
844cea9ffffffff,69.0,0.0,0.0
844ceadffffffff,5.0,0.0,0.0
844cee3ffffffff,23.0,0.0,0.0
844cee5ffffffff,108.0,0.0,0.0
844cee7ffffffff,78.0,0.0,0.0
844cf23ffffffff,2.0,0.0,0.0
844cf25ffffffff,4.0,0.0,0.0
844cf33ffffffff,2.0,0.0,0.0
844cf35ffffffff,14.0,0.0,0.0
845e437ffffffff,14.0,0.0,0.0
845e463ffffffff,6.0,0.0,0.0
845e5cbffffffff,11.0,0.0,0.0
845e5d9ffffffff,2.0,0.0,0.0
845e5ddffffffff,70.0,0.0,0.0
845f083ffffffff,10.0,0.0,0.0
845f129ffffffff,13.0,0.0,0.0
845f13bffffffff,3.0,0.0,0.0
845f1c3ffffffff,2.0,0.0,0.0
845f1e9ffffffff,3.0,0.0,0.0
845f295ffffffff,2.0,0.0,0.0
845f4a3ffffffff,2.0,0.0,0.0
845f581ffffffff,2.0,0.0,0.0
845f583ffffffff,6.0,0.0,0.0
845f58bffffffff,6.0,0.0,0.0
8466021ffffffff,2.0,0.0,0.0
8466027ffffffff,3.0,0.0,0.0
8466029ffffffff,2.0,0.0,0.0
8466047ffffffff,7.0,0.0,0.0
8466067ffffffff,5.0,0.0,0.0
84660a7ffffffff,2.0,0.0,0.0
84660b5ffffffff,33.0,0.0,0.0
84660b9ffffffff,3.0,0.0,0.0
84660bbffffffff,89.0,0.0,0.0
84660bdffffffff,2.0,0.0,0.0
84660e3ffffffff,10.0,0.0,0.0
84660e7ffffffff,1.0,0.0,0.0
8466193ffffffff,29.0,0.0,0.0
8466221ffffffff,32.0,0.0,0.0
8466225ffffffff,6.0,0.0,0.0
8466281ffffffff,1.0,0.0,0.0
8466313ffffffff,4.0,0.0,0.0
846631bffffffff,2.0,0.0,0.0
8466529ffffffff,4.0,0.0,0.0
846654bffffffff,4.0,0.0,0.0
8466603ffffffff,3.0,0.0,0.0
8466641ffffffff,2.0,0.0,0.0
8466727ffffffff,2.0,0.0,0.0
846675dffffffff,12.0,0.0,0.0
8466a51ffffffff,228.0,0.0,0.0
8466a5bffffffff,2.0,0.0,0.0
8466b09ffffffff,9.0,0.0,0.0
8466b0bffffffff,8.0,0.0,0.0
8466b45ffffffff,2.0,0.0,0.0
8466b59ffffffff,56.0,0.0,0.0
8466b69ffffffff,6.0,0.0,0.0
8466c35ffffffff,3.0,0.0,0.0
8466ce1ffffffff,2.0,0.0,0.0
8466db1ffffffff,12.0,0.0,0.0
8466dc3ffffffff,232.0,0.0,0.0
8466dc7ffffffff,7.0,0.0,0.0
8466dd3ffffffff,3.0,0.0,0.0
8466dddffffffff,2.0,0.0,0.0
8466de3ffffffff,4.0,0.0,0.0
8466e4bffffffff,2.0,0.0,0.0
8466e6dffffffff,4.0,0.0,0.0
8466f11ffffffff,1.0,0.0,0.0
8466f15ffffffff,11.0,0.0,0.0
8466f1dffffffff,21.0,0.0,0.0
8466f57ffffffff,13.0,0.0,0.0
8466f59ffffffff,3.0,0.0,0.0
8467229ffffffff,2.0,0.0,0.0
8467253ffffffff,22.0,0.0,0.0
846725bffffffff,1.0,0.0,0.0
846725dffffffff,2.0,0.0,0.0
8467325ffffffff,2.0,0.0,0.0
846732dffffffff,25.0,0.0,0.0
8467363ffffffff,6.0,0.0,0.0
84675cbffffffff,2.0,0.0,0.0
8467737ffffffff,197.0,0.0,0.0
8467933ffffffff,2.0,0.0,0.0
846793bffffffff,1.0,0.0,0.0
84679a1ffffffff,28.0,0.0,0.0
84679a3ffffffff,28.0,0.0,0.0
84679a7ffffffff,1.0,0.0,0.0
84679adffffffff,11.0,0.0,0.0
84679b3ffffffff,16.0,0.0,0.0
84679b7ffffffff,52.0,0.0,0.0
846d041ffffffff,5.0,0.0,0.0
846d051ffffffff,3.0,0.0,0.0
846d053ffffffff,4.0,0.0,0.0
846d20dffffffff,1.0,0.0,0.0
846d2a3ffffffff,8.0,0.0,0.0
846d2c9ffffffff,2.0,0.0,0.0
846d2d7ffffffff,31.0,0.0,0.0
846d2e5ffffffff,17.0,0.0,0.0
846d341ffffffff,19.0,0.0,0.0
846d347ffffffff,3.0,0.0,0.0
846d34dffffffff,73.0,0.0,0.0
846d35bffffffff,504.0,0.0,0.0
846d35dffffffff,3.0,0.0,0.0
846d601ffffffff,2.0,0.0,0.0
846d60dffffffff,2.0,0.0,0.0
846d613ffffffff,35.0,0.0,0.0
846d615ffffffff,7.0,0.0,0.0
846d63bffffffff,2.0,0.0,0.0
846d651ffffffff,1.0,0.0,0.0
846d657ffffffff,9.0,0.0,0.0
846d683ffffffff,14.0,0.0,0.0
846d689ffffffff,26.0,0.0,0.0
846d68bffffffff,76.0,0.0,0.0
846d695ffffffff,7.0,0.0,0.0
846d697ffffffff,72.0,0.0,0.0
846d6d1ffffffff,2.0,0.0,0.0
846d6d5ffffffff,344.0,0.0,0.0
846d6d7ffffffff,6.0,0.0,0.0
846d751ffffffff,5.0,0.0,0.0
846d75bffffffff,12.0,0.0,0.0
846d769ffffffff,19.0,0.0,0.0
8480105ffffffff,1.0,0.0,0.0
848011bffffffff,13.0,0.0,0.0
8480141ffffffff,3.0,0.0,0.0
84802b7ffffffff,7.0,0.0,0.0
84806c9ffffffff,2.0,0.0,0.0
8481327ffffffff,2.0,0.0,0.0
848133dffffffff,1.0,0.0,0.0
8481637ffffffff,1.0,0.0,0.0
8481839ffffffff,3.0,0.0,0.0
848a699ffffffff,6.0,0.0,0.0
848a6d3ffffffff,14.0,0.0,0.0
848a6d9ffffffff,4.0,0.0,0.0
848b0c7ffffffff,2.0,0.0,0.0
848b0cdffffffff,3.0,0.0,0.0
848b0d1ffffffff,6.0,0.0,0.0
848b105ffffffff,1.0,0.0,0.0
848b10dffffffff,2.0,0.0,0.0
848b221ffffffff,1.0,0.0,0.0
848b223ffffffff,2.0,0.0,0.0
848b2a7ffffffff,3.0,0.0,0.0
848b44dffffffff,2.0,0.0,0.0
848b631ffffffff,2.0,0.0,0.0
848b637ffffffff,22.0,0.0,0.0
848b63bffffffff,4.0,0.0,0.0
848b76bffffffff,10.0,0.0,0.0
848e45dffffffff,12.0,0.0,0.0
848e621ffffffff,27.0,0.0,0.0
848e623ffffffff,1.0,0.0,0.0
848e62dffffffff,393.0,0.0,0.0
848e759ffffffff,5.0,0.0,0.0
848e75bffffffff,3.0,0.0,0.0
848f095ffffffff,30.0,0.0,0.0
848f0bbffffffff,2.0,0.0,0.0
848f2a9ffffffff,1.0,0.0,0.0
848f2b9ffffffff,3.0,0.0,0.0
848f2bbffffffff,2.0,0.0,0.0
848f2ebffffffff,38.0,0.0,0.0
848f501ffffffff,5.0,0.0,0.0
848f505ffffffff,31.0,0.0,0.0
848f507ffffffff,6.0,0.0,0.0
848f563ffffffff,1.0,0.0,0.0
848f5b7ffffffff,6.0,0.0,0.0
848f6edffffffff,3.0,0.0,0.0
84a8129ffffffff,1.0,0.0,0.0
84a812dffffffff,2.0,0.0,0.0
84a81abffffffff,4.0,0.0,0.0
84a81bdffffffff,2.0,0.0,0.0
84a81c7ffffffff,6.0,0.0,0.0
84a81ebffffffff,1.0,0.0,0.0
84a84e7ffffffff,2.0,0.0,0.0
84a8591ffffffff,90.0,0.0,0.0
84a8593ffffffff,5.0,0.0,0.0
84a8597ffffffff,3.0,0.0,0.0
84a8599ffffffff,4.0,0.0,0.0
84a85b9ffffffff,1.0,0.0,0.0
84a85d3ffffffff,76.0,0.0,0.0
84a88ddffffffff,3.0,0.0,0.0
84a8911ffffffff,3.0,0.0,0.0
84a8917ffffffff,2.0,0.0,0.0
84a8a07ffffffff,4.0,0.0,0.0
84a8a19ffffffff,1.0,0.0,0.0
84a8a21ffffffff,13.0,0.0,0.0
84a8a23ffffffff,6.0,0.0,0.0
84a8a2bffffffff,3.0,0.0,0.0
84a8a3dffffffff,9.0,0.0,0.0
84a8a53ffffffff,10.0,0.0,0.0
84a8b13ffffffff,1.0,0.0,0.0
84a8b17ffffffff,1.0,0.0,0.0
84a940dffffffff,1.0,0.0,0.0
84a9411ffffffff,11.0,0.0,0.0
84a9419ffffffff,7.0,0.0,0.0
84a941bffffffff,4.0,0.0,0.0
84a9429ffffffff,19.0,0.0,0.0
84a9441ffffffff,69.0,0.0,0.0
84a9445ffffffff,42.0,0.0,0.0
84a9447ffffffff,10.0,0.0,0.0
84a944bffffffff,1.0,0.0,0.0
84a944dffffffff,7.0,0.0,0.0
84a9457ffffffff,2.0,0.0,0.0
84a9459ffffffff,5.0,0.0,0.0
84a9463ffffffff,1.0,0.0,0.0
84a946bffffffff,1.0,0.0,0.0
84a94c1ffffffff,5.0,0.0,0.0
84a94e3ffffffff,1.0,0.0,0.0
84a94e5ffffffff,11.0,0.0,0.0
84a94edffffffff,2.0,0.0,0.0
84a9599ffffffff,2.0,0.0,0.0
84a95dbffffffff,17.0,0.0,0.0
84a9621ffffffff,2.0,0.0,0.0
84a9623ffffffff,6.0,0.0,0.0
84a9625ffffffff,5.0,0.0,0.0
84a9627ffffffff,45.0,0.0,0.0
84a962dffffffff,2.0,0.0,0.0
84a963dffffffff,6.0,0.0,0.0
84a9653ffffffff,1.0,0.0,0.0
84a96adffffffff,2.0,0.0,0.0
84a96e7ffffffff,2.0,0.0,0.0
84a9717ffffffff,6.0,0.0,0.0
84b3303ffffffff,21.0,0.0,0.0
84b3313ffffffff,9.0,0.0,0.0
84b3363ffffffff,9.0,0.0,0.0
84b3699ffffffff,2.0,0.0,0.0
