cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
8460a09ffffffff,2.0,0.0,0.0,0.0,0.0
8460a25ffffffff,2.0,0.0,0.0,0.0,0.0
8460a39ffffffff,2.0,0.0,0.0,0.0,0.0
8460a59ffffffff,2.0,0.0,0.0,0.0,0.0
8460a89ffffffff,2.0,0.0,0.0,0.0,0.0
8460a91ffffffff,3.0,0.0,0.0,0.0,0.0
8460a97ffffffff,2.0,0.0,0.0,0.0,0.0
84611bbffffffff,2.0,0.0,0.0,0.0,0.0
8461885ffffffff,5.0,0.0,0.0,0.0,0.0
8461893ffffffff,9.0,2.0,0.0,0.0,0.0
84618b9ffffffff,14.0,0.0,0.0,0.0,0.0
8463321ffffffff,15.0,15.0,0.0,0.0,0.0
8463325ffffffff,18.0,18.0,0.0,0.0,0.0
846332dffffffff,4.0,4.0,0.0,0.0,0.0
846336dffffffff,3.0,3.0,0.0,0.0,0.0
84640a7ffffffff,2.0,0.0,0.0,0.0,0.0
84640b9ffffffff,4.0,0.0,0.0,0.0,0.0
84642d7ffffffff,2.0,2.0,0.0,0.0,0.0
8464b49ffffffff,2.0,2.0,0.0,0.0,0.0
8464e49ffffffff,10.0,0.0,0.0,0.0,0.0
846518bffffffff,32.0,0.0,0.0,0.0,0.0
846519dffffffff,2.0,0.0,0.0,0.0,0.0
846520dffffffff,17.0,0.0,0.0,0.0,0.0
8465263ffffffff,1.0,0.0,0.0,0.0,0.0
846526bffffffff,11.0,0.0,0.0,0.0,0.0
84658a3ffffffff,2.0,2.0,0.0,0.0,0.0
8465993ffffffff,1.0,1.0,0.0,0.0,0.0
84659c9ffffffff,1.0,0.0,0.0,0.0,0.0
846802dffffffff,4.0,0.0,0.0,0.0,0.0
846811bffffffff,1.0,1.0,0.0,0.0,0.0
84694e1ffffffff,1.0,0.0,0.0,0.0,0.0
84694edffffffff,1.0,0.0,0.0,0.0,0.0
846a587ffffffff,4.0,0.0,0.0,0.0,4.0
847a413ffffffff,1.0,0.0,0.0,0.0,0.0
847a457ffffffff,1.0,0.0,0.0,0.0,0.0
847a4ddffffffff,2.0,0.0,0.0,0.0,0.0
847a5c5ffffffff,2.0,2.0,0.0,0.0,0.0
847a641ffffffff,2.0,0.0,0.0,0.0,0.0
847a683ffffffff,5.0,5.0,0.0,0.0,0.0
847a6e1ffffffff,1.0,0.0,0.0,0.0,1.0
847a6e7ffffffff,1.0,0.0,0.0,0.0,1.0
847ce97ffffffff,2.0,0.0,0.0,0.0,0.0
8482d03ffffffff,3.0,0.0,0.0,0.0,0.0
