cell_id,Larus dominicanus,Larus dominicanus dominicanus,Larus dominicanus austrinus,Larus dominicanus judithae,Larus dominicanus vetula,Larus dominicanus melisandae
83daaafffffffff,2591.0,159.0,0.0,0.0,0.0,0.0
83daabfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83dab3fffffffff,1524.0,0.0,0.0,0.0,0.0,0.0
83db82fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
83db85fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83de09fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83de0afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83de62fffffffff,345.0,59.0,0.0,0.0,0.0,0.0
83de66fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
83de70fffffffff,591.0,31.0,0.0,0.0,0.0,0.0
83de71fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
83de72fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
83de74fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
83de75fffffffff,25.0,1.0,0.0,0.0,0.0,0.0
83de80fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83de82fffffffff,294.0,5.0,0.0,0.0,0.0,0.0
83de83fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83de90fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83de94fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83de95fffffffff,762.0,24.0,0.0,0.0,0.0,0.0
83dea6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83dea8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83deaafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83deabfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83deb5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83df00fffffffff,6.0,0.0,2.0,0.0,0.0,0.0
83df01fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83df02fffffffff,64.0,0.0,3.0,0.0,0.0,0.0
83df04fffffffff,7.0,0.0,4.0,0.0,0.0,0.0
83df06fffffffff,426.0,0.0,87.0,0.0,0.0,0.0
83df11fffffffff,3.0,0.0,3.0,0.0,0.0,0.0
83df14fffffffff,252.0,0.0,54.0,0.0,0.0,0.0
83df15fffffffff,25.0,0.0,6.0,0.0,0.0,0.0
83df16fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83df19fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83df1cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83df1efffffffff,48.0,0.0,15.0,0.0,0.0,0.0
83df28fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83df2afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83df2bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83df30fffffffff,66.0,0.0,15.0,0.0,0.0,0.0
83df31fffffffff,141.0,0.0,18.0,0.0,0.0,0.0
83df32fffffffff,24.0,0.0,1.0,0.0,0.0,0.0
83df33fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83df35fffffffff,875.0,0.0,281.0,0.0,0.0,0.0
83df36fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83df40fffffffff,76.0,4.0,0.0,0.0,0.0,0.0
83df41fffffffff,239.0,39.0,0.0,0.0,0.0,0.0
83df42fffffffff,36.0,4.0,0.0,0.0,0.0,0.0
83df44fffffffff,52.0,4.0,0.0,0.0,0.0,0.0
83df45fffffffff,3343.0,283.0,0.0,0.0,0.0,0.0
83df4cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83df4dfffffffff,134.0,9.0,0.0,0.0,0.0,0.0
83df58fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83df5bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83df5dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83df61fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83df62fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83df63fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83df68fffffffff,1823.0,240.0,0.0,0.0,0.0,0.0
83df69fffffffff,2488.0,429.0,0.0,0.0,0.0,0.0
83df6afffffffff,717.0,45.0,0.0,0.0,0.0,0.0
83df6bfffffffff,427.0,48.0,0.0,0.0,0.0,0.0
83df6cfffffffff,67.0,34.0,0.0,0.0,0.0,0.0
83df6dfffffffff,925.0,134.0,0.0,0.0,0.0,0.0
83df6efffffffff,119.0,23.0,0.0,0.0,0.0,0.0
83df73fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83df81fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83df83fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83dfadfffffffff,2.0,0.0,2.0,0.0,0.0,0.0
83e092fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83e093fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83e891fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83e898fffffffff,22.0,0.0,1.0,0.0,0.0,0.0
83e89bfffffffff,165.0,0.0,12.0,0.0,0.0,0.0
83e89cfffffffff,11.0,0.0,1.0,0.0,0.0,0.0
83ee69fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
