cell_id,Gymnorhina tibicen,Gymnorhina tibicen papuana,Gymnorhina tibicen [tibicen Group],Gymnorhina tibicen dorsalis,Gymnorhina tibicen telonocua/tyrannica,Gymnorhina tibicen hypoleuca,Gymnorhina tibicen [tibicen Group] x dorsalis,Gymnorhina tibicen [tibicen Group] x telonocua/tyrannica
84b9951ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9957ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b995bffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9969ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b99a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b99c1ffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84b99c5ffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84b99c9ffffffff,32.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
84b99cbffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b99e9ffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b99edffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84b9a05ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a11ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a13ffffffff,232.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
84b9a17ffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
84b9a19ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a1bffffffff,62.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9a1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a31ffffffff,137.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0
84b9a33ffffffff,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
84b9a37ffffffff,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84b9a3bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a49ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a4bffffffff,206.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0
84b9a4dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a51ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a53ffffffff,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9a57ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a59ffffffff,97.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0
84b9a5bffffffff,71.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
84b9a63ffffffff,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
84b9a65ffffffff,104.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
84b9a67ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9a6dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a95ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a99ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a9dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9aa1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9aa5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9aa7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9aa9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ab1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ab7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ab9ffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
84b9ac1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ac3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ac9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9acbffffffff,68.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
84b9ad1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ad3ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ad5ffffffff,76.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
84b9ad7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ad9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9adbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9ae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b01ffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b9b05ffffffff,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9b07ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b09ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b0dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b21ffffffff,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
84b9b23ffffffff,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9b29ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9b2bffffffff,122.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
84b9b31ffffffff,54.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
84b9b33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b35ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9b37ffffffff,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84b9b3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b3dffffffff,49.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84b9b41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b45ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b47ffffffff,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9b4bffffffff,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9b4dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b51ffffffff,72.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
84b9b55ffffffff,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b9b59ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9b67ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84ba241ffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ba249ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ba24bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ba24dffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb081ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb083ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb085ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb087ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb089ffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb08bffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb08dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb091ffffffff,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb093ffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb095ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb097ffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb099ffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb09bffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb09dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0a1ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0a3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0a7ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0a9ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0abffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0b1ffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0b3ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0b5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0b9ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0bbffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0bdffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0c1ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0c3ffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0c7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0cbffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0d1ffffffff,443.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84bb0d3ffffffff,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0d5ffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0d7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0d9ffffffff,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0dbffffffff,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb0ddffffffff,475.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84bb0e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb283ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb287ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb291ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb293ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb295ffffffff,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb297ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb299ffffffff,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb29bffffffff,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb2b1ffffffff,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb2b3ffffffff,789.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84bb2b5ffffffff,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb2b7ffffffff,1911.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84bb2b9ffffffff,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb2bbffffffff,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb2bdffffffff,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb2d3ffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb2dbffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb501ffffffff,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb503ffffffff,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb505ffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb507ffffffff,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb509ffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb50bffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb50dffffffff,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb513ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb515ffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb517ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb51dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb529ffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb52bffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb533ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb539ffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb53bffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb53dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb541ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb545ffffffff,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb547ffffffff,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb549ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb54bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb54dffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb561ffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb563ffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb567ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb569ffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb56bffffffff,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb56dffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb581ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb58dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb5c5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb5e1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb5e5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb5e9ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb5ebffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb5edffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb705ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb721ffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb725ffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb727ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb729ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb72bffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb72dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb741ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb749ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb74bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb74dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb765ffffffff,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84bb767ffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be081ffffffff,174.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
84be083ffffffff,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84be085ffffffff,1712.0,0.0,290.0,0.0,0.0,0.0,0.0,2.0
84be087ffffffff,1038.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0
84be089ffffffff,10445.0,0.0,838.0,0.0,10.0,0.0,0.0,2.0
84be08bffffffff,198.0,0.0,44.0,0.0,2.0,0.0,0.0,0.0
84be08dffffffff,3431.0,0.0,336.0,0.0,4.0,0.0,0.0,4.0
84be091ffffffff,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84be093ffffffff,113.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
84be095ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be097ffffffff,133.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
84be099ffffffff,251.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
84be09bffffffff,151.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
84be09dffffffff,51.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
84be0a1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be0a3ffffffff,367.0,0.0,42.0,0.0,6.0,0.0,0.0,0.0
84be0a5ffffffff,76.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
84be0a7ffffffff,102.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
84be0a9ffffffff,142.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
84be0abffffffff,50.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
84be0adffffffff,823.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
84be0b1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be0b3ffffffff,182.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0
84be0b5ffffffff,56.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
84be0b7ffffffff,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
84be0b9ffffffff,164.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0
84be0bbffffffff,150.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
84be0bdffffffff,1007.0,0.0,167.0,0.0,8.0,0.0,0.0,0.0
84be0c3ffffffff,5783.0,0.0,1749.0,0.0,15.0,0.0,0.0,7.0
84be0c7ffffffff,463.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0
84be0d1ffffffff,147.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
84be0d3ffffffff,1458.0,0.0,99.0,0.0,11.0,0.0,0.0,0.0
84be0d5ffffffff,640.0,0.0,361.0,0.0,5.0,0.0,0.0,0.0
84be0d7ffffffff,321.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
84be0d9ffffffff,131.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0
84be0dbffffffff,112.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0
84be0ddffffffff,441.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0
84be0e3ffffffff,2578.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0
84be0e7ffffffff,516.0,0.0,54.0,0.0,4.0,0.0,0.0,0.0
84be0ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be181ffffffff,663.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0
84be183ffffffff,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
84be185ffffffff,328.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
84be187ffffffff,44.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
84be189ffffffff,235.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0
84be18bffffffff,231.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
84be18dffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be191ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be193ffffffff,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84be195ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be197ffffffff,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
84be199ffffffff,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
84be19bffffffff,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84be19dffffffff,69.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84be1a1ffffffff,205.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
84be1a3ffffffff,93.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84be1a5ffffffff,58.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
84be1a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be1a9ffffffff,196.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
84be1abffffffff,77.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
84be1adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be1b1ffffffff,226.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
84be1b3ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be1b5ffffffff,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84be1b7ffffffff,63.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
84be1b9ffffffff,30.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
84be1bbffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84be1bdffffffff,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
84be1d1ffffffff,201.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
84be1d3ffffffff,725.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0
84be1d5ffffffff,117.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
84be1d7ffffffff,73.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
84be1dbffffffff,423.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
84be293ffffffff,220.0,0.0,3.0,0.0,9.0,0.0,0.0,2.0
84be297ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be29bffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84be2b3ffffffff,200.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0
84be401ffffffff,709.0,0.0,125.0,0.0,17.0,0.0,0.0,3.0
84be403ffffffff,271.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
84be405ffffffff,126.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
84be407ffffffff,95.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84be409ffffffff,683.0,0.0,66.0,0.0,17.0,0.0,0.0,5.0
84be40bffffffff,130.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
84be40dffffffff,314.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0
84be411ffffffff,54.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0
84be413ffffffff,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84be415ffffffff,37.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
84be417ffffffff,98.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0
84be419ffffffff,59.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
84be41bffffffff,27.0,0.0,8.0,0.0,4.0,0.0,0.0,3.0
84be41dffffffff,158.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0
84be421ffffffff,162.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
84be423ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be425ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be427ffffffff,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84be429ffffffff,283.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
84be42bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be42dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be431ffffffff,54.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
84be433ffffffff,62.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
84be435ffffffff,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84be437ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be439ffffffff,585.0,0.0,165.0,0.0,7.0,0.0,0.0,0.0
84be43bffffffff,246.0,0.0,70.0,0.0,6.0,0.0,0.0,0.0
84be43dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be441ffffffff,593.0,0.0,39.0,0.0,42.0,0.0,0.0,123.0
84be443ffffffff,348.0,0.0,16.0,0.0,60.0,0.0,0.0,9.0
84be445ffffffff,580.0,0.0,37.0,0.0,12.0,0.0,0.0,243.0
84be447ffffffff,351.0,0.0,34.0,0.0,2.0,0.0,0.0,56.0
84be449ffffffff,231.0,0.0,12.0,0.0,20.0,0.0,0.0,15.0
84be44bffffffff,99.0,0.0,2.0,0.0,19.0,0.0,0.0,3.0
84be44dffffffff,305.0,0.0,22.0,0.0,3.0,0.0,0.0,45.0
84be451ffffffff,448.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0
84be453ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be455ffffffff,734.0,0.0,82.0,0.0,93.0,0.0,0.0,11.0
84be457ffffffff,482.0,0.0,61.0,0.0,18.0,0.0,0.0,3.0
84be459ffffffff,430.0,0.0,6.0,0.0,99.0,0.0,0.0,0.0
84be45bffffffff,115.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
84be45dffffffff,626.0,0.0,7.0,0.0,121.0,0.0,0.0,0.0
84be461ffffffff,107.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
84be463ffffffff,290.0,0.0,34.0,0.0,0.0,0.0,0.0,5.0
84be465ffffffff,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84be467ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be469ffffffff,292.0,0.0,30.0,0.0,9.0,0.0,0.0,39.0
84be46bffffffff,321.0,0.0,26.0,0.0,2.0,0.0,0.0,39.0
84be46dffffffff,135.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
84be481ffffffff,39.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84be483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be485ffffffff,42.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
84be487ffffffff,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84be489ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be48bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84be48dffffffff,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
