cell_id,Pipilo maculatus,Pipilo maculatus [oregonus Group],Pipilo maculatus arcticus,Pipilo maculatus [maculatus Group],Pipilo maculatus macronyx,Pipilo maculatus socorroensis
84288abffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84288c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84288d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84288e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428907ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428921ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428923ffffffff,5.0,0.0,0.0,3.0,0.0,0.0
8428925ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428927ffffffff,8.0,0.0,0.0,7.0,0.0,0.0
8428929ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428931ffffffff,8.0,0.0,1.0,0.0,0.0,0.0
8428935ffffffff,13.0,0.0,0.0,1.0,0.0,0.0
842893dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428941ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428945ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428947ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842894dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428981ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428985ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428987ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
842898dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289b5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84289d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84289dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84289e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428a91ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8428a93ffffffff,4.0,3.0,0.0,0.0,0.0,0.0
8428abdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428addffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b27ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428b3bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428b63ffffffff,6.0,0.0,0.0,3.0,0.0,0.0
8428c25ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428c27ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428c61ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8428d09ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428d13ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8428d17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d19ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8428d1bffffffff,26.0,1.0,0.0,22.0,0.0,0.0
8428d1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428d25ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8428d2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428d31ffffffff,4.0,1.0,0.0,0.0,0.0,0.0
8428d33ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428d37ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428d3bffffffff,4.0,2.0,0.0,1.0,0.0,0.0
8428d49ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8428d55ffffffff,13.0,0.0,0.0,13.0,0.0,0.0
8428d59ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8428d5bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428d5dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428d67ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8428d69ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8428d83ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428d95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d97ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,6.0,0.0,0.0,6.0,0.0,0.0
8428de1ffffffff,12.0,7.0,0.0,5.0,0.0,0.0
8428de9ffffffff,46.0,9.0,0.0,35.0,0.0,0.0
8428debffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428dedffffffff,5.0,1.0,0.0,4.0,0.0,0.0
8428f01ffffffff,33.0,24.0,0.0,0.0,0.0,0.0
8428f03ffffffff,8.0,6.0,0.0,2.0,0.0,0.0
8428f07ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428f0bffffffff,26.0,25.0,0.0,1.0,0.0,0.0
8428f1dffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8428f29ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8428f31ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428f33ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428f37ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8428f43ffffffff,10.0,4.0,0.0,0.0,0.0,0.0
8428f49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f59ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428f5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428f67ffffffff,8.0,0.0,0.0,4.0,0.0,0.0
8429121ffffffff,21.0,21.0,0.0,0.0,0.0,0.0
8429127ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842913dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84291a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84291a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84291a7ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
84291a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429853ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842985bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842986bffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8429893ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842989dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84298b7ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84298c3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84298c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84298cbffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84298cdffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84298d7ffffffff,2.0,1.0,0.0,1.0,0.0,0.0
84298ddffffffff,6.0,4.0,0.0,0.0,0.0,0.0
842990bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842991dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429931ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429941ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8429947ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8429953ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429a03ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429a05ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8429a0bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a0dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429a19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a1dffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8429a29ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429a3bffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8429a41ffffffff,112.0,109.0,0.0,0.0,0.0,0.0
8429a43ffffffff,18.0,16.0,0.0,0.0,0.0,0.0
8429a45ffffffff,50.0,49.0,0.0,0.0,0.0,0.0
8429a47ffffffff,63.0,61.0,0.0,0.0,0.0,0.0
8429a4bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429a4dffffffff,74.0,69.0,0.0,0.0,0.0,0.0
8429a57ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429a59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a61ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429a63ffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8429a67ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429a69ffffffff,37.0,32.0,0.0,0.0,0.0,0.0
8429a6bffffffff,18.0,8.0,0.0,0.0,0.0,0.0
8429a6dffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8429a85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a8bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a97ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429a9bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8429ab9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8429addffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429b0bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429b1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429b2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b3bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429b55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429b5bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429b67ffffffff,21.0,0.0,0.0,19.0,0.0,0.0
842a103ffffffff,34.0,0.0,6.0,0.0,0.0,0.0
842a135ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a301ffffffff,12.0,0.0,3.0,0.0,0.0,0.0
842a30dffffffff,71.0,0.0,1.0,0.0,0.0,0.0
842a329ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a33bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842a94dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a957ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a959ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aaddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ab09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842ab2bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842ab39ffffffff,30.0,1.0,0.0,0.0,0.0,0.0
842ab41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842ab47ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
842ab49ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ab51ffffffff,5.0,0.0,1.0,0.0,0.0,0.0
842ab55ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842b0a1ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842b125ffffffff,13.0,0.0,7.0,0.0,0.0,0.0
842b161ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842b163ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
842b165ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b235ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b315ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
842b9a3ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
842b9b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b9b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b9d3ffffffff,139.0,0.0,0.0,0.0,0.0,0.0
842ba01ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842ba55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ba81ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842ba8bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842bac5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842bae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844440dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444443ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
844444bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444459ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444465ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444489ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84444c1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84444c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84444c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84444cbffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84444d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84444dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84444e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844455bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84445b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444633ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444637ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8444697ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84446b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446c1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84446c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84446c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446cbffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84446cdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84446d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446ddffffffff,39.0,0.0,0.0,0.0,0.0,0.0
84446e9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84446edffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8444a11ffffffff,63.0,0.0,4.0,0.0,0.0,0.0
8444c13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444ccdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444cd5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444e6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84482e5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8448337ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448427ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8448435ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8448437ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84484a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448553ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448593ffffffff,48.0,48.0,0.0,0.0,0.0,0.0
8448597ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8448599ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84485b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84485b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84485b5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84485b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84485b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84485bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84485c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84485d1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84485d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448835ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844886bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448903ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8448907ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844890bffffffff,108.0,0.0,0.0,0.0,0.0,0.0
8448923ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448935ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448937ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
844893dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448951ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8448953ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448955ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8448957ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
844895bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8448983ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448985ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8448989ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844898dffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8448993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448997ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844899dffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84489abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84489adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84489c1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84489c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84489d3ffffffff,24.0,0.0,21.0,0.0,0.0,0.0
84489d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84489e3ffffffff,6.0,0.0,4.0,0.0,0.0,0.0
8448a05ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8448a29ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8448ab7ffffffff,6.0,0.0,0.0,4.0,0.0,0.0
8448b13ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8448b15ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8448b23ffffffff,18.0,0.0,4.0,0.0,0.0,0.0
8448b2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448b31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448b39ffffffff,69.0,0.0,0.0,0.0,0.0,0.0
8448b3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448b3dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8448c19ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8448c1bffffffff,13.0,0.0,0.0,11.0,0.0,0.0
8448c59ffffffff,15.0,0.0,0.0,6.0,0.0,0.0
8448c5bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8448c65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448ca9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448ccbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448cd1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448cd3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8448cd9ffffffff,28.0,0.0,0.0,5.0,0.0,0.0
8448cdbffffffff,6.0,0.0,0.0,4.0,0.0,0.0
8448d27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448d2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448d33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448d35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448d4bffffffff,9.0,0.0,0.0,5.0,0.0,0.0
8448d83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448dcbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448e37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448e81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448e85ffffffff,105.0,0.0,0.0,16.0,0.0,0.0
8448e89ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8448e8dffffffff,16.0,0.0,0.0,5.0,0.0,0.0
8448ea1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448eadffffffff,14.0,0.0,0.0,5.0,0.0,0.0
8448eb1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8448eb3ffffffff,19.0,0.0,0.0,11.0,0.0,0.0
8448eb5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8448eb7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8448ec5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448ec7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448ee1ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8448ee7ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8448ee9ffffffff,38.0,0.0,0.0,19.0,0.0,0.0
8448eebffffffff,43.0,0.0,0.0,5.0,0.0,0.0
8448f21ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
8448f25ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8448f51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449081ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
844908bffffffff,5.0,0.0,0.0,0.0,0.0,5.0
8449821ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449863ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
844986dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84498e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8449919ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8449945ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449951ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8449959ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
844995bffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84499bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449ab5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8449b2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d217ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846d23bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d281ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
846d283ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
846d287ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
846d28dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
846d2a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
846d32bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
846d337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d36dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
