cell_id,Falco sparverius,Falco sparverius [sparverius Group],Falco sparverius paulus,Falco sparverius caribaearum,Falco sparverius dominicensis,Falco sparverius sparverioides,Falco sparverius [cinnamominus Group],Falco sparverius fernandensis
84275abffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84275b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84275c5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842760dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427617ffffffff,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427637ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427661ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427665ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8427693ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842769bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84276a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84276b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84276b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84276bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84276bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84276c7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84276c9ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84276cdffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84276d1ffffffff,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
84276d3ffffffff,52.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
84276d5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84276edffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427701ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427705ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427709ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842770dffffffff,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8427715ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842771dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427741ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8427743ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8427747ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842774bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427759ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842775dffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8427761ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8427763ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8427813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427853ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427861ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427937ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842793dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427953ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842796bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842799bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279e7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a03ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427ae5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427b13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427b2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427b6bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428103ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842810bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428123ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842813bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428145ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428149ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842814bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842814dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84281e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84281ebffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428301ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428305ffffffff,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428307ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842830bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842830dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428313ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842831dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428323ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428329ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842833dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428341ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428343ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428349ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842834dffffffff,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428355ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428357ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428363ffffffff,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428365ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428367ffffffff,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428369ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842836bffffffff,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842836dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428803ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428847ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428855ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842888dffffffff,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428897ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84288e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428907ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842890dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428921ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428923ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428925ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428929ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428935ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842893dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428967ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428985ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842898dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289b7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84289bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289e1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84289e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289e5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b11ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b27ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b69ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b6dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c25ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c27ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d11ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d19ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d1bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d25ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d3bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d5bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d65ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d81ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428da5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428dd5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428de1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428de9ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428dedffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f4bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429125ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842912dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429135ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84291a7ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429855ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429891ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429893ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84298c3ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84298c9ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84298cbffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84298cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84298d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84298ddffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429929ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429933ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842993dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842994dffffffff,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429957ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84299bdffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a01ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a31ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a41ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a45ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a4dffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a57ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a61ffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a6dffffffff,114.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a91ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a93ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a97ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ab9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ad5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429b1dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429b27ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429b29ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429b2dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429b55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429b5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a065ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a06dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a101ffffffff,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a103ffffffff,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a105ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a107ffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a109ffffffff,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
842a10dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a121ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a123ffffffff,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a127ffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a129ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a12bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a131ffffffff,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a135ffffffff,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a137ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a13dffffffff,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a141ffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a143ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a145ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a149ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a151ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a155ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a159ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a15dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a163ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a169ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a16bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a1a5ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a301ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a303ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a305ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a307ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a30dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a311ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a313ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a315ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a317ffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a31dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a321ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a323ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a327ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a329ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a32bffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a32dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a331ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a333ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a339ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a33bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a33dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a341ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a345ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a347ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a349ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a34dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a361ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a363ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a369ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a801ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a80bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842a81dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a845ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a851ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a885ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a88bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a88dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a897ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a8c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a8c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a90bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a915ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842a963ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa17ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa1bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa4bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa65ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa6bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa81ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa85ffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa89ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa8bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa8dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa95ffffffff,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa99ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa9dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aaa1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aaa3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aaa7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aaa9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aaabffffffff,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aab1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aab3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aab9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aabdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aac1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aac3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aac5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aac9ffffffff,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aacbffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aacdffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aad1ffffffff,154.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842aad3ffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aad7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842aaddffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aae5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842aae9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aaedffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab05ffffffff,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab09ffffffff,50.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
