cell_id,Pica pica,Pica pica melanotos,Pica pica [pica Group],Pica pica camtschatica
831f5cfffffffff,53.0,0.0,0.0,0.0
831f5dfffffffff,2.0,0.0,0.0,0.0
831f5efffffffff,68.0,0.0,0.0,0.0
831f60fffffffff,55.0,0.0,0.0,0.0
831f61fffffffff,15.0,0.0,0.0,0.0
831f62fffffffff,4.0,0.0,0.0,0.0
831f63fffffffff,3.0,0.0,0.0,0.0
831f64fffffffff,12.0,0.0,0.0,0.0
831f65fffffffff,9.0,0.0,0.0,0.0
831f66fffffffff,4.0,0.0,0.0,0.0
831f68fffffffff,3.0,0.0,0.0,0.0
831f6afffffffff,8.0,0.0,0.0,0.0
831f6cfffffffff,6.0,0.0,0.0,0.0
831f6efffffffff,10.0,0.0,0.0,0.0
831f71fffffffff,429.0,0.0,4.0,0.0
831f72fffffffff,812.0,0.0,0.0,0.0
831f73fffffffff,5.0,0.0,0.0,0.0
831f75fffffffff,10.0,0.0,0.0,0.0
831f80fffffffff,340.0,0.0,7.0,0.0
831f81fffffffff,340.0,0.0,12.0,0.0
831f82fffffffff,268.0,0.0,19.0,0.0
831f83fffffffff,2757.0,0.0,426.0,0.0
831f84fffffffff,40.0,0.0,14.0,0.0
831f85fffffffff,140.0,0.0,8.0,0.0
831f86fffffffff,22.0,0.0,2.0,0.0
831f88fffffffff,341.0,0.0,65.0,0.0
831f89fffffffff,122.0,0.0,21.0,0.0
831f8afffffffff,61.0,0.0,6.0,0.0
831f8bfffffffff,49.0,0.0,0.0,0.0
831f8cfffffffff,156.0,0.0,2.0,0.0
831f8dfffffffff,610.0,0.0,268.0,0.0
831f8efffffffff,582.0,0.0,17.0,0.0
831f90fffffffff,71.0,0.0,2.0,0.0
831f91fffffffff,284.0,0.0,137.0,0.0
831f92fffffffff,37.0,0.0,0.0,0.0
831f93fffffffff,158.0,0.0,13.0,0.0
831f94fffffffff,29.0,0.0,0.0,0.0
831f95fffffffff,31.0,0.0,2.0,0.0
831f96fffffffff,28.0,0.0,0.0,0.0
831f98fffffffff,289.0,0.0,4.0,0.0
831f99fffffffff,156.0,0.0,7.0,0.0
831f9afffffffff,192.0,0.0,0.0,0.0
831f9bfffffffff,111.0,0.0,0.0,0.0
831f9cfffffffff,352.0,0.0,30.0,0.0
831f9dfffffffff,80.0,0.0,2.0,0.0
831f9efffffffff,126.0,0.0,6.0,0.0
831fa0fffffffff,214.0,0.0,8.0,0.0
831fa1fffffffff,233.0,0.0,0.0,0.0
831fa2fffffffff,25.0,0.0,3.0,0.0
831fa3fffffffff,160.0,0.0,6.0,0.0
831fa4fffffffff,893.0,0.0,79.0,0.0
831fa5fffffffff,373.0,0.0,19.0,0.0
831fa6fffffffff,94.0,0.0,9.0,0.0
831fa8fffffffff,546.0,0.0,8.0,0.0
831fa9fffffffff,255.0,0.0,2.0,0.0
831faafffffffff,580.0,0.0,15.0,0.0
831fabfffffffff,228.0,0.0,4.0,0.0
831facfffffffff,567.0,0.0,0.0,0.0
831fadfffffffff,181.0,0.0,2.0,0.0
831faefffffffff,1603.0,0.0,5.0,0.0
831fb0fffffffff,223.0,0.0,28.0,0.0
831fb1fffffffff,107.0,0.0,11.0,0.0
831fb2fffffffff,36.0,0.0,0.0,0.0
831fb3fffffffff,14.0,0.0,5.0,0.0
831fb4fffffffff,1332.0,0.0,140.0,0.0
831fb5fffffffff,71.0,0.0,9.0,0.0
831fb6fffffffff,65.0,0.0,1.0,0.0
83200afffffffff,60.0,0.0,10.0,0.0
83200efffffffff,28.0,0.0,7.0,0.0
832010fffffffff,46.0,0.0,4.0,0.0
832012fffffffff,19.0,0.0,0.0,0.0
832013fffffffff,26.0,0.0,4.0,0.0
832014fffffffff,4.0,0.0,2.0,0.0
832016fffffffff,32.0,0.0,5.0,0.0
832018fffffffff,94.0,0.0,0.0,0.0
832019fffffffff,29.0,0.0,16.0,0.0
83201afffffffff,128.0,0.0,0.0,0.0
83201bfffffffff,43.0,0.0,5.0,0.0
83201dfffffffff,13.0,0.0,8.0,0.0
83202dfffffffff,1.0,0.0,0.0,0.0
832036fffffffff,8.0,0.0,0.0,0.0
832045fffffffff,3.0,0.0,0.0,0.0
832048fffffffff,2.0,0.0,0.0,0.0
832049fffffffff,16.0,0.0,10.0,0.0
83204afffffffff,4.0,0.0,0.0,0.0
83204bfffffffff,47.0,0.0,0.0,0.0
83204dfffffffff,16.0,0.0,12.0,0.0
83205afffffffff,1.0,0.0,0.0,0.0
83205bfffffffff,17.0,0.0,0.0,0.0
83205cfffffffff,4.0,0.0,0.0,0.0
83205efffffffff,1.0,0.0,0.0,0.0
832068fffffffff,7.0,0.0,4.0,0.0
83206bfffffffff,2.0,0.0,0.0,0.0
83206cfffffffff,3.0,0.0,0.0,0.0
83206dfffffffff,2.0,0.0,0.0,0.0
832080fffffffff,38.0,0.0,0.0,0.0
832082fffffffff,4.0,0.0,0.0,0.0
832083fffffffff,48.0,0.0,0.0,0.0
832084fffffffff,14.0,0.0,0.0,0.0
832086fffffffff,3.0,0.0,0.0,0.0
83208afffffffff,10.0,0.0,0.0,0.0
83208dfffffffff,3.0,0.0,0.0,0.0
832090fffffffff,1.0,0.0,0.0,0.0
832096fffffffff,2.0,0.0,0.0,0.0
832099fffffffff,57.0,0.0,0.0,0.0
83209afffffffff,1.0,0.0,0.0,0.0
8320a0fffffffff,11.0,0.0,2.0,0.0
8320a1fffffffff,8.0,0.0,2.0,0.0
8320a2fffffffff,117.0,0.0,0.0,0.0
8320a3fffffffff,1.0,0.0,0.0,0.0
8320a5fffffffff,48.0,0.0,6.0,0.0
8320a6fffffffff,46.0,0.0,13.0,0.0
8320a8fffffffff,11.0,0.0,0.0,0.0
8320a9fffffffff,19.0,0.0,0.0,0.0
8320aafffffffff,1.0,0.0,0.0,0.0
8320adfffffffff,78.0,0.0,0.0,0.0
8320aefffffffff,8.0,0.0,0.0,0.0
8320b1fffffffff,61.0,0.0,0.0,0.0
8320b3fffffffff,19.0,0.0,0.0,0.0
8320b5fffffffff,1.0,0.0,0.0,0.0
8320c4fffffffff,2.0,0.0,0.0,0.0
8320e0fffffffff,70.0,0.0,23.0,0.0
8320e1fffffffff,18.0,0.0,0.0,0.0
8320e2fffffffff,84.0,0.0,8.0,0.0
8320e3fffffffff,24.0,0.0,7.0,0.0
8320e4fffffffff,16.0,0.0,3.0,0.0
8320e5fffffffff,4.0,0.0,0.0,0.0
8320e6fffffffff,283.0,0.0,49.0,0.0
8320e8fffffffff,4.0,0.0,0.0,0.0
8320eefffffffff,16.0,0.0,0.0,0.0
8320f0fffffffff,5.0,0.0,0.0,0.0
8320f1fffffffff,11.0,0.0,0.0,0.0
8320f2fffffffff,3.0,0.0,0.0,0.0
8320f4fffffffff,6.0,0.0,0.0,0.0
8320f5fffffffff,62.0,0.0,0.0,0.0
83210cfffffffff,2.0,0.0,0.0,0.0
832123fffffffff,40.0,0.0,0.0,0.0
832124fffffffff,1.0,0.0,0.0,0.0
832125fffffffff,2.0,0.0,0.0,0.0
832126fffffffff,1.0,0.0,0.0,0.0
83212bfffffffff,2.0,0.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0,0.0
83212dfffffffff,2.0,0.0,0.0,0.0
832141fffffffff,2.0,0.0,0.0,0.0
832148fffffffff,6.0,0.0,0.0,0.0
832149fffffffff,1.0,0.0,0.0,0.0
83214afffffffff,13.0,0.0,0.0,0.0
83214bfffffffff,1.0,0.0,0.0,0.0
832150fffffffff,54.0,0.0,9.0,0.0
832152fffffffff,57.0,0.0,14.0,0.0
832153fffffffff,62.0,0.0,17.0,0.0
832156fffffffff,4.0,0.0,2.0,0.0
832165fffffffff,2.0,0.0,0.0,0.0
832182fffffffff,2.0,0.0,0.0,0.0
832186fffffffff,5.0,0.0,0.0,0.0
832189fffffffff,2.0,0.0,0.0,0.0
83218bfffffffff,2.0,0.0,2.0,0.0
832198fffffffff,64.0,0.0,12.0,0.0
832199fffffffff,1.0,0.0,0.0,0.0
83219bfffffffff,2.0,0.0,0.0,0.0
83219cfffffffff,4.0,0.0,4.0,0.0
83219efffffffff,2.0,0.0,0.0,0.0
8321a2fffffffff,5.0,0.0,0.0,0.0
832404fffffffff,6.0,0.0,0.0,0.0
832405fffffffff,8.0,0.0,0.0,0.0
83240afffffffff,1.0,0.0,0.0,0.0
832420fffffffff,7.0,0.0,0.0,0.0
832421fffffffff,8.0,0.0,0.0,0.0
832423fffffffff,2.0,0.0,0.0,0.0
832424fffffffff,4.0,0.0,0.0,0.0
832425fffffffff,7.0,0.0,0.0,0.0
832426fffffffff,10.0,0.0,0.0,0.0
832428fffffffff,23.0,0.0,0.0,0.0
832429fffffffff,16.0,0.0,0.0,0.0
83242bfffffffff,2.0,0.0,0.0,0.0
83242cfffffffff,5.0,0.0,0.0,0.0
83242dfffffffff,21.0,0.0,0.0,0.0
83242efffffffff,8.0,0.0,0.0,0.0
832431fffffffff,2.0,0.0,0.0,0.0
83244cfffffffff,9.0,0.0,0.0,0.0
832450fffffffff,27.0,0.0,0.0,0.0
832451fffffffff,33.0,0.0,0.0,0.0
832452fffffffff,40.0,0.0,0.0,0.0
832456fffffffff,57.0,0.0,0.0,0.0
832460fffffffff,247.0,0.0,0.0,0.0
832461fffffffff,23.0,0.0,0.0,0.0
832462fffffffff,17.0,0.0,0.0,0.0
832463fffffffff,15.0,0.0,0.0,0.0
832464fffffffff,8.0,0.0,0.0,0.0
832466fffffffff,27.0,0.0,0.0,0.0
83246afffffffff,4.0,0.0,0.0,0.0
83246cfffffffff,25.0,0.0,0.0,0.0
83246dfffffffff,7.0,0.0,0.0,0.0
832475fffffffff,70.0,0.0,0.0,0.0
832500fffffffff,11.0,0.0,0.0,0.0
832502fffffffff,2.0,0.0,0.0,0.0
832508fffffffff,3.0,0.0,0.0,0.0
832509fffffffff,2.0,0.0,0.0,0.0
83250bfffffffff,5.0,0.0,0.0,0.0
83250dfffffffff,10.0,0.0,0.0,0.0
832510fffffffff,19.0,0.0,0.0,0.0
832512fffffffff,61.0,0.0,0.0,0.0
832513fffffffff,27.0,0.0,0.0,0.0
832514fffffffff,2.0,0.0,0.0,0.0
832515fffffffff,3.0,0.0,0.0,0.0
832516fffffffff,27.0,0.0,0.0,0.0
832519fffffffff,1.0,0.0,0.0,0.0
83251bfffffffff,5.0,0.0,0.0,0.0
83251cfffffffff,2.0,0.0,0.0,0.0
83251efffffffff,1.0,0.0,0.0,0.0
832535fffffffff,2.0,0.0,0.0,0.0
832540fffffffff,43.0,0.0,3.0,0.0
832541fffffffff,18.0,0.0,0.0,0.0
832542fffffffff,11.0,0.0,0.0,0.0
832544fffffffff,2.0,0.0,0.0,0.0
832545fffffffff,2.0,0.0,0.0,0.0
832546fffffffff,24.0,0.0,0.0,0.0
832550fffffffff,3.0,0.0,0.0,0.0
832551fffffffff,2.0,0.0,0.0,0.0
832553fffffffff,6.0,0.0,0.0,0.0
832559fffffffff,6.0,0.0,0.0,0.0
83255afffffffff,531.0,0.0,0.0,0.0
83255bfffffffff,74.0,0.0,0.0,0.0
832571fffffffff,66.0,0.0,0.0,0.0
832573fffffffff,7.0,0.0,0.0,0.0
8325a1fffffffff,2.0,0.0,0.0,0.0
8325a3fffffffff,2.0,0.0,0.0,0.0
8325acfffffffff,114.0,0.0,0.0,0.0
8325adfffffffff,1.0,0.0,0.0,0.0
8325aefffffffff,21.0,0.0,0.0,0.0
8325b0fffffffff,46.0,0.0,0.0,0.0
8325b4fffffffff,40.0,0.0,2.0,0.0
8325b6fffffffff,4.0,0.0,0.0,0.0
832c00fffffffff,290.0,0.0,29.0,0.0
832c01fffffffff,154.0,0.0,0.0,0.0
832c02fffffffff,9.0,0.0,0.0,0.0
832c03fffffffff,132.0,0.0,0.0,0.0
832c04fffffffff,1569.0,0.0,278.0,0.0
832c05fffffffff,301.0,0.0,19.0,0.0
832c06fffffffff,147.0,0.0,7.0,0.0
832c08fffffffff,10.0,0.0,0.0,0.0
832c09fffffffff,20.0,0.0,0.0,0.0
832c0afffffffff,13.0,0.0,0.0,0.0
832c0bfffffffff,303.0,0.0,0.0,0.0
832c0cfffffffff,165.0,0.0,0.0,0.0
832c0dfffffffff,5.0,0.0,0.0,0.0
832c0efffffffff,2.0,0.0,0.0,0.0
832c10fffffffff,14.0,0.0,1.0,0.0
832c11fffffffff,19.0,0.0,0.0,0.0
832c12fffffffff,37.0,0.0,0.0,0.0
832c13fffffffff,89.0,0.0,0.0,0.0
832c14fffffffff,17.0,0.0,0.0,0.0
832c15fffffffff,76.0,0.0,2.0,0.0
832c16fffffffff,6.0,0.0,0.0,0.0
832c18fffffffff,17.0,0.0,0.0,0.0
832c19fffffffff,139.0,0.0,0.0,0.0
832c1afffffffff,15.0,0.0,0.0,0.0
832c1bfffffffff,29.0,0.0,0.0,0.0
832c1cfffffffff,6.0,0.0,0.0,0.0
832c1dfffffffff,69.0,0.0,0.0,0.0
832c1efffffffff,85.0,0.0,0.0,0.0
832c20fffffffff,14.0,0.0,0.0,0.0
832c21fffffffff,1.0,0.0,0.0,0.0
832c22fffffffff,47.0,0.0,1.0,0.0
832c23fffffffff,96.0,0.0,11.0,0.0
832c24fffffffff,8.0,0.0,0.0,0.0
832c26fffffffff,45.0,0.0,0.0,0.0
832c28fffffffff,38.0,0.0,0.0,0.0
832c2afffffffff,847.0,0.0,0.0,0.0
832c2bfffffffff,16.0,0.0,0.0,0.0
832c2efffffffff,211.0,0.0,11.0,0.0
832c30fffffffff,22.0,0.0,2.0,0.0
832c31fffffffff,26.0,0.0,3.0,0.0
832c32fffffffff,6.0,0.0,0.0,0.0
832c33fffffffff,106.0,0.0,4.0,0.0
832c34fffffffff,4.0,0.0,0.0,0.0
832c35fffffffff,7.0,0.0,0.0,0.0
832c36fffffffff,12.0,0.0,0.0,0.0
832c56fffffffff,5.0,0.0,0.0,0.0
832c62fffffffff,43.0,0.0,0.0,0.0
832c66fffffffff,7.0,0.0,0.0,0.0
832c6afffffffff,3.0,0.0,0.0,0.0
832c70fffffffff,4.0,0.0,0.0,0.0
832c72fffffffff,36.0,0.0,0.0,0.0
832c76fffffffff,59.0,0.0,0.0,0.0
832c81fffffffff,4.0,0.0,0.0,0.0
832c83fffffffff,2.0,0.0,0.0,0.0
832c85fffffffff,9.0,0.0,0.0,0.0
832c88fffffffff,6.0,0.0,0.0,0.0
832c89fffffffff,6.0,0.0,0.0,0.0
832c8cfffffffff,11.0,0.0,0.0,0.0
832c8dfffffffff,45.0,0.0,0.0,0.0
832c8efffffffff,5.0,0.0,0.0,0.0
832c99fffffffff,2.0,0.0,0.0,0.0
832c9efffffffff,3.0,0.0,0.0,0.0
832ca1fffffffff,1.0,0.0,0.0,0.0
832ca4fffffffff,20.0,0.0,0.0,0.0
832ca8fffffffff,26.0,0.0,0.0,0.0
832ca9fffffffff,4.0,0.0,0.0,0.0
832caafffffffff,6.0,0.0,0.0,0.0
832cabfffffffff,22.0,0.0,0.0,0.0
832cacfffffffff,334.0,0.0,0.0,0.0
832cadfffffffff,41.0,0.0,0.0,0.0
832caefffffffff,2.0,0.0,0.0,0.0
832cc0fffffffff,597.0,0.0,0.0,0.0
832cc1fffffffff,52.0,0.0,0.0,0.0
832cc2fffffffff,124.0,0.0,0.0,0.0
832cc3fffffffff,136.0,0.0,0.0,0.0
832cc6fffffffff,159.0,0.0,0.0,0.0
832ccafffffffff,5.0,0.0,0.0,0.0
832ccbfffffffff,56.0,0.0,0.0,0.0
832ccefffffffff,28.0,0.0,0.0,0.0
832cd2fffffffff,3.0,0.0,0.0,0.0
832cd3fffffffff,2.0,0.0,0.0,0.0
832cd4fffffffff,227.0,0.0,0.0,0.0
832cd5fffffffff,332.0,0.0,0.0,0.0
832cd6fffffffff,16.0,0.0,0.0,0.0
832cd8fffffffff,4.0,0.0,0.0,0.0
832cd9fffffffff,10.0,0.0,0.0,0.0
832cdbfffffffff,2.0,0.0,0.0,0.0
832cdcfffffffff,6.0,0.0,0.0,0.0
832cddfffffffff,61.0,0.0,0.0,0.0
832cdefffffffff,4.0,0.0,0.0,0.0
832ce4fffffffff,180.0,0.0,0.0,0.0
832ce5fffffffff,9.0,0.0,0.0,0.0
832ce6fffffffff,7.0,0.0,0.0,0.0
832cf0fffffffff,312.0,0.0,0.0,0.0
832cf1fffffffff,36.0,0.0,0.0,0.0
832cf2fffffffff,64.0,0.0,0.0,0.0
832cf3fffffffff,2142.0,0.0,0.0,0.0
832cf4fffffffff,26.0,0.0,0.0,0.0
832cf5fffffffff,166.0,0.0,0.0,0.0
832cf6fffffffff,15.0,0.0,0.0,0.0
832d00fffffffff,27.0,0.0,0.0,0.0
832d01fffffffff,5.0,0.0,0.0,0.0
832d02fffffffff,109.0,0.0,0.0,0.0
832d03fffffffff,93.0,0.0,4.0,0.0
832d04fffffffff,4.0,0.0,0.0,0.0
832d05fffffffff,2.0,0.0,0.0,0.0
832d06fffffffff,95.0,0.0,0.0,0.0
832d10fffffffff,394.0,0.0,30.0,0.0
832d11fffffffff,48.0,0.0,2.0,0.0
832d12fffffffff,147.0,0.0,21.0,0.0
832d13fffffffff,45.0,0.0,14.0,0.0
832d14fffffffff,151.0,0.0,13.0,0.0
832d15fffffffff,81.0,0.0,1.0,0.0
832d16fffffffff,60.0,0.0,2.0,0.0
832d18fffffffff,26.0,0.0,3.0,0.0
832d19fffffffff,18.0,0.0,0.0,0.0
832d1afffffffff,21.0,0.0,0.0,0.0
832d1bfffffffff,52.0,0.0,2.0,0.0
832d1cfffffffff,27.0,0.0,0.0,0.0
832d1dfffffffff,14.0,0.0,0.0,0.0
832d1efffffffff,7.0,0.0,0.0,0.0
832d22fffffffff,137.0,0.0,0.0,0.0
832d29fffffffff,10.0,0.0,0.0,0.0
832d2dfffffffff,17.0,0.0,2.0,0.0
832d30fffffffff,141.0,0.0,2.0,0.0
832d31fffffffff,167.0,0.0,3.0,0.0
832d32fffffffff,211.0,0.0,5.0,0.0
832d33fffffffff,1461.0,0.0,136.0,0.0
832d34fffffffff,34.0,0.0,0.0,0.0
832d35fffffffff,119.0,0.0,0.0,0.0
832d36fffffffff,80.0,0.0,3.0,0.0
832d44fffffffff,6.0,0.0,0.0,0.0
832d48fffffffff,1.0,0.0,0.0,0.0
832d51fffffffff,5.0,0.0,0.0,0.0
832d53fffffffff,5.0,0.0,0.0,0.0
832d58fffffffff,1.0,0.0,0.0,0.0
832d5cfffffffff,43.0,0.0,0.0,0.0
832d5dfffffffff,7.0,0.0,0.0,0.0
832d62fffffffff,4.0,0.0,0.0,0.0
832d64fffffffff,1153.0,0.0,0.0,0.0
832d66fffffffff,1.0,0.0,0.0,0.0
832d70fffffffff,6.0,0.0,0.0,0.0
832d71fffffffff,6.0,0.0,0.0,0.0
832d72fffffffff,11.0,0.0,0.0,0.0
832d74fffffffff,2.0,0.0,0.0,0.0
832d75fffffffff,8.0,0.0,0.0,0.0
832d76fffffffff,26.0,0.0,0.0,0.0
832d8cfffffffff,1.0,0.0,0.0,0.0
832da0fffffffff,10.0,0.0,0.0,0.0
832da1fffffffff,12.0,0.0,0.0,0.0
832da4fffffffff,29.0,0.0,2.0,0.0
832da5fffffffff,22.0,0.0,6.0,0.0
832da6fffffffff,34.0,0.0,3.0,0.0
832da8fffffffff,110.0,0.0,9.0,0.0
832da9fffffffff,19.0,0.0,0.0,0.0
832daafffffffff,1.0,0.0,0.0,0.0
832dabfffffffff,34.0,0.0,2.0,0.0
832dacfffffffff,15.0,0.0,0.0,0.0
832dadfffffffff,10.0,0.0,0.0,0.0
832daefffffffff,6.0,0.0,0.0,0.0
833126fffffffff,18.0,0.0,0.0,0.0
833134fffffffff,11.0,0.0,0.0,0.0
833820fffffffff,35.0,0.0,0.0,0.0
833824fffffffff,335.0,5.0,0.0,0.0
833825fffffffff,923.0,0.0,0.0,0.0
833826fffffffff,78.0,0.0,0.0,0.0
833869fffffffff,11.0,0.0,0.0,0.0
83386dfffffffff,9.0,0.0,0.0,0.0
833900fffffffff,2304.0,472.0,0.0,0.0
833901fffffffff,2678.0,159.0,0.0,0.0
833902fffffffff,1619.0,5.0,0.0,0.0
833903fffffffff,1290.0,68.0,0.0,0.0
833904fffffffff,1456.0,0.0,0.0,0.0
833905fffffffff,1305.0,21.0,0.0,0.0
833906fffffffff,989.0,0.0,0.0,0.0
833908fffffffff,2253.0,0.0,0.0,0.0
833909fffffffff,213.0,0.0,0.0,0.0
83390afffffffff,638.0,1.0,0.0,0.0
83390bfffffffff,347.0,0.0,0.0,0.0
83390cfffffffff,12458.0,0.0,0.0,0.0
83390dfffffffff,240.0,0.0,0.0,0.0
83390efffffffff,619.0,0.0,0.0,0.0
833910fffffffff,846.0,5.0,0.0,0.0
833911fffffffff,4764.0,35.0,0.0,0.0
833915fffffffff,1653.0,0.0,0.0,0.0
833918fffffffff,15.0,1.0,0.0,0.0
833919fffffffff,1056.0,38.0,0.0,0.0
83391afffffffff,25.0,0.0,0.0,0.0
83391cfffffffff,677.0,1.0,0.0,0.0
83391dfffffffff,91.0,0.0,0.0,0.0
83391efffffffff,2454.0,3.0,0.0,0.0
833920fffffffff,1381.0,0.0,0.0,0.0
833921fffffffff,356.0,0.0,0.0,0.0
833922fffffffff,3713.0,16.0,0.0,0.0
833923fffffffff,1049.0,0.0,0.0,0.0
833924fffffffff,90.0,0.0,0.0,0.0
833925fffffffff,2196.0,0.0,0.0,0.0
833928fffffffff,1477.0,2.0,0.0,0.0
833929fffffffff,2820.0,0.0,0.0,0.0
83392afffffffff,3312.0,0.0,0.0,0.0
83392bfffffffff,3679.0,7.0,0.0,0.0
83392cfffffffff,1866.0,0.0,0.0,0.0
83392dfffffffff,3038.0,5.0,4.0,0.0
83392efffffffff,2121.0,1.0,0.0,0.0
833931fffffffff,805.0,0.0,0.0,0.0
833933fffffffff,1367.0,0.0,0.0,0.0
833944fffffffff,5231.0,2.0,0.0,0.0
833945fffffffff,659.0,0.0,1.0,0.0
833946fffffffff,806.0,0.0,0.0,0.0
833949fffffffff,8.0,0.0,0.0,0.0
833950fffffffff,70.0,2.0,0.0,0.0
833954fffffffff,2399.0,34.0,0.0,0.0
833956fffffffff,2169.0,36.0,0.0,0.0
833960fffffffff,268.0,0.0,12.0,0.0
833961fffffffff,77.0,0.0,1.0,0.0
833962fffffffff,323.0,0.0,0.0,0.0
833963fffffffff,253.0,0.0,13.0,0.0
833964fffffffff,36.0,0.0,6.0,0.0
833965fffffffff,19.0,0.0,3.0,0.0
833966fffffffff,98.0,0.0,3.0,0.0
833968fffffffff,491.0,0.0,49.0,0.0
833969fffffffff,190.0,0.0,10.0,0.0
83396cfffffffff,1360.0,0.0,66.0,0.0
83396dfffffffff,244.0,0.0,11.0,0.0
83396efffffffff,313.0,0.0,3.0,0.0
833970fffffffff,1662.0,0.0,0.0,0.0
833971fffffffff,2829.0,2.0,0.0,0.0
833972fffffffff,132.0,1.0,0.0,0.0
833973fffffffff,1044.0,2.0,0.0,0.0
833974fffffffff,3248.0,0.0,0.0,0.0
833975fffffffff,1022.0,11.0,2.0,0.0
833976fffffffff,1002.0,1.0,0.0,0.0
833d00fffffffff,84.0,0.0,0.0,0.0
833d04fffffffff,1781.0,0.0,0.0,0.0
833d06fffffffff,54.0,0.0,0.0,0.0
833d22fffffffff,379.0,0.0,0.0,0.0
833d25fffffffff,3.0,0.0,0.0,0.0
833d26fffffffff,3.0,0.0,0.0,0.0
833d35fffffffff,110.0,0.0,0.0,0.0
833f24fffffffff,2.0,0.0,0.0,0.0
833f26fffffffff,5.0,0.0,0.0,0.0
833f28fffffffff,52.0,0.0,0.0,0.0
833f29fffffffff,154.0,0.0,0.0,0.0
833f2bfffffffff,8.0,0.0,0.0,0.0
833f2cfffffffff,66.0,0.0,1.0,0.0
833f2dfffffffff,253.0,0.0,9.0,0.0
833f30fffffffff,11.0,0.0,0.0,0.0
833f34fffffffff,35.0,0.0,1.0,0.0
833f35fffffffff,143.0,0.0,3.0,0.0
833f45fffffffff,6.0,0.0,0.0,0.0
833f4dfffffffff,219.0,0.0,32.0,0.0
833f60fffffffff,104.0,0.0,2.0,0.0
833f61fffffffff,719.0,0.0,4.0,0.0
833f62fffffffff,95.0,0.0,4.0,0.0
833f63fffffffff,35.0,0.0,8.0,0.0
833f64fffffffff,164.0,0.0,2.0,0.0
833f65fffffffff,9.0,0.0,0.0,0.0
833f66fffffffff,337.0,0.0,0.0,0.0
833f68fffffffff,11.0,0.0,2.0,0.0
833f69fffffffff,11.0,0.0,1.0,0.0
833f6afffffffff,2.0,0.0,0.0,0.0
833f6bfffffffff,1.0,0.0,0.0,0.0
833f6cfffffffff,48.0,0.0,10.0,0.0
833f6dfffffffff,81.0,0.0,14.0,0.0
833f6efffffffff,52.0,0.0,2.0,0.0
833f74fffffffff,66.0,0.0,2.0,0.0
834275fffffffff,1.0,0.0,0.0,0.0
834300fffffffff,5.0,0.0,0.0,0.0
834301fffffffff,5.0,0.0,0.0,0.0
834302fffffffff,2.0,0.0,0.0,0.0
834304fffffffff,6.0,0.0,0.0,0.0
834305fffffffff,4.0,0.0,0.0,0.0
83430afffffffff,11.0,0.0,0.0,0.0
83430cfffffffff,2.0,0.0,0.0,0.0
83430efffffffff,10.0,0.0,0.0,0.0
83431cfffffffff,2.0,0.0,0.0,0.0
834322fffffffff,2.0,0.0,0.0,0.0
834323fffffffff,1.0,0.0,0.0,0.0
834324fffffffff,26.0,0.0,0.0,0.0
834325fffffffff,24.0,0.0,0.0,0.0
834326fffffffff,21.0,0.0,0.0,0.0
83432afffffffff,2.0,0.0,0.0,0.0
83432cfffffffff,2.0,0.0,0.0,0.0
83432efffffffff,13.0,0.0,0.0,0.0
834330fffffffff,1.0,0.0,0.0,0.0
834331fffffffff,24.0,0.0,0.0,0.0
834334fffffffff,5.0,0.0,0.0,0.0
834335fffffffff,8.0,0.0,0.0,0.0
834354fffffffff,2.0,0.0,0.0,0.0
834360fffffffff,436.0,0.0,0.0,0.0
834361fffffffff,47.0,0.0,0.0,0.0
834362fffffffff,12.0,0.0,0.0,0.0
834363fffffffff,7.0,0.0,0.0,0.0
834364fffffffff,67.0,0.0,0.0,0.0
834365fffffffff,52.0,0.0,0.0,0.0
834366fffffffff,7.0,0.0,0.0,0.0
834370fffffffff,20.0,0.0,0.0,0.0
834371fffffffff,3.0,0.0,0.0,0.0
834373fffffffff,3.0,0.0,0.0,0.0
