cell_id,Spilopelia chinensis,Spilopelia chinensis suratensis/ceylonensis,Spilopelia chinensis chinensis/tigrina
843d111ffffffff,2.0,0.0,0.0
843d113ffffffff,4.0,0.0,0.0
843d115ffffffff,41.0,0.0,0.0
843d117ffffffff,11.0,0.0,0.0
843d11dffffffff,2.0,0.0,0.0
843d123ffffffff,6.0,0.0,0.0
843d127ffffffff,2.0,0.0,0.0
843d12bffffffff,1.0,0.0,0.0
843d12dffffffff,2.0,0.0,0.0
843d131ffffffff,79.0,0.0,0.0
843d133ffffffff,17.0,0.0,0.0
843d135ffffffff,870.0,0.0,0.0
843d137ffffffff,598.0,0.0,0.0
843d139ffffffff,4354.0,0.0,0.0
843d13bffffffff,20.0,0.0,0.0
843d13dffffffff,675.0,0.0,0.0
843d141ffffffff,16.0,0.0,0.0
843d143ffffffff,25.0,0.0,0.0
843d145ffffffff,6.0,0.0,0.0
843d147ffffffff,121.0,0.0,0.0
843d149ffffffff,30.0,0.0,0.0
843d14bffffffff,15.0,0.0,0.0
843d14dffffffff,2.0,0.0,0.0
843d151ffffffff,4.0,0.0,0.0
843d155ffffffff,7.0,0.0,0.0
843d157ffffffff,14.0,0.0,0.0
843d159ffffffff,10.0,0.0,0.0
843d15bffffffff,1.0,0.0,0.0
843d15dffffffff,52.0,0.0,0.0
843d161ffffffff,3.0,0.0,0.0
843d167ffffffff,5.0,0.0,0.0
843d169ffffffff,2.0,0.0,0.0
843d16bffffffff,23.0,0.0,0.0
843d1a7ffffffff,1.0,0.0,0.0
843d1a9ffffffff,11.0,0.0,0.0
843d1adffffffff,27.0,0.0,0.0
843d1e1ffffffff,2.0,0.0,0.0
843d1e5ffffffff,22.0,0.0,0.0
843d1e7ffffffff,229.0,0.0,0.0
843d1e9ffffffff,6.0,0.0,0.0
843d1ebffffffff,2.0,0.0,0.0
843d1edffffffff,303.0,0.0,0.0
843d301ffffffff,15.0,0.0,0.0
843d303ffffffff,1.0,0.0,0.0
843d305ffffffff,29.0,0.0,0.0
843d307ffffffff,32.0,0.0,0.0
843d30dffffffff,31.0,0.0,0.0
843d323ffffffff,142.0,0.0,0.0
843d325ffffffff,6.0,0.0,0.0
843d327ffffffff,7.0,0.0,0.0
843d32bffffffff,11.0,0.0,0.0
843d32dffffffff,2.0,0.0,0.0
843d333ffffffff,9.0,0.0,0.0
843d335ffffffff,84.0,0.0,0.0
843d337ffffffff,32.0,0.0,0.0
843d339ffffffff,1.0,0.0,0.0
843d33dffffffff,35.0,0.0,0.0
843d341ffffffff,11.0,0.0,0.0
843d345ffffffff,18.0,0.0,0.0
843d349ffffffff,2.0,0.0,0.0
843d34bffffffff,17.0,0.0,0.0
843d34dffffffff,5.0,0.0,0.0
843d355ffffffff,4.0,0.0,0.0
843d35dffffffff,10.0,0.0,0.0
843d363ffffffff,272.0,0.0,0.0
843d36bffffffff,78.0,0.0,0.0
843d805ffffffff,11.0,0.0,0.0
843d807ffffffff,7.0,0.0,0.0
843d809ffffffff,3.0,0.0,0.0
843d80bffffffff,2.0,0.0,0.0
843d80dffffffff,71.0,0.0,0.0
843d823ffffffff,4.0,0.0,0.0
843d829ffffffff,3.0,0.0,0.0
843d82bffffffff,8.0,0.0,0.0
843d833ffffffff,1.0,0.0,0.0
843d839ffffffff,20.0,0.0,0.0
843d843ffffffff,4.0,0.0,0.0
843d845ffffffff,237.0,0.0,0.0
843d847ffffffff,107.0,0.0,0.0
843d851ffffffff,11.0,0.0,0.0
843d853ffffffff,39.0,0.0,0.0
843d857ffffffff,2.0,0.0,0.0
843d859ffffffff,21.0,0.0,0.0
843d85bffffffff,24.0,0.0,0.0
843d85dffffffff,3.0,0.0,0.0
843d861ffffffff,3.0,0.0,0.0
843d863ffffffff,14.0,0.0,0.0
843d86bffffffff,151.0,0.0,0.0
843d881ffffffff,2.0,0.0,0.0
843d899ffffffff,36.0,0.0,0.0
843d8a3ffffffff,1.0,0.0,0.0
843d8a5ffffffff,14.0,0.0,0.0
843d8adffffffff,11.0,0.0,0.0
843d8b1ffffffff,257.0,0.0,0.0
843d8b7ffffffff,4.0,0.0,0.0
843d8b9ffffffff,14.0,0.0,0.0
843d8bdffffffff,5.0,0.0,0.0
843d8c1ffffffff,9.0,0.0,0.0
843d8c3ffffffff,40.0,0.0,0.0
843d8c7ffffffff,6.0,0.0,0.0
843d8d1ffffffff,22.0,0.0,0.0
843d8d5ffffffff,644.0,0.0,0.0
843d8dbffffffff,2.0,0.0,0.0
843d8ddffffffff,310.0,0.0,0.0
843d8e5ffffffff,2.0,0.0,0.0
843d905ffffffff,4.0,0.0,0.0
843d907ffffffff,40.0,0.0,0.0
843d90dffffffff,16.0,0.0,0.0
843d911ffffffff,6.0,0.0,0.0
843d915ffffffff,226.0,0.0,0.0
843d917ffffffff,2.0,0.0,0.0
843d91dffffffff,1.0,0.0,0.0
843d921ffffffff,5.0,0.0,0.0
843d923ffffffff,10.0,0.0,0.0
843d927ffffffff,9.0,0.0,0.0
843d929ffffffff,279.0,0.0,0.0
843d92bffffffff,15.0,0.0,0.0
843d92dffffffff,49.0,0.0,0.0
843d931ffffffff,8.0,0.0,0.0
843d933ffffffff,36.0,0.0,0.0
843d939ffffffff,52.0,0.0,0.0
843d93bffffffff,137.0,0.0,0.0
843d93dffffffff,127.0,0.0,0.0
843d943ffffffff,14.0,0.0,0.0
843d947ffffffff,2.0,0.0,0.0
843d949ffffffff,4.0,0.0,0.0
843d951ffffffff,1.0,0.0,0.0
843d959ffffffff,4.0,0.0,0.0
843d963ffffffff,58.0,0.0,0.0
843d967ffffffff,469.0,0.0,0.0
843d96bffffffff,1.0,0.0,0.0
843d96dffffffff,10.0,0.0,0.0
843d981ffffffff,16.0,0.0,0.0
843d983ffffffff,46.0,0.0,0.0
843d985ffffffff,17.0,0.0,0.0
843d987ffffffff,73.0,0.0,0.0
843d989ffffffff,1.0,0.0,0.0
843d98bffffffff,3.0,0.0,0.0
843d98dffffffff,154.0,0.0,0.0
843d991ffffffff,2.0,0.0,0.0
843d993ffffffff,375.0,0.0,0.0
843d997ffffffff,47.0,0.0,0.0
843d999ffffffff,2.0,0.0,0.0
843d99dffffffff,8.0,0.0,0.0
843d9a1ffffffff,2.0,0.0,0.0
843d9a3ffffffff,22.0,0.0,0.0
843d9a5ffffffff,27.0,0.0,0.0
843d9a7ffffffff,129.0,0.0,0.0
843d9a9ffffffff,5.0,0.0,0.0
843d9abffffffff,29.0,0.0,0.0
843d9adffffffff,82.0,0.0,0.0
843d9b1ffffffff,101.0,0.0,0.0
843d9b5ffffffff,21.0,0.0,0.0
843d9b7ffffffff,2792.0,0.0,0.0
843d9b9ffffffff,236.0,0.0,0.0
843d9bbffffffff,5.0,0.0,0.0
843d9bdffffffff,14.0,0.0,0.0
843d9c7ffffffff,12.0,0.0,0.0
843d9c9ffffffff,4.0,0.0,0.0
843d9d1ffffffff,626.0,0.0,0.0
843d9d3ffffffff,458.0,0.0,0.0
843d9d5ffffffff,8.0,0.0,0.0
843d9d7ffffffff,13.0,0.0,0.0
843d9dbffffffff,637.0,0.0,0.0
843d9e3ffffffff,7.0,0.0,0.0
843d9e5ffffffff,2243.0,0.0,0.0
843d9e7ffffffff,305.0,0.0,0.0
843d9edffffffff,84.0,0.0,0.0
843da03ffffffff,4.0,0.0,0.0
843da0bffffffff,2.0,0.0,0.0
843da0dffffffff,2.0,0.0,0.0
843da15ffffffff,1.0,0.0,0.0
843da21ffffffff,51.0,0.0,0.0
843da23ffffffff,3.0,0.0,0.0
843da25ffffffff,11.0,0.0,0.0
843da2dffffffff,1.0,0.0,0.0
843da33ffffffff,14.0,0.0,0.0
843da37ffffffff,228.0,0.0,0.0
843da39ffffffff,2.0,0.0,0.0
843da3dffffffff,9.0,0.0,0.0
843da63ffffffff,2.0,0.0,0.0
843da81ffffffff,27.0,0.0,0.0
843da85ffffffff,7.0,0.0,0.0
843da89ffffffff,7.0,0.0,0.0
843da8bffffffff,1.0,0.0,0.0
843da8dffffffff,7.0,0.0,0.0
843da91ffffffff,17.0,0.0,0.0
843da93ffffffff,15.0,0.0,0.0
843da95ffffffff,31.0,0.0,0.0
843da97ffffffff,68.0,0.0,0.0
843da99ffffffff,62.0,0.0,0.0
843da9dffffffff,53.0,0.0,0.0
843daa5ffffffff,6.0,0.0,0.0
843daa7ffffffff,2.0,0.0,0.0
843daadffffffff,2.0,0.0,0.0
843dab3ffffffff,5.0,0.0,0.0
843dab5ffffffff,10.0,0.0,0.0
843dab9ffffffff,4.0,0.0,0.0
843dabbffffffff,3.0,0.0,0.0
843dac1ffffffff,2.0,0.0,0.0
843dac3ffffffff,7.0,0.0,0.0
843dac5ffffffff,1.0,0.0,0.0
843dac9ffffffff,567.0,0.0,0.0
843dacbffffffff,11.0,0.0,0.0
843dacdffffffff,10.0,0.0,0.0
843dad1ffffffff,1830.0,0.0,0.0
843dad3ffffffff,17.0,0.0,0.0
843dad5ffffffff,223.0,0.0,0.0
843dad7ffffffff,69.0,0.0,0.0
843dad9ffffffff,252.0,0.0,0.0
843dadbffffffff,64.0,0.0,0.0
843daddffffffff,1293.0,0.0,0.0
843dae1ffffffff,10.0,0.0,0.0
843dae5ffffffff,3.0,0.0,0.0
843dae7ffffffff,3.0,0.0,0.0
843dae9ffffffff,1.0,0.0,0.0
843daedffffffff,4.0,0.0,0.0
843db01ffffffff,4.0,0.0,0.0
843db03ffffffff,30.0,0.0,0.0
843db07ffffffff,32.0,0.0,0.0
843db09ffffffff,15.0,0.0,0.0
843db0bffffffff,5.0,0.0,0.0
843db0dffffffff,6.0,0.0,0.0
843db13ffffffff,375.0,0.0,0.0
843db23ffffffff,17.0,0.0,0.0
843db25ffffffff,42.0,0.0,0.0
843db27ffffffff,10.0,0.0,0.0
843db29ffffffff,35.0,0.0,0.0
843db2bffffffff,2.0,0.0,0.0
843db2dffffffff,126.0,0.0,0.0
843db31ffffffff,59.0,0.0,0.0
843db33ffffffff,4.0,0.0,0.0
843db35ffffffff,399.0,0.0,0.0
843db37ffffffff,144.0,0.0,0.0
843db39ffffffff,57.0,0.0,0.0
843db3bffffffff,11.0,0.0,0.0
843db3dffffffff,2.0,0.0,0.0
843db51ffffffff,2.0,0.0,0.0
843db53ffffffff,4.0,0.0,0.0
843db55ffffffff,7.0,0.0,0.0
843db57ffffffff,4.0,0.0,0.0
843db61ffffffff,23.0,0.0,0.0
843db63ffffffff,4.0,0.0,0.0
843db65ffffffff,45.0,0.0,0.0
843db67ffffffff,248.0,0.0,0.0
843db6bffffffff,4.0,0.0,0.0
843db6dffffffff,9.0,0.0,0.0
8440023ffffffff,4.0,0.0,0.0
8440041ffffffff,2.0,0.0,0.0
84400a3ffffffff,1.0,0.0,0.0
84400a5ffffffff,18.0,0.0,0.0
84400c1ffffffff,9.0,0.0,0.0
84400d9ffffffff,2.0,0.0,0.0
84400e7ffffffff,2.0,0.0,0.0
84400ebffffffff,1.0,0.0,0.0
844010dffffffff,2.0,0.0,0.0
8440125ffffffff,4.0,0.0,0.0
8440135ffffffff,1.0,0.0,1.0
8440139ffffffff,2.0,0.0,0.0
8440193ffffffff,11.0,0.0,0.0
8440197ffffffff,9.0,0.0,1.0
844019bffffffff,3.0,0.0,0.0
84401a1ffffffff,1.0,0.0,0.0
84401dbffffffff,5.0,0.0,0.0
8440201ffffffff,2.0,0.0,0.0
844022bffffffff,4.0,0.0,0.0
8440255ffffffff,2.0,0.0,0.0
84402d7ffffffff,80.0,0.0,5.0
844030dffffffff,12.0,0.0,0.0
8440329ffffffff,4.0,0.0,0.0
844032bffffffff,1.0,0.0,0.0
8440349ffffffff,11.0,0.0,1.0
844034bffffffff,2.0,0.0,0.0
8440403ffffffff,9.0,0.0,0.0
844040dffffffff,1.0,0.0,0.0
8440413ffffffff,13.0,0.0,0.0
8440431ffffffff,1.0,0.0,0.0
8440435ffffffff,9.0,0.0,0.0
8440437ffffffff,2.0,0.0,0.0
8440439ffffffff,33.0,0.0,0.0
8440447ffffffff,9.0,0.0,0.0
8440455ffffffff,2.0,0.0,0.0
844048bffffffff,5.0,0.0,0.0
8440491ffffffff,4.0,0.0,0.0
8440499ffffffff,44.0,0.0,0.0
844049bffffffff,4.0,0.0,0.0
844049dffffffff,5.0,0.0,0.0
84404b1ffffffff,5.0,0.0,0.0
84404b9ffffffff,3.0,0.0,0.0
84404c1ffffffff,26.0,0.0,6.0
84404c3ffffffff,3.0,0.0,0.0
84404c5ffffffff,32.0,0.0,6.0
84404c9ffffffff,2.0,0.0,0.0
84404cbffffffff,162.0,0.0,39.0
84404cdffffffff,8.0,0.0,0.0
84404ddffffffff,321.0,0.0,59.0
84404e1ffffffff,2.0,0.0,0.0
84404e7ffffffff,1.0,0.0,0.0
844054dffffffff,8.0,0.0,0.0
844058dffffffff,2.0,0.0,0.0
84405cbffffffff,7.0,0.0,0.0
8440611ffffffff,2.0,0.0,0.0
8440613ffffffff,5.0,0.0,2.0
8440615ffffffff,1.0,0.0,0.0
8440619ffffffff,18.0,0.0,0.0
844061bffffffff,7.0,0.0,0.0
8440627ffffffff,1.0,0.0,0.0
844062bffffffff,1.0,0.0,0.0
8440695ffffffff,1.0,0.0,0.0
8440699ffffffff,1.0,0.0,0.0
84406b1ffffffff,2.0,0.0,0.0
84406b3ffffffff,1.0,0.0,0.0
84406b5ffffffff,4.0,0.0,0.0
84406b7ffffffff,48.0,0.0,8.0
8440711ffffffff,9.0,0.0,0.0
8440715ffffffff,2.0,0.0,0.0
8440717ffffffff,40.0,0.0,6.0
8440719ffffffff,2.0,0.0,0.0
844071dffffffff,2.0,0.0,0.0
8440733ffffffff,2.0,0.0,0.0
844075dffffffff,16.0,0.0,0.0
8440807ffffffff,1.0,0.0,0.0
8440825ffffffff,2.0,0.0,0.0
8440885ffffffff,20.0,0.0,3.0
8440899ffffffff,8.0,0.0,0.0
844089dffffffff,8.0,0.0,0.0
84408a9ffffffff,17.0,0.0,5.0
84408bbffffffff,1.0,0.0,0.0
84408bdffffffff,1.0,0.0,1.0
84408d3ffffffff,6.0,0.0,0.0
8440909ffffffff,15.0,0.0,0.0
8440919ffffffff,2.0,0.0,0.0
8440955ffffffff,4.0,0.0,0.0
844095dffffffff,6.0,0.0,0.0
8440961ffffffff,5.0,0.0,0.0
844096bffffffff,2.0,0.0,0.0
84409c1ffffffff,1.0,0.0,0.0
84409c3ffffffff,1.0,0.0,0.0
84409c7ffffffff,1.0,0.0,0.0
8440a05ffffffff,15.0,0.0,0.0
8440a07ffffffff,1.0,0.0,0.0
8440a13ffffffff,3.0,0.0,0.0
8440a2bffffffff,5.0,0.0,0.0
8440a41ffffffff,1.0,0.0,0.0
8440a45ffffffff,13.0,0.0,0.0
8440a69ffffffff,46.0,0.0,7.0
8440a6bffffffff,2.0,0.0,0.0
8440a6dffffffff,2.0,0.0,0.0
8440a8bffffffff,4.0,0.0,0.0
8440ac5ffffffff,7.0,0.0,3.0
8440b2bffffffff,2.0,0.0,0.0
8440b51ffffffff,37.0,0.0,0.0
8440b53ffffffff,44.0,0.0,2.0
8440b69ffffffff,1.0,0.0,1.0
8440c49ffffffff,11.0,0.0,1.0
8440c4bffffffff,1.0,0.0,0.0
8440c4dffffffff,1.0,0.0,0.0
8440c61ffffffff,2.0,0.0,0.0
8440c69ffffffff,2.0,0.0,0.0
8440c6bffffffff,2.0,0.0,0.0
8440c6dffffffff,8.0,0.0,0.0
8440d0dffffffff,2.0,0.0,0.0
8440dedffffffff,8.0,0.0,0.0
8440e11ffffffff,9.0,0.0,0.0
8440e13ffffffff,3.0,0.0,0.0
8440e17ffffffff,7.0,0.0,4.0
8440e1dffffffff,4.0,0.0,0.0
8440e23ffffffff,3.0,0.0,0.0
8440e27ffffffff,4.0,0.0,0.0
8440e31ffffffff,5.0,0.0,0.0
8440e33ffffffff,2.0,0.0,0.0
8440e35ffffffff,10.0,0.0,0.0
8440e37ffffffff,11.0,0.0,1.0
8440e39ffffffff,20.0,0.0,0.0
8440e3bffffffff,3.0,0.0,0.0
8440e3dffffffff,170.0,0.0,17.0
8440e5dffffffff,6.0,0.0,0.0
8440e67ffffffff,2.0,0.0,2.0
8440e69ffffffff,2.0,0.0,0.0
8440ec1ffffffff,2.0,0.0,0.0
8440ec5ffffffff,1.0,0.0,0.0
8440ee9ffffffff,2.0,0.0,0.0
8440eedffffffff,5.0,0.0,0.0
8440f13ffffffff,7.0,0.0,0.0
8441035ffffffff,305.0,0.0,31.0
8441037ffffffff,337.0,0.0,14.0
8441081ffffffff,3.0,0.0,0.0
8441085ffffffff,6.0,0.0,0.0
8441093ffffffff,1.0,0.0,0.0
844109bffffffff,42.0,0.0,2.0
84410a5ffffffff,2.0,0.0,0.0
84410e7ffffffff,1.0,0.0,0.0
8441105ffffffff,10.0,0.0,0.0
8441111ffffffff,8.0,0.0,0.0
844111bffffffff,5.0,0.0,0.0
844111dffffffff,5.0,0.0,0.0
8441129ffffffff,6.0,0.0,1.0
844112bffffffff,4.0,0.0,0.0
8441163ffffffff,5.0,0.0,0.0
8441185ffffffff,9.0,0.0,0.0
8441189ffffffff,4.0,0.0,0.0
844118bffffffff,60.0,0.0,0.0
844118dffffffff,3.0,0.0,0.0
8441193ffffffff,1.0,0.0,0.0
8441199ffffffff,11.0,0.0,0.0
844119dffffffff,14.0,0.0,0.0
84411a1ffffffff,2.0,0.0,0.0
84411a5ffffffff,7.0,0.0,0.0
84411a7ffffffff,2.0,0.0,0.0
84411b5ffffffff,16.0,0.0,0.0
84411c1ffffffff,12.0,0.0,0.0
84411c3ffffffff,15.0,0.0,0.0
84411c9ffffffff,476.0,0.0,36.0
84411cbffffffff,4041.0,0.0,1098.0
84411cdffffffff,3.0,0.0,0.0
84411d3ffffffff,4.0,0.0,0.0
84411d5ffffffff,80.0,0.0,0.0
84411d7ffffffff,34.0,0.0,0.0
84411d9ffffffff,6.0,0.0,0.0
84411dbffffffff,3.0,0.0,0.0
84411ddffffffff,38.0,0.0,0.0
84411e3ffffffff,3.0,0.0,0.0
8441415ffffffff,2.0,0.0,0.0
8441421ffffffff,4.0,0.0,0.0
844142bffffffff,10.0,0.0,0.0
8441431ffffffff,1.0,0.0,0.0
8441433ffffffff,19.0,0.0,0.0
8441437ffffffff,2.0,0.0,0.0
8441439ffffffff,5.0,0.0,0.0
8441481ffffffff,4.0,0.0,0.0
8441487ffffffff,2.0,0.0,0.0
8441489ffffffff,2.0,0.0,0.0
8441491ffffffff,2.0,0.0,0.0
8441497ffffffff,4.0,0.0,0.0
844149dffffffff,3.0,0.0,0.0
84414b1ffffffff,2.0,0.0,0.0
84414b7ffffffff,1.0,0.0,0.0
84414c3ffffffff,16.0,0.0,0.0
84414d9ffffffff,20.0,0.0,0.0
84414e1ffffffff,2.0,0.0,0.0
8441501ffffffff,2.0,0.0,0.0
8441509ffffffff,9.0,0.0,0.0
844150bffffffff,2.0,0.0,0.0
8441523ffffffff,1.0,0.0,0.0
8441539ffffffff,2.0,0.0,0.0
844153bffffffff,5.0,0.0,0.0
844153dffffffff,6.0,0.0,0.0
8441541ffffffff,4.0,0.0,0.0
8441547ffffffff,24.0,0.0,0.0
844154dffffffff,3.0,0.0,0.0
8441585ffffffff,2.0,0.0,0.0
8441587ffffffff,1.0,0.0,0.0
844159bffffffff,2.0,0.0,0.0
84415a1ffffffff,2.0,0.0,0.0
84415c3ffffffff,1.0,0.0,1.0
84415cbffffffff,52.0,0.0,0.0
84415ddffffffff,1.0,0.0,0.0
84415e1ffffffff,8.0,0.0,3.0
84415e7ffffffff,2.0,0.0,0.0
84415edffffffff,2.0,0.0,2.0
8441609ffffffff,8.0,0.0,0.0
844160bffffffff,11.0,0.0,0.0
8441617ffffffff,5.0,0.0,0.0
8441643ffffffff,37.0,0.0,1.0
8441653ffffffff,2.0,0.0,0.0
8441655ffffffff,26.0,0.0,2.0
8441659ffffffff,16.0,0.0,0.0
844165dffffffff,2.0,0.0,0.0
8441681ffffffff,3.0,0.0,0.0
8441683ffffffff,3.0,0.0,0.0
8441685ffffffff,18.0,0.0,0.0
8441687ffffffff,4.0,0.0,0.0
8441691ffffffff,1.0,0.0,0.0
8441695ffffffff,2.0,0.0,0.0
844169bffffffff,4.0,0.0,0.0
844169dffffffff,3.0,0.0,0.0
84416a3ffffffff,2.0,0.0,0.0
84416abffffffff,7.0,0.0,0.0
84416b1ffffffff,8.0,0.0,5.0
84416b7ffffffff,3.0,0.0,0.0
84416b9ffffffff,8.0,0.0,0.0
84416bbffffffff,2.0,0.0,2.0
84416bdffffffff,4.0,0.0,0.0
84416c1ffffffff,15.0,0.0,0.0
84416c3ffffffff,9.0,0.0,0.0
84416c5ffffffff,2.0,0.0,0.0
84416cdffffffff,5.0,0.0,0.0
84416d1ffffffff,1.0,0.0,0.0
84416d3ffffffff,2.0,0.0,0.0
84416d5ffffffff,6.0,0.0,0.0
84416d7ffffffff,9.0,0.0,0.0
84416d9ffffffff,1.0,0.0,0.0
84416dbffffffff,8.0,0.0,0.0
84416ddffffffff,18.0,0.0,0.0
84416e1ffffffff,15.0,0.0,0.0
84416e5ffffffff,8.0,0.0,0.0
8441701ffffffff,4.0,0.0,1.0
8441703ffffffff,2.0,0.0,0.0
8441705ffffffff,9.0,0.0,3.0
8441707ffffffff,1.0,0.0,0.0
8441715ffffffff,16.0,0.0,4.0
8441717ffffffff,4.0,0.0,0.0
8441719ffffffff,9.0,0.0,1.0
8441721ffffffff,11.0,0.0,1.0
8441727ffffffff,2.0,0.0,0.0
8441729ffffffff,7.0,0.0,2.0
844172bffffffff,5.0,0.0,5.0
844172dffffffff,7.0,0.0,2.0
8441739ffffffff,56.0,0.0,29.0
844173dffffffff,9.0,0.0,0.0
8441743ffffffff,1.0,0.0,0.0
8441751ffffffff,6.0,0.0,2.0
8441755ffffffff,1.0,0.0,0.0
8441767ffffffff,2.0,0.0,0.0
8441809ffffffff,1.0,0.0,1.0
8441833ffffffff,18.0,0.0,5.0
8441835ffffffff,3.0,0.0,0.0
8441837ffffffff,57.0,0.0,3.0
844184bffffffff,5.0,0.0,0.0
8441855ffffffff,41.0,0.0,0.0
8441859ffffffff,25.0,0.0,5.0
844185dffffffff,3.0,0.0,0.0
8441863ffffffff,7.0,0.0,0.0
844186bffffffff,2.0,0.0,0.0
8441891ffffffff,22.0,0.0,0.0
84418a1ffffffff,2.0,0.0,2.0
84418b3ffffffff,10.0,0.0,0.0
84418b7ffffffff,1.0,0.0,0.0
84418c9ffffffff,2.0,0.0,0.0
8441901ffffffff,10.0,0.0,0.0
8441907ffffffff,4.0,0.0,0.0
8441909ffffffff,3.0,0.0,0.0
844190bffffffff,8.0,0.0,0.0
8441911ffffffff,45.0,0.0,11.0
8441915ffffffff,1.0,0.0,0.0
8441917ffffffff,2.0,0.0,2.0
8441919ffffffff,69.0,0.0,11.0
844191bffffffff,8.0,0.0,4.0
8441921ffffffff,60.0,0.0,0.0
8441923ffffffff,13.0,0.0,0.0
8441925ffffffff,17.0,0.0,0.0
8441929ffffffff,10.0,0.0,0.0
844192bffffffff,10.0,0.0,0.0
844192dffffffff,233.0,0.0,1.0
8441937ffffffff,1.0,0.0,0.0
8441939ffffffff,1.0,0.0,1.0
844193bffffffff,6.0,0.0,0.0
8441941ffffffff,2.0,0.0,0.0
8441945ffffffff,2.0,0.0,0.0
8441949ffffffff,11.0,0.0,1.0
844195dffffffff,4.0,0.0,0.0
8441967ffffffff,2.0,0.0,0.0
844198dffffffff,8.0,0.0,0.0
8441993ffffffff,2.0,0.0,0.0
84419a1ffffffff,1.0,0.0,1.0
84419a5ffffffff,2.0,0.0,0.0
84419a7ffffffff,4.0,0.0,0.0
84419bbffffffff,7.0,0.0,0.0
84419cdffffffff,2.0,0.0,0.0
84419d5ffffffff,16.0,0.0,1.0
84419d9ffffffff,16.0,0.0,0.0
84419ddffffffff,75.0,0.0,6.0
84419e1ffffffff,2.0,0.0,0.0
84419e7ffffffff,4.0,0.0,0.0
8441a09ffffffff,1438.0,0.0,559.0
8441a0bffffffff,5.0,0.0,0.0
8441a35ffffffff,6.0,0.0,0.0
8441a37ffffffff,4.0,0.0,3.0
8441a43ffffffff,4261.0,0.0,1901.0
8441a47ffffffff,2.0,0.0,0.0
8441a55ffffffff,6702.0,0.0,3412.0
8441a57ffffffff,1.0,0.0,1.0
8441a5bffffffff,2.0,0.0,0.0
8441a67ffffffff,5.0,0.0,0.0
8441b05ffffffff,2.0,0.0,2.0
8441b0bffffffff,2.0,0.0,2.0
8441b19ffffffff,1.0,0.0,0.0
8441b21ffffffff,2.0,0.0,0.0
8441b29ffffffff,20.0,0.0,0.0
8441b2dffffffff,31.0,0.0,1.0
8441b31ffffffff,6.0,0.0,0.0
8441b35ffffffff,7.0,0.0,0.0
8441b37ffffffff,2.0,0.0,0.0
8441b43ffffffff,106.0,0.0,0.0
8441b51ffffffff,39.0,0.0,16.0
8441b53ffffffff,70.0,0.0,19.0
8441b55ffffffff,696.0,0.0,40.0
8441b57ffffffff,1.0,0.0,0.0
8441b5bffffffff,3.0,0.0,0.0
8441b5dffffffff,2408.0,0.0,129.0
8441b61ffffffff,3.0,0.0,0.0
8441b65ffffffff,13.0,0.0,1.0
8442483ffffffff,2.0,0.0,0.0
8442493ffffffff,74.0,0.0,0.0
8442499ffffffff,18.0,0.0,0.0
844249bffffffff,2.0,0.0,0.0
84424b5ffffffff,2.0,0.0,0.0
84424d3ffffffff,6.0,0.0,0.0
8442697ffffffff,2.0,0.0,0.0
844269bffffffff,29.0,0.0,0.0
84426dbffffffff,4.0,0.0,0.0
8442c21ffffffff,2.0,0.0,0.0
8442c23ffffffff,38.0,0.0,0.0
8442c27ffffffff,282.0,0.0,0.0
8442c81ffffffff,1.0,0.0,0.0
8442c83ffffffff,60.0,0.0,0.0
8442c85ffffffff,6.0,0.0,0.0
8442c89ffffffff,2.0,0.0,0.0
8442c8bffffffff,31.0,0.0,0.0
8442c8dffffffff,3.0,0.0,0.0
8442c91ffffffff,10.0,0.0,0.0
8442c93ffffffff,6.0,0.0,0.0
8442c95ffffffff,2.0,0.0,0.0
8442c97ffffffff,2.0,0.0,0.0
8442c9dffffffff,22.0,0.0,0.0
8442ca1ffffffff,26.0,0.0,0.0
8442ca3ffffffff,2.0,0.0,0.0
8442ca5ffffffff,23.0,0.0,0.0
8442ca7ffffffff,19.0,0.0,0.0
8442ca9ffffffff,129.0,0.0,0.0
8442cabffffffff,253.0,0.0,0.0
8442cb1ffffffff,6.0,0.0,0.0
8442cb3ffffffff,6.0,0.0,0.0
8442cb5ffffffff,3.0,0.0,0.0
8442cb9ffffffff,69.0,0.0,0.0
8442cbbffffffff,3.0,0.0,0.0
8442cbdffffffff,60.0,0.0,0.0
8442cc1ffffffff,1.0,0.0,0.0
8442cc3ffffffff,3.0,0.0,0.0
8442cc5ffffffff,87.0,0.0,0.0
8442cc7ffffffff,318.0,0.0,0.0
8442cd1ffffffff,54.0,0.0,0.0
8442cd3ffffffff,13.0,0.0,0.0
8442cd5ffffffff,2.0,0.0,0.0
8442cd7ffffffff,2.0,0.0,0.0
8442cd9ffffffff,11.0,0.0,0.0
8442cdbffffffff,103.0,0.0,0.0
8442cddffffffff,56.0,0.0,0.0
8442ce1ffffffff,7.0,0.0,0.0
8442ce3ffffffff,458.0,0.0,0.0
8442ce7ffffffff,52.0,0.0,0.0
8442cebffffffff,33.0,0.0,0.0
8442d13ffffffff,5.0,0.0,0.0
8442d1bffffffff,12.0,0.0,0.0
8442d91ffffffff,17.0,0.0,0.0
8442d93ffffffff,150.0,0.0,0.0
8442d95ffffffff,66.0,0.0,0.0
8442d97ffffffff,156.0,0.0,0.0
8442d99ffffffff,52.0,0.0,0.0
8442d9bffffffff,28.0,0.0,0.0
8442d9dffffffff,52.0,0.0,0.0
