cell_id,Sterna hirundo,Sterna hirundo hirundo/tibetana,Sterna hirundo longipennis,Sterna hirundo hirundo/tibetana x longipennis
824d4ffffffffff,18.0,0.0,0.0,0.0
824f4ffffffffff,6.0,0.0,0.0,0.0
825217fffffffff,5.0,0.0,0.0,0.0
82521ffffffffff,11.0,0.0,0.0,0.0
82524ffffffffff,52.0,3.0,0.0,0.0
8252d7fffffffff,2.0,0.0,0.0,0.0
825317fffffffff,1.0,0.0,0.0,0.0
825367fffffffff,21.0,2.0,0.0,0.0
82536ffffffffff,17.0,0.0,0.0,0.0
8253a7fffffffff,4.0,0.0,0.0,0.0
8253affffffffff,4.0,0.0,0.0,0.0
8253b7fffffffff,2.0,0.0,0.0,0.0
825417fffffffff,31.0,0.0,0.0,0.0
82541ffffffffff,5.0,0.0,0.0,0.0
825437fffffffff,7.0,0.0,0.0,0.0
825497fffffffff,2.0,0.0,0.0,0.0
8254affffffffff,200.0,4.0,0.0,0.0
8254f7fffffffff,30.0,1.0,0.0,0.0
825517fffffffff,8.0,0.0,0.0,0.0
825537fffffffff,4.0,0.0,0.0,0.0
8255affffffffff,6.0,0.0,0.0,0.0
825897fffffffff,5.0,0.0,0.0,0.0
825e47fffffffff,2.0,0.0,0.0,0.0
825e5ffffffffff,2.0,0.0,0.0,0.0
825e77fffffffff,12.0,0.0,0.0,0.0
825f0ffffffffff,44.0,0.0,0.0,0.0
825f17fffffffff,27.0,0.0,0.0,0.0
825f1ffffffffff,6.0,0.0,0.0,0.0
825f4ffffffffff,31.0,0.0,0.0,0.0
825f57fffffffff,4.0,0.0,0.0,0.0
825f5ffffffffff,112.0,0.0,0.0,0.0
825fa7fffffffff,2.0,0.0,0.0,0.0
825faffffffffff,1.0,0.0,0.0,0.0
826007fffffffff,751.0,0.0,0.0,0.0
826017fffffffff,13.0,0.0,0.0,0.0
82601ffffffffff,848.0,0.0,0.0,0.0
826027fffffffff,610.0,0.0,0.0,0.0
826037fffffffff,2.0,0.0,0.0,0.0
82608ffffffffff,178.0,0.0,0.0,0.0
8260f7fffffffff,1.0,0.0,0.0,0.0
826107fffffffff,271.0,2.0,0.0,0.0
826117fffffffff,26.0,0.0,0.0,0.0
82611ffffffffff,532.0,0.0,0.0,0.0
826147fffffffff,1.0,0.0,0.0,0.0
82615ffffffffff,4.0,0.0,0.0,0.0
826187fffffffff,2.0,0.0,0.0,0.0
82618ffffffffff,444.0,0.0,0.0,0.0
82619ffffffffff,2.0,0.0,0.0,0.0
8261affffffffff,107.0,0.0,0.0,0.0
826327fffffffff,9.0,2.0,0.0,0.0
826337fffffffff,80.0,7.0,0.0,0.0
8263affffffffff,2.0,0.0,0.0,0.0
826427fffffffff,50.0,0.0,11.0,0.0
826437fffffffff,69.0,0.0,0.0,0.0
82649ffffffffff,2.0,0.0,0.0,0.0
826507fffffffff,107.0,0.0,0.0,0.0
82650ffffffffff,1.0,0.0,0.0,0.0
82651ffffffffff,73.0,0.0,0.0,0.0
826527fffffffff,18.0,0.0,0.0,0.0
826587fffffffff,1.0,0.0,0.0,0.0
82658ffffffffff,2142.0,56.0,184.0,0.0
8265b7fffffffff,3.0,0.0,0.0,0.0
826607fffffffff,12.0,0.0,0.0,0.0
826617fffffffff,20.0,0.0,0.0,0.0
82661ffffffffff,31.0,0.0,0.0,0.0
826627fffffffff,499.0,18.0,0.0,0.0
82662ffffffffff,8.0,0.0,0.0,0.0
826637fffffffff,30.0,0.0,0.0,0.0
826687fffffffff,7.0,0.0,0.0,0.0
82668ffffffffff,1.0,0.0,0.0,0.0
82669ffffffffff,2.0,0.0,0.0,0.0
8266a7fffffffff,280.0,0.0,0.0,0.0
8266affffffffff,21.0,0.0,0.0,0.0
8266b7fffffffff,117.0,0.0,0.0,0.0
8266d7fffffffff,46.0,0.0,0.0,0.0
8266f7fffffffff,11.0,0.0,0.0,0.0
826727fffffffff,11.0,0.0,0.0,0.0
826747fffffffff,1103.0,3.0,0.0,0.0
82674ffffffffff,17.0,0.0,0.0,0.0
826757fffffffff,562.0,0.0,0.0,0.0
82676ffffffffff,18.0,0.0,0.0,0.0
826777fffffffff,288.0,0.0,0.0,0.0
826787fffffffff,28.0,0.0,0.0,0.0
82678ffffffffff,4.0,0.0,0.0,0.0
826797fffffffff,2.0,0.0,0.0,0.0
82679ffffffffff,52.0,0.0,0.0,0.0
8267a7fffffffff,5.0,0.0,0.0,0.0
8267b7fffffffff,2.0,0.0,0.0,0.0
826807fffffffff,10.0,0.0,0.0,0.0
826817fffffffff,21.0,0.0,0.0,0.0
82681ffffffffff,2.0,0.0,0.0,0.0
82682ffffffffff,8.0,0.0,0.0,0.0
826847fffffffff,20.0,0.0,0.0,0.0
82685ffffffffff,57.0,0.0,0.0,0.0
826867fffffffff,5.0,0.0,1.0,0.0
826877fffffffff,11.0,0.0,3.0,0.0
8268a7fffffffff,4.0,0.0,2.0,0.0
8268c7fffffffff,2.0,0.0,1.0,0.0
8268cffffffffff,18.0,0.0,3.0,0.0
8268dffffffffff,7.0,0.0,0.0,0.0
826947fffffffff,83.0,0.0,0.0,0.0
82694ffffffffff,7.0,0.0,0.0,0.0
82695ffffffffff,3.0,0.0,0.0,0.0
82696ffffffffff,8.0,0.0,0.0,0.0
82699ffffffffff,2.0,0.0,0.0,0.0
826c5ffffffffff,7.0,0.0,0.0,0.0
826d07fffffffff,75.0,7.0,0.0,0.0
826d17fffffffff,57.0,2.0,0.0,0.0
826d27fffffffff,64.0,0.0,0.0,0.0
826d2ffffffffff,142.0,0.0,0.0,0.0
826d37fffffffff,69.0,15.0,0.0,0.0
826d67fffffffff,387.0,0.0,0.0,0.0
826d6ffffffffff,414.0,0.0,0.0,0.0
826d77fffffffff,276.0,0.0,0.0,0.0
827287fffffffff,4.0,0.0,1.0,0.0
827297fffffffff,3.0,0.0,0.0,0.0
8272a7fffffffff,7.0,0.0,3.0,0.0
8272affffffffff,10.0,0.0,0.0,0.0
8272b7fffffffff,1.0,0.0,1.0,0.0
8272c7fffffffff,1.0,0.0,0.0,0.0
8272cffffffffff,2.0,0.0,0.0,0.0
8272dffffffffff,4.0,0.0,0.0,0.0
8272f7fffffffff,17.0,0.0,0.0,0.0
82731ffffffffff,11.0,0.0,0.0,0.0
827397fffffffff,24.0,0.0,6.0,0.0
82739ffffffffff,159.0,0.0,12.0,0.0
8273b7fffffffff,3.0,0.0,0.0,0.0
82750ffffffffff,14.0,0.0,0.0,0.0
827577fffffffff,22.0,0.0,0.0,0.0
82768ffffffffff,2.0,0.0,0.0,0.0
8276b7fffffffff,1.0,0.0,1.0,0.0
82770ffffffffff,1.0,0.0,0.0,0.0
827757fffffffff,2.0,0.0,0.0,0.0
827797fffffffff,2.0,0.0,0.0,0.0
827a6ffffffffff,1.0,0.0,0.0,0.0
827b4ffffffffff,30.0,0.0,0.0,0.0
827b5ffffffffff,125.0,0.0,0.0,0.0
82800ffffffffff,10.0,0.0,0.0,0.0
828017fffffffff,35.0,0.0,0.0,0.0
82801ffffffffff,2.0,0.0,0.0,0.0
828047fffffffff,11.0,0.0,0.0,0.0
828057fffffffff,25.0,0.0,0.0,0.0
8280a7fffffffff,1.0,0.0,0.0,0.0
828117fffffffff,8.0,0.0,0.0,0.0
828187fffffffff,23.0,0.0,0.0,0.0
82818ffffffffff,5.0,0.0,0.0,0.0
82819ffffffffff,17.0,0.0,0.0,0.0
8281a7fffffffff,4.0,0.0,0.0,0.0
8281affffffffff,2.0,0.0,0.0,0.0
82821ffffffffff,5.0,0.0,0.0,0.0
8282dffffffffff,2.0,0.0,0.0,0.0
8282f7fffffffff,23.0,0.0,0.0,0.0
828307fffffffff,2.0,0.0,0.0,0.0
828317fffffffff,2.0,0.0,0.0,0.0
82831ffffffffff,9.0,4.0,0.0,0.0
828327fffffffff,1.0,1.0,0.0,0.0
8285a7fffffffff,5.0,0.0,0.0,0.0
828c17fffffffff,63.0,0.0,15.0,0.0
828c8ffffffffff,11.0,0.0,0.0,0.0
828c97fffffffff,6.0,0.0,0.0,0.0
828cd7fffffffff,2.0,0.0,0.0,0.0
828d8ffffffffff,4.0,0.0,0.0,0.0
828da7fffffffff,22.0,0.0,2.0,0.0
828db7fffffffff,14.0,0.0,3.0,0.0
828e47fffffffff,18.0,0.0,0.0,0.0
828e4ffffffffff,4.0,0.0,0.0,0.0
828e67fffffffff,151.0,0.0,0.0,0.0
828e77fffffffff,24.0,0.0,0.0,0.0
828f0ffffffffff,11.0,0.0,0.0,0.0
828f27fffffffff,1.0,0.0,0.0,0.0
828f2ffffffffff,165.0,2.0,0.0,0.0
828f57fffffffff,115.0,0.0,0.0,0.0
828f5ffffffffff,3.0,0.0,0.0,0.0
828fa7fffffffff,7.0,0.0,0.0,0.0
829407fffffffff,1.0,0.0,0.0,0.0
829417fffffffff,11.0,0.0,0.0,0.0
829427fffffffff,7.0,0.0,0.0,0.0
82942ffffffffff,4.0,0.0,0.0,0.0
829437fffffffff,3.0,0.0,0.0,0.0
82944ffffffffff,2.0,0.0,0.0,0.0
829457fffffffff,188.0,0.0,9.0,0.0
829467fffffffff,6.0,0.0,1.0,0.0
829477fffffffff,1.0,0.0,0.0,0.0
829487fffffffff,358.0,0.0,0.0,0.0
829497fffffffff,74.0,0.0,0.0,0.0
8294a7fffffffff,7.0,0.0,0.0,0.0
8294affffffffff,27.0,0.0,0.0,0.0
8294b7fffffffff,4.0,0.0,0.0,0.0
829507fffffffff,2.0,0.0,0.0,0.0
82950ffffffffff,4.0,0.0,1.0,0.0
82951ffffffffff,22.0,0.0,2.0,0.0
829547fffffffff,7.0,0.0,0.0,0.0
829557fffffffff,3.0,0.0,3.0,0.0
82955ffffffffff,3.0,0.0,1.0,0.0
82956ffffffffff,80.0,0.0,5.0,0.0
8295a7fffffffff,29.0,0.0,0.0,0.0
829717fffffffff,13.0,0.0,0.0,0.0
829737fffffffff,18.0,0.0,0.0,0.0
829c07fffffffff,7.0,0.0,0.0,0.0
829c0ffffffffff,1.0,0.0,0.0,0.0
829c1ffffffffff,47.0,0.0,19.0,0.0
829c27fffffffff,98.0,0.0,20.0,0.0
829c5ffffffffff,20.0,0.0,0.0,0.0
829c77fffffffff,2.0,0.0,0.0,0.0
829c87fffffffff,3.0,0.0,0.0,0.0
829c97fffffffff,83.0,0.0,6.0,0.0
829ca7fffffffff,2.0,0.0,0.0,0.0
829caffffffffff,12.0,0.0,0.0,0.0
829cb7fffffffff,1.0,0.0,0.0,0.0
829ccffffffffff,1.0,0.0,0.0,0.0
829ce7fffffffff,4.0,0.0,2.0,0.0
829ceffffffffff,18.0,0.0,0.0,0.0
829d07fffffffff,12.0,0.0,2.0,0.0
829d0ffffffffff,10.0,0.0,1.0,0.0
829d27fffffffff,13.0,0.0,0.0,0.0
829edffffffffff,2.0,0.0,0.0,0.0
82a247fffffffff,8.0,0.0,0.0,0.0
82a2affffffffff,3.0,0.0,0.0,0.0
82a30ffffffffff,3.0,0.0,0.0,0.0
82a31ffffffffff,22.0,0.0,0.0,0.0
82a357fffffffff,23.0,0.0,0.0,0.0
82a38ffffffffff,7.0,0.0,0.0,0.0
82a39ffffffffff,41.0,0.0,0.0,0.0
82a597fffffffff,18.0,0.0,0.0,0.0
82a607fffffffff,8.0,0.0,0.0,0.0
82a617fffffffff,103.0,0.0,0.0,0.0
82a627fffffffff,16.0,0.0,0.0,0.0
82a637fffffffff,2.0,0.0,0.0,0.0
82a6a7fffffffff,2.0,0.0,0.0,0.0
82a707fffffffff,2.0,0.0,0.0,0.0
82a71ffffffffff,4.0,0.0,0.0,0.0
82a79ffffffffff,7.0,0.0,0.0,0.0
82a837fffffffff,5.0,0.0,0.0,0.0
82a8d7fffffffff,3.0,0.0,0.0,0.0
82a907fffffffff,157.0,0.0,0.0,0.0
82a91ffffffffff,8.0,0.0,0.0,0.0
82a927fffffffff,38.0,0.0,0.0,0.0
82a92ffffffffff,16.0,0.0,0.0,0.0
82ac17fffffffff,448.0,51.0,0.0,0.0
82ac37fffffffff,2.0,0.0,0.0,0.0
82aca7fffffffff,80.0,13.0,0.0,0.0
82acaffffffffff,8.0,0.0,0.0,0.0
82ad37fffffffff,870.0,104.0,0.0,0.0
82adaffffffffff,7.0,0.0,0.0,0.0
82b21ffffffffff,27.0,0.0,0.0,0.0
82b227fffffffff,12.0,0.0,0.0,0.0
82b2c7fffffffff,45.0,0.0,0.0,0.0
82b307fffffffff,161.0,0.0,0.0,0.0
82b31ffffffffff,5.0,0.0,0.0,0.0
82b337fffffffff,29.0,0.0,0.0,0.0
82bc0ffffffffff,4.0,0.0,0.0,0.0
82bc1ffffffffff,28.0,15.0,0.0,0.0
82bc47fffffffff,14.0,0.0,0.0,0.0
82bc4ffffffffff,46.0,0.0,0.0,0.0
82bc6ffffffffff,125.0,16.0,0.0,0.0
82bc77fffffffff,84.0,2.0,0.0,0.0
82bc8ffffffffff,75.0,0.0,0.0,0.0
82bc9ffffffffff,4.0,0.0,0.0,0.0
82bcf7fffffffff,173.0,8.0,0.0,0.0
82be0ffffffffff,239.0,0.0,18.0,0.0
82be1ffffffffff,378.0,0.0,25.0,0.0
82be4ffffffffff,2.0,0.0,0.0,0.0
82be67fffffffff,612.0,0.0,60.0,0.0
82be6ffffffffff,4.0,0.0,0.0,0.0
82be77fffffffff,43.0,0.0,5.0,0.0
82be8ffffffffff,386.0,0.0,14.0,0.0
82beaffffffffff,521.0,0.0,153.0,0.0
82c207fffffffff,30.0,0.0,0.0,0.0
82c21ffffffffff,457.0,0.0,0.0,0.0
82c227fffffffff,9.0,0.0,0.0,0.0
82c22ffffffffff,12.0,0.0,0.0,0.0
82c28ffffffffff,2.0,0.0,0.0,0.0
82c2d7fffffffff,11.0,0.0,0.0,0.0
82c2f7fffffffff,386.0,0.0,0.0,0.0
