cell_id,Lanius borealis,Lanius borealis [mollis Group],Lanius borealis borealis
8426893ffffffff,6.0,0.0,0.0
8426897ffffffff,4.0,0.0,0.0
8426899ffffffff,25.0,0.0,0.0
842689dffffffff,23.0,0.0,0.0
84268a1ffffffff,2.0,0.0,0.0
84268a3ffffffff,11.0,0.0,0.0
84268a5ffffffff,1.0,0.0,0.0
84268a7ffffffff,5.0,0.0,0.0
84268a9ffffffff,2.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0
84268b1ffffffff,13.0,0.0,0.0
84268b3ffffffff,30.0,0.0,0.0
84268b5ffffffff,2.0,0.0,0.0
84268b7ffffffff,2.0,0.0,0.0
84268b9ffffffff,4.0,0.0,0.0
84268bbffffffff,18.0,0.0,0.0
84268bdffffffff,6.0,0.0,0.0
84268c1ffffffff,40.0,0.0,0.0
84268c3ffffffff,10.0,0.0,0.0
84268c5ffffffff,134.0,0.0,0.0
84268c7ffffffff,155.0,0.0,0.0
84268c9ffffffff,6.0,0.0,0.0
84268cbffffffff,10.0,0.0,0.0
84268cdffffffff,1012.0,0.0,0.0
84268d1ffffffff,2.0,0.0,0.0
84268d3ffffffff,34.0,0.0,0.0
84268d5ffffffff,4.0,0.0,0.0
84268d7ffffffff,24.0,0.0,0.0
84268d9ffffffff,5.0,0.0,0.0
84268dbffffffff,3.0,0.0,0.0
84268ddffffffff,16.0,0.0,0.0
84268e1ffffffff,2.0,0.0,0.0
84268e5ffffffff,2.0,0.0,0.0
84268e7ffffffff,2.0,0.0,0.0
84268e9ffffffff,9.0,0.0,0.0
84268ebffffffff,70.0,0.0,0.0
84268edffffffff,10.0,0.0,0.0
8426905ffffffff,31.0,0.0,0.0
8426907ffffffff,5.0,0.0,0.0
8426909ffffffff,2.0,0.0,0.0
842690bffffffff,5.0,0.0,0.0
842690dffffffff,21.0,0.0,0.0
8426923ffffffff,1.0,0.0,0.0
8426927ffffffff,6.0,0.0,0.0
8426929ffffffff,20.0,0.0,0.0
8426939ffffffff,1.0,0.0,0.0
8426941ffffffff,6.0,0.0,0.0
8426945ffffffff,24.0,0.0,0.0
8426947ffffffff,5.0,0.0,0.0
842694dffffffff,4.0,0.0,0.0
8426953ffffffff,19.0,0.0,0.0
8426957ffffffff,47.0,0.0,0.0
842695bffffffff,2.0,0.0,0.0
842695dffffffff,5.0,0.0,0.0
8426961ffffffff,162.0,0.0,0.0
8426963ffffffff,40.0,0.0,0.0
8426965ffffffff,2.0,0.0,0.0
8426967ffffffff,14.0,0.0,0.0
8426969ffffffff,324.0,0.0,0.0
842696bffffffff,146.0,0.0,0.0
8426981ffffffff,6.0,0.0,0.0
8426985ffffffff,1.0,0.0,0.0
8426989ffffffff,8.0,0.0,0.0
842698dffffffff,10.0,0.0,0.0
8426995ffffffff,2.0,0.0,0.0
8426997ffffffff,4.0,0.0,0.0
842699bffffffff,2.0,0.0,0.0
84269b1ffffffff,2.0,0.0,0.0
84269b3ffffffff,2.0,0.0,0.0
84269b9ffffffff,4.0,0.0,0.0
84269bbffffffff,1.0,0.0,0.0
84269c1ffffffff,48.0,0.0,0.0
84269c3ffffffff,15.0,0.0,0.0
84269c5ffffffff,16.0,0.0,0.0
84269c9ffffffff,11.0,0.0,0.0
84269cbffffffff,10.0,0.0,0.0
84269cdffffffff,163.0,0.0,0.0
84269d1ffffffff,9.0,0.0,0.0
84269d5ffffffff,24.0,0.0,0.0
84269d9ffffffff,3.0,0.0,0.0
84269ddffffffff,7.0,0.0,0.0
84269e1ffffffff,11.0,0.0,0.0
84269e3ffffffff,2.0,0.0,0.0
84269e9ffffffff,4.0,0.0,0.0
8426a07ffffffff,3.0,0.0,0.0
8426a09ffffffff,2.0,0.0,0.0
8426a13ffffffff,2.0,0.0,0.0
8426a15ffffffff,2.0,0.0,0.0
8426a17ffffffff,2.0,0.0,0.0
8426a19ffffffff,4.0,0.0,0.0
8426a1bffffffff,4.0,0.0,0.0
8426a21ffffffff,3.0,0.0,0.0
8426a2bffffffff,1.0,0.0,0.0
8426a37ffffffff,3.0,0.0,0.0
8426a3bffffffff,2.0,0.0,0.0
8426a41ffffffff,1.0,0.0,0.0
8426a45ffffffff,2.0,0.0,0.0
8426a53ffffffff,2.0,0.0,0.0
8426a59ffffffff,3.0,0.0,0.0
8426a5bffffffff,3.0,0.0,0.0
8426a69ffffffff,2.0,0.0,0.0
8426a81ffffffff,62.0,0.0,0.0
8426a83ffffffff,2.0,0.0,0.0
8426a85ffffffff,3.0,0.0,0.0
8426a87ffffffff,34.0,0.0,0.0
8426a8bffffffff,149.0,0.0,0.0
8426a91ffffffff,3.0,0.0,0.0
8426a95ffffffff,1.0,0.0,0.0
8426a97ffffffff,41.0,0.0,0.0
8426a9bffffffff,2.0,0.0,0.0
8426a9dffffffff,9.0,0.0,0.0
8426aa1ffffffff,32.0,0.0,0.0
8426aa3ffffffff,10.0,0.0,0.0
8426aa5ffffffff,345.0,0.0,0.0
8426aa7ffffffff,91.0,0.0,0.0
8426aa9ffffffff,36.0,0.0,0.0
8426aabffffffff,149.0,0.0,0.0
8426aadffffffff,54.0,0.0,0.0
8426ab3ffffffff,18.0,0.0,0.0
8426ab7ffffffff,1.0,0.0,0.0
8426abbffffffff,2.0,0.0,0.0
8426ac1ffffffff,1.0,0.0,0.0
8426ac5ffffffff,39.0,0.0,2.0
8426ac7ffffffff,2.0,0.0,0.0
8426ac9ffffffff,2.0,0.0,0.0
8426ad1ffffffff,12.0,0.0,3.0
8426ad5ffffffff,5.0,0.0,0.0
8426ad7ffffffff,13.0,0.0,1.0
8426adbffffffff,7.0,0.0,0.0
8426ae3ffffffff,22.0,0.0,0.0
8426ae7ffffffff,25.0,0.0,0.0
8426ae9ffffffff,21.0,0.0,0.0
8426aebffffffff,9.0,0.0,0.0
8426b01ffffffff,1.0,0.0,0.0
8426b09ffffffff,5.0,0.0,0.0
8426b0bffffffff,28.0,0.0,0.0
8426b1dffffffff,16.0,0.0,0.0
8426b23ffffffff,5.0,0.0,0.0
8426b25ffffffff,4.0,0.0,0.0
8426b27ffffffff,4.0,0.0,0.0
8426b31ffffffff,3.0,0.0,0.0
8426b3dffffffff,7.0,0.0,0.0
8426b41ffffffff,1.0,0.0,0.0
8426b47ffffffff,5.0,0.0,0.0
8426b51ffffffff,1.0,0.0,0.0
8426b55ffffffff,11.0,0.0,0.0
8426b57ffffffff,13.0,0.0,0.0
8426b5bffffffff,2.0,0.0,0.0
8426b61ffffffff,11.0,0.0,0.0
8426b63ffffffff,5.0,0.0,0.0
8426b65ffffffff,14.0,0.0,0.0
8426b69ffffffff,12.0,0.0,0.0
8426b6dffffffff,29.0,0.0,0.0
8426c45ffffffff,2.0,0.0,0.0
8426c4dffffffff,2.0,0.0,0.0
8426c67ffffffff,2.0,0.0,0.0
8426d09ffffffff,7.0,0.0,0.0
8426d0bffffffff,2.0,0.0,0.0
8426d15ffffffff,3.0,0.0,0.0
8426d17ffffffff,1.0,0.0,0.0
8426d1bffffffff,2.0,0.0,0.0
8426d1dffffffff,5.0,0.0,0.0
8426d25ffffffff,2.0,0.0,0.0
8426d39ffffffff,19.0,0.0,0.0
8426d43ffffffff,2.0,0.0,0.0
8426d45ffffffff,20.0,0.0,0.0
8426d47ffffffff,15.0,0.0,0.0
8426d49ffffffff,7.0,0.0,0.0
8426d4bffffffff,7.0,0.0,0.0
8426d4dffffffff,2.0,0.0,0.0
8426d51ffffffff,11.0,0.0,0.0
8426d57ffffffff,8.0,0.0,0.0
8426d69ffffffff,2.0,0.0,0.0
8426d6bffffffff,5.0,0.0,0.0
8426d6dffffffff,2.0,0.0,0.0
8426e05ffffffff,2.0,0.0,0.0
8426e11ffffffff,2.0,0.0,0.0
8426e21ffffffff,20.0,0.0,0.0
8426e25ffffffff,2.0,0.0,0.0
8426e29ffffffff,5.0,0.0,0.0
8426e2bffffffff,2.0,0.0,0.0
8426e3dffffffff,8.0,0.0,0.0
8426e43ffffffff,7.0,0.0,0.0
8426e47ffffffff,2.0,0.0,0.0
8426e53ffffffff,1.0,0.0,0.0
8426e55ffffffff,2.0,0.0,0.0
8426e57ffffffff,2.0,0.0,0.0
8426e5dffffffff,9.0,0.0,0.0
8426e67ffffffff,38.0,0.0,0.0
8426e69ffffffff,4.0,0.0,0.0
8426e6dffffffff,2.0,0.0,0.0
8426f09ffffffff,2.0,0.0,0.0
8426f0dffffffff,3.0,0.0,0.0
8426f15ffffffff,7.0,0.0,0.0
8426f17ffffffff,1.0,0.0,0.0
8426f1bffffffff,1.0,0.0,0.0
8426f1dffffffff,2.0,0.0,0.0
8426f21ffffffff,14.0,0.0,0.0
8426f25ffffffff,26.0,0.0,0.0
8426f27ffffffff,8.0,0.0,0.0
8426f2bffffffff,1.0,0.0,0.0
8426f2dffffffff,35.0,0.0,0.0
8426f3dffffffff,2.0,0.0,0.0
8426f47ffffffff,2.0,0.0,0.0
8426f51ffffffff,8.0,0.0,0.0
8426f57ffffffff,2.0,0.0,0.0
8426f6dffffffff,10.0,0.0,0.0
8427005ffffffff,2.0,0.0,0.0
8427007ffffffff,35.0,0.0,0.0
8427021ffffffff,1.0,0.0,0.0
8427023ffffffff,85.0,0.0,0.0
8427027ffffffff,5.0,0.0,0.0
8427029ffffffff,14.0,0.0,0.0
842702bffffffff,70.0,0.0,0.0
8427031ffffffff,91.0,0.0,0.0
8427033ffffffff,7.0,0.0,0.0
8427035ffffffff,15.0,0.0,0.0
8427037ffffffff,8.0,0.0,0.0
8427039ffffffff,41.0,0.0,0.0
842703bffffffff,4.0,0.0,0.0
842703dffffffff,30.0,0.0,0.0
8427061ffffffff,2.0,0.0,0.0
8427063ffffffff,38.0,0.0,0.0
8427067ffffffff,6.0,0.0,0.0
8427081ffffffff,7.0,0.0,0.0
8427083ffffffff,8.0,0.0,0.0
8427085ffffffff,13.0,0.0,0.0
8427087ffffffff,2.0,0.0,0.0
8427091ffffffff,10.0,0.0,0.0
8427093ffffffff,227.0,0.0,0.0
8427095ffffffff,24.0,0.0,0.0
8427097ffffffff,3982.0,0.0,0.0
8427099ffffffff,6.0,0.0,0.0
842709bffffffff,39.0,0.0,0.0
842709dffffffff,33.0,0.0,0.0
84270a3ffffffff,4.0,0.0,0.0
84270a5ffffffff,2.0,0.0,0.0
84270a7ffffffff,9.0,0.0,0.0
84270a9ffffffff,35.0,0.0,0.0
84270abffffffff,17.0,0.0,0.0
84270adffffffff,10.0,0.0,0.0
84270b1ffffffff,8.0,0.0,0.0
84270b3ffffffff,82.0,0.0,0.0
84270b5ffffffff,6.0,0.0,0.0
84270b7ffffffff,4.0,0.0,0.0
84270b9ffffffff,1.0,0.0,0.0
84270bbffffffff,143.0,0.0,0.0
84270c9ffffffff,1.0,0.0,0.0
84270e3ffffffff,2.0,0.0,0.0
84270e7ffffffff,11.0,0.0,0.0
8427103ffffffff,5.0,0.0,0.0
8427107ffffffff,2.0,0.0,0.0
842710bffffffff,2.0,0.0,0.0
8427117ffffffff,1.0,0.0,0.0
842711bffffffff,43.0,0.0,0.0
8427131ffffffff,4.0,0.0,0.0
8427133ffffffff,9.0,0.0,0.0
8427139ffffffff,3.0,0.0,0.0
842713bffffffff,16.0,0.0,0.0
842716dffffffff,3.0,0.0,0.0
8427181ffffffff,3.0,0.0,0.0
8427183ffffffff,22.0,0.0,0.0
8427187ffffffff,2.0,0.0,0.0
8427189ffffffff,11.0,0.0,0.0
842718bffffffff,2.0,0.0,0.0
842718dffffffff,2.0,0.0,0.0
8427191ffffffff,28.0,0.0,0.0
8427193ffffffff,17.0,0.0,0.0
8427195ffffffff,2.0,0.0,0.0
8427197ffffffff,4.0,0.0,0.0
8427199ffffffff,9.0,0.0,0.0
842719bffffffff,10.0,0.0,0.0
842719dffffffff,74.0,0.0,0.0
84271a5ffffffff,2.0,0.0,0.0
84271a7ffffffff,3.0,0.0,0.0
84271a9ffffffff,2.0,0.0,0.0
84271abffffffff,6.0,0.0,0.0
84271b1ffffffff,5.0,0.0,0.0
84271b3ffffffff,5.0,0.0,0.0
84271b5ffffffff,4.0,0.0,0.0
84271b7ffffffff,11.0,0.0,0.0
84271b9ffffffff,2.0,0.0,0.0
84271bbffffffff,10.0,0.0,0.0
84271bdffffffff,4.0,0.0,0.0
84271c3ffffffff,1.0,0.0,0.0
84271c5ffffffff,2.0,0.0,0.0
84271c7ffffffff,9.0,0.0,0.0
84271c9ffffffff,110.0,0.0,0.0
84271cdffffffff,2.0,0.0,0.0
84271d1ffffffff,2.0,0.0,0.0
84271d3ffffffff,9.0,0.0,0.0
84271d5ffffffff,7.0,0.0,0.0
84271d7ffffffff,2.0,0.0,0.0
84271d9ffffffff,34.0,0.0,0.0
84271dbffffffff,6.0,0.0,0.0
84271ddffffffff,3.0,0.0,0.0
84271e7ffffffff,4.0,0.0,0.0
84271ebffffffff,13.0,0.0,0.0
84271edffffffff,2.0,0.0,0.0
84272bdffffffff,2.0,0.0,0.0
8427401ffffffff,42.0,0.0,0.0
8427403ffffffff,2.0,0.0,0.0
8427405ffffffff,6.0,0.0,0.0
8427407ffffffff,18.0,0.0,0.0
8427409ffffffff,38.0,0.0,0.0
842740dffffffff,6.0,0.0,0.0
8427411ffffffff,18.0,0.0,0.0
8427417ffffffff,7.0,0.0,0.0
8427419ffffffff,62.0,0.0,0.0
842741bffffffff,18.0,0.0,0.0
842741dffffffff,28.0,0.0,0.0
8427421ffffffff,10.0,0.0,0.0
8427423ffffffff,2.0,0.0,0.0
8427425ffffffff,6.0,0.0,0.0
8427427ffffffff,3.0,0.0,0.0
8427429ffffffff,1.0,0.0,0.0
842742bffffffff,4.0,0.0,0.0
842742dffffffff,6.0,0.0,0.0
8427431ffffffff,29.0,0.0,0.0
8427435ffffffff,49.0,0.0,0.0
8427437ffffffff,36.0,0.0,0.0
8427439ffffffff,11.0,0.0,0.0
842743dffffffff,19.0,0.0,0.0
8427441ffffffff,16.0,0.0,0.0
8427443ffffffff,8.0,0.0,0.0
8427445ffffffff,106.0,0.0,0.0
8427449ffffffff,1.0,0.0,0.0
842744bffffffff,17.0,0.0,0.0
8427453ffffffff,4.0,0.0,0.0
8427459ffffffff,5.0,0.0,0.0
842745bffffffff,10.0,0.0,0.0
842745dffffffff,4.0,0.0,0.0
8427463ffffffff,80.0,0.0,0.0
8427467ffffffff,12.0,0.0,0.0
8427469ffffffff,15.0,0.0,0.0
842746bffffffff,2.0,0.0,0.0
842746dffffffff,5.0,0.0,0.0
8427481ffffffff,24.0,0.0,0.0
8427483ffffffff,10.0,0.0,0.0
8427485ffffffff,68.0,0.0,0.0
8427487ffffffff,7.0,0.0,0.0
8427489ffffffff,5.0,0.0,0.0
842748bffffffff,9.0,0.0,0.0
842748dffffffff,38.0,0.0,0.0
8427491ffffffff,16.0,0.0,0.0
8427497ffffffff,13.0,0.0,0.0
8427499ffffffff,196.0,0.0,0.0
842749bffffffff,2.0,0.0,0.0
842749dffffffff,94.0,0.0,0.0
84274a3ffffffff,3.0,0.0,0.0
84274abffffffff,20.0,0.0,0.0
84274b1ffffffff,7.0,0.0,0.0
84274b5ffffffff,16.0,0.0,0.0
84274b7ffffffff,13.0,0.0,0.0
84274b9ffffffff,6.0,0.0,0.0
84274bbffffffff,21.0,0.0,0.0
84274bdffffffff,5.0,0.0,0.0
84274c1ffffffff,51.0,0.0,0.0
84274c3ffffffff,9.0,0.0,0.0
84274c7ffffffff,3.0,0.0,0.0
84274c9ffffffff,10.0,0.0,0.0
84274cbffffffff,31.0,0.0,0.0
84274cdffffffff,2.0,0.0,0.0
84274d1ffffffff,14.0,0.0,0.0
84274d3ffffffff,26.0,0.0,0.0
84274d5ffffffff,62.0,0.0,0.0
84274d7ffffffff,19.0,0.0,0.0
84274d9ffffffff,27.0,0.0,0.0
84274dbffffffff,48.0,0.0,0.0
84274ddffffffff,27.0,0.0,0.0
84274e1ffffffff,1.0,0.0,0.0
84274e3ffffffff,101.0,0.0,0.0
84274e9ffffffff,12.0,0.0,0.0
84274edffffffff,6.0,0.0,0.0
8427501ffffffff,1.0,0.0,0.0
8427503ffffffff,4.0,0.0,0.0
8427505ffffffff,4.0,0.0,0.0
8427507ffffffff,3.0,0.0,0.0
8427509ffffffff,9.0,0.0,0.0
842750bffffffff,2.0,0.0,0.0
842750dffffffff,6.0,0.0,0.0
8427511ffffffff,3.0,0.0,0.0
8427513ffffffff,37.0,0.0,0.0
8427515ffffffff,2.0,0.0,0.0
8427517ffffffff,4.0,0.0,0.0
8427519ffffffff,17.0,0.0,0.0
842751bffffffff,2.0,0.0,0.0
842751dffffffff,1.0,0.0,0.0
8427521ffffffff,45.0,0.0,0.0
8427523ffffffff,18.0,0.0,0.0
8427525ffffffff,14.0,0.0,0.0
8427527ffffffff,266.0,0.0,0.0
8427529ffffffff,59.0,0.0,0.0
842752bffffffff,4.0,0.0,0.0
842752dffffffff,26.0,0.0,0.0
8427531ffffffff,13.0,0.0,0.0
8427535ffffffff,27.0,0.0,0.0
8427537ffffffff,28.0,0.0,0.0
8427539ffffffff,19.0,0.0,0.0
842753dffffffff,5.0,0.0,0.0
8427541ffffffff,39.0,0.0,0.0
8427543ffffffff,11.0,0.0,0.0
8427545ffffffff,84.0,0.0,0.0
8427547ffffffff,20.0,0.0,0.0
842754bffffffff,1.0,0.0,0.0
842754dffffffff,30.0,0.0,0.0
8427551ffffffff,14.0,0.0,0.0
8427553ffffffff,4.0,0.0,0.0
8427555ffffffff,2.0,0.0,0.0
8427557ffffffff,5.0,0.0,0.0
8427559ffffffff,4.0,0.0,0.0
842755bffffffff,36.0,0.0,0.0
8427561ffffffff,22.0,0.0,0.0
8427563ffffffff,5.0,0.0,0.0
8427565ffffffff,14.0,0.0,0.0
8427567ffffffff,7.0,0.0,0.0
8427569ffffffff,902.0,0.0,0.0
842756bffffffff,25.0,0.0,0.0
842756dffffffff,29.0,0.0,0.0
8427581ffffffff,249.0,0.0,0.0
8427583ffffffff,28.0,0.0,0.0
8427585ffffffff,47.0,0.0,0.0
8427587ffffffff,58.0,0.0,0.0
8427589ffffffff,11.0,0.0,0.0
842758bffffffff,32.0,0.0,0.0
842758dffffffff,41.0,0.0,0.0
8427591ffffffff,118.0,0.0,0.0
8427593ffffffff,227.0,0.0,0.0
8427595ffffffff,8.0,0.0,0.0
8427597ffffffff,12.0,0.0,0.0
8427599ffffffff,86.0,0.0,0.0
842759bffffffff,617.0,0.0,0.0
842759dffffffff,45.0,0.0,0.0
84275a1ffffffff,4.0,0.0,0.0
84275a3ffffffff,4.0,0.0,0.0
84275a5ffffffff,2.0,0.0,0.0
84275a7ffffffff,2.0,0.0,0.0
84275a9ffffffff,4.0,0.0,0.0
84275abffffffff,12.0,0.0,0.0
84275adffffffff,2.0,0.0,0.0
84275b3ffffffff,7.0,0.0,0.0
84275b5ffffffff,80.0,0.0,0.0
84275b7ffffffff,2.0,0.0,0.0
84275b9ffffffff,18.0,0.0,0.0
84275bdffffffff,5.0,0.0,0.0
84275c1ffffffff,4.0,0.0,0.0
84275c3ffffffff,48.0,0.0,0.0
84275c5ffffffff,367.0,0.0,0.0
84275c7ffffffff,29.0,0.0,0.0
84275c9ffffffff,19.0,0.0,0.0
84275cbffffffff,34.0,0.0,0.0
84275cdffffffff,29.0,0.0,0.0
84275d1ffffffff,170.0,0.0,0.0
84275d3ffffffff,38.0,0.0,0.0
84275d5ffffffff,31.0,0.0,0.0
84275d7ffffffff,51.0,0.0,0.0
84275d9ffffffff,51.0,0.0,0.0
84275ddffffffff,22.0,0.0,0.0
84275e1ffffffff,5.0,0.0,0.0
84275e3ffffffff,5.0,0.0,0.0
84275e5ffffffff,6.0,0.0,0.0
84275e7ffffffff,6.0,0.0,0.0
84275e9ffffffff,38.0,0.0,0.0
84275ebffffffff,18.0,0.0,0.0
84275edffffffff,8.0,0.0,0.0
8427605ffffffff,4.0,0.0,0.0
8427613ffffffff,1.0,0.0,0.0
8427617ffffffff,14.0,0.0,0.0
8427631ffffffff,68.0,0.0,0.0
8427633ffffffff,294.0,0.0,0.0
8427637ffffffff,25.0,0.0,0.0
842763bffffffff,307.0,0.0,0.0
8427665ffffffff,5.0,0.0,0.0
8427685ffffffff,35.0,0.0,0.0
8427687ffffffff,75.0,0.0,0.0
8427691ffffffff,39.0,0.0,0.0
8427693ffffffff,54.0,0.0,0.0
8427699ffffffff,118.0,0.0,0.0
842769bffffffff,6.0,0.0,0.0
84276a1ffffffff,2.0,0.0,0.0
84276a5ffffffff,22.0,0.0,0.0
84276a7ffffffff,12.0,0.0,0.0
84276a9ffffffff,34.0,0.0,0.0
84276abffffffff,9.0,0.0,0.0
84276adffffffff,20.0,0.0,0.0
84276b1ffffffff,12.0,0.0,0.0
84276b3ffffffff,1.0,0.0,0.0
84276b5ffffffff,12.0,0.0,0.0
84276b7ffffffff,85.0,0.0,0.0
84276bbffffffff,14.0,0.0,0.0
84276bdffffffff,48.0,0.0,0.0
84276c1ffffffff,18.0,0.0,0.0
84276c3ffffffff,2.0,0.0,0.0
84276c5ffffffff,1.0,0.0,0.0
84276c7ffffffff,2.0,0.0,0.0
84276c9ffffffff,3.0,0.0,0.0
84276cbffffffff,10.0,0.0,0.0
84276d1ffffffff,135.0,0.0,0.0
84276d3ffffffff,65.0,0.0,0.0
84276d5ffffffff,15.0,0.0,0.0
84276e3ffffffff,11.0,0.0,0.0
84276e5ffffffff,41.0,0.0,0.0
84276e7ffffffff,11.0,0.0,0.0
84276e9ffffffff,24.0,0.0,0.0
84276edffffffff,586.0,0.0,0.0
8427701ffffffff,6.0,0.0,0.0
8427705ffffffff,14.0,0.0,0.0
842770dffffffff,39.0,0.0,0.0
8427711ffffffff,3.0,0.0,0.0
8427715ffffffff,10.0,0.0,0.0
842771dffffffff,4.0,0.0,0.0
8427721ffffffff,62.0,0.0,0.0
8427725ffffffff,2.0,0.0,0.0
8427727ffffffff,36.0,0.0,0.0
8427729ffffffff,2.0,0.0,0.0
842772bffffffff,2.0,0.0,0.0
842772dffffffff,6.0,0.0,0.0
8427733ffffffff,8.0,0.0,0.0
842773bffffffff,45.0,0.0,0.0
8427743ffffffff,1.0,0.0,0.0
842774bffffffff,2.0,0.0,0.0
842775dffffffff,6.0,0.0,0.0
8427761ffffffff,4.0,0.0,0.0
8427801ffffffff,10.0,0.0,0.0
8427803ffffffff,2.0,0.0,0.0
842782bffffffff,2.0,0.0,0.0
8427841ffffffff,2.0,0.0,0.0
8427853ffffffff,5.0,0.0,0.0
8427859ffffffff,3.0,0.0,0.0
8427867ffffffff,5.0,0.0,0.0
842788dffffffff,2.0,0.0,0.0
8427891ffffffff,2.0,0.0,0.0
84278b1ffffffff,8.0,0.0,0.0
84278b3ffffffff,6.0,0.0,0.0
84278bbffffffff,2.0,0.0,0.0
84278c1ffffffff,6.0,0.0,0.0
84278c3ffffffff,2.0,0.0,0.0
84278c7ffffffff,4.0,0.0,0.0
84278c9ffffffff,8.0,0.0,0.0
84278cdffffffff,5.0,0.0,0.0
84278d3ffffffff,11.0,0.0,0.0
84278d5ffffffff,6.0,0.0,0.0
84278d9ffffffff,2.0,0.0,0.0
84278ddffffffff,6.0,0.0,0.0
84278e5ffffffff,2.0,0.0,0.0
8427905ffffffff,5.0,0.0,0.0
8427915ffffffff,4.0,0.0,0.0
8427917ffffffff,2.0,0.0,0.0
842791bffffffff,1.0,0.0,0.0
8427921ffffffff,53.0,0.0,0.0
8427923ffffffff,25.0,0.0,0.0
8427927ffffffff,283.0,0.0,0.0
8427929ffffffff,12.0,0.0,0.0
842792bffffffff,2.0,0.0,0.0
842792dffffffff,2.0,0.0,0.0
8427935ffffffff,2.0,0.0,0.0
8427937ffffffff,4.0,0.0,0.0
842793dffffffff,4.0,0.0,0.0
8427945ffffffff,4.0,0.0,0.0
8427963ffffffff,3.0,0.0,0.0
8427967ffffffff,12.0,0.0,0.0
8427969ffffffff,8.0,0.0,0.0
842796bffffffff,1.0,0.0,0.0
842796dffffffff,2.0,0.0,0.0
8427981ffffffff,11.0,0.0,0.0
8427985ffffffff,3.0,0.0,0.0
8427987ffffffff,2.0,0.0,0.0
8427989ffffffff,8.0,0.0,0.0
842798bffffffff,1.0,0.0,0.0
842798dffffffff,9.0,0.0,0.0
8427993ffffffff,3.0,0.0,0.0
8427995ffffffff,3.0,0.0,0.0
8427997ffffffff,12.0,0.0,0.0
842799dffffffff,2.0,0.0,0.0
84279a1ffffffff,2.0,0.0,0.0
84279a9ffffffff,10.0,0.0,0.0
84279adffffffff,2.0,0.0,0.0
84279b3ffffffff,2.0,0.0,0.0
84279c1ffffffff,1.0,0.0,0.0
84279c3ffffffff,3.0,0.0,0.0
84279c5ffffffff,4.0,0.0,0.0
84279c7ffffffff,2.0,0.0,0.0
84279e3ffffffff,12.0,0.0,0.0
84279e7ffffffff,2.0,0.0,0.0
84279e9ffffffff,3.0,0.0,0.0
84279ebffffffff,4.0,0.0,0.0
8427a01ffffffff,37.0,0.0,0.0
8427a03ffffffff,21.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0
8427a09ffffffff,6.0,0.0,0.0
8427a0bffffffff,4.0,0.0,0.0
8427a1dffffffff,3.0,0.0,0.0
8427a37ffffffff,1.0,0.0,0.0
8427a39ffffffff,2.0,0.0,0.0
8427a45ffffffff,1.0,0.0,0.0
8427a47ffffffff,13.0,0.0,0.0
8427a57ffffffff,8.0,0.0,0.0
8427a5dffffffff,1.0,0.0,0.0
8427a61ffffffff,2.0,0.0,0.0
8427a6dffffffff,2.0,0.0,0.0
8427a81ffffffff,2.0,0.0,0.0
8427a85ffffffff,6.0,0.0,0.0
8427a87ffffffff,10.0,0.0,0.0
8427a89ffffffff,2.0,0.0,0.0
8427a8bffffffff,9.0,0.0,0.0
8427a8dffffffff,4.0,0.0,0.0
8427a93ffffffff,2.0,0.0,0.0
8427a95ffffffff,78.0,0.0,0.0
8427a97ffffffff,13.0,0.0,0.0
8427a9bffffffff,3.0,0.0,0.0
8427aa1ffffffff,6.0,0.0,0.0
8427aa3ffffffff,10.0,0.0,0.0
8427aa5ffffffff,2.0,0.0,0.0
8427aa7ffffffff,5.0,0.0,0.0
8427aa9ffffffff,14.0,0.0,0.0
8427aadffffffff,10.0,0.0,0.0
8427ab1ffffffff,6.0,0.0,0.0
8427ab3ffffffff,8.0,0.0,0.0
8427ab9ffffffff,5.0,0.0,0.0
8427abdffffffff,6.0,0.0,0.0
8427ac7ffffffff,2.0,0.0,0.0
8427ad1ffffffff,2.0,0.0,0.0
8427ad3ffffffff,15.0,0.0,0.0
8427ad5ffffffff,3.0,0.0,0.0
8427ad7ffffffff,2.0,0.0,0.0
8427addffffffff,2.0,0.0,0.0
8427ae1ffffffff,1.0,0.0,0.0
8427ae3ffffffff,4.0,0.0,0.0
8427ae7ffffffff,2.0,0.0,0.0
8427aebffffffff,2.0,0.0,0.0
8427b09ffffffff,4.0,0.0,0.0
8427b21ffffffff,8.0,0.0,0.0
8427b25ffffffff,3.0,0.0,0.0
8427b27ffffffff,2.0,0.0,0.0
8427b29ffffffff,9.0,0.0,0.0
8427b2bffffffff,7.0,0.0,0.0
8427b51ffffffff,4.0,0.0,0.0
8427b53ffffffff,2.0,0.0,0.0
8427b65ffffffff,2.0,0.0,0.0
8427b6dffffffff,6.0,0.0,0.0
8428101ffffffff,1.0,0.0,0.0
8428109ffffffff,2.0,0.0,0.0
842810dffffffff,5.0,0.0,0.0
8428123ffffffff,7.0,0.0,0.0
842812bffffffff,17.0,0.0,0.0
8428131ffffffff,1.0,0.0,0.0
8428133ffffffff,10.0,0.0,0.0
8428139ffffffff,2.0,0.0,0.0
842813bffffffff,23.0,0.0,0.0
8428141ffffffff,15.0,0.0,0.0
8428147ffffffff,12.0,0.0,0.0
8428163ffffffff,4.0,0.0,0.0
