cell_id,Glaucidium gnoma,Glaucidium gnoma gnoma,Glaucidium gnoma [californicum Group],Glaucidium gnoma pinicola,Glaucidium gnoma cobanense,Glaucidium gnoma hoskinsii
842893bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428945ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428963ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428967ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428969ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
842896bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428981ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428983ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428985ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8428987ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428989ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842898dffffffff,90.0,0.0,0.0,0.0,0.0,0.0
8428991ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428993ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428997ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842899bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84289a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84289abffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84289adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289b5ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84289b7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84289bdffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84289c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289d3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84289e3ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
84289e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84289e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289ebffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84289edffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428a83ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428a85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428a91ffffffff,62.0,0.0,0.0,0.0,0.0,0.0
8428a93ffffffff,141.0,0.0,0.0,0.0,0.0,0.0
8428a95ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428a97ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428a99ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8428a9bffffffff,22.0,0.0,9.0,0.0,0.0,0.0
8428a9dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428aa1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428aa3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428aa5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428aa7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428aa9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8428aabffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428aadffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428ab1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428ab3ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8428ab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428ab7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428ab9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428abbffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8428abdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428ac9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428acbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428acdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428ad7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428ad9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428adbffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8428addffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8428ae3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428b57ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428b61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428b65ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8428b6dffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8428c21ffffffff,8.0,0.0,2.0,0.0,0.0,0.0
8428c23ffffffff,34.0,0.0,8.0,0.0,0.0,0.0
8428c25ffffffff,60.0,0.0,8.0,0.0,0.0,0.0
8428c27ffffffff,30.0,0.0,2.0,0.0,0.0,0.0
8428c29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428c2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428c2dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428c35ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8428c61ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428c65ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428c67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428c69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428c6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428d01ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d03ffffffff,4.0,0.0,1.0,0.0,0.0,0.0
8428d05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d07ffffffff,34.0,0.0,3.0,0.0,0.0,0.0
8428d09ffffffff,32.0,0.0,5.0,0.0,0.0,0.0
8428d0dffffffff,11.0,0.0,2.0,0.0,0.0,0.0
8428d11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d13ffffffff,15.0,0.0,3.0,0.0,0.0,0.0
8428d15ffffffff,35.0,0.0,2.0,0.0,0.0,0.0
8428d19ffffffff,62.0,0.0,4.0,0.0,0.0,0.0
8428d1bffffffff,443.0,0.0,18.0,0.0,0.0,0.0
8428d21ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8428d23ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8428d25ffffffff,22.0,0.0,2.0,0.0,0.0,0.0
8428d27ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428d29ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8428d2bffffffff,19.0,0.0,4.0,0.0,0.0,0.0
8428d2dffffffff,70.0,0.0,0.0,0.0,0.0,0.0
8428d31ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8428d33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428d35ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428d37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d39ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d3bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428d3dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428d41ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8428d43ffffffff,19.0,0.0,3.0,0.0,0.0,0.0
8428d45ffffffff,89.0,0.0,0.0,0.0,0.0,0.0
8428d47ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d49ffffffff,47.0,0.0,14.0,0.0,0.0,0.0
8428d4bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8428d4dffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8428d51ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8428d53ffffffff,12.0,0.0,1.0,0.0,0.0,0.0
8428d55ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428d57ffffffff,44.0,0.0,2.0,0.0,0.0,0.0
8428d59ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8428d5bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428d5dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428d61ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8428d63ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d67ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428d69ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428d6bffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8428d81ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428d83ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d85ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428d89ffffffff,10.0,0.0,1.0,0.0,0.0,0.0
8428d8bffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8428d8dffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428d93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428d95ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d97ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428d9dffffffff,8.0,0.0,2.0,0.0,0.0,0.0
8428da5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428da9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428dadffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8428dc1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428dc3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428dc5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428dc7ffffffff,193.0,0.0,5.0,0.0,0.0,0.0
8428dc9ffffffff,162.0,0.0,9.0,0.0,0.0,0.0
8428dcdffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428dd1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428dd5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428ddbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428dddffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428de1ffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8428de3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428de5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428de9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428debffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8428dedffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8428f01ffffffff,101.0,0.0,4.0,0.0,0.0,0.0
8428f03ffffffff,106.0,0.0,11.0,0.0,0.0,0.0
8428f05ffffffff,225.0,0.0,21.0,0.0,0.0,0.0
8428f07ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428f09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f0bffffffff,26.0,0.0,2.0,0.0,0.0,0.0
8428f0dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428f11ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428f15ffffffff,36.0,0.0,2.0,0.0,0.0,0.0
8428f17ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8428f19ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8428f1dffffffff,93.0,0.0,4.0,0.0,0.0,0.0
8428f21ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8428f23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f27ffffffff,87.0,0.0,0.0,0.0,0.0,0.0
8428f29ffffffff,25.0,0.0,2.0,0.0,0.0,0.0
8428f2bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428f2dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8428f31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428f33ffffffff,41.0,0.0,2.0,0.0,0.0,0.0
8428f35ffffffff,17.0,0.0,2.0,0.0,0.0,0.0
8428f37ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428f39ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428f3bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428f3dffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8428f41ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f47ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8428f49ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428f4bffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8428f4dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428f51ffffffff,56.0,0.0,6.0,0.0,0.0,0.0
8428f55ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8428f57ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8428f59ffffffff,76.0,0.0,4.0,0.0,0.0,0.0
8428f5dffffffff,400.0,0.0,0.0,0.0,0.0,0.0
8428f61ffffffff,27.0,0.0,3.0,0.0,0.0,0.0
8428f63ffffffff,44.0,0.0,2.0,0.0,0.0,0.0
8428f67ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
8428f6bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428f6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429127ffffffff,22.0,0.0,2.0,0.0,0.0,0.0
8429135ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8429137ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84291a5ffffffff,57.0,0.0,2.0,0.0,0.0,0.0
84291a7ffffffff,314.0,0.0,96.0,0.0,0.0,0.0
8429825ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429891ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8429893ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8429899ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
842989bffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842989dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84298c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84298c9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84298cbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84298d1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84298d3ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84298d7ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84298d9ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
84298dbffffffff,63.0,0.0,0.0,0.0,0.0,0.0
84298ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429901ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429903ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429907ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
842990bffffffff,45.0,0.0,0.0,7.0,0.0,0.0
8429919ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842991dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429923ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
842992bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429931ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429935ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429941ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429947ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
842994dffffffff,8.0,0.0,0.0,1.0,0.0,0.0
8429953ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429955ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429957ffffffff,10.0,0.0,0.0,1.0,0.0,0.0
8429965ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429a13ffffffff,21.0,0.0,4.0,0.0,0.0,0.0
8429a1bffffffff,4.0,0.0,1.0,0.0,0.0,0.0
8429a85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a9bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8429a9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429aa1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429aa3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8429aa9ffffffff,62.0,0.0,0.0,0.0,0.0,0.0
8429aabffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8429aadffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429ab1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429ab3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8429ab5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8429ab7ffffffff,109.0,0.0,0.0,0.0,0.0,0.0
8429abdffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8429ac1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,160.0,0.0,12.0,0.0,0.0,0.0
8429acbffffffff,27.0,0.0,3.0,0.0,0.0,0.0
8429acdffffffff,132.0,0.0,18.0,0.0,0.0,0.0
8429ad1ffffffff,110.0,0.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429ad9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429addffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8429ae5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8429ae7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8429ae9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429b21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b25ffffffff,44.0,0.0,0.0,5.0,0.0,0.0
8429b29ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8429b2dffffffff,28.0,0.0,0.0,5.0,0.0,0.0
8429b67ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8445243ffffffff,13.0,0.0,0.0,0.0,7.0,0.0
8445247ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8445253ffffffff,10.0,0.0,0.0,0.0,10.0,0.0
844525bffffffff,10.0,0.0,0.0,0.0,9.0,0.0
8445269ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
844805bffffffff,40.0,0.0,0.0,0.0,0.0,34.0
84480adffffffff,2.0,2.0,0.0,0.0,0.0,0.0
844811bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448141ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8448143ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844814bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844818bffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8448193ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8448195ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448197ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448199ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844819dffffffff,16.0,11.0,0.0,0.0,0.0,0.0
84481c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84481d7ffffffff,22.0,2.0,0.0,0.0,0.0,0.0
8448233ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84482a1ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84482a3ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84482adffffffff,4.0,0.0,0.0,0.0,0.0,4.0
84482e5ffffffff,99.0,0.0,0.0,0.0,0.0,89.0
84482e7ffffffff,6.0,0.0,0.0,0.0,0.0,5.0
8448337ffffffff,82.0,40.0,0.0,0.0,0.0,0.0
844833bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448361ffffffff,58.0,46.0,0.0,0.0,0.0,0.0
8448363ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448365ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448369ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844836dffffffff,75.0,50.0,0.0,0.0,0.0,0.0
8448a05ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8448a07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448a21ffffffff,149.0,23.0,0.0,0.0,0.0,0.0
8448a29ffffffff,93.0,54.0,0.0,0.0,0.0,0.0
8448a2bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8448a2dffffffff,9.0,5.0,0.0,0.0,0.0,0.0
8448a67ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8448b5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448c03ffffffff,35.0,0.0,0.0,3.0,0.0,0.0
8448c0bffffffff,13.0,0.0,0.0,2.0,0.0,0.0
8448c11ffffffff,7.0,0.0,0.0,4.0,0.0,0.0
8448c13ffffffff,20.0,0.0,0.0,12.0,0.0,0.0
8448c15ffffffff,11.0,0.0,0.0,1.0,0.0,0.0
8448c17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8448c1bffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8448c1dffffffff,9.0,0.0,0.0,2.0,0.0,0.0
8448c25ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8448c31ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8448c35ffffffff,29.0,0.0,0.0,5.0,0.0,0.0
8448c39ffffffff,2.0,0.0,0.0,1.0,0.0,0.0
8448c4bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448c59ffffffff,1025.0,415.0,0.0,0.0,0.0,0.0
8448c5bffffffff,208.0,92.0,0.0,0.0,0.0,0.0
8448c99ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8448c9bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448cadffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8448cb5ffffffff,12.0,0.0,0.0,12.0,0.0,0.0
8448cc1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448cc5ffffffff,30.0,0.0,0.0,10.0,0.0,0.0
8448ccbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448cd1ffffffff,27.0,0.0,0.0,14.0,0.0,0.0
8448cd3ffffffff,65.0,0.0,0.0,17.0,0.0,0.0
8448cd5ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8448cd9ffffffff,19.0,0.0,0.0,11.0,0.0,0.0
8448cdbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8448cddffffffff,8.0,0.0,0.0,4.0,0.0,0.0
8448ce7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448d1bffffffff,8.0,0.0,0.0,2.0,0.0,0.0
8448d53ffffffff,15.0,0.0,0.0,12.0,0.0,0.0
8448d83ffffffff,151.0,0.0,0.0,1.0,0.0,0.0
8448d85ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448d87ffffffff,75.0,0.0,0.0,5.0,0.0,0.0
8448d89ffffffff,93.0,0.0,0.0,28.0,0.0,0.0
8448da1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448dabffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8448db1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448db3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8448dbbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448dbdffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8448dc3ffffffff,27.0,0.0,0.0,2.0,0.0,0.0
8448dcbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448dd7ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8448ddbffffffff,12.0,0.0,0.0,3.0,0.0,0.0
8448e07ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8448e11ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8448e17ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8448e2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448e33ffffffff,5.0,4.0,0.0,0.0,0.0,0.0
8448e37ffffffff,99.0,51.0,0.0,0.0,0.0,0.0
8448e45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448e49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448e4bffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8448e4dffffffff,75.0,51.0,0.0,0.0,0.0,0.0
8448e61ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8448e63ffffffff,25.0,4.0,0.0,0.0,0.0,0.0
8448e67ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8448e6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448e85ffffffff,174.0,86.0,0.0,0.0,0.0,0.0
8448e8dffffffff,970.0,331.0,0.0,0.0,0.0,0.0
8448ea1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8448ea7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448ea9ffffffff,9.0,1.0,0.0,0.0,0.0,0.0
8448eadffffffff,18.0,8.0,0.0,0.0,0.0,0.0
8448eb3ffffffff,6.0,0.0,0.0,3.0,0.0,0.0
8448eb5ffffffff,55.0,0.0,0.0,3.0,0.0,0.0
8448eb7ffffffff,12.0,0.0,0.0,6.0,0.0,0.0
8448ee1ffffffff,40.0,19.0,0.0,0.0,0.0,0.0
8448ee3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8448ee7ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8448ee9ffffffff,964.0,428.0,0.0,0.0,0.0,0.0
8448eebffffffff,226.0,94.0,0.0,0.0,0.0,0.0
8449801ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8449805ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8449807ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
844980bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449855ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8449857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449861ffffffff,13.0,4.0,0.0,0.0,0.0,0.0
8449863ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449865ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449869ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8449881ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8449889ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
844988dffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84498c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84498c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84498dbffffffff,6.0,6.0,0.0,0.0,0.0,0.0
844990dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8449943ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449959ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844995dffffffff,7.0,6.0,0.0,0.0,0.0,0.0
8449963ffffffff,12.0,3.0,0.0,0.0,0.0,0.0
844996bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84499b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84499c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
