cell_id,Falco columbarius,Falco columbarius [aesalon Group],Falco columbarius pallidus,Falco columbarius columbarius,Falco columbarius richardsonii,Falco columbarius suckleyi
831844fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831845fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831846fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
831849fffffffff,137.0,0.0,0.0,0.0,0.0,0.0
83184afffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83184bfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83184dfffffffff,8.0,1.0,0.0,0.0,0.0,0.0
83185bfffffffff,46.0,0.0,0.0,0.0,0.0,0.0
831860fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
831862fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831866fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83186afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83186cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831870fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
831872fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
831873fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
831874fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831875fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831876fffffffff,65.0,14.0,0.0,0.0,0.0,0.0
831901fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831908fffffffff,17.0,7.0,0.0,0.0,0.0,0.0
83190afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83190bfffffffff,30.0,5.0,0.0,0.0,0.0,0.0
83190cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83190dfffffffff,14.0,3.0,0.0,0.0,0.0,0.0
83190efffffffff,43.0,9.0,0.0,0.0,0.0,0.0
831926fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
831928fffffffff,8.0,4.0,0.0,0.0,0.0,0.0
831929fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83192afffffffff,5.0,4.0,0.0,0.0,0.0,0.0
83192bfffffffff,46.0,33.0,0.0,0.0,0.0,0.0
83192cfffffffff,32.0,0.0,0.0,0.0,0.0,0.0
831940fffffffff,177.0,22.0,0.0,0.0,0.0,0.0
831941fffffffff,154.0,27.0,0.0,0.0,0.0,0.0
831942fffffffff,95.0,20.0,0.0,0.0,0.0,0.0
831943fffffffff,75.0,19.0,0.0,0.0,0.0,0.0
831946fffffffff,30.0,6.0,0.0,0.0,0.0,0.0
831948fffffffff,73.0,25.0,0.0,0.0,0.0,0.0
83194afffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83194bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83194cfffffffff,20.0,6.0,0.0,0.0,0.0,0.0
83194dfffffffff,34.0,4.0,0.0,0.0,0.0,0.0
83194efffffffff,72.0,10.0,0.0,0.0,0.0,0.0
831950fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
831951fffffffff,96.0,2.0,0.0,0.0,0.0,0.0
831952fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831953fffffffff,18.0,9.0,0.0,0.0,0.0,0.0
831954fffffffff,8.0,1.0,0.0,0.0,0.0,0.0
831955fffffffff,33.0,14.0,0.0,0.0,0.0,0.0
831956fffffffff,56.0,47.0,0.0,0.0,0.0,0.0
831958fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
831959fffffffff,81.0,5.0,0.0,0.0,0.0,0.0
83195afffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83195bfffffffff,22.0,2.0,0.0,0.0,0.0,0.0
83195cfffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83195dfffffffff,5.0,2.0,0.0,0.0,0.0,0.0
83195efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831968fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
831969fffffffff,31.0,1.0,0.0,0.0,0.0,0.0
83196bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
831972fffffffff,40.0,13.0,0.0,0.0,0.0,0.0
831973fffffffff,76.0,3.0,0.0,0.0,0.0,0.0
831976fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831a84fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,119.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,259.0,0.0,0.0,0.0,0.0,0.0
831aa4fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
831aa6fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
831ab0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831ab5fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831b80fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831b82fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
831b83fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
831b84fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831b86fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b8afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831b99fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,74.0,0.0,0.0,0.0,0.0,0.0
831b9bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831b9cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,109.0,0.0,0.0,0.0,0.0,0.0
831bb0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831bb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,24.0,2.0,0.0,0.0,0.0,0.0
831e03fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831e04fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
831e06fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831e08fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,70.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,37.0,0.0,0.0,0.0,0.0,0.0
831e11fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e12fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831e13fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831e16fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831e18fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
831e1cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831e20fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e21fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831e22fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
831e23fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831e26fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831e31fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831e32fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831e36fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831e42fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831e46fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e49fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831e4bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831e4dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e5afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831e5cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831e5efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831e6efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e82fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831e86fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831e92fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831e96fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831e9afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831ea0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831ea1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831ea5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831eadfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831eb0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831eb5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831ec0fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
831ec1fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
831ec2fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
831ec3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831ec4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831ec5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831ec6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831ec8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831ec9fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831ecafffffffff,54.0,0.0,0.0,0.0,0.0,0.0
831ecbfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831eccfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831ecdfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831ecefffffffff,37.0,0.0,0.0,0.0,0.0,0.0
831ed1fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
831ed3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831ed4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831ed9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831edafffffffff,27.0,0.0,0.0,0.0,0.0,0.0
831edcfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
831edefffffffff,18.0,0.0,0.0,0.0,0.0,0.0
831ee3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831ee9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831eeafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831eebfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
831eedfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831ef0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831ef1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831ef2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831ef6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f00fffffffff,33.0,24.0,0.0,0.0,0.0,0.0
831f01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831f02fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831f05fffffffff,119.0,2.0,0.0,0.0,0.0,0.0
831f06fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831f0bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f0cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831f10fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f11fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831f12fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831f14fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831f16fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831f19fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f1cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f1dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f20fffffffff,7.0,1.0,0.0,0.0,0.0,0.0
831f21fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
831f23fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
831f24fffffffff,40.0,10.0,0.0,0.0,0.0,0.0
831f25fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,10.0,1.0,0.0,0.0,0.0,0.0
831f28fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
831f29fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
831f2afffffffff,85.0,78.0,0.0,0.0,0.0,0.0
831f2cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f2dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831f2efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831f31fffffffff,26.0,7.0,0.0,0.0,0.0,0.0
831f32fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831f33fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
831f35fffffffff,16.0,6.0,0.0,0.0,0.0,0.0
831f40fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f42fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f51fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831f52fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f53fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831f5cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f5efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f60fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f62fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831f65fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
831f73fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831f75fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f76fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f80fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831f81fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
831f85fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f8cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831f8dfffffffff,10.0,8.0,0.0,0.0,0.0,0.0
831f8efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831f93fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
831f98fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831f9bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831f9cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831f9dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f9efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831fa0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831fa3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831fa4fffffffff,11.0,2.0,0.0,0.0,0.0,0.0
831fa5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831faafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831facfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831fadfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831fb1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831fb2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831fb5fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
83200efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832018fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832019fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83201afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83201bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832033fffffffff,4.0,0.0,2.0,0.0,0.0,0.0
83204bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83204dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83208efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8320a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8320adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8320c9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8320e2fffffffff,5.0,0.0,3.0,0.0,0.0,0.0
8320e3fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8320e6fffffffff,4.0,0.0,1.0,0.0,0.0,0.0
8320f1fffffffff,2.0,0.0,1.0,0.0,0.0,0.0
832125fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832148fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83214afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832152fffffffff,4.0,0.0,4.0,0.0,0.0,0.0
832198fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8322d0fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83240afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832426fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83242cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83242efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83244cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832460fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832461fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832462fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832464fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832466fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83246cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83246dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832475fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8324aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832512fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832544fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8325acfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8325b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,15.0,0.0,0.0,2.0,2.0,0.0
832601fffffffff,63.0,0.0,0.0,6.0,22.0,0.0
832602fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,34.0,0.0,0.0,0.0,6.0,0.0
832604fffffffff,15.0,0.0,0.0,0.0,1.0,0.0
832605fffffffff,34.0,0.0,0.0,0.0,2.0,0.0
832606fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,22.0,0.0,0.0,4.0,0.0,0.0
832609fffffffff,7.0,0.0,0.0,0.0,2.0,0.0
83260afffffffff,98.0,0.0,0.0,5.0,5.0,0.0
83260bfffffffff,189.0,0.0,0.0,24.0,24.0,0.0
83260cfffffffff,16.0,0.0,0.0,1.0,2.0,0.0
83260dfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,93.0,0.0,0.0,31.0,14.0,0.0
832610fffffffff,5.0,0.0,0.0,0.0,1.0,0.0
832611fffffffff,11.0,0.0,0.0,0.0,2.0,0.0
832612fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832614fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,23.0,0.0,0.0,0.0,6.0,0.0
832616fffffffff,18.0,0.0,0.0,0.0,2.0,0.0
832618fffffffff,37.0,0.0,0.0,2.0,2.0,0.0
832619fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83261afffffffff,18.0,0.0,0.0,0.0,1.0,0.0
83261bfffffffff,10.0,0.0,0.0,0.0,1.0,0.0
83261cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83261dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83261efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,78.0,0.0,0.0,0.0,4.0,0.0
832621fffffffff,161.0,0.0,0.0,2.0,0.0,0.0
832622fffffffff,14.0,0.0,0.0,0.0,2.0,0.0
832623fffffffff,76.0,0.0,0.0,2.0,5.0,0.0
832624fffffffff,493.0,0.0,0.0,4.0,0.0,0.0
832625fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,300.0,0.0,0.0,7.0,27.0,0.0
832628fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832629fffffffff,27.0,0.0,0.0,3.0,2.0,0.0
83262bfffffffff,62.0,0.0,0.0,4.0,0.0,0.0
83262cfffffffff,820.0,0.0,0.0,8.0,6.0,0.0
83262dfffffffff,54.0,0.0,0.0,0.0,1.0,0.0
83262efffffffff,49.0,0.0,0.0,2.0,8.0,0.0
832630fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832631fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,39.0,0.0,0.0,0.0,4.0,0.0
832634fffffffff,134.0,0.0,0.0,0.0,6.0,0.0
832635fffffffff,41.0,0.0,0.0,0.0,26.0,0.0
832636fffffffff,44.0,0.0,0.0,2.0,2.0,0.0
832640fffffffff,116.0,0.0,0.0,12.0,2.0,0.0
832641fffffffff,31.0,0.0,0.0,8.0,0.0,0.0
832642fffffffff,25.0,0.0,0.0,10.0,0.0,0.0
832643fffffffff,30.0,0.0,0.0,6.0,0.0,0.0
832644fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832645fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,386.0,0.0,0.0,58.0,34.0,0.0
832648fffffffff,101.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,40.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,81.0,0.0,0.0,2.0,0.0,0.0
83264efffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,23.0,0.0,0.0,0.0,4.0,0.0
832651fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,107.0,0.0,0.0,8.0,9.0,0.0
832653fffffffff,208.0,0.0,0.0,5.0,15.0,0.0
832654fffffffff,43.0,0.0,0.0,0.0,2.0,0.0
832655fffffffff,257.0,0.0,0.0,19.0,5.0,0.0
832656fffffffff,120.0,0.0,0.0,3.0,2.0,0.0
832658fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,108.0,0.0,0.0,11.0,0.0,0.0
83265bfffffffff,133.0,0.0,0.0,14.0,0.0,0.0
83265cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83265efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,34.0,0.0,0.0,4.0,0.0,0.0
832661fffffffff,132.0,0.0,0.0,7.0,0.0,0.0
832662fffffffff,71.0,0.0,0.0,7.0,0.0,0.0
832663fffffffff,113.0,0.0,0.0,13.0,0.0,0.0
832664fffffffff,1445.0,0.0,0.0,155.0,0.0,0.0
832665fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,153.0,0.0,0.0,9.0,0.0,0.0
832668fffffffff,102.0,0.0,0.0,4.0,0.0,0.0
832669fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,103.0,0.0,0.0,4.0,0.0,0.0
83266bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,109.0,0.0,0.0,5.0,0.0,0.0
83266dfffffffff,37.0,0.0,0.0,2.0,0.0,0.0
83266efffffffff,236.0,0.0,0.0,30.0,0.0,0.0
832670fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,64.0,0.0,0.0,1.0,0.0,0.0
832672fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,27.0,0.0,0.0,1.0,1.0,0.0
832675fffffffff,8.0,0.0,0.0,2.0,0.0,0.0
832676fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,548.0,0.0,0.0,0.0,72.0,0.0
832682fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,163.0,0.0,0.0,0.0,18.0,0.0
832688fffffffff,486.0,0.0,0.0,0.0,94.0,0.0
832689fffffffff,54.0,0.0,0.0,0.0,20.0,0.0
83268afffffffff,28.0,0.0,0.0,0.0,10.0,0.0
83268bfffffffff,83.0,0.0,0.0,1.0,19.0,0.0
83268cfffffffff,949.0,0.0,0.0,0.0,210.0,0.0
83268dfffffffff,171.0,0.0,0.0,2.0,58.0,0.0
83268efffffffff,61.0,0.0,0.0,0.0,8.0,0.0
832690fffffffff,146.0,0.0,0.0,22.0,16.0,0.0
832691fffffffff,9.0,0.0,0.0,4.0,0.0,0.0
832692fffffffff,99.0,0.0,0.0,0.0,22.0,0.0
832693fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,18.0,0.0,0.0,7.0,0.0,0.0
832695fffffffff,57.0,0.0,0.0,4.0,8.0,0.0
832696fffffffff,1401.0,0.0,0.0,319.0,256.0,0.0
832698fffffffff,207.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,73.0,0.0,0.0,0.0,3.0,0.0
83269afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,35.0,0.0,0.0,0.0,3.0,0.0
83269cfffffffff,304.0,0.0,0.0,0.0,44.0,0.0
83269dfffffffff,65.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,23.0,0.0,0.0,0.0,2.0,0.0
8326a0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,9.0,0.0,0.0,0.0,2.0,0.0
8326a2fffffffff,33.0,0.0,0.0,0.0,4.0,0.0
8326a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,13.0,0.0,0.0,0.0,2.0,0.0
8326a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,213.0,0.0,0.0,0.0,67.0,0.0
8326a9fffffffff,47.0,0.0,0.0,0.0,9.0,0.0
8326aafffffffff,904.0,0.0,0.0,0.0,250.0,0.0
8326abfffffffff,107.0,0.0,0.0,0.0,28.0,0.0
8326acfffffffff,36.0,0.0,0.0,2.0,4.0,0.0
8326adfffffffff,24.0,0.0,0.0,2.0,5.0,0.0
8326aefffffffff,100.0,0.0,0.0,0.0,26.0,0.0
8326b0fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8326b1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8326b3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8326c0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
