cell_id,Branta canadensis,Branta canadensis moffitti/maxima,Branta canadensis occidentalis/fulva,Branta canadensis [canadensis Group]
8426f07ffffffff,1.0,0.0,0.0,0.0
8426f13ffffffff,2.0,0.0,0.0,0.0
8426f15ffffffff,2.0,0.0,0.0,0.0
8426f1dffffffff,3.0,0.0,0.0,0.0
8426f25ffffffff,9.0,0.0,0.0,0.0
8426f27ffffffff,3.0,0.0,0.0,0.0
8426f2bffffffff,4.0,0.0,0.0,0.0
8426f2dffffffff,2.0,0.0,0.0,0.0
8426f35ffffffff,2.0,0.0,0.0,0.0
8426f3dffffffff,2.0,0.0,0.0,0.0
8427017ffffffff,2.0,0.0,0.0,0.0
8427023ffffffff,12.0,0.0,0.0,0.0
8427039ffffffff,1.0,0.0,0.0,0.0
842703dffffffff,15.0,0.0,0.0,0.0
842708dffffffff,2.0,0.0,0.0,0.0
8427093ffffffff,2.0,2.0,0.0,0.0
84270e5ffffffff,12.0,0.0,0.0,0.0
84270e7ffffffff,2.0,0.0,0.0,0.0
8427115ffffffff,2.0,0.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0,0.0
8427193ffffffff,6.0,0.0,0.0,0.0
842719dffffffff,2.0,0.0,0.0,0.0
84271abffffffff,2.0,2.0,0.0,0.0
84271bdffffffff,2.0,2.0,0.0,0.0
84271c9ffffffff,1.0,0.0,0.0,0.0
84271d3ffffffff,3.0,0.0,0.0,0.0
8427403ffffffff,2.0,0.0,0.0,0.0
8427407ffffffff,5.0,0.0,0.0,0.0
8427409ffffffff,1.0,0.0,0.0,0.0
842740dffffffff,5.0,0.0,0.0,0.0
8427411ffffffff,22.0,0.0,0.0,0.0
8427413ffffffff,3.0,0.0,0.0,0.0
8427417ffffffff,10.0,0.0,0.0,0.0
8427419ffffffff,81.0,0.0,0.0,0.0
842741bffffffff,51.0,0.0,0.0,0.0
842741dffffffff,9.0,0.0,0.0,0.0
8427435ffffffff,3.0,0.0,0.0,1.0
8427437ffffffff,3.0,0.0,0.0,0.0
8427445ffffffff,8.0,0.0,0.0,0.0
8427447ffffffff,5.0,0.0,0.0,0.0
842744bffffffff,10.0,0.0,0.0,0.0
8427453ffffffff,6.0,0.0,0.0,0.0
842745bffffffff,4.0,0.0,0.0,0.0
8427461ffffffff,4.0,0.0,0.0,0.0
8427463ffffffff,4.0,0.0,0.0,0.0
842746dffffffff,15.0,0.0,0.0,0.0
8427481ffffffff,111.0,0.0,0.0,0.0
8427483ffffffff,6.0,0.0,0.0,0.0
8427485ffffffff,36.0,0.0,0.0,0.0
8427487ffffffff,37.0,0.0,0.0,0.0
8427489ffffffff,5.0,0.0,0.0,0.0
842748bffffffff,21.0,0.0,0.0,0.0
842748dffffffff,601.0,0.0,0.0,0.0
8427491ffffffff,24.0,0.0,0.0,0.0
8427493ffffffff,4.0,0.0,0.0,0.0
8427495ffffffff,6.0,0.0,0.0,0.0
8427499ffffffff,383.0,0.0,0.0,0.0
842749bffffffff,17.0,0.0,0.0,0.0
842749dffffffff,35.0,0.0,0.0,0.0
84274a3ffffffff,19.0,1.0,0.0,0.0
84274abffffffff,106.0,0.0,0.0,0.0
84274b1ffffffff,7.0,1.0,0.0,1.0
84274b5ffffffff,54.0,0.0,0.0,0.0
84274b7ffffffff,4.0,1.0,0.0,2.0
84274b9ffffffff,3.0,0.0,0.0,0.0
84274bdffffffff,4.0,0.0,0.0,0.0
84274c1ffffffff,15.0,0.0,0.0,0.0
84274c3ffffffff,5.0,0.0,0.0,0.0
84274c5ffffffff,5.0,0.0,0.0,0.0
84274c7ffffffff,7.0,0.0,0.0,0.0
84274c9ffffffff,6.0,0.0,0.0,0.0
84274cbffffffff,102.0,0.0,0.0,0.0
84274cdffffffff,1.0,0.0,0.0,0.0
84274d1ffffffff,22.0,0.0,0.0,0.0
84274d3ffffffff,128.0,0.0,0.0,0.0
84274d5ffffffff,57.0,0.0,0.0,0.0
84274d7ffffffff,69.0,0.0,0.0,0.0
84274d9ffffffff,24.0,0.0,0.0,0.0
84274dbffffffff,99.0,0.0,0.0,0.0
84274ddffffffff,48.0,0.0,0.0,0.0
84274e1ffffffff,16.0,0.0,0.0,0.0
84274e3ffffffff,186.0,0.0,0.0,0.0
84274edffffffff,1.0,0.0,0.0,0.0
8427515ffffffff,2.0,0.0,0.0,0.0
8427523ffffffff,8.0,0.0,0.0,0.0
8427527ffffffff,3.0,0.0,0.0,0.0
842752bffffffff,4.0,0.0,0.0,0.0
8427539ffffffff,7.0,0.0,0.0,0.0
8427541ffffffff,6.0,0.0,0.0,3.0
8427569ffffffff,23.0,0.0,0.0,0.0
8427581ffffffff,4.0,2.0,0.0,0.0
8427583ffffffff,2.0,0.0,0.0,0.0
842758bffffffff,1.0,0.0,0.0,0.0
8427591ffffffff,11.0,10.0,0.0,1.0
8427593ffffffff,23.0,0.0,0.0,6.0
842759bffffffff,4.0,0.0,0.0,0.0
842759dffffffff,2.0,0.0,0.0,0.0
84275a1ffffffff,12.0,0.0,0.0,0.0
84275c3ffffffff,2.0,0.0,0.0,0.0
84275c5ffffffff,12.0,0.0,0.0,0.0
84275d1ffffffff,4.0,0.0,0.0,0.0
84275d3ffffffff,2.0,0.0,0.0,0.0
84275d5ffffffff,1.0,0.0,0.0,0.0
84275d7ffffffff,3.0,0.0,0.0,0.0
84275d9ffffffff,2.0,0.0,0.0,0.0
8427617ffffffff,7.0,2.0,0.0,0.0
8427631ffffffff,38.0,0.0,0.0,0.0
8427637ffffffff,6.0,0.0,0.0,0.0
842763bffffffff,30.0,0.0,0.0,0.0
8427685ffffffff,2.0,0.0,0.0,0.0
8427687ffffffff,22.0,0.0,0.0,0.0
8427691ffffffff,1.0,0.0,0.0,0.0
8427693ffffffff,8.0,0.0,0.0,0.0
8427699ffffffff,29.0,2.0,0.0,0.0
842769bffffffff,11.0,11.0,0.0,0.0
84276a1ffffffff,4.0,0.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0,0.0
84276a5ffffffff,3.0,0.0,0.0,0.0
84276a7ffffffff,6.0,0.0,0.0,0.0
84276a9ffffffff,2.0,0.0,0.0,0.0
84276abffffffff,1.0,0.0,0.0,0.0
84276adffffffff,14.0,0.0,0.0,0.0
84276b1ffffffff,17.0,0.0,0.0,0.0
84276b5ffffffff,19.0,0.0,0.0,0.0
84276b7ffffffff,118.0,0.0,0.0,0.0
84276b9ffffffff,2.0,0.0,0.0,0.0
84276bbffffffff,15.0,0.0,0.0,0.0
84276bdffffffff,29.0,0.0,0.0,0.0
84276c9ffffffff,2.0,0.0,0.0,0.0
84276cbffffffff,3.0,0.0,0.0,0.0
84276d1ffffffff,6.0,2.0,0.0,1.0
84276d3ffffffff,12.0,2.0,0.0,0.0
84276d7ffffffff,3.0,0.0,0.0,1.0
84276e3ffffffff,2.0,0.0,0.0,0.0
84276e5ffffffff,9.0,0.0,0.0,0.0
84276e9ffffffff,2.0,2.0,0.0,0.0
84276edffffffff,33.0,0.0,0.0,0.0
8427705ffffffff,1.0,0.0,0.0,0.0
842770dffffffff,15.0,2.0,0.0,0.0
8427711ffffffff,1.0,0.0,0.0,0.0
8427715ffffffff,3.0,0.0,0.0,0.0
842771dffffffff,2.0,0.0,0.0,0.0
842773bffffffff,29.0,0.0,0.0,0.0
8427801ffffffff,1.0,0.0,0.0,0.0
8427833ffffffff,2.0,2.0,0.0,0.0
842785bffffffff,2.0,0.0,0.0,0.0
8427861ffffffff,2.0,0.0,0.0,0.0
8427889ffffffff,6.0,6.0,0.0,0.0
84278a1ffffffff,2.0,0.0,0.0,0.0
84278c3ffffffff,2.0,2.0,0.0,0.0
84278c7ffffffff,2.0,2.0,0.0,0.0
84278d1ffffffff,2.0,2.0,0.0,0.0
84278d3ffffffff,3.0,3.0,0.0,0.0
84278d5ffffffff,2.0,2.0,0.0,0.0
8427905ffffffff,12.0,0.0,0.0,3.0
8427927ffffffff,2.0,0.0,0.0,0.0
8427929ffffffff,1.0,0.0,0.0,0.0
8427935ffffffff,1.0,0.0,0.0,0.0
8427937ffffffff,7.0,0.0,0.0,0.0
8427945ffffffff,4.0,0.0,0.0,0.0
8427949ffffffff,1.0,0.0,0.0,0.0
842794bffffffff,4.0,0.0,0.0,0.0
842796bffffffff,2.0,0.0,0.0,0.0
8427981ffffffff,14.0,0.0,0.0,0.0
8427987ffffffff,2.0,0.0,0.0,0.0
842798dffffffff,3.0,3.0,0.0,0.0
8427995ffffffff,1.0,0.0,0.0,0.0
8427997ffffffff,2.0,0.0,0.0,0.0
84279d9ffffffff,2.0,0.0,0.0,0.0
84279e3ffffffff,4.0,2.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0,0.0
8427a03ffffffff,3.0,0.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0,0.0
8427a2dffffffff,2.0,0.0,0.0,0.0
8427a37ffffffff,1.0,0.0,0.0,0.0
8427a57ffffffff,2.0,0.0,0.0,0.0
8427a61ffffffff,18.0,0.0,0.0,0.0
8427a65ffffffff,4.0,0.0,0.0,0.0
8427a6dffffffff,19.0,0.0,0.0,0.0
8427a83ffffffff,1.0,0.0,0.0,0.0
8427a97ffffffff,7.0,0.0,0.0,0.0
8427b23ffffffff,2.0,0.0,0.0,0.0
8427b3dffffffff,2.0,0.0,0.0,0.0
8427b47ffffffff,1.0,0.0,0.0,0.0
8427b51ffffffff,1.0,0.0,0.0,0.0
8427b67ffffffff,2.0,0.0,0.0,0.0
8428021ffffffff,16.0,13.0,0.0,0.0
8428023ffffffff,189.0,186.0,3.0,0.0
8428027ffffffff,4.0,4.0,0.0,0.0
8428029ffffffff,2.0,2.0,0.0,0.0
842802bffffffff,530.0,529.0,0.0,0.0
8428035ffffffff,4.0,4.0,0.0,0.0
8428063ffffffff,1.0,1.0,0.0,0.0
8428067ffffffff,6.0,6.0,0.0,0.0
8428069ffffffff,3.0,1.0,0.0,0.0
8428103ffffffff,2.0,0.0,0.0,0.0
8428107ffffffff,2.0,2.0,0.0,0.0
8428111ffffffff,2.0,0.0,0.0,0.0
8428119ffffffff,9.0,0.0,0.0,0.0
8428123ffffffff,2.0,2.0,0.0,0.0
842812bffffffff,9.0,2.0,0.0,3.0
842813bffffffff,23.0,1.0,0.0,0.0
8428141ffffffff,4.0,0.0,0.0,4.0
8428143ffffffff,6.0,6.0,0.0,0.0
8428147ffffffff,1.0,1.0,0.0,0.0
8428149ffffffff,2.0,0.0,0.0,0.0
842814bffffffff,4.0,0.0,0.0,1.0
8428153ffffffff,10.0,2.0,0.0,0.0
8428183ffffffff,1.0,1.0,0.0,0.0
8428185ffffffff,1.0,1.0,0.0,0.0
8428187ffffffff,4.0,2.0,0.0,0.0
842818bffffffff,4.0,4.0,0.0,0.0
842818dffffffff,1.0,1.0,0.0,0.0
8428195ffffffff,12.0,2.0,0.0,0.0
8428199ffffffff,5.0,0.0,0.0,0.0
842819dffffffff,1.0,0.0,0.0,0.0
84281a5ffffffff,4.0,0.0,0.0,0.0
84281b5ffffffff,27.0,0.0,21.0,0.0
84281bdffffffff,2.0,2.0,0.0,0.0
84281c3ffffffff,25.0,18.0,0.0,0.0
84281c7ffffffff,2.0,0.0,0.0,0.0
84281cbffffffff,33.0,31.0,0.0,0.0
84281d5ffffffff,4.0,2.0,0.0,0.0
84281ddffffffff,2.0,2.0,0.0,0.0
84281e1ffffffff,1.0,0.0,0.0,0.0
84281e9ffffffff,4.0,0.0,0.0,0.0
84281ebffffffff,10.0,2.0,0.0,0.0
84281edffffffff,2.0,2.0,0.0,0.0
8428301ffffffff,5.0,0.0,0.0,0.0
8428303ffffffff,1.0,0.0,0.0,0.0
8428305ffffffff,304.0,22.0,0.0,0.0
8428307ffffffff,13.0,4.0,0.0,3.0
8428309ffffffff,28.0,2.0,0.0,4.0
842830bffffffff,9.0,0.0,0.0,0.0
842830dffffffff,14.0,0.0,0.0,0.0
8428317ffffffff,7.0,3.0,1.0,0.0
842831dffffffff,1.0,0.0,0.0,0.0
8428321ffffffff,12.0,6.0,0.0,0.0
8428323ffffffff,23.0,16.0,0.0,0.0
8428327ffffffff,28.0,22.0,0.0,0.0
8428329ffffffff,26.0,0.0,0.0,0.0
842832bffffffff,11.0,7.0,0.0,0.0
8428331ffffffff,1.0,1.0,0.0,0.0
8428333ffffffff,2.0,0.0,0.0,0.0
8428335ffffffff,4.0,2.0,0.0,0.0
842833dffffffff,2.0,0.0,0.0,0.0
8428341ffffffff,163.0,161.0,0.0,0.0
8428343ffffffff,1.0,0.0,0.0,1.0
8428347ffffffff,16.0,0.0,0.0,3.0
842834dffffffff,772.0,730.0,1.0,9.0
8428355ffffffff,390.0,123.0,0.0,0.0
8428357ffffffff,43.0,6.0,0.0,0.0
8428361ffffffff,360.0,27.0,0.0,2.0
8428363ffffffff,1976.0,94.0,0.0,1.0
8428365ffffffff,4.0,0.0,0.0,2.0
8428367ffffffff,905.0,83.0,0.0,0.0
8428369ffffffff,61.0,4.0,0.0,0.0
842836bffffffff,320.0,16.0,0.0,0.0
842836dffffffff,7.0,0.0,0.0,0.0
8428803ffffffff,1.0,0.0,0.0,0.0
842880bffffffff,3.0,0.0,0.0,0.0
8428815ffffffff,6.0,6.0,0.0,0.0
8428817ffffffff,4.0,0.0,0.0,4.0
842881bffffffff,2.0,2.0,0.0,0.0
842881dffffffff,4.0,4.0,0.0,0.0
8428825ffffffff,1.0,1.0,0.0,0.0
8428841ffffffff,2.0,0.0,0.0,0.0
8428843ffffffff,15.0,4.0,0.0,0.0
8428845ffffffff,2.0,0.0,0.0,0.0
8428849ffffffff,7.0,0.0,0.0,3.0
8428855ffffffff,8.0,3.0,0.0,0.0
8428857ffffffff,1.0,0.0,0.0,0.0
842885dffffffff,4.0,4.0,0.0,0.0
8428881ffffffff,3.0,0.0,0.0,0.0
8428887ffffffff,1.0,0.0,0.0,1.0
8428889ffffffff,4.0,2.0,0.0,2.0
842888bffffffff,9.0,5.0,0.0,4.0
842888dffffffff,1.0,1.0,0.0,0.0
8428891ffffffff,6.0,4.0,0.0,0.0
8428893ffffffff,1.0,0.0,0.0,1.0
8428895ffffffff,1.0,1.0,0.0,0.0
8428899ffffffff,3.0,1.0,0.0,2.0
84288a3ffffffff,3.0,0.0,0.0,3.0
84288a9ffffffff,4.0,0.0,0.0,0.0
84288adffffffff,2.0,2.0,0.0,0.0
84288b3ffffffff,4.0,2.0,0.0,2.0
84288b9ffffffff,2.0,0.0,0.0,2.0
84288dbffffffff,7.0,0.0,0.0,2.0
84288e7ffffffff,10.0,4.0,0.0,5.0
8428905ffffffff,4.0,4.0,0.0,0.0
8428907ffffffff,2.0,0.0,0.0,0.0
842890dffffffff,5.0,0.0,0.0,0.0
8428923ffffffff,8.0,0.0,0.0,2.0
8428929ffffffff,1.0,1.0,0.0,0.0
842892bffffffff,4.0,4.0,0.0,0.0
8428935ffffffff,1.0,1.0,0.0,0.0
8428939ffffffff,2.0,0.0,0.0,0.0
842893dffffffff,11.0,2.0,0.0,3.0
8428941ffffffff,2.0,0.0,0.0,0.0
8428945ffffffff,4.0,0.0,0.0,0.0
8428947ffffffff,1.0,0.0,0.0,0.0
8428949ffffffff,11.0,0.0,0.0,1.0
842894bffffffff,2.0,0.0,0.0,0.0
8428965ffffffff,5.0,0.0,0.0,0.0
8428967ffffffff,41.0,0.0,0.0,0.0
8428969ffffffff,2.0,0.0,0.0,0.0
842896bffffffff,7.0,0.0,0.0,0.0
8428985ffffffff,7.0,0.0,0.0,0.0
842898dffffffff,2.0,0.0,0.0,0.0
84289abffffffff,3.0,0.0,0.0,0.0
84289b7ffffffff,1.0,0.0,0.0,1.0
84289bdffffffff,2.0,0.0,0.0,0.0
84289d1ffffffff,1.0,0.0,0.0,0.0
84289dbffffffff,15.0,6.0,0.0,0.0
84289ebffffffff,2.0,0.0,0.0,0.0
8428a17ffffffff,1.0,0.0,0.0,0.0
8428a29ffffffff,12.0,0.0,0.0,0.0
8428a6bffffffff,2.0,0.0,0.0,0.0
8428a91ffffffff,1.0,0.0,0.0,0.0
8428a95ffffffff,2.0,2.0,0.0,0.0
8428aa3ffffffff,2.0,2.0,0.0,0.0
8428ab5ffffffff,2.0,2.0,0.0,0.0
8428ab9ffffffff,5.0,3.0,0.0,0.0
8428ad5ffffffff,2.0,2.0,0.0,0.0
8428ad7ffffffff,1.0,0.0,0.0,0.0
8428adbffffffff,1.0,0.0,0.0,0.0
8428addffffffff,4.0,4.0,0.0,0.0
8428ae1ffffffff,21.0,2.0,0.0,0.0
8428ae3ffffffff,9.0,5.0,0.0,0.0
8428ae9ffffffff,18.0,15.0,0.0,0.0
8428b03ffffffff,3.0,2.0,0.0,0.0
8428b07ffffffff,7.0,1.0,0.0,0.0
8428b11ffffffff,2.0,0.0,0.0,0.0
8428b1dffffffff,9.0,2.0,0.0,0.0
8428b25ffffffff,2.0,0.0,0.0,0.0
8428b2bffffffff,5.0,2.0,0.0,0.0
8428b3bffffffff,2.0,0.0,0.0,0.0
8428b61ffffffff,3.0,0.0,0.0,0.0
8428b69ffffffff,56.0,6.0,0.0,0.0
8428b6bffffffff,6.0,0.0,0.0,0.0
8428b6dffffffff,1.0,0.0,0.0,0.0
8428c0dffffffff,16.0,0.0,0.0,0.0
8428c23ffffffff,7.0,0.0,7.0,0.0
8428c25ffffffff,1.0,0.0,1.0,0.0
8428c27ffffffff,1.0,0.0,1.0,0.0
8428c2bffffffff,2.0,0.0,2.0,0.0
8428c35ffffffff,2.0,0.0,0.0,0.0
8428c61ffffffff,6.0,0.0,0.0,0.0
8428c6dffffffff,2.0,0.0,0.0,0.0
8428d11ffffffff,1.0,0.0,1.0,0.0
8428d13ffffffff,17.0,0.0,17.0,0.0
8428d19ffffffff,17.0,0.0,17.0,0.0
8428d1bffffffff,10.0,5.0,3.0,0.0
8428d1dffffffff,5.0,5.0,0.0,0.0
8428d25ffffffff,4.0,0.0,0.0,0.0
8428d27ffffffff,1.0,0.0,1.0,0.0
8428d3bffffffff,4.0,0.0,0.0,0.0
8428d45ffffffff,3.0,0.0,0.0,3.0
8428d51ffffffff,59.0,2.0,57.0,0.0
8428d55ffffffff,8.0,0.0,2.0,1.0
8428d57ffffffff,7.0,7.0,0.0,0.0
8428d59ffffffff,2.0,0.0,0.0,0.0
8428d5dffffffff,7.0,0.0,2.0,0.0
8428d65ffffffff,2.0,1.0,0.0,1.0
8428d67ffffffff,9.0,0.0,0.0,2.0
8428d69ffffffff,4.0,2.0,0.0,2.0
8428d6bffffffff,2.0,0.0,0.0,2.0
8428d6dffffffff,3.0,3.0,0.0,0.0
8428d89ffffffff,2.0,0.0,2.0,0.0
8428dc5ffffffff,1.0,0.0,1.0,0.0
8428dc7ffffffff,2.0,0.0,2.0,0.0
8428dc9ffffffff,56.0,0.0,56.0,0.0
8428dd1ffffffff,3.0,0.0,3.0,0.0
8428de1ffffffff,2.0,2.0,0.0,0.0
8428de9ffffffff,6.0,4.0,0.0,2.0
8428dedffffffff,1.0,0.0,0.0,0.0
8428f01ffffffff,29.0,0.0,2.0,0.0
8428f03ffffffff,18.0,1.0,6.0,0.0
8428f05ffffffff,7.0,0.0,2.0,0.0
8428f07ffffffff,16.0,0.0,0.0,0.0
8428f0bffffffff,8.0,3.0,3.0,2.0
8428f0dffffffff,1.0,0.0,0.0,0.0
8428f15ffffffff,6.0,0.0,0.0,0.0
8428f17ffffffff,18.0,5.0,0.0,0.0
8428f19ffffffff,1.0,1.0,0.0,0.0
8428f1dffffffff,3.0,0.0,2.0,1.0
8428f27ffffffff,2.0,2.0,0.0,0.0
8428f29ffffffff,6.0,0.0,0.0,0.0
8428f2dffffffff,12.0,0.0,0.0,7.0
8428f33ffffffff,6.0,0.0,6.0,0.0
8428f37ffffffff,10.0,0.0,8.0,0.0
8428f43ffffffff,4.0,0.0,1.0,0.0
8428f4bffffffff,2.0,0.0,2.0,0.0
8428f55ffffffff,23.0,1.0,13.0,2.0
8428f57ffffffff,45.0,0.0,39.0,0.0
8428f59ffffffff,4.0,0.0,0.0,0.0
8428f5dffffffff,2.0,0.0,2.0,0.0
8428f61ffffffff,13.0,0.0,0.0,0.0
8428f67ffffffff,7.0,3.0,0.0,4.0
8428f69ffffffff,1.0,0.0,0.0,0.0
8429127ffffffff,2.0,1.0,0.0,1.0
84291a7ffffffff,18.0,0.0,0.0,15.0
842982bffffffff,3.0,0.0,0.0,3.0
8429849ffffffff,6.0,0.0,0.0,0.0
8429865ffffffff,5.0,4.0,0.0,1.0
842986bffffffff,14.0,0.0,0.0,0.0
8429887ffffffff,6.0,4.0,0.0,2.0
8429891ffffffff,3.0,2.0,0.0,1.0
8429893ffffffff,2.0,2.0,0.0,0.0
8429899ffffffff,3.0,3.0,0.0,0.0
842989bffffffff,4.0,4.0,0.0,0.0
84298c9ffffffff,28.0,2.0,0.0,0.0
84298cbffffffff,2.0,0.0,0.0,2.0
84298d3ffffffff,2.0,0.0,0.0,0.0
84298d5ffffffff,23.0,7.0,0.0,0.0
84298d7ffffffff,3.0,0.0,0.0,0.0
84298e7ffffffff,3.0,0.0,0.0,0.0
8429903ffffffff,2.0,0.0,0.0,0.0
8429909ffffffff,19.0,4.0,0.0,0.0
842990bffffffff,2.0,0.0,0.0,0.0
842992bffffffff,6.0,5.0,0.0,0.0
8429953ffffffff,4.0,0.0,0.0,2.0
8429957ffffffff,16.0,2.0,0.0,3.0
842996bffffffff,8.0,1.0,0.0,2.0
8429997ffffffff,4.0,0.0,0.0,0.0
84299adffffffff,2.0,0.0,0.0,0.0
84299b5ffffffff,2.0,0.0,0.0,0.0
8429a01ffffffff,36.0,2.0,0.0,0.0
8429a03ffffffff,5.0,0.0,0.0,0.0
8429a05ffffffff,10.0,0.0,0.0,0.0
8429a07ffffffff,41.0,2.0,0.0,0.0
8429a09ffffffff,3.0,0.0,0.0,0.0
8429a0bffffffff,100.0,2.0,0.0,0.0
8429a0dffffffff,79.0,4.0,0.0,0.0
8429a17ffffffff,2.0,0.0,0.0,1.0
8429a19ffffffff,23.0,16.0,0.0,0.0
8429a1bffffffff,9.0,2.0,0.0,0.0
8429a1dffffffff,53.0,9.0,0.0,1.0
8429a29ffffffff,27.0,0.0,0.0,0.0
8429a35ffffffff,2.0,0.0,0.0,0.0
8429a41ffffffff,57.0,5.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0,0.0
8429a45ffffffff,37.0,16.0,0.0,0.0
8429a47ffffffff,6.0,0.0,0.0,0.0
8429a4dffffffff,66.0,0.0,0.0,0.0
8429a55ffffffff,13.0,8.0,0.0,0.0
8429a57ffffffff,17.0,10.0,0.0,0.0
8429a61ffffffff,6.0,0.0,0.0,0.0
8429a63ffffffff,16.0,2.0,0.0,0.0
8429a69ffffffff,9.0,0.0,0.0,0.0
8429a6bffffffff,69.0,4.0,0.0,0.0
8429a6dffffffff,19.0,6.0,0.0,0.0
8429a81ffffffff,2.0,0.0,0.0,0.0
8429a85ffffffff,5.0,2.0,0.0,0.0
8429a87ffffffff,2.0,0.0,0.0,0.0
8429a89ffffffff,2.0,2.0,0.0,0.0
8429a8dffffffff,14.0,2.0,0.0,0.0
8429a93ffffffff,2.0,0.0,0.0,0.0
8429a97ffffffff,5.0,0.0,0.0,2.0
8429a9bffffffff,2.0,0.0,0.0,2.0
8429aa7ffffffff,38.0,0.0,0.0,0.0
8429ab3ffffffff,4.0,0.0,0.0,0.0
8429ab9ffffffff,7.0,0.0,0.0,2.0
8429abbffffffff,1.0,0.0,0.0,1.0
8429ac9ffffffff,28.0,5.0,0.0,4.0
8429ad1ffffffff,13.0,2.0,0.0,0.0
8429addffffffff,30.0,5.0,0.0,0.0
8429ae3ffffffff,2.0,1.0,0.0,0.0
8429b09ffffffff,4.0,0.0,0.0,0.0
8429b0bffffffff,32.0,6.0,0.0,13.0
8429b0dffffffff,1.0,0.0,0.0,0.0
8429b11ffffffff,4.0,0.0,0.0,0.0
8429b13ffffffff,9.0,0.0,0.0,0.0
8429b1dffffffff,30.0,2.0,0.0,3.0
8429b25ffffffff,1.0,0.0,0.0,1.0
8429b29ffffffff,16.0,9.0,0.0,4.0
8429b2dffffffff,3.0,0.0,0.0,1.0
8429b55ffffffff,5.0,2.0,0.0,0.0
8429b5bffffffff,84.0,7.0,0.0,3.0
8429b5dffffffff,2.0,0.0,0.0,0.0
8429b61ffffffff,3.0,3.0,0.0,0.0
8429b65ffffffff,2.0,2.0,0.0,0.0
8429b69ffffffff,11.0,9.0,0.0,2.0
8429b6dffffffff,50.0,28.0,0.0,6.0
842a06dffffffff,4.0,0.0,0.0,0.0
842a101ffffffff,109.0,0.0,0.0,0.0
842a103ffffffff,29.0,0.0,0.0,0.0
842a105ffffffff,1.0,0.0,0.0,0.0
842a107ffffffff,34.0,0.0,0.0,0.0
842a109ffffffff,6.0,0.0,0.0,0.0
842a10bffffffff,7.0,0.0,0.0,0.0
842a10dffffffff,59.0,0.0,0.0,0.0
842a121ffffffff,7.0,0.0,0.0,0.0
842a123ffffffff,4155.0,0.0,0.0,0.0
842a127ffffffff,1395.0,0.0,0.0,4.0
842a129ffffffff,2.0,0.0,0.0,0.0
842a12bffffffff,11.0,0.0,0.0,1.0
842a131ffffffff,2.0,0.0,0.0,0.0
842a133ffffffff,18.0,4.0,0.0,0.0
842a135ffffffff,5237.0,0.0,0.0,3.0
842a137ffffffff,3.0,0.0,0.0,0.0
842a13dffffffff,368.0,0.0,0.0,0.0
842a145ffffffff,59.0,0.0,0.0,1.0
842a147ffffffff,6.0,0.0,0.0,0.0
842a149ffffffff,24.0,0.0,0.0,0.0
842a14dffffffff,128.0,0.0,0.0,0.0
842a151ffffffff,1.0,0.0,0.0,0.0
842a155ffffffff,6.0,0.0,0.0,0.0
842a159ffffffff,1.0,0.0,0.0,0.0
842a161ffffffff,3.0,0.0,0.0,0.0
842a163ffffffff,113.0,0.0,0.0,0.0
842a165ffffffff,1.0,0.0,0.0,0.0
842a169ffffffff,26.0,0.0,0.0,0.0
842a16bffffffff,55.0,0.0,0.0,0.0
842a1a5ffffffff,9.0,0.0,0.0,2.0
842a301ffffffff,17.0,0.0,0.0,0.0
842a303ffffffff,2.0,0.0,0.0,0.0
842a305ffffffff,1.0,0.0,0.0,0.0
842a307ffffffff,105.0,0.0,0.0,0.0
842a309ffffffff,7.0,0.0,0.0,0.0
842a30dffffffff,5.0,0.0,0.0,0.0
842a313ffffffff,20.0,0.0,0.0,0.0
842a315ffffffff,41.0,0.0,0.0,0.0
842a317ffffffff,18.0,0.0,0.0,0.0
842a31dffffffff,8.0,0.0,0.0,0.0
842a321ffffffff,25.0,0.0,0.0,0.0
842a323ffffffff,6.0,0.0,0.0,0.0
842a325ffffffff,4.0,0.0,0.0,0.0
842a327ffffffff,30.0,1.0,1.0,0.0
842a329ffffffff,2.0,0.0,0.0,0.0
842a32dffffffff,165.0,0.0,0.0,0.0
842a333ffffffff,3.0,0.0,0.0,1.0
842a339ffffffff,25.0,0.0,0.0,0.0
842a33bffffffff,40.0,0.0,0.0,0.0
842a341ffffffff,3.0,0.0,0.0,0.0
842a345ffffffff,1.0,0.0,0.0,1.0
842a347ffffffff,8.0,0.0,0.0,0.0
842a349ffffffff,1.0,0.0,0.0,0.0
842a34dffffffff,7.0,0.0,0.0,0.0
842a363ffffffff,2.0,0.0,0.0,0.0
842a365ffffffff,11.0,0.0,0.0,0.0
842a369ffffffff,6.0,0.0,0.0,0.0
842a805ffffffff,2.0,0.0,0.0,0.0
842a827ffffffff,4.0,0.0,0.0,0.0
842a82bffffffff,1.0,0.0,0.0,0.0
842a83dffffffff,1.0,0.0,0.0,0.0
842a845ffffffff,4.0,0.0,0.0,0.0
842a851ffffffff,8.0,0.0,0.0,0.0
842a857ffffffff,8.0,0.0,0.0,0.0
