cell_id,Spatula cyanoptera,Spatula cyanoptera septentrionalium,Spatula cyanoptera [orinoma Group],Spatula cyanoptera cyanoptera
8428d33ffffffff,31.0,0.0,0.0,0.0
8428d35ffffffff,2.0,0.0,0.0,0.0
8428d37ffffffff,5.0,0.0,0.0,0.0
8428d3bffffffff,81.0,0.0,0.0,0.0
8428d3dffffffff,2.0,0.0,0.0,0.0
8428d43ffffffff,119.0,0.0,0.0,0.0
8428d45ffffffff,11.0,0.0,0.0,0.0
8428d47ffffffff,4.0,0.0,0.0,0.0
8428d4bffffffff,3.0,0.0,0.0,0.0
8428d4dffffffff,7.0,0.0,0.0,0.0
8428d51ffffffff,15.0,0.0,0.0,0.0
8428d55ffffffff,744.0,0.0,0.0,0.0
8428d57ffffffff,49.0,0.0,0.0,0.0
8428d59ffffffff,31.0,0.0,0.0,0.0
8428d5bffffffff,1.0,0.0,0.0,0.0
8428d5dffffffff,390.0,0.0,0.0,0.0
8428d61ffffffff,13.0,0.0,0.0,0.0
8428d63ffffffff,63.0,0.0,0.0,0.0
8428d65ffffffff,75.0,0.0,0.0,0.0
8428d67ffffffff,30.0,0.0,0.0,0.0
8428d69ffffffff,26.0,0.0,0.0,0.0
8428d6bffffffff,109.0,0.0,0.0,0.0
8428d6dffffffff,78.0,0.0,0.0,0.0
8428d89ffffffff,18.0,0.0,0.0,0.0
8428d8bffffffff,15.0,0.0,0.0,0.0
8428d8dffffffff,10.0,0.0,0.0,0.0
8428da5ffffffff,6.0,0.0,0.0,0.0
8428dadffffffff,4.0,0.0,0.0,0.0
8428dc5ffffffff,56.0,0.0,0.0,0.0
8428dc7ffffffff,25.0,0.0,0.0,0.0
8428dc9ffffffff,20.0,0.0,0.0,0.0
8428dd5ffffffff,3.0,0.0,0.0,0.0
8428de1ffffffff,22.0,0.0,0.0,0.0
8428de3ffffffff,10.0,0.0,0.0,0.0
8428de9ffffffff,974.0,0.0,0.0,0.0
8428debffffffff,2.0,0.0,0.0,0.0
8428dedffffffff,142.0,0.0,0.0,0.0
8428f01ffffffff,2308.0,0.0,0.0,0.0
8428f03ffffffff,401.0,0.0,0.0,0.0
8428f05ffffffff,349.0,0.0,0.0,0.0
8428f07ffffffff,1355.0,0.0,0.0,0.0
8428f09ffffffff,66.0,0.0,0.0,0.0
8428f0bffffffff,1578.0,0.0,0.0,0.0
8428f0dffffffff,5.0,0.0,0.0,0.0
8428f11ffffffff,14.0,0.0,0.0,0.0
8428f15ffffffff,98.0,0.0,0.0,0.0
8428f17ffffffff,121.0,0.0,0.0,0.0
8428f19ffffffff,13.0,0.0,0.0,0.0
8428f1dffffffff,52.0,0.0,0.0,0.0
8428f21ffffffff,118.0,0.0,0.0,0.0
8428f23ffffffff,26.0,0.0,0.0,0.0
8428f25ffffffff,3.0,0.0,0.0,0.0
8428f27ffffffff,109.0,0.0,0.0,0.0
8428f29ffffffff,24.0,0.0,0.0,0.0
8428f2dffffffff,73.0,0.0,0.0,0.0
8428f31ffffffff,3.0,0.0,0.0,0.0
8428f33ffffffff,21.0,0.0,0.0,0.0
8428f37ffffffff,1674.0,0.0,0.0,0.0
8428f39ffffffff,35.0,0.0,0.0,0.0
8428f3bffffffff,22.0,0.0,0.0,0.0
8428f3dffffffff,3.0,0.0,0.0,0.0
8428f41ffffffff,2.0,0.0,0.0,0.0
8428f43ffffffff,1218.0,0.0,0.0,0.0
8428f45ffffffff,5.0,0.0,0.0,0.0
8428f49ffffffff,3.0,0.0,0.0,0.0
8428f4bffffffff,2119.0,0.0,0.0,0.0
8428f51ffffffff,14.0,0.0,0.0,0.0
8428f55ffffffff,872.0,0.0,0.0,0.0
8428f57ffffffff,26.0,0.0,0.0,0.0
8428f59ffffffff,67.0,0.0,0.0,0.0
8428f5dffffffff,7.0,0.0,0.0,0.0
8428f61ffffffff,95.0,0.0,0.0,0.0
8428f63ffffffff,1.0,0.0,0.0,0.0
8428f65ffffffff,33.0,0.0,0.0,0.0
8428f67ffffffff,10.0,0.0,0.0,0.0
8428f6bffffffff,7.0,0.0,0.0,0.0
8429125ffffffff,715.0,0.0,0.0,0.0
8429127ffffffff,1390.0,0.0,0.0,0.0
8429135ffffffff,17.0,0.0,0.0,0.0
8429137ffffffff,316.0,0.0,0.0,0.0
84291a5ffffffff,3.0,0.0,0.0,0.0
84291a7ffffffff,296.0,0.0,0.0,0.0
8429809ffffffff,109.0,0.0,0.0,0.0
842980bffffffff,4.0,0.0,0.0,0.0
842980dffffffff,1.0,0.0,0.0,0.0
8429811ffffffff,2.0,0.0,0.0,0.0
8429819ffffffff,9.0,0.0,0.0,0.0
842981bffffffff,95.0,0.0,0.0,0.0
842981dffffffff,14.0,0.0,0.0,0.0
8429821ffffffff,3.0,0.0,0.0,0.0
8429823ffffffff,20.0,0.0,0.0,0.0
8429825ffffffff,2.0,0.0,0.0,0.0
842982bffffffff,64.0,0.0,0.0,0.0
8429831ffffffff,4.0,0.0,0.0,0.0
8429841ffffffff,8.0,0.0,0.0,0.0
8429843ffffffff,37.0,0.0,0.0,0.0
8429845ffffffff,5.0,0.0,0.0,0.0
8429847ffffffff,12.0,0.0,0.0,0.0
8429849ffffffff,265.0,0.0,0.0,0.0
842984bffffffff,9.0,0.0,0.0,0.0
8429851ffffffff,2.0,0.0,0.0,0.0
8429853ffffffff,2.0,0.0,0.0,0.0
8429855ffffffff,279.0,0.0,0.0,0.0
8429857ffffffff,37.0,0.0,0.0,0.0
8429859ffffffff,124.0,0.0,0.0,0.0
842985bffffffff,7.0,0.0,0.0,0.0
8429861ffffffff,156.0,0.0,0.0,0.0
8429863ffffffff,159.0,0.0,0.0,0.0
8429865ffffffff,68.0,0.0,0.0,0.0
8429867ffffffff,18.0,0.0,0.0,0.0
8429869ffffffff,2343.0,0.0,0.0,0.0
842986bffffffff,149.0,0.0,0.0,0.0
842986dffffffff,11.0,0.0,0.0,0.0
8429883ffffffff,206.0,0.0,0.0,0.0
8429887ffffffff,16.0,0.0,0.0,0.0
8429889ffffffff,7.0,0.0,0.0,0.0
8429891ffffffff,1014.0,0.0,0.0,0.0
8429893ffffffff,1267.0,0.0,0.0,0.0
8429895ffffffff,44.0,0.0,0.0,0.0
8429897ffffffff,39.0,0.0,0.0,0.0
8429899ffffffff,454.0,0.0,0.0,0.0
842989bffffffff,85.0,0.0,0.0,0.0
842989dffffffff,66.0,0.0,0.0,0.0
84298a1ffffffff,10.0,0.0,0.0,0.0
84298a9ffffffff,2.0,0.0,0.0,0.0
84298abffffffff,3.0,0.0,0.0,0.0
84298adffffffff,4.0,0.0,0.0,0.0
84298b1ffffffff,2.0,0.0,0.0,0.0
84298b7ffffffff,9.0,0.0,0.0,0.0
84298b9ffffffff,496.0,0.0,0.0,0.0
84298bbffffffff,2.0,0.0,0.0,0.0
84298bdffffffff,2.0,0.0,0.0,0.0
84298c1ffffffff,42.0,0.0,0.0,0.0
84298c3ffffffff,141.0,0.0,0.0,0.0
84298c5ffffffff,3.0,0.0,0.0,0.0
84298c9ffffffff,527.0,0.0,0.0,0.0
84298cbffffffff,255.0,0.0,0.0,0.0
84298cdffffffff,252.0,0.0,0.0,0.0
84298d5ffffffff,328.0,0.0,0.0,0.0
84298d7ffffffff,203.0,0.0,0.0,0.0
84298dbffffffff,3.0,0.0,0.0,0.0
84298ddffffffff,71.0,0.0,0.0,0.0
84298e1ffffffff,6.0,0.0,0.0,0.0
84298e7ffffffff,6.0,0.0,0.0,0.0
84298e9ffffffff,5.0,0.0,0.0,0.0
84298edffffffff,6.0,0.0,0.0,0.0
8429901ffffffff,14.0,0.0,0.0,0.0
8429903ffffffff,42.0,0.0,0.0,0.0
8429905ffffffff,4.0,0.0,0.0,0.0
8429907ffffffff,26.0,0.0,0.0,0.0
8429909ffffffff,46.0,0.0,0.0,0.0
842990bffffffff,45.0,0.0,0.0,0.0
8429915ffffffff,9.0,0.0,0.0,0.0
8429919ffffffff,8.0,0.0,0.0,0.0
842991bffffffff,7.0,0.0,0.0,0.0
842991dffffffff,34.0,0.0,0.0,0.0
8429923ffffffff,29.0,0.0,0.0,0.0
842992bffffffff,61.0,0.0,0.0,0.0
842992dffffffff,2.0,0.0,0.0,0.0
8429931ffffffff,6.0,0.0,0.0,0.0
8429933ffffffff,4.0,0.0,0.0,0.0
8429935ffffffff,35.0,0.0,0.0,0.0
8429937ffffffff,27.0,0.0,0.0,0.0
8429939ffffffff,19.0,0.0,0.0,0.0
842993bffffffff,14.0,0.0,0.0,0.0
842993dffffffff,18.0,0.0,0.0,0.0
8429941ffffffff,2.0,0.0,0.0,0.0
8429945ffffffff,2.0,0.0,0.0,0.0
842994dffffffff,11.0,0.0,0.0,0.0
8429951ffffffff,61.0,0.0,0.0,0.0
8429953ffffffff,73.0,0.0,0.0,0.0
8429955ffffffff,2.0,0.0,0.0,0.0
8429957ffffffff,155.0,0.0,0.0,0.0
842995bffffffff,2.0,0.0,0.0,0.0
842995dffffffff,1.0,0.0,0.0,0.0
8429963ffffffff,7.0,0.0,0.0,0.0
842996bffffffff,83.0,0.0,0.0,0.0
842996dffffffff,2.0,0.0,0.0,0.0
8429981ffffffff,4.0,0.0,0.0,0.0
8429989ffffffff,48.0,0.0,0.0,0.0
842998bffffffff,2.0,0.0,0.0,0.0
8429991ffffffff,1.0,0.0,0.0,0.0
8429995ffffffff,142.0,0.0,0.0,0.0
8429997ffffffff,235.0,0.0,0.0,0.0
842999bffffffff,2.0,0.0,0.0,0.0
84299a9ffffffff,1.0,0.0,0.0,0.0
84299abffffffff,1.0,0.0,0.0,0.0
84299adffffffff,100.0,0.0,0.0,0.0
84299b1ffffffff,2.0,0.0,0.0,0.0
84299b3ffffffff,52.0,0.0,0.0,0.0
84299b5ffffffff,58.0,0.0,0.0,0.0
84299c1ffffffff,1.0,0.0,0.0,0.0
84299cbffffffff,4.0,0.0,0.0,0.0
84299d7ffffffff,3.0,0.0,0.0,0.0
84299dbffffffff,4.0,0.0,0.0,0.0
84299ddffffffff,4.0,0.0,0.0,0.0
84299e3ffffffff,8.0,0.0,0.0,0.0
84299ebffffffff,10.0,0.0,0.0,0.0
84299edffffffff,6.0,0.0,0.0,0.0
8429a01ffffffff,1336.0,0.0,0.0,0.0
8429a03ffffffff,160.0,0.0,0.0,0.0
8429a05ffffffff,26.0,0.0,0.0,0.0
8429a07ffffffff,90.0,0.0,0.0,0.0
8429a09ffffffff,519.0,0.0,0.0,0.0
8429a0bffffffff,2298.0,0.0,0.0,0.0
8429a0dffffffff,38.0,0.0,0.0,0.0
8429a11ffffffff,114.0,0.0,0.0,0.0
8429a13ffffffff,152.0,0.0,0.0,0.0
8429a15ffffffff,29.0,0.0,0.0,0.0
8429a17ffffffff,2768.0,0.0,0.0,0.0
8429a19ffffffff,1754.0,0.0,0.0,0.0
8429a1bffffffff,254.0,0.0,0.0,0.0
8429a1dffffffff,1686.0,0.0,0.0,0.0
8429a29ffffffff,50.0,0.0,0.0,0.0
8429a31ffffffff,138.0,0.0,0.0,0.0
8429a33ffffffff,25.0,0.0,0.0,0.0
8429a35ffffffff,5.0,0.0,0.0,0.0
8429a39ffffffff,12.0,0.0,0.0,0.0
8429a3bffffffff,196.0,0.0,0.0,0.0
8429a3dffffffff,107.0,0.0,0.0,0.0
8429a41ffffffff,2511.0,0.0,0.0,0.0
8429a43ffffffff,461.0,0.0,0.0,0.0
8429a45ffffffff,523.0,0.0,0.0,0.0
8429a47ffffffff,674.0,0.0,0.0,0.0
8429a49ffffffff,11.0,0.0,0.0,0.0
8429a4dffffffff,2026.0,0.0,0.0,0.0
8429a51ffffffff,6.0,0.0,0.0,0.0
8429a55ffffffff,6772.0,0.0,0.0,0.0
8429a57ffffffff,3877.0,0.0,0.0,0.0
8429a59ffffffff,23.0,0.0,0.0,0.0
8429a61ffffffff,898.0,0.0,0.0,0.0
8429a63ffffffff,86.0,0.0,0.0,0.0
8429a65ffffffff,8.0,0.0,0.0,0.0
8429a67ffffffff,1.0,0.0,0.0,0.0
8429a69ffffffff,133.0,0.0,0.0,0.0
8429a6bffffffff,165.0,0.0,0.0,0.0
8429a6dffffffff,3222.0,0.0,0.0,0.0
8429a81ffffffff,182.0,0.0,0.0,0.0
8429a83ffffffff,14.0,0.0,0.0,0.0
8429a85ffffffff,176.0,0.0,0.0,0.0
8429a87ffffffff,18.0,0.0,0.0,0.0
8429a89ffffffff,525.0,0.0,0.0,0.0
8429a8bffffffff,2.0,0.0,0.0,0.0
8429a8dffffffff,453.0,0.0,0.0,0.0
8429a91ffffffff,35.0,0.0,0.0,0.0
8429a93ffffffff,316.0,0.0,0.0,0.0
8429a95ffffffff,30.0,0.0,0.0,0.0
8429a97ffffffff,1909.0,0.0,0.0,0.0
8429a99ffffffff,10.0,0.0,0.0,0.0
8429a9bffffffff,11.0,0.0,0.0,0.0
8429aa5ffffffff,11.0,0.0,0.0,0.0
8429aa7ffffffff,686.0,0.0,0.0,0.0
8429aa9ffffffff,4.0,0.0,0.0,0.0
8429aadffffffff,537.0,0.0,0.0,0.0
8429ab1ffffffff,32.0,0.0,0.0,0.0
8429ab3ffffffff,22.0,0.0,0.0,0.0
8429ab9ffffffff,392.0,0.0,0.0,0.0
8429abbffffffff,86.0,0.0,0.0,0.0
8429abdffffffff,11.0,0.0,0.0,0.0
8429ac1ffffffff,41.0,0.0,0.0,0.0
8429ac3ffffffff,30.0,0.0,0.0,0.0
8429ac5ffffffff,17.0,0.0,0.0,0.0
8429ac7ffffffff,28.0,0.0,0.0,0.0
8429ac9ffffffff,609.0,0.0,0.0,0.0
8429acbffffffff,35.0,0.0,0.0,0.0
8429acdffffffff,46.0,0.0,0.0,0.0
8429ad1ffffffff,826.0,0.0,0.0,0.0
8429ad3ffffffff,77.0,0.0,0.0,0.0
8429ad5ffffffff,11.0,0.0,0.0,0.0
8429ad7ffffffff,4.0,0.0,0.0,0.0
8429ad9ffffffff,2.0,0.0,0.0,0.0
8429adbffffffff,1.0,0.0,0.0,0.0
8429addffffffff,1189.0,0.0,0.0,0.0
8429ae1ffffffff,99.0,0.0,0.0,0.0
8429ae3ffffffff,36.0,0.0,0.0,0.0
8429ae5ffffffff,86.0,0.0,0.0,0.0
8429ae7ffffffff,4.0,0.0,0.0,0.0
8429ae9ffffffff,22.0,0.0,0.0,0.0
8429aebffffffff,64.0,0.0,0.0,0.0
8429aedffffffff,56.0,0.0,0.0,0.0
8429b01ffffffff,6.0,0.0,0.0,0.0
8429b03ffffffff,89.0,0.0,0.0,0.0
8429b09ffffffff,29.0,0.0,0.0,0.0
8429b0bffffffff,317.0,0.0,0.0,0.0
8429b0dffffffff,2.0,0.0,0.0,0.0
8429b11ffffffff,9.0,0.0,0.0,0.0
8429b13ffffffff,35.0,0.0,0.0,0.0
8429b15ffffffff,6.0,0.0,0.0,0.0
8429b1dffffffff,172.0,0.0,0.0,0.0
8429b21ffffffff,15.0,0.0,0.0,0.0
8429b25ffffffff,897.0,0.0,0.0,0.0
8429b29ffffffff,403.0,0.0,0.0,0.0
8429b2dffffffff,912.0,0.0,0.0,0.0
8429b35ffffffff,2.0,0.0,0.0,0.0
8429b37ffffffff,2.0,0.0,0.0,0.0
8429b39ffffffff,3.0,0.0,0.0,0.0
8429b43ffffffff,34.0,0.0,0.0,0.0
8429b45ffffffff,2.0,0.0,0.0,0.0
8429b49ffffffff,11.0,0.0,0.0,0.0
8429b55ffffffff,98.0,0.0,0.0,0.0
8429b5bffffffff,117.0,0.0,0.0,0.0
8429b5dffffffff,137.0,0.0,0.0,0.0
8429b61ffffffff,33.0,0.0,0.0,0.0
8429b65ffffffff,10.0,0.0,0.0,0.0
8429b67ffffffff,11.0,0.0,0.0,0.0
8429b69ffffffff,79.0,0.0,0.0,0.0
8429b6bffffffff,56.0,0.0,0.0,0.0
8429b6dffffffff,763.0,0.0,0.0,0.0
842a955ffffffff,1.0,0.0,0.0,0.0
8444693ffffffff,36.0,0.0,0.0,0.0
84446c1ffffffff,6.0,0.0,0.0,0.0
84446c3ffffffff,18.0,0.0,0.0,0.0
84446c5ffffffff,353.0,0.0,0.0,0.0
84446c9ffffffff,38.0,0.0,0.0,0.0
84446cbffffffff,2.0,0.0,0.0,0.0
84446cdffffffff,6.0,0.0,0.0,0.0
84446d1ffffffff,15.0,0.0,0.0,0.0
84446d3ffffffff,12.0,0.0,0.0,0.0
84446d7ffffffff,10.0,0.0,0.0,0.0
84446dbffffffff,8.0,0.0,0.0,0.0
84446ddffffffff,41.0,0.0,0.0,0.0
84446e1ffffffff,1.0,0.0,0.0,0.0
84446e9ffffffff,4.0,0.0,0.0,0.0
84446ebffffffff,169.0,0.0,0.0,0.0
84456dbffffffff,1.0,0.0,0.0,0.0
8448005ffffffff,7.0,0.0,0.0,0.0
8448017ffffffff,28.0,0.0,0.0,0.0
844802bffffffff,1.0,0.0,0.0,0.0
8448059ffffffff,67.0,0.0,0.0,0.0
8448061ffffffff,11.0,0.0,0.0,0.0
8448065ffffffff,3.0,0.0,0.0,0.0
844806dffffffff,3.0,0.0,0.0,0.0
8448085ffffffff,18.0,0.0,0.0,0.0
8448087ffffffff,2.0,0.0,0.0,0.0
8448097ffffffff,46.0,0.0,0.0,0.0
84480a3ffffffff,1.0,0.0,0.0,0.0
84480a9ffffffff,2.0,0.0,0.0,0.0
84480abffffffff,2.0,0.0,0.0,0.0
84480adffffffff,25.0,0.0,0.0,0.0
84480bbffffffff,32.0,0.0,0.0,0.0
84480bdffffffff,4.0,0.0,0.0,0.0
84480d9ffffffff,7.0,0.0,0.0,0.0
84480ddffffffff,47.0,0.0,0.0,0.0
84480e1ffffffff,22.0,0.0,0.0,0.0
84480e3ffffffff,7.0,0.0,0.0,0.0
84480e5ffffffff,7.0,0.0,0.0,0.0
84480edffffffff,2.0,0.0,0.0,0.0
8448101ffffffff,57.0,0.0,0.0,0.0
8448107ffffffff,6.0,0.0,0.0,0.0
844810dffffffff,22.0,0.0,0.0,0.0
8448121ffffffff,25.0,0.0,0.0,0.0
8448125ffffffff,1.0,0.0,0.0,0.0
8448127ffffffff,5.0,0.0,0.0,0.0
8448141ffffffff,3.0,0.0,0.0,0.0
8448143ffffffff,11.0,0.0,0.0,0.0
8448145ffffffff,11.0,0.0,0.0,0.0
8448147ffffffff,228.0,0.0,0.0,0.0
844814bffffffff,5.0,0.0,0.0,0.0
8448165ffffffff,3.0,0.0,0.0,0.0
844816bffffffff,15.0,0.0,0.0,0.0
8448189ffffffff,2.0,0.0,0.0,0.0
844819dffffffff,1.0,0.0,0.0,0.0
84481a7ffffffff,37.0,0.0,0.0,0.0
84481b1ffffffff,38.0,0.0,0.0,0.0
84481b3ffffffff,3.0,0.0,0.0,0.0
84481b5ffffffff,30.0,0.0,0.0,0.0
84481d7ffffffff,1.0,0.0,0.0,0.0
84481e1ffffffff,1.0,0.0,0.0,0.0
8448233ffffffff,438.0,0.0,0.0,0.0
844823bffffffff,15.0,0.0,0.0,0.0
84482a3ffffffff,2.0,0.0,0.0,0.0
84482a9ffffffff,16.0,0.0,0.0,0.0
84482adffffffff,478.0,0.0,0.0,0.0
84482b9ffffffff,1.0,0.0,0.0,0.0
84482e5ffffffff,138.0,0.0,0.0,0.0
84482e7ffffffff,1.0,0.0,0.0,0.0
84482edffffffff,7.0,0.0,0.0,0.0
8448305ffffffff,21.0,0.0,0.0,0.0
8448329ffffffff,53.0,0.0,0.0,0.0
844832bffffffff,43.0,0.0,0.0,0.0
8448331ffffffff,37.0,0.0,0.0,0.0
8448333ffffffff,6.0,0.0,0.0,0.0
8448337ffffffff,1.0,0.0,0.0,0.0
8448339ffffffff,5.0,0.0,0.0,0.0
844833bffffffff,143.0,0.0,0.0,0.0
844833dffffffff,7.0,0.0,0.0,0.0
8448361ffffffff,201.0,0.0,0.0,0.0
8448363ffffffff,395.0,0.0,0.0,0.0
8448365ffffffff,87.0,0.0,0.0,0.0
8448367ffffffff,12.0,0.0,0.0,0.0
8448369ffffffff,87.0,0.0,0.0,0.0
8448425ffffffff,7.0,0.0,0.0,0.0
8448427ffffffff,3.0,0.0,0.0,0.0
8448435ffffffff,26.0,0.0,0.0,0.0
8448437ffffffff,25.0,0.0,0.0,0.0
84484a5ffffffff,695.0,0.0,0.0,0.0
84484a7ffffffff,117.0,0.0,0.0,0.0
844855bffffffff,8.0,0.0,0.0,0.0
8448567ffffffff,220.0,0.0,0.0,0.0
8448569ffffffff,3.0,0.0,0.0,0.0
844856bffffffff,7.0,0.0,0.0,0.0
8448583ffffffff,77.0,0.0,0.0,0.0
8448585ffffffff,3.0,0.0,0.0,0.0
8448587ffffffff,20.0,0.0,0.0,0.0
8448591ffffffff,4.0,0.0,0.0,0.0
8448593ffffffff,5.0,0.0,0.0,0.0
8448595ffffffff,37.0,0.0,0.0,0.0
8448597ffffffff,109.0,0.0,0.0,0.0
8448599ffffffff,19.0,0.0,0.0,0.0
844859bffffffff,6.0,0.0,0.0,0.0
844859dffffffff,8.0,0.0,0.0,0.0
84485a3ffffffff,46.0,0.0,0.0,0.0
84485a5ffffffff,2.0,0.0,0.0,0.0
84485a7ffffffff,120.0,0.0,0.0,0.0
84485b1ffffffff,18.0,0.0,0.0,0.0
84485b5ffffffff,211.0,0.0,0.0,0.0
84485b7ffffffff,87.0,0.0,0.0,0.0
84485b9ffffffff,69.0,0.0,0.0,0.0
84485bbffffffff,210.0,0.0,0.0,0.0
84485bdffffffff,26.0,0.0,0.0,0.0
84485c7ffffffff,6.0,0.0,0.0,0.0
84485d1ffffffff,2.0,0.0,0.0,0.0
84485d3ffffffff,3.0,0.0,0.0,0.0
84485d7ffffffff,16.0,0.0,0.0,0.0
84485d9ffffffff,2.0,0.0,0.0,0.0
84485ddffffffff,2.0,0.0,0.0,0.0
84485e1ffffffff,3.0,0.0,0.0,0.0
84485e3ffffffff,4.0,0.0,0.0,0.0
84485e5ffffffff,6.0,0.0,0.0,0.0
84485e7ffffffff,46.0,0.0,0.0,0.0
8448723ffffffff,5.0,0.0,0.0,0.0
8448731ffffffff,11.0,0.0,0.0,0.0
8448733ffffffff,72.0,0.0,0.0,0.0
8448735ffffffff,9.0,0.0,0.0,0.0
8448739ffffffff,1.0,0.0,0.0,0.0
844873bffffffff,4.0,0.0,0.0,0.0
8448805ffffffff,16.0,0.0,0.0,0.0
8448807ffffffff,2.0,0.0,0.0,0.0
844880dffffffff,136.0,0.0,0.0,0.0
8448815ffffffff,6.0,0.0,0.0,0.0
8448823ffffffff,2.0,0.0,0.0,0.0
8448825ffffffff,443.0,0.0,0.0,0.0
8448827ffffffff,11.0,0.0,0.0,0.0
844882dffffffff,2.0,0.0,0.0,0.0
8448831ffffffff,55.0,0.0,0.0,0.0
8448835ffffffff,1.0,0.0,0.0,0.0
8448837ffffffff,4.0,0.0,0.0,0.0
8448849ffffffff,2.0,0.0,0.0,0.0
844884dffffffff,19.0,0.0,0.0,0.0
8448855ffffffff,5.0,0.0,0.0,0.0
8448863ffffffff,10.0,0.0,0.0,0.0
8448865ffffffff,3.0,0.0,0.0,0.0
8448869ffffffff,2.0,0.0,0.0,0.0
844886bffffffff,44.0,0.0,0.0,0.0
8448881ffffffff,48.0,0.0,0.0,0.0
8448887ffffffff,3.0,0.0,0.0,0.0
8448889ffffffff,3.0,0.0,0.0,0.0
8448891ffffffff,14.0,0.0,0.0,0.0
8448897ffffffff,9.0,0.0,0.0,0.0
844889bffffffff,61.0,0.0,0.0,0.0
844889dffffffff,50.0,0.0,0.0,0.0
84488a1ffffffff,20.0,0.0,0.0,0.0
84488a3ffffffff,2.0,0.0,0.0,0.0
84488a7ffffffff,38.0,0.0,0.0,0.0
84488a9ffffffff,13.0,0.0,0.0,0.0
84488b1ffffffff,9.0,0.0,0.0,0.0
84488b3ffffffff,245.0,0.0,0.0,0.0
84488b5ffffffff,2.0,0.0,0.0,0.0
84488b7ffffffff,19.0,0.0,0.0,0.0
84488bbffffffff,2.0,0.0,0.0,0.0
84488bdffffffff,6.0,0.0,0.0,0.0
84488d1ffffffff,37.0,0.0,0.0,0.0
84488d3ffffffff,2.0,0.0,0.0,0.0
84488d9ffffffff,3.0,0.0,0.0,0.0
84488e1ffffffff,7.0,0.0,0.0,0.0
84488e9ffffffff,32.0,0.0,0.0,0.0
84488ebffffffff,14.0,0.0,0.0,0.0
84488edffffffff,23.0,0.0,0.0,0.0
8448903ffffffff,50.0,0.0,0.0,0.0
8448907ffffffff,17.0,0.0,0.0,0.0
844890bffffffff,60.0,0.0,0.0,0.0
8448913ffffffff,4.0,0.0,0.0,0.0
8448915ffffffff,13.0,0.0,0.0,0.0
844891bffffffff,9.0,0.0,0.0,0.0
844891dffffffff,1.0,0.0,0.0,0.0
8448923ffffffff,99.0,0.0,0.0,0.0
8448927ffffffff,2.0,0.0,0.0,0.0
8448931ffffffff,3.0,0.0,0.0,0.0
8448935ffffffff,58.0,0.0,0.0,0.0
8448937ffffffff,37.0,0.0,0.0,0.0
8448939ffffffff,35.0,0.0,0.0,0.0
844893bffffffff,5.0,0.0,0.0,0.0
844893dffffffff,26.0,0.0,0.0,0.0
8448951ffffffff,33.0,0.0,0.0,0.0
8448953ffffffff,3.0,0.0,0.0,0.0
8448955ffffffff,415.0,0.0,0.0,0.0
8448957ffffffff,22.0,0.0,0.0,0.0
8448959ffffffff,164.0,0.0,0.0,0.0
844895bffffffff,8.0,0.0,0.0,0.0
844895dffffffff,6.0,0.0,0.0,0.0
8448981ffffffff,48.0,0.0,0.0,0.0
8448983ffffffff,15.0,0.0,0.0,0.0
8448985ffffffff,16.0,0.0,0.0,0.0
8448987ffffffff,2.0,0.0,0.0,0.0
8448989ffffffff,10.0,0.0,0.0,0.0
844898dffffffff,6.0,0.0,0.0,0.0
8448991ffffffff,4.0,0.0,0.0,0.0
8448993ffffffff,8.0,0.0,0.0,0.0
8448997ffffffff,6.0,0.0,0.0,0.0
844899bffffffff,3.0,0.0,0.0,0.0
84489a1ffffffff,3.0,0.0,0.0,0.0
84489a3ffffffff,2.0,0.0,0.0,0.0
84489a7ffffffff,4.0,0.0,0.0,0.0
84489a9ffffffff,29.0,0.0,0.0,0.0
84489abffffffff,34.0,0.0,0.0,0.0
84489b9ffffffff,4.0,0.0,0.0,0.0
84489bdffffffff,1.0,0.0,0.0,0.0
84489c1ffffffff,806.0,0.0,0.0,0.0
84489c3ffffffff,6.0,0.0,0.0,0.0
84489c5ffffffff,7.0,0.0,0.0,0.0
84489c7ffffffff,1.0,0.0,0.0,0.0
84489c9ffffffff,38.0,0.0,0.0,0.0
84489cbffffffff,2.0,0.0,0.0,0.0
84489cdffffffff,59.0,0.0,0.0,0.0
84489d3ffffffff,33.0,0.0,0.0,0.0
84489ddffffffff,4.0,0.0,0.0,0.0
84489e1ffffffff,8.0,0.0,0.0,0.0
84489e3ffffffff,431.0,0.0,0.0,0.0
84489e9ffffffff,13.0,0.0,0.0,0.0
84489ebffffffff,11.0,0.0,0.0,0.0
8448a05ffffffff,5.0,0.0,0.0,0.0
8448a07ffffffff,10.0,0.0,0.0,0.0
8448a21ffffffff,109.0,0.0,0.0,0.0
8448a27ffffffff,108.0,0.0,0.0,0.0
8448a29ffffffff,1.0,0.0,0.0,0.0
8448a2dffffffff,3.0,0.0,0.0,0.0
8448a3dffffffff,1.0,0.0,0.0,0.0
8448a63ffffffff,9.0,0.0,0.0,0.0
8448ab3ffffffff,46.0,0.0,0.0,0.0
8448ab7ffffffff,19.0,0.0,0.0,0.0
8448b13ffffffff,94.0,0.0,0.0,0.0
8448b15ffffffff,74.0,0.0,0.0,0.0
8448b17ffffffff,1.0,0.0,0.0,0.0
8448b1bffffffff,24.0,0.0,0.0,0.0
8448b23ffffffff,36.0,0.0,0.0,0.0
8448b2bffffffff,30.0,0.0,0.0,0.0
