cell_id,Certhia americana,Certhia americana [occidentalis Group],Certhia americana montana/idahoensis,Certhia americana americana/nigrescens,Certhia americana albescens/alticola,Certhia americana pernigra,Certhia americana extima
8344dafffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8344dbfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8344dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,28.0,0.0,0.0,2.0,0.0,0.0,0.0
8344e0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8344e5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8344ecfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8344edfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f4fffffffff,40.0,0.0,0.0,2.0,0.0,0.0,0.0
834520fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834524fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834525fffffffff,17.0,0.0,0.0,0.0,0.0,2.0,1.0
834526fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83480afffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
83481dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834880fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
834882fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834883fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834888fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834889fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83488bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834891fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834892fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83489bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
8348abfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8348b3fffffffff,43.0,0.0,0.0,4.0,0.0,0.0,0.0
8348c0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c1fffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0
8348c3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,62.0,0.0,0.0,0.0,56.0,0.0,0.0
8348c6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8348ccfffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
8348cdfffffffff,34.0,0.0,5.0,0.0,0.0,0.0,0.0
8348d2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,153.0,0.0,2.0,0.0,37.0,0.0,0.0
8348eafffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8348ebfffffffff,43.0,0.0,5.0,0.0,0.0,0.0,0.0
8348ecfffffffff,107.0,0.0,0.0,0.0,6.0,0.0,0.0
8348eefffffffff,233.0,0.0,0.0,0.0,206.0,0.0,0.0
8348f3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
834994fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,10.0,0.0,0.0,0.0,10.0,0.0,0.0
834996fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83499bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8349b2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836d23fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836d28fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
836d2afffffffff,2.0,0.0,0.0,0.0,0.0,1.0,0.0
836d32fffffffff,16.0,0.0,0.0,0.0,6.0,0.0,0.0
836d33fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
836d60fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836d64fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,2.0
836d65fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
