cell_id,Todirostrum cinereum,Todirostrum cinereum [cinereum Group],Todirostrum cinereum sclateri
8466f35ffffffff,60.0,0.0,0.0
8466f37ffffffff,1.0,0.0,0.0
8466f3bffffffff,2.0,0.0,0.0
8466f51ffffffff,102.0,0.0,0.0
8466f53ffffffff,255.0,1.0,0.0
8466f57ffffffff,2348.0,4.0,0.0
8466f59ffffffff,1403.0,1.0,0.0
8466f5bffffffff,870.0,9.0,0.0
8466f5dffffffff,17.0,0.0,0.0
8467413ffffffff,1614.0,0.0,0.0
8467417ffffffff,11.0,0.0,0.0
8467421ffffffff,10.0,0.0,0.0
8467423ffffffff,3.0,0.0,0.0
8467425ffffffff,51.0,0.0,0.0
8467427ffffffff,15.0,0.0,0.0
846742bffffffff,12.0,0.0,0.0
846742dffffffff,25.0,0.0,0.0
8467431ffffffff,7.0,0.0,0.0
8467433ffffffff,205.0,0.0,0.0
8467435ffffffff,11.0,0.0,0.0
8467437ffffffff,80.0,0.0,0.0
846743bffffffff,81.0,0.0,0.0
846743dffffffff,167.0,5.0,0.0
8467481ffffffff,1.0,0.0,0.0
84674a1ffffffff,28.0,0.0,0.0
84674a5ffffffff,23.0,0.0,0.0
84674a7ffffffff,125.0,1.0,0.0
84674a9ffffffff,1.0,0.0,0.0
84674adffffffff,4.0,0.0,0.0
84674c1ffffffff,20.0,0.0,0.0
84674c5ffffffff,574.0,0.0,0.0
84674c7ffffffff,5.0,0.0,0.0
84674c9ffffffff,26.0,0.0,0.0
84674cbffffffff,16.0,0.0,0.0
84674cdffffffff,46.0,0.0,0.0
84674d9ffffffff,22.0,0.0,0.0
84674e1ffffffff,78.0,0.0,0.0
84674e5ffffffff,8.0,0.0,0.0
84674e7ffffffff,2.0,2.0,0.0
84674e9ffffffff,308.0,0.0,0.0
84674ebffffffff,22.0,0.0,0.0
84674edffffffff,194.0,0.0,0.0
8467519ffffffff,71.0,0.0,0.0
8467523ffffffff,30.0,0.0,0.0
8467527ffffffff,4.0,0.0,0.0
8467531ffffffff,10.0,0.0,0.0
8467535ffffffff,32.0,0.0,0.0
8467537ffffffff,34.0,0.0,0.0
8467553ffffffff,22.0,0.0,0.0
8467581ffffffff,34.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0
8467585ffffffff,4.0,0.0,0.0
8467587ffffffff,2.0,0.0,0.0
846758bffffffff,1.0,0.0,0.0
846758dffffffff,10.0,0.0,0.0
8467591ffffffff,2.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0
8467599ffffffff,86.0,0.0,0.0
846759bffffffff,7.0,0.0,0.0
84675a1ffffffff,2.0,0.0,0.0
84675a5ffffffff,10.0,0.0,0.0
84675a7ffffffff,3.0,0.0,0.0
84675a9ffffffff,19.0,0.0,0.0
84675abffffffff,18.0,0.0,0.0
84675adffffffff,3.0,0.0,0.0
84675b1ffffffff,9.0,0.0,0.0
84675b3ffffffff,14.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0
84675b7ffffffff,1.0,0.0,0.0
84675c1ffffffff,65.0,0.0,0.0
84675c3ffffffff,1.0,0.0,0.0
84675c5ffffffff,270.0,0.0,0.0
84675c7ffffffff,77.0,0.0,0.0
84675c9ffffffff,4.0,0.0,0.0
84675cbffffffff,275.0,0.0,0.0
84675cdffffffff,4.0,0.0,0.0
84675d3ffffffff,14.0,0.0,0.0
84675d5ffffffff,6.0,0.0,0.0
84675d9ffffffff,5.0,0.0,0.0
84675ddffffffff,29.0,0.0,0.0
84675e1ffffffff,8.0,0.0,0.0
84675e3ffffffff,2.0,0.0,0.0
84675e7ffffffff,10.0,0.0,0.0
84675ebffffffff,34.0,0.0,0.0
8467909ffffffff,7.0,0.0,0.0
846790bffffffff,2.0,0.0,0.0
846790dffffffff,9.0,0.0,0.0
8467921ffffffff,14.0,0.0,0.0
8467923ffffffff,4.0,0.0,0.0
8467925ffffffff,18.0,0.0,0.0
8467927ffffffff,1.0,0.0,0.0
8467929ffffffff,10.0,0.0,0.0
846792dffffffff,18.0,0.0,0.0
8467931ffffffff,8.0,0.0,0.0
8467933ffffffff,7.0,0.0,0.0
8467937ffffffff,8.0,0.0,0.0
846793dffffffff,2.0,0.0,0.0
8467941ffffffff,2.0,0.0,0.0
8467945ffffffff,61.0,0.0,0.0
8467947ffffffff,4.0,0.0,0.0
846794bffffffff,2.0,0.0,0.0
8467961ffffffff,128.0,0.0,0.0
8467963ffffffff,62.0,0.0,0.0
8467967ffffffff,8.0,0.0,0.0
8467969ffffffff,20.0,0.0,0.0
846796bffffffff,34.0,0.0,0.0
84679a1ffffffff,763.0,0.0,0.0
84679a3ffffffff,171.0,0.0,0.0
84679a5ffffffff,4704.0,0.0,0.0
84679a7ffffffff,656.0,0.0,0.0
84679adffffffff,155.0,0.0,0.0
84679b3ffffffff,306.0,0.0,0.0
84679b5ffffffff,341.0,0.0,0.0
84679b7ffffffff,984.0,0.0,0.0
8467b27ffffffff,2.0,0.0,0.0
846d043ffffffff,71.0,5.0,0.0
846d04bffffffff,49.0,0.0,0.0
846d051ffffffff,33.0,0.0,0.0
846d053ffffffff,138.0,35.0,0.0
846d05bffffffff,191.0,16.0,0.0
846d05dffffffff,20.0,0.0,0.0
846d201ffffffff,10.0,0.0,0.0
846d209ffffffff,5.0,0.0,0.0
846d20bffffffff,4.0,0.0,0.0
846d20dffffffff,2.0,0.0,0.0
846d213ffffffff,2.0,0.0,0.0
846d21bffffffff,11.0,0.0,0.0
846d21dffffffff,11.0,0.0,0.0
846d22dffffffff,2.0,0.0,0.0
846d233ffffffff,2.0,0.0,0.0
846d237ffffffff,1.0,0.0,0.0
846d23dffffffff,2.0,0.0,0.0
846d241ffffffff,13.0,0.0,0.0
846d243ffffffff,28.0,0.0,0.0
846d247ffffffff,8.0,0.0,0.0
846d24bffffffff,4.0,0.0,0.0
846d251ffffffff,68.0,0.0,0.0
846d253ffffffff,57.0,0.0,0.0
846d255ffffffff,35.0,0.0,0.0
846d257ffffffff,34.0,3.0,0.0
846d25bffffffff,3.0,0.0,0.0
846d25dffffffff,6.0,0.0,0.0
846d261ffffffff,2.0,0.0,0.0
846d265ffffffff,2.0,0.0,0.0
846d26bffffffff,5.0,0.0,0.0
846d283ffffffff,23.0,0.0,0.0
846d287ffffffff,65.0,0.0,0.0
846d293ffffffff,2.0,0.0,0.0
846d295ffffffff,1310.0,0.0,0.0
846d297ffffffff,8.0,0.0,0.0
846d2a1ffffffff,40.0,13.0,0.0
846d2a3ffffffff,99.0,0.0,0.0
846d2a9ffffffff,95.0,12.0,0.0
846d2abffffffff,23.0,0.0,0.0
846d2adffffffff,13.0,0.0,0.0
846d2b1ffffffff,21.0,0.0,0.0
846d2b3ffffffff,76.0,0.0,0.0
846d2b5ffffffff,3.0,0.0,0.0
846d2b9ffffffff,1157.0,0.0,0.0
846d2bbffffffff,66.0,0.0,0.0
846d2bdffffffff,30.0,0.0,0.0
846d2c1ffffffff,38.0,14.0,0.0
846d2c3ffffffff,48.0,4.0,0.0
846d2c5ffffffff,8.0,0.0,0.0
846d2c9ffffffff,375.0,41.0,0.0
846d2cbffffffff,40.0,14.0,0.0
846d2d1ffffffff,71.0,0.0,0.0
846d2d5ffffffff,8.0,0.0,0.0
846d2d9ffffffff,20.0,0.0,0.0
846d2dbffffffff,14.0,0.0,0.0
846d2ddffffffff,6.0,0.0,0.0
846d2e5ffffffff,78.0,18.0,0.0
846d2edffffffff,1.0,0.0,0.0
846d30dffffffff,3.0,0.0,0.0
846d311ffffffff,6.0,0.0,0.0
846d319ffffffff,85.0,9.0,0.0
846d341ffffffff,79.0,0.0,0.0
846d347ffffffff,7.0,0.0,0.0
846d34bffffffff,7.0,2.0,0.0
846d34dffffffff,388.0,58.0,0.0
846d35bffffffff,1518.0,0.0,0.0
846d35dffffffff,5.0,0.0,0.0
846d601ffffffff,154.0,0.0,0.0
846d603ffffffff,6.0,0.0,0.0
846d605ffffffff,88.0,0.0,0.0
846d607ffffffff,52.0,0.0,0.0
846d609ffffffff,2.0,0.0,0.0
846d60dffffffff,415.0,0.0,0.0
846d613ffffffff,55.0,0.0,0.0
846d615ffffffff,6.0,0.0,0.0
846d617ffffffff,369.0,0.0,0.0
846d619ffffffff,3.0,0.0,0.0
846d61bffffffff,6.0,0.0,0.0
846d639ffffffff,136.0,0.0,0.0
846d63bffffffff,3.0,0.0,0.0
846d641ffffffff,1130.0,0.0,0.0
846d643ffffffff,31.0,0.0,0.0
846d645ffffffff,33.0,0.0,0.0
846d647ffffffff,2.0,0.0,0.0
846d649ffffffff,4.0,0.0,0.0
846d64bffffffff,5.0,0.0,0.0
846d64dffffffff,15.0,0.0,0.0
846d651ffffffff,212.0,0.0,0.0
846d653ffffffff,544.0,0.0,0.0
846d655ffffffff,109.0,0.0,0.0
846d657ffffffff,142.0,0.0,0.0
846d659ffffffff,2.0,0.0,0.0
846d65bffffffff,32.0,0.0,0.0
846d65dffffffff,1.0,0.0,0.0
846d661ffffffff,20.0,0.0,0.0
846d663ffffffff,188.0,0.0,0.0
846d665ffffffff,22.0,0.0,0.0
846d667ffffffff,37.0,0.0,0.0
846d66bffffffff,32.0,0.0,0.0
846d66dffffffff,33.0,0.0,0.0
846d681ffffffff,292.0,0.0,0.0
846d683ffffffff,274.0,0.0,0.0
846d685ffffffff,3.0,0.0,0.0
846d687ffffffff,75.0,0.0,0.0
846d689ffffffff,463.0,0.0,0.0
846d68bffffffff,4554.0,0.0,0.0
846d68dffffffff,72.0,0.0,0.0
846d691ffffffff,2234.0,0.0,0.0
846d693ffffffff,1161.0,0.0,0.0
846d695ffffffff,605.0,0.0,0.0
846d697ffffffff,5349.0,0.0,0.0
846d699ffffffff,1195.0,0.0,0.0
846d69bffffffff,2290.0,0.0,0.0
846d69dffffffff,6123.0,0.0,0.0
846d6abffffffff,16.0,0.0,0.0
846d6b1ffffffff,5.0,0.0,0.0
846d6b9ffffffff,149.0,0.0,0.0
846d6bbffffffff,244.0,0.0,0.0
846d6bdffffffff,5.0,0.0,0.0
846d6c3ffffffff,71.0,0.0,0.0
846d6c7ffffffff,2.0,0.0,0.0
846d6c9ffffffff,13.0,0.0,0.0
846d6cbffffffff,3.0,0.0,0.0
846d6cdffffffff,2.0,0.0,0.0
846d6d1ffffffff,236.0,0.0,0.0
846d6d3ffffffff,528.0,0.0,0.0
846d6d5ffffffff,1121.0,0.0,0.0
846d6d7ffffffff,72.0,0.0,0.0
846d6dbffffffff,4.0,0.0,0.0
846d6ddffffffff,26.0,0.0,0.0
846d6e9ffffffff,44.0,0.0,0.0
846d6ebffffffff,4.0,0.0,0.0
846d743ffffffff,5.0,0.0,0.0
846d745ffffffff,43.0,0.0,0.0
846d747ffffffff,63.0,0.0,0.0
846d749ffffffff,10.0,0.0,0.0
846d74bffffffff,118.0,0.0,0.0
846d751ffffffff,107.0,0.0,0.0
846d759ffffffff,1.0,0.0,0.0
846d75bffffffff,77.0,0.0,0.0
846d75dffffffff,171.0,0.0,0.0
846d769ffffffff,116.0,0.0,0.0
846d76dffffffff,50.0,0.0,0.0
8480007ffffffff,3.0,0.0,0.0
8480021ffffffff,6.0,0.0,0.0
8480023ffffffff,4.0,0.0,0.0
8480025ffffffff,6.0,0.0,0.0
8480027ffffffff,1.0,0.0,0.0
848002dffffffff,2.0,0.0,0.0
8480051ffffffff,2.0,0.0,0.0
8480055ffffffff,4.0,0.0,0.0
8480061ffffffff,8.0,0.0,0.0
84800c5ffffffff,1.0,0.0,0.0
84800cbffffffff,1.0,0.0,0.0
84800e1ffffffff,2.0,0.0,0.0
8480101ffffffff,25.0,0.0,0.0
8480105ffffffff,122.0,0.0,0.0
8480107ffffffff,25.0,0.0,0.0
8480109ffffffff,152.0,6.0,0.0
848010dffffffff,7.0,0.0,0.0
848011bffffffff,74.0,0.0,0.0
8480139ffffffff,6.0,0.0,0.0
8480141ffffffff,120.0,3.0,0.0
8480143ffffffff,4.0,0.0,0.0
8480147ffffffff,19.0,0.0,0.0
8480149ffffffff,7.0,0.0,0.0
848014bffffffff,2.0,0.0,0.0
8480153ffffffff,8.0,0.0,0.0
8480155ffffffff,2.0,0.0,0.0
8480157ffffffff,2.0,0.0,0.0
8480161ffffffff,5.0,0.0,0.0
8480165ffffffff,15.0,0.0,0.0
8480169ffffffff,2.0,0.0,0.0
848016bffffffff,20.0,0.0,0.0
848016dffffffff,4.0,0.0,0.0
848023dffffffff,2.0,0.0,0.0
848024dffffffff,2.0,0.0,0.0
8480267ffffffff,2.0,0.0,0.0
8480293ffffffff,5.0,0.0,0.0
84802b7ffffffff,7.0,0.0,0.0
84802cdffffffff,1.0,0.0,0.0
8480301ffffffff,117.0,3.0,0.0
8480305ffffffff,12.0,2.0,0.0
8480309ffffffff,60.0,0.0,0.0
848030dffffffff,36.0,2.0,0.0
8480321ffffffff,1.0,0.0,0.0
8480323ffffffff,3.0,0.0,0.0
848032bffffffff,22.0,0.0,0.0
848032dffffffff,1.0,0.0,0.0
8480341ffffffff,2.0,0.0,0.0
8480345ffffffff,2.0,0.0,0.0
8480347ffffffff,4.0,0.0,0.0
8480353ffffffff,1.0,0.0,0.0
8480359ffffffff,4.0,0.0,0.0
8480363ffffffff,59.0,7.0,0.0
8480369ffffffff,3.0,0.0,0.0
8480445ffffffff,52.0,0.0,0.0
8480469ffffffff,15.0,0.0,0.0
8480487ffffffff,1.0,0.0,0.0
84804c1ffffffff,1.0,0.0,0.0
84804d9ffffffff,1.0,0.0,0.0
8480549ffffffff,2.0,0.0,0.0
8480559ffffffff,1.0,1.0,0.0
8480625ffffffff,2.0,0.0,0.0
8480665ffffffff,2.0,0.0,0.0
848066bffffffff,3.0,0.0,0.0
84806a7ffffffff,2.0,0.0,0.0
84806b7ffffffff,3.0,0.0,0.0
8480737ffffffff,11.0,0.0,0.0
8480745ffffffff,6.0,0.0,0.0
8480747ffffffff,10.0,0.0,0.0
8480a49ffffffff,1.0,0.0,0.0
8480a4dffffffff,1.0,1.0,0.0
8481005ffffffff,110.0,4.0,0.0
8481007ffffffff,2.0,0.0,0.0
8481011ffffffff,3.0,0.0,0.0
8481013ffffffff,3.0,0.0,0.0
8481021ffffffff,1.0,0.0,0.0
8481023ffffffff,3.0,0.0,0.0
8481029ffffffff,60.0,1.0,0.0
848102dffffffff,16.0,2.0,0.0
8481049ffffffff,8.0,0.0,0.0
8481053ffffffff,3.0,0.0,0.0
8481061ffffffff,2.0,0.0,0.0
8481063ffffffff,41.0,3.0,0.0
8481065ffffffff,2.0,0.0,0.0
8481099ffffffff,2.0,0.0,0.0
84810a3ffffffff,2.0,0.0,0.0
8481101ffffffff,1.0,0.0,0.0
8481105ffffffff,4.0,0.0,0.0
8481109ffffffff,2.0,1.0,0.0
8481119ffffffff,2.0,0.0,0.0
8481125ffffffff,2.0,0.0,0.0
8481129ffffffff,4.0,0.0,0.0
8481137ffffffff,4.0,0.0,0.0
8481143ffffffff,6.0,1.0,0.0
8481149ffffffff,4.0,0.0,0.0
848114bffffffff,4.0,0.0,0.0
8481153ffffffff,1.0,0.0,0.0
8481161ffffffff,10.0,0.0,0.0
8481163ffffffff,5.0,0.0,0.0
848116bffffffff,7.0,0.0,0.0
8481187ffffffff,1.0,0.0,0.0
848118dffffffff,1.0,0.0,0.0
8481193ffffffff,2.0,0.0,0.0
84811a1ffffffff,4.0,0.0,0.0
84811a5ffffffff,2.0,0.0,0.0
84811a9ffffffff,1.0,0.0,0.0
84811abffffffff,10.0,0.0,0.0
84811adffffffff,4.0,0.0,0.0
84811c5ffffffff,2.0,0.0,0.0
84811c9ffffffff,2.0,0.0,0.0
84811e1ffffffff,4.0,0.0,0.0
8481211ffffffff,56.0,3.0,0.0
8481215ffffffff,3.0,0.0,0.0
8481219ffffffff,4.0,0.0,0.0
848121dffffffff,17.0,1.0,0.0
8481225ffffffff,8.0,0.0,0.0
8481237ffffffff,1.0,0.0,0.0
8481243ffffffff,4.0,0.0,0.0
8481245ffffffff,2.0,0.0,0.0
848124bffffffff,97.0,2.0,0.0
848124dffffffff,44.0,0.0,0.0
84812c9ffffffff,2.0,0.0,0.0
84812d3ffffffff,4.0,0.0,0.0
8481301ffffffff,4.0,0.0,0.0
8481303ffffffff,6.0,0.0,0.0
8481305ffffffff,5.0,0.0,0.0
8481307ffffffff,7.0,0.0,0.0
8481317ffffffff,2.0,0.0,0.0
848131dffffffff,3.0,0.0,0.0
8481321ffffffff,25.0,0.0,0.0
8481323ffffffff,19.0,0.0,0.0
8481327ffffffff,58.0,2.0,0.0
8481329ffffffff,4.0,0.0,0.0
848132bffffffff,5.0,0.0,0.0
848132dffffffff,5.0,0.0,0.0
8481331ffffffff,14.0,2.0,0.0
8481335ffffffff,3.0,0.0,0.0
8481337ffffffff,6.0,0.0,0.0
8481339ffffffff,228.0,8.0,0.0
848133dffffffff,6.0,0.0,0.0
8481343ffffffff,12.0,0.0,0.0
8481345ffffffff,2.0,0.0,0.0
848134dffffffff,3.0,0.0,0.0
8481363ffffffff,57.0,4.0,0.0
8481367ffffffff,3.0,0.0,0.0
848136bffffffff,2.0,0.0,0.0
8481403ffffffff,9.0,0.0,0.0
8481407ffffffff,1.0,0.0,0.0
848140dffffffff,2.0,0.0,0.0
8481423ffffffff,2.0,0.0,0.0
848142bffffffff,8.0,0.0,0.0
8481431ffffffff,4.0,0.0,0.0
8481439ffffffff,2.0,0.0,0.0
8481445ffffffff,3.0,0.0,0.0
8481469ffffffff,1.0,0.0,0.0
848146bffffffff,24.0,0.0,0.0
84814a9ffffffff,14.0,0.0,0.0
84814adffffffff,6.0,0.0,0.0
84814d5ffffffff,21.0,0.0,0.0
84814d9ffffffff,2.0,0.0,0.0
84814e3ffffffff,2.0,0.0,0.0
84814e5ffffffff,5.0,0.0,0.0
84814e7ffffffff,39.0,0.0,0.0
8481581ffffffff,2.0,0.0,0.0
84815abffffffff,6.0,1.0,0.0
84815c7ffffffff,1.0,0.0,0.0
84815d9ffffffff,76.0,0.0,0.0
84815dbffffffff,9.0,0.0,0.0
8481609ffffffff,1.0,0.0,0.0
848162bffffffff,42.0,0.0,0.0
8481635ffffffff,40.0,0.0,0.0
8481637ffffffff,12.0,0.0,0.0
8481649ffffffff,2.0,0.0,0.0
8481705ffffffff,2.0,0.0,0.0
8481711ffffffff,87.0,0.0,0.0
8481713ffffffff,35.0,0.0,0.0
8481715ffffffff,1.0,0.0,0.0
8481719ffffffff,2.0,0.0,0.0
848171bffffffff,2.0,0.0,0.0
8481729ffffffff,2.0,0.0,0.0
848172bffffffff,2.0,0.0,0.0
848173dffffffff,2.0,0.0,0.0
8481749ffffffff,1.0,0.0,0.0
848175dffffffff,4.0,0.0,0.0
8481801ffffffff,4.0,0.0,0.0
8481803ffffffff,6.0,0.0,0.0
8481809ffffffff,2.0,0.0,0.0
848180bffffffff,51.0,4.0,0.0
8481811ffffffff,4.0,4.0,0.0
8481819ffffffff,7.0,0.0,0.0
848181dffffffff,35.0,0.0,0.0
8481831ffffffff,4.0,0.0,0.0
8481833ffffffff,6.0,0.0,0.0
8481837ffffffff,36.0,0.0,0.0
8481839ffffffff,77.0,0.0,0.0
8481851ffffffff,67.0,11.0,0.0
8481853ffffffff,9.0,0.0,0.0
8481855ffffffff,11.0,2.0,0.0
8481857ffffffff,293.0,10.0,0.0
8481859ffffffff,4.0,4.0,0.0
848185bffffffff,7.0,0.0,0.0
848185dffffffff,66.0,12.0,0.0
8481881ffffffff,11.0,0.0,0.0
8481885ffffffff,22.0,0.0,0.0
8481889ffffffff,3.0,0.0,0.0
848188dffffffff,25.0,0.0,0.0
84818a7ffffffff,12.0,0.0,0.0
84818abffffffff,4.0,0.0,0.0
84818b1ffffffff,2.0,0.0,0.0
84818b3ffffffff,4.0,0.0,0.0
84818b5ffffffff,2.0,0.0,0.0
84818b7ffffffff,1.0,0.0,0.0
84818bbffffffff,45.0,0.0,0.0
84818c3ffffffff,8.0,0.0,0.0
84818c7ffffffff,6.0,0.0,0.0
84818d9ffffffff,4.0,0.0,0.0
84818dbffffffff,7.0,0.0,0.0
84818e1ffffffff,83.0,0.0,0.0
84818e3ffffffff,6.0,0.0,0.0
84818e7ffffffff,1.0,0.0,0.0
84818edffffffff,3.0,0.0,0.0
8481999ffffffff,6.0,0.0,0.0
848199bffffffff,3.0,0.0,0.0
84819d3ffffffff,13.0,0.0,0.0
84819d9ffffffff,13.0,0.0,0.0
84819dbffffffff,3.0,0.0,0.0
8481a1bffffffff,3.0,0.0,0.0
8481a8bffffffff,2.0,0.0,0.0
8481a8dffffffff,2.0,0.0,0.0
8481a9bffffffff,4.0,4.0,0.0
8481aa3ffffffff,3.0,0.0,0.0
8481ac3ffffffff,37.0,1.0,0.0
8481ad1ffffffff,95.0,0.0,0.0
8481ad5ffffffff,19.0,3.0,0.0
8481ad9ffffffff,2.0,0.0,0.0
8481addffffffff,2.0,0.0,0.0
8481ae3ffffffff,2.0,0.0,0.0
848a809ffffffff,2.0,0.0,0.0
848ad13ffffffff,3.0,0.0,0.0
848ada1ffffffff,2.0,0.0,0.0
848ada3ffffffff,27.0,0.0,0.0
848ada9ffffffff,30.0,10.0,0.0
848adb1ffffffff,4.0,2.0,0.0
848adb9ffffffff,4.0,0.0,0.0
848adbbffffffff,17.0,1.0,0.0
848adbdffffffff,2.0,0.0,0.0
848adc5ffffffff,11.0,2.0,0.0
848ade3ffffffff,5.0,0.0,0.0
848b08bffffffff,3.0,0.0,0.0
848b08dffffffff,2.0,0.0,0.0
848b0c1ffffffff,6.0,0.0,0.0
848b0c3ffffffff,3.0,0.0,0.0
848b0c5ffffffff,1.0,0.0,0.0
848b0c7ffffffff,9.0,0.0,0.0
848b0c9ffffffff,2.0,0.0,0.0
848b0cdffffffff,8.0,0.0,0.0
848b0d1ffffffff,4.0,0.0,0.0
848b0d5ffffffff,15.0,0.0,0.0
848b0dbffffffff,6.0,0.0,0.0
848b0ddffffffff,4.0,0.0,0.0
848b11bffffffff,2.0,0.0,0.0
848b1c5ffffffff,5.0,0.0,0.0
848b1edffffffff,4.0,0.0,0.0
848b2a5ffffffff,12.0,0.0,0.0
848b2a7ffffffff,66.0,0.0,0.0
848b563ffffffff,2.0,0.0,0.0
848b617ffffffff,20.0,0.0,0.0
848b61bffffffff,3.0,0.0,0.0
848b6c1ffffffff,22.0,0.0,0.0
848b6c5ffffffff,9.0,0.0,0.0
848b6c7ffffffff,3.0,0.0,0.0
848b6c9ffffffff,5.0,0.0,0.0
848b6cbffffffff,4.0,0.0,0.0
848b6cdffffffff,491.0,0.0,0.0
848b6d9ffffffff,3.0,0.0,0.0
848b745ffffffff,1.0,0.0,0.0
848b761ffffffff,1.0,0.0,0.0
848b9d1ffffffff,3.0,0.0,0.0
848ba65ffffffff,11.0,0.0,0.0
848ba6dffffffff,26.0,0.0,0.0
848e619ffffffff,4.0,0.0,0.0
848e641ffffffff,123.0,0.0,0.0
848e643ffffffff,47.0,0.0,0.0
848e649ffffffff,52.0,0.0,0.0
848e64bffffffff,145.0,0.0,0.0
848e651ffffffff,44.0,0.0,0.0
848e655ffffffff,2.0,0.0,0.0
848e659ffffffff,1.0,0.0,0.0
848e65bffffffff,2.0,0.0,0.0
848e65dffffffff,3.0,0.0,0.0
848e6cbffffffff,2.0,0.0,0.0
848f081ffffffff,8.0,0.0,0.0
848f083ffffffff,4.0,0.0,0.0
848f08bffffffff,19.0,0.0,0.0
848f093ffffffff,9.0,0.0,0.0
848f095ffffffff,149.0,0.0,0.0
848f097ffffffff,2.0,0.0,0.0
848f099ffffffff,46.0,0.0,0.0
848f09dffffffff,2.0,0.0,0.0
848f0b3ffffffff,6.0,0.0,0.0
848f0b9ffffffff,8.0,0.0,0.0
848f0bbffffffff,29.0,0.0,0.0
848f0d1ffffffff,87.0,0.0,0.0
848f0d3ffffffff,155.0,0.0,0.0
848f0d5ffffffff,19.0,0.0,0.0
848f0d7ffffffff,39.0,0.0,0.0
848f0d9ffffffff,15.0,0.0,0.0
848f0dbffffffff,339.0,0.0,0.0
848f0ddffffffff,12.0,0.0,0.0
848f213ffffffff,3.0,0.0,0.0
848f281ffffffff,2.0,0.0,0.0
848f287ffffffff,4.0,0.0,0.0
848f289ffffffff,6.0,0.0,0.0
848f28dffffffff,41.0,0.0,0.0
848f291ffffffff,15.0,0.0,0.0
848f293ffffffff,2.0,0.0,0.0
848f295ffffffff,132.0,0.0,1.0
848f2a1ffffffff,12.0,0.0,0.0
848f2a3ffffffff,22.0,0.0,0.0
848f2a9ffffffff,426.0,0.0,3.0
848f2abffffffff,59.0,0.0,0.0
848f2b3ffffffff,6.0,0.0,0.0
848f2b9ffffffff,46.0,0.0,8.0
848f2bbffffffff,89.0,0.0,5.0
848f2bdffffffff,107.0,0.0,5.0
848f2c1ffffffff,2.0,0.0,0.0
848f2c3ffffffff,10.0,0.0,0.0
848f2c9ffffffff,37.0,0.0,0.0
848f2cbffffffff,84.0,0.0,0.0
848f2cdffffffff,176.0,0.0,0.0
848f2d3ffffffff,4.0,0.0,0.0
848f2ddffffffff,2.0,0.0,0.0
848f2e3ffffffff,22.0,0.0,0.0
848f2e7ffffffff,10.0,0.0,0.0
848f2e9ffffffff,2.0,0.0,0.0
848f2ebffffffff,104.0,0.0,0.0
848f401ffffffff,366.0,1.0,0.0
848f405ffffffff,1.0,0.0,0.0
848f407ffffffff,48.0,0.0,0.0
848f40bffffffff,2.0,0.0,0.0
848f40dffffffff,5.0,0.0,0.0
848f421ffffffff,52.0,0.0,0.0
848f423ffffffff,2.0,0.0,0.0
848f429ffffffff,8.0,0.0,0.0
848f42dffffffff,10.0,0.0,0.0
848f431ffffffff,4.0,0.0,0.0
848f435ffffffff,1.0,0.0,0.0
848f439ffffffff,99.0,2.0,0.0
848f455ffffffff,1.0,0.0,0.0
848f461ffffffff,247.0,5.0,0.0
848f463ffffffff,336.0,2.0,0.0
848f465ffffffff,30.0,0.0,0.0
848f467ffffffff,43.0,0.0,0.0
848f46bffffffff,2.0,0.0,0.0
848f46dffffffff,3.0,0.0,0.0
848f4a5ffffffff,11.0,0.0,0.0
848f4a7ffffffff,11.0,0.0,0.0
848f4adffffffff,18.0,0.0,0.0
848f4b5ffffffff,1.0,0.0,0.0
848f501ffffffff,95.0,0.0,0.0
848f505ffffffff,159.0,0.0,0.0
848f507ffffffff,2.0,0.0,0.0
848f50bffffffff,2.0,0.0,0.0
848f50dffffffff,350.0,0.0,0.0
848f541ffffffff,5.0,0.0,0.0
848f543ffffffff,6.0,0.0,0.0
848f545ffffffff,18.0,0.0,0.0
848f547ffffffff,16.0,0.0,0.0
848f549ffffffff,37.0,0.0,0.0
848f54bffffffff,203.0,0.0,0.0
848f54dffffffff,17.0,0.0,0.0
848f553ffffffff,12.0,0.0,0.0
848f559ffffffff,98.0,2.0,0.0
848f55bffffffff,96.0,0.0,0.0
848f55dffffffff,13.0,0.0,0.0
848f563ffffffff,38.0,0.0,0.0
848f569ffffffff,9.0,0.0,0.0
848f56bffffffff,8.0,0.0,0.0
848f5d3ffffffff,20.0,0.0,0.0
848f5d7ffffffff,10.0,0.0,0.0
848f5d9ffffffff,2.0,0.0,0.0
848f5ddffffffff,24.0,2.0,0.0
848f705ffffffff,83.0,4.0,0.0
848f70dffffffff,14.0,0.0,0.0
848f721ffffffff,272.0,28.0,0.0
848f723ffffffff,1.0,0.0,0.0
848f727ffffffff,38.0,0.0,0.0
848f729ffffffff,272.0,15.0,0.0
848f72bffffffff,101.0,5.0,0.0
848f72dffffffff,10.0,0.0,0.0
848f733ffffffff,21.0,0.0,0.0
848f735ffffffff,12.0,0.0,0.0
848f737ffffffff,60.0,1.0,0.0
848f745ffffffff,81.0,0.0,0.0
848f74bffffffff,3.0,0.0,0.0
848f74dffffffff,45.0,0.0,0.0
