cell_id,Rynchops niger,Rynchops niger niger,Rynchops niger cinerascens,Rynchops niger intercedens
842a317ffffffff,77.0,3.0,0.0,0.0
842a31dffffffff,6.0,0.0,0.0,0.0
842a331ffffffff,2.0,0.0,0.0,0.0
842a333ffffffff,10.0,0.0,0.0,0.0
842a339ffffffff,45.0,0.0,0.0,0.0
842a33bffffffff,28.0,0.0,0.0,0.0
842a341ffffffff,6.0,0.0,0.0,0.0
842a347ffffffff,55.0,0.0,0.0,0.0
842a349ffffffff,7.0,0.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0,0.0
842a897ffffffff,5.0,0.0,0.0,0.0
842a89dffffffff,1.0,0.0,0.0,0.0
842aa81ffffffff,8.0,0.0,0.0,0.0
842aa83ffffffff,17.0,0.0,0.0,0.0
842aa87ffffffff,2.0,0.0,0.0,0.0
842aa89ffffffff,13.0,0.0,0.0,0.0
842aa8bffffffff,2.0,0.0,0.0,0.0
842aa8dffffffff,6.0,0.0,0.0,0.0
842aa91ffffffff,6.0,0.0,0.0,0.0
842aa93ffffffff,7.0,0.0,0.0,0.0
842aa95ffffffff,16.0,0.0,0.0,0.0
842aa97ffffffff,2.0,0.0,0.0,0.0
842aa9bffffffff,24.0,0.0,0.0,0.0
842aaabffffffff,1.0,0.0,0.0,0.0
842aac3ffffffff,3.0,0.0,0.0,0.0
842aac5ffffffff,4.0,0.0,0.0,0.0
842aac7ffffffff,16.0,0.0,0.0,0.0
842aacbffffffff,1.0,0.0,0.0,0.0
842aad1ffffffff,174.0,6.0,0.0,0.0
842aad3ffffffff,14.0,0.0,0.0,0.0
842aad5ffffffff,53.0,0.0,0.0,0.0
842aad9ffffffff,74.0,0.0,0.0,0.0
842aadbffffffff,145.0,0.0,0.0,0.0
842aae5ffffffff,2.0,0.0,0.0,0.0
842aae9ffffffff,6.0,0.0,0.0,0.0
842ab05ffffffff,2.0,0.0,0.0,0.0
842ac6dffffffff,34.0,0.0,0.0,0.0
842ad03ffffffff,38.0,0.0,0.0,0.0
842ad0bffffffff,6.0,0.0,0.0,0.0
842ad37ffffffff,51.0,0.0,0.0,0.0
842ad39ffffffff,8.0,0.0,0.0,0.0
842ad51ffffffff,25.0,0.0,0.0,0.0
842ad57ffffffff,7.0,0.0,0.0,0.0
842ad59ffffffff,15.0,0.0,0.0,0.0
842af0dffffffff,7.0,0.0,0.0,0.0
842af15ffffffff,224.0,0.0,0.0,0.0
842af17ffffffff,2.0,0.0,0.0,0.0
842af33ffffffff,3.0,0.0,0.0,0.0
842af39ffffffff,2.0,0.0,0.0,0.0
842af45ffffffff,1.0,0.0,0.0,0.0
842af61ffffffff,11.0,0.0,0.0,0.0
842af63ffffffff,86.0,0.0,0.0,0.0
842af65ffffffff,2.0,0.0,0.0,0.0
842af69ffffffff,16.0,0.0,0.0,0.0
842af6bffffffff,28.0,0.0,0.0,0.0
842b013ffffffff,26.0,0.0,0.0,0.0
842b055ffffffff,2.0,0.0,0.0,0.0
842b0a1ffffffff,6.0,0.0,0.0,0.0
842b0a7ffffffff,2.0,0.0,0.0,0.0
842b0c5ffffffff,179.0,0.0,0.0,0.0
842b0cdffffffff,34.0,0.0,0.0,0.0
842b0e1ffffffff,2.0,0.0,0.0,0.0
842b121ffffffff,8.0,0.0,0.0,0.0
842b187ffffffff,5.0,0.0,0.0,0.0
842b199ffffffff,4.0,0.0,0.0,0.0
842b1b5ffffffff,5.0,0.0,0.0,0.0
842b1cbffffffff,7.0,0.0,0.0,0.0
842b1d3ffffffff,2.0,0.0,0.0,0.0
842b1d5ffffffff,5.0,0.0,0.0,0.0
842b1d7ffffffff,3.0,0.0,0.0,0.0
842b2a7ffffffff,4.0,0.0,0.0,0.0
842bac5ffffffff,11.0,0.0,0.0,0.0
844412dffffffff,12.0,0.0,0.0,0.0
8444131ffffffff,11.0,0.0,0.0,0.0
844413dffffffff,2.0,0.0,0.0,0.0
844415dffffffff,23.0,0.0,0.0,0.0
84441a3ffffffff,2.0,2.0,0.0,0.0
84441a9ffffffff,23.0,2.0,0.0,0.0
84441abffffffff,5.0,0.0,0.0,0.0
84441adffffffff,31.0,14.0,0.0,0.0
84441b5ffffffff,6.0,0.0,0.0,0.0
84441b7ffffffff,8.0,0.0,0.0,0.0
84441e1ffffffff,16.0,0.0,0.0,0.0
84441e3ffffffff,14.0,10.0,0.0,0.0
84441e5ffffffff,2.0,0.0,0.0,0.0
84441e7ffffffff,95.0,4.0,0.0,0.0
84441edffffffff,27.0,0.0,0.0,0.0
8444325ffffffff,9.0,0.0,0.0,0.0
8444401ffffffff,7.0,0.0,0.0,0.0
8444405ffffffff,3.0,0.0,0.0,0.0
844440dffffffff,20.0,0.0,0.0,0.0
8444443ffffffff,4.0,0.0,0.0,0.0
844444bffffffff,9.0,0.0,0.0,0.0
8444461ffffffff,4.0,0.0,0.0,0.0
8444465ffffffff,17.0,0.0,0.0,0.0
8444509ffffffff,2.0,0.0,0.0,0.0
844450dffffffff,7.0,0.0,0.0,0.0
8444519ffffffff,1.0,0.0,0.0,0.0
844454bffffffff,2.0,0.0,0.0,0.0
8444551ffffffff,1.0,0.0,0.0,0.0
8444555ffffffff,5.0,0.0,0.0,0.0
844455bffffffff,26.0,0.0,0.0,0.0
8444563ffffffff,7.0,0.0,0.0,0.0
8444567ffffffff,9.0,0.0,0.0,0.0
84445c3ffffffff,2.0,0.0,0.0,0.0
8444633ffffffff,81.0,0.0,0.0,0.0
84446c1ffffffff,22.0,0.0,0.0,0.0
84446c5ffffffff,19.0,0.0,0.0,0.0
84446cdffffffff,38.0,2.0,0.0,0.0
84446d3ffffffff,9.0,0.0,0.0,0.0
84446e5ffffffff,13.0,0.0,0.0,0.0
84446edffffffff,5.0,0.0,0.0,0.0
8444711ffffffff,6.0,0.0,0.0,0.0
8444713ffffffff,1.0,0.0,0.0,0.0
8444731ffffffff,24.0,0.0,0.0,0.0
8444737ffffffff,3.0,0.0,0.0,0.0
844473bffffffff,40.0,0.0,0.0,0.0
844484bffffffff,3.0,0.0,0.0,0.0
8444859ffffffff,66.0,0.0,0.0,0.0
844486bffffffff,5.0,0.0,0.0,0.0
8444a11ffffffff,7.0,0.0,0.0,0.0
8444a37ffffffff,5.0,0.0,0.0,0.0
8444a81ffffffff,8.0,0.0,0.0,0.0
8444a89ffffffff,2.0,0.0,0.0,0.0
8444a91ffffffff,11.0,0.0,0.0,0.0
8444a93ffffffff,32.0,2.0,0.0,0.0
8444a95ffffffff,20.0,0.0,0.0,0.0
8444a97ffffffff,5.0,0.0,0.0,0.0
8444a9dffffffff,46.0,0.0,0.0,0.0
8444ab9ffffffff,3.0,0.0,0.0,0.0
8444abbffffffff,9.0,2.0,0.0,0.0
8444ac1ffffffff,2.0,0.0,0.0,0.0
8444ac3ffffffff,1.0,1.0,0.0,0.0
8444ac9ffffffff,22.0,0.0,0.0,0.0
8444ad5ffffffff,1.0,0.0,0.0,0.0
8444ad7ffffffff,4.0,0.0,0.0,0.0
8444b13ffffffff,8.0,4.0,0.0,0.0
8444b57ffffffff,3.0,0.0,0.0,0.0
8444c89ffffffff,2.0,0.0,0.0,0.0
8444d01ffffffff,93.0,0.0,0.0,0.0
8444d07ffffffff,66.0,0.0,0.0,0.0
8444d09ffffffff,21.0,0.0,0.0,0.0
8444d0bffffffff,7.0,0.0,0.0,0.0
8444d21ffffffff,2.0,0.0,0.0,0.0
8444d23ffffffff,27.0,0.0,0.0,0.0
8444d2bffffffff,68.0,0.0,0.0,0.0
8444d39ffffffff,2.0,0.0,0.0,0.0
8444d55ffffffff,13.0,0.0,0.0,0.0
8444d5dffffffff,43.0,0.0,0.0,0.0
8444db9ffffffff,4.0,0.0,0.0,0.0
8444e55ffffffff,2.0,0.0,0.0,0.0
8444e63ffffffff,3.0,3.0,0.0,0.0
8444e65ffffffff,3.0,3.0,0.0,0.0
8444f05ffffffff,31.0,0.0,0.0,0.0
8444f0dffffffff,7.0,0.0,0.0,0.0
8444f31ffffffff,7.0,0.0,0.0,0.0
8444f35ffffffff,27.0,0.0,0.0,0.0
8444f37ffffffff,2.0,0.0,0.0,0.0
8444f3dffffffff,75.0,0.0,0.0,0.0
8444f43ffffffff,17.0,0.0,0.0,0.0
8444f55ffffffff,8.0,0.0,0.0,0.0
8444f63ffffffff,30.0,0.0,0.0,0.0
8444f6dffffffff,14.0,0.0,0.0,0.0
8445053ffffffff,1.0,0.0,0.0,0.0
844505bffffffff,36.0,0.0,0.0,0.0
84450a9ffffffff,3.0,0.0,0.0,0.0
8445207ffffffff,19.0,0.0,0.0,0.0
8445215ffffffff,14.0,0.0,0.0,0.0
8445225ffffffff,5.0,0.0,0.0,0.0
8445233ffffffff,2.0,0.0,0.0,0.0
8445257ffffffff,11.0,0.0,0.0,0.0
84452a5ffffffff,2.0,0.0,0.0,0.0
84452c7ffffffff,42.0,0.0,0.0,0.0
84452e5ffffffff,1.0,0.0,0.0,0.0
8445721ffffffff,2.0,2.0,0.0,0.0
8445749ffffffff,10.0,0.0,0.0,0.0
84458adffffffff,3.0,0.0,0.0,0.0
8445989ffffffff,4.0,0.0,0.0,0.0
8445a33ffffffff,1.0,0.0,0.0,0.0
84482a9ffffffff,1.0,0.0,0.0,0.0
84482adffffffff,45.0,1.0,0.0,0.0
8448363ffffffff,1.0,1.0,0.0,0.0
8448437ffffffff,8.0,0.0,0.0,0.0
84484a5ffffffff,7.0,0.0,0.0,0.0
8448557ffffffff,1.0,0.0,0.0,0.0
84485b9ffffffff,2.0,0.0,0.0,0.0
84485c7ffffffff,46.0,0.0,0.0,0.0
8448731ffffffff,6.0,0.0,0.0,0.0
8448733ffffffff,6.0,0.0,0.0,0.0
8448903ffffffff,2.0,0.0,0.0,0.0
8448907ffffffff,6.0,0.0,0.0,0.0
844890bffffffff,57.0,1.0,0.0,0.0
8448927ffffffff,6.0,0.0,0.0,0.0
844892bffffffff,2.0,0.0,0.0,0.0
844893dffffffff,2.0,0.0,0.0,0.0
8448955ffffffff,124.0,0.0,0.0,0.0
8448957ffffffff,2.0,0.0,0.0,0.0
844895dffffffff,1.0,0.0,0.0,0.0
8448981ffffffff,2.0,0.0,0.0,0.0
84489cdffffffff,8.0,0.0,0.0,0.0
8448b13ffffffff,21.0,0.0,0.0,0.0
8448b19ffffffff,22.0,0.0,0.0,0.0
8448b23ffffffff,178.0,0.0,0.0,0.0
8448b2bffffffff,4.0,0.0,0.0,0.0
8448b31ffffffff,4.0,0.0,0.0,0.0
8448b35ffffffff,2.0,0.0,0.0,0.0
8448b39ffffffff,32.0,0.0,0.0,0.0
8448b4dffffffff,9.0,0.0,0.0,0.0
8448b51ffffffff,4.0,0.0,0.0,0.0
8448b5bffffffff,2.0,0.0,0.0,0.0
8448e85ffffffff,1.0,0.0,0.0,0.0
8448e93ffffffff,10.0,3.0,0.0,0.0
8448e95ffffffff,3.0,0.0,0.0,0.0
8448ee7ffffffff,2.0,0.0,0.0,0.0
84498edffffffff,2.0,0.0,0.0,0.0
844992bffffffff,2.0,1.0,0.0,0.0
8449931ffffffff,2.0,0.0,0.0,0.0
8449951ffffffff,12.0,12.0,0.0,0.0
8449959ffffffff,2.0,0.0,0.0,0.0
8449965ffffffff,55.0,17.0,0.0,0.0
8449967ffffffff,3.0,3.0,0.0,0.0
8449a2bffffffff,5.0,0.0,0.0,0.0
8449ac7ffffffff,3.0,0.0,0.0,0.0
8449b51ffffffff,1.0,0.0,0.0,0.0
844cc0bffffffff,2.0,0.0,0.0,0.0
844cc55ffffffff,3.0,0.0,0.0,0.0
844cc57ffffffff,18.0,2.0,0.0,0.0
844cc59ffffffff,26.0,0.0,0.0,0.0
844cc5dffffffff,2.0,0.0,0.0,0.0
844ceadffffffff,3.0,0.0,0.0,0.0
844cee3ffffffff,2.0,0.0,0.0,0.0
844cee7ffffffff,24.0,0.0,0.0,0.0
844cf35ffffffff,3.0,3.0,0.0,0.0
845e4a1ffffffff,2.0,0.0,0.0,0.0
845e667ffffffff,7.0,0.0,0.0,0.0
845f13dffffffff,1.0,0.0,0.0,0.0
845f1edffffffff,2.0,0.0,0.0,0.0
845f437ffffffff,3.0,0.0,0.0,0.0
845f583ffffffff,21.0,0.0,2.0,0.0
845f5b5ffffffff,2.0,0.0,0.0,0.0
845f5bdffffffff,33.0,0.0,0.0,0.0
8466113ffffffff,5.0,0.0,0.0,0.0
846619bffffffff,2.0,0.0,0.0,0.0
846620bffffffff,3.0,0.0,3.0,0.0
84662c1ffffffff,6.0,0.0,0.0,0.0
8466737ffffffff,2.0,0.0,0.0,0.0
846675dffffffff,2.0,0.0,0.0,0.0
8466a03ffffffff,38.0,0.0,0.0,0.0
8466a15ffffffff,9.0,0.0,1.0,0.0
8466a39ffffffff,2.0,0.0,0.0,0.0
8466a51ffffffff,3.0,0.0,0.0,0.0
8466a59ffffffff,5.0,0.0,0.0,0.0
8466a5bffffffff,29.0,0.0,5.0,0.0
8466b59ffffffff,13.0,2.0,0.0,0.0
8466d05ffffffff,29.0,1.0,0.0,0.0
8466e43ffffffff,2.0,0.0,0.0,0.0
8466f01ffffffff,3.0,0.0,0.0,0.0
8466f15ffffffff,7.0,0.0,0.0,0.0
8466f57ffffffff,9.0,0.0,0.0,0.0
8467325ffffffff,2.0,0.0,0.0,0.0
8467413ffffffff,2.0,0.0,0.0,0.0
8467433ffffffff,1.0,0.0,0.0,0.0
846743dffffffff,2.0,0.0,0.0,0.0
8467447ffffffff,5.0,0.0,0.0,0.0
8467461ffffffff,93.0,0.0,0.0,0.0
8467523ffffffff,3.0,0.0,3.0,0.0
84675c5ffffffff,1.0,0.0,0.0,0.0
84675cbffffffff,1.0,0.0,0.0,0.0
8467737ffffffff,19.0,0.0,0.0,0.0
84679a1ffffffff,3.0,0.0,0.0,0.0
84679a3ffffffff,1.0,0.0,0.0,0.0
84679b7ffffffff,8.0,0.0,0.0,0.0
846d041ffffffff,6.0,3.0,0.0,0.0
846d043ffffffff,4.0,0.0,0.0,0.0
846d069ffffffff,6.0,0.0,0.0,0.0
846d15dffffffff,1.0,1.0,0.0,0.0
846d243ffffffff,4.0,0.0,0.0,0.0
846d251ffffffff,4.0,4.0,0.0,0.0
846d2a3ffffffff,5.0,0.0,0.0,0.0
846d2b3ffffffff,2.0,0.0,0.0,0.0
846d34dffffffff,24.0,0.0,0.0,0.0
846d359ffffffff,2.0,0.0,0.0,0.0
846d35bffffffff,2.0,0.0,0.0,0.0
846d601ffffffff,15.0,0.0,0.0,0.0
846d605ffffffff,14.0,0.0,0.0,0.0
846d60dffffffff,1.0,0.0,0.0,0.0
846d611ffffffff,2.0,0.0,0.0,0.0
846d613ffffffff,4.0,0.0,0.0,0.0
846d639ffffffff,3.0,0.0,0.0,0.0
846d663ffffffff,6.0,0.0,0.0,0.0
846d683ffffffff,2.0,0.0,0.0,0.0
846d68bffffffff,29.0,0.0,0.0,0.0
846d68dffffffff,6.0,0.0,0.0,0.0
846d695ffffffff,14.0,0.0,1.0,0.0
846d697ffffffff,5.0,0.0,0.0,0.0
846d69dffffffff,4.0,0.0,0.0,0.0
846d745ffffffff,15.0,0.0,0.0,0.0
846d769ffffffff,21.0,0.0,0.0,0.0
846d76dffffffff,6.0,0.0,0.0,0.0
8480089ffffffff,2.0,0.0,0.0,0.0
8481219ffffffff,5.0,0.0,0.0,0.0
848121dffffffff,10.0,0.0,0.0,0.0
848a2edffffffff,1.0,0.0,0.0,0.0
848af69ffffffff,1.0,0.0,1.0,0.0
848b0c1ffffffff,1.0,0.0,0.0,0.0
848b0c3ffffffff,1.0,0.0,0.0,0.0
848b0c9ffffffff,1.0,0.0,0.0,0.0
848b61dffffffff,6.0,1.0,0.0,0.0
848b63bffffffff,1.0,0.0,0.0,0.0
848e451ffffffff,1.0,0.0,0.0,0.0
848e45dffffffff,32.0,0.0,0.0,0.0
848e621ffffffff,5.0,0.0,1.0,0.0
848e623ffffffff,2.0,0.0,0.0,0.0
848e62dffffffff,74.0,0.0,18.0,0.0
848e759ffffffff,4.0,0.0,0.0,0.0
848f0b3ffffffff,2.0,0.0,2.0,0.0
848f0bbffffffff,2.0,0.0,2.0,0.0
848f0d9ffffffff,10.0,0.0,0.0,0.0
848f2ebffffffff,2.0,0.0,0.0,0.0
848f407ffffffff,2.0,0.0,2.0,0.0
848f505ffffffff,16.0,0.0,7.0,0.0
848f563ffffffff,2.0,0.0,0.0,0.0
848f5e5ffffffff,6.0,0.0,0.0,0.0
848f5edffffffff,1.0,0.0,0.0,0.0
84a8113ffffffff,4.0,0.0,0.0,2.0
84a81d5ffffffff,2.0,0.0,0.0,0.0
84a834bffffffff,4.0,0.0,0.0,0.0
84a85d3ffffffff,16.0,0.0,0.0,16.0
84a88cdffffffff,4.0,0.0,0.0,0.0
84a918bffffffff,16.0,0.0,0.0,0.0
84a945bffffffff,9.0,0.0,0.0,0.0
84a94c7ffffffff,2.0,0.0,0.0,0.0
84a94e5ffffffff,16.0,0.0,14.0,2.0
84a953bffffffff,6.0,0.0,0.0,0.0
84a9617ffffffff,13.0,0.0,0.0,0.0
84a9619ffffffff,8.0,0.0,0.0,0.0
84a9653ffffffff,7.0,0.0,0.0,0.0
84a9659ffffffff,1.0,0.0,0.0,0.0
84a96adffffffff,7.0,0.0,0.0,0.0
84ad361ffffffff,2.0,0.0,0.0,0.0
84b2007ffffffff,4.0,0.0,0.0,0.0
84b2191ffffffff,2.0,0.0,0.0,2.0
84b2197ffffffff,13.0,0.0,0.0,8.0
84b2269ffffffff,4.0,0.0,0.0,0.0
84b2499ffffffff,2.0,0.0,0.0,0.0
84b249dffffffff,3.0,0.0,0.0,0.0
84b24d3ffffffff,23.0,0.0,0.0,1.0
84b24dbffffffff,20.0,0.0,0.0,0.0
84b2585ffffffff,3.0,0.0,0.0,0.0
84b25d5ffffffff,6.0,0.0,0.0,0.0
84b2681ffffffff,2.0,0.0,0.0,0.0
84b2683ffffffff,2.0,0.0,0.0,0.0
84b268bffffffff,8.0,0.0,0.0,0.0
84b2691ffffffff,8.0,0.0,0.0,0.0
84b26ddffffffff,2.0,0.0,0.0,0.0
84b2c03ffffffff,2.0,0.0,2.0,0.0
84b2c05ffffffff,6.0,0.0,0.0,0.0
84b2c0dffffffff,389.0,0.0,25.0,36.0
84b2c2bffffffff,4.0,0.0,0.0,0.0
84b2c35ffffffff,42.0,0.0,0.0,0.0
84b2c41ffffffff,45.0,0.0,0.0,4.0
84b2c49ffffffff,2.0,0.0,0.0,2.0
84b2c5dffffffff,7.0,0.0,1.0,0.0
84b2d81ffffffff,11.0,0.0,1.0,2.0
84b2d87ffffffff,12.0,0.0,0.0,0.0
84b2da3ffffffff,37.0,0.0,0.0,0.0
84b2dabffffffff,8.0,0.0,0.0,0.0
84b2dc3ffffffff,13.0,0.0,0.0,0.0
84b2dcbffffffff,12.0,0.0,0.0,0.0
84b2e21ffffffff,1.0,0.0,0.0,1.0
84b2e27ffffffff,20.0,0.0,0.0,9.0
84b2ec7ffffffff,11.0,0.0,0.0,0.0
84b3047ffffffff,8.0,0.0,2.0,5.0
84b31d9ffffffff,2.0,0.0,0.0,0.0
84b31dbffffffff,2.0,0.0,0.0,0.0
84b3303ffffffff,12.0,0.0,0.0,0.0
84b3427ffffffff,2.0,0.0,0.0,0.0
84b34dbffffffff,2.0,0.0,0.0,0.0
84b3513ffffffff,10.0,0.0,0.0,0.0
84b3589ffffffff,10.0,0.0,0.0,0.0
84b35c5ffffffff,4.0,0.0,0.0,0.0
84b35e1ffffffff,5.0,0.0,0.0,0.0
84b3627ffffffff,2.0,0.0,0.0,0.0
84c21b3ffffffff,6.0,0.0,4.0,2.0
84c21ddffffffff,4.0,0.0,0.0,0.0
84c2c6dffffffff,1.0,0.0,0.0,0.0
84c2c97ffffffff,2.0,0.0,0.0,0.0
84c2c99ffffffff,16.0,0.0,0.0,0.0
84c2ca5ffffffff,2.0,0.0,0.0,0.0
84c2ccdffffffff,2.0,0.0,0.0,0.0
84c2cd3ffffffff,19.0,0.0,0.0,0.0
84c2cdbffffffff,6.0,0.0,0.0,0.0
84c2f11ffffffff,46.0,0.0,6.0,16.0
84c2f15ffffffff,2.0,0.0,2.0,0.0
84c2f1dffffffff,2.0,0.0,0.0,2.0
84c2f23ffffffff,20.0,0.0,2.0,2.0
84c2f27ffffffff,12.0,0.0,1.0,0.0
84c2f2bffffffff,2.0,0.0,0.0,2.0
84c2f39ffffffff,8.0,0.0,6.0,0.0
84c2f3dffffffff,6.0,0.0,0.0,0.0
84c32bbffffffff,1.0,1.0,0.0,0.0
84c376dffffffff,5.0,0.0,0.0,0.0
84ce881ffffffff,7.0,0.0,0.0,0.0
84ce8c1ffffffff,19.0,0.0,0.0,0.0
84ce937ffffffff,3.0,3.0,0.0,0.0
84cea85ffffffff,4.0,0.0,0.0,4.0
84cea8dffffffff,6.0,0.0,0.0,6.0
84ceae3ffffffff,2.0,0.0,0.0,2.0
84ceae7ffffffff,2.0,0.0,0.0,2.0
84cf943ffffffff,7.0,0.0,1.0,0.0
84cf9e1ffffffff,3.0,0.0,0.0,1.0
84cfa21ffffffff,6.0,0.0,0.0,0.0
84cfa45ffffffff,5.0,0.0,0.0,0.0
84cfa47ffffffff,50.0,0.0,0.0,2.0
84df68bffffffff,13.0,0.0,8.0,3.0
84df6d7ffffffff,5.0,0.0,0.0,0.0
