cell_id,Columba livia,Columba livia (Wild type)
8420681ffffffff,2.0,0.0
8420685ffffffff,2.0,0.0
8420687ffffffff,2.0,0.0
842068bffffffff,2.0,0.0
84206a1ffffffff,1.0,0.0
84206b5ffffffff,7.0,0.0
84206bdffffffff,2.0,0.0
84206c9ffffffff,6.0,0.0
8420803ffffffff,7.0,0.0
8420807ffffffff,13.0,0.0
8420823ffffffff,8.0,0.0
8420835ffffffff,2.0,0.0
8420837ffffffff,1.0,0.0
8420839ffffffff,2.0,0.0
842083bffffffff,3.0,0.0
8420845ffffffff,5.0,0.0
8420847ffffffff,9.0,0.0
842084dffffffff,7.0,0.0
8420869ffffffff,5.0,0.0
842086bffffffff,4.0,0.0
8420887ffffffff,2.0,0.0
84208d7ffffffff,2.0,0.0
8420983ffffffff,3.0,0.0
8420987ffffffff,2.0,2.0
8420999ffffffff,2.0,0.0
842099dffffffff,3.0,0.0
84209a5ffffffff,356.0,0.0
84209abffffffff,5.0,0.0
84209b5ffffffff,18.0,0.0
84209b7ffffffff,91.0,0.0
8420a01ffffffff,1.0,0.0
8420a05ffffffff,5.0,0.0
8420a09ffffffff,3.0,0.0
8420a0bffffffff,2.0,0.0
8420a0dffffffff,8.0,3.0
8420a15ffffffff,2.0,0.0
8420a19ffffffff,13.0,0.0
8420a21ffffffff,2.0,0.0
8420a23ffffffff,6.0,0.0
8420a25ffffffff,2.0,0.0
8420a27ffffffff,118.0,0.0
8420a53ffffffff,10.0,0.0
8420a57ffffffff,8.0,0.0
8420a5bffffffff,2.0,2.0
8420a61ffffffff,34.0,6.0
8420a65ffffffff,13.0,2.0
8420a6dffffffff,2.0,0.0
8420a87ffffffff,1.0,0.0
8420a8bffffffff,4.0,0.0
8420a9bffffffff,6.0,0.0
8420ad1ffffffff,14.0,0.0
8420ad3ffffffff,9.0,0.0
8420ae1ffffffff,1.0,0.0
8420ae3ffffffff,1.0,0.0
8420b11ffffffff,17.0,0.0
8420b13ffffffff,7.0,0.0
8420b15ffffffff,1.0,0.0
8420b17ffffffff,2.0,0.0
8420b1bffffffff,27.0,0.0
8420b3bffffffff,3.0,0.0
8420c13ffffffff,2.0,0.0
8420c49ffffffff,6.0,2.0
8420c91ffffffff,6.0,0.0
8420c95ffffffff,1.0,0.0
8420cd5ffffffff,4.0,0.0
8420d6bffffffff,2.0,0.0
8420e05ffffffff,29.0,0.0
8420e07ffffffff,54.0,13.0
8420e0bffffffff,1.0,0.0
8420e0dffffffff,8.0,0.0
8420e11ffffffff,6.0,0.0
8420e21ffffffff,10.0,0.0
8420e23ffffffff,7.0,2.0
8420e2bffffffff,18.0,9.0
8420e31ffffffff,5.0,5.0
8420e33ffffffff,1.0,0.0
8420e39ffffffff,8.0,1.0
8420e3dffffffff,11.0,5.0
8420e45ffffffff,10.0,1.0
8420e4dffffffff,16.0,0.0
8420e5dffffffff,3.0,2.0
8420e61ffffffff,60.0,0.0
8420e63ffffffff,7.0,2.0
8420e65ffffffff,25.0,4.0
8420e69ffffffff,45.0,5.0
8420e6bffffffff,2.0,0.0
8420e9bffffffff,5.0,0.0
8420ec1ffffffff,2.0,0.0
8420f09ffffffff,2.0,0.0
8420f25ffffffff,7.0,0.0
8420f2dffffffff,2.0,0.0
8420f41ffffffff,3.0,2.0
8420f49ffffffff,2.0,0.0
8420f4bffffffff,2.0,0.0
8420f51ffffffff,13.0,0.0
8420f53ffffffff,17.0,0.0
8420f55ffffffff,2.0,0.0
8420f59ffffffff,18.0,0.0
8420f5bffffffff,4.0,0.0
8420f5dffffffff,6.0,0.0
8420f63ffffffff,2.0,0.0
84210cbffffffff,1.0,0.0
8421253ffffffff,3.0,0.0
8421269ffffffff,2.0,0.0
8421465ffffffff,2.0,0.0
8421481ffffffff,2.0,0.0
8421487ffffffff,1.0,0.0
842149dffffffff,3.0,0.0
84214abffffffff,1.0,0.0
84214bdffffffff,5.0,0.0
8421505ffffffff,9.0,0.0
8421507ffffffff,11.0,1.0
842151dffffffff,2.0,0.0
8421529ffffffff,48.0,0.0
842152bffffffff,5.0,0.0
8421539ffffffff,24.0,0.0
842153bffffffff,3.0,0.0
842153dffffffff,18.0,0.0
8421711ffffffff,1.0,0.0
842182bffffffff,4.0,0.0
8421837ffffffff,1.0,0.0
84218b3ffffffff,13.0,0.0
84218bbffffffff,2.0,2.0
8421981ffffffff,20.0,2.0
8421983ffffffff,10.0,0.0
8421989ffffffff,1.0,0.0
8421991ffffffff,1.0,0.0
842199dffffffff,1.0,0.0
84219b3ffffffff,1.0,0.0
84219c3ffffffff,6.0,2.0
84219c9ffffffff,7.0,0.0
84219e5ffffffff,2.0,0.0
8421a0bffffffff,2.0,2.0
8421a27ffffffff,2.0,0.0
8424001ffffffff,10.0,0.0
8424005ffffffff,3.0,1.0
842400dffffffff,8.0,0.0
8424029ffffffff,1.0,0.0
8424037ffffffff,11.0,0.0
8424039ffffffff,5.0,0.0
8424047ffffffff,13.0,0.0
8424049ffffffff,8.0,0.0
842404bffffffff,5.0,0.0
8424051ffffffff,5.0,0.0
842405bffffffff,6.0,0.0
842406bffffffff,2.0,0.0
8424081ffffffff,2.0,0.0
842408bffffffff,3.0,0.0
8424093ffffffff,8.0,0.0
84240a1ffffffff,3.0,0.0
84240a9ffffffff,75.0,1.0
84240adffffffff,6.0,0.0
84240d1ffffffff,2.0,0.0
84240d5ffffffff,1.0,0.0
84240dbffffffff,3.0,0.0
84240e1ffffffff,9.0,0.0
84240e5ffffffff,1.0,0.0
84240e7ffffffff,1.0,0.0
84241c9ffffffff,2.0,0.0
84241d3ffffffff,1.0,0.0
84241d9ffffffff,4.0,0.0
84241dbffffffff,2.0,0.0
8424213ffffffff,9.0,0.0
8424215ffffffff,6.0,0.0
842423bffffffff,4.0,0.0
8424247ffffffff,2.0,0.0
8424251ffffffff,2.0,0.0
842426bffffffff,1.0,0.0
842428bffffffff,2.0,0.0
842428dffffffff,1.0,0.0
8424299ffffffff,4.0,0.0
84242b3ffffffff,2.0,0.0
84242c1ffffffff,3.0,0.0
84242c3ffffffff,4.0,0.0
84242c5ffffffff,5.0,0.0
84242c7ffffffff,2.0,0.0
84242d3ffffffff,6.0,0.0
84242d5ffffffff,2.0,0.0
84242d7ffffffff,10.0,1.0
84242e1ffffffff,2.0,0.0
84242e7ffffffff,4.0,0.0
8424311ffffffff,8.0,1.0
8424313ffffffff,4.0,0.0
8424319ffffffff,2.0,0.0
842434dffffffff,2.0,0.0
8424357ffffffff,5.0,0.0
8424467ffffffff,24.0,0.0
84244b7ffffffff,3.0,0.0
842450dffffffff,3.0,0.0
8424529ffffffff,23.0,0.0
842452dffffffff,2.0,0.0
8424567ffffffff,38.0,0.0
842460dffffffff,21.0,0.0
8424617ffffffff,3.0,0.0
842462bffffffff,4.0,0.0
8424647ffffffff,1.0,0.0
8424661ffffffff,3.0,0.0
8424663ffffffff,11.0,0.0
84246a5ffffffff,1.0,0.0
84246adffffffff,1.0,0.0
84246c1ffffffff,1.0,0.0
84246c3ffffffff,6.0,0.0
84246ddffffffff,9.0,0.0
842470bffffffff,4.0,0.0
8424731ffffffff,1.0,0.0
8424749ffffffff,6.0,0.0
8424761ffffffff,4.0,0.0
8424765ffffffff,5.0,0.0
842476dffffffff,2.0,0.0
8424883ffffffff,4.0,0.0
8424885ffffffff,1.0,0.0
8424889ffffffff,1.0,0.0
842488bffffffff,5.0,0.0
84248a3ffffffff,6.0,0.0
84248a7ffffffff,5.0,0.0
84248a9ffffffff,4.0,0.0
84248abffffffff,1.0,0.0
84248b1ffffffff,11.0,0.0
84248b3ffffffff,5.0,0.0
84248b9ffffffff,6.0,0.0
84248bbffffffff,5.0,0.0
84248c1ffffffff,4.0,0.0
84248e5ffffffff,2.0,0.0
84248e7ffffffff,2.0,0.0
8424cddffffffff,2.0,0.0
8424d05ffffffff,5.0,0.0
8424d21ffffffff,1.0,0.0
8424d23ffffffff,1.0,0.0
8424e95ffffffff,2.0,0.0
8425003ffffffff,2.0,0.0
84250b1ffffffff,3.0,0.0
842510dffffffff,2.0,0.0
8425123ffffffff,4.0,0.0
842512bffffffff,24.0,0.0
8425135ffffffff,15.0,0.0
842513bffffffff,4.0,0.0
842515dffffffff,2.0,0.0
8425169ffffffff,11.0,0.0
84251c3ffffffff,5.0,0.0
8425409ffffffff,6.0,0.0
842540bffffffff,5.0,0.0
842540dffffffff,3.0,0.0
842541dffffffff,4.0,0.0
8425461ffffffff,1.0,0.0
8425469ffffffff,2.0,0.0
8425505ffffffff,2.0,0.0
8425523ffffffff,4.0,0.0
8425535ffffffff,4.0,0.0
84255a3ffffffff,149.0,0.0
84255a5ffffffff,6.0,0.0
84255a7ffffffff,139.0,1.0
84255abffffffff,20.0,0.0
84255b3ffffffff,4.0,0.0
84255b5ffffffff,20.0,0.0
84255b7ffffffff,16.0,0.0
84255bdffffffff,1.0,0.0
8425717ffffffff,61.0,0.0
8425733ffffffff,2.0,0.0
8425867ffffffff,2.0,2.0
8425a15ffffffff,2.0,2.0
8425a1dffffffff,1.0,0.0
8425a41ffffffff,3.0,0.0
8425a49ffffffff,8.0,0.0
8425a4dffffffff,4.0,0.0
8425a8bffffffff,1.0,0.0
8425ac9ffffffff,63.0,0.0
8425acbffffffff,11.0,0.0
8425ae9ffffffff,16.0,0.0
8425b03ffffffff,11.0,0.0
8425b07ffffffff,24.0,7.0
8425b0bffffffff,1.0,0.0
8425b41ffffffff,3.0,0.0
8425b47ffffffff,11.0,2.0
8425b6bffffffff,2.0,2.0
8426001ffffffff,7.0,0.0
8426003ffffffff,18.0,0.0
8426005ffffffff,12.0,0.0
8426007ffffffff,18.0,0.0
8426009ffffffff,59.0,0.0
842600bffffffff,288.0,0.0
842600dffffffff,40.0,0.0
8426011ffffffff,5.0,0.0
8426013ffffffff,31.0,0.0
8426015ffffffff,148.0,0.0
8426017ffffffff,130.0,0.0
8426019ffffffff,17.0,0.0
842601dffffffff,41.0,0.0
8426021ffffffff,40.0,0.0
8426023ffffffff,5.0,0.0
8426025ffffffff,9.0,0.0
8426027ffffffff,9.0,0.0
8426029ffffffff,20.0,0.0
842602bffffffff,25.0,0.0
8426031ffffffff,24.0,0.0
8426033ffffffff,63.0,0.0
8426035ffffffff,14.0,0.0
8426039ffffffff,230.0,0.0
842603bffffffff,40.0,0.0
842603dffffffff,11.0,0.0
8426041ffffffff,44.0,0.0
8426043ffffffff,52.0,0.0
8426045ffffffff,5.0,0.0
8426047ffffffff,4.0,0.0
8426049ffffffff,39.0,0.0
842604bffffffff,52.0,0.0
842604dffffffff,6.0,0.0
8426051ffffffff,241.0,0.0
8426053ffffffff,33.0,0.0
8426055ffffffff,96.0,0.0
8426057ffffffff,42.0,0.0
8426059ffffffff,62.0,0.0
842605bffffffff,140.0,0.0
842605dffffffff,108.0,0.0
8426061ffffffff,5.0,0.0
8426063ffffffff,60.0,0.0
8426065ffffffff,15.0,0.0
8426067ffffffff,17.0,0.0
8426069ffffffff,6.0,0.0
842606bffffffff,2.0,0.0
842606dffffffff,6.0,0.0
8426081ffffffff,6.0,0.0
8426083ffffffff,2.0,0.0
8426085ffffffff,111.0,0.0
8426087ffffffff,24.0,0.0
8426089ffffffff,3.0,0.0
842608bffffffff,2.0,0.0
842608dffffffff,108.0,0.0
8426091ffffffff,7.0,0.0
8426093ffffffff,15.0,0.0
8426095ffffffff,4.0,0.0
8426097ffffffff,6.0,0.0
8426099ffffffff,108.0,0.0
842609bffffffff,4.0,0.0
842609dffffffff,2.0,0.0
84260a1ffffffff,404.0,0.0
84260a3ffffffff,10.0,0.0
84260a5ffffffff,28.0,0.0
84260a7ffffffff,17.0,0.0
84260a9ffffffff,158.0,0.0
84260abffffffff,16.0,0.0
84260adffffffff,84.0,0.0
84260b1ffffffff,44.0,0.0
84260b3ffffffff,72.0,0.0
84260b5ffffffff,28.0,0.0
84260b7ffffffff,52.0,0.0
84260b9ffffffff,75.0,0.0
84260bbffffffff,119.0,0.0
84260bdffffffff,9.0,0.0
84260c1ffffffff,8.0,0.0
84260c3ffffffff,12.0,0.0
84260c5ffffffff,2.0,0.0
84260c7ffffffff,5.0,0.0
84260c9ffffffff,12.0,0.0
84260cbffffffff,21.0,0.0
84260cdffffffff,16.0,0.0
84260d1ffffffff,18.0,0.0
84260d3ffffffff,16.0,0.0
84260d5ffffffff,22.0,0.0
84260d7ffffffff,2.0,0.0
84260d9ffffffff,260.0,0.0
84260dbffffffff,2.0,0.0
84260ddffffffff,51.0,0.0
84260e1ffffffff,19.0,0.0
84260e3ffffffff,373.0,0.0
84260e5ffffffff,6.0,0.0
84260e7ffffffff,49.0,0.0
84260e9ffffffff,22.0,0.0
84260ebffffffff,40.0,0.0
84260edffffffff,16.0,0.0
8426101ffffffff,6.0,0.0
8426103ffffffff,3.0,0.0
8426107ffffffff,6.0,0.0
8426109ffffffff,2.0,0.0
842610bffffffff,7.0,0.0
842610dffffffff,262.0,0.0
8426113ffffffff,5.0,0.0
8426115ffffffff,3.0,0.0
842611bffffffff,16.0,0.0
842611dffffffff,20.0,0.0
8426121ffffffff,8.0,0.0
8426123ffffffff,16.0,0.0
8426125ffffffff,4.0,0.0
8426127ffffffff,36.0,0.0
8426129ffffffff,1.0,0.0
842612bffffffff,11.0,0.0
842612dffffffff,8.0,0.0
8426131ffffffff,2.0,0.0
8426133ffffffff,13.0,0.0
8426137ffffffff,2.0,0.0
8426143ffffffff,25.0,0.0
8426145ffffffff,2.0,0.0
8426147ffffffff,10.0,0.0
8426149ffffffff,3.0,0.0
842614bffffffff,83.0,0.0
8426151ffffffff,29.0,0.0
8426153ffffffff,12.0,0.0
8426155ffffffff,1.0,0.0
8426157ffffffff,7.0,0.0
8426159ffffffff,2.0,0.0
842615bffffffff,42.0,0.0
842615dffffffff,63.0,0.0
8426161ffffffff,31.0,0.0
8426163ffffffff,79.0,0.0
8426165ffffffff,350.0,0.0
8426167ffffffff,3.0,0.0
842616bffffffff,45.0,0.0
8426181ffffffff,10.0,0.0
8426183ffffffff,289.0,0.0
8426185ffffffff,18.0,0.0
8426187ffffffff,57.0,0.0
8426189ffffffff,9.0,0.0
842618bffffffff,45.0,0.0
842618dffffffff,38.0,0.0
8426191ffffffff,4.0,0.0
8426193ffffffff,24.0,0.0
8426195ffffffff,2.0,0.0
8426197ffffffff,5.0,0.0
8426199ffffffff,16.0,0.0
842619bffffffff,10.0,0.0
842619dffffffff,138.0,0.0
84261a1ffffffff,3.0,0.0
84261a3ffffffff,12.0,0.0
84261a5ffffffff,1.0,0.0
84261a7ffffffff,25.0,0.0
84261a9ffffffff,15.0,0.0
84261abffffffff,7.0,0.0
84261adffffffff,92.0,0.0
84261b1ffffffff,37.0,0.0
84261b3ffffffff,18.0,0.0
84261b5ffffffff,8.0,0.0
84261b7ffffffff,17.0,0.0
84261b9ffffffff,20.0,0.0
84261bbffffffff,7.0,0.0
84261bdffffffff,24.0,0.0
84261c3ffffffff,3.0,0.0
84261c5ffffffff,3.0,0.0
84261c7ffffffff,23.0,0.0
84261c9ffffffff,4.0,0.0
84261cdffffffff,1.0,0.0
84261d1ffffffff,2.0,0.0
84261d3ffffffff,30.0,0.0
84261d5ffffffff,2.0,0.0
84261d7ffffffff,15.0,0.0
84261d9ffffffff,4.0,0.0
84261dbffffffff,15.0,0.0
84261e1ffffffff,1.0,0.0
84261e5ffffffff,2.0,0.0
84261e7ffffffff,78.0,0.0
84261ebffffffff,2.0,0.0
84261edffffffff,4.0,0.0
8426201ffffffff,94.0,0.0
8426203ffffffff,103.0,0.0
8426205ffffffff,171.0,0.0
8426207ffffffff,123.0,0.0
8426209ffffffff,67.0,0.0
842620bffffffff,734.0,0.0
842620dffffffff,246.0,0.0
8426211ffffffff,113.0,0.0
8426213ffffffff,374.0,0.0
8426215ffffffff,157.0,0.0
8426217ffffffff,104.0,0.0
8426219ffffffff,308.0,0.0
842621bffffffff,330.0,0.0
842621dffffffff,447.0,0.0
8426221ffffffff,46.0,0.0
8426223ffffffff,26.0,0.0
8426225ffffffff,10.0,0.0
8426227ffffffff,18.0,0.0
8426229ffffffff,60.0,0.0
842622bffffffff,90.0,0.0
842622dffffffff,30.0,0.0
8426231ffffffff,153.0,0.0
8426233ffffffff,98.0,0.0
8426235ffffffff,62.0,0.0
8426237ffffffff,137.0,0.0
8426239ffffffff,72.0,0.0
842623bffffffff,100.0,0.0
842623dffffffff,141.0,0.0
8426241ffffffff,86.0,0.0
8426243ffffffff,120.0,0.0
8426245ffffffff,388.0,0.0
8426247ffffffff,33.0,0.0
8426249ffffffff,293.0,0.0
842624bffffffff,157.0,0.0
842624dffffffff,19.0,0.0
8426251ffffffff,59.0,0.0
8426253ffffffff,122.0,0.0
8426255ffffffff,147.0,0.0
8426257ffffffff,382.0,0.0
8426259ffffffff,122.0,0.0
842625bffffffff,39.0,0.0
842625dffffffff,91.0,0.0
8426261ffffffff,48.0,0.0
8426263ffffffff,86.0,0.0
8426265ffffffff,41.0,0.0
8426267ffffffff,31.0,0.0
8426269ffffffff,487.0,0.0
842626bffffffff,150.0,0.0
842626dffffffff,348.0,0.0
8426281ffffffff,93.0,0.0
8426283ffffffff,41.0,0.0
8426285ffffffff,19.0,0.0
8426287ffffffff,4.0,0.0
8426289ffffffff,137.0,0.0
842628bffffffff,24.0,0.0
842628dffffffff,77.0,0.0
8426291ffffffff,239.0,0.0
8426293ffffffff,56.0,0.0
8426295ffffffff,14.0,0.0
8426297ffffffff,27.0,0.0
8426299ffffffff,39.0,0.0
842629bffffffff,14.0,0.0
842629dffffffff,17.0,0.0
84262a1ffffffff,12.0,0.0
84262a3ffffffff,4.0,0.0
84262a5ffffffff,3.0,0.0
84262a7ffffffff,15.0,0.0
84262a9ffffffff,17.0,0.0
84262abffffffff,3.0,0.0
84262adffffffff,29.0,0.0
84262b1ffffffff,36.0,0.0
84262b3ffffffff,299.0,0.0
84262b5ffffffff,9.0,0.0
84262b7ffffffff,20.0,0.0
84262b9ffffffff,52.0,0.0
84262bbffffffff,23.0,0.0
84262bdffffffff,2.0,0.0
84262c1ffffffff,840.0,0.0
84262c3ffffffff,129.0,0.0
84262c5ffffffff,194.0,0.0
84262c7ffffffff,158.0,0.0
84262c9ffffffff,1547.0,0.0
84262cbffffffff,199.0,0.0
84262cdffffffff,2657.0,0.0
84262d1ffffffff,74.0,0.0
84262d3ffffffff,23.0,0.0
84262d5ffffffff,73.0,0.0
84262d7ffffffff,12.0,0.0
84262d9ffffffff,326.0,0.0
84262dbffffffff,201.0,0.0
84262ddffffffff,299.0,0.0
84262e1ffffffff,129.0,0.0
84262e3ffffffff,88.0,0.0
84262e5ffffffff,52.0,0.0
84262e7ffffffff,117.0,0.0
84262e9ffffffff,130.0,0.0
84262ebffffffff,125.0,0.0
84262edffffffff,159.0,0.0
8426301ffffffff,16.0,0.0
8426303ffffffff,2.0,0.0
8426305ffffffff,11.0,0.0
8426307ffffffff,12.0,0.0
8426309ffffffff,13.0,0.0
842630bffffffff,4.0,0.0
842630dffffffff,21.0,0.0
8426315ffffffff,11.0,0.0
8426317ffffffff,4.0,0.0
8426319ffffffff,22.0,0.0
842631dffffffff,24.0,0.0
8426321ffffffff,1.0,0.0
8426327ffffffff,3.0,0.0
8426329ffffffff,3.0,0.0
842632bffffffff,15.0,0.0
842632dffffffff,4.0,0.0
8426331ffffffff,8.0,0.0
8426333ffffffff,11.0,0.0
8426335ffffffff,8.0,0.0
8426337ffffffff,96.0,0.0
8426339ffffffff,4.0,0.0
842633bffffffff,1.0,0.0
842633dffffffff,9.0,0.0
8426341ffffffff,70.0,0.0
8426343ffffffff,1.0,0.0
8426345ffffffff,55.0,0.0
8426347ffffffff,14.0,0.0
8426349ffffffff,15.0,0.0
842634bffffffff,108.0,0.0
842634dffffffff,55.0,0.0
8426351ffffffff,23.0,0.0
8426353ffffffff,8.0,0.0
8426355ffffffff,23.0,0.0
8426357ffffffff,14.0,0.0
8426359ffffffff,16.0,0.0
842635bffffffff,19.0,0.0
842635dffffffff,2.0,0.0
8426361ffffffff,31.0,0.0
8426363ffffffff,15.0,0.0
8426365ffffffff,7.0,0.0
8426367ffffffff,25.0,0.0
8426369ffffffff,222.0,0.0
842636bffffffff,28.0,0.0
842636dffffffff,13.0,0.0
8426401ffffffff,17.0,0.0
8426403ffffffff,59.0,0.0
8426405ffffffff,487.0,0.0
8426407ffffffff,93.0,0.0
8426409ffffffff,131.0,0.0
842640bffffffff,13.0,0.0
842640dffffffff,1185.0,0.0
8426411ffffffff,26.0,0.0
8426413ffffffff,160.0,0.0
8426415ffffffff,262.0,0.0
8426417ffffffff,83.0,0.0
8426419ffffffff,10.0,0.0
842641bffffffff,17.0,0.0
842641dffffffff,61.0,0.0
8426421ffffffff,16.0,0.0
8426423ffffffff,13.0,0.0
8426425ffffffff,26.0,0.0
8426429ffffffff,124.0,0.0
842642bffffffff,20.0,0.0
842642dffffffff,13.0,0.0
8426431ffffffff,10.0,0.0
8426433ffffffff,47.0,0.0
8426435ffffffff,5.0,0.0
8426437ffffffff,35.0,0.0
8426439ffffffff,57.0,0.0
842643bffffffff,100.0,0.0
842643dffffffff,35.0,0.0
8426441ffffffff,30.0,0.0
8426443ffffffff,62.0,0.0
8426445ffffffff,3.0,0.0
8426447ffffffff,31.0,0.0
8426449ffffffff,27.0,0.0
842644bffffffff,12.0,0.0
842644dffffffff,125.0,0.0
8426451ffffffff,2.0,0.0
8426453ffffffff,22.0,0.0
8426455ffffffff,48.0,0.0
8426457ffffffff,49.0,0.0
8426459ffffffff,72.0,0.0
842645bffffffff,15.0,0.0
842645dffffffff,45.0,0.0
8426461ffffffff,394.0,0.0
8426463ffffffff,1291.0,0.0
8426465ffffffff,8.0,0.0
8426467ffffffff,60.0,0.0
8426469ffffffff,15.0,0.0
842646bffffffff,1044.0,0.0
842646dffffffff,69.0,0.0
8426481ffffffff,46.0,0.0
8426483ffffffff,21.0,0.0
8426485ffffffff,18.0,0.0
8426487ffffffff,43.0,0.0
8426489ffffffff,299.0,0.0
842648bffffffff,66.0,0.0
842648dffffffff,41.0,0.0
8426491ffffffff,42.0,0.0
8426493ffffffff,672.0,0.0
8426495ffffffff,104.0,0.0
8426497ffffffff,467.0,0.0
8426499ffffffff,17.0,0.0
842649bffffffff,168.0,0.0
842649dffffffff,46.0,0.0
84264a1ffffffff,72.0,0.0
84264a3ffffffff,6.0,0.0
84264a5ffffffff,19.0,0.0
84264a7ffffffff,68.0,0.0
84264a9ffffffff,46.0,0.0
84264abffffffff,14.0,0.0
84264adffffffff,45.0,0.0
84264b1ffffffff,2.0,0.0
84264b3ffffffff,21.0,0.0
84264b7ffffffff,33.0,0.0
84264b9ffffffff,161.0,0.0
84264bbffffffff,128.0,0.0
84264bdffffffff,29.0,0.0
84264c1ffffffff,71.0,0.0
84264c3ffffffff,100.0,0.0
84264c5ffffffff,351.0,0.0
84264c7ffffffff,59.0,0.0
84264c9ffffffff,13.0,0.0
84264cbffffffff,533.0,0.0
84264cdffffffff,27.0,0.0
84264d1ffffffff,612.0,0.0
84264d3ffffffff,128.0,0.0
84264d5ffffffff,60.0,0.0
84264d7ffffffff,28.0,0.0
84264d9ffffffff,603.0,0.0
84264dbffffffff,292.0,0.0
84264ddffffffff,60.0,0.0
84264e1ffffffff,43.0,0.0
84264e3ffffffff,32.0,0.0
84264e5ffffffff,160.0,0.0
84264e7ffffffff,24.0,0.0
84264e9ffffffff,10.0,0.0
84264ebffffffff,6.0,0.0
84264edffffffff,103.0,0.0
8426501ffffffff,41.0,0.0
8426503ffffffff,4.0,0.0
8426505ffffffff,64.0,0.0
8426507ffffffff,7.0,0.0
8426509ffffffff,61.0,0.0
842650bffffffff,13.0,0.0
842650dffffffff,42.0,0.0
8426511ffffffff,29.0,0.0
8426513ffffffff,16.0,0.0
8426515ffffffff,32.0,0.0
8426517ffffffff,9.0,0.0
8426519ffffffff,16.0,0.0
842651bffffffff,6.0,0.0
842651dffffffff,162.0,0.0
8426521ffffffff,183.0,0.0
8426523ffffffff,36.0,0.0
8426525ffffffff,38.0,0.0
8426527ffffffff,51.0,0.0
8426529ffffffff,73.0,0.0
842652bffffffff,88.0,0.0
842652dffffffff,86.0,0.0
8426531ffffffff,193.0,0.0
8426533ffffffff,750.0,0.0
8426535ffffffff,130.0,0.0
8426537ffffffff,30.0,0.0
8426539ffffffff,34.0,0.0
842653bffffffff,193.0,0.0
842653dffffffff,117.0,0.0
8426541ffffffff,14.0,0.0
8426543ffffffff,58.0,0.0
8426545ffffffff,5.0,0.0
8426547ffffffff,177.0,0.0
8426549ffffffff,9.0,0.0
842654bffffffff,38.0,0.0
842654dffffffff,39.0,0.0
8426551ffffffff,494.0,0.0
8426553ffffffff,27.0,0.0
8426555ffffffff,603.0,0.0
8426557ffffffff,187.0,0.0
8426559ffffffff,66.0,0.0
842655bffffffff,73.0,0.0
842655dffffffff,177.0,0.0
8426561ffffffff,553.0,0.0
8426563ffffffff,566.0,0.0
8426565ffffffff,358.0,0.0
8426567ffffffff,1162.0,0.0
8426569ffffffff,41.0,0.0
842656bffffffff,30.0,0.0
842656dffffffff,214.0,0.0
8426581ffffffff,3.0,0.0
8426583ffffffff,12.0,0.0
8426585ffffffff,2.0,0.0
8426587ffffffff,15.0,0.0
8426589ffffffff,2.0,0.0
842658bffffffff,13.0,0.0
842658dffffffff,2.0,0.0
8426591ffffffff,68.0,0.0
8426593ffffffff,105.0,0.0
8426595ffffffff,22.0,0.0
8426597ffffffff,12.0,0.0
8426599ffffffff,78.0,0.0
842659bffffffff,1901.0,0.0
842659dffffffff,8.0,0.0
84265a3ffffffff,152.0,0.0
84265a5ffffffff,36.0,0.0
84265a7ffffffff,378.0,0.0
84265a9ffffffff,7.0,0.0
84265abffffffff,10.0,0.0
84265adffffffff,14.0,0.0
84265b1ffffffff,28.0,0.0
84265b3ffffffff,24.0,0.0
84265b5ffffffff,799.0,0.0
84265b7ffffffff,180.0,0.0
84265b9ffffffff,100.0,0.0
84265bbffffffff,55.0,0.0
84265bdffffffff,11.0,0.0
84265c1ffffffff,6.0,0.0
84265c3ffffffff,4.0,0.0
84265c5ffffffff,8.0,0.0
84265c7ffffffff,20.0,0.0
84265c9ffffffff,1.0,0.0
84265cbffffffff,3.0,0.0
84265cdffffffff,4.0,0.0
84265d1ffffffff,8.0,0.0
84265d3ffffffff,76.0,0.0
84265d5ffffffff,27.0,0.0
84265d7ffffffff,58.0,0.0
84265d9ffffffff,9.0,0.0
84265dbffffffff,100.0,0.0
84265ddffffffff,7.0,0.0
84265e1ffffffff,5.0,0.0
84265e3ffffffff,9.0,0.0
84265e5ffffffff,113.0,0.0
84265e7ffffffff,10.0,0.0
84265e9ffffffff,26.0,0.0
84265ebffffffff,4.0,0.0
84265edffffffff,38.0,0.0
8426601ffffffff,9.0,0.0
8426603ffffffff,47.0,0.0
8426605ffffffff,45.0,0.0
8426607ffffffff,260.0,0.0
8426609ffffffff,124.0,0.0
842660bffffffff,140.0,0.0
842660dffffffff,67.0,0.0
8426611ffffffff,38.0,0.0
8426613ffffffff,102.0,0.0
8426615ffffffff,75.0,0.0
8426617ffffffff,72.0,0.0
8426619ffffffff,192.0,0.0
842661bffffffff,997.0,0.0
842661dffffffff,73.0,0.0
8426621ffffffff,166.0,0.0
8426623ffffffff,79.0,0.0
8426625ffffffff,86.0,0.0
8426627ffffffff,57.0,0.0
8426629ffffffff,281.0,0.0
842662bffffffff,63.0,0.0
842662dffffffff,355.0,0.0
8426631ffffffff,87.0,0.0
8426633ffffffff,36.0,0.0
8426635ffffffff,64.0,0.0
8426637ffffffff,106.0,0.0
8426639ffffffff,31.0,0.0
842663bffffffff,127.0,0.0
842663dffffffff,509.0,0.0
8426641ffffffff,1928.0,0.0
8426643ffffffff,147.0,0.0
