cell_id,Upupa epops,Upupa epops [epops Group],Upupa epops senegalensis/waibeli,Upupa epops africana
841e5e7ffffffff,30.0,0.0,0.0,0.0
841e5e9ffffffff,77.0,0.0,0.0,0.0
841e5edffffffff,15.0,0.0,0.0,0.0
841e607ffffffff,6.0,0.0,0.0,0.0
841e621ffffffff,4.0,0.0,0.0,0.0
841e631ffffffff,3.0,0.0,0.0,0.0
841e639ffffffff,2.0,0.0,0.0,0.0
841e63bffffffff,23.0,0.0,0.0,0.0
841e64dffffffff,12.0,0.0,0.0,0.0
841e659ffffffff,1.0,0.0,0.0,0.0
841e697ffffffff,44.0,0.0,0.0,0.0
841e6adffffffff,2.0,0.0,0.0,0.0
841e6bbffffffff,32.0,0.0,0.0,0.0
841e6d9ffffffff,3.0,0.0,0.0,0.0
841e6e7ffffffff,2.0,0.0,0.0,0.0
841e709ffffffff,2.0,0.0,0.0,0.0
841e721ffffffff,2.0,0.0,0.0,0.0
841e749ffffffff,3.0,0.0,0.0,0.0
841e755ffffffff,2.0,0.0,0.0,0.0
841e761ffffffff,2.0,0.0,0.0,0.0
841e769ffffffff,1.0,0.0,0.0,0.0
841e801ffffffff,4.0,4.0,0.0,0.0
841e803ffffffff,6.0,0.0,0.0,0.0
841e805ffffffff,14.0,2.0,0.0,0.0
841e80bffffffff,5.0,2.0,0.0,0.0
841e81dffffffff,2.0,2.0,0.0,0.0
841e82bffffffff,7.0,0.0,0.0,0.0
841e831ffffffff,8.0,6.0,0.0,0.0
841e833ffffffff,24.0,2.0,0.0,0.0
841e835ffffffff,22.0,0.0,0.0,0.0
841e83bffffffff,2.0,0.0,0.0,0.0
841e841ffffffff,8.0,0.0,0.0,0.0
841e843ffffffff,1.0,0.0,0.0,0.0
841e845ffffffff,6.0,0.0,0.0,0.0
841e847ffffffff,6.0,0.0,0.0,0.0
841e849ffffffff,8.0,4.0,0.0,0.0
841e84bffffffff,2.0,0.0,0.0,0.0
841e84dffffffff,9.0,6.0,0.0,0.0
841e863ffffffff,8.0,0.0,0.0,0.0
841e869ffffffff,19.0,2.0,0.0,0.0
841e86bffffffff,13.0,6.0,0.0,0.0
841e8a1ffffffff,4.0,0.0,0.0,0.0
841e8a5ffffffff,2.0,0.0,0.0,0.0
841e8b9ffffffff,1.0,0.0,0.0,0.0
841e8bdffffffff,2.0,0.0,0.0,0.0
841e8dbffffffff,4.0,0.0,0.0,0.0
841e8e5ffffffff,2.0,0.0,0.0,0.0
841e90dffffffff,2.0,2.0,0.0,0.0
841e929ffffffff,1.0,0.0,0.0,0.0
841e945ffffffff,7.0,0.0,0.0,0.0
841e947ffffffff,2.0,2.0,0.0,0.0
841e949ffffffff,1.0,0.0,0.0,0.0
841e94dffffffff,1.0,0.0,0.0,0.0
841e96bffffffff,13.0,4.0,0.0,0.0
841e9a5ffffffff,3.0,0.0,0.0,0.0
841e9a7ffffffff,2.0,0.0,0.0,0.0
841e9a9ffffffff,4.0,0.0,0.0,0.0
841e9b5ffffffff,6.0,2.0,0.0,0.0
841e9bbffffffff,1.0,0.0,0.0,0.0
841e9d9ffffffff,10.0,0.0,0.0,0.0
841e9dbffffffff,2.0,0.0,0.0,0.0
841ea01ffffffff,2.0,0.0,0.0,0.0
841ea03ffffffff,1.0,0.0,0.0,0.0
841ea05ffffffff,10.0,0.0,0.0,0.0
841ea07ffffffff,9.0,4.0,0.0,0.0
841ea09ffffffff,5.0,0.0,0.0,0.0
841ea0bffffffff,3.0,0.0,0.0,0.0
841ea11ffffffff,7.0,0.0,0.0,0.0
841ea13ffffffff,19.0,2.0,0.0,0.0
841ea19ffffffff,77.0,0.0,0.0,0.0
841ea1bffffffff,2.0,0.0,0.0,0.0
841ea21ffffffff,8.0,2.0,0.0,0.0
841ea23ffffffff,3.0,0.0,0.0,0.0
841ea25ffffffff,8.0,0.0,0.0,0.0
841ea27ffffffff,8.0,4.0,0.0,0.0
841ea2dffffffff,6.0,0.0,0.0,0.0
841ea53ffffffff,1.0,0.0,0.0,0.0
841ea55ffffffff,1.0,0.0,0.0,0.0
841ea81ffffffff,9.0,0.0,0.0,0.0
841ea83ffffffff,21.0,0.0,0.0,0.0
841ea85ffffffff,29.0,0.0,0.0,0.0
841ea87ffffffff,13.0,3.0,0.0,0.0
841ea89ffffffff,5.0,0.0,0.0,0.0
841ea8dffffffff,30.0,2.0,0.0,0.0
841ea93ffffffff,1.0,0.0,0.0,0.0
841ea95ffffffff,5.0,0.0,0.0,0.0
841ea97ffffffff,2.0,0.0,0.0,0.0
841eab1ffffffff,4.0,2.0,0.0,0.0
841eab3ffffffff,16.0,4.0,0.0,0.0
841eab5ffffffff,8.0,0.0,0.0,0.0
841eab7ffffffff,2.0,0.0,0.0,0.0
841eab9ffffffff,9.0,0.0,0.0,0.0
841eabbffffffff,3.0,0.0,0.0,0.0
841eac1ffffffff,3.0,0.0,0.0,0.0
841eac3ffffffff,1.0,0.0,0.0,0.0
841eac5ffffffff,4.0,1.0,0.0,0.0
841eac7ffffffff,1.0,1.0,0.0,0.0
841eacdffffffff,4.0,0.0,0.0,0.0
841ead9ffffffff,1.0,0.0,0.0,0.0
841eae3ffffffff,4.0,0.0,0.0,0.0
841eaebffffffff,16.0,0.0,0.0,0.0
841eb01ffffffff,9.0,1.0,0.0,0.0
841eb03ffffffff,21.0,5.0,0.0,0.0
841eb05ffffffff,13.0,0.0,0.0,0.0
841eb07ffffffff,19.0,0.0,0.0,0.0
841eb0bffffffff,11.0,1.0,0.0,0.0
841eb11ffffffff,2.0,0.0,0.0,0.0
841eb13ffffffff,8.0,2.0,0.0,0.0
841eb1bffffffff,2.0,0.0,0.0,0.0
841eb23ffffffff,7.0,1.0,0.0,0.0
841eb2bffffffff,5.0,0.0,0.0,0.0
841eb35ffffffff,2.0,0.0,0.0,0.0
841eb3dffffffff,6.0,1.0,0.0,0.0
841eb49ffffffff,3.0,0.0,0.0,0.0
841eb4dffffffff,21.0,0.0,0.0,0.0
841eb53ffffffff,5.0,0.0,0.0,0.0
841eb59ffffffff,3.0,0.0,0.0,0.0
841eb5bffffffff,3.0,0.0,0.0,0.0
841ec01ffffffff,2.0,0.0,0.0,0.0
841ec03ffffffff,81.0,15.0,0.0,0.0
841ec05ffffffff,15.0,0.0,0.0,0.0
841ec07ffffffff,2.0,0.0,0.0,0.0
841ec09ffffffff,46.0,5.0,0.0,0.0
841ec11ffffffff,10.0,0.0,0.0,0.0
841ec13ffffffff,2.0,0.0,0.0,0.0
841ec15ffffffff,8.0,0.0,0.0,0.0
841ec17ffffffff,5.0,0.0,0.0,0.0
841ec19ffffffff,5.0,0.0,0.0,0.0
841ec1bffffffff,1.0,0.0,0.0,0.0
841ec1dffffffff,125.0,2.0,0.0,0.0
841ec21ffffffff,131.0,6.0,0.0,0.0
841ec23ffffffff,115.0,8.0,0.0,0.0
841ec25ffffffff,4.0,0.0,0.0,0.0
841ec27ffffffff,72.0,0.0,0.0,0.0
841ec29ffffffff,2.0,0.0,0.0,0.0
841ec2bffffffff,21.0,0.0,0.0,0.0
841ec2dffffffff,4.0,0.0,0.0,0.0
841ec31ffffffff,12.0,0.0,0.0,0.0
841ec33ffffffff,57.0,0.0,0.0,0.0
841ec35ffffffff,16.0,0.0,0.0,0.0
841ec37ffffffff,15.0,0.0,0.0,0.0
841ec3bffffffff,7.0,2.0,0.0,0.0
841ec3dffffffff,37.0,10.0,0.0,0.0
841ec43ffffffff,10.0,2.0,0.0,0.0
841ec45ffffffff,2.0,0.0,0.0,0.0
841ec47ffffffff,66.0,21.0,0.0,0.0
841ec4bffffffff,1.0,0.0,0.0,0.0
841ec4dffffffff,4.0,0.0,0.0,0.0
841ec51ffffffff,2.0,0.0,0.0,0.0
841ec55ffffffff,1.0,0.0,0.0,0.0
841ec57ffffffff,4.0,0.0,0.0,0.0
841ec5dffffffff,2.0,0.0,0.0,0.0
841ec63ffffffff,2.0,0.0,0.0,0.0
841ec65ffffffff,1.0,0.0,0.0,0.0
841ec67ffffffff,2.0,0.0,0.0,0.0
841ec6bffffffff,4.0,0.0,0.0,0.0
841ec6dffffffff,3.0,0.0,0.0,0.0
841ec81ffffffff,12.0,0.0,0.0,0.0
841ec83ffffffff,2.0,0.0,0.0,0.0
841ec85ffffffff,4.0,0.0,0.0,0.0
841ec8bffffffff,7.0,0.0,0.0,0.0
841ec8dffffffff,6.0,0.0,0.0,0.0
841ec91ffffffff,76.0,0.0,0.0,0.0
841ec93ffffffff,38.0,0.0,0.0,0.0
841ec97ffffffff,43.0,0.0,0.0,0.0
841ec99ffffffff,54.0,0.0,0.0,0.0
841ec9bffffffff,79.0,0.0,0.0,0.0
841ec9dffffffff,36.0,4.0,0.0,0.0
841eca1ffffffff,91.0,0.0,0.0,0.0
841eca3ffffffff,15.0,0.0,0.0,0.0
841eca5ffffffff,68.0,0.0,0.0,0.0
841eca7ffffffff,13.0,0.0,0.0,0.0
841eca9ffffffff,65.0,0.0,0.0,0.0
841ecadffffffff,16.0,0.0,0.0,0.0
841ecb1ffffffff,9.0,0.0,0.0,0.0
841ecb3ffffffff,5.0,0.0,0.0,0.0
841ecb5ffffffff,17.0,0.0,0.0,0.0
841ecb9ffffffff,6.0,0.0,0.0,0.0
841ecbbffffffff,85.0,0.0,0.0,0.0
841ecbdffffffff,3.0,0.0,0.0,0.0
841ecc3ffffffff,24.0,3.0,0.0,0.0
841ecc5ffffffff,16.0,2.0,0.0,0.0
841ecc9ffffffff,4.0,0.0,0.0,0.0
841eccbffffffff,6.0,0.0,0.0,0.0
841eccdffffffff,14.0,8.0,0.0,0.0
841ecd5ffffffff,48.0,0.0,0.0,0.0
841ecd7ffffffff,13.0,0.0,0.0,0.0
841ecddffffffff,12.0,2.0,0.0,0.0
841ece1ffffffff,31.0,0.0,0.0,0.0
841ece3ffffffff,5.0,0.0,0.0,0.0
841ece5ffffffff,37.0,8.0,0.0,0.0
841ece7ffffffff,100.0,8.0,0.0,0.0
841ece9ffffffff,97.0,32.0,0.0,0.0
841ecebffffffff,9.0,0.0,0.0,0.0
841ed01ffffffff,1.0,0.0,0.0,0.0
841ed03ffffffff,1.0,0.0,0.0,0.0
841ed05ffffffff,4.0,0.0,0.0,0.0
841ed07ffffffff,2.0,0.0,0.0,0.0
841ed0bffffffff,46.0,0.0,0.0,0.0
841ed0dffffffff,2.0,0.0,0.0,0.0
841ed13ffffffff,13.0,0.0,0.0,0.0
841ed15ffffffff,2.0,0.0,0.0,0.0
841ed19ffffffff,6.0,0.0,0.0,0.0
841ed1bffffffff,42.0,0.0,0.0,0.0
841ed1dffffffff,5.0,3.0,0.0,0.0
841ed21ffffffff,3.0,0.0,0.0,0.0
841ed23ffffffff,2.0,0.0,0.0,0.0
841ed29ffffffff,6.0,0.0,0.0,0.0
841ed2bffffffff,7.0,0.0,0.0,0.0
841ed31ffffffff,1.0,0.0,0.0,0.0
841ed33ffffffff,8.0,0.0,0.0,0.0
841ed39ffffffff,7.0,0.0,0.0,0.0
841ed3bffffffff,17.0,4.0,0.0,0.0
841ed41ffffffff,2.0,0.0,0.0,0.0
841ed43ffffffff,5.0,0.0,0.0,0.0
841ed45ffffffff,9.0,0.0,0.0,0.0
841ed49ffffffff,2.0,0.0,0.0,0.0
841ed4dffffffff,2.0,2.0,0.0,0.0
841ed51ffffffff,6.0,0.0,0.0,0.0
841ed55ffffffff,19.0,0.0,0.0,0.0
841ed57ffffffff,6.0,0.0,0.0,0.0
841ed59ffffffff,9.0,0.0,0.0,0.0
841ed5bffffffff,4.0,0.0,0.0,0.0
841ed65ffffffff,2.0,0.0,0.0,0.0
841ed6bffffffff,7.0,2.0,0.0,0.0
841ed81ffffffff,1.0,0.0,0.0,0.0
841ed91ffffffff,45.0,5.0,0.0,0.0
841ed93ffffffff,89.0,10.0,0.0,0.0
841ed9bffffffff,49.0,0.0,0.0,0.0
841eda1ffffffff,36.0,0.0,0.0,0.0
841eda3ffffffff,252.0,14.0,0.0,0.0
841eda5ffffffff,9.0,0.0,0.0,0.0
841eda7ffffffff,136.0,4.0,0.0,0.0
841edadffffffff,23.0,0.0,0.0,0.0
841edb5ffffffff,1.0,0.0,0.0,0.0
841edbbffffffff,3.0,0.0,0.0,0.0
841edc1ffffffff,8.0,0.0,0.0,0.0
841edc5ffffffff,4.0,0.0,0.0,0.0
841edc7ffffffff,3.0,0.0,0.0,0.0
841edc9ffffffff,34.0,2.0,0.0,0.0
841edcdffffffff,23.0,2.0,0.0,0.0
841edd3ffffffff,2.0,0.0,0.0,0.0
841ede1ffffffff,101.0,4.0,0.0,0.0
841ede5ffffffff,2.0,0.0,0.0,0.0
841ede7ffffffff,6.0,2.0,0.0,0.0
841ede9ffffffff,15.0,0.0,0.0,0.0
841ededffffffff,5.0,0.0,0.0,0.0
841ee25ffffffff,2.0,0.0,0.0,0.0
841ee27ffffffff,2.0,0.0,0.0,0.0
841ee35ffffffff,3.0,0.0,0.0,0.0
841ee37ffffffff,19.0,0.0,0.0,0.0
841ee63ffffffff,1.0,0.0,0.0,0.0
841ee65ffffffff,65.0,0.0,0.0,0.0
841ee67ffffffff,7.0,0.0,0.0,0.0
841ee6dffffffff,2.0,0.0,0.0,0.0
841ee81ffffffff,30.0,11.0,0.0,0.0
841ee83ffffffff,8.0,0.0,0.0,0.0
841ee8bffffffff,11.0,0.0,0.0,0.0
841ee8dffffffff,2.0,2.0,0.0,0.0
841ee91ffffffff,29.0,11.0,0.0,0.0
841ee97ffffffff,104.0,31.0,0.0,0.0
841ee99ffffffff,11.0,0.0,0.0,0.0
841ee9dffffffff,4.0,0.0,0.0,0.0
841eea3ffffffff,10.0,0.0,0.0,0.0
841eea5ffffffff,1.0,0.0,0.0,0.0
