cell_id,Vireo gilvus,Vireo gilvus gilvus,Vireo gilvus [swainsoni Group]
842620dffffffff,76.0,13.0,0.0
8426211ffffffff,18.0,0.0,0.0
8426213ffffffff,62.0,2.0,0.0
8426215ffffffff,31.0,0.0,0.0
8426217ffffffff,22.0,0.0,0.0
8426219ffffffff,224.0,12.0,0.0
842621bffffffff,147.0,2.0,0.0
842621dffffffff,52.0,0.0,0.0
8426221ffffffff,35.0,0.0,0.0
8426223ffffffff,41.0,1.0,0.0
8426225ffffffff,15.0,3.0,0.0
8426227ffffffff,3.0,0.0,0.0
8426229ffffffff,37.0,12.0,0.0
842622bffffffff,69.0,3.0,0.0
842622dffffffff,40.0,13.0,0.0
8426231ffffffff,52.0,0.0,0.0
8426233ffffffff,18.0,0.0,0.0
8426235ffffffff,25.0,0.0,0.0
8426237ffffffff,45.0,1.0,0.0
8426239ffffffff,2.0,0.0,0.0
842623bffffffff,38.0,2.0,0.0
842623dffffffff,77.0,1.0,0.0
8426241ffffffff,19.0,0.0,0.0
8426243ffffffff,21.0,2.0,0.0
8426245ffffffff,107.0,8.0,0.0
8426247ffffffff,12.0,0.0,0.0
8426249ffffffff,111.0,8.0,0.0
842624bffffffff,23.0,0.0,0.0
842624dffffffff,7.0,0.0,0.0
8426251ffffffff,20.0,0.0,0.0
8426253ffffffff,13.0,0.0,0.0
8426255ffffffff,19.0,0.0,0.0
8426257ffffffff,46.0,0.0,0.0
8426259ffffffff,42.0,0.0,0.0
842625bffffffff,18.0,0.0,0.0
842625dffffffff,20.0,0.0,0.0
8426261ffffffff,141.0,33.0,0.0
8426263ffffffff,66.0,13.0,0.0
8426265ffffffff,65.0,11.0,0.0
8426267ffffffff,19.0,0.0,0.0
8426269ffffffff,417.0,59.0,0.0
842626bffffffff,80.0,2.0,0.0
842626dffffffff,26.0,3.0,0.0
8426281ffffffff,19.0,2.0,0.0
8426283ffffffff,6.0,0.0,0.0
8426289ffffffff,60.0,0.0,0.0
842628bffffffff,8.0,0.0,0.0
842628dffffffff,33.0,2.0,0.0
8426291ffffffff,160.0,0.0,0.0
8426293ffffffff,62.0,2.0,0.0
8426295ffffffff,6.0,0.0,0.0
8426297ffffffff,6.0,0.0,0.0
8426299ffffffff,26.0,4.0,0.0
842629bffffffff,9.0,0.0,0.0
842629dffffffff,2.0,0.0,0.0
84262a1ffffffff,30.0,4.0,0.0
84262a5ffffffff,2.0,0.0,0.0
84262a7ffffffff,1.0,0.0,0.0
84262a9ffffffff,3.0,3.0,0.0
84262abffffffff,6.0,0.0,0.0
84262adffffffff,45.0,5.0,0.0
84262b1ffffffff,8.0,0.0,0.0
84262b3ffffffff,235.0,2.0,0.0
84262b5ffffffff,6.0,0.0,0.0
84262b7ffffffff,29.0,0.0,0.0
84262b9ffffffff,5.0,0.0,0.0
84262bbffffffff,3.0,0.0,0.0
84262c1ffffffff,161.0,0.0,0.0
84262c3ffffffff,22.0,0.0,0.0
84262c5ffffffff,39.0,0.0,0.0
84262c7ffffffff,42.0,0.0,0.0
84262c9ffffffff,719.0,8.0,0.0
84262cbffffffff,70.0,2.0,0.0
84262cdffffffff,2527.0,33.0,0.0
84262d1ffffffff,38.0,2.0,0.0
84262d3ffffffff,10.0,0.0,0.0
84262d5ffffffff,22.0,0.0,0.0
84262d9ffffffff,185.0,13.0,0.0
84262dbffffffff,304.0,16.0,0.0
84262ddffffffff,121.0,2.0,0.0
84262e1ffffffff,46.0,5.0,0.0
84262e3ffffffff,33.0,0.0,0.0
84262e5ffffffff,9.0,0.0,0.0
84262e7ffffffff,47.0,7.0,0.0
84262e9ffffffff,27.0,0.0,0.0
84262ebffffffff,84.0,0.0,0.0
84262edffffffff,34.0,0.0,0.0
8426301ffffffff,4.0,0.0,0.0
8426303ffffffff,5.0,0.0,0.0
8426305ffffffff,1.0,1.0,0.0
8426307ffffffff,3.0,0.0,0.0
8426309ffffffff,1.0,0.0,0.0
842630bffffffff,4.0,0.0,0.0
842630dffffffff,7.0,1.0,0.0
8426313ffffffff,5.0,2.0,0.0
8426319ffffffff,10.0,2.0,0.0
842631dffffffff,7.0,0.0,0.0
8426323ffffffff,1.0,0.0,0.0
842632bffffffff,7.0,0.0,0.0
8426333ffffffff,2.0,0.0,0.0
8426335ffffffff,2.0,0.0,0.0
8426337ffffffff,24.0,1.0,0.0
8426341ffffffff,206.0,40.0,0.0
8426345ffffffff,31.0,10.0,0.0
8426347ffffffff,31.0,0.0,0.0
8426349ffffffff,25.0,2.0,0.0
842634bffffffff,51.0,3.0,0.0
842634dffffffff,109.0,33.0,0.0
8426351ffffffff,15.0,0.0,0.0
8426353ffffffff,5.0,1.0,0.0
8426355ffffffff,12.0,0.0,0.0
8426357ffffffff,50.0,6.0,0.0
8426359ffffffff,51.0,10.0,0.0
842635bffffffff,9.0,2.0,0.0
842635dffffffff,16.0,0.0,0.0
8426361ffffffff,11.0,2.0,0.0
8426363ffffffff,66.0,23.0,0.0
8426365ffffffff,26.0,0.0,0.0
8426369ffffffff,155.0,44.0,0.0
842636bffffffff,28.0,6.0,0.0
842636dffffffff,8.0,0.0,0.0
8426401ffffffff,10.0,3.0,0.0
8426403ffffffff,43.0,15.0,0.0
8426405ffffffff,250.0,15.0,0.0
8426407ffffffff,16.0,2.0,0.0
8426409ffffffff,133.0,27.0,0.0
842640bffffffff,3.0,3.0,0.0
842640dffffffff,945.0,76.0,0.0
8426411ffffffff,43.0,5.0,0.0
8426413ffffffff,47.0,0.0,0.0
8426415ffffffff,422.0,105.0,0.0
8426417ffffffff,252.0,27.0,0.0
8426419ffffffff,2.0,0.0,0.0
842641bffffffff,13.0,2.0,0.0
842641dffffffff,69.0,25.0,0.0
8426421ffffffff,45.0,3.0,0.0
8426423ffffffff,44.0,3.0,0.0
8426425ffffffff,62.0,1.0,0.0
8426427ffffffff,18.0,0.0,0.0
8426429ffffffff,107.0,7.0,0.0
842642bffffffff,32.0,0.0,0.0
842642dffffffff,13.0,0.0,0.0
8426431ffffffff,43.0,0.0,0.0
8426433ffffffff,291.0,0.0,0.0
8426435ffffffff,4.0,0.0,0.0
8426437ffffffff,166.0,7.0,0.0
8426439ffffffff,253.0,26.0,0.0
842643bffffffff,223.0,17.0,0.0
842643dffffffff,25.0,0.0,0.0
8426441ffffffff,5.0,0.0,0.0
8426443ffffffff,26.0,2.0,0.0
8426445ffffffff,14.0,3.0,0.0
8426449ffffffff,10.0,2.0,0.0
842644bffffffff,9.0,0.0,0.0
842644dffffffff,73.0,5.0,0.0
8426451ffffffff,8.0,6.0,0.0
8426453ffffffff,6.0,2.0,0.0
8426455ffffffff,14.0,0.0,0.0
8426457ffffffff,21.0,11.0,0.0
8426459ffffffff,40.0,9.0,0.0
842645bffffffff,9.0,0.0,0.0
842645dffffffff,17.0,0.0,0.0
8426461ffffffff,681.0,60.0,0.0
8426463ffffffff,1919.0,110.0,0.0
8426465ffffffff,5.0,0.0,0.0
8426467ffffffff,77.0,17.0,0.0
8426469ffffffff,18.0,1.0,0.0
842646bffffffff,582.0,56.0,0.0
842646dffffffff,124.0,1.0,0.0
8426481ffffffff,30.0,0.0,0.0
8426483ffffffff,8.0,0.0,0.0
8426487ffffffff,4.0,0.0,0.0
8426489ffffffff,164.0,4.0,0.0
842648bffffffff,25.0,0.0,0.0
842648dffffffff,10.0,0.0,0.0
8426499ffffffff,2.0,0.0,0.0
842649dffffffff,2.0,0.0,0.0
84264a1ffffffff,67.0,2.0,0.0
84264a3ffffffff,2.0,0.0,0.0
84264a5ffffffff,11.0,0.0,0.0
84264a7ffffffff,52.0,0.0,0.0
84264a9ffffffff,4.0,0.0,0.0
84264abffffffff,2.0,0.0,0.0
84264adffffffff,56.0,2.0,0.0
84264b9ffffffff,16.0,0.0,0.0
84264bdffffffff,2.0,0.0,0.0
84264c1ffffffff,45.0,4.0,0.0
84264c3ffffffff,47.0,0.0,0.0
84264c5ffffffff,309.0,18.0,0.0
84264c7ffffffff,159.0,6.0,0.0
84264c9ffffffff,2.0,0.0,0.0
84264cbffffffff,44.0,6.0,0.0
84264cdffffffff,35.0,0.0,0.0
84264d1ffffffff,177.0,5.0,0.0
84264d3ffffffff,6.0,0.0,0.0
84264d5ffffffff,15.0,0.0,0.0
84264d7ffffffff,2.0,0.0,0.0
84264d9ffffffff,194.0,1.0,0.0
84264dbffffffff,17.0,2.0,0.0
84264ddffffffff,34.0,0.0,0.0
84264e1ffffffff,17.0,0.0,0.0
84264e3ffffffff,2.0,0.0,0.0
84264e5ffffffff,246.0,33.0,0.0
84264e7ffffffff,3.0,0.0,0.0
84264e9ffffffff,3.0,0.0,0.0
84264ebffffffff,8.0,0.0,0.0
84264edffffffff,68.0,7.0,0.0
8426501ffffffff,23.0,2.0,0.0
8426503ffffffff,10.0,0.0,0.0
8426505ffffffff,68.0,2.0,0.0
8426507ffffffff,4.0,0.0,0.0
8426509ffffffff,22.0,9.0,0.0
842650bffffffff,55.0,6.0,0.0
842650dffffffff,183.0,19.0,0.0
8426511ffffffff,13.0,2.0,0.0
8426513ffffffff,5.0,0.0,0.0
8426515ffffffff,51.0,6.0,0.0
8426517ffffffff,2.0,0.0,0.0
8426519ffffffff,16.0,0.0,0.0
842651bffffffff,43.0,0.0,0.0
842651dffffffff,24.0,0.0,0.0
8426521ffffffff,210.0,18.0,0.0
8426523ffffffff,12.0,0.0,0.0
8426525ffffffff,19.0,0.0,0.0
8426527ffffffff,70.0,2.0,0.0
8426529ffffffff,122.0,15.0,0.0
842652bffffffff,203.0,17.0,0.0
842652dffffffff,131.0,5.0,0.0
8426531ffffffff,83.0,3.0,0.0
8426533ffffffff,562.0,27.0,0.0
8426535ffffffff,4.0,0.0,0.0
8426537ffffffff,12.0,0.0,0.0
8426539ffffffff,12.0,0.0,0.0
842653bffffffff,130.0,2.0,0.0
842653dffffffff,37.0,0.0,0.0
8426541ffffffff,82.0,8.0,0.0
8426543ffffffff,128.0,16.0,0.0
8426545ffffffff,4.0,0.0,0.0
8426547ffffffff,145.0,23.0,0.0
8426549ffffffff,5.0,5.0,0.0
842654bffffffff,52.0,14.0,0.0
842654dffffffff,84.0,15.0,0.0
8426551ffffffff,195.0,14.0,0.0
8426553ffffffff,10.0,0.0,0.0
8426555ffffffff,1236.0,44.0,0.0
8426557ffffffff,251.0,15.0,0.0
8426559ffffffff,66.0,13.0,0.0
842655bffffffff,24.0,0.0,0.0
842655dffffffff,539.0,11.0,0.0
8426561ffffffff,286.0,2.0,0.0
8426563ffffffff,487.0,4.0,0.0
8426565ffffffff,514.0,38.0,0.0
8426567ffffffff,867.0,75.0,0.0
8426569ffffffff,42.0,0.0,0.0
842656bffffffff,28.0,0.0,0.0
842656dffffffff,104.0,2.0,0.0
8426583ffffffff,2.0,0.0,0.0
8426585ffffffff,8.0,0.0,0.0
8426587ffffffff,20.0,0.0,0.0
8426589ffffffff,2.0,0.0,0.0
842658bffffffff,2.0,0.0,0.0
8426591ffffffff,12.0,0.0,0.0
8426593ffffffff,72.0,3.0,0.0
8426597ffffffff,7.0,0.0,0.0
8426599ffffffff,76.0,9.0,0.0
842659bffffffff,461.0,17.0,0.0
842659dffffffff,5.0,0.0,0.0
84265a3ffffffff,31.0,0.0,0.0
84265a5ffffffff,4.0,0.0,0.0
84265a7ffffffff,17.0,0.0,0.0
84265a9ffffffff,5.0,0.0,0.0
84265abffffffff,4.0,0.0,0.0
84265adffffffff,2.0,0.0,0.0
84265b1ffffffff,4.0,0.0,0.0
84265b5ffffffff,401.0,13.0,0.0
84265b7ffffffff,9.0,0.0,0.0
84265b9ffffffff,45.0,2.0,0.0
84265bbffffffff,2.0,0.0,0.0
84265bdffffffff,4.0,0.0,0.0
84265c1ffffffff,42.0,0.0,0.0
84265c5ffffffff,15.0,0.0,0.0
84265c7ffffffff,24.0,0.0,0.0
84265c9ffffffff,7.0,3.0,0.0
84265cbffffffff,25.0,0.0,0.0
84265cdffffffff,61.0,8.0,0.0
84265d1ffffffff,10.0,4.0,0.0
84265d3ffffffff,7.0,0.0,0.0
84265d5ffffffff,8.0,0.0,0.0
84265d7ffffffff,71.0,7.0,0.0
84265d9ffffffff,127.0,7.0,0.0
84265dbffffffff,171.0,22.0,0.0
84265e1ffffffff,5.0,0.0,0.0
84265e3ffffffff,16.0,0.0,0.0
84265e5ffffffff,31.0,0.0,0.0
84265e7ffffffff,8.0,0.0,0.0
84265e9ffffffff,3.0,0.0,0.0
84265ebffffffff,11.0,0.0,0.0
84265edffffffff,20.0,4.0,0.0
8426601ffffffff,12.0,2.0,0.0
8426603ffffffff,101.0,6.0,0.0
8426605ffffffff,15.0,7.0,0.0
8426607ffffffff,454.0,5.0,0.0
8426609ffffffff,297.0,12.0,0.0
842660bffffffff,83.0,21.0,0.0
8426611ffffffff,70.0,1.0,0.0
8426613ffffffff,130.0,33.0,0.0
8426615ffffffff,43.0,1.0,0.0
8426617ffffffff,57.0,0.0,0.0
8426619ffffffff,301.0,38.0,0.0
842661bffffffff,1334.0,59.0,0.0
842661dffffffff,5.0,2.0,0.0
8426621ffffffff,167.0,23.0,0.0
8426623ffffffff,74.0,0.0,0.0
8426625ffffffff,315.0,11.0,0.0
8426627ffffffff,16.0,7.0,0.0
8426629ffffffff,140.0,28.0,0.0
842662bffffffff,152.0,15.0,0.0
842662dffffffff,275.0,16.0,0.0
8426631ffffffff,44.0,0.0,0.0
8426633ffffffff,12.0,3.0,0.0
8426635ffffffff,29.0,4.0,0.0
8426637ffffffff,2.0,0.0,0.0
8426639ffffffff,56.0,0.0,0.0
842663bffffffff,41.0,4.0,0.0
842663dffffffff,192.0,2.0,0.0
8426641ffffffff,1574.0,154.0,0.0
8426643ffffffff,31.0,0.0,0.0
8426645ffffffff,1376.0,71.0,0.0
8426647ffffffff,294.0,4.0,0.0
8426649ffffffff,684.0,46.0,0.0
842664bffffffff,386.0,14.0,0.0
842664dffffffff,6002.0,735.0,0.0
8426651ffffffff,95.0,32.0,0.0
8426653ffffffff,2.0,0.0,0.0
8426655ffffffff,67.0,5.0,0.0
8426657ffffffff,432.0,45.0,0.0
8426659ffffffff,64.0,2.0,0.0
842665bffffffff,60.0,5.0,0.0
842665dffffffff,28.0,12.0,0.0
8426661ffffffff,182.0,19.0,0.0
8426663ffffffff,4.0,0.0,0.0
8426665ffffffff,576.0,27.0,0.0
8426667ffffffff,38.0,0.0,0.0
8426669ffffffff,888.0,37.0,0.0
842666bffffffff,525.0,19.0,0.0
842666dffffffff,69.0,4.0,0.0
8426681ffffffff,19.0,0.0,0.0
8426683ffffffff,10.0,1.0,0.0
8426685ffffffff,36.0,2.0,0.0
8426689ffffffff,374.0,41.0,0.0
842668bffffffff,205.0,38.0,0.0
842668dffffffff,34.0,10.0,0.0
8426695ffffffff,5.0,0.0,0.0
8426697ffffffff,2.0,0.0,0.0
8426699ffffffff,10.0,0.0,0.0
842669bffffffff,13.0,2.0,0.0
842669dffffffff,3.0,0.0,0.0
84266a1ffffffff,268.0,26.0,0.0
84266a3ffffffff,17.0,0.0,0.0
84266a5ffffffff,57.0,10.0,0.0
84266a7ffffffff,10.0,0.0,0.0
84266a9ffffffff,94.0,8.0,0.0
84266abffffffff,18.0,4.0,0.0
84266adffffffff,221.0,29.0,0.0
84266b1ffffffff,26.0,1.0,0.0
84266b5ffffffff,33.0,12.0,0.0
84266b7ffffffff,40.0,0.0,0.0
84266b9ffffffff,13.0,0.0,0.0
84266bbffffffff,84.0,12.0,0.0
84266bdffffffff,6.0,0.0,0.0
84266c1ffffffff,88.0,5.0,0.0
84266c3ffffffff,7.0,0.0,0.0
84266c5ffffffff,980.0,203.0,0.0
84266c7ffffffff,10.0,2.0,0.0
84266c9ffffffff,6.0,6.0,0.0
84266cbffffffff,15.0,2.0,0.0
84266cdffffffff,179.0,5.0,0.0
84266d1ffffffff,78.0,3.0,0.0
84266d3ffffffff,207.0,13.0,0.0
84266d5ffffffff,627.0,80.0,0.0
84266d7ffffffff,4.0,0.0,0.0
84266dbffffffff,216.0,14.0,0.0
84266ddffffffff,16.0,0.0,0.0
84266e1ffffffff,899.0,246.0,0.0
84266e3ffffffff,54.0,17.0,0.0
84266e5ffffffff,8.0,2.0,0.0
84266e7ffffffff,46.0,0.0,0.0
84266e9ffffffff,38.0,2.0,0.0
84266ebffffffff,67.0,8.0,0.0
84266edffffffff,38.0,2.0,0.0
8426701ffffffff,5.0,0.0,0.0
8426703ffffffff,13.0,0.0,0.0
8426705ffffffff,71.0,4.0,0.0
8426707ffffffff,51.0,6.0,0.0
8426709ffffffff,19.0,6.0,0.0
842670bffffffff,18.0,1.0,0.0
842670dffffffff,17.0,2.0,0.0
8426711ffffffff,95.0,5.0,0.0
8426713ffffffff,34.0,4.0,0.0
8426715ffffffff,1.0,0.0,0.0
8426717ffffffff,82.0,3.0,0.0
8426719ffffffff,842.0,68.0,0.0
842671bffffffff,65.0,9.0,0.0
842671dffffffff,20.0,6.0,0.0
8426721ffffffff,6.0,0.0,0.0
8426723ffffffff,64.0,0.0,0.0
8426725ffffffff,2.0,0.0,0.0
8426729ffffffff,3.0,2.0,0.0
842672bffffffff,22.0,0.0,0.0
842672dffffffff,5.0,0.0,0.0
8426731ffffffff,17.0,0.0,0.0
8426733ffffffff,69.0,3.0,0.0
8426735ffffffff,41.0,9.0,0.0
8426737ffffffff,12.0,3.0,0.0
8426739ffffffff,21.0,5.0,0.0
842673bffffffff,76.0,5.0,0.0
842673dffffffff,7.0,0.0,0.0
8426741ffffffff,29.0,0.0,0.0
8426743ffffffff,112.0,4.0,0.0
8426745ffffffff,312.0,28.0,0.0
8426747ffffffff,222.0,7.0,0.0
8426749ffffffff,13.0,0.0,0.0
842674bffffffff,2.0,0.0,0.0
842674dffffffff,7.0,0.0,0.0
8426751ffffffff,4.0,0.0,0.0
8426753ffffffff,30.0,2.0,0.0
8426755ffffffff,12.0,3.0,0.0
8426757ffffffff,11.0,3.0,0.0
8426759ffffffff,57.0,1.0,0.0
842675bffffffff,90.0,1.0,0.0
842675dffffffff,146.0,9.0,0.0
8426761ffffffff,23.0,4.0,0.0
8426763ffffffff,27.0,0.0,0.0
8426765ffffffff,31.0,0.0,0.0
8426767ffffffff,40.0,0.0,0.0
8426769ffffffff,4.0,0.0,0.0
842676bffffffff,17.0,4.0,0.0
842676dffffffff,18.0,0.0,0.0
8426801ffffffff,193.0,0.0,43.0
8426803ffffffff,129.0,0.0,30.0
8426805ffffffff,66.0,0.0,19.0
8426807ffffffff,38.0,0.0,6.0
8426809ffffffff,39.0,0.0,6.0
842680bffffffff,49.0,0.0,15.0
842680dffffffff,61.0,0.0,24.0
8426811ffffffff,297.0,0.0,43.0
8426813ffffffff,1847.0,0.0,502.0
8426815ffffffff,114.0,0.0,43.0
8426817ffffffff,362.0,0.0,153.0
8426819ffffffff,2418.0,0.0,598.0
842681bffffffff,2383.0,0.0,222.0
842681dffffffff,54.0,0.0,11.0
8426823ffffffff,20.0,0.0,6.0
8426827ffffffff,2.0,0.0,0.0
8426829ffffffff,2.0,0.0,0.0
842682bffffffff,20.0,0.0,6.0
842682dffffffff,6.0,0.0,3.0
8426831ffffffff,198.0,0.0,57.0
8426833ffffffff,256.0,0.0,126.0
8426835ffffffff,75.0,0.0,16.0
8426837ffffffff,155.0,0.0,29.0
8426839ffffffff,32.0,0.0,0.0
842683bffffffff,138.0,0.0,10.0
842683dffffffff,88.0,0.0,41.0
8426841ffffffff,8.0,0.0,1.0
8426843ffffffff,49.0,0.0,7.0
8426847ffffffff,138.0,0.0,23.0
842684bffffffff,21.0,0.0,4.0
8426851ffffffff,31.0,0.0,11.0
8426853ffffffff,557.0,0.0,70.0
8426855ffffffff,57.0,0.0,21.0
8426857ffffffff,145.0,0.0,39.0
8426859ffffffff,153.0,0.0,20.0
842685bffffffff,68.0,0.0,9.0
842685dffffffff,127.0,0.0,25.0
8426865ffffffff,4.0,0.0,4.0
8426867ffffffff,2.0,0.0,0.0
842686bffffffff,2.0,0.0,2.0
8426881ffffffff,331.0,0.0,38.0
8426885ffffffff,347.0,0.0,125.0
8426887ffffffff,76.0,0.0,8.0
8426889ffffffff,1049.0,0.0,43.0
842688bffffffff,29.0,0.0,0.0
842688dffffffff,231.0,0.0,28.0
8426891ffffffff,44.0,0.0,8.0
8426893ffffffff,13.0,0.0,3.0
8426897ffffffff,2.0,0.0,2.0
8426899ffffffff,14.0,0.0,0.0
842689dffffffff,7.0,0.0,0.0
84268a1ffffffff,2.0,0.0,2.0
84268a3ffffffff,28.0,0.0,10.0
84268a5ffffffff,51.0,0.0,11.0
84268a7ffffffff,25.0,0.0,2.0
84268a9ffffffff,64.0,0.0,5.0
84268abffffffff,193.0,0.0,74.0
84268adffffffff,52.0,0.0,14.0
84268b1ffffffff,26.0,0.0,10.0
84268b3ffffffff,10.0,0.0,0.0
84268b5ffffffff,68.0,0.0,6.0
84268b7ffffffff,61.0,0.0,0.0
84268b9ffffffff,66.0,0.0,9.0
84268bbffffffff,212.0,0.0,80.0
84268bdffffffff,85.0,0.0,32.0
84268c1ffffffff,197.0,0.0,19.0
84268c3ffffffff,5.0,0.0,0.0
84268c5ffffffff,804.0,0.0,142.0
84268c7ffffffff,1106.0,0.0,153.0
84268c9ffffffff,17.0,0.0,0.0
84268cbffffffff,15.0,0.0,1.0
84268cdffffffff,1481.0,1.0,278.0
84268d3ffffffff,26.0,0.0,0.0
84268d5ffffffff,157.0,0.0,7.0
84268d7ffffffff,42.0,0.0,0.0
84268d9ffffffff,29.0,4.0,0.0
84268dbffffffff,14.0,0.0,0.0
84268ddffffffff,1.0,0.0,0.0
84268e1ffffffff,102.0,0.0,71.0
84268e3ffffffff,10.0,0.0,4.0
84268e5ffffffff,70.0,0.0,28.0
84268e7ffffffff,156.0,0.0,35.0
84268e9ffffffff,81.0,0.0,37.0
84268ebffffffff,233.0,0.0,86.0
84268edffffffff,139.0,0.0,87.0
8426901ffffffff,13.0,0.0,3.0
8426903ffffffff,1.0,0.0,0.0
8426905ffffffff,207.0,0.0,5.0
8426907ffffffff,47.0,0.0,2.0
8426909ffffffff,58.0,0.0,22.0
842690dffffffff,365.0,0.0,61.0
8426913ffffffff,3.0,0.0,0.0
8426915ffffffff,16.0,0.0,13.0
8426917ffffffff,2.0,0.0,0.0
842691bffffffff,14.0,0.0,12.0
842691dffffffff,35.0,0.0,35.0
8426923ffffffff,7.0,0.0,2.0
8426927ffffffff,9.0,0.0,2.0
8426929ffffffff,160.0,0.0,19.0
842692bffffffff,55.0,0.0,10.0
842692dffffffff,8.0,0.0,0.0
8426935ffffffff,2.0,0.0,0.0
8426939ffffffff,9.0,0.0,4.0
842693dffffffff,6.0,0.0,0.0
8426941ffffffff,5.0,0.0,0.0
8426943ffffffff,13.0,0.0,0.0
8426945ffffffff,92.0,0.0,7.0
8426947ffffffff,100.0,0.0,26.0
842694dffffffff,89.0,0.0,17.0
8426951ffffffff,12.0,0.0,5.0
8426953ffffffff,14.0,0.0,1.0
8426955ffffffff,5.0,0.0,1.0
8426957ffffffff,2.0,0.0,0.0
8426959ffffffff,13.0,0.0,1.0
842695bffffffff,19.0,0.0,5.0
842695dffffffff,3.0,0.0,2.0
8426961ffffffff,706.0,0.0,206.0
8426963ffffffff,720.0,0.0,197.0
8426965ffffffff,23.0,0.0,5.0
8426967ffffffff,114.0,0.0,11.0
8426969ffffffff,368.0,0.0,51.0
842696bffffffff,2626.0,0.0,1151.0
8426981ffffffff,27.0,0.0,7.0
8426983ffffffff,330.0,0.0,21.0
8426985ffffffff,4.0,0.0,0.0
8426987ffffffff,334.0,0.0,23.0
8426989ffffffff,335.0,0.0,30.0
842698bffffffff,219.0,0.0,52.0
842698dffffffff,44.0,0.0,5.0
8426991ffffffff,80.0,0.0,5.0
8426993ffffffff,7.0,0.0,0.0
8426995ffffffff,344.0,0.0,13.0
8426997ffffffff,19.0,0.0,7.0
8426999ffffffff,49.0,0.0,10.0
842699bffffffff,178.0,0.0,6.0
842699dffffffff,163.0,0.0,12.0
84269a1ffffffff,18.0,0.0,2.0
84269a9ffffffff,13.0,0.0,0.0
84269abffffffff,28.0,0.0,0.0
84269adffffffff,4.0,0.0,2.0
84269b1ffffffff,2.0,0.0,0.0
84269b5ffffffff,7.0,0.0,0.0
84269b9ffffffff,53.0,0.0,2.0
84269bbffffffff,15.0,0.0,0.0
84269bdffffffff,4.0,0.0,0.0
84269c1ffffffff,281.0,0.0,62.0
84269c3ffffffff,57.0,0.0,22.0
84269c5ffffffff,499.0,0.0,188.0
84269c7ffffffff,347.0,0.0,119.0
84269c9ffffffff,79.0,0.0,12.0
84269cbffffffff,656.0,0.0,154.0
84269cdffffffff,172.0,0.0,10.0
84269d1ffffffff,113.0,0.0,22.0
84269d3ffffffff,23.0,0.0,0.0
84269d5ffffffff,258.0,0.0,50.0
84269d7ffffffff,123.0,0.0,21.0
84269d9ffffffff,168.0,0.0,40.0
84269dbffffffff,61.0,0.0,20.0
84269ddffffffff,193.0,0.0,23.0
84269e1ffffffff,56.0,0.0,8.0
84269e3ffffffff,3.0,0.0,0.0
84269e5ffffffff,2.0,0.0,0.0
84269e7ffffffff,3.0,0.0,1.0
84269e9ffffffff,20.0,0.0,5.0
84269ebffffffff,110.0,0.0,22.0
84269edffffffff,15.0,0.0,9.0
8426a07ffffffff,9.0,0.0,2.0
8426a09ffffffff,2.0,0.0,0.0
8426a11ffffffff,2.0,0.0,0.0
8426a13ffffffff,2.0,0.0,0.0
8426a15ffffffff,4.0,0.0,0.0
8426a17ffffffff,40.0,0.0,0.0
8426a19ffffffff,14.0,0.0,3.0
8426a1bffffffff,13.0,0.0,1.0
8426a2bffffffff,68.0,0.0,4.0
8426a31ffffffff,2.0,0.0,0.0
8426a33ffffffff,34.0,0.0,0.0
8426a39ffffffff,2.0,0.0,0.0
8426a3bffffffff,6.0,0.0,0.0
8426a3dffffffff,2.0,0.0,0.0
8426a41ffffffff,7.0,0.0,0.0
8426a51ffffffff,142.0,0.0,31.0
8426a53ffffffff,19.0,0.0,0.0
8426a59ffffffff,150.0,0.0,47.0
8426a5bffffffff,105.0,0.0,27.0
8426a5dffffffff,7.0,0.0,2.0
8426a69ffffffff,2.0,0.0,0.0
8426a6dffffffff,60.0,0.0,6.0
8426a81ffffffff,29.0,3.0,0.0
8426a83ffffffff,2.0,0.0,0.0
8426a85ffffffff,3.0,0.0,0.0
8426a87ffffffff,396.0,29.0,4.0
8426a8bffffffff,627.0,184.0,2.0
8426a8dffffffff,7.0,0.0,1.0
8426a91ffffffff,38.0,11.0,0.0
8426a93ffffffff,6.0,0.0,0.0
8426a95ffffffff,178.0,50.0,0.0
8426a97ffffffff,128.0,35.0,0.0
8426a99ffffffff,27.0,3.0,0.0
8426a9bffffffff,4.0,0.0,0.0
8426a9dffffffff,146.0,43.0,0.0
8426aa1ffffffff,37.0,0.0,6.0
8426aa5ffffffff,446.0,3.0,48.0
8426aa7ffffffff,366.0,9.0,9.0
8426aa9ffffffff,278.0,4.0,4.0
8426aabffffffff,145.0,33.0,0.0
8426aadffffffff,73.0,3.0,2.0
8426ab3ffffffff,125.0,25.0,0.0
8426ab5ffffffff,23.0,0.0,0.0
8426ab7ffffffff,85.0,0.0,0.0
8426ab9ffffffff,32.0,0.0,0.0
8426abbffffffff,20.0,6.0,0.0
8426abdffffffff,37.0,11.0,0.0
8426ac3ffffffff,4.0,0.0,0.0
8426ac5ffffffff,55.0,0.0,6.0
8426ac7ffffffff,13.0,4.0,0.0
8426ac9ffffffff,2.0,0.0,0.0
8426acbffffffff,11.0,0.0,0.0
8426ad1ffffffff,95.0,25.0,0.0
8426ad5ffffffff,25.0,8.0,0.0
8426ad7ffffffff,25.0,4.0,4.0
8426adbffffffff,68.0,28.0,0.0
8426addffffffff,3.0,0.0,0.0
