cell_id,Agelaius phoeniceus,Agelaius phoeniceus [phoeniceus Group],Agelaius phoeniceus californicus/mailliardorum,Agelaius phoeniceus gubernator
8427997ffffffff,2.0,0.0,0.0,0.0
84279cbffffffff,2.0,0.0,0.0,0.0
84279dbffffffff,2.0,0.0,0.0,0.0
84279e1ffffffff,4.0,0.0,0.0,0.0
84279e5ffffffff,15.0,0.0,0.0,0.0
84279e7ffffffff,1.0,0.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0,0.0
8427a03ffffffff,2.0,0.0,0.0,0.0
8427a05ffffffff,5.0,0.0,0.0,0.0
8427a07ffffffff,2.0,0.0,0.0,0.0
8427a0bffffffff,4.0,0.0,0.0,0.0
8427a2bffffffff,1.0,0.0,0.0,0.0
8427a2dffffffff,1.0,0.0,0.0,0.0
8427a61ffffffff,6.0,0.0,0.0,0.0
8427a6dffffffff,3.0,0.0,0.0,0.0
8427a81ffffffff,2.0,0.0,0.0,0.0
8427a87ffffffff,1.0,0.0,0.0,0.0
8427a95ffffffff,5.0,0.0,0.0,0.0
8427aa1ffffffff,2.0,0.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0,0.0
8427aa5ffffffff,2.0,0.0,0.0,0.0
8427aadffffffff,2.0,0.0,0.0,0.0
8427ac7ffffffff,3.0,0.0,0.0,0.0
8427ad1ffffffff,2.0,0.0,0.0,0.0
8427addffffffff,2.0,0.0,0.0,0.0
8427ae5ffffffff,2.0,2.0,0.0,0.0
8427b23ffffffff,1.0,0.0,0.0,0.0
8428021ffffffff,2.0,0.0,2.0,0.0
8428023ffffffff,24.0,0.0,24.0,0.0
842802bffffffff,24.0,5.0,19.0,0.0
8428069ffffffff,2.0,0.0,2.0,0.0
842806bffffffff,1.0,0.0,1.0,0.0
842806dffffffff,5.0,5.0,0.0,0.0
8428101ffffffff,5.0,1.0,2.0,0.0
8428103ffffffff,8.0,2.0,0.0,0.0
8428107ffffffff,2.0,1.0,1.0,0.0
842810dffffffff,1.0,1.0,0.0,0.0
8428113ffffffff,2.0,0.0,2.0,0.0
8428129ffffffff,2.0,2.0,0.0,0.0
842812bffffffff,4.0,2.0,0.0,0.0
842813bffffffff,8.0,3.0,2.0,0.0
8428143ffffffff,3.0,0.0,0.0,0.0
8428151ffffffff,7.0,2.0,3.0,0.0
8428153ffffffff,1.0,1.0,0.0,0.0
8428155ffffffff,2.0,0.0,0.0,0.0
8428157ffffffff,1.0,0.0,0.0,0.0
8428159ffffffff,8.0,0.0,8.0,0.0
8428187ffffffff,1.0,0.0,0.0,0.0
84281b5ffffffff,2.0,0.0,0.0,0.0
84281cbffffffff,1.0,0.0,1.0,0.0
84281e5ffffffff,1.0,0.0,0.0,0.0
84281ebffffffff,7.0,0.0,0.0,0.0
8428301ffffffff,24.0,14.0,4.0,0.0
8428303ffffffff,10.0,10.0,0.0,0.0
8428305ffffffff,704.0,2.0,68.0,0.0
8428309ffffffff,76.0,3.0,10.0,0.0
842830bffffffff,19.0,11.0,4.0,0.0
842830dffffffff,61.0,16.0,4.0,0.0
8428317ffffffff,6.0,5.0,1.0,0.0
842831dffffffff,2.0,2.0,0.0,0.0
8428323ffffffff,4.0,0.0,0.0,0.0
8428327ffffffff,4.0,1.0,3.0,0.0
8428329ffffffff,44.0,0.0,5.0,0.0
842832bffffffff,9.0,5.0,3.0,0.0
8428331ffffffff,11.0,2.0,0.0,0.0
8428335ffffffff,3.0,0.0,0.0,0.0
8428339ffffffff,2.0,0.0,2.0,0.0
842833bffffffff,2.0,0.0,2.0,0.0
8428341ffffffff,43.0,36.0,3.0,0.0
8428343ffffffff,8.0,3.0,1.0,0.0
8428345ffffffff,11.0,11.0,0.0,0.0
8428347ffffffff,6.0,1.0,0.0,0.0
842834dffffffff,117.0,72.0,31.0,0.0
8428355ffffffff,14.0,0.0,13.0,0.0
8428357ffffffff,43.0,25.0,5.0,0.0
8428361ffffffff,28.0,0.0,2.0,0.0
8428363ffffffff,2270.0,2.0,115.0,0.0
8428365ffffffff,6.0,0.0,4.0,0.0
8428367ffffffff,698.0,1.0,22.0,0.0
8428369ffffffff,27.0,3.0,22.0,0.0
842836bffffffff,451.0,0.0,26.0,0.0
842836dffffffff,3.0,2.0,1.0,0.0
8428803ffffffff,2.0,0.0,0.0,0.0
8428841ffffffff,3.0,2.0,0.0,0.0
8428843ffffffff,1.0,0.0,0.0,0.0
8428847ffffffff,1.0,0.0,0.0,0.0
842884dffffffff,3.0,3.0,0.0,0.0
8428855ffffffff,2.0,2.0,0.0,0.0
842885dffffffff,1.0,1.0,0.0,0.0
84288adffffffff,3.0,0.0,0.0,0.0
84288e7ffffffff,2.0,0.0,0.0,0.0
8428903ffffffff,7.0,5.0,0.0,0.0
8428907ffffffff,3.0,0.0,0.0,0.0
8428921ffffffff,4.0,2.0,0.0,0.0
8428923ffffffff,10.0,0.0,0.0,0.0
8428927ffffffff,5.0,0.0,0.0,0.0
8428935ffffffff,8.0,0.0,0.0,0.0
8428937ffffffff,2.0,2.0,0.0,0.0
842893dffffffff,11.0,0.0,0.0,0.0
8428941ffffffff,2.0,0.0,0.0,0.0
8428945ffffffff,4.0,0.0,0.0,0.0
8428949ffffffff,2.0,2.0,0.0,0.0
8428985ffffffff,4.0,0.0,0.0,0.0
8428987ffffffff,17.0,10.0,0.0,0.0
842898dffffffff,1.0,0.0,0.0,0.0
84289abffffffff,14.0,12.0,0.0,0.0
84289bdffffffff,9.0,6.0,0.0,0.0
84289dbffffffff,1.0,1.0,0.0,0.0
84289e3ffffffff,2.0,0.0,0.0,0.0
84289ebffffffff,2.0,0.0,0.0,0.0
8428a11ffffffff,2.0,0.0,0.0,0.0
8428adbffffffff,1.0,0.0,0.0,0.0
8428addffffffff,2.0,1.0,0.0,0.0
8428ae1ffffffff,7.0,4.0,0.0,0.0
8428ae3ffffffff,4.0,2.0,0.0,0.0
8428ae9ffffffff,5.0,3.0,0.0,0.0
8428b07ffffffff,1.0,0.0,0.0,0.0
8428b11ffffffff,2.0,0.0,0.0,0.0
8428b1dffffffff,2.0,2.0,0.0,0.0
8428b3bffffffff,7.0,2.0,0.0,0.0
8428b57ffffffff,2.0,2.0,0.0,0.0
8428b61ffffffff,2.0,0.0,0.0,0.0
8428b69ffffffff,15.0,2.0,0.0,0.0
8428c0dffffffff,8.0,0.0,0.0,0.0
8428c6bffffffff,1.0,0.0,0.0,0.0
8428d33ffffffff,4.0,0.0,0.0,0.0
8428d3bffffffff,9.0,0.0,0.0,0.0
8428d57ffffffff,2.0,0.0,0.0,0.0
8428d5bffffffff,2.0,0.0,0.0,0.0
8428f01ffffffff,11.0,5.0,0.0,0.0
8428f03ffffffff,6.0,0.0,0.0,0.0
8428f05ffffffff,4.0,0.0,0.0,0.0
8428f07ffffffff,15.0,0.0,0.0,0.0
8428f0bffffffff,2.0,0.0,0.0,0.0
8428f19ffffffff,6.0,0.0,0.0,0.0
8428f1dffffffff,2.0,0.0,0.0,0.0
8428f41ffffffff,2.0,0.0,0.0,0.0
8428f4bffffffff,2.0,0.0,0.0,0.0
8428f55ffffffff,15.0,15.0,0.0,0.0
8428f59ffffffff,3.0,0.0,0.0,0.0
8429125ffffffff,1.0,0.0,0.0,0.0
8429167ffffffff,2.0,0.0,0.0,0.0
842916dffffffff,2.0,0.0,0.0,0.0
84291a7ffffffff,11.0,7.0,4.0,0.0
84291a9ffffffff,17.0,1.0,0.0,0.0
84291e7ffffffff,1.0,1.0,0.0,0.0
84291edffffffff,1.0,1.0,0.0,0.0
8429855ffffffff,4.0,4.0,0.0,0.0
8429893ffffffff,8.0,8.0,0.0,0.0
8429899ffffffff,4.0,4.0,0.0,0.0
842989bffffffff,1.0,1.0,0.0,0.0
84298c3ffffffff,4.0,4.0,0.0,0.0
84298cbffffffff,1.0,1.0,0.0,0.0
84298cdffffffff,2.0,0.0,0.0,0.0
84298d5ffffffff,1.0,1.0,0.0,0.0
84298d7ffffffff,3.0,3.0,0.0,0.0
84298d9ffffffff,4.0,1.0,3.0,0.0
84298ddffffffff,2.0,2.0,0.0,0.0
8429909ffffffff,9.0,9.0,0.0,0.0
8429933ffffffff,4.0,0.0,0.0,0.0
8429947ffffffff,2.0,0.0,0.0,0.0
8429957ffffffff,7.0,6.0,0.0,0.0
8429a01ffffffff,27.0,1.0,0.0,0.0
8429a0bffffffff,14.0,0.0,0.0,0.0
8429a17ffffffff,16.0,13.0,0.0,0.0
8429a19ffffffff,2.0,0.0,0.0,0.0
8429a31ffffffff,17.0,0.0,0.0,0.0
8429a3bffffffff,2.0,2.0,0.0,0.0
8429a41ffffffff,2.0,0.0,0.0,0.0
8429a45ffffffff,2.0,0.0,0.0,0.0
8429a47ffffffff,2.0,2.0,0.0,0.0
8429a4dffffffff,7.0,2.0,0.0,0.0
8429a51ffffffff,3.0,0.0,0.0,0.0
8429a55ffffffff,1.0,0.0,0.0,0.0
8429a57ffffffff,4.0,2.0,0.0,0.0
8429a59ffffffff,43.0,0.0,0.0,0.0
8429a61ffffffff,2.0,0.0,0.0,0.0
8429a69ffffffff,2.0,0.0,0.0,0.0
8429a6dffffffff,82.0,2.0,0.0,0.0
8429a85ffffffff,3.0,0.0,3.0,0.0
8429a89ffffffff,5.0,0.0,3.0,0.0
8429a8dffffffff,9.0,2.0,6.0,0.0
8429a91ffffffff,1.0,1.0,0.0,0.0
8429a93ffffffff,5.0,0.0,1.0,0.0
8429a97ffffffff,17.0,6.0,4.0,0.0
8429a99ffffffff,4.0,4.0,0.0,0.0
8429a9bffffffff,2.0,2.0,0.0,0.0
8429ab1ffffffff,2.0,0.0,2.0,0.0
8429ab9ffffffff,2.0,0.0,2.0,0.0
8429ac5ffffffff,2.0,2.0,0.0,0.0
8429ac9ffffffff,3.0,0.0,3.0,0.0
8429acdffffffff,2.0,0.0,2.0,0.0
8429ad3ffffffff,6.0,6.0,0.0,0.0
8429ad5ffffffff,8.0,3.0,5.0,0.0
8429ad7ffffffff,4.0,4.0,0.0,0.0
8429ae3ffffffff,1.0,0.0,0.0,0.0
8429ae7ffffffff,2.0,2.0,0.0,0.0
8429b1dffffffff,18.0,0.0,0.0,0.0
8429b25ffffffff,9.0,1.0,0.0,0.0
8429b29ffffffff,2.0,0.0,0.0,0.0
8429b2dffffffff,9.0,0.0,0.0,0.0
8429b43ffffffff,5.0,3.0,0.0,0.0
8429b55ffffffff,5.0,0.0,0.0,0.0
8429b5dffffffff,16.0,4.0,0.0,0.0
8429b65ffffffff,2.0,2.0,0.0,0.0
8429b6dffffffff,1.0,0.0,0.0,0.0
842a065ffffffff,3.0,0.0,0.0,0.0
842a101ffffffff,48.0,3.0,0.0,0.0
842a103ffffffff,51.0,0.0,0.0,0.0
842a105ffffffff,16.0,2.0,0.0,0.0
842a107ffffffff,72.0,6.0,0.0,0.0
842a109ffffffff,76.0,51.0,0.0,0.0
842a10bffffffff,16.0,0.0,0.0,0.0
842a10dffffffff,28.0,0.0,0.0,0.0
842a121ffffffff,13.0,2.0,0.0,0.0
842a123ffffffff,2314.0,32.0,0.0,0.0
842a127ffffffff,593.0,9.0,0.0,0.0
842a129ffffffff,7.0,3.0,0.0,0.0
842a12bffffffff,25.0,4.0,0.0,0.0
842a135ffffffff,3776.0,151.0,0.0,0.0
842a137ffffffff,2.0,2.0,0.0,0.0
842a13dffffffff,172.0,24.0,0.0,0.0
842a141ffffffff,8.0,3.0,0.0,0.0
842a143ffffffff,8.0,2.0,0.0,0.0
842a145ffffffff,33.0,0.0,0.0,0.0
842a147ffffffff,14.0,3.0,0.0,0.0
842a149ffffffff,16.0,3.0,0.0,0.0
842a14bffffffff,15.0,0.0,0.0,0.0
842a14dffffffff,110.0,29.0,0.0,0.0
842a151ffffffff,3.0,0.0,0.0,0.0
842a155ffffffff,2.0,0.0,0.0,0.0
842a157ffffffff,3.0,0.0,0.0,0.0
842a159ffffffff,2.0,0.0,0.0,0.0
842a15dffffffff,8.0,1.0,0.0,0.0
842a161ffffffff,2.0,0.0,0.0,0.0
842a163ffffffff,67.0,4.0,0.0,0.0
842a169ffffffff,38.0,0.0,0.0,0.0
842a16bffffffff,22.0,0.0,0.0,0.0
842a185ffffffff,1.0,0.0,0.0,0.0
842a1a1ffffffff,4.0,0.0,0.0,0.0
842a1a5ffffffff,12.0,12.0,0.0,0.0
842a301ffffffff,12.0,4.0,0.0,0.0
842a303ffffffff,6.0,2.0,0.0,0.0
842a305ffffffff,12.0,0.0,0.0,0.0
842a307ffffffff,222.0,48.0,0.0,0.0
842a30dffffffff,82.0,0.0,0.0,0.0
842a311ffffffff,12.0,1.0,0.0,0.0
842a313ffffffff,10.0,1.0,0.0,0.0
842a315ffffffff,81.0,2.0,0.0,0.0
842a317ffffffff,10.0,2.0,0.0,0.0
842a321ffffffff,50.0,3.0,0.0,0.0
842a323ffffffff,21.0,0.0,0.0,0.0
842a327ffffffff,73.0,4.0,0.0,0.0
842a329ffffffff,4.0,0.0,0.0,0.0
842a32bffffffff,45.0,22.0,0.0,0.0
842a32dffffffff,21.0,2.0,0.0,0.0
842a331ffffffff,3.0,2.0,0.0,0.0
842a333ffffffff,18.0,4.0,0.0,0.0
842a335ffffffff,4.0,2.0,0.0,0.0
842a337ffffffff,5.0,0.0,0.0,0.0
842a339ffffffff,55.0,5.0,0.0,0.0
842a33bffffffff,31.0,23.0,0.0,0.0
842a33dffffffff,9.0,5.0,0.0,0.0
842a341ffffffff,7.0,0.0,0.0,0.0
842a347ffffffff,6.0,0.0,0.0,0.0
842a349ffffffff,9.0,4.0,0.0,0.0
842a34dffffffff,4.0,0.0,0.0,0.0
842a363ffffffff,10.0,0.0,0.0,0.0
842a365ffffffff,32.0,0.0,0.0,0.0
842a367ffffffff,1.0,0.0,0.0,0.0
842a369ffffffff,2.0,0.0,0.0,0.0
842a803ffffffff,1.0,0.0,0.0,0.0
842a809ffffffff,2.0,0.0,0.0,0.0
842a80bffffffff,6.0,2.0,0.0,0.0
842a819ffffffff,6.0,0.0,0.0,0.0
842a81dffffffff,4.0,0.0,0.0,0.0
842a829ffffffff,2.0,0.0,0.0,0.0
842a83dffffffff,1.0,0.0,0.0,0.0
842a845ffffffff,1.0,0.0,0.0,0.0
842a849ffffffff,1.0,0.0,0.0,0.0
842a84bffffffff,4.0,0.0,0.0,0.0
842a84dffffffff,7.0,0.0,0.0,0.0
842a851ffffffff,3.0,0.0,0.0,0.0
842a855ffffffff,3.0,0.0,0.0,0.0
842a857ffffffff,31.0,2.0,0.0,0.0
842a867ffffffff,2.0,0.0,0.0,0.0
842a86bffffffff,1.0,1.0,0.0,0.0
842a883ffffffff,2.0,0.0,0.0,0.0
842a89dffffffff,2.0,0.0,0.0,0.0
842a8b1ffffffff,3.0,2.0,0.0,0.0
842a8d1ffffffff,2.0,0.0,0.0,0.0
842a8e5ffffffff,2.0,0.0,0.0,0.0
842a8ebffffffff,1.0,1.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0,0.0
842a90bffffffff,3.0,0.0,0.0,0.0
842a911ffffffff,3.0,0.0,0.0,0.0
842a917ffffffff,6.0,0.0,0.0,0.0
842a91dffffffff,63.0,0.0,0.0,0.0
842a925ffffffff,1.0,0.0,0.0,0.0
842a929ffffffff,1.0,0.0,0.0,0.0
842a939ffffffff,5.0,0.0,0.0,0.0
842a943ffffffff,4.0,0.0,0.0,0.0
842a949ffffffff,3.0,0.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,3.0,0.0,0.0,0.0
842a997ffffffff,7.0,0.0,0.0,0.0
842a9a7ffffffff,3.0,0.0,0.0,0.0
842a9b3ffffffff,3.0,0.0,0.0,0.0
842a9bbffffffff,3.0,0.0,0.0,0.0
842a9c1ffffffff,7.0,0.0,0.0,0.0
842a9cbffffffff,2.0,0.0,0.0,0.0
842aa03ffffffff,2.0,0.0,0.0,0.0
842aa09ffffffff,1.0,1.0,0.0,0.0
842aa11ffffffff,1.0,0.0,0.0,0.0
842aa13ffffffff,23.0,4.0,0.0,0.0
842aa17ffffffff,6.0,1.0,0.0,0.0
842aa19ffffffff,1.0,0.0,0.0,0.0
842aa25ffffffff,11.0,0.0,0.0,0.0
842aa27ffffffff,3.0,0.0,0.0,0.0
842aa29ffffffff,2.0,2.0,0.0,0.0
842aa31ffffffff,3.0,0.0,0.0,0.0
842aa37ffffffff,2.0,0.0,0.0,0.0
842aa39ffffffff,2.0,2.0,0.0,0.0
842aa41ffffffff,6.0,4.0,0.0,0.0
842aa43ffffffff,39.0,13.0,0.0,0.0
842aa45ffffffff,5.0,0.0,0.0,0.0
842aa49ffffffff,24.0,11.0,0.0,0.0
842aa4bffffffff,46.0,18.0,0.0,0.0
842aa4dffffffff,31.0,18.0,0.0,0.0
842aa51ffffffff,8.0,4.0,0.0,0.0
842aa53ffffffff,1.0,0.0,0.0,0.0
842aa59ffffffff,6.0,3.0,0.0,0.0
842aa5bffffffff,1.0,1.0,0.0,0.0
842aa5dffffffff,2.0,2.0,0.0,0.0
842aa61ffffffff,1.0,0.0,0.0,0.0
842aa63ffffffff,4.0,0.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0,0.0
842aa69ffffffff,3.0,3.0,0.0,0.0
842aa6bffffffff,1.0,0.0,0.0,0.0
842aa6dffffffff,3.0,0.0,0.0,0.0
842aa81ffffffff,3.0,0.0,0.0,0.0
842aa83ffffffff,6.0,0.0,0.0,0.0
842aa85ffffffff,25.0,4.0,0.0,0.0
842aa87ffffffff,6.0,2.0,0.0,0.0
842aa89ffffffff,13.0,0.0,0.0,0.0
842aa8bffffffff,3.0,0.0,0.0,0.0
842aa8dffffffff,5.0,0.0,0.0,0.0
842aa91ffffffff,2.0,0.0,0.0,0.0
842aa95ffffffff,1.0,0.0,0.0,0.0
842aa99ffffffff,12.0,12.0,0.0,0.0
842aa9bffffffff,4.0,4.0,0.0,0.0
842aa9dffffffff,4.0,0.0,0.0,0.0
842aaa1ffffffff,2.0,0.0,0.0,0.0
842aaa9ffffffff,4.0,0.0,0.0,0.0
842aaabffffffff,2.0,0.0,0.0,0.0
842aab3ffffffff,3.0,0.0,0.0,0.0
842aac1ffffffff,27.0,5.0,0.0,0.0
842aac3ffffffff,4.0,2.0,0.0,0.0
842aac5ffffffff,68.0,67.0,0.0,0.0
842aac7ffffffff,15.0,8.0,0.0,0.0
842aac9ffffffff,2767.0,164.0,0.0,0.0
842aacbffffffff,434.0,5.0,0.0,0.0
842aacdffffffff,49.0,44.0,0.0,0.0
842aad1ffffffff,195.0,180.0,0.0,0.0
842aad3ffffffff,88.0,88.0,0.0,0.0
842aad5ffffffff,20.0,5.0,0.0,0.0
842aad7ffffffff,15.0,15.0,0.0,0.0
842aad9ffffffff,7.0,2.0,0.0,0.0
842aaddffffffff,11.0,8.0,0.0,0.0
842aae1ffffffff,2.0,0.0,0.0,0.0
842aae3ffffffff,2.0,0.0,0.0,0.0
842aae5ffffffff,1.0,0.0,0.0,0.0
842aae7ffffffff,4.0,0.0,0.0,0.0
842aae9ffffffff,6.0,0.0,0.0,0.0
842aaedffffffff,30.0,0.0,0.0,0.0
842ab05ffffffff,2.0,2.0,0.0,0.0
842ab09ffffffff,27.0,0.0,0.0,0.0
842ab0dffffffff,7.0,0.0,0.0,0.0
842ab11ffffffff,6.0,0.0,0.0,0.0
842ab13ffffffff,32.0,0.0,0.0,0.0
842ab17ffffffff,2.0,0.0,0.0,0.0
842ab19ffffffff,12.0,8.0,0.0,0.0
842ab1bffffffff,14.0,0.0,0.0,0.0
842ab21ffffffff,155.0,0.0,0.0,0.0
842ab23ffffffff,7.0,0.0,0.0,0.0
842ab25ffffffff,346.0,0.0,0.0,0.0
842ab27ffffffff,64.0,2.0,0.0,0.0
842ab29ffffffff,103.0,0.0,0.0,0.0
842ab2bffffffff,29.0,8.0,0.0,0.0
842ab2dffffffff,440.0,0.0,0.0,0.0
842ab33ffffffff,11.0,0.0,0.0,0.0
842ab35ffffffff,4.0,2.0,0.0,0.0
842ab39ffffffff,5.0,0.0,0.0,0.0
842ab3dffffffff,9.0,0.0,0.0,0.0
842ab41ffffffff,25.0,0.0,0.0,0.0
842ab43ffffffff,30.0,27.0,0.0,0.0
842ab45ffffffff,19.0,6.0,0.0,0.0
842ab47ffffffff,15.0,0.0,0.0,0.0
842ab49ffffffff,45.0,17.0,0.0,0.0
842ab4bffffffff,115.0,30.0,0.0,0.0
842ab4dffffffff,4.0,2.0,0.0,0.0
842ab51ffffffff,108.0,107.0,0.0,0.0
842ab55ffffffff,933.0,795.0,0.0,0.0
842ab57ffffffff,8.0,2.0,0.0,0.0
842ab59ffffffff,2.0,0.0,0.0,0.0
842ab5bffffffff,2.0,0.0,0.0,0.0
842ab5dffffffff,65.0,60.0,0.0,0.0
842ab61ffffffff,37.0,0.0,0.0,0.0
842ab63ffffffff,13.0,0.0,0.0,0.0
842ab65ffffffff,50.0,0.0,0.0,0.0
842ab67ffffffff,68.0,0.0,0.0,0.0
842ab69ffffffff,10.0,0.0,0.0,0.0
842ab6bffffffff,11.0,2.0,0.0,0.0
842ab6dffffffff,20.0,0.0,0.0,0.0
842ac6dffffffff,1.0,0.0,0.0,0.0
842ad23ffffffff,2.0,0.0,0.0,0.0
842ad59ffffffff,7.0,0.0,0.0,0.0
842ad6dffffffff,5.0,4.0,0.0,0.0
842af05ffffffff,2.0,0.0,0.0,0.0
842af15ffffffff,8.0,1.0,0.0,0.0
842af17ffffffff,7.0,1.0,0.0,0.0
842af31ffffffff,11.0,0.0,0.0,0.0
842af37ffffffff,3.0,0.0,0.0,0.0
842af3bffffffff,2.0,0.0,0.0,0.0
842af3dffffffff,2.0,0.0,0.0,0.0
842af55ffffffff,2.0,0.0,0.0,0.0
842af5dffffffff,2.0,0.0,0.0,0.0
842af61ffffffff,2.0,2.0,0.0,0.0
842af63ffffffff,7.0,0.0,0.0,0.0
842af65ffffffff,7.0,0.0,0.0,0.0
842af67ffffffff,2.0,0.0,0.0,0.0
842af6bffffffff,1.0,0.0,0.0,0.0
842b003ffffffff,3.0,0.0,0.0,0.0
842b009ffffffff,2.0,0.0,0.0,0.0
842b011ffffffff,1.0,0.0,0.0,0.0
842b013ffffffff,3.0,0.0,0.0,0.0
842b017ffffffff,2.0,0.0,0.0,0.0
842b01bffffffff,1.0,0.0,0.0,0.0
842b02bffffffff,2.0,0.0,0.0,0.0
842b031ffffffff,1.0,0.0,0.0,0.0
842b033ffffffff,2.0,0.0,0.0,0.0
842b039ffffffff,8.0,0.0,0.0,0.0
842b03bffffffff,4.0,0.0,0.0,0.0
842b0a5ffffffff,12.0,0.0,0.0,0.0
842b105ffffffff,2.0,0.0,0.0,0.0
842b121ffffffff,6.0,0.0,0.0,0.0
842b145ffffffff,2.0,0.0,0.0,0.0
842b165ffffffff,3.0,0.0,0.0,0.0
842b167ffffffff,53.0,0.0,0.0,0.0
842b16dffffffff,2.0,0.0,0.0,0.0
842b187ffffffff,7.0,0.0,0.0,0.0
842b18bffffffff,3.0,3.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0,0.0
842b1a7ffffffff,1.0,1.0,0.0,0.0
842b1a9ffffffff,3.0,0.0,0.0,0.0
842b1abffffffff,1.0,0.0,0.0,0.0
842b1adffffffff,5.0,0.0,0.0,0.0
842b1b5ffffffff,4.0,4.0,0.0,0.0
842b1d3ffffffff,4.0,0.0,0.0,0.0
842b235ffffffff,15.0,0.0,0.0,0.0
842b24bffffffff,27.0,0.0,0.0,0.0
842b255ffffffff,58.0,2.0,0.0,0.0
842b257ffffffff,13.0,0.0,0.0,0.0
842b291ffffffff,2.0,0.0,0.0,0.0
842b303ffffffff,15.0,0.0,0.0,0.0
842b315ffffffff,2.0,0.0,0.0,0.0
842b331ffffffff,2.0,0.0,0.0,0.0
842b333ffffffff,4.0,0.0,0.0,0.0
842b339ffffffff,3.0,0.0,0.0,0.0
842b361ffffffff,2.0,0.0,0.0,0.0
842b801ffffffff,1.0,0.0,0.0,0.0
842b803ffffffff,4.0,0.0,0.0,0.0
842b811ffffffff,2.0,0.0,0.0,0.0
842b813ffffffff,17.0,1.0,0.0,0.0
842b815ffffffff,66.0,2.0,0.0,0.0
842b817ffffffff,10.0,0.0,0.0,0.0
842b819ffffffff,2.0,0.0,0.0,0.0
842b81bffffffff,83.0,0.0,0.0,0.0
842b823ffffffff,5.0,0.0,0.0,0.0
842b831ffffffff,47.0,1.0,0.0,0.0
842b833ffffffff,28.0,2.0,0.0,0.0
842b835ffffffff,44.0,0.0,0.0,0.0
842b839ffffffff,5.0,0.0,0.0,0.0
842b83bffffffff,70.0,4.0,0.0,0.0
842b83dffffffff,4.0,4.0,0.0,0.0
842b883ffffffff,128.0,0.0,0.0,0.0
842b88bffffffff,1.0,0.0,0.0,0.0
842b891ffffffff,117.0,0.0,0.0,0.0
842b893ffffffff,82.0,0.0,0.0,0.0
842b895ffffffff,84.0,0.0,0.0,0.0
842b897ffffffff,17.0,0.0,0.0,0.0
842b899ffffffff,18.0,3.0,0.0,0.0
842b89bffffffff,20.0,2.0,0.0,0.0
842b89dffffffff,8.0,0.0,0.0,0.0
842b8a1ffffffff,10.0,10.0,0.0,0.0
842b8a3ffffffff,34.0,11.0,0.0,0.0
842b8a7ffffffff,33.0,17.0,0.0,0.0
842b8adffffffff,107.0,95.0,0.0,0.0
842b8b5ffffffff,2.0,2.0,0.0,0.0
842b8b7ffffffff,5.0,5.0,0.0,0.0
842b8b9ffffffff,42.0,0.0,0.0,0.0
842b8bbffffffff,2.0,0.0,0.0,0.0
842b8bdffffffff,4.0,4.0,0.0,0.0
842b8c1ffffffff,1.0,1.0,0.0,0.0
842b8c3ffffffff,2.0,0.0,0.0,0.0
842b8c9ffffffff,30.0,4.0,0.0,0.0
842b8cbffffffff,16.0,0.0,0.0,0.0
842b8cdffffffff,4.0,0.0,0.0,0.0
842b8d1ffffffff,101.0,0.0,0.0,0.0
842b8d3ffffffff,5.0,0.0,0.0,0.0
842b8d5ffffffff,10.0,0.0,0.0,0.0
842b8d7ffffffff,32.0,0.0,0.0,0.0
842b8dbffffffff,2.0,0.0,0.0,0.0
842b8ddffffffff,60.0,2.0,0.0,0.0
842b8e1ffffffff,3.0,0.0,0.0,0.0
842b8e5ffffffff,226.0,0.0,0.0,0.0
842b8e7ffffffff,165.0,5.0,0.0,0.0
842b8e9ffffffff,48.0,4.0,0.0,0.0
842b8edffffffff,5.0,0.0,0.0,0.0
842b909ffffffff,8.0,0.0,0.0,0.0
842b90bffffffff,2.0,0.0,0.0,0.0
842b90dffffffff,3.0,0.0,0.0,0.0
842b93dffffffff,3.0,0.0,0.0,0.0
842b941ffffffff,4.0,0.0,0.0,0.0
842b945ffffffff,2.0,0.0,0.0,0.0
842b947ffffffff,8.0,0.0,0.0,0.0
842b949ffffffff,4.0,0.0,0.0,0.0
842b94dffffffff,1.0,0.0,0.0,0.0
842b96dffffffff,2.0,0.0,0.0,0.0
842b981ffffffff,31.0,3.0,0.0,0.0
842b983ffffffff,8.0,0.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0,0.0
842b987ffffffff,32.0,2.0,0.0,0.0
842b989ffffffff,7.0,4.0,0.0,0.0
842b98bffffffff,75.0,11.0,0.0,0.0
842b98dffffffff,7.0,2.0,0.0,0.0
842b991ffffffff,3.0,0.0,0.0,0.0
842b993ffffffff,15.0,0.0,0.0,0.0
842b997ffffffff,11.0,0.0,0.0,0.0
842b999ffffffff,33.0,8.0,0.0,0.0
842b99dffffffff,27.0,0.0,0.0,0.0
842b9a3ffffffff,2.0,0.0,0.0,0.0
842b9a7ffffffff,6.0,4.0,0.0,0.0
842b9a9ffffffff,27.0,0.0,0.0,0.0
842b9abffffffff,3.0,0.0,0.0,0.0
