cell_id,Galerida cristata,Galerida cristata [cristata Group],Galerida cristata macrorhyncha/randonii
842c041ffffffff,2.0,0.0,0.0
842c043ffffffff,346.0,0.0,0.0
842c047ffffffff,9.0,0.0,0.0
842c04bffffffff,4.0,0.0,0.0
842c051ffffffff,1.0,0.0,0.0
842c055ffffffff,17.0,0.0,0.0
842c057ffffffff,25.0,0.0,0.0
842c059ffffffff,36.0,0.0,0.0
842c05dffffffff,5.0,0.0,0.0
842c061ffffffff,7.0,2.0,0.0
842c063ffffffff,6.0,0.0,0.0
842c065ffffffff,14.0,0.0,0.0
842c067ffffffff,4.0,0.0,0.0
842c06dffffffff,1.0,0.0,0.0
842c081ffffffff,2.0,0.0,0.0
842c083ffffffff,1.0,0.0,0.0
842c085ffffffff,3.0,0.0,0.0
842c089ffffffff,2.0,0.0,0.0
842c091ffffffff,5.0,0.0,0.0
842c097ffffffff,9.0,0.0,0.0
842c0a7ffffffff,4.0,0.0,0.0
842c0a9ffffffff,9.0,0.0,0.0
842c0b3ffffffff,5.0,0.0,0.0
842c0b7ffffffff,49.0,0.0,0.0
842c0bbffffffff,22.0,0.0,0.0
842c0c1ffffffff,68.0,0.0,0.0
842c0c3ffffffff,20.0,0.0,0.0
842c0c7ffffffff,24.0,0.0,0.0
842c0c9ffffffff,80.0,0.0,0.0
842c0cbffffffff,38.0,0.0,0.0
842c101ffffffff,5.0,0.0,0.0
842c103ffffffff,5.0,0.0,0.0
842c105ffffffff,1.0,0.0,0.0
842c109ffffffff,1.0,0.0,0.0
842c10bffffffff,8.0,0.0,0.0
842c10dffffffff,2.0,0.0,0.0
842c117ffffffff,2.0,0.0,0.0
842c11bffffffff,2.0,0.0,0.0
842c11dffffffff,4.0,0.0,0.0
842c123ffffffff,14.0,0.0,0.0
842c127ffffffff,2.0,0.0,0.0
842c129ffffffff,7.0,0.0,0.0
842c12bffffffff,3.0,0.0,0.0
842c131ffffffff,2.0,0.0,0.0
842c133ffffffff,2.0,0.0,0.0
842c135ffffffff,3.0,0.0,0.0
842c139ffffffff,10.0,0.0,0.0
842c13bffffffff,30.0,0.0,0.0
842c13dffffffff,6.0,0.0,0.0
842c141ffffffff,2.0,0.0,0.0
842c143ffffffff,2.0,0.0,0.0
842c145ffffffff,3.0,0.0,0.0
842c149ffffffff,14.0,0.0,0.0
842c151ffffffff,2.0,0.0,0.0
842c157ffffffff,8.0,0.0,0.0
842c15bffffffff,16.0,0.0,0.0
842c163ffffffff,5.0,0.0,0.0
842c185ffffffff,2.0,0.0,0.0
842c189ffffffff,2.0,0.0,0.0
842c18dffffffff,4.0,0.0,0.0
842c191ffffffff,1.0,0.0,0.0
842c193ffffffff,10.0,0.0,0.0
842c19dffffffff,7.0,0.0,0.0
842c1a3ffffffff,2.0,0.0,0.0
842c1adffffffff,3.0,0.0,0.0
842c1b7ffffffff,3.0,0.0,0.0
842c1bdffffffff,1.0,0.0,0.0
842c1cbffffffff,1.0,0.0,0.0
842c1cdffffffff,5.0,0.0,0.0
842c1d1ffffffff,4.0,0.0,0.0
842c1d7ffffffff,1.0,0.0,0.0
842c1ddffffffff,11.0,0.0,0.0
842c1e3ffffffff,2.0,0.0,0.0
842c1e5ffffffff,2.0,0.0,0.0
842c1edffffffff,70.0,0.0,0.0
842c203ffffffff,2.0,0.0,0.0
842c20dffffffff,5.0,0.0,0.0
842c223ffffffff,2.0,0.0,0.0
842c22dffffffff,5.0,0.0,0.0
842c235ffffffff,5.0,0.0,0.0
842c237ffffffff,7.0,0.0,0.0
842c245ffffffff,7.0,0.0,0.0
842c283ffffffff,3.0,0.0,0.0
842c285ffffffff,8.0,0.0,0.0
842c2a1ffffffff,203.0,0.0,0.0
842c2a3ffffffff,249.0,0.0,0.0
842c2a5ffffffff,2.0,0.0,0.0
842c2a7ffffffff,1.0,0.0,0.0
842c2a9ffffffff,1.0,0.0,0.0
842c2abffffffff,56.0,0.0,0.0
842c2b3ffffffff,2.0,0.0,0.0
842c2b5ffffffff,1.0,0.0,0.0
842c2bdffffffff,1.0,0.0,0.0
842c2e3ffffffff,4.0,0.0,0.0
842c2e5ffffffff,6.0,0.0,0.0
842c2e9ffffffff,1.0,0.0,0.0
842c301ffffffff,3.0,0.0,0.0
842c307ffffffff,2.0,0.0,0.0
842c30dffffffff,14.0,0.0,0.0
842c313ffffffff,2.0,0.0,0.0
842c317ffffffff,1.0,0.0,0.0
842c31dffffffff,4.0,0.0,0.0
842c323ffffffff,10.0,0.0,0.0
842c32bffffffff,5.0,0.0,0.0
842c32dffffffff,11.0,1.0,0.0
842c333ffffffff,8.0,0.0,0.0
842c335ffffffff,10.0,0.0,0.0
842c33bffffffff,3.0,0.0,0.0
842c355ffffffff,8.0,0.0,0.0
842c363ffffffff,2.0,0.0,0.0
842c365ffffffff,20.0,2.0,0.0
842c367ffffffff,4.0,0.0,0.0
842c369ffffffff,11.0,0.0,0.0
842c42dffffffff,2.0,0.0,0.0
842c467ffffffff,1.0,0.0,0.0
842c513ffffffff,23.0,0.0,0.0
842c51bffffffff,7.0,0.0,0.0
842c56dffffffff,313.0,1.0,0.0
842c663ffffffff,7.0,0.0,0.0
842c66bffffffff,2.0,0.0,0.0
842c6a9ffffffff,2.0,0.0,0.0
842c725ffffffff,7.0,0.0,0.0
842c729ffffffff,10.0,0.0,0.0
842c763ffffffff,29.0,0.0,0.0
842c767ffffffff,12.0,0.0,0.0
842c823ffffffff,1.0,0.0,0.0
842c831ffffffff,3.0,0.0,0.0
842c833ffffffff,36.0,0.0,0.0
842c835ffffffff,7.0,0.0,0.0
842c837ffffffff,5.0,0.0,0.0
842c853ffffffff,6.0,0.0,0.0
842c85bffffffff,7.0,0.0,0.0
842c895ffffffff,2.0,0.0,0.0
842c899ffffffff,1.0,0.0,0.0
842c89bffffffff,9.0,0.0,0.0
842c8a5ffffffff,10.0,0.0,0.0
842c8c3ffffffff,10.0,0.0,0.0
842c8cbffffffff,2.0,0.0,0.0
842c8d7ffffffff,14.0,0.0,0.0
842c8e1ffffffff,3.0,0.0,0.0
842c8e5ffffffff,2.0,0.0,0.0
842c8e9ffffffff,4.0,0.0,0.0
842c8edffffffff,42.0,0.0,0.0
842c901ffffffff,40.0,0.0,0.0
842c903ffffffff,216.0,0.0,0.0
842c907ffffffff,10.0,4.0,0.0
842c911ffffffff,10.0,0.0,0.0
842c915ffffffff,238.0,0.0,0.0
842c917ffffffff,39.0,0.0,0.0
842c91bffffffff,5.0,0.0,0.0
842c91dffffffff,4.0,0.0,0.0
842c931ffffffff,169.0,2.0,0.0
842c933ffffffff,98.0,0.0,0.0
842c935ffffffff,667.0,0.0,0.0
842c937ffffffff,108.0,0.0,0.0
842c939ffffffff,23.0,0.0,0.0
842c93bffffffff,942.0,3.0,0.0
842c93dffffffff,12.0,0.0,0.0
842c981ffffffff,1.0,0.0,0.0
842c987ffffffff,15.0,0.0,0.0
842c9b9ffffffff,4.0,0.0,0.0
842c9c1ffffffff,2.0,0.0,0.0
842c9c5ffffffff,6.0,0.0,0.0
842c9c7ffffffff,2.0,0.0,0.0
842c9c9ffffffff,27.0,0.0,0.0
842c9cbffffffff,6.0,0.0,0.0
842c9d5ffffffff,8.0,0.0,0.0
842c9d9ffffffff,8.0,0.0,0.0
842c9ddffffffff,3.0,0.0,0.0
842c9e3ffffffff,2.0,0.0,0.0
842c9e9ffffffff,2.0,0.0,0.0
842c9ebffffffff,1.0,0.0,0.0
842c9edffffffff,11.0,0.0,0.0
842ca13ffffffff,2.0,0.0,0.0
842ca4dffffffff,39.0,0.0,0.0
842ca85ffffffff,4.0,0.0,0.0
842ca89ffffffff,5.0,0.0,0.0
842ca99ffffffff,2.0,0.0,0.0
842caadffffffff,2.0,0.0,0.0
842cab1ffffffff,4.0,0.0,0.0
842cab3ffffffff,2.0,0.0,0.0
842cac1ffffffff,16.0,0.0,0.0
842cac3ffffffff,46.0,0.0,0.0
842cac5ffffffff,2.0,0.0,0.0
842cac7ffffffff,8.0,0.0,0.0
842cac9ffffffff,30.0,0.0,0.0
842cacbffffffff,4.0,0.0,0.0
842cacdffffffff,11.0,0.0,0.0
842cad9ffffffff,30.0,0.0,0.0
842cadbffffffff,3.0,0.0,0.0
842caddffffffff,4.0,0.0,0.0
842caebffffffff,2.0,0.0,0.0
842cc03ffffffff,42.0,0.0,0.0
842cc05ffffffff,46.0,0.0,0.0
842cc07ffffffff,74.0,0.0,0.0
842cc13ffffffff,4.0,0.0,0.0
842cc15ffffffff,40.0,0.0,0.0
842cc17ffffffff,9.0,0.0,0.0
842cc21ffffffff,2.0,0.0,0.0
842cc25ffffffff,2.0,0.0,0.0
842cc2bffffffff,2.0,0.0,0.0
842cc2dffffffff,1.0,0.0,0.0
842cc33ffffffff,3.0,0.0,0.0
842cc35ffffffff,7.0,0.0,0.0
842cc37ffffffff,30.0,0.0,0.0
842cc39ffffffff,3.0,0.0,0.0
842cc3bffffffff,7.0,0.0,0.0
842cc63ffffffff,2.0,0.0,0.0
842cc6bffffffff,2.0,0.0,0.0
842cc87ffffffff,4.0,0.0,0.0
842cc95ffffffff,1.0,0.0,0.0
842cca3ffffffff,2.0,0.0,0.0
842cca7ffffffff,2.0,0.0,0.0
842ccabffffffff,3.0,0.0,0.0
842ccadffffffff,1.0,0.0,0.0
842ccb1ffffffff,2.0,0.0,0.0
842ccb7ffffffff,8.0,0.0,0.0
842ccb9ffffffff,1.0,0.0,0.0
842ccbdffffffff,4.0,0.0,0.0
842cce1ffffffff,4.0,0.0,0.0
842cce3ffffffff,5.0,0.0,0.0
842cce9ffffffff,16.0,0.0,0.0
842cd13ffffffff,3.0,0.0,0.0
842cd37ffffffff,4.0,0.0,0.0
842cd43ffffffff,8.0,0.0,0.0
842cd45ffffffff,2.0,0.0,0.0
842cd47ffffffff,2.0,0.0,0.0
842cd49ffffffff,124.0,0.0,0.0
842cd4bffffffff,218.0,0.0,0.0
842cd4dffffffff,6.0,0.0,0.0
842cd51ffffffff,2.0,0.0,0.0
842cd53ffffffff,9.0,0.0,0.0
842cd59ffffffff,5.0,0.0,0.0
842cd5bffffffff,23.0,0.0,0.0
842cd5dffffffff,16.0,0.0,0.0
842cd61ffffffff,2.0,0.0,0.0
842cd67ffffffff,8.0,0.0,0.0
842cd69ffffffff,6.0,0.0,0.0
842cd6bffffffff,6.0,0.0,0.0
842cd93ffffffff,13.0,0.0,0.0
842cd9bffffffff,2.0,0.0,0.0
842cd9dffffffff,2.0,0.0,0.0
842cda1ffffffff,2.0,0.0,0.0
842cda7ffffffff,4.0,0.0,0.0
842cdc1ffffffff,2.0,0.0,0.0
842cdc3ffffffff,2.0,0.0,0.0
842cdcbffffffff,14.0,0.0,0.0
842cdd1ffffffff,4.0,0.0,0.0
842cdd5ffffffff,122.0,0.0,0.0
842cdd7ffffffff,5.0,0.0,0.0
842cdd9ffffffff,1.0,0.0,0.0
842cdddffffffff,2.0,0.0,0.0
842cde5ffffffff,1.0,0.0,0.0
842ce41ffffffff,14.0,0.0,0.0
842ce45ffffffff,2.0,0.0,0.0
842ce49ffffffff,27.0,0.0,0.0
842ce4bffffffff,98.0,0.0,0.0
842ce4dffffffff,4.0,0.0,0.0
842ce51ffffffff,27.0,0.0,0.0
842ce59ffffffff,19.0,0.0,0.0
842cf01ffffffff,6.0,0.0,0.0
842cf03ffffffff,13.0,0.0,0.0
842cf05ffffffff,2.0,0.0,0.0
842cf07ffffffff,267.0,0.0,0.0
842cf0bffffffff,8.0,0.0,0.0
842cf21ffffffff,1.0,0.0,0.0
842cf23ffffffff,5.0,0.0,0.0
842cf25ffffffff,2.0,0.0,0.0
842cf27ffffffff,76.0,0.0,0.0
842cf29ffffffff,2.0,0.0,0.0
842cf2bffffffff,4.0,0.0,0.0
842cf31ffffffff,68.0,0.0,0.0
842cf33ffffffff,13.0,0.0,0.0
842cf35ffffffff,589.0,0.0,0.0
842cf37ffffffff,59.0,0.0,0.0
842cf39ffffffff,10.0,0.0,0.0
842cf3dffffffff,41.0,0.0,0.0
842cf41ffffffff,1.0,0.0,0.0
842cf43ffffffff,2.0,0.0,0.0
842cf47ffffffff,2.0,0.0,0.0
842cf49ffffffff,2.0,0.0,0.0
842cf57ffffffff,3.0,0.0,0.0
842cf5bffffffff,5.0,0.0,0.0
842cf5dffffffff,4.0,0.0,0.0
842cf63ffffffff,2.0,0.0,0.0
842cf65ffffffff,6.0,0.0,0.0
842cf67ffffffff,5.0,0.0,0.0
842d003ffffffff,19.0,0.0,0.0
842d007ffffffff,6.0,0.0,0.0
842d009ffffffff,6.0,0.0,0.0
842d00dffffffff,5.0,1.0,0.0
842d011ffffffff,2.0,0.0,0.0
842d01dffffffff,4.0,0.0,0.0
842d021ffffffff,50.0,0.0,0.0
842d023ffffffff,5.0,0.0,0.0
842d025ffffffff,6.0,0.0,0.0
842d027ffffffff,17.0,0.0,0.0
842d029ffffffff,9.0,0.0,0.0
842d02bffffffff,12.0,0.0,0.0
842d02dffffffff,23.0,0.0,0.0
842d033ffffffff,14.0,0.0,0.0
842d039ffffffff,5.0,0.0,0.0
842d03bffffffff,140.0,2.0,0.0
842d03dffffffff,40.0,0.0,0.0
842d045ffffffff,2.0,0.0,0.0
842d061ffffffff,2.0,0.0,0.0
842d065ffffffff,14.0,0.0,0.0
842d067ffffffff,9.0,0.0,0.0
842d069ffffffff,1.0,0.0,0.0
842d06dffffffff,27.0,0.0,0.0
842d0edffffffff,43.0,0.0,0.0
842d101ffffffff,6.0,0.0,0.0
842d103ffffffff,39.0,2.0,0.0
842d105ffffffff,13.0,0.0,0.0
842d107ffffffff,97.0,4.0,0.0
842d109ffffffff,12.0,0.0,0.0
842d10dffffffff,12.0,0.0,0.0
842d115ffffffff,17.0,0.0,0.0
842d117ffffffff,14.0,0.0,0.0
842d11bffffffff,3.0,0.0,0.0
842d11dffffffff,2.0,0.0,0.0
842d121ffffffff,24.0,0.0,0.0
842d123ffffffff,6.0,0.0,0.0
842d125ffffffff,425.0,1.0,0.0
842d127ffffffff,42.0,0.0,0.0
842d12bffffffff,37.0,0.0,0.0
842d12dffffffff,12.0,0.0,0.0
842d137ffffffff,1.0,0.0,0.0
842d139ffffffff,20.0,0.0,0.0
842d13dffffffff,17.0,0.0,0.0
842d141ffffffff,4.0,0.0,0.0
842d143ffffffff,3.0,0.0,0.0
842d147ffffffff,9.0,1.0,0.0
842d149ffffffff,4.0,0.0,0.0
842d14bffffffff,113.0,0.0,0.0
842d14dffffffff,2.0,0.0,0.0
842d151ffffffff,1.0,0.0,0.0
842d153ffffffff,3.0,0.0,0.0
842d155ffffffff,17.0,0.0,0.0
842d157ffffffff,10.0,0.0,0.0
842d159ffffffff,8.0,0.0,0.0
842d15bffffffff,3.0,0.0,0.0
842d15dffffffff,19.0,0.0,0.0
842d161ffffffff,19.0,0.0,0.0
842d163ffffffff,3.0,0.0,0.0
842d167ffffffff,6.0,0.0,0.0
842d16bffffffff,3.0,1.0,0.0
842d16dffffffff,12.0,0.0,0.0
842d181ffffffff,8.0,0.0,0.0
842d183ffffffff,10.0,0.0,0.0
842d18bffffffff,2.0,0.0,0.0
842d18dffffffff,1.0,0.0,0.0
842d1a1ffffffff,4.0,0.0,0.0
842d1a3ffffffff,1.0,0.0,0.0
842d1a5ffffffff,9.0,0.0,0.0
842d1a7ffffffff,8.0,0.0,0.0
842d1abffffffff,2.0,0.0,0.0
842d1b3ffffffff,2.0,0.0,0.0
842d1bdffffffff,3.0,0.0,0.0
842d1c1ffffffff,5.0,0.0,0.0
842d1c9ffffffff,8.0,0.0,0.0
842d1cbffffffff,2.0,0.0,0.0
842d1cdffffffff,10.0,0.0,0.0
842d1d5ffffffff,6.0,0.0,0.0
842d1d9ffffffff,5.0,0.0,0.0
842d1e3ffffffff,2.0,0.0,0.0
842d1ebffffffff,1.0,0.0,0.0
842d291ffffffff,2.0,0.0,0.0
842d2d9ffffffff,6.0,0.0,0.0
842d301ffffffff,6.0,0.0,0.0
842d303ffffffff,58.0,2.0,0.0
842d305ffffffff,21.0,0.0,0.0
842d307ffffffff,27.0,0.0,0.0
842d309ffffffff,22.0,0.0,0.0
842d30bffffffff,2.0,0.0,0.0
842d30dffffffff,2.0,0.0,0.0
842d311ffffffff,28.0,0.0,0.0
842d313ffffffff,1.0,0.0,0.0
842d315ffffffff,30.0,0.0,0.0
842d317ffffffff,14.0,0.0,0.0
842d319ffffffff,4.0,0.0,0.0
842d31dffffffff,7.0,0.0,0.0
842d323ffffffff,26.0,0.0,0.0
842d325ffffffff,11.0,0.0,0.0
842d329ffffffff,17.0,0.0,0.0
842d32bffffffff,77.0,0.0,0.0
842d32dffffffff,10.0,0.0,0.0
842d331ffffffff,213.0,0.0,0.0
842d333ffffffff,168.0,0.0,0.0
842d337ffffffff,37.0,0.0,0.0
842d339ffffffff,19.0,0.0,0.0
842d33bffffffff,65.0,0.0,0.0
842d33dffffffff,89.0,0.0,0.0
842d341ffffffff,3.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0
842d345ffffffff,5.0,0.0,0.0
842d347ffffffff,17.0,0.0,0.0
842d349ffffffff,8.0,0.0,0.0
842d34bffffffff,5.0,0.0,0.0
842d34dffffffff,4.0,0.0,0.0
842d357ffffffff,5.0,0.0,0.0
842d359ffffffff,4.0,0.0,0.0
842d35bffffffff,6.0,0.0,0.0
842d35dffffffff,4.0,0.0,0.0
842d361ffffffff,20.0,0.0,0.0
842d363ffffffff,9.0,0.0,0.0
842d365ffffffff,5.0,0.0,0.0
842d367ffffffff,23.0,0.0,0.0
842d369ffffffff,3.0,0.0,0.0
842d36bffffffff,9.0,2.0,0.0
842d36dffffffff,2.0,0.0,0.0
842d485ffffffff,1.0,0.0,0.0
842d51bffffffff,1.0,0.0,0.0
842d581ffffffff,3.0,0.0,0.0
842d5c1ffffffff,2.0,0.0,0.0
842d5c3ffffffff,37.0,0.0,0.0
842d5cbffffffff,12.0,0.0,0.0
842d5d3ffffffff,2.0,0.0,0.0
842d641ffffffff,43.0,0.0,0.0
842d647ffffffff,2.0,0.0,0.0
842d64dffffffff,23.0,0.0,0.0
842d705ffffffff,2.0,0.0,0.0
842d71bffffffff,2.0,0.0,0.0
842d71dffffffff,3.0,0.0,0.0
842d721ffffffff,6.0,0.0,0.0
842d729ffffffff,16.0,0.0,0.0
842d745ffffffff,2.0,0.0,0.0
842d751ffffffff,2.0,0.0,0.0
842d763ffffffff,17.0,0.0,0.0
842d76bffffffff,2.0,0.0,0.0
842d81dffffffff,1.0,0.0,0.0
842d849ffffffff,52.0,0.0,0.0
842d8c7ffffffff,1.0,0.0,0.0
842d911ffffffff,4.0,0.0,0.0
842d949ffffffff,16.0,0.0,0.0
842d94bffffffff,4.0,0.0,0.0
842d94dffffffff,1.0,0.0,0.0
842d959ffffffff,12.0,0.0,0.0
842d95bffffffff,1.0,0.0,0.0
842d95dffffffff,2.0,0.0,0.0
842da09ffffffff,18.0,0.0,0.0
842da0bffffffff,2.0,0.0,0.0
842da13ffffffff,37.0,0.0,0.0
842da17ffffffff,532.0,0.0,0.0
842da19ffffffff,116.0,0.0,0.0
842da1bffffffff,113.0,1.0,0.0
842da23ffffffff,20.0,0.0,0.0
842da27ffffffff,8.0,0.0,0.0
842da3bffffffff,2.0,0.0,0.0
842da45ffffffff,27.0,1.0,0.0
842da47ffffffff,2.0,0.0,0.0
842da4dffffffff,6.0,0.0,0.0
842da51ffffffff,4.0,0.0,0.0
842da53ffffffff,9.0,0.0,0.0
842da59ffffffff,8.0,0.0,0.0
842da5dffffffff,251.0,5.0,0.0
842da69ffffffff,79.0,3.0,0.0
842da6bffffffff,120.0,4.0,0.0
842da81ffffffff,327.0,0.0,0.0
842da83ffffffff,55.0,2.0,0.0
842da89ffffffff,68.0,0.0,0.0
842da8bffffffff,39.0,0.0,0.0
842da8dffffffff,60.0,0.0,0.0
842da91ffffffff,26.0,0.0,0.0
842da95ffffffff,21.0,0.0,0.0
842da99ffffffff,1.0,0.0,0.0
842da9bffffffff,21.0,0.0,0.0
842da9dffffffff,11.0,0.0,0.0
842daa9ffffffff,2.0,0.0,0.0
842dab1ffffffff,23.0,0.0,0.0
842dab3ffffffff,17.0,0.0,0.0
842dab9ffffffff,82.0,1.0,0.0
842dabbffffffff,3.0,0.0,0.0
842dac1ffffffff,6.0,0.0,0.0
842dac5ffffffff,49.0,1.0,0.0
842dac7ffffffff,5.0,0.0,0.0
842dac9ffffffff,28.0,0.0,0.0
842dacbffffffff,5.0,0.0,0.0
842dacdffffffff,19.0,0.0,0.0
842dad1ffffffff,1.0,0.0,0.0
842dad3ffffffff,6.0,0.0,0.0
842dad9ffffffff,2.0,0.0,0.0
842dae3ffffffff,3.0,0.0,0.0
842dae9ffffffff,93.0,0.0,0.0
842db01ffffffff,558.0,13.0,0.0
842db03ffffffff,1397.0,22.0,0.0
842db05ffffffff,1132.0,16.0,0.0
842db07ffffffff,108.0,0.0,0.0
842db0bffffffff,862.0,29.0,0.0
842db0dffffffff,242.0,2.0,0.0
842db11ffffffff,546.0,8.0,0.0
842db15ffffffff,440.0,6.0,0.0
842db1bffffffff,49.0,0.0,0.0
842db1dffffffff,531.0,7.0,0.0
842db21ffffffff,100.0,0.0,0.0
842db23ffffffff,22.0,0.0,0.0
842db25ffffffff,132.0,1.0,0.0
842db27ffffffff,1.0,0.0,0.0
842db29ffffffff,466.0,5.0,0.0
842db2bffffffff,311.0,6.0,0.0
842db2dffffffff,259.0,3.0,0.0
842db31ffffffff,17.0,0.0,0.0
842db35ffffffff,4.0,0.0,0.0
842db37ffffffff,65.0,1.0,0.0
842db39ffffffff,18.0,0.0,0.0
842db3dffffffff,120.0,1.0,0.0
842db63ffffffff,519.0,6.0,0.0
842db65ffffffff,33.0,2.0,0.0
842db67ffffffff,1100.0,12.0,0.0
8430067ffffffff,2.0,0.0,0.0
843015bffffffff,2.0,0.0,0.0
8430e43ffffffff,1.0,0.0,0.0
8431183ffffffff,2.0,0.0,0.0
8431819ffffffff,68.0,0.0,0.0
8431851ffffffff,5.0,0.0,0.0
8431859ffffffff,39.0,0.0,0.0
843185bffffffff,3.0,0.0,0.0
8431a51ffffffff,4.0,0.0,0.0
8431aa3ffffffff,2.0,0.0,0.0
8431aa5ffffffff,2.0,0.0,0.0
8431aa9ffffffff,17.0,0.0,0.0
8438033ffffffff,3.0,2.0,1.0
84380ddffffffff,1.0,1.0,0.0
8438105ffffffff,2.0,1.0,1.0
8438161ffffffff,94.0,17.0,74.0
8438169ffffffff,55.0,5.0,50.0
843816dffffffff,239.0,21.0,215.0
8438209ffffffff,18.0,0.0,0.0
843820dffffffff,14.0,0.0,0.0
8438243ffffffff,9.0,0.0,0.0
8438245ffffffff,2.0,0.0,0.0
8438247ffffffff,389.0,0.0,0.0
8438249ffffffff,4.0,0.0,0.0
843824bffffffff,29.0,0.0,0.0
843824dffffffff,46.0,0.0,0.0
8438251ffffffff,174.0,0.0,0.0
8438253ffffffff,9.0,0.0,0.0
8438255ffffffff,26.0,0.0,0.0
8438259ffffffff,372.0,0.0,0.0
843825bffffffff,790.0,5.0,0.0
843825dffffffff,16.0,0.0,0.0
8438269ffffffff,74.0,1.0,0.0
843826bffffffff,90.0,0.0,0.0
8438287ffffffff,3.0,3.0,0.0
8438301ffffffff,1.0,1.0,0.0
843830dffffffff,1.0,1.0,0.0
8438321ffffffff,1.0,1.0,0.0
843832dffffffff,1.0,0.0,0.0
8438349ffffffff,2.0,0.0,0.0
843834dffffffff,6.0,6.0,0.0
8438353ffffffff,4.0,0.0,0.0
8438361ffffffff,7.0,6.0,1.0
8438365ffffffff,15.0,14.0,0.0
8438367ffffffff,20.0,15.0,2.0
8438369ffffffff,5.0,2.0,0.0
843836dffffffff,5.0,2.0,1.0
8438405ffffffff,2.0,2.0,0.0
8438407ffffffff,2.0,2.0,0.0
8438415ffffffff,2.0,2.0,0.0
8438419ffffffff,2.0,0.0,0.0
8438421ffffffff,1.0,1.0,0.0
8438429ffffffff,1.0,1.0,0.0
843842bffffffff,1.0,1.0,0.0
8438431ffffffff,1.0,1.0,0.0
8438433ffffffff,7.0,7.0,0.0
8438435ffffffff,13.0,12.0,0.0
843844dffffffff,2.0,2.0,0.0
8438459ffffffff,4.0,4.0,0.0
843845dffffffff,2.0,2.0,0.0
84384a1ffffffff,40.0,40.0,0.0
84384a9ffffffff,8.0,8.0,0.0
84384adffffffff,4.0,4.0,0.0
84384c5ffffffff,7.0,7.0,0.0
84384cdffffffff,5.0,5.0,0.0
84384e3ffffffff,2.0,2.0,0.0
84384e5ffffffff,6.0,6.0,0.0
84384e7ffffffff,11.0,11.0,0.0
84384e9ffffffff,2.0,2.0,0.0
84384edffffffff,2.0,2.0,0.0
8438559ffffffff,1.0,0.0,1.0
84385c3ffffffff,4.0,4.0,0.0
84385c9ffffffff,2.0,2.0,0.0
84385cbffffffff,5.0,5.0,0.0
84385d9ffffffff,2.0,2.0,0.0
84385dbffffffff,2.0,2.0,0.0
8438625ffffffff,39.0,39.0,0.0
8438627ffffffff,5.0,5.0,0.0
843862bffffffff,1.0,1.0,0.0
843862dffffffff,2.0,2.0,0.0
8438631ffffffff,1.0,1.0,0.0
8438633ffffffff,6.0,6.0,0.0
8438681ffffffff,8.0,8.0,0.0
8438685ffffffff,24.0,24.0,0.0
8438699ffffffff,3.0,0.0,0.0
843869bffffffff,3.0,0.0,0.0
84386a1ffffffff,12.0,10.0,0.0
84386a5ffffffff,5.0,5.0,0.0
84386a7ffffffff,7.0,7.0,0.0
84386a9ffffffff,26.0,21.0,0.0
84386abffffffff,4.0,4.0,0.0
84386adffffffff,4.0,4.0,0.0
84386d3ffffffff,11.0,0.0,0.0
84386e1ffffffff,11.0,10.0,0.0
84386e3ffffffff,25.0,23.0,0.0
84386e5ffffffff,5.0,5.0,0.0
84386e9ffffffff,7.0,7.0,0.0
84386ebffffffff,2.0,2.0,0.0
8438711ffffffff,1.0,1.0,0.0
843871bffffffff,3.0,3.0,0.0
8438731ffffffff,3.0,0.0,3.0
8438737ffffffff,1.0,0.0,1.0
8438743ffffffff,2.0,2.0,0.0
843875bffffffff,3.0,3.0,0.0
8438a49ffffffff,9.0,1.0,3.0
8438a4dffffffff,9.0,0.0,9.0
8439001ffffffff,233.0,1.0,0.0
8439003ffffffff,1859.0,2.0,0.0
8439005ffffffff,102.0,0.0,0.0
8439007ffffffff,472.0,0.0,0.0
8439009ffffffff,70.0,0.0,0.0
843900bffffffff,753.0,0.0,0.0
843900dffffffff,187.0,0.0,0.0
8439011ffffffff,360.0,4.0,0.0
8439013ffffffff,31.0,0.0,0.0
8439015ffffffff,247.0,4.0,0.0
8439017ffffffff,12.0,0.0,0.0
8439019ffffffff,51.0,0.0,0.0
843901bffffffff,207.0,1.0,0.0
843901dffffffff,1764.0,5.0,0.0
8439021ffffffff,88.0,0.0,0.0
8439023ffffffff,65.0,0.0,0.0
8439025ffffffff,170.0,0.0,0.0
8439027ffffffff,36.0,0.0,0.0
8439029ffffffff,458.0,0.0,0.0
843902bffffffff,449.0,1.0,0.0
843902dffffffff,362.0,2.0,0.0
8439031ffffffff,86.0,1.0,0.0
8439033ffffffff,384.0,0.0,0.0
8439035ffffffff,190.0,0.0,0.0
8439037ffffffff,14.0,0.0,0.0
8439039ffffffff,562.0,2.0,0.0
843903bffffffff,299.0,0.0,0.0
843903dffffffff,620.0,0.0,0.0
8439041ffffffff,26.0,0.0,0.0
8439043ffffffff,41.0,0.0,0.0
8439047ffffffff,172.0,0.0,0.0
843904bffffffff,22.0,0.0,0.0
8439051ffffffff,184.0,0.0,0.0
8439053ffffffff,228.0,0.0,0.0
8439055ffffffff,45.0,0.0,0.0
8439057ffffffff,213.0,1.0,0.0
8439059ffffffff,103.0,0.0,0.0
