cell_id,Gymnorhina tibicen,Gymnorhina tibicen papuana,Gymnorhina tibicen [tibicen Group],Gymnorhina tibicen dorsalis,Gymnorhina tibicen telonocua/tyrannica,Gymnorhina tibicen hypoleuca,Gymnorhina tibicen [tibicen Group] x dorsalis,Gymnorhina tibicen [tibicen Group] x telonocua/tyrannica
83be40fffffffff,2368.0,0.0,368.0,0.0,34.0,0.0,0.0,8.0
83be41fffffffff,479.0,0.0,159.0,0.0,11.0,0.0,0.0,3.0
83be42fffffffff,456.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
83be43fffffffff,980.0,0.0,284.0,0.0,13.0,0.0,0.0,0.0
83be44fffffffff,2583.0,0.0,165.0,0.0,158.0,0.0,0.0,490.0
83be45fffffffff,2922.0,0.0,158.0,0.0,397.0,0.0,0.0,15.0
83be46fffffffff,1138.0,0.0,122.0,0.0,7.0,0.0,0.0,40.0
83be48fffffffff,130.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0
83be49fffffffff,1496.0,0.0,1.0,0.0,175.0,0.0,0.0,0.0
83be4afffffffff,636.0,0.0,166.0,0.0,16.0,0.0,0.0,1.0
83be4bfffffffff,702.0,0.0,33.0,0.0,55.0,0.0,0.0,8.0
83be4cfffffffff,986.0,0.0,28.0,0.0,128.0,0.0,0.0,6.0
83be4dfffffffff,316.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0
83be4efffffffff,2315.0,0.0,664.0,0.0,77.0,0.0,0.0,17.0
83be50fffffffff,1093.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0
83be51fffffffff,109.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
83be52fffffffff,54.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83be53fffffffff,472.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
83be54fffffffff,487.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
83be55fffffffff,643.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
83be56fffffffff,608.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0
83be58fffffffff,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
83be59fffffffff,85.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
83be5afffffffff,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
83be5bfffffffff,64.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
83be5cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83be5dfffffffff,472.0,0.0,171.0,0.0,4.0,0.0,0.0,0.0
83be5efffffffff,32.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
83be60fffffffff,1999.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0
83be61fffffffff,679.0,0.0,0.0,0.0,227.0,2.0,0.0,0.0
83be62fffffffff,1708.0,0.0,11.0,0.0,248.0,0.0,0.0,4.0
83be63fffffffff,22720.0,0.0,0.0,0.0,9618.0,0.0,0.0,0.0
83be66fffffffff,706.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0
83be68fffffffff,1181.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0
83be69fffffffff,230.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
83be6afffffffff,858.0,0.0,8.0,0.0,179.0,0.0,0.0,1.0
83be6bfffffffff,698.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
83be6cfffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
83be6efffffffff,2993.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0
83be70fffffffff,235.0,0.0,16.0,0.0,39.0,0.0,0.0,4.0
83be71fffffffff,2757.0,0.0,249.0,0.0,56.0,0.0,0.0,196.0
83be72fffffffff,13704.0,0.0,610.0,0.0,89.0,0.0,0.0,2.0
83be73fffffffff,542.0,0.0,57.0,0.0,5.0,0.0,0.0,1.0
83be74fffffffff,1705.0,0.0,0.0,0.0,357.0,0.0,0.0,6.0
83be75fffffffff,2585.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0
83be76fffffffff,1022.0,0.0,34.0,0.0,84.0,0.0,0.0,0.0
83be88fffffffff,1392.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0
83be89fffffffff,423.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
83be8bfffffffff,772.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0
83be8dfffffffff,23316.0,0.0,4176.0,0.0,0.0,0.0,0.0,0.0
83bea9fffffffff,1400.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0
83beabfffffffff,3393.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0
83bec0fffffffff,60.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
83bec1fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec4fffffffff,67.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
83bec5fffffffff,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83bec6fffffffff,120.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
83bec8fffffffff,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
83bec9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83becafffffffff,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
83becbfffffffff,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83beccfffffffff,61.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
83becdfffffffff,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
83becefffffffff,539.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
83bed0fffffffff,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
83bed1fffffffff,55.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
83bed2fffffffff,41.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
83bed3fffffffff,34.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
83bed4fffffffff,96.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
83bed5fffffffff,64.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
83bed6fffffffff,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83bed8fffffffff,25.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
83bedbfffffffff,50.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
83bedcfffffffff,44.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
83beddfffffffff,54.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
83bedefffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83bee0fffffffff,269.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
83bee1fffffffff,229.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
83bee2fffffffff,214.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
83bee3fffffffff,86.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
83bee4fffffffff,262.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
83bee5fffffffff,374.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0
83bee6fffffffff,483.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
83bee8fffffffff,87.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
83bee9fffffffff,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83beeafffffffff,141.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
83beebfffffffff,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
83beecfffffffff,103.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
83beedfffffffff,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83beeefffffffff,66.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
83bef0fffffffff,1634.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0
83bef1fffffffff,232.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
83bef2fffffffff,1763.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0
83bef3fffffffff,71.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
83bef4fffffffff,217.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
83bef5fffffffff,510.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
83bef6fffffffff,2317.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0
83bf48fffffffff,574.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0
83bf4afffffffff,90.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
83bf4bfffffffff,1080.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0
83bf4cfffffffff,2038.0,0.0,0.0,0.0,0.0,1073.0,0.0,0.0
83bf4dfffffffff,133.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
83bf4efffffffff,103.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
83bf59fffffffff,59.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
83bf6bfffffffff,220.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0
83c980fffffffff,39.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
83c982fffffffff,525.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0
83c983fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83c986fffffffff,645.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0
83c990fffffffff,530.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0
83c991fffffffff,343.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0
83c992fffffffff,697.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0
83c993fffffffff,1101.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0
83c994fffffffff,24.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
83c995fffffffff,171.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
83c996fffffffff,48.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
83c99cfffffffff,190.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
83c99efffffffff,135.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0
83c9b0fffffffff,38.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
83c9b1fffffffff,184.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0
83c9b2fffffffff,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
83c9b3fffffffff,378.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0
83c9b6fffffffff,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
83d892fffffffff,233.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0
83d896fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da80fffffffff,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da81fffffffff,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da82fffffffff,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da83fffffffff,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da84fffffffff,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da85fffffffff,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da86fffffffff,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da8cfffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da8efffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da90fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da91fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da94fffffffff,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da95fffffffff,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da96fffffffff,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83da9cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83daaafffffffff,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83dab3fffffffff,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
