cell_id,Loxia leucoptera,Loxia leucoptera bifasciata,Loxia leucoptera leucoptera
8412f27ffffffff,1.0,0.0,0.0
8412f29ffffffff,31.0,0.0,0.0
8412f2bffffffff,3.0,0.0,0.0
8412f2dffffffff,2.0,0.0,0.0
8412f35ffffffff,1.0,0.0,0.0
8412f43ffffffff,4.0,0.0,0.0
8412f45ffffffff,4.0,0.0,0.0
8412f47ffffffff,6.0,0.0,0.0
8412f49ffffffff,3.0,0.0,0.0
8412f5dffffffff,1.0,0.0,0.0
8412f61ffffffff,37.0,0.0,0.0
8412f63ffffffff,12.0,0.0,0.0
8412f65ffffffff,51.0,0.0,0.0
8412f67ffffffff,16.0,0.0,0.0
8412f69ffffffff,31.0,0.0,0.0
8412f6bffffffff,14.0,0.0,0.0
8412f6dffffffff,220.0,0.0,0.0
8413061ffffffff,7.0,0.0,0.0
8413069ffffffff,11.0,0.0,0.0
8413119ffffffff,2.0,0.0,0.0
8413431ffffffff,2.0,0.0,0.0
8413505ffffffff,9.0,0.0,0.0
8413529ffffffff,24.0,0.0,0.0
841352dffffffff,5.0,0.0,0.0
8413567ffffffff,2.0,0.0,0.0
8413803ffffffff,2.0,0.0,0.0
8413805ffffffff,3.0,0.0,0.0
8413807ffffffff,21.0,0.0,0.0
8413823ffffffff,6.0,0.0,0.0
8413825ffffffff,1.0,0.0,0.0
8413827ffffffff,3.0,0.0,0.0
8413829ffffffff,138.0,0.0,0.0
841382bffffffff,9.0,0.0,0.0
841382dffffffff,19.0,0.0,0.0
8413831ffffffff,4.0,0.0,0.0
8413839ffffffff,15.0,0.0,0.0
841383bffffffff,3.0,0.0,0.0
841383dffffffff,969.0,0.0,0.0
8413845ffffffff,2.0,0.0,0.0
841385dffffffff,2.0,0.0,0.0
8413861ffffffff,68.0,0.0,0.0
8413865ffffffff,44.0,0.0,0.0
8413867ffffffff,563.0,0.0,0.0
8413869ffffffff,2.0,0.0,0.0
841386dffffffff,3.0,0.0,0.0
8413885ffffffff,5.0,0.0,0.0
8413889ffffffff,9.0,0.0,0.0
841388dffffffff,14.0,0.0,0.0
8413893ffffffff,3.0,0.0,0.0
841389bffffffff,9.0,0.0,0.0
84138a5ffffffff,8.0,0.0,0.0
84138a9ffffffff,7.0,0.0,0.0
84138adffffffff,12.0,0.0,0.0
84138c1ffffffff,5.0,0.0,0.0
84138c5ffffffff,8.0,0.0,0.0
84138c7ffffffff,316.0,0.0,0.0
84138d3ffffffff,9.0,0.0,0.0
84138d5ffffffff,10.0,0.0,0.0
84138e9ffffffff,1.0,0.0,0.0
84138edffffffff,2.0,0.0,0.0
8413909ffffffff,3.0,0.0,0.0
841390bffffffff,7.0,0.0,0.0
841390dffffffff,2.0,0.0,0.0
8413911ffffffff,9.0,0.0,0.0
8413917ffffffff,13.0,0.0,0.0
8413919ffffffff,14.0,0.0,0.0
841391dffffffff,9.0,0.0,0.0
8413931ffffffff,28.0,0.0,0.0
8413933ffffffff,55.0,0.0,0.0
8413943ffffffff,4.0,0.0,0.0
841394bffffffff,6.0,0.0,0.0
8413955ffffffff,3.0,0.0,0.0
8413959ffffffff,3.0,0.0,0.0
841395dffffffff,18.0,0.0,0.0
8413993ffffffff,2.0,0.0,0.0
841399bffffffff,7.0,0.0,0.0
84139b7ffffffff,3.0,0.0,0.0
84139c9ffffffff,4.0,0.0,0.0
84139e1ffffffff,152.0,0.0,0.0
84139e5ffffffff,2.0,0.0,0.0
84139edffffffff,207.0,0.0,0.0
8413a35ffffffff,7.0,0.0,0.0
8413a41ffffffff,2.0,0.0,0.0
8413a61ffffffff,2.0,0.0,0.0
8413a65ffffffff,7.0,0.0,0.0
8413a69ffffffff,1.0,0.0,0.0
8413a89ffffffff,1.0,0.0,0.0
8413a95ffffffff,1.0,0.0,0.0
8413aadffffffff,3.0,0.0,0.0
8413b01ffffffff,2.0,0.0,0.0
8413b03ffffffff,2.0,0.0,0.0
8413b11ffffffff,4.0,0.0,0.0
8413b19ffffffff,2.0,0.0,0.0
8413b1dffffffff,3.0,0.0,0.0
8413b21ffffffff,2.0,0.0,0.0
8413b23ffffffff,153.0,0.0,0.0
8413b29ffffffff,8.0,0.0,0.0
8413b33ffffffff,8.0,0.0,0.0
8413b35ffffffff,139.0,0.0,0.0
8413b37ffffffff,3.0,0.0,0.0
8413b53ffffffff,4.0,0.0,0.0
8413b5bffffffff,1.0,0.0,0.0
8413b63ffffffff,1.0,0.0,0.0
8413b69ffffffff,4.0,0.0,0.0
841aa01ffffffff,14.0,0.0,0.0
841aa05ffffffff,15.0,0.0,0.0
841aa07ffffffff,216.0,0.0,0.0
841aa21ffffffff,3.0,0.0,0.0
841aa23ffffffff,10.0,0.0,0.0
841aa29ffffffff,5.0,0.0,0.0
841aa2bffffffff,28.0,0.0,0.0
841aa35ffffffff,33.0,0.0,0.0
841aa3dffffffff,128.0,0.0,0.0
841aa45ffffffff,29.0,0.0,0.0
841aa47ffffffff,18.0,0.0,0.0
841aa4dffffffff,6.0,0.0,0.0
841aa69ffffffff,16.0,0.0,0.0
841aa6bffffffff,14.0,0.0,0.0
841ab0bffffffff,2.0,0.0,0.0
841b801ffffffff,1.0,0.0,0.0
841b823ffffffff,5.0,0.0,0.0
841b82bffffffff,3.0,0.0,0.0
841b831ffffffff,1.0,0.0,0.0
841b835ffffffff,1.0,0.0,0.0
841b839ffffffff,7.0,0.0,0.0
841b83dffffffff,2.0,0.0,0.0
841b841ffffffff,5.0,0.0,0.0
841b84dffffffff,5.0,0.0,0.0
841b915ffffffff,2.0,0.0,0.0
841b91dffffffff,1.0,0.0,0.0
841b921ffffffff,3.0,0.0,0.0
841b929ffffffff,1.0,0.0,0.0
841b92bffffffff,5.0,0.0,0.0
841b92dffffffff,5.0,0.0,0.0
841b985ffffffff,4.0,0.0,0.0
841b98dffffffff,6.0,0.0,0.0
841b991ffffffff,1.0,0.0,0.0
841b995ffffffff,2.0,0.0,0.0
841b999ffffffff,7.0,0.0,0.0
841b99bffffffff,2.0,0.0,0.0
841b9a5ffffffff,20.0,0.0,0.0
841b9a7ffffffff,5.0,0.0,0.0
841b9a9ffffffff,6.0,0.0,0.0
841b9adffffffff,7.0,0.0,0.0
841b9c9ffffffff,4.0,0.0,0.0
841b9e1ffffffff,31.0,0.0,0.0
841b9e3ffffffff,22.0,0.0,0.0
841b9ebffffffff,28.0,0.0,0.0
841bb07ffffffff,3.0,0.0,0.0
841bb33ffffffff,6.0,0.0,0.0
841d243ffffffff,3.0,0.0,0.0
841d24dffffffff,6.0,0.0,0.0
841f051ffffffff,3.0,1.0,0.0
841f2e5ffffffff,1.0,0.0,0.0
84255a3ffffffff,3.0,0.0,0.0
84255b5ffffffff,4.0,0.0,0.0
84255bdffffffff,1.0,0.0,0.0
842620bffffffff,18.0,0.0,0.0
842620dffffffff,4.0,0.0,0.0
8426211ffffffff,7.0,0.0,0.0
8426215ffffffff,7.0,0.0,0.0
8426219ffffffff,7.0,0.0,0.0
842621bffffffff,10.0,0.0,0.0
842621dffffffff,7.0,0.0,0.0
8426245ffffffff,10.0,0.0,0.0
8426249ffffffff,72.0,0.0,0.0
842624bffffffff,13.0,0.0,0.0
8426253ffffffff,8.0,0.0,0.0
8426257ffffffff,12.0,0.0,0.0
8426259ffffffff,1.0,0.0,0.0
8426261ffffffff,6.0,0.0,0.0
8426265ffffffff,2.0,0.0,0.0
8426267ffffffff,3.0,0.0,0.0
8426269ffffffff,1.0,0.0,0.0
842626bffffffff,4.0,0.0,0.0
842626dffffffff,7.0,0.0,0.0
84262c1ffffffff,8.0,0.0,0.0
84262cdffffffff,36.0,0.0,0.0
842630dffffffff,1.0,0.0,0.0
8426347ffffffff,2.0,0.0,0.0
842634bffffffff,11.0,0.0,0.0
842634dffffffff,2.0,0.0,0.0
8426351ffffffff,6.0,0.0,0.0
842635bffffffff,5.0,0.0,0.0
8426361ffffffff,3.0,0.0,0.0
8426367ffffffff,5.0,0.0,0.0
8426369ffffffff,14.0,0.0,0.0
8426843ffffffff,2.0,0.0,0.0
8426847ffffffff,1.0,0.0,0.0
8426859ffffffff,19.0,0.0,0.0
842685dffffffff,9.0,0.0,0.0
8426a5bffffffff,2.0,0.0,0.0
8426a6dffffffff,1.0,0.0,0.0
8426b01ffffffff,3.0,0.0,0.0
8426b05ffffffff,1.0,0.0,0.0
8426b1dffffffff,3.0,0.0,0.0
8426b57ffffffff,2.0,0.0,0.0
8426b61ffffffff,1.0,0.0,0.0
8426b69ffffffff,19.0,0.0,0.0
8427001ffffffff,2.0,0.0,0.0
8427003ffffffff,2.0,0.0,0.0
8427005ffffffff,6.0,0.0,0.0
8427007ffffffff,19.0,0.0,0.0
8427009ffffffff,1.0,0.0,0.0
842700dffffffff,1.0,0.0,0.0
8427013ffffffff,2.0,0.0,0.0
8427017ffffffff,2.0,0.0,0.0
8427021ffffffff,2.0,0.0,0.0
8427023ffffffff,24.0,0.0,0.0
8427029ffffffff,9.0,0.0,0.0
842702bffffffff,32.0,0.0,0.0
842702dffffffff,11.0,0.0,0.0
8427031ffffffff,105.0,0.0,0.0
8427033ffffffff,20.0,0.0,0.0
8427035ffffffff,13.0,0.0,0.0
8427037ffffffff,8.0,0.0,0.0
8427039ffffffff,23.0,0.0,0.0
842703bffffffff,5.0,0.0,0.0
842703dffffffff,17.0,0.0,0.0
8427055ffffffff,2.0,0.0,0.0
8427061ffffffff,2.0,0.0,0.0
8427063ffffffff,47.0,0.0,0.0
8427067ffffffff,25.0,0.0,0.0
8427081ffffffff,9.0,0.0,0.0
8427083ffffffff,1.0,0.0,0.0
8427085ffffffff,30.0,0.0,0.0
8427087ffffffff,2.0,0.0,0.0
8427089ffffffff,2.0,0.0,0.0
8427093ffffffff,107.0,0.0,0.0
8427095ffffffff,6.0,0.0,0.0
8427097ffffffff,1715.0,0.0,0.0
8427099ffffffff,29.0,0.0,0.0
842709bffffffff,176.0,0.0,0.0
842709dffffffff,51.0,0.0,0.0
84270a3ffffffff,6.0,0.0,0.0
84270a9ffffffff,52.0,0.0,0.0
84270abffffffff,7.0,0.0,0.0
84270adffffffff,3.0,0.0,0.0
84270b1ffffffff,10.0,0.0,0.0
84270b3ffffffff,11.0,0.0,0.0
84270b5ffffffff,5.0,0.0,0.0
84270b7ffffffff,4.0,0.0,0.0
84270b9ffffffff,5.0,0.0,0.0
84270bbffffffff,29.0,0.0,0.0
84270d1ffffffff,2.0,0.0,0.0
84270dbffffffff,2.0,0.0,0.0
84270ddffffffff,1.0,0.0,0.0
84270e3ffffffff,29.0,0.0,0.0
84270e5ffffffff,3.0,0.0,0.0
84270e7ffffffff,11.0,0.0,0.0
8427101ffffffff,4.0,0.0,0.0
8427103ffffffff,26.0,0.0,0.0
8427109ffffffff,5.0,0.0,0.0
842710bffffffff,70.0,0.0,0.0
8427113ffffffff,4.0,0.0,0.0
8427115ffffffff,6.0,0.0,0.0
842711bffffffff,1.0,0.0,0.0
8427121ffffffff,1.0,0.0,0.0
8427125ffffffff,1.0,0.0,0.0
8427135ffffffff,2.0,0.0,0.0
8427139ffffffff,2.0,0.0,0.0
842713bffffffff,6.0,0.0,0.0
8427163ffffffff,2.0,0.0,0.0
8427181ffffffff,2.0,0.0,0.0
8427183ffffffff,17.0,0.0,0.0
8427187ffffffff,6.0,0.0,0.0
8427189ffffffff,8.0,0.0,0.0
8427195ffffffff,1.0,0.0,0.0
8427197ffffffff,2.0,0.0,0.0
842719dffffffff,38.0,0.0,0.0
84271a3ffffffff,2.0,0.0,0.0
84271a9ffffffff,2.0,0.0,0.0
84271abffffffff,6.0,0.0,0.0
84271b3ffffffff,14.0,0.0,0.0
84271b9ffffffff,8.0,0.0,0.0
84271bbffffffff,5.0,0.0,0.0
84271c3ffffffff,4.0,0.0,0.0
84271c5ffffffff,4.0,0.0,0.0
84271c7ffffffff,5.0,0.0,0.0
84271c9ffffffff,56.0,0.0,0.0
84271cbffffffff,2.0,0.0,0.0
84271d3ffffffff,1.0,0.0,0.0
84271d9ffffffff,22.0,0.0,0.0
84271dbffffffff,6.0,0.0,0.0
84271ddffffffff,5.0,0.0,0.0
84271e9ffffffff,4.0,0.0,0.0
842721bffffffff,4.0,0.0,0.0
842723bffffffff,2.0,0.0,0.0
8427253ffffffff,2.0,0.0,0.0
84272c3ffffffff,2.0,0.0,0.0
842734dffffffff,1.0,0.0,0.0
8427401ffffffff,15.0,0.0,0.0
8427403ffffffff,1.0,0.0,0.0
8427405ffffffff,2.0,0.0,0.0
8427407ffffffff,12.0,0.0,0.0
8427409ffffffff,17.0,0.0,0.0
842740dffffffff,4.0,0.0,0.0
8427419ffffffff,2.0,0.0,0.0
842741bffffffff,1.0,0.0,0.0
8427421ffffffff,8.0,0.0,0.0
8427425ffffffff,6.0,0.0,0.0
8427429ffffffff,6.0,0.0,0.0
842742bffffffff,2.0,0.0,0.0
842742dffffffff,33.0,0.0,0.0
8427431ffffffff,12.0,0.0,0.0
8427435ffffffff,4.0,0.0,0.0
8427437ffffffff,6.0,0.0,0.0
8427439ffffffff,1.0,0.0,0.0
842743dffffffff,1.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0
8427445ffffffff,15.0,0.0,0.0
8427447ffffffff,1.0,0.0,0.0
8427449ffffffff,2.0,0.0,0.0
842744bffffffff,5.0,0.0,0.0
8427453ffffffff,4.0,0.0,0.0
8427459ffffffff,2.0,0.0,0.0
842745bffffffff,5.0,0.0,0.0
8427463ffffffff,11.0,0.0,0.0
8427467ffffffff,94.0,0.0,0.0
8427469ffffffff,73.0,0.0,0.0
842746bffffffff,4.0,0.0,0.0
842746dffffffff,9.0,0.0,0.0
84274c1ffffffff,18.0,0.0,0.0
84274c3ffffffff,2.0,0.0,0.0
84274c5ffffffff,4.0,0.0,0.0
84274c7ffffffff,3.0,0.0,0.0
84274cdffffffff,2.0,0.0,0.0
8427501ffffffff,3.0,0.0,0.0
8427505ffffffff,4.0,0.0,0.0
8427509ffffffff,26.0,0.0,0.0
842750bffffffff,1.0,0.0,0.0
842750dffffffff,1.0,0.0,0.0
8427511ffffffff,2.0,0.0,0.0
8427513ffffffff,10.0,0.0,0.0
8427519ffffffff,1.0,0.0,0.0
842751bffffffff,6.0,0.0,0.0
8427521ffffffff,2.0,0.0,0.0
8427525ffffffff,21.0,0.0,0.0
8427527ffffffff,58.0,0.0,0.0
8427529ffffffff,2.0,0.0,0.0
8427541ffffffff,56.0,0.0,0.0
8427543ffffffff,8.0,0.0,0.0
8427545ffffffff,129.0,0.0,0.0
8427547ffffffff,1.0,0.0,0.0
842754dffffffff,31.0,0.0,0.0
8427551ffffffff,7.0,0.0,0.0
8427553ffffffff,10.0,0.0,0.0
8427555ffffffff,2.0,0.0,0.0
8427559ffffffff,13.0,0.0,0.0
842755bffffffff,165.0,0.0,0.0
842755dffffffff,2.0,0.0,0.0
8427561ffffffff,17.0,0.0,0.0
8427565ffffffff,7.0,0.0,0.0
8427567ffffffff,3.0,0.0,0.0
8427569ffffffff,647.0,0.0,0.0
842756bffffffff,13.0,0.0,0.0
842756dffffffff,19.0,0.0,0.0
8427589ffffffff,4.0,0.0,0.0
8427599ffffffff,9.0,0.0,0.0
84275c1ffffffff,5.0,0.0,0.0
84275c3ffffffff,2.0,0.0,0.0
84275c5ffffffff,4.0,0.0,0.0
84275c9ffffffff,2.0,0.0,0.0
84275cbffffffff,6.0,0.0,0.0
84275cdffffffff,38.0,0.0,0.0
84275d1ffffffff,10.0,0.0,0.0
84275d3ffffffff,18.0,0.0,0.0
84275d7ffffffff,5.0,0.0,0.0
84275d9ffffffff,17.0,0.0,0.0
84275ddffffffff,6.0,0.0,0.0
8427603ffffffff,1.0,0.0,0.0
8427605ffffffff,17.0,0.0,0.0
8427607ffffffff,2.0,0.0,0.0
8427609ffffffff,2.0,0.0,0.0
842760bffffffff,7.0,0.0,0.0
842760dffffffff,8.0,0.0,0.0
8427617ffffffff,11.0,0.0,0.0
842761bffffffff,2.0,0.0,0.0
8427631ffffffff,302.0,0.0,0.0
8427633ffffffff,37.0,0.0,0.0
8427637ffffffff,72.0,0.0,0.0
8427639ffffffff,11.0,0.0,0.0
842763bffffffff,96.0,0.0,0.0
8427641ffffffff,12.0,0.0,0.0
8427643ffffffff,6.0,0.0,0.0
8427655ffffffff,1.0,0.0,0.0
8427657ffffffff,4.0,0.0,0.0
8427659ffffffff,4.0,0.0,0.0
842765bffffffff,55.0,0.0,0.0
842765dffffffff,4.0,0.0,0.0
8427661ffffffff,3.0,0.0,0.0
8427665ffffffff,42.0,0.0,0.0
842766bffffffff,3.0,0.0,0.0
842766dffffffff,1.0,0.0,0.0
8427685ffffffff,5.0,0.0,0.0
84276a1ffffffff,8.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0
84276a5ffffffff,11.0,0.0,0.0
84276a7ffffffff,4.0,0.0,0.0
84276abffffffff,4.0,0.0,0.0
84276adffffffff,4.0,0.0,0.0
84276bdffffffff,13.0,0.0,0.0
84276c5ffffffff,1.0,0.0,0.0
84276c9ffffffff,1.0,0.0,0.0
84276cdffffffff,4.0,0.0,0.0
84276e5ffffffff,14.0,0.0,0.0
84276e7ffffffff,3.0,0.0,0.0
84276e9ffffffff,6.0,0.0,0.0
84276edffffffff,81.0,0.0,0.0
8427701ffffffff,51.0,0.0,0.0
8427705ffffffff,14.0,0.0,0.0
8427709ffffffff,19.0,0.0,0.0
842770dffffffff,80.0,0.0,0.0
8427711ffffffff,10.0,0.0,0.0
8427713ffffffff,2.0,0.0,0.0
8427715ffffffff,21.0,0.0,0.0
8427717ffffffff,2.0,0.0,0.0
842771dffffffff,32.0,0.0,0.0
8427721ffffffff,215.0,0.0,0.0
8427725ffffffff,26.0,0.0,0.0
8427727ffffffff,64.0,0.0,0.0
8427729ffffffff,2.0,0.0,0.0
842772bffffffff,13.0,0.0,0.0
842772dffffffff,16.0,0.0,0.0
842773bffffffff,10.0,0.0,0.0
8427741ffffffff,2.0,0.0,0.0
8427743ffffffff,16.0,0.0,0.0
8427747ffffffff,5.0,0.0,0.0
8427749ffffffff,2.0,0.0,0.0
842774bffffffff,2.0,0.0,0.0
8427759ffffffff,20.0,0.0,0.0
842775dffffffff,4.0,0.0,0.0
8427763ffffffff,2.0,0.0,0.0
8427767ffffffff,2.0,0.0,0.0
8427889ffffffff,3.0,0.0,0.0
84278b3ffffffff,2.0,0.0,0.0
84278c3ffffffff,3.0,0.0,0.0
84278c9ffffffff,2.0,0.0,0.0
84278cdffffffff,4.0,0.0,0.0
8427925ffffffff,1.0,0.0,0.0
8427927ffffffff,10.0,0.0,0.0
8427929ffffffff,6.0,0.0,0.0
8427995ffffffff,2.0,0.0,0.0
84279a5ffffffff,5.0,0.0,0.0
84279b9ffffffff,4.0,0.0,0.0
8427a01ffffffff,15.0,0.0,0.0
8427a03ffffffff,35.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0
8427a0bffffffff,13.0,0.0,0.0
8427a57ffffffff,8.0,0.0,0.0
8427a61ffffffff,6.0,0.0,0.0
8427a65ffffffff,2.0,0.0,0.0
8427a6dffffffff,6.0,0.0,0.0
8427a81ffffffff,4.0,0.0,0.0
8427a87ffffffff,10.0,0.0,0.0
8427a89ffffffff,2.0,0.0,0.0
8427a8bffffffff,14.0,0.0,0.0
8427a8dffffffff,2.0,0.0,0.0
8427a95ffffffff,11.0,0.0,0.0
8427a9bffffffff,2.0,0.0,0.0
8427aa9ffffffff,2.0,0.0,0.0
8427aadffffffff,2.0,0.0,0.0
8427ab3ffffffff,4.0,0.0,0.0
8427ab7ffffffff,4.0,0.0,0.0
8427ac3ffffffff,3.0,0.0,0.0
8427ad3ffffffff,11.0,0.0,0.0
8427ad7ffffffff,2.0,0.0,0.0
8427ad9ffffffff,2.0,0.0,0.0
8427aebffffffff,1.0,0.0,0.0
8427b07ffffffff,11.0,0.0,0.0
8427b29ffffffff,1.0,0.0,0.0
8427b2bffffffff,69.0,0.0,0.0
842880dffffffff,6.0,0.0,0.0
8428847ffffffff,2.0,0.0,0.0
8428907ffffffff,2.0,0.0,0.0
842891bffffffff,1.0,0.0,0.0
8428923ffffffff,58.0,0.0,0.0
8428929ffffffff,10.0,0.0,0.0
8428937ffffffff,2.0,0.0,0.0
842893bffffffff,1.0,0.0,0.0
8428961ffffffff,3.0,0.0,0.0
8428965ffffffff,2.0,0.0,0.0
8428967ffffffff,5.0,0.0,0.0
8428969ffffffff,2.0,0.0,0.0
8428985ffffffff,1.0,0.0,0.0
8428989ffffffff,2.0,0.0,0.0
842898bffffffff,1.0,0.0,0.0
842898dffffffff,13.0,0.0,0.0
8428993ffffffff,2.0,0.0,0.0
8428995ffffffff,2.0,0.0,0.0
84289a9ffffffff,7.0,0.0,0.0
84289abffffffff,2.0,0.0,0.0
84289b1ffffffff,2.0,0.0,0.0
84289b5ffffffff,22.0,0.0,0.0
84289b7ffffffff,9.0,0.0,0.0
84289e3ffffffff,4.0,0.0,0.0
84289e5ffffffff,2.0,0.0,0.0
84289e9ffffffff,3.0,0.0,0.0
84289ebffffffff,4.0,0.0,0.0
84289edffffffff,2.0,0.0,0.0
8428d21ffffffff,2.0,0.0,0.0
8428d23ffffffff,50.0,0.0,0.0
8428d25ffffffff,1.0,0.0,0.0
8428d27ffffffff,11.0,0.0,0.0
8428d29ffffffff,1.0,0.0,0.0
8428d2bffffffff,21.0,0.0,0.0
8428d2dffffffff,19.0,0.0,0.0
8428d35ffffffff,16.0,0.0,0.0
8428d65ffffffff,2.0,0.0,0.0
8428d8dffffffff,2.0,0.0,0.0
842a14dffffffff,6.0,0.0,0.0
842a301ffffffff,6.0,0.0,0.0
842a305ffffffff,1.0,0.0,0.0
842a30dffffffff,36.0,0.0,0.0
842a313ffffffff,20.0,0.0,0.0
842a341ffffffff,60.0,0.0,0.0
842a345ffffffff,12.0,0.0,0.0
842a347ffffffff,95.0,0.0,0.0
842a349ffffffff,143.0,0.0,0.0
842a34dffffffff,5.0,0.0,0.0
842a361ffffffff,14.0,0.0,0.0
842a365ffffffff,2.0,0.0,0.0
842a369ffffffff,20.0,0.0,0.0
842a36bffffffff,2.0,0.0,0.0
842a36dffffffff,144.0,0.0,0.0
842a86dffffffff,3.0,0.0,0.0
842a941ffffffff,4.0,0.0,0.0
842a947ffffffff,1.0,0.0,0.0
842a959ffffffff,15.0,0.0,0.0
842a95dffffffff,6.0,0.0,0.0
842ab31ffffffff,1.0,0.0,0.0
842ab37ffffffff,2.0,0.0,0.0
842ab39ffffffff,15.0,0.0,0.0
842ab43ffffffff,2.0,0.0,0.0
842ab45ffffffff,2.0,0.0,0.0
842ab55ffffffff,7.0,0.0,0.0
842ab5dffffffff,2.0,0.0,0.0
842b001ffffffff,29.0,0.0,0.0
842b003ffffffff,57.0,0.0,0.0
842b005ffffffff,4.0,0.0,0.0
842b007ffffffff,90.0,0.0,0.0
842b009ffffffff,3.0,0.0,0.0
842b00bffffffff,29.0,0.0,0.0
842b011ffffffff,33.0,0.0,0.0
842b013ffffffff,33.0,0.0,0.0
842b015ffffffff,13.0,0.0,0.0
842b017ffffffff,29.0,0.0,0.0
842b019ffffffff,22.0,0.0,0.0
842b01bffffffff,12.0,0.0,0.0
842b01dffffffff,6.0,0.0,0.0
842b023ffffffff,11.0,0.0,0.0
842b027ffffffff,3.0,0.0,0.0
842b029ffffffff,2.0,0.0,0.0
842b02bffffffff,91.0,0.0,0.0
842b02dffffffff,35.0,0.0,0.0
842b031ffffffff,53.0,0.0,0.0
842b033ffffffff,33.0,0.0,0.0
842b035ffffffff,10.0,0.0,0.0
842b037ffffffff,3.0,0.0,0.0
842b039ffffffff,69.0,0.0,0.0
842b03bffffffff,109.0,0.0,0.0
842b03dffffffff,63.0,0.0,0.0
842b053ffffffff,29.0,0.0,0.0
842b055ffffffff,8.0,0.0,0.0
842b057ffffffff,1.0,0.0,0.0
842b059ffffffff,2.0,0.0,0.0
842b05bffffffff,1.0,0.0,0.0
842b05dffffffff,6.0,0.0,0.0
842b061ffffffff,7.0,0.0,0.0
842b063ffffffff,32.0,0.0,0.0
842b065ffffffff,6.0,0.0,0.0
842b067ffffffff,43.0,0.0,0.0
842b06dffffffff,5.0,0.0,0.0
842b0a1ffffffff,36.0,0.0,0.0
842b0a5ffffffff,63.0,0.0,0.0
842b0a7ffffffff,143.0,0.0,0.0
842b0a9ffffffff,10.0,0.0,0.0
842b0adffffffff,4.0,0.0,0.0
842b0c5ffffffff,232.0,0.0,0.0
842b0cdffffffff,33.0,0.0,0.0
842b0e1ffffffff,23.0,0.0,0.0
842b0e3ffffffff,10.0,0.0,0.0
842b0e5ffffffff,7.0,0.0,0.0
842b0e9ffffffff,74.0,0.0,0.0
842b0edffffffff,61.0,0.0,0.0
842b101ffffffff,2.0,0.0,0.0
842b103ffffffff,30.0,0.0,0.0
842b105ffffffff,43.0,0.0,0.0
842b107ffffffff,14.0,0.0,0.0
842b10dffffffff,21.0,0.0,0.0
842b115ffffffff,4.0,0.0,0.0
842b117ffffffff,5.0,0.0,0.0
842b119ffffffff,4.0,0.0,0.0
842b11bffffffff,7.0,0.0,0.0
842b11dffffffff,3.0,0.0,0.0
842b121ffffffff,876.0,0.0,0.0
842b123ffffffff,53.0,0.0,0.0
842b125ffffffff,118.0,0.0,0.0
842b127ffffffff,62.0,0.0,0.0
842b129ffffffff,52.0,0.0,0.0
842b12bffffffff,25.0,0.0,0.0
842b12dffffffff,45.0,0.0,0.0
842b131ffffffff,9.0,0.0,0.0
842b133ffffffff,101.0,0.0,0.0
842b135ffffffff,2.0,0.0,0.0
842b137ffffffff,16.0,0.0,0.0
842b139ffffffff,19.0,0.0,0.0
842b13bffffffff,13.0,0.0,0.0
842b13dffffffff,5.0,0.0,0.0
842b141ffffffff,4.0,0.0,0.0
842b143ffffffff,24.0,0.0,0.0
842b145ffffffff,8.0,0.0,0.0
842b147ffffffff,26.0,0.0,0.0
842b149ffffffff,8.0,0.0,0.0
842b14bffffffff,1.0,0.0,0.0
842b14dffffffff,57.0,0.0,0.0
842b151ffffffff,19.0,0.0,0.0
842b153ffffffff,8.0,0.0,0.0
842b155ffffffff,4.0,0.0,0.0
842b15bffffffff,10.0,0.0,0.0
842b15dffffffff,2.0,0.0,0.0
842b161ffffffff,442.0,0.0,0.0
842b163ffffffff,20.0,0.0,0.0
842b165ffffffff,46.0,0.0,0.0
842b167ffffffff,1190.0,0.0,0.0
842b169ffffffff,294.0,0.0,0.0
842b16bffffffff,114.0,0.0,0.0
842b16dffffffff,23.0,0.0,0.0
842b181ffffffff,17.0,0.0,0.0
842b185ffffffff,15.0,0.0,0.0
842b187ffffffff,338.0,0.0,0.0
842b189ffffffff,125.0,0.0,0.0
842b18bffffffff,2.0,0.0,0.0
842b199ffffffff,42.0,0.0,0.0
842b1a1ffffffff,2.0,0.0,0.0
842b1a3ffffffff,11.0,0.0,0.0
842b1a5ffffffff,4.0,0.0,0.0
842b1a7ffffffff,17.0,0.0,0.0
842b1a9ffffffff,51.0,0.0,0.0
842b1abffffffff,56.0,0.0,0.0
842b1adffffffff,2.0,0.0,0.0
842b1b5ffffffff,3.0,0.0,0.0
842b1bdffffffff,20.0,0.0,0.0
842b1c3ffffffff,6.0,0.0,0.0
842b1c7ffffffff,7.0,0.0,0.0
842b1c9ffffffff,2.0,0.0,0.0
842b1cbffffffff,4.0,0.0,0.0
842b1cdffffffff,3.0,0.0,0.0
842b1d1ffffffff,40.0,0.0,0.0
842b1d3ffffffff,16.0,0.0,0.0
842b1d5ffffffff,22.0,0.0,0.0
842b1d7ffffffff,116.0,0.0,0.0
842b1d9ffffffff,5.0,0.0,0.0
842b1dbffffffff,11.0,0.0,0.0
842b1ddffffffff,1.0,0.0,0.0
842b1e1ffffffff,12.0,0.0,0.0
