cell_id,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota [pyrrhonota Group],Petrochelidon pyrrhonota melanogaster
83a852fffffffff,2.0,0.0,0.0
83a853fffffffff,3.0,0.0,0.0
83a855fffffffff,4.0,0.0,0.0
83a85dfffffffff,9.0,0.0,0.0
83a860fffffffff,2.0,0.0,0.0
83a864fffffffff,2.0,0.0,0.0
83a865fffffffff,4.0,0.0,0.0
83a86efffffffff,3.0,0.0,0.0
83a876fffffffff,1.0,0.0,0.0
83a88cfffffffff,2.0,0.0,0.0
83a88dfffffffff,29.0,0.0,0.0
83a8a1fffffffff,2.0,0.0,0.0
83a8a8fffffffff,1.0,0.0,0.0
83a8a9fffffffff,37.0,0.0,0.0
83a8abfffffffff,1.0,0.0,0.0
83a8acfffffffff,4.0,0.0,0.0
83a8aefffffffff,5.0,0.0,0.0
83a8c2fffffffff,4.0,0.0,0.0
83a8d1fffffffff,1.0,0.0,0.0
83a8d3fffffffff,19.0,0.0,0.0
83a8d4fffffffff,62.0,0.0,0.0
83a8defffffffff,10.0,0.0,0.0
83a8e6fffffffff,18.0,0.0,0.0
83a8ecfffffffff,15.0,0.0,0.0
83a8eefffffffff,2.0,0.0,0.0
83a8f4fffffffff,5.0,0.0,0.0
83a909fffffffff,20.0,0.0,0.0
83a90afffffffff,1.0,0.0,0.0
83a90bfffffffff,2.0,0.0,0.0
83a90cfffffffff,2.0,0.0,0.0
83a90efffffffff,4.0,0.0,0.0
83a919fffffffff,2.0,0.0,0.0
83a91dfffffffff,9.0,0.0,0.0
83a92dfffffffff,3.0,0.0,0.0
83a940fffffffff,9.0,0.0,0.0
83a942fffffffff,34.0,0.0,0.0
83a943fffffffff,16.0,0.0,0.0
83a944fffffffff,151.0,0.0,0.0
83a945fffffffff,5.0,0.0,0.0
83a946fffffffff,31.0,0.0,0.0
83a94cfffffffff,2.0,0.0,0.0
83a94dfffffffff,2.0,0.0,0.0
83a94efffffffff,44.0,0.0,0.0
83a951fffffffff,8.0,0.0,0.0
83a952fffffffff,9.0,0.0,0.0
83a953fffffffff,14.0,0.0,0.0
83a955fffffffff,3.0,0.0,0.0
83a95afffffffff,4.0,0.0,0.0
83a95cfffffffff,2.0,0.0,0.0
83a95dfffffffff,27.0,0.0,0.0
83a960fffffffff,8.0,0.0,0.0
83a962fffffffff,188.0,0.0,0.0
83a963fffffffff,11.0,0.0,0.0
83a964fffffffff,5.0,0.0,0.0
83a96afffffffff,5.0,0.0,0.0
83a96efffffffff,4.0,0.0,0.0
83a971fffffffff,15.0,0.0,0.0
83a976fffffffff,3.0,0.0,0.0
83b241fffffffff,26.0,0.0,0.0
83b245fffffffff,14.0,0.0,0.0
83b248fffffffff,4.0,0.0,0.0
83b24afffffffff,78.0,0.0,0.0
83b24bfffffffff,11.0,0.0,0.0
83b24cfffffffff,51.0,0.0,0.0
83b24dfffffffff,4.0,0.0,0.0
83b24efffffffff,23.0,0.0,0.0
83b258fffffffff,11.0,0.0,0.0
83b259fffffffff,10.0,0.0,0.0
83b25afffffffff,4.0,0.0,0.0
83b25bfffffffff,6.0,0.0,0.0
83b25dfffffffff,19.0,0.0,0.0
83b266fffffffff,1.0,0.0,0.0
83b268fffffffff,5.0,0.0,0.0
83b269fffffffff,8.0,0.0,0.0
83b26afffffffff,8.0,0.0,0.0
83b26efffffffff,2.0,0.0,0.0
83b274fffffffff,7.0,0.0,0.0
83b275fffffffff,5.0,0.0,0.0
83b300fffffffff,72.0,0.0,0.0
83b304fffffffff,115.0,0.0,0.0
83b305fffffffff,18.0,0.0,0.0
83b30efffffffff,8.0,0.0,0.0
83b31dfffffffff,1.0,0.0,0.0
83b324fffffffff,2.0,0.0,0.0
83b342fffffffff,3.0,0.0,0.0
83b346fffffffff,3.0,0.0,0.0
83b34dfffffffff,5.0,0.0,0.0
83b351fffffffff,9.0,0.0,0.0
83b354fffffffff,6.0,0.0,0.0
83b355fffffffff,24.0,0.0,0.0
83b358fffffffff,15.0,0.0,0.0
83b35afffffffff,4.0,0.0,0.0
83b35bfffffffff,2.0,0.0,0.0
83b35cfffffffff,6.0,0.0,0.0
83b35efffffffff,8.0,0.0,0.0
83b369fffffffff,5.0,0.0,0.0
83c203fffffffff,21.0,0.0,0.0
83c205fffffffff,6.0,0.0,0.0
83c21bfffffffff,23.0,0.0,0.0
83c21dfffffffff,11.0,0.0,0.0
83c221fffffffff,2.0,0.0,0.0
83c229fffffffff,2.0,0.0,0.0
83c22afffffffff,10.0,0.0,0.0
83c22bfffffffff,2.0,0.0,0.0
83c22efffffffff,5.0,0.0,0.0
83c2c1fffffffff,10.0,0.0,0.0
83c2c2fffffffff,2.0,0.0,0.0
83c2c5fffffffff,150.0,0.0,0.0
83c2c6fffffffff,1.0,0.0,0.0
83c2c8fffffffff,4.0,0.0,0.0
83c2c9fffffffff,8.0,0.0,0.0
83c2cafffffffff,10.0,0.0,0.0
83c2cbfffffffff,3.0,0.0,0.0
83c2ccfffffffff,3.0,0.0,0.0
83c2cdfffffffff,4.0,0.0,0.0
83c2cefffffffff,7.0,0.0,0.0
83c2d4fffffffff,2.0,0.0,0.0
83c2d6fffffffff,3.0,0.0,0.0
83c2d9fffffffff,1.0,0.0,0.0
83c2e1fffffffff,7.0,0.0,0.0
83c2e2fffffffff,7.0,0.0,0.0
83c2e3fffffffff,23.0,0.0,0.0
83c2e5fffffffff,2.0,0.0,0.0
83c2e6fffffffff,1.0,0.0,0.0
83c2e8fffffffff,2.0,0.0,0.0
83c2e9fffffffff,17.0,0.0,0.0
83c2eafffffffff,16.0,0.0,0.0
83c2ebfffffffff,1.0,0.0,0.0
83c2ecfffffffff,6.0,0.0,0.0
83c2eefffffffff,10.0,0.0,0.0
83c2f1fffffffff,34.0,0.0,0.0
83c2f3fffffffff,2.0,0.0,0.0
83c344fffffffff,2.0,0.0,0.0
83c348fffffffff,3.0,0.0,0.0
83c349fffffffff,2.0,0.0,0.0
83c34bfffffffff,21.0,0.0,0.0
83c34efffffffff,8.0,0.0,0.0
83c350fffffffff,3.0,0.0,0.0
83c351fffffffff,4.0,0.0,0.0
83c358fffffffff,2.0,0.0,0.0
83c35dfffffffff,5.0,0.0,0.0
83cf94fffffffff,14.0,0.0,0.0
83cfa4fffffffff,22.0,0.0,0.0
83df45fffffffff,1.0,0.0,0.0
