cell_id,Larus canus,Larus canus canus,Larus canus heinei,Larus canus kamtschatschensis
841f985ffffffff,5.0,0.0,0.0,0.0
841f98bffffffff,2.0,0.0,0.0,0.0
841f999ffffffff,5.0,0.0,0.0,0.0
841fa59ffffffff,2.0,0.0,0.0,0.0
841fac7ffffffff,4.0,0.0,0.0,0.0
841fae3ffffffff,4.0,0.0,0.0,0.0
841fb09ffffffff,1.0,0.0,0.0,0.0
8420187ffffffff,8.0,0.0,0.0,0.0
8421567ffffffff,2.0,0.0,1.0,0.0
8422db7ffffffff,45.0,0.0,0.0,45.0
8424703ffffffff,3.0,0.0,3.0,0.0
8425b41ffffffff,3.0,0.0,0.0,0.0
842a107ffffffff,30.0,30.0,0.0,0.0
842a109ffffffff,108.0,2.0,0.0,105.0
842a143ffffffff,7.0,0.0,0.0,7.0
842a147ffffffff,9.0,9.0,0.0,0.0
842a151ffffffff,1.0,1.0,0.0,0.0
842a15dffffffff,6.0,6.0,0.0,0.0
842a301ffffffff,2.0,1.0,0.0,1.0
842a303ffffffff,63.0,14.0,0.0,21.0
842a307ffffffff,11.0,4.0,0.0,1.0
842a30dffffffff,11.0,11.0,0.0,0.0
842a313ffffffff,12.0,0.0,0.0,7.0
842a31dffffffff,31.0,17.0,0.0,0.0
842a331ffffffff,3.0,0.0,0.0,3.0
842a333ffffffff,3.0,3.0,0.0,0.0
842a335ffffffff,10.0,9.0,0.0,0.0
842a33bffffffff,2.0,2.0,0.0,0.0
842a341ffffffff,1.0,0.0,0.0,0.0
842aacbffffffff,2.0,0.0,0.0,2.0
842aacdffffffff,2.0,0.0,0.0,0.0
842ab39ffffffff,17.0,0.0,0.0,0.0
842ab4bffffffff,31.0,2.0,0.0,0.0
842b013ffffffff,91.0,52.0,0.0,0.0
842b053ffffffff,117.0,33.0,0.0,0.0
842b0a1ffffffff,2.0,0.0,0.0,0.0
842b0c5ffffffff,10.0,2.0,0.0,0.0
842b121ffffffff,2.0,1.0,0.0,0.0
842b129ffffffff,1.0,0.0,0.0,0.0
842b167ffffffff,37.0,17.0,0.0,0.0
842b169ffffffff,6.0,0.0,0.0,3.0
842b189ffffffff,6.0,0.0,0.0,0.0
842b1a3ffffffff,1.0,0.0,0.0,0.0
842b1d3ffffffff,31.0,0.0,0.0,29.0
842b2adffffffff,1.0,0.0,0.0,0.0
842b33bffffffff,3.0,0.0,0.0,0.0
842b8a7ffffffff,15.0,15.0,0.0,0.0
842b8ddffffffff,4.0,0.0,0.0,0.0
842b9b3ffffffff,1.0,0.0,0.0,0.0
842b9bbffffffff,3.0,0.0,0.0,0.0
842c4cdffffffff,4.0,0.0,3.0,0.0
842c8d7ffffffff,2.0,2.0,0.0,0.0
842c93bffffffff,21.0,0.0,2.0,0.0
842cc05ffffffff,4.0,2.0,0.0,0.0
842cc07ffffffff,2.0,2.0,0.0,0.0
842cd49ffffffff,3.0,0.0,3.0,0.0
842ce5bffffffff,3.0,0.0,0.0,0.0
842d0e5ffffffff,1.0,0.0,0.0,0.0
842d64dffffffff,12.0,0.0,0.0,0.0
842da81ffffffff,2.0,0.0,0.0,0.0
842db01ffffffff,2.0,0.0,0.0,0.0
842db03ffffffff,3.0,0.0,0.0,0.0
842db0bffffffff,4.0,0.0,0.0,0.0
842db1dffffffff,2.0,2.0,0.0,0.0
842eac7ffffffff,1.0,0.0,0.0,0.0
84301ebffffffff,2.0,0.0,2.0,0.0
8430995ffffffff,2.0,0.0,0.0,0.0
84318d1ffffffff,2.0,0.0,0.0,0.0
84318d7ffffffff,1.0,0.0,0.0,0.0
8434413ffffffff,3.0,0.0,0.0,0.0
8434699ffffffff,4.0,2.0,0.0,0.0
84351b5ffffffff,78.0,9.0,0.0,0.0
84351bdffffffff,13.0,2.0,0.0,0.0
8435a93ffffffff,2.0,0.0,0.0,0.0
8435ae3ffffffff,5.0,2.0,0.0,0.0
8438247ffffffff,6.0,0.0,0.0,0.0
8438255ffffffff,4.0,0.0,0.0,0.0
8439001ffffffff,2.0,0.0,0.0,0.0
8439003ffffffff,34.0,0.0,0.0,0.0
8439007ffffffff,4.0,0.0,0.0,0.0
843900bffffffff,2.0,0.0,0.0,0.0
8439011ffffffff,12.0,0.0,0.0,0.0
843903dffffffff,23.0,0.0,0.0,0.0
8439057ffffffff,1.0,0.0,0.0,0.0
8439069ffffffff,1.0,0.0,0.0,0.0
843906dffffffff,6.0,0.0,0.0,0.0
8439089ffffffff,2.0,0.0,0.0,0.0
8439103ffffffff,4.0,0.0,0.0,0.0
8439113ffffffff,5.0,0.0,0.0,0.0
8439117ffffffff,2.0,0.0,0.0,0.0
8439155ffffffff,21.0,0.0,0.0,0.0
8439159ffffffff,4.0,0.0,0.0,0.0
8439187ffffffff,1.0,0.0,0.0,0.0
8439195ffffffff,31.0,0.0,0.0,0.0
84391a9ffffffff,6.0,0.0,0.0,0.0
84391abffffffff,4.0,0.0,0.0,0.0
84391c7ffffffff,2.0,0.0,0.0,0.0
84391e1ffffffff,54.0,1.0,0.0,0.0
84391e3ffffffff,4.0,0.0,0.0,0.0
84391e9ffffffff,2.0,0.0,0.0,0.0
84391ebffffffff,6.0,0.0,0.0,0.0
8439205ffffffff,2.0,0.0,0.0,0.0
843920dffffffff,12.0,0.0,0.0,0.0
8439221ffffffff,25.0,2.0,0.0,0.0
8439227ffffffff,23.0,0.0,0.0,0.0
8439229ffffffff,9.0,0.0,0.0,0.0
8439247ffffffff,19.0,0.0,0.0,0.0
8439253ffffffff,3.0,0.0,0.0,0.0
843925bffffffff,3.0,0.0,0.0,0.0
843925dffffffff,2.0,0.0,0.0,0.0
843928dffffffff,2.0,0.0,0.0,0.0
84392adffffffff,41.0,0.0,0.0,0.0
84392b5ffffffff,15.0,0.0,0.0,0.0
84392c5ffffffff,3.0,0.0,0.0,0.0
84392d1ffffffff,16.0,0.0,0.0,0.0
84392dbffffffff,9.0,0.0,0.0,0.0
84392e1ffffffff,18.0,0.0,0.0,0.0
84392ebffffffff,4.0,0.0,0.0,0.0
8439311ffffffff,2.0,0.0,0.0,0.0
8439313ffffffff,4.0,0.0,0.0,0.0
8439317ffffffff,6.0,0.0,0.0,0.0
843931bffffffff,14.0,0.0,0.0,0.0
8439333ffffffff,14.0,0.0,0.0,0.0
8439337ffffffff,62.0,0.0,0.0,0.0
843933bffffffff,2.0,0.0,0.0,0.0
8439469ffffffff,4.0,0.0,0.0,0.0
8439541ffffffff,10.0,0.0,0.0,0.0
8439547ffffffff,18.0,0.0,0.0,0.0
8439701ffffffff,2.0,0.0,0.0,0.0
8439709ffffffff,13.0,0.0,0.0,0.0
843970bffffffff,2.0,0.0,0.0,0.0
843971bffffffff,2.0,0.0,0.0,0.0
843971dffffffff,7.0,0.0,0.0,0.0
8439729ffffffff,18.0,0.0,0.0,0.0
8439741ffffffff,1.0,0.0,0.0,0.0
8439743ffffffff,11.0,0.0,0.0,0.0
8439745ffffffff,63.0,0.0,0.0,0.0
8439747ffffffff,1.0,0.0,0.0,0.0
8439749ffffffff,7.0,0.0,0.0,0.0
843974dffffffff,1.0,0.0,0.0,0.0
8439755ffffffff,9.0,0.0,0.0,0.0
8439ab9ffffffff,4.0,4.0,0.0,0.0
843e689ffffffff,13.0,2.0,0.0,0.0
843f2ddffffffff,1.0,0.0,0.0,0.0
843f6e9ffffffff,5.0,0.0,0.0,0.0
8440c49ffffffff,6.0,0.0,6.0,0.0
844109bffffffff,1.0,0.0,0.0,1.0
8441b55ffffffff,3.0,0.0,0.0,0.0
8442c2dffffffff,1.0,0.0,0.0,0.0
8442c47ffffffff,1.0,0.0,0.0,0.0
8443a03ffffffff,1.0,0.0,0.0,0.0
8443ac1ffffffff,1.0,0.0,1.0,0.0
8443ac7ffffffff,2.0,0.0,2.0,0.0
8447a35ffffffff,6.0,0.0,0.0,2.0
844b26dffffffff,4.0,0.0,0.0,0.0
844b845ffffffff,1.0,0.0,0.0,0.0
844ba15ffffffff,5.0,0.0,0.0,0.0
844ba1dffffffff,1.0,0.0,0.0,0.0
844ba3dffffffff,1.0,0.0,0.0,0.0
844bb53ffffffff,9.0,0.0,0.0,2.0
8460069ffffffff,3.0,0.0,0.0,0.0
8460a97ffffffff,2.0,0.0,0.0,0.0
84658b5ffffffff,21.0,0.0,4.0,0.0
8465b5bffffffff,1.0,0.0,0.0,1.0
846943bffffffff,11.0,0.0,0.0,6.0
84c9b17ffffffff,1.0,0.0,0.0,0.0
