cell_id,Corvus macrorhynchos,Corvus macrorhynchos [macrorhynchos Group],Corvus macrorhynchos culminatus,Corvus macrorhynchos levaillantii
836092fffffffff,1442.0,0.0,28.0,0.0
836093fffffffff,88.0,0.0,2.0,0.0
836094fffffffff,158.0,0.0,0.0,0.0
836096fffffffff,403.0,0.0,31.0,0.0
836098fffffffff,10.0,0.0,0.0,0.0
836099fffffffff,458.0,0.0,299.0,0.0
83609afffffffff,13.0,0.0,0.0,0.0
83609bfffffffff,75.0,0.0,30.0,0.0
83609cfffffffff,59.0,0.0,0.0,0.0
83609dfffffffff,220.0,0.0,2.0,0.0
83609efffffffff,45.0,0.0,0.0,0.0
8360a0fffffffff,110.0,0.0,0.0,0.0
8360a1fffffffff,258.0,0.0,0.0,0.0
8360a2fffffffff,656.0,0.0,0.0,0.0
8360a3fffffffff,64.0,0.0,0.0,0.0
8360a4fffffffff,6.0,0.0,0.0,0.0
8360a5fffffffff,68.0,0.0,0.0,0.0
8360a6fffffffff,478.0,0.0,0.0,0.0
8360a8fffffffff,400.0,0.0,4.0,0.0
8360a9fffffffff,2464.0,0.0,1130.0,0.0
8360aafffffffff,141.0,0.0,55.0,0.0
8360abfffffffff,128.0,0.0,49.0,0.0
8360acfffffffff,101.0,0.0,0.0,0.0
8360adfffffffff,1231.0,0.0,107.0,0.0
8360aefffffffff,55.0,0.0,0.0,0.0
8360b0fffffffff,5.0,0.0,0.0,0.0
8360b1fffffffff,522.0,0.0,0.0,0.0
8360b2fffffffff,50.0,0.0,0.0,0.0
8360b3fffffffff,38.0,0.0,0.0,0.0
8360b4fffffffff,38.0,0.0,0.0,0.0
8360b5fffffffff,83.0,0.0,0.0,0.0
8360b6fffffffff,32.0,0.0,0.0,0.0
8360f6fffffffff,29.0,0.0,0.0,0.0
836100fffffffff,485.0,0.0,37.0,0.0
836102fffffffff,1549.0,0.0,507.0,0.0
836103fffffffff,132.0,0.0,3.0,0.0
836106fffffffff,482.0,0.0,143.0,0.0
836110fffffffff,8.0,0.0,0.0,0.0
836111fffffffff,325.0,0.0,84.0,0.0
836113fffffffff,55.0,0.0,28.0,0.0
836115fffffffff,47.0,0.0,5.0,0.0
836118fffffffff,2.0,0.0,0.0,0.0
836119fffffffff,3.0,0.0,0.0,0.0
83611afffffffff,200.0,0.0,12.0,0.0
83611bfffffffff,184.0,0.0,17.0,0.0
83611cfffffffff,2047.0,0.0,319.0,0.0
83611efffffffff,137.0,0.0,16.0,0.0
836188fffffffff,652.0,0.0,17.0,0.0
836189fffffffff,8274.0,0.0,591.0,0.0
83618afffffffff,8.0,0.0,0.0,0.0
83618bfffffffff,466.0,0.0,0.0,0.0
83618cfffffffff,6683.0,0.0,1337.0,0.0
83618dfffffffff,593.0,0.0,88.0,0.0
83618efffffffff,1086.0,0.0,41.0,0.0
836193fffffffff,2.0,0.0,0.0,0.0
836198fffffffff,59.0,0.0,0.0,0.0
836199fffffffff,20.0,0.0,0.0,0.0
83619afffffffff,237.0,0.0,0.0,0.0
83619bfffffffff,29.0,0.0,0.0,0.0
83619dfffffffff,4.0,0.0,0.0,0.0
83619efffffffff,95.0,0.0,0.0,0.0
8361a9fffffffff,623.0,0.0,121.0,0.0
8361abfffffffff,2685.0,0.0,213.0,0.0
8361adfffffffff,50.0,0.0,6.0,0.0
83640afffffffff,382.0,0.0,0.0,51.0
83640bfffffffff,167.0,0.0,0.0,19.0
83640dfffffffff,2.0,0.0,0.0,0.0
836412fffffffff,8.0,0.0,0.0,0.0
836416fffffffff,110.0,0.0,0.0,46.0
836419fffffffff,15.0,0.0,0.0,2.0
836422fffffffff,191.0,65.0,0.0,0.0
836426fffffffff,137.0,72.0,0.0,0.0
836428fffffffff,2.0,0.0,0.0,0.0
836429fffffffff,11.0,0.0,0.0,0.0
836430fffffffff,27.0,5.0,0.0,0.0
836431fffffffff,467.0,191.0,0.0,0.0
836432fffffffff,75.0,27.0,0.0,0.0
836433fffffffff,14.0,6.0,0.0,0.0
836434fffffffff,126.0,80.0,0.0,0.0
836435fffffffff,285.0,113.0,0.0,0.0
836436fffffffff,19.0,0.0,0.0,0.0
836480fffffffff,242.0,0.0,0.0,143.0
836481fffffffff,5.0,0.0,0.0,0.0
836482fffffffff,1193.0,0.0,0.0,466.0
836483fffffffff,41.0,0.0,0.0,16.0
836484fffffffff,327.0,0.0,0.0,268.0
836485fffffffff,6.0,0.0,0.0,0.0
836486fffffffff,27.0,0.0,0.0,19.0
836488fffffffff,4.0,0.0,0.0,0.0
836489fffffffff,2.0,0.0,0.0,2.0
83648afffffffff,2.0,0.0,0.0,0.0
83648cfffffffff,50.0,0.0,0.0,7.0
83648dfffffffff,14.0,0.0,0.0,4.0
83648efffffffff,5.0,0.0,0.0,3.0
836490fffffffff,36.0,0.0,0.0,20.0
836491fffffffff,99.0,0.0,0.0,26.0
836495fffffffff,9.0,0.0,0.0,8.0
836498fffffffff,76.0,0.0,0.0,35.0
83649afffffffff,2.0,0.0,0.0,0.0
83649bfffffffff,21.0,0.0,0.0,0.0
83649cfffffffff,2.0,0.0,0.0,2.0
83649dfffffffff,3.0,0.0,0.0,0.0
83649efffffffff,7.0,0.0,0.0,0.0
8364a0fffffffff,216.0,0.0,0.0,210.0
8364a1fffffffff,40.0,0.0,0.0,25.0
8364a2fffffffff,657.0,0.0,0.0,528.0
8364a3fffffffff,132.0,0.0,0.0,81.0
8364a4fffffffff,3069.0,0.0,0.0,1548.0
8364a5fffffffff,179.0,0.0,0.0,101.0
8364a6fffffffff,166.0,0.0,0.0,149.0
8364abfffffffff,11.0,0.0,0.0,2.0
8364b0fffffffff,19.0,0.0,0.0,13.0
8364b1fffffffff,272.0,0.0,0.0,222.0
8364b2fffffffff,42.0,0.0,0.0,6.0
8364b3fffffffff,5.0,0.0,0.0,2.0
8364b4fffffffff,170.0,0.0,0.0,66.0
8364b5fffffffff,237.0,0.0,0.0,138.0
8364b6fffffffff,189.0,0.0,0.0,8.0
8364e4fffffffff,1741.0,0.0,0.0,146.0
8364e6fffffffff,206.0,0.0,0.0,34.0
836500fffffffff,443.0,59.0,0.0,0.0
836501fffffffff,39.0,0.0,0.0,0.0
836502fffffffff,65.0,0.0,0.0,0.0
836503fffffffff,68.0,2.0,0.0,0.0
836504fffffffff,1.0,0.0,0.0,0.0
836505fffffffff,340.0,32.0,0.0,0.0
836506fffffffff,5.0,0.0,0.0,0.0
83650dfffffffff,3.0,1.0,0.0,0.0
83650efffffffff,6.0,0.0,0.0,0.0
836511fffffffff,5.0,5.0,0.0,0.0
836518fffffffff,201.0,78.0,0.0,0.0
836519fffffffff,63.0,37.0,0.0,0.0
83651bfffffffff,181.0,107.0,0.0,0.0
83651cfffffffff,102.0,31.0,0.0,0.0
83651dfffffffff,41.0,0.0,0.0,0.0
83651efffffffff,16.0,0.0,0.0,0.0
836520fffffffff,560.0,24.0,0.0,0.0
836522fffffffff,78.0,7.0,0.0,0.0
836523fffffffff,15.0,0.0,0.0,0.0
836526fffffffff,538.0,24.0,0.0,0.0
83652dfffffffff,1.0,0.0,0.0,0.0
83652efffffffff,2.0,0.0,0.0,0.0
836531fffffffff,1.0,0.0,0.0,0.0
836535fffffffff,5.0,0.0,0.0,0.0
836554fffffffff,1.0,0.0,0.0,0.0
836580fffffffff,41.0,4.0,0.0,0.0
836581fffffffff,42.0,4.0,0.0,13.0
836582fffffffff,197.0,30.0,0.0,0.0
836583fffffffff,529.0,70.0,0.0,0.0
836584fffffffff,198.0,4.0,0.0,0.0
836585fffffffff,8.0,0.0,0.0,0.0
836586fffffffff,13.0,4.0,0.0,0.0
836588fffffffff,101.0,0.0,0.0,53.0
836589fffffffff,57.0,0.0,0.0,17.0
83658afffffffff,221.0,0.0,0.0,133.0
83658bfffffffff,1984.0,0.0,0.0,866.0
83658efffffffff,117.0,0.0,0.0,94.0
836590fffffffff,72.0,0.0,0.0,0.0
836591fffffffff,701.0,168.0,0.0,0.0
836592fffffffff,3.0,0.0,0.0,0.0
836593fffffffff,25.0,0.0,0.0,9.0
836594fffffffff,2.0,0.0,0.0,0.0
836595fffffffff,31.0,6.0,0.0,0.0
836596fffffffff,2.0,0.0,0.0,0.0
836598fffffffff,178.0,0.0,0.0,156.0
836599fffffffff,1525.0,0.0,0.0,717.0
83659afffffffff,72.0,0.0,0.0,11.0
83659bfffffffff,47.0,0.0,0.0,26.0
83659cfffffffff,652.0,76.0,0.0,0.0
83659dfffffffff,39.0,4.0,0.0,15.0
83659efffffffff,42.0,0.0,0.0,2.0
8365a2fffffffff,6.0,0.0,0.0,0.0
8365a3fffffffff,1.0,0.0,0.0,0.0
8365b0fffffffff,129.0,0.0,0.0,1.0
8365b2fffffffff,24.0,2.0,0.0,0.0
8365b3fffffffff,57.0,4.0,0.0,0.0
8365b4fffffffff,6.0,0.0,0.0,0.0
8365b5fffffffff,46.0,0.0,0.0,0.0
8365b6fffffffff,45.0,0.0,0.0,0.0
836934fffffffff,115.0,0.0,0.0,2.0
836936fffffffff,2.0,0.0,0.0,0.0
838c10fffffffff,2.0,0.0,0.0,0.0
838c13fffffffff,7.0,0.0,0.0,0.0
838c88fffffffff,3.0,0.0,0.0,0.0
838cadfffffffff,6.0,2.0,0.0,0.0
838d84fffffffff,3.0,0.0,0.0,0.0
838db0fffffffff,1.0,0.0,0.0,0.0
838db5fffffffff,34.0,4.0,0.0,0.0
839404fffffffff,6.0,0.0,0.0,0.0
839421fffffffff,29.0,11.0,0.0,0.0
839423fffffffff,45.0,11.0,0.0,0.0
839426fffffffff,2.0,0.0,0.0,0.0
83942cfffffffff,124.0,41.0,0.0,0.0
83942dfffffffff,30.0,6.0,0.0,0.0
83951afffffffff,3.0,0.0,0.0,0.0
83951efffffffff,140.0,22.0,0.0,0.0
839553fffffffff,4.0,0.0,0.0,0.0
83955afffffffff,3.0,0.0,0.0,0.0
8395a4fffffffff,129.0,0.0,0.0,0.0
8395a9fffffffff,125.0,48.0,0.0,0.0
8395adfffffffff,7.0,2.0,0.0,0.0
