cell_id,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota [pyrrhonota Group],Petrochelidon pyrrhonota melanogaster
8444f0dffffffff,3.0,0.0,0.0
8444f31ffffffff,6.0,0.0,0.0
8444f35ffffffff,12.0,0.0,0.0
8444f3dffffffff,6.0,0.0,0.0
8444f41ffffffff,5.0,0.0,0.0
8444f43ffffffff,58.0,0.0,0.0
8444f4dffffffff,2.0,0.0,0.0
8444f5bffffffff,5.0,0.0,0.0
8444f5dffffffff,2.0,0.0,0.0
8444f63ffffffff,1.0,0.0,0.0
844509bffffffff,2.0,0.0,0.0
84451b7ffffffff,7.0,0.0,0.0
844520dffffffff,4.0,0.0,0.0
8445215ffffffff,23.0,0.0,0.0
8445249ffffffff,4.0,0.0,0.0
844524bffffffff,3.0,0.0,0.0
8445255ffffffff,4.0,0.0,0.0
8445263ffffffff,2.0,0.0,0.0
844526bffffffff,6.0,0.0,4.0
84452adffffffff,6.0,0.0,0.0
84452c3ffffffff,5.0,0.0,0.0
84452c7ffffffff,8.0,0.0,0.0
84452e1ffffffff,35.0,0.0,0.0
84452e3ffffffff,9.0,0.0,0.0
84452e5ffffffff,8.0,0.0,0.0
84452e7ffffffff,2.0,0.0,0.0
84452edffffffff,4.0,0.0,0.0
844531bffffffff,2.0,0.0,0.0
8445843ffffffff,1.0,0.0,0.0
8445889ffffffff,3.0,0.0,0.0
8445981ffffffff,7.0,0.0,0.0
8445a33ffffffff,4.0,0.0,0.0
8448059ffffffff,3.0,0.0,0.0
84480adffffffff,4.0,0.0,4.0
84480e1ffffffff,2.0,0.0,0.0
8448143ffffffff,2.0,0.0,2.0
84481abffffffff,3.0,0.0,0.0
8448233ffffffff,12.0,0.0,0.0
84482adffffffff,10.0,0.0,0.0
8448309ffffffff,2.0,0.0,0.0
8448361ffffffff,4.0,0.0,0.0
8448435ffffffff,3.0,0.0,0.0
8448437ffffffff,7.0,0.0,0.0
84484a5ffffffff,27.0,0.0,0.0
84484a7ffffffff,1.0,0.0,0.0
8448559ffffffff,2.0,0.0,0.0
8448567ffffffff,7.0,0.0,0.0
8448593ffffffff,6.0,4.0,0.0
8448597ffffffff,4.0,0.0,0.0
84485b1ffffffff,2.0,0.0,0.0
84485b5ffffffff,4.0,0.0,0.0
84485b7ffffffff,8.0,0.0,0.0
84485bbffffffff,9.0,0.0,0.0
84485bdffffffff,11.0,0.0,0.0
84485c3ffffffff,4.0,0.0,0.0
84485d1ffffffff,3.0,0.0,0.0
84485ddffffffff,2.0,0.0,0.0
8448715ffffffff,2.0,0.0,0.0
8448723ffffffff,1.0,0.0,0.0
8448731ffffffff,2.0,0.0,0.0
844880dffffffff,16.0,0.0,0.0
8448825ffffffff,2.0,0.0,0.0
8448869ffffffff,1.0,0.0,0.0
844886bffffffff,1.0,0.0,0.0
8448883ffffffff,2.0,0.0,0.0
84488b3ffffffff,4.0,0.0,0.0
84488b7ffffffff,1.0,0.0,0.0
84488d1ffffffff,1.0,0.0,0.0
84488e9ffffffff,1.0,0.0,0.0
84488ebffffffff,1.0,0.0,0.0
8448903ffffffff,3.0,0.0,0.0
8448907ffffffff,2.0,0.0,0.0
844890bffffffff,4.0,0.0,0.0
844891dffffffff,1.0,0.0,0.0
8448923ffffffff,4.0,0.0,0.0
8448935ffffffff,1.0,0.0,0.0
8448937ffffffff,6.0,0.0,0.0
844893dffffffff,5.0,0.0,0.0
8448951ffffffff,24.0,0.0,0.0
8448953ffffffff,6.0,0.0,0.0
8448955ffffffff,6.0,0.0,0.0
8448985ffffffff,2.0,0.0,0.0
8448997ffffffff,7.0,0.0,0.0
84489a3ffffffff,1.0,0.0,0.0
84489a9ffffffff,2.0,0.0,0.0
84489abffffffff,3.0,0.0,0.0
84489b9ffffffff,2.0,0.0,0.0
84489bbffffffff,2.0,0.0,0.0
84489c1ffffffff,2.0,0.0,0.0
84489c3ffffffff,10.0,0.0,0.0
84489c5ffffffff,8.0,0.0,0.0
84489d1ffffffff,3.0,0.0,0.0
84489e1ffffffff,1.0,0.0,0.0
84489e3ffffffff,2.0,0.0,0.0
84489e9ffffffff,11.0,0.0,0.0
84489ebffffffff,2.0,0.0,0.0
8448a05ffffffff,4.0,0.0,0.0
8448a27ffffffff,4.0,0.0,0.0
8448b13ffffffff,9.0,7.0,0.0
8448b15ffffffff,8.0,1.0,0.0
8448b17ffffffff,2.0,0.0,0.0
8448b23ffffffff,4.0,0.0,0.0
8448b2bffffffff,1.0,0.0,0.0
8448b39ffffffff,14.0,0.0,0.0
8448c05ffffffff,6.0,0.0,0.0
8448c19ffffffff,10.0,0.0,0.0
8448c1dffffffff,2.0,0.0,0.0
8448c2bffffffff,3.0,0.0,0.0
8448c35ffffffff,19.0,0.0,0.0
8448c3dffffffff,1.0,0.0,0.0
8448c53ffffffff,6.0,3.0,0.0
8448c61ffffffff,2.0,0.0,0.0
8448c63ffffffff,12.0,0.0,0.0
8448c69ffffffff,2.0,0.0,0.0
8448c89ffffffff,2.0,0.0,0.0
8448cd3ffffffff,2.0,0.0,0.0
8448cd9ffffffff,2.0,0.0,0.0
8448cdbffffffff,2.0,0.0,0.0
8448d03ffffffff,6.0,0.0,0.0
8448d09ffffffff,1.0,0.0,0.0
8448d35ffffffff,5.0,0.0,0.0
8448d65ffffffff,2.0,0.0,0.0
8448d6bffffffff,4.0,0.0,0.0
8448d87ffffffff,6.0,0.0,0.0
8448d89ffffffff,8.0,0.0,0.0
8448d8dffffffff,3.0,0.0,0.0
8448da1ffffffff,3.0,0.0,0.0
8448da7ffffffff,4.0,0.0,0.0
8448e49ffffffff,2.0,2.0,0.0
8448e4dffffffff,1.0,1.0,0.0
8448e81ffffffff,7.0,2.0,0.0
8448e83ffffffff,8.0,0.0,0.0
8448e85ffffffff,26.0,2.0,4.0
8448e87ffffffff,2.0,0.0,0.0
8448e89ffffffff,2.0,0.0,0.0
8448e8dffffffff,47.0,4.0,18.0
8448e93ffffffff,12.0,4.0,0.0
8448e95ffffffff,4.0,0.0,0.0
8448e97ffffffff,31.0,7.0,0.0
8448e99ffffffff,4.0,0.0,0.0
8448ea1ffffffff,1.0,0.0,0.0
8448ea3ffffffff,2.0,2.0,0.0
8448ea5ffffffff,16.0,0.0,0.0
8448ea9ffffffff,2.0,0.0,0.0
8448eadffffffff,2.0,0.0,0.0
8448eb5ffffffff,1.0,0.0,0.0
8448eb7ffffffff,2.0,0.0,0.0
8448ebbffffffff,68.0,0.0,0.0
8448ebdffffffff,6.0,0.0,0.0
8448ec3ffffffff,29.0,0.0,0.0
8448ec5ffffffff,6.0,0.0,6.0
8448ec7ffffffff,14.0,0.0,10.0
8448ee1ffffffff,18.0,0.0,5.0
8448ee3ffffffff,6.0,2.0,3.0
8448ee5ffffffff,3.0,0.0,2.0
8448ee7ffffffff,8.0,6.0,0.0
8448eebffffffff,19.0,4.0,4.0
8448f2dffffffff,2.0,0.0,0.0
8448f31ffffffff,2.0,2.0,0.0
8448f3dffffffff,2.0,2.0,0.0
8448f61ffffffff,1.0,0.0,0.0
8448f65ffffffff,4.0,0.0,0.0
8449823ffffffff,3.0,0.0,0.0
8449861ffffffff,5.0,0.0,2.0
8449865ffffffff,4.0,0.0,2.0
8449867ffffffff,3.0,2.0,0.0
84498c7ffffffff,3.0,0.0,0.0
8449907ffffffff,1.0,0.0,0.0
844990dffffffff,2.0,0.0,0.0
8449911ffffffff,5.0,0.0,0.0
844991dffffffff,3.0,0.0,3.0
8449941ffffffff,2.0,0.0,0.0
8449951ffffffff,2.0,1.0,1.0
8449953ffffffff,3.0,0.0,0.0
8449959ffffffff,53.0,5.0,25.0
844995bffffffff,22.0,0.0,13.0
8449961ffffffff,12.0,0.0,2.0
8449963ffffffff,43.0,2.0,0.0
8449965ffffffff,97.0,2.0,0.0
8449967ffffffff,11.0,0.0,0.0
844996bffffffff,2.0,0.0,0.0
844996dffffffff,3.0,0.0,0.0
84499c9ffffffff,1.0,0.0,1.0
8449aa3ffffffff,1.0,0.0,0.0
8449ab5ffffffff,2.0,0.0,0.0
8449ae3ffffffff,4.0,0.0,0.0
8449b35ffffffff,2.0,0.0,0.0
8449b37ffffffff,5.0,3.0,0.0
844c837ffffffff,10.0,0.0,0.0
844cc0bffffffff,18.0,1.0,0.0
844cc51ffffffff,8.0,0.0,0.0
844cc59ffffffff,10.0,0.0,0.0
844cc5dffffffff,6.0,0.0,0.0
844cd0dffffffff,2.0,0.0,0.0
844ce95ffffffff,2.0,0.0,0.0
844ceadffffffff,5.0,0.0,0.0
844cee5ffffffff,3.0,0.0,0.0
844cee7ffffffff,5.0,0.0,0.0
845e437ffffffff,1.0,0.0,0.0
845e469ffffffff,2.0,0.0,0.0
845e5cbffffffff,8.0,0.0,0.0
845e62dffffffff,3.0,0.0,0.0
845e667ffffffff,22.0,0.0,0.0
845e705ffffffff,16.0,0.0,0.0
845e729ffffffff,2.0,0.0,0.0
845e72bffffffff,2.0,0.0,0.0
845f58bffffffff,2.0,0.0,0.0
845f5bdffffffff,5.0,0.0,0.0
84660a5ffffffff,2.0,0.0,0.0
84660b9ffffffff,2.0,0.0,0.0
84660bbffffffff,7.0,0.0,0.0
84660bdffffffff,2.0,0.0,0.0
8466107ffffffff,5.0,0.0,0.0
846610bffffffff,7.0,0.0,0.0
8466119ffffffff,5.0,0.0,0.0
8466139ffffffff,3.0,0.0,0.0
84661b1ffffffff,5.0,0.0,0.0
84661b3ffffffff,2.0,0.0,0.0
84661d1ffffffff,2.0,0.0,0.0
84661ebffffffff,4.0,0.0,0.0
846620bffffffff,4.0,0.0,0.0
846664dffffffff,3.0,0.0,0.0
846675dffffffff,2.0,0.0,0.0
8466a03ffffffff,2.0,0.0,0.0
8466a17ffffffff,4.0,0.0,0.0
8466a1dffffffff,2.0,0.0,0.0
8466a51ffffffff,51.0,0.0,0.0
8466a57ffffffff,5.0,0.0,0.0
8466a5bffffffff,5.0,0.0,0.0
8466a5dffffffff,3.0,0.0,0.0
8466ae9ffffffff,9.0,0.0,0.0
8466aedffffffff,2.0,0.0,0.0
8466b41ffffffff,4.0,0.0,0.0
8466b45ffffffff,2.0,0.0,0.0
8466b51ffffffff,1.0,0.0,0.0
8466b55ffffffff,8.0,0.0,0.0
8466b59ffffffff,2.0,0.0,0.0
8466b5bffffffff,2.0,0.0,0.0
8466c6dffffffff,9.0,0.0,0.0
8466d0bffffffff,3.0,0.0,0.0
8466d0dffffffff,3.0,0.0,0.0
8466d31ffffffff,8.0,0.0,0.0
8466d33ffffffff,3.0,0.0,0.0
8466d39ffffffff,2.0,0.0,0.0
8466d3bffffffff,2.0,0.0,0.0
8466dc3ffffffff,6.0,0.0,0.0
8466dc7ffffffff,3.0,0.0,0.0
8466dcbffffffff,5.0,0.0,0.0
8466dddffffffff,6.0,0.0,0.0
8466e09ffffffff,4.0,0.0,0.0
8466e43ffffffff,2.0,0.0,0.0
8466e57ffffffff,2.0,0.0,0.0
8466e63ffffffff,8.0,0.0,0.0
8466e65ffffffff,2.0,0.0,0.0
8466e69ffffffff,3.0,0.0,0.0
8466f57ffffffff,1.0,0.0,0.0
8466f5bffffffff,1.0,0.0,0.0
8467413ffffffff,3.0,0.0,0.0
8467433ffffffff,1.0,0.0,0.0
8467447ffffffff,3.0,0.0,0.0
8467461ffffffff,21.0,0.0,0.0
846746bffffffff,8.0,0.0,0.0
84674a7ffffffff,1.0,0.0,0.0
84674c5ffffffff,5.0,0.0,0.0
84674c9ffffffff,4.0,0.0,0.0
84674edffffffff,1.0,0.0,0.0
8467551ffffffff,3.0,0.0,0.0
8467557ffffffff,2.0,0.0,0.0
84675b3ffffffff,2.0,0.0,0.0
8467737ffffffff,13.0,0.0,0.0
8467805ffffffff,2.0,0.0,0.0
8467835ffffffff,12.0,0.0,0.0
84679adffffffff,2.0,0.0,0.0
84679b7ffffffff,6.0,0.0,0.0
8467a01ffffffff,2.0,0.0,0.0
846c593ffffffff,2.0,0.0,0.0
846c597ffffffff,10.0,0.0,0.0
846c5b3ffffffff,2.0,0.0,0.0
846c619ffffffff,4.0,0.0,0.0
846d043ffffffff,2.0,0.0,0.0
846d04bffffffff,2.0,0.0,0.0
846d04dffffffff,2.0,0.0,0.0
846d05bffffffff,2.0,0.0,0.0
846d05dffffffff,4.0,0.0,0.0
846d069ffffffff,18.0,3.0,9.0
846d159ffffffff,5.0,0.0,0.0
846d21dffffffff,2.0,0.0,0.0
846d231ffffffff,3.0,0.0,0.0
846d239ffffffff,4.0,0.0,0.0
846d23bffffffff,6.0,0.0,0.0
846d247ffffffff,2.0,0.0,0.0
846d253ffffffff,3.0,0.0,0.0
846d281ffffffff,5.0,0.0,0.0
846d28dffffffff,3.0,0.0,0.0
846d2a9ffffffff,3.0,0.0,0.0
846d2c9ffffffff,3.0,0.0,0.0
846d2d7ffffffff,2.0,0.0,0.0
846d30dffffffff,2.0,0.0,0.0
846d313ffffffff,9.0,9.0,0.0
846d323ffffffff,1.0,0.0,1.0
846d32bffffffff,15.0,4.0,9.0
846d33dffffffff,22.0,0.0,18.0
846d341ffffffff,5.0,0.0,0.0
846d34dffffffff,14.0,0.0,0.0
846d35bffffffff,1.0,0.0,0.0
846d601ffffffff,4.0,0.0,0.0
846d607ffffffff,2.0,0.0,0.0
846d60dffffffff,4.0,0.0,0.0
846d611ffffffff,1.0,0.0,0.0
846d615ffffffff,1.0,0.0,0.0
846d619ffffffff,2.0,0.0,0.0
846d641ffffffff,8.0,0.0,0.0
846d643ffffffff,2.0,0.0,0.0
846d645ffffffff,7.0,0.0,0.0
846d64dffffffff,2.0,0.0,0.0
846d663ffffffff,4.0,0.0,0.0
846d667ffffffff,1.0,0.0,0.0
846d681ffffffff,2.0,0.0,0.0
846d687ffffffff,3.0,0.0,0.0
846d68bffffffff,3.0,0.0,0.0
846d68dffffffff,2.0,0.0,0.0
846d691ffffffff,7.0,0.0,0.0
846d695ffffffff,2.0,0.0,0.0
846d697ffffffff,14.0,0.0,5.0
846d69bffffffff,10.0,0.0,0.0
846d69dffffffff,1.0,0.0,0.0
846d745ffffffff,1.0,0.0,0.0
846d749ffffffff,4.0,0.0,0.0
846d74bffffffff,6.0,0.0,0.0
846d75dffffffff,1.0,0.0,0.0
846d769ffffffff,2.0,0.0,0.0
848a6d7ffffffff,2.0,0.0,0.0
848b61bffffffff,5.0,0.0,0.0
848b69bffffffff,3.0,0.0,0.0
848b6cdffffffff,3.0,0.0,0.0
848b713ffffffff,4.0,0.0,0.0
848e45dffffffff,4.0,0.0,0.0
848e621ffffffff,7.0,0.0,0.0
848e62dffffffff,23.0,0.0,0.0
848e665ffffffff,3.0,0.0,0.0
848e759ffffffff,10.0,0.0,0.0
848f2d9ffffffff,1.0,0.0,0.0
848f407ffffffff,3.0,0.0,0.0
848f461ffffffff,2.0,0.0,0.0
848f4b3ffffffff,2.0,0.0,0.0
848f501ffffffff,2.0,0.0,0.0
848f53bffffffff,5.0,0.0,0.0
848f5b1ffffffff,2.0,0.0,0.0
848f769ffffffff,10.0,0.0,0.0
84a8195ffffffff,2.0,0.0,0.0
84a81abffffffff,2.0,0.0,0.0
84a81bdffffffff,2.0,0.0,0.0
84a81e3ffffffff,2.0,0.0,0.0
84a826dffffffff,1.0,0.0,0.0
84a82c9ffffffff,5.0,0.0,0.0
84a8319ffffffff,1.0,0.0,0.0
84a8a97ffffffff,1.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,0.0
84a8d47ffffffff,1.0,0.0,0.0
84a8e61ffffffff,2.0,0.0,0.0
84a8ec9ffffffff,9.0,0.0,0.0
84a941bffffffff,7.0,0.0,0.0
84a9441ffffffff,3.0,0.0,0.0
84a9443ffffffff,1.0,0.0,0.0
84a9445ffffffff,1.0,0.0,0.0
84a946bffffffff,1.0,0.0,0.0
84a9515ffffffff,2.0,0.0,0.0
84a9607ffffffff,1.0,0.0,0.0
84a9617ffffffff,2.0,0.0,0.0
84a961bffffffff,2.0,0.0,0.0
84a9627ffffffff,1.0,0.0,0.0
84a9629ffffffff,2.0,0.0,0.0
84a96adffffffff,3.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0
84a96e1ffffffff,2.0,0.0,0.0
84a971bffffffff,1.0,0.0,0.0
84b2015ffffffff,9.0,0.0,0.0
84b2269ffffffff,6.0,0.0,0.0
84b226bffffffff,5.0,0.0,0.0
84b2413ffffffff,4.0,0.0,0.0
84b2453ffffffff,2.0,0.0,0.0
84b248bffffffff,19.0,0.0,0.0
84b2499ffffffff,2.0,0.0,0.0
84b249dffffffff,2.0,0.0,0.0
84b24b1ffffffff,2.0,0.0,0.0
84b24b5ffffffff,3.0,0.0,0.0
84b24bbffffffff,2.0,0.0,0.0
84b24d1ffffffff,13.0,0.0,0.0
84b24d3ffffffff,2.0,0.0,0.0
84b24d9ffffffff,4.0,0.0,0.0
84b24dbffffffff,13.0,0.0,0.0
84b25d1ffffffff,2.0,0.0,0.0
84b25d5ffffffff,1.0,0.0,0.0
84b2693ffffffff,2.0,0.0,0.0
84b26bbffffffff,1.0,0.0,0.0
84b26bdffffffff,2.0,0.0,0.0
84b2c41ffffffff,2.0,0.0,0.0
84b2c55ffffffff,90.0,0.0,0.0
84b2c5dffffffff,3.0,0.0,0.0
84b2ec5ffffffff,1.0,0.0,0.0
84b2ec7ffffffff,1.0,0.0,0.0
84b2eebffffffff,2.0,0.0,0.0
84b3001ffffffff,12.0,0.0,0.0
84b3009ffffffff,10.0,0.0,0.0
84b300bffffffff,8.0,0.0,0.0
84b3043ffffffff,18.0,0.0,0.0
84b3047ffffffff,4.0,0.0,0.0
84b30a7ffffffff,2.0,0.0,0.0
84b30b5ffffffff,8.0,0.0,0.0
84b30bdffffffff,9.0,0.0,0.0
84b3197ffffffff,7.0,0.0,0.0
84b3311ffffffff,2.0,0.0,0.0
84b3313ffffffff,2.0,0.0,0.0
84b335dffffffff,2.0,0.0,0.0
84b3565ffffffff,1.0,0.0,0.0
84b3589ffffffff,1.0,0.0,0.0
84b35c5ffffffff,2.0,0.0,0.0
84b3629ffffffff,6.0,0.0,0.0
84c22bdffffffff,2.0,0.0,0.0
84c2c49ffffffff,2.0,0.0,0.0
84c2c53ffffffff,1.0,0.0,0.0
84c2c57ffffffff,2.0,0.0,0.0
84c2c5bffffffff,3.0,0.0,0.0
84c2c91ffffffff,5.0,0.0,0.0
84c2c97ffffffff,1.0,0.0,0.0
84c2c99ffffffff,1.0,0.0,0.0
84c2cd3ffffffff,4.0,0.0,0.0
84c2e1dffffffff,5.0,0.0,0.0
84c2e31ffffffff,2.0,0.0,0.0
84c2e3dffffffff,1.0,0.0,0.0
84c2e99ffffffff,13.0,0.0,0.0
84c2e9dffffffff,2.0,0.0,0.0
84c2ecdffffffff,2.0,0.0,0.0
84c2f11ffffffff,4.0,0.0,0.0
84c2f27ffffffff,1.0,0.0,0.0
84c2f37ffffffff,1.0,0.0,0.0
84c2f3dffffffff,4.0,0.0,0.0
84c34bbffffffff,7.0,0.0,0.0
84c3505ffffffff,2.0,0.0,0.0
84c350dffffffff,2.0,0.0,0.0
84cf943ffffffff,1.0,0.0,0.0
84cfa49ffffffff,4.0,0.0,0.0
84deabdffffffff,1.0,0.0,0.0
84df697ffffffff,2.0,0.0,0.0
84df69dffffffff,7.0,0.0,0.0
