cell_id,Oenanthe oenanthe,Oenanthe oenanthe leucorhoa,Oenanthe oenanthe oenanthe/libanotica
832150fffffffff,12.0,0.0,0.0
832152fffffffff,116.0,0.0,49.0
832153fffffffff,8.0,0.0,2.0
832156fffffffff,3.0,0.0,3.0
832171fffffffff,1.0,0.0,0.0
83218afffffffff,6.0,0.0,0.0
832198fffffffff,2.0,0.0,0.0
83219dfffffffff,4.0,0.0,0.0
8322dbfffffffff,118.0,0.0,0.0
832400fffffffff,1.0,0.0,0.0
832403fffffffff,4.0,0.0,0.0
832404fffffffff,10.0,0.0,0.0
832405fffffffff,14.0,0.0,0.0
83240afffffffff,12.0,0.0,0.0
83240dfffffffff,5.0,0.0,0.0
832420fffffffff,13.0,0.0,0.0
832421fffffffff,10.0,0.0,0.0
832423fffffffff,3.0,0.0,0.0
832424fffffffff,15.0,0.0,0.0
832425fffffffff,6.0,0.0,0.0
832426fffffffff,44.0,0.0,0.0
832428fffffffff,11.0,0.0,0.0
832429fffffffff,7.0,0.0,0.0
83242afffffffff,4.0,0.0,0.0
83242bfffffffff,2.0,0.0,0.0
83242cfffffffff,8.0,0.0,0.0
83242dfffffffff,11.0,0.0,0.0
83242efffffffff,3.0,0.0,0.0
832430fffffffff,3.0,0.0,0.0
832431fffffffff,5.0,0.0,0.0
832434fffffffff,2.0,0.0,0.0
832435fffffffff,11.0,0.0,0.0
832446fffffffff,2.0,0.0,0.0
83244bfffffffff,12.0,0.0,0.0
83244cfffffffff,3.0,0.0,0.0
832452fffffffff,2.0,0.0,0.0
832456fffffffff,2.0,0.0,0.0
832460fffffffff,126.0,0.0,0.0
832463fffffffff,4.0,0.0,0.0
832464fffffffff,11.0,0.0,0.0
832466fffffffff,22.0,0.0,0.0
83246afffffffff,2.0,0.0,0.0
83246cfffffffff,2.0,0.0,0.0
83246dfffffffff,6.0,0.0,0.0
832474fffffffff,5.0,0.0,0.0
832475fffffffff,41.0,0.0,0.0
832476fffffffff,16.0,0.0,0.0
8324cdfffffffff,1.0,0.0,0.0
8324e5fffffffff,1.0,0.0,0.0
832500fffffffff,12.0,0.0,0.0
832502fffffffff,8.0,0.0,0.0
832506fffffffff,2.0,0.0,0.0
832508fffffffff,4.0,0.0,0.0
83250bfffffffff,5.0,0.0,0.0
83250dfffffffff,5.0,0.0,0.0
832510fffffffff,10.0,0.0,0.0
832511fffffffff,10.0,0.0,0.0
832512fffffffff,61.0,0.0,0.0
832513fffffffff,77.0,0.0,0.0
832514fffffffff,2.0,0.0,0.0
832515fffffffff,2.0,0.0,0.0
832516fffffffff,58.0,0.0,0.0
83251afffffffff,4.0,0.0,0.0
83251bfffffffff,6.0,0.0,0.0
83251cfffffffff,2.0,0.0,0.0
83251dfffffffff,2.0,0.0,0.0
832540fffffffff,40.0,0.0,0.0
832541fffffffff,8.0,0.0,0.0
832542fffffffff,3.0,0.0,0.0
832544fffffffff,6.0,0.0,0.0
832546fffffffff,8.0,0.0,0.0
832552fffffffff,1.0,0.0,0.0
832553fffffffff,6.0,0.0,0.0
83255afffffffff,192.0,0.0,0.0
83255bfffffffff,71.0,0.0,0.0
832571fffffffff,6.0,0.0,0.0
832573fffffffff,9.0,0.0,0.0
8325a1fffffffff,2.0,0.0,0.0
8325a3fffffffff,4.0,0.0,0.0
8325a4fffffffff,11.0,0.0,0.0
8325a8fffffffff,4.0,0.0,0.0
8325acfffffffff,68.0,0.0,0.0
8325adfffffffff,1.0,0.0,0.0
8325aefffffffff,5.0,0.0,0.0
8325b0fffffffff,35.0,0.0,0.0
8325b1fffffffff,2.0,0.0,0.0
8325b2fffffffff,2.0,0.0,0.0
8325b3fffffffff,1.0,0.0,0.0
8325b4fffffffff,6.0,0.0,0.0
832c00fffffffff,134.0,0.0,1.0
832c01fffffffff,46.0,0.0,0.0
832c02fffffffff,1.0,0.0,0.0
832c03fffffffff,32.0,0.0,0.0
832c04fffffffff,181.0,0.0,0.0
832c05fffffffff,210.0,0.0,1.0
832c06fffffffff,101.0,0.0,0.0
832c09fffffffff,43.0,0.0,0.0
832c0bfffffffff,87.0,0.0,0.0
832c0cfffffffff,21.0,0.0,0.0
832c0dfffffffff,13.0,0.0,0.0
832c10fffffffff,2.0,0.0,0.0
832c11fffffffff,11.0,0.0,0.0
832c12fffffffff,5.0,0.0,0.0
832c13fffffffff,3.0,0.0,0.0
832c14fffffffff,2.0,0.0,0.0
832c15fffffffff,41.0,0.0,0.0
832c18fffffffff,14.0,0.0,0.0
832c19fffffffff,32.0,0.0,0.0
832c1afffffffff,10.0,0.0,0.0
832c1bfffffffff,9.0,0.0,0.0
832c1cfffffffff,6.0,0.0,0.0
832c1dfffffffff,11.0,0.0,0.0
832c1efffffffff,4.0,0.0,0.0
832c20fffffffff,140.0,0.0,0.0
832c21fffffffff,127.0,0.0,0.0
832c22fffffffff,28.0,0.0,0.0
832c23fffffffff,42.0,0.0,0.0
832c26fffffffff,67.0,0.0,0.0
832c28fffffffff,350.0,0.0,0.0
832c2afffffffff,83.0,0.0,0.0
832c2bfffffffff,17.0,0.0,0.0
832c2cfffffffff,33.0,0.0,0.0
832c2efffffffff,84.0,0.0,0.0
832c31fffffffff,16.0,0.0,0.0
832c32fffffffff,2.0,0.0,0.0
832c33fffffffff,107.0,0.0,0.0
832c35fffffffff,2.0,0.0,0.0
832c36fffffffff,8.0,0.0,0.0
832c42fffffffff,1.0,0.0,0.0
832c56fffffffff,2.0,0.0,0.0
832c5dfffffffff,2.0,0.0,0.0
832c62fffffffff,1.0,0.0,0.0
832c66fffffffff,2.0,0.0,0.0
832c72fffffffff,14.0,0.0,0.0
832c76fffffffff,10.0,0.0,0.0
832c83fffffffff,10.0,0.0,0.0
832c85fffffffff,1.0,0.0,0.0
832c88fffffffff,1.0,0.0,0.0
832c89fffffffff,2.0,0.0,0.0
832c8dfffffffff,1.0,0.0,0.0
832c8efffffffff,2.0,0.0,0.0
832c90fffffffff,52.0,0.0,18.0
832c91fffffffff,80.0,0.0,50.0
832c93fffffffff,540.0,0.0,260.0
832c9cfffffffff,8.0,0.0,0.0
832c9efffffffff,2.0,0.0,0.0
832ca8fffffffff,2.0,0.0,0.0
832ca9fffffffff,2.0,0.0,0.0
832caafffffffff,3.0,0.0,0.0
832cabfffffffff,4.0,0.0,0.0
832cacfffffffff,16.0,0.0,2.0
832cadfffffffff,11.0,0.0,0.0
832cc0fffffffff,23.0,0.0,0.0
832cc1fffffffff,2.0,0.0,0.0
832cc2fffffffff,23.0,0.0,0.0
832cc3fffffffff,17.0,0.0,4.0
832cc6fffffffff,2.0,0.0,0.0
832ccbfffffffff,21.0,0.0,3.0
832cd4fffffffff,42.0,0.0,9.0
832cd5fffffffff,20.0,0.0,0.0
832cd6fffffffff,3.0,0.0,0.0
832cdafffffffff,2.0,0.0,0.0
832cdcfffffffff,2.0,0.0,0.0
832cddfffffffff,29.0,0.0,0.0
832ce4fffffffff,9.0,0.0,0.0
832ce5fffffffff,8.0,0.0,0.0
832ce6fffffffff,4.0,0.0,0.0
832cf0fffffffff,33.0,0.0,0.0
832cf1fffffffff,15.0,0.0,0.0
832cf2fffffffff,1.0,0.0,0.0
832cf3fffffffff,195.0,0.0,4.0
832cf4fffffffff,1.0,0.0,0.0
832cf5fffffffff,7.0,0.0,0.0
832d00fffffffff,11.0,0.0,0.0
832d01fffffffff,8.0,0.0,0.0
832d02fffffffff,30.0,0.0,0.0
832d03fffffffff,83.0,0.0,6.0
832d04fffffffff,7.0,0.0,0.0
832d06fffffffff,43.0,0.0,0.0
832d10fffffffff,135.0,0.0,4.0
832d11fffffffff,14.0,0.0,0.0
832d12fffffffff,275.0,0.0,18.0
832d13fffffffff,59.0,0.0,4.0
832d14fffffffff,56.0,0.0,6.0
832d15fffffffff,26.0,0.0,2.0
832d16fffffffff,21.0,0.0,0.0
832d18fffffffff,20.0,0.0,5.0
832d19fffffffff,8.0,0.0,0.0
832d1afffffffff,7.0,0.0,0.0
832d1bfffffffff,13.0,0.0,0.0
832d1cfffffffff,11.0,0.0,0.0
832d1dfffffffff,12.0,0.0,0.0
832d1efffffffff,9.0,0.0,0.0
832d22fffffffff,22.0,0.0,0.0
832d29fffffffff,1.0,0.0,0.0
832d30fffffffff,40.0,0.0,0.0
832d31fffffffff,78.0,0.0,0.0
832d32fffffffff,114.0,0.0,7.0
832d33fffffffff,237.0,0.0,6.0
832d34fffffffff,37.0,0.0,0.0
832d35fffffffff,10.0,0.0,0.0
832d36fffffffff,77.0,0.0,4.0
832d52fffffffff,2.0,0.0,0.0
832d53fffffffff,5.0,0.0,0.0
832d54fffffffff,4.0,0.0,0.0
832d56fffffffff,5.0,0.0,0.0
832d5cfffffffff,21.0,0.0,0.0
832d64fffffffff,58.0,0.0,0.0
832d70fffffffff,8.0,0.0,0.0
832d71fffffffff,2.0,0.0,0.0
832d72fffffffff,4.0,0.0,0.0
832d74fffffffff,2.0,0.0,0.0
832d76fffffffff,4.0,0.0,0.0
832d82fffffffff,2.0,0.0,0.0
832d84fffffffff,43.0,0.0,0.0
832d94fffffffff,7.0,0.0,0.0
832d95fffffffff,15.0,0.0,0.0
832da0fffffffff,12.0,0.0,0.0
832da1fffffffff,147.0,0.0,0.0
832da2fffffffff,38.0,0.0,0.0
832da3fffffffff,4.0,0.0,0.0
832da4fffffffff,3.0,0.0,0.0
832da5fffffffff,89.0,0.0,0.0
832da6fffffffff,62.0,0.0,20.0
832da8fffffffff,91.0,0.0,0.0
832da9fffffffff,45.0,0.0,6.0
832dabfffffffff,33.0,0.0,0.0
832dacfffffffff,39.0,0.0,0.0
832dadfffffffff,10.0,0.0,0.0
832daefffffffff,12.0,0.0,0.0
832db0fffffffff,704.0,0.0,22.0
832db1fffffffff,282.0,0.0,13.0
832db2fffffffff,447.0,0.0,22.0
832db3fffffffff,31.0,0.0,0.0
832db6fffffffff,246.0,0.0,27.0
833110fffffffff,6.0,0.0,0.0
833422fffffffff,8.0,0.0,0.0
833426fffffffff,2.0,0.0,0.0
833434fffffffff,10.0,3.0,0.0
833441fffffffff,6.0,0.0,0.0
83344cfffffffff,4.0,0.0,0.0
833464fffffffff,2.0,0.0,0.0
833466fffffffff,2.0,0.0,0.0
833469fffffffff,39.0,3.0,0.0
83346bfffffffff,15.0,0.0,0.0
83346dfffffffff,1.0,0.0,0.0
83351bfffffffff,15.0,0.0,0.0
8335a8fffffffff,23.0,6.0,0.0
8335a9fffffffff,19.0,15.0,0.0
8335aefffffffff,30.0,3.0,0.0
833816fffffffff,201.0,0.0,28.0
833820fffffffff,84.0,0.0,0.0
833824fffffffff,129.0,0.0,0.0
833825fffffffff,117.0,0.0,0.0
833826fffffffff,11.0,0.0,0.0
833832fffffffff,16.0,0.0,6.0
833834fffffffff,2.0,0.0,0.0
833835fffffffff,2.0,0.0,0.0
833836fffffffff,13.0,0.0,0.0
833842fffffffff,2.0,0.0,0.0
833843fffffffff,6.0,0.0,0.0
83384afffffffff,13.0,0.0,0.0
83384dfffffffff,10.0,0.0,0.0
83384efffffffff,5.0,0.0,0.0
83385cfffffffff,4.0,0.0,0.0
83385dfffffffff,8.0,0.0,0.0
833862fffffffff,2.0,0.0,0.0
833868fffffffff,4.0,0.0,0.0
833869fffffffff,3.0,0.0,0.0
83386afffffffff,4.0,0.0,0.0
83386dfffffffff,1.0,0.0,0.0
83386efffffffff,3.0,0.0,0.0
8338a4fffffffff,3.0,0.0,0.0
833900fffffffff,540.0,2.0,16.0
833901fffffffff,665.0,0.0,28.0
833902fffffffff,82.0,0.0,0.0
833903fffffffff,242.0,0.0,1.0
833904fffffffff,529.0,0.0,0.0
833905fffffffff,509.0,0.0,44.0
833906fffffffff,107.0,0.0,0.0
833908fffffffff,120.0,0.0,0.0
833909fffffffff,62.0,0.0,0.0
83390afffffffff,31.0,0.0,0.0
83390bfffffffff,64.0,0.0,0.0
83390cfffffffff,267.0,0.0,0.0
83390dfffffffff,20.0,0.0,0.0
83390efffffffff,96.0,0.0,0.0
833910fffffffff,1811.0,0.0,0.0
833911fffffffff,779.0,0.0,7.0
833915fffffffff,396.0,0.0,0.0
833918fffffffff,319.0,0.0,0.0
833919fffffffff,365.0,0.0,0.0
83391afffffffff,814.0,0.0,2.0
83391bfffffffff,17.0,0.0,0.0
83391cfffffffff,194.0,0.0,0.0
83391dfffffffff,4.0,0.0,0.0
83391efffffffff,394.0,0.0,0.0
833920fffffffff,110.0,0.0,0.0
833921fffffffff,138.0,0.0,0.0
833922fffffffff,372.0,0.0,0.0
833923fffffffff,480.0,0.0,2.0
833924fffffffff,43.0,0.0,0.0
833925fffffffff,268.0,0.0,0.0
833926fffffffff,4.0,0.0,0.0
833928fffffffff,462.0,0.0,0.0
833929fffffffff,954.0,0.0,0.0
83392afffffffff,1359.0,0.0,67.0
83392bfffffffff,756.0,0.0,0.0
83392cfffffffff,843.0,0.0,0.0
83392dfffffffff,758.0,0.0,0.0
83392efffffffff,953.0,0.0,0.0
833931fffffffff,164.0,0.0,0.0
833933fffffffff,1028.0,0.0,3.0
833942fffffffff,25.0,0.0,0.0
833943fffffffff,75.0,0.0,0.0
833944fffffffff,320.0,0.0,0.0
833945fffffffff,43.0,0.0,0.0
833946fffffffff,169.0,0.0,0.0
833949fffffffff,10.0,0.0,0.0
833950fffffffff,7.0,0.0,0.0
833951fffffffff,18.0,0.0,0.0
833954fffffffff,209.0,0.0,0.0
833955fffffffff,1.0,0.0,0.0
833956fffffffff,178.0,0.0,0.0
83395cfffffffff,183.0,0.0,0.0
83395dfffffffff,1.0,0.0,0.0
833961fffffffff,35.0,0.0,0.0
833962fffffffff,374.0,0.0,0.0
833963fffffffff,114.0,0.0,4.0
833964fffffffff,2.0,0.0,0.0
833966fffffffff,21.0,0.0,0.0
833968fffffffff,164.0,0.0,10.0
833969fffffffff,11.0,0.0,2.0
83396cfffffffff,120.0,0.0,3.0
83396dfffffffff,37.0,0.0,2.0
83396efffffffff,29.0,0.0,0.0
833970fffffffff,201.0,0.0,0.0
833971fffffffff,366.0,0.0,0.0
833972fffffffff,168.0,0.0,0.0
833973fffffffff,166.0,0.0,2.0
833974fffffffff,1006.0,0.0,0.0
833975fffffffff,1246.0,0.0,6.0
833976fffffffff,677.0,0.0,0.0
833980fffffffff,9.0,0.0,0.0
833981fffffffff,7.0,0.0,0.0
833982fffffffff,29.0,0.0,3.0
833983fffffffff,108.0,0.0,19.0
833985fffffffff,5.0,0.0,2.0
833988fffffffff,223.0,0.0,47.0
833989fffffffff,62.0,0.0,4.0
83398afffffffff,10.0,0.0,3.0
83398bfffffffff,6.0,0.0,0.0
83398dfffffffff,63.0,0.0,17.0
83398efffffffff,104.0,0.0,18.0
833991fffffffff,74.0,0.0,18.0
833992fffffffff,17.0,0.0,7.0
833993fffffffff,25.0,0.0,12.0
833998fffffffff,1.0,0.0,0.0
83399cfffffffff,10.0,0.0,6.0
83399dfffffffff,6.0,0.0,2.0
8339a8fffffffff,16.0,0.0,6.0
8339a9fffffffff,23.0,0.0,5.0
8339aafffffffff,8.0,0.0,0.0
8339abfffffffff,14.0,0.0,10.0
833d04fffffffff,11.0,0.0,0.0
833d06fffffffff,1.0,0.0,0.0
833d22fffffffff,2.0,0.0,0.0
833d26fffffffff,1.0,0.0,0.0
833e2dfffffffff,1.0,0.0,0.0
833e41fffffffff,44.0,0.0,0.0
833e45fffffffff,300.0,0.0,0.0
833e4afffffffff,2.0,0.0,0.0
833e4efffffffff,2.0,0.0,0.0
833e58fffffffff,8.0,0.0,0.0
833e5bfffffffff,1.0,0.0,0.0
833e5cfffffffff,2.0,0.0,0.0
833e62fffffffff,1.0,0.0,0.0
833e63fffffffff,3.0,0.0,0.0
833e65fffffffff,1.0,0.0,0.0
833e68fffffffff,499.0,0.0,35.0
833e6afffffffff,3.0,0.0,0.0
833e6bfffffffff,1.0,0.0,1.0
833e6cfffffffff,1226.0,0.0,135.0
833e6dfffffffff,10.0,0.0,0.0
833e70fffffffff,2.0,0.0,0.0
833ee9fffffffff,1.0,0.0,0.0
833f28fffffffff,11.0,0.0,0.0
833f29fffffffff,9.0,0.0,0.0
833f2bfffffffff,2.0,0.0,0.0
833f2cfffffffff,21.0,0.0,0.0
833f2dfffffffff,141.0,0.0,23.0
833f30fffffffff,36.0,0.0,0.0
833f35fffffffff,12.0,0.0,0.0
833f36fffffffff,99.0,0.0,0.0
833f44fffffffff,27.0,0.0,0.0
833f45fffffffff,26.0,0.0,0.0
833f46fffffffff,2.0,0.0,0.0
833f4dfffffffff,135.0,0.0,28.0
833f5bfffffffff,1.0,0.0,0.0
833f60fffffffff,24.0,0.0,0.0
833f61fffffffff,170.0,0.0,2.0
833f62fffffffff,42.0,0.0,0.0
833f63fffffffff,19.0,0.0,0.0
833f64fffffffff,85.0,0.0,0.0
833f65fffffffff,6.0,0.0,0.0
833f66fffffffff,75.0,0.0,1.0
833f68fffffffff,214.0,0.0,3.0
833f69fffffffff,40.0,0.0,0.0
833f6afffffffff,8.0,0.0,0.0
833f6bfffffffff,2.0,0.0,0.0
833f6cfffffffff,24.0,0.0,0.0
833f6dfffffffff,21.0,0.0,0.0
833f6efffffffff,85.0,0.0,2.0
833f70fffffffff,5.0,0.0,0.0
833f72fffffffff,19.0,0.0,0.0
833f73fffffffff,26.0,0.0,0.0
833f74fffffffff,17.0,0.0,0.0
833f75fffffffff,34.0,0.0,0.0
833f76fffffffff,217.0,0.0,0.0
834220fffffffff,2.0,0.0,0.0
834310fffffffff,2.0,0.0,0.0
834313fffffffff,1.0,0.0,0.0
834315fffffffff,2.0,0.0,0.0
83431afffffffff,3.0,0.0,0.0
83431efffffffff,10.0,0.0,0.0
834324fffffffff,4.0,0.0,0.0
834326fffffffff,2.0,0.0,0.0
834329fffffffff,2.0,0.0,0.0
83432efffffffff,7.0,0.0,0.0
834331fffffffff,3.0,0.0,0.0
834334fffffffff,4.0,0.0,2.0
834335fffffffff,4.0,0.0,0.0
834360fffffffff,15.0,0.0,0.0
834361fffffffff,1.0,0.0,1.0
834362fffffffff,2.0,0.0,0.0
834364fffffffff,5.0,0.0,0.0
834365fffffffff,2.0,0.0,0.0
834371fffffffff,2.0,0.0,0.0
834381fffffffff,2.0,0.0,0.0
83438cfffffffff,4.0,0.0,0.0
834396fffffffff,1.0,0.0,0.0
834398fffffffff,1.0,0.0,0.0
8343a0fffffffff,48.0,0.0,0.0
8343a1fffffffff,35.0,0.0,0.0
8343a3fffffffff,15.0,0.0,0.0
8343a6fffffffff,10.0,0.0,0.0
8343a9fffffffff,3.0,0.0,0.0
8343aafffffffff,5.0,0.0,0.0
8343acfffffffff,80.0,0.0,0.0
8343aefffffffff,69.0,0.0,0.0
835202fffffffff,12.0,0.0,3.0
835206fffffffff,9.0,0.0,2.0
835211fffffffff,6.0,0.0,1.0
835215fffffffff,3.0,0.0,0.0
83521efffffffff,3.0,0.0,0.0
835234fffffffff,1.0,0.0,0.0
835248fffffffff,2.0,0.0,0.0
83524dfffffffff,18.0,0.0,0.0
835269fffffffff,13.0,0.0,0.0
83526bfffffffff,3.0,0.0,0.0
835280fffffffff,1.0,0.0,0.0
835283fffffffff,5.0,0.0,0.0
835285fffffffff,2.0,0.0,0.0
835286fffffffff,2.0,0.0,0.0
835289fffffffff,4.0,0.0,0.0
83528efffffffff,4.0,0.0,0.0
835298fffffffff,9.0,0.0,0.0
835299fffffffff,9.0,0.0,0.0
83529bfffffffff,82.0,0.0,10.0
8352b1fffffffff,1.0,0.0,0.0
8352d4fffffffff,18.0,0.0,0.0
8352d6fffffffff,3.0,0.0,0.0
83530cfffffffff,2.0,0.0,0.0
83530dfffffffff,4.0,0.0,0.0
835312fffffffff,2.0,0.0,0.0
835316fffffffff,8.0,0.0,4.0
835324fffffffff,2.0,0.0,0.0
835332fffffffff,1.0,0.0,0.0
835343fffffffff,4.0,0.0,0.0
835345fffffffff,29.0,0.0,0.0
83534cfffffffff,8.0,0.0,0.0
83534dfffffffff,68.0,0.0,0.0
835355fffffffff,2.0,0.0,0.0
835363fffffffff,16.0,0.0,0.0
835364fffffffff,96.0,0.0,34.0
835368fffffffff,8.0,0.0,0.0
83536afffffffff,19.0,0.0,0.0
83536bfffffffff,1.0,0.0,0.0
83536efffffffff,10.0,0.0,0.0
835372fffffffff,2.0,0.0,0.0
835376fffffffff,2.0,0.0,0.0
8353a4fffffffff,23.0,0.0,0.0
8353a9fffffffff,3.0,0.0,0.0
8353adfffffffff,15.0,0.0,0.0
8353b4fffffffff,3.0,0.0,0.0
835402fffffffff,116.0,7.0,23.0
835408fffffffff,6.0,0.0,0.0
835410fffffffff,165.0,1.0,47.0
835411fffffffff,173.0,1.0,11.0
835413fffffffff,76.0,3.0,11.0
835414fffffffff,4.0,0.0,0.0
835415fffffffff,67.0,5.0,5.0
835418fffffffff,1.0,0.0,0.0
83541afffffffff,56.0,0.0,4.0
83541bfffffffff,25.0,0.0,0.0
83541efffffffff,65.0,0.0,9.0
835436fffffffff,2.0,0.0,0.0
8354a9fffffffff,27.0,0.0,2.0
8354acfffffffff,9.0,0.0,0.0
8354adfffffffff,22.0,0.0,2.0
8354b6fffffffff,2.0,0.0,0.0
8354e4fffffffff,4.0,0.0,0.0
8354e5fffffffff,7.0,0.0,1.0
8354f4fffffffff,7.0,0.0,0.0
8354f6fffffffff,2.0,0.0,0.0
83550afffffffff,1.0,0.0,0.0
835510fffffffff,10.0,0.0,0.0
835512fffffffff,72.0,0.0,3.0
835513fffffffff,26.0,0.0,0.0
83551efffffffff,12.0,0.0,5.0
835524fffffffff,1.0,0.0,0.0
835530fffffffff,3.0,0.0,3.0
835534fffffffff,9.0,0.0,4.0
835535fffffffff,2.0,0.0,0.0
8355a8fffffffff,3.0,0.0,0.0
8355aafffffffff,1.0,0.0,0.0
8355abfffffffff,1.0,0.0,0.0
83580bfffffffff,2.0,0.0,0.0
835858fffffffff,6.0,0.0,0.0
83585dfffffffff,4.0,0.0,0.0
83585efffffffff,1.0,0.0,0.0
8358f5fffffffff,1.0,0.0,0.0
835929fffffffff,2.0,0.0,0.0
835974fffffffff,3.0,0.0,0.0
836330fffffffff,2.0,0.0,0.0
836332fffffffff,12.0,0.0,0.0
836336fffffffff,10.0,0.0,0.0
836a45fffffffff,6.0,0.0,2.0
836a4bfffffffff,2.0,0.0,0.0
836a5afffffffff,46.0,0.0,1.0
836a69fffffffff,8.0,0.0,0.0
836ac0fffffffff,2.0,0.0,0.0
836ac1fffffffff,3.0,0.0,0.0
836ac3fffffffff,38.0,0.0,5.0
836ac8fffffffff,5.0,0.0,0.0
836ac9fffffffff,2.0,0.0,0.0
836acefffffffff,2.0,0.0,0.0
836adcfffffffff,5.0,0.0,2.0
836ae0fffffffff,3.0,0.0,0.0
836ae8fffffffff,36.0,0.0,0.0
836aeafffffffff,14.0,0.0,0.0
836aeefffffffff,80.0,0.0,0.0
836b12fffffffff,4.0,0.0,0.0
836b30fffffffff,4.0,0.0,0.0
837520fffffffff,3.0,0.0,0.0
837a40fffffffff,163.0,0.0,0.0
837a41fffffffff,153.0,0.0,9.0
837a45fffffffff,51.0,0.0,0.0
837a46fffffffff,3.0,0.0,0.0
837a48fffffffff,15.0,0.0,0.0
837a49fffffffff,2.0,0.0,0.0
837a4bfffffffff,14.0,0.0,0.0
837a4cfffffffff,40.0,0.0,10.0
837a4dfffffffff,4.0,0.0,0.0
837a5afffffffff,11.0,0.0,7.0
837a5dfffffffff,1.0,0.0,0.0
837a60fffffffff,42.0,0.0,0.0
837a61fffffffff,111.0,0.0,0.0
837a63fffffffff,5.0,0.0,0.0
837a64fffffffff,94.0,0.0,0.0
837a65fffffffff,63.0,0.0,0.0
837a66fffffffff,18.0,0.0,0.0
837a68fffffffff,402.0,0.0,56.0
837a6afffffffff,191.0,0.0,30.0
837a6bfffffffff,3.0,0.0,0.0
837a6cfffffffff,8.0,0.0,0.0
837a6dfffffffff,154.0,0.0,0.0
837a6efffffffff,224.0,0.0,20.0
837a71fffffffff,1.0,0.0,0.0
837ac1fffffffff,2.0,0.0,0.0
837ac8fffffffff,15.0,0.0,0.0
837ac9fffffffff,3.0,0.0,0.0
837acafffffffff,20.0,0.0,2.0
837acbfffffffff,11.0,0.0,0.0
837accfffffffff,8.0,0.0,0.0
837acdfffffffff,2.0,0.0,1.0
837ad9fffffffff,61.0,0.0,4.0
837ae8fffffffff,25.0,0.0,1.0
837ae9fffffffff,19.0,0.0,3.0
837aeafffffffff,3.0,0.0,0.0
837aedfffffffff,20.0,0.0,0.0
837b4bfffffffff,4.0,0.0,0.0
837b59fffffffff,9.0,0.0,0.0
837b5bfffffffff,1.0,0.0,0.0
839690fffffffff,16.0,0.0,0.0
839692fffffffff,96.0,0.0,0.0
839693fffffffff,245.0,0.0,0.0
83969afffffffff,2.0,0.0,0.0
83969efffffffff,2.0,0.0,0.0
8396b1fffffffff,3.0,0.0,0.0
8396b2fffffffff,2.0,0.0,0.0
8396b6fffffffff,8.0,0.0,0.0
