cell_id,Dryobates pubescens,Dryobates pubescens pubescens/medianus,Dryobates pubescens leucurus/glacialis,Dryobates pubescens gairdnerii/turati
832894fffffffff,376.0,0.0,0.0,0.0
832895fffffffff,6.0,0.0,0.0,0.0
832896fffffffff,61.0,0.0,5.0,0.0
832898fffffffff,1979.0,0.0,69.0,0.0
832899fffffffff,82.0,0.0,0.0,0.0
83289afffffffff,233.0,0.0,2.0,0.0
83289bfffffffff,857.0,0.0,0.0,0.0
83289cfffffffff,111.0,0.0,1.0,0.0
83289dfffffffff,243.0,0.0,0.0,0.0
83289efffffffff,767.0,0.0,14.0,0.0
8328a0fffffffff,3.0,0.0,0.0,0.0
8328a1fffffffff,59.0,0.0,9.0,0.0
8328a2fffffffff,6.0,0.0,0.0,0.0
8328a3fffffffff,24.0,0.0,0.0,0.0
8328a6fffffffff,1.0,0.0,0.0,0.0
8328a9fffffffff,1638.0,0.0,0.0,0.0
8328aafffffffff,148.0,0.0,2.0,0.0
8328abfffffffff,128.0,0.0,1.0,0.0
8328acfffffffff,37.0,0.0,0.0,0.0
8328adfffffffff,77.0,0.0,0.0,0.0
8328aefffffffff,496.0,0.0,44.0,0.0
8328b0fffffffff,121.0,0.0,0.0,0.0
8328b1fffffffff,369.0,0.0,1.0,0.0
8328b2fffffffff,110.0,0.0,0.0,0.0
8328b3fffffffff,113.0,0.0,0.0,0.0
8328b5fffffffff,168.0,0.0,0.0,0.0
8328b6fffffffff,1183.0,0.0,169.0,0.0
8328c2fffffffff,586.0,0.0,0.0,89.0
8328c6fffffffff,846.0,0.0,0.0,99.0
8328cafffffffff,4.0,0.0,0.0,0.0
8328d0fffffffff,1666.0,0.0,0.0,186.0
8328d1fffffffff,22862.0,0.0,0.0,3975.0
8328d2fffffffff,796.0,0.0,28.0,0.0
8328d3fffffffff,1897.0,0.0,0.0,12.0
8328d4fffffffff,1238.0,0.0,0.0,65.0
8328d5fffffffff,24187.0,0.0,0.0,2893.0
8328d6fffffffff,1359.0,0.0,9.0,0.0
8328d8fffffffff,1432.0,0.0,0.0,89.0
8328d9fffffffff,157.0,0.0,0.0,2.0
8328dafffffffff,128.0,0.0,0.0,0.0
8328dcfffffffff,5019.0,0.0,0.0,299.0
8328ddfffffffff,283.0,0.0,0.0,28.0
8328defffffffff,10583.0,0.0,0.0,196.0
8328f0fffffffff,19731.0,0.0,0.0,1371.0
8328f1fffffffff,2042.0,0.0,0.0,86.0
8328f2fffffffff,1414.0,0.0,0.0,85.0
8328f3fffffffff,1280.0,0.0,0.0,168.0
8328f4fffffffff,8925.0,0.0,0.0,385.0
8328f5fffffffff,2551.0,0.0,0.0,141.0
8328f6fffffffff,859.0,0.0,0.0,22.0
832912fffffffff,3662.0,0.0,0.0,0.0
832913fffffffff,379.0,0.0,0.0,0.0
83291afffffffff,2490.0,0.0,0.0,1257.0
832981fffffffff,9.0,0.0,0.0,0.0
832984fffffffff,3.0,0.0,0.0,0.0
832985fffffffff,5.0,0.0,0.0,0.0
832988fffffffff,38.0,0.0,7.0,0.0
832989fffffffff,2162.0,0.0,38.0,19.0
83298afffffffff,4.0,0.0,0.0,0.0
83298bfffffffff,2.0,0.0,0.0,0.0
83298cfffffffff,2491.0,0.0,0.0,2.0
83298dfffffffff,894.0,0.0,13.0,0.0
83298efffffffff,2.0,0.0,0.0,0.0
832990fffffffff,472.0,0.0,32.0,0.0
832991fffffffff,28.0,0.0,2.0,0.0
832992fffffffff,53.0,0.0,5.0,0.0
832993fffffffff,21.0,0.0,0.0,0.0
832994fffffffff,133.0,0.0,5.0,0.0
832995fffffffff,252.0,0.0,25.0,0.0
832996fffffffff,7.0,0.0,0.0,0.0
832998fffffffff,8.0,0.0,3.0,0.0
832999fffffffff,26.0,0.0,0.0,0.0
83299bfffffffff,79.0,0.0,2.0,0.0
83299efffffffff,29.0,0.0,1.0,0.0
8329a0fffffffff,3733.0,0.0,0.0,70.0
8329a1fffffffff,5561.0,0.0,0.0,0.0
8329a3fffffffff,46.0,0.0,0.0,0.0
8329a4fffffffff,3740.0,0.0,0.0,0.0
8329a5fffffffff,11259.0,0.0,0.0,235.0
8329a8fffffffff,67.0,0.0,0.0,0.0
8329a9fffffffff,802.0,0.0,0.0,64.0
8329aafffffffff,540.0,0.0,0.0,1.0
8329abfffffffff,787.0,0.0,0.0,7.0
8329acfffffffff,1582.0,0.0,0.0,0.0
8329adfffffffff,2963.0,0.0,0.0,8.0
8329aefffffffff,930.0,0.0,0.0,0.0
8329b2fffffffff,253.0,0.0,25.0,0.0
832a06fffffffff,598.0,159.0,0.0,0.0
832a10fffffffff,65503.0,4168.0,0.0,0.0
832a11fffffffff,11.0,0.0,0.0,0.0
832a12fffffffff,15653.0,1225.0,0.0,0.0
832a13fffffffff,26357.0,2890.0,0.0,0.0
832a14fffffffff,50744.0,2808.0,0.0,0.0
832a15fffffffff,15619.0,606.0,0.0,0.0
832a16fffffffff,11663.0,541.0,0.0,0.0
832a1afffffffff,70.0,14.0,0.0,0.0
832a1cfffffffff,5.0,5.0,0.0,0.0
832a30fffffffff,62312.0,13887.0,0.0,0.0
832a31fffffffff,24307.0,4196.0,0.0,0.0
832a32fffffffff,23793.0,3399.0,0.0,0.0
832a33fffffffff,32668.0,4578.0,0.0,0.0
832a34fffffffff,16279.0,208.0,0.0,0.0
832a36fffffffff,19725.0,250.0,0.0,0.0
832a80fffffffff,1669.0,129.0,0.0,0.0
832a81fffffffff,4519.0,442.0,0.0,0.0
832a82fffffffff,3175.0,385.0,0.0,0.0
832a83fffffffff,196.0,9.0,0.0,0.0
832a84fffffffff,21049.0,45.0,0.0,0.0
832a85fffffffff,5465.0,998.0,0.0,0.0
832a86fffffffff,4575.0,68.0,0.0,0.0
832a88fffffffff,2568.0,178.0,0.0,0.0
832a89fffffffff,9158.0,288.0,0.0,0.0
832a8afffffffff,8835.0,586.0,0.0,0.0
832a8bfffffffff,19699.0,840.0,0.0,0.0
832a8cfffffffff,13683.0,1462.0,0.0,0.0
832a8dfffffffff,5811.0,330.0,0.0,0.0
832a8efffffffff,4672.0,296.0,0.0,0.0
832a90fffffffff,9214.0,827.0,0.0,0.0
832a91fffffffff,3585.0,442.0,0.0,0.0
832a92fffffffff,4423.0,105.0,0.0,0.0
832a93fffffffff,11823.0,137.0,0.0,0.0
832a94fffffffff,18481.0,96.0,0.0,0.0
832a95fffffffff,24626.0,2149.0,0.0,0.0
832a96fffffffff,1911.0,8.0,0.0,0.0
832a98fffffffff,222.0,33.0,0.0,0.0
832a99fffffffff,2809.0,37.0,0.0,0.0
832a9afffffffff,2407.0,144.0,0.0,0.0
832a9bfffffffff,2895.0,85.0,0.0,0.0
832a9cfffffffff,986.0,33.0,0.0,0.0
832a9dfffffffff,714.0,65.0,0.0,0.0
832a9efffffffff,1225.0,134.0,0.0,0.0
832aa0fffffffff,2477.0,31.0,0.0,0.0
832aa1fffffffff,14539.0,48.0,0.0,0.0
832aa2fffffffff,1596.0,39.0,0.0,0.0
832aa3fffffffff,12894.0,95.0,0.0,0.0
832aa4fffffffff,42020.0,19612.0,0.0,0.0
832aa5fffffffff,3508.0,208.0,0.0,0.0
832aa6fffffffff,6216.0,1002.0,0.0,0.0
832aa8fffffffff,75980.0,7381.0,0.0,0.0
832aa9fffffffff,13717.0,1857.0,0.0,0.0
832aaafffffffff,34460.0,2635.0,0.0,0.0
832aabfffffffff,7425.0,694.0,0.0,0.0
832aacfffffffff,49100.0,2307.0,0.0,0.0
832aadfffffffff,28999.0,2357.0,0.0,0.0
832aaefffffffff,18465.0,688.0,0.0,0.0
832ab0fffffffff,10925.0,533.0,0.0,0.0
832ab1fffffffff,8803.0,77.0,0.0,0.0
832ab2fffffffff,63808.0,1693.0,0.0,0.0
832ab3fffffffff,29216.0,496.0,0.0,0.0
832ab4fffffffff,18671.0,1376.0,0.0,0.0
832ab5fffffffff,9732.0,286.0,0.0,0.0
832ab6fffffffff,7202.0,105.0,0.0,0.0
832ac6fffffffff,13.0,0.0,0.0,0.0
832ad0fffffffff,861.0,0.0,0.0,0.0
832ad1fffffffff,461.0,0.0,0.0,0.0
832ad2fffffffff,590.0,11.0,0.0,0.0
832ad3fffffffff,3263.0,116.0,0.0,0.0
832ad4fffffffff,945.0,6.0,0.0,0.0
832ad5fffffffff,1996.0,4.0,0.0,0.0
832ad6fffffffff,13447.0,2499.0,0.0,0.0
832af0fffffffff,2658.0,130.0,0.0,0.0
832af1fffffffff,212.0,0.0,0.0,0.0
832af2fffffffff,1331.0,79.0,0.0,0.0
832af3fffffffff,3337.0,0.0,0.0,0.0
832af6fffffffff,16096.0,864.0,0.0,0.0
832b00fffffffff,1240.0,0.0,0.0,0.0
832b01fffffffff,6365.0,0.0,0.0,0.0
832b02fffffffff,340.0,0.0,0.0,0.0
832b03fffffffff,3267.0,0.0,0.0,0.0
832b05fffffffff,613.0,0.0,0.0,0.0
832b06fffffffff,518.0,0.0,0.0,0.0
832b0afffffffff,950.0,0.0,0.0,0.0
832b0cfffffffff,1428.0,0.0,0.0,0.0
832b0efffffffff,989.0,0.0,0.0,0.0
832b10fffffffff,337.0,0.0,0.0,0.0
832b11fffffffff,135.0,0.0,0.0,0.0
832b12fffffffff,4687.0,4.0,0.0,0.0
832b13fffffffff,313.0,0.0,0.0,0.0
832b14fffffffff,614.0,0.0,0.0,0.0
832b15fffffffff,25.0,0.0,0.0,0.0
832b16fffffffff,9168.0,195.0,0.0,0.0
832b18fffffffff,5564.0,2.0,0.0,0.0
832b19fffffffff,247.0,0.0,0.0,0.0
832b1afffffffff,6629.0,3.0,0.0,0.0
832b1bfffffffff,224.0,0.0,0.0,0.0
832b1cfffffffff,1023.0,0.0,0.0,0.0
832b1dfffffffff,392.0,0.0,0.0,0.0
832b1efffffffff,263.0,0.0,0.0,0.0
832b21fffffffff,112.0,0.0,0.0,0.0
832b23fffffffff,251.0,0.0,0.0,0.0
832b24fffffffff,39.0,0.0,0.0,0.0
832b25fffffffff,69.0,0.0,0.0,0.0
832b28fffffffff,79.0,0.0,0.0,0.0
832b29fffffffff,2.0,0.0,0.0,0.0
832b2afffffffff,246.0,0.0,0.0,0.0
832b2cfffffffff,29.0,0.0,0.0,0.0
832b2efffffffff,328.0,0.0,0.0,0.0
832b30fffffffff,1301.0,0.0,0.0,0.0
832b31fffffffff,425.0,0.0,0.0,0.0
832b32fffffffff,313.0,0.0,0.0,0.0
832b33fffffffff,566.0,0.0,0.0,0.0
832b34fffffffff,29.0,0.0,0.0,0.0
832b35fffffffff,17.0,0.0,0.0,0.0
832b36fffffffff,195.0,0.0,0.0,0.0
832b80fffffffff,800.0,0.0,0.0,0.0
832b81fffffffff,16936.0,463.0,0.0,0.0
832b82fffffffff,386.0,37.0,0.0,0.0
832b83fffffffff,22859.0,2284.0,0.0,0.0
832b84fffffffff,226.0,0.0,0.0,0.0
832b85fffffffff,3957.0,0.0,0.0,0.0
832b86fffffffff,26.0,0.0,0.0,0.0
832b88fffffffff,7948.0,132.0,0.0,0.0
832b89fffffffff,18529.0,1649.0,0.0,0.0
832b8afffffffff,5984.0,1036.0,0.0,0.0
832b8bfffffffff,3239.0,564.0,0.0,0.0
832b8cfffffffff,7430.0,289.0,0.0,0.0
832b8dfffffffff,18475.0,341.0,0.0,0.0
832b8efffffffff,8452.0,1308.0,0.0,0.0
832b90fffffffff,2734.0,34.0,0.0,0.0
832b91fffffffff,518.0,156.0,0.0,0.0
832b92fffffffff,115.0,2.0,0.0,0.0
832b93fffffffff,350.0,19.0,0.0,0.0
832b94fffffffff,1277.0,73.0,0.0,0.0
832b95fffffffff,33.0,0.0,0.0,0.0
832b96fffffffff,188.0,15.0,0.0,0.0
832b98fffffffff,17345.0,1302.0,0.0,0.0
832b99fffffffff,20324.0,3539.0,0.0,0.0
832b9afffffffff,6587.0,573.0,0.0,0.0
832b9bfffffffff,48863.0,3626.0,0.0,0.0
832b9cfffffffff,5342.0,536.0,0.0,0.0
832b9dfffffffff,35612.0,5354.0,0.0,0.0
832b9efffffffff,4015.0,115.0,0.0,0.0
832ba0fffffffff,2258.0,0.0,0.0,0.0
832ba1fffffffff,788.0,0.0,0.0,0.0
832ba2fffffffff,4.0,0.0,0.0,0.0
832ba3fffffffff,43.0,0.0,0.0,0.0
832ba4fffffffff,9.0,0.0,0.0,0.0
832ba5fffffffff,8305.0,0.0,0.0,0.0
832ba6fffffffff,9.0,0.0,0.0,0.0
832ba8fffffffff,7145.0,1.0,0.0,0.0
832ba9fffffffff,2171.0,24.0,0.0,0.0
832baafffffffff,77472.0,13.0,0.0,0.0
832babfffffffff,6524.0,78.0,0.0,0.0
832bacfffffffff,28628.0,170.0,0.0,0.0
832badfffffffff,630.0,0.0,0.0,0.0
832baefffffffff,9456.0,14.0,0.0,0.0
832bb0fffffffff,15.0,0.0,0.0,0.0
832bb2fffffffff,140.0,0.0,0.0,0.0
832bb3fffffffff,1209.0,0.0,0.0,0.0
832bb5fffffffff,4.0,0.0,0.0,0.0
834412fffffffff,1704.0,96.0,0.0,0.0
834413fffffffff,11470.0,551.0,0.0,0.0
834416fffffffff,34.0,0.0,0.0,0.0
83441afffffffff,14646.0,586.0,0.0,0.0
83441bfffffffff,625.0,9.0,0.0,0.0
83441efffffffff,12163.0,663.0,0.0,0.0
834440fffffffff,8726.0,0.0,0.0,0.0
834441fffffffff,468.0,0.0,0.0,0.0
834442fffffffff,868.0,0.0,0.0,0.0
834443fffffffff,722.0,1.0,0.0,0.0
834444fffffffff,1174.0,0.0,0.0,0.0
834445fffffffff,2300.0,0.0,0.0,0.0
834446fffffffff,9927.0,0.0,0.0,0.0
834448fffffffff,301.0,2.0,0.0,0.0
834449fffffffff,618.0,8.0,0.0,0.0
83444afffffffff,306.0,2.0,0.0,0.0
83444bfffffffff,1242.0,48.0,0.0,0.0
83444cfffffffff,2070.0,0.0,0.0,0.0
83444dfffffffff,1617.0,0.0,0.0,0.0
83444efffffffff,1124.0,0.0,0.0,0.0
834450fffffffff,6881.0,197.0,0.0,0.0
834451fffffffff,311.0,1.0,0.0,0.0
834452fffffffff,1335.0,3.0,0.0,0.0
834453fffffffff,45.0,0.0,0.0,0.0
834455fffffffff,5714.0,31.0,0.0,0.0
834456fffffffff,1321.0,0.0,0.0,0.0
834458fffffffff,202.0,11.0,0.0,0.0
834459fffffffff,365.0,18.0,0.0,0.0
83445afffffffff,788.0,5.0,0.0,0.0
83445bfffffffff,2177.0,108.0,0.0,0.0
83445cfffffffff,478.0,5.0,0.0,0.0
83445dfffffffff,345.0,7.0,0.0,0.0
83445efffffffff,106.0,1.0,0.0,0.0
834463fffffffff,576.0,0.0,0.0,0.0
834468fffffffff,983.0,0.0,0.0,0.0
834469fffffffff,1275.0,1.0,0.0,0.0
83446afffffffff,946.0,0.0,0.0,0.0
83446bfffffffff,928.0,0.0,0.0,0.0
83446cfffffffff,15984.0,230.0,0.0,0.0
83446dfffffffff,8932.0,222.0,0.0,0.0
83446efffffffff,3591.0,0.0,0.0,0.0
834471fffffffff,141.0,0.0,0.0,0.0
834473fffffffff,941.0,0.0,0.0,0.0
8344a1fffffffff,4406.0,225.0,0.0,0.0
8344a5fffffffff,340.0,19.0,0.0,0.0
8344a8fffffffff,2536.0,64.0,0.0,0.0
8344a9fffffffff,12828.0,674.0,0.0,0.0
8344abfffffffff,1738.0,108.0,0.0,0.0
8344acfffffffff,627.0,59.0,0.0,0.0
8344adfffffffff,2806.0,147.0,0.0,0.0
8344aefffffffff,3821.0,181.0,0.0,0.0
8344c0fffffffff,4400.0,989.0,0.0,0.0
8344c1fffffffff,20292.0,2705.0,0.0,0.0
8344c2fffffffff,2307.0,100.0,0.0,0.0
8344c3fffffffff,5733.0,786.0,0.0,0.0
8344c4fffffffff,530.0,35.0,0.0,0.0
8344c5fffffffff,1436.0,173.0,0.0,0.0
8344c6fffffffff,319.0,39.0,0.0,0.0
8344c8fffffffff,3290.0,38.0,0.0,0.0
8344c9fffffffff,849.0,3.0,0.0,0.0
8344cafffffffff,8628.0,225.0,0.0,0.0
8344cbfffffffff,2121.0,72.0,0.0,0.0
8344ccfffffffff,4289.0,188.0,0.0,0.0
8344cdfffffffff,2650.0,19.0,0.0,0.0
8344cefffffffff,2913.0,367.0,0.0,0.0
8344d0fffffffff,16185.0,326.0,0.0,0.0
8344d1fffffffff,3614.0,94.0,0.0,0.0
8344d2fffffffff,1208.0,37.0,0.0,0.0
8344d3fffffffff,1895.0,52.0,0.0,0.0
8344d5fffffffff,7590.0,686.0,0.0,0.0
8344d8fffffffff,6476.0,173.0,0.0,0.0
8344d9fffffffff,9761.0,844.0,0.0,0.0
8344dafffffffff,4804.0,168.0,0.0,0.0
8344dbfffffffff,6400.0,135.0,0.0,0.0
8344dcfffffffff,1382.0,166.0,0.0,0.0
8344ddfffffffff,9066.0,215.0,0.0,0.0
8344defffffffff,2679.0,416.0,0.0,0.0
8344e0fffffffff,2660.0,197.0,0.0,0.0
8344e1fffffffff,236.0,6.0,0.0,0.0
8344e2fffffffff,3002.0,160.0,0.0,0.0
8344e3fffffffff,1105.0,41.0,0.0,0.0
8344e4fffffffff,769.0,25.0,0.0,0.0
8344e5fffffffff,1084.0,0.0,0.0,0.0
8344e6fffffffff,3049.0,229.0,0.0,0.0
8344e8fffffffff,1547.0,6.0,0.0,0.0
8344e9fffffffff,390.0,0.0,0.0,0.0
8344eafffffffff,1118.0,43.0,0.0,0.0
8344ebfffffffff,522.0,0.0,0.0,0.0
8344ecfffffffff,366.0,32.0,0.0,0.0
8344edfffffffff,1195.0,27.0,0.0,0.0
8344eefffffffff,2347.0,223.0,0.0,0.0
8344f0fffffffff,9991.0,692.0,0.0,0.0
8344f1fffffffff,267.0,25.0,0.0,0.0
8344f3fffffffff,6708.0,852.0,0.0,0.0
8344f4fffffffff,17646.0,330.0,0.0,0.0
8344f5fffffffff,3001.0,74.0,0.0,0.0
8344f6fffffffff,3095.0,25.0,0.0,0.0
834882fffffffff,19.0,0.0,0.0,0.0
834883fffffffff,20.0,0.0,0.0,0.0
83488afffffffff,8.0,0.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0,0.0
834890fffffffff,11.0,0.0,0.0,0.0
834891fffffffff,376.0,0.0,0.0,0.0
834892fffffffff,565.0,0.0,0.0,0.0
834893fffffffff,1648.0,0.0,0.0,0.0
834898fffffffff,2748.0,20.0,0.0,0.0
834899fffffffff,196.0,0.0,0.0,0.0
83489afffffffff,2763.0,4.0,0.0,0.0
83489bfffffffff,313.0,0.0,0.0,0.0
83489cfffffffff,3244.0,7.0,0.0,0.0
83489dfffffffff,261.0,0.0,0.0,0.0
83489efffffffff,8577.0,97.0,0.0,0.0
8348c0fffffffff,71.0,0.0,16.0,0.0
8348c1fffffffff,27.0,0.0,5.0,0.0
8348c2fffffffff,36.0,0.0,0.0,0.0
8348c3fffffffff,322.0,0.0,20.0,0.0
8348c5fffffffff,2.0,0.0,0.0,0.0
8348c8fffffffff,7.0,0.0,0.0,0.0
8348c9fffffffff,404.0,0.0,12.0,0.0
8348cafffffffff,21.0,0.0,0.0,0.0
8348cbfffffffff,6.0,0.0,0.0,0.0
8348ccfffffffff,167.0,0.0,27.0,0.0
8348cdfffffffff,130.0,0.0,10.0,0.0
8348cefffffffff,23.0,0.0,2.0,0.0
8348d1fffffffff,66.0,0.0,8.0,0.0
8348d2fffffffff,2.0,0.0,0.0,0.0
8348d3fffffffff,5.0,0.0,0.0,0.0
8348d5fffffffff,28.0,0.0,3.0,0.0
8348d8fffffffff,10405.0,0.0,870.0,0.0
8348d9fffffffff,6.0,0.0,0.0,0.0
8348dafffffffff,271.0,0.0,13.0,0.0
8348dbfffffffff,263.0,0.0,23.0,0.0
8348dcfffffffff,241.0,0.0,26.0,0.0
8348ddfffffffff,41.0,0.0,10.0,0.0
8348defffffffff,37.0,0.0,2.0,0.0
8348ebfffffffff,14.0,0.0,7.0,0.0
