cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
841eec3ffffffff,1.0,0.0,0.0,0.0,0.0
841eec5ffffffff,2.0,0.0,0.0,0.0,0.0
841eec7ffffffff,1.0,0.0,0.0,0.0,0.0
841eecbffffffff,3.0,0.0,0.0,0.0,0.0
841eecdffffffff,4.0,0.0,0.0,0.0,0.0
841eed1ffffffff,14.0,0.0,0.0,0.0,0.0
841eed3ffffffff,22.0,0.0,0.0,0.0,0.0
841eed5ffffffff,8.0,0.0,0.0,0.0,0.0
841eed7ffffffff,3.0,0.0,0.0,0.0,0.0
841eedbffffffff,16.0,0.0,0.0,0.0,0.0
841eee3ffffffff,33.0,0.0,0.0,0.0,0.0
841eee5ffffffff,3.0,0.0,0.0,0.0,0.0
841eee7ffffffff,8.0,0.0,0.0,0.0,0.0
841eeebffffffff,5.0,0.0,0.0,0.0,0.0
841ef01ffffffff,21.0,0.0,0.0,0.0,0.0
841ef05ffffffff,2.0,0.0,0.0,0.0,0.0
841ef09ffffffff,8.0,0.0,0.0,0.0,0.0
841ef0dffffffff,10.0,0.0,0.0,0.0,0.0
841ef11ffffffff,4.0,0.0,0.0,0.0,0.0
841ef13ffffffff,13.0,0.0,0.0,0.0,0.0
841ef19ffffffff,5.0,0.0,0.0,0.0,0.0
841ef1bffffffff,31.0,0.0,0.0,0.0,0.0
841ef21ffffffff,7.0,0.0,0.0,0.0,0.0
841ef23ffffffff,8.0,0.0,0.0,0.0,0.0
841ef27ffffffff,30.0,0.0,0.0,0.0,0.0
841ef29ffffffff,7.0,0.0,0.0,0.0,0.0
841ef2bffffffff,6.0,0.0,0.0,0.0,0.0
841ef2dffffffff,2.0,0.0,0.0,0.0,0.0
841ef33ffffffff,1.0,0.0,0.0,0.0,0.0
841ef37ffffffff,4.0,0.0,0.0,0.0,0.0
841ef39ffffffff,2.0,0.0,0.0,0.0,0.0
841ef3bffffffff,6.0,0.0,0.0,0.0,0.0
841ef3dffffffff,6.0,0.0,0.0,0.0,0.0
841ef43ffffffff,4.0,0.0,0.0,0.0,0.0
841ef47ffffffff,6.0,0.0,0.0,0.0,0.0
841ef53ffffffff,9.0,0.0,0.0,0.0,0.0
841ef55ffffffff,3.0,0.0,0.0,0.0,0.0
841ef59ffffffff,58.0,0.0,0.0,0.0,0.0
841ef5bffffffff,12.0,0.0,0.0,0.0,0.0
841ef5dffffffff,14.0,0.0,0.0,0.0,0.0
841ef61ffffffff,4.0,0.0,0.0,0.0,0.0
841ef63ffffffff,15.0,0.0,0.0,0.0,0.0
841ef65ffffffff,12.0,0.0,0.0,0.0,0.0
841ef6dffffffff,6.0,0.0,0.0,0.0,0.0
841f001ffffffff,256.0,216.0,0.0,0.0,0.0
841f003ffffffff,8.0,0.0,0.0,0.0,0.0
841f007ffffffff,8.0,0.0,0.0,0.0,0.0
841f009ffffffff,18.0,14.0,0.0,0.0,0.0
841f00dffffffff,60.0,5.0,0.0,0.0,0.0
841f011ffffffff,2.0,0.0,0.0,0.0,0.0
841f015ffffffff,38.0,1.0,0.0,0.0,0.0
841f017ffffffff,8.0,0.0,0.0,0.0,0.0
841f01dffffffff,10.0,0.0,0.0,0.0,0.0
841f021ffffffff,2.0,0.0,0.0,0.0,0.0
841f025ffffffff,32.0,2.0,0.0,0.0,0.0
841f027ffffffff,6.0,0.0,0.0,0.0,0.0
841f029ffffffff,24.0,0.0,0.0,0.0,0.0
841f02bffffffff,1.0,0.0,0.0,0.0,0.0
841f02dffffffff,12.0,0.0,0.0,0.0,0.0
841f031ffffffff,2.0,0.0,0.0,0.0,0.0
841f035ffffffff,3.0,0.0,0.0,0.0,0.0
841f037ffffffff,13.0,0.0,0.0,0.0,0.0
841f03bffffffff,26.0,0.0,0.0,0.0,0.0
841f041ffffffff,10.0,0.0,0.0,0.0,0.0
841f043ffffffff,7.0,2.0,0.0,0.0,0.0
841f045ffffffff,3.0,0.0,0.0,0.0,0.0
841f049ffffffff,8.0,1.0,0.0,0.0,0.0
841f04dffffffff,4.0,0.0,0.0,0.0,0.0
841f051ffffffff,683.0,8.0,0.0,0.0,0.0
841f053ffffffff,7.0,0.0,0.0,0.0,0.0
841f055ffffffff,22.0,6.0,0.0,0.0,0.0
841f059ffffffff,122.0,20.0,0.0,0.0,0.0
841f05bffffffff,272.0,0.0,0.0,0.0,0.0
841f05dffffffff,46.0,15.0,0.0,0.0,0.0
841f061ffffffff,57.0,0.0,0.0,0.0,0.0
841f063ffffffff,19.0,0.0,0.0,0.0,0.0
841f065ffffffff,2.0,2.0,0.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0,0.0,0.0
841f069ffffffff,12.0,0.0,0.0,0.0,0.0
841f06bffffffff,4.0,0.0,0.0,0.0,0.0
841f06dffffffff,11.0,1.0,0.0,0.0,0.0
841f087ffffffff,2.0,0.0,0.0,0.0,0.0
841f08dffffffff,2.0,0.0,0.0,0.0,0.0
841f091ffffffff,2.0,0.0,0.0,0.0,0.0
841f093ffffffff,2.0,0.0,0.0,0.0,0.0
841f09bffffffff,34.0,0.0,0.0,0.0,0.0
841f09dffffffff,2.0,0.0,0.0,0.0,0.0
841f0a1ffffffff,2.0,0.0,0.0,0.0,0.0
841f0a5ffffffff,6.0,0.0,0.0,0.0,0.0
841f0a7ffffffff,1.0,0.0,0.0,0.0,0.0
841f0b1ffffffff,1.0,0.0,0.0,0.0,0.0
841f0b3ffffffff,2.0,0.0,0.0,0.0,0.0
841f0b5ffffffff,4.0,0.0,0.0,0.0,0.0
841f0bbffffffff,5.0,0.0,0.0,0.0,0.0
841f0c7ffffffff,2.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,6.0,0.0,0.0,0.0,0.0
841f0d3ffffffff,3.0,0.0,0.0,0.0,0.0
841f0e1ffffffff,2.0,0.0,0.0,0.0,0.0
841f0e7ffffffff,1.0,0.0,0.0,0.0,0.0
841f0e9ffffffff,1.0,0.0,0.0,0.0,0.0
841f0ebffffffff,12.0,0.0,0.0,0.0,0.0
841f0edffffffff,26.0,0.0,0.0,0.0,0.0
841f101ffffffff,16.0,1.0,0.0,0.0,0.0
841f103ffffffff,99.0,0.0,0.0,0.0,0.0
841f105ffffffff,15.0,1.0,0.0,0.0,0.0
841f107ffffffff,8.0,0.0,0.0,0.0,0.0
841f109ffffffff,2.0,0.0,0.0,0.0,0.0
841f10bffffffff,1.0,0.0,0.0,0.0,0.0
841f10dffffffff,17.0,0.0,0.0,0.0,0.0
841f111ffffffff,5.0,0.0,0.0,0.0,0.0
841f115ffffffff,2.0,0.0,0.0,0.0,0.0
841f117ffffffff,27.0,0.0,0.0,0.0,0.0
841f119ffffffff,2.0,2.0,0.0,0.0,0.0
841f11bffffffff,10.0,0.0,0.0,0.0,0.0
841f11dffffffff,4.0,0.0,0.0,0.0,0.0
841f121ffffffff,31.0,0.0,0.0,0.0,0.0
841f123ffffffff,6.0,0.0,0.0,0.0,0.0
841f125ffffffff,9.0,0.0,0.0,0.0,0.0
841f127ffffffff,6.0,0.0,0.0,0.0,0.0
841f129ffffffff,36.0,0.0,0.0,0.0,0.0
841f12bffffffff,14.0,0.0,0.0,0.0,0.0
841f12dffffffff,188.0,0.0,0.0,0.0,0.0
841f131ffffffff,91.0,0.0,0.0,0.0,0.0
841f133ffffffff,78.0,1.0,0.0,0.0,0.0
841f135ffffffff,6.0,0.0,0.0,0.0,0.0
841f137ffffffff,229.0,0.0,0.0,0.0,0.0
841f139ffffffff,4.0,0.0,0.0,0.0,0.0
841f13bffffffff,15.0,0.0,0.0,0.0,0.0
841f13dffffffff,2.0,0.0,0.0,0.0,0.0
841f141ffffffff,2.0,0.0,0.0,0.0,0.0
841f143ffffffff,27.0,0.0,0.0,0.0,0.0
841f145ffffffff,20.0,0.0,0.0,0.0,0.0
841f147ffffffff,4.0,0.0,0.0,0.0,0.0
841f149ffffffff,33.0,2.0,0.0,0.0,0.0
841f14bffffffff,64.0,0.0,0.0,0.0,0.0
841f14dffffffff,62.0,0.0,0.0,0.0,0.0
841f153ffffffff,10.0,0.0,0.0,0.0,0.0
841f155ffffffff,21.0,1.0,0.0,0.0,0.0
841f157ffffffff,7.0,0.0,0.0,0.0,0.0
841f159ffffffff,7.0,0.0,0.0,0.0,0.0
841f15bffffffff,22.0,3.0,0.0,0.0,0.0
841f15dffffffff,11.0,0.0,0.0,0.0,0.0
841f165ffffffff,16.0,0.0,0.0,0.0,0.0
841f169ffffffff,13.0,0.0,0.0,0.0,0.0
841f16bffffffff,3.0,0.0,0.0,0.0,0.0
841f16dffffffff,35.0,0.0,0.0,0.0,0.0
841f181ffffffff,8.0,0.0,0.0,0.0,0.0
841f183ffffffff,19.0,0.0,0.0,0.0,0.0
841f185ffffffff,17.0,5.0,0.0,0.0,0.0
841f187ffffffff,3.0,0.0,0.0,0.0,0.0
841f189ffffffff,41.0,0.0,0.0,0.0,0.0
841f18bffffffff,47.0,8.0,0.0,0.0,0.0
841f18dffffffff,24.0,0.0,0.0,0.0,0.0
841f193ffffffff,2.0,0.0,0.0,0.0,0.0
841f195ffffffff,82.0,0.0,0.0,0.0,0.0
841f197ffffffff,3.0,0.0,0.0,0.0,0.0
841f199ffffffff,41.0,2.0,0.0,0.0,0.0
841f19dffffffff,2.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,126.0,11.0,0.0,0.0,0.0
841f1a3ffffffff,11.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,256.0,0.0,0.0,0.0,0.0
841f1a7ffffffff,3.0,2.0,0.0,0.0,0.0
841f1a9ffffffff,77.0,8.0,0.0,0.0,0.0
841f1abffffffff,18.0,0.0,0.0,0.0,0.0
841f1adffffffff,12.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,21.0,0.0,0.0,0.0,0.0
841f1b3ffffffff,15.0,6.0,0.0,0.0,0.0
841f1b5ffffffff,29.0,0.0,0.0,0.0,0.0
841f1b7ffffffff,21.0,0.0,0.0,0.0,0.0
841f1b9ffffffff,4.0,0.0,0.0,0.0,0.0
841f1bbffffffff,8.0,0.0,0.0,0.0,0.0
841f1bdffffffff,15.0,0.0,0.0,0.0,0.0
841f1c1ffffffff,44.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,19.0,8.0,0.0,0.0,0.0
841f1c5ffffffff,1.0,0.0,0.0,0.0,0.0
841f1c7ffffffff,95.0,6.0,0.0,0.0,0.0
841f1cbffffffff,2.0,0.0,0.0,0.0,0.0
841f1cdffffffff,29.0,0.0,0.0,0.0,0.0
841f1d1ffffffff,23.0,0.0,0.0,0.0,0.0
841f1d3ffffffff,3.0,0.0,0.0,0.0,0.0
841f1d5ffffffff,243.0,2.0,0.0,0.0,0.0
841f1d7ffffffff,1.0,0.0,0.0,0.0,0.0
841f1d9ffffffff,2.0,0.0,0.0,0.0,0.0
841f1dbffffffff,77.0,0.0,0.0,0.0,0.0
841f1ddffffffff,3.0,0.0,0.0,0.0,0.0
841f1e3ffffffff,3.0,2.0,0.0,0.0,0.0
841f1e5ffffffff,3.0,0.0,0.0,0.0,0.0
841f1e7ffffffff,16.0,8.0,0.0,0.0,0.0
841f1ebffffffff,7.0,0.0,0.0,0.0,0.0
841f1edffffffff,2.0,0.0,0.0,0.0,0.0
841f205ffffffff,2.0,0.0,0.0,0.0,0.0
841f207ffffffff,15.0,7.0,0.0,0.0,0.0
841f20dffffffff,7.0,1.0,0.0,0.0,0.0
841f211ffffffff,16.0,0.0,0.0,0.0,0.0
841f217ffffffff,8.0,0.0,0.0,0.0,0.0
841f219ffffffff,34.0,1.0,0.0,0.0,0.0
841f21dffffffff,23.0,1.0,0.0,0.0,0.0
841f221ffffffff,9.0,4.0,0.0,0.0,0.0
841f223ffffffff,2.0,0.0,0.0,0.0,0.0
841f225ffffffff,5.0,3.0,0.0,0.0,0.0
841f229ffffffff,15.0,1.0,0.0,0.0,0.0
841f22bffffffff,54.0,2.0,0.0,0.0,0.0
841f22dffffffff,8.0,0.0,0.0,0.0,0.0
841f231ffffffff,16.0,7.0,0.0,0.0,0.0
841f233ffffffff,73.0,29.0,0.0,0.0,0.0
841f235ffffffff,4.0,1.0,0.0,0.0,0.0
841f237ffffffff,31.0,8.0,0.0,0.0,0.0
841f23bffffffff,3.0,0.0,0.0,0.0,0.0
841f241ffffffff,2.0,1.0,0.0,0.0,0.0
841f243ffffffff,9.0,0.0,0.0,0.0,0.0
841f245ffffffff,10.0,0.0,0.0,0.0,0.0
841f247ffffffff,13.0,1.0,0.0,0.0,0.0
841f24bffffffff,46.0,9.0,0.0,0.0,0.0
841f251ffffffff,17.0,0.0,0.0,0.0,0.0
841f253ffffffff,8.0,0.0,0.0,0.0,0.0
841f257ffffffff,6.0,0.0,0.0,0.0,0.0
841f259ffffffff,2.0,0.0,0.0,0.0,0.0
841f25bffffffff,2.0,0.0,0.0,0.0,0.0
841f25dffffffff,40.0,13.0,0.0,0.0,0.0
841f261ffffffff,4.0,0.0,0.0,0.0,0.0
841f265ffffffff,3.0,0.0,0.0,0.0,0.0
841f267ffffffff,6.0,0.0,0.0,0.0,0.0
841f269ffffffff,5.0,0.0,0.0,0.0,0.0
841f26dffffffff,17.0,0.0,0.0,0.0,0.0
841f283ffffffff,87.0,0.0,0.0,0.0,0.0
841f291ffffffff,2.0,0.0,0.0,0.0,0.0
841f29dffffffff,45.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,7.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,253.0,248.0,0.0,0.0,0.0
841f2a7ffffffff,2.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,57.0,0.0,0.0,0.0,0.0
841f2adffffffff,31.0,0.0,0.0,0.0,0.0
841f2c9ffffffff,4.0,0.0,0.0,0.0,0.0
841f2d3ffffffff,2.0,0.0,0.0,0.0,0.0
841f2d7ffffffff,7.0,0.0,0.0,0.0,0.0
841f2dbffffffff,5.0,0.0,0.0,0.0,0.0
841f2e5ffffffff,21.0,2.0,0.0,0.0,0.0
841f2e7ffffffff,7.0,0.0,0.0,0.0,0.0
841f2edffffffff,8.0,0.0,0.0,0.0,0.0
841f303ffffffff,19.0,0.0,0.0,0.0,0.0
841f311ffffffff,26.0,14.0,0.0,0.0,0.0
841f313ffffffff,3.0,0.0,0.0,0.0,0.0
841f315ffffffff,82.0,22.0,0.0,0.0,0.0
841f317ffffffff,4.0,0.0,0.0,0.0,0.0
841f319ffffffff,1.0,1.0,0.0,0.0,0.0
841f31bffffffff,35.0,24.0,0.0,0.0,0.0
841f31dffffffff,48.0,18.0,0.0,0.0,0.0
841f325ffffffff,6.0,0.0,0.0,0.0,0.0
841f327ffffffff,41.0,2.0,0.0,0.0,0.0
841f331ffffffff,6.0,0.0,0.0,0.0,0.0
841f333ffffffff,52.0,3.0,0.0,0.0,0.0
841f335ffffffff,47.0,0.0,0.0,0.0,0.0
841f337ffffffff,40.0,0.0,0.0,0.0,0.0
841f33bffffffff,111.0,6.0,0.0,0.0,0.0
841f33dffffffff,267.0,0.0,0.0,0.0,0.0
841f351ffffffff,19.0,5.0,0.0,0.0,0.0
841f353ffffffff,1.0,0.0,0.0,0.0,0.0
841f355ffffffff,23.0,2.0,0.0,0.0,0.0
841f357ffffffff,64.0,18.0,0.0,0.0,0.0
841f359ffffffff,8.0,2.0,0.0,0.0,0.0
841f35bffffffff,22.0,4.0,0.0,0.0,0.0
841f403ffffffff,5.0,0.0,0.0,0.0,0.0
841f40bffffffff,6.0,0.0,0.0,0.0,0.0
841f421ffffffff,3.0,0.0,0.0,0.0,0.0
841f427ffffffff,1.0,0.0,0.0,0.0,0.0
841f447ffffffff,1.0,0.0,0.0,0.0,0.0
841f44bffffffff,3.0,0.0,0.0,0.0,0.0
841f4a1ffffffff,3.0,0.0,0.0,0.0,0.0
841f4a5ffffffff,2.0,0.0,0.0,0.0,0.0
841f4adffffffff,4.0,0.0,0.0,0.0,0.0
841f4e1ffffffff,18.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,19.0,0.0,0.0,0.0,0.0
841f4e7ffffffff,3.0,0.0,0.0,0.0,0.0
841f4ebffffffff,12.0,0.0,0.0,0.0,0.0
841f501ffffffff,3.0,0.0,0.0,0.0,0.0
841f503ffffffff,5.0,0.0,0.0,0.0,0.0
841f511ffffffff,6.0,0.0,0.0,0.0,0.0
841f513ffffffff,5.0,0.0,0.0,0.0,0.0
841f515ffffffff,4.0,0.0,0.0,0.0,0.0
841f517ffffffff,4.0,0.0,0.0,0.0,0.0
841f519ffffffff,12.0,0.0,0.0,0.0,0.0
841f51bffffffff,2.0,0.0,0.0,0.0,0.0
841f51dffffffff,12.0,0.0,0.0,0.0,0.0
841f521ffffffff,24.0,0.0,0.0,0.0,0.0
841f523ffffffff,32.0,0.0,0.0,0.0,0.0
841f525ffffffff,14.0,0.0,0.0,0.0,0.0
841f527ffffffff,9.0,0.0,0.0,0.0,0.0
841f52bffffffff,4.0,0.0,0.0,0.0,0.0
841f52dffffffff,4.0,0.0,0.0,0.0,0.0
841f531ffffffff,2.0,0.0,0.0,0.0,0.0
841f535ffffffff,87.0,0.0,0.0,0.0,0.0
841f539ffffffff,2.0,0.0,0.0,0.0,0.0
841f53bffffffff,2.0,0.0,0.0,0.0,0.0
841f53dffffffff,37.0,0.0,0.0,0.0,0.0
841f543ffffffff,8.0,0.0,0.0,0.0,0.0
841f547ffffffff,1.0,0.0,0.0,0.0,0.0
841f549ffffffff,1.0,0.0,0.0,0.0,0.0
841f54dffffffff,1.0,0.0,0.0,0.0,0.0
841f565ffffffff,26.0,0.0,0.0,0.0,0.0
841f567ffffffff,7.0,0.0,0.0,0.0,0.0
841f56dffffffff,8.0,0.0,0.0,0.0,0.0
841f585ffffffff,1.0,0.0,0.0,0.0,0.0
841f589ffffffff,2.0,0.0,0.0,0.0,0.0
841f591ffffffff,2.0,0.0,0.0,0.0,0.0
841f593ffffffff,2.0,0.0,0.0,0.0,0.0
841f5a5ffffffff,2.0,0.0,0.0,0.0,0.0
841f5b5ffffffff,2.0,0.0,0.0,0.0,0.0
841f5b7ffffffff,2.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,15.0,0.0,0.0,0.0,0.0
841f5cdffffffff,2.0,0.0,0.0,0.0,0.0
841f5ddffffffff,1.0,0.0,0.0,0.0,0.0
841f5e1ffffffff,20.0,0.0,0.0,0.0,0.0
841f5e3ffffffff,6.0,0.0,0.0,0.0,0.0
841f5e5ffffffff,4.0,0.0,0.0,0.0,0.0
841f5e7ffffffff,2.0,0.0,0.0,0.0,0.0
841f5ebffffffff,2.0,0.0,0.0,0.0,0.0
841f601ffffffff,3.0,0.0,0.0,0.0,0.0
841f607ffffffff,2.0,0.0,0.0,0.0,0.0
841f63dffffffff,2.0,0.0,0.0,0.0,0.0
841f645ffffffff,5.0,0.0,0.0,0.0,0.0
841f65dffffffff,9.0,0.0,0.0,0.0,0.0
841f6c7ffffffff,1.0,0.0,0.0,0.0,0.0
841f6e1ffffffff,3.0,3.0,0.0,0.0,0.0
841f703ffffffff,11.0,0.0,0.0,0.0,0.0
841f711ffffffff,2.0,0.0,0.0,0.0,0.0
841f715ffffffff,45.0,0.0,0.0,0.0,0.0
841f717ffffffff,3.0,0.0,0.0,0.0,0.0
841f71dffffffff,5.0,0.0,0.0,0.0,0.0
841f725ffffffff,101.0,0.0,0.0,0.0,0.0
841f727ffffffff,24.0,0.0,0.0,0.0,0.0
841f72dffffffff,67.0,0.0,0.0,0.0,0.0
841f735ffffffff,1.0,0.0,0.0,0.0,0.0
841f751ffffffff,6.0,0.0,0.0,0.0,0.0
841f757ffffffff,3.0,0.0,0.0,0.0,0.0
841f801ffffffff,28.0,0.0,0.0,0.0,0.0
841f803ffffffff,191.0,7.0,0.0,0.0,0.0
841f807ffffffff,134.0,3.0,0.0,0.0,0.0
841f80bffffffff,132.0,0.0,0.0,0.0,0.0
841f811ffffffff,23.0,0.0,0.0,0.0,0.0
841f813ffffffff,1.0,0.0,0.0,0.0,0.0
841f815ffffffff,63.0,4.0,0.0,0.0,0.0
841f817ffffffff,61.0,3.0,0.0,0.0,0.0
841f819ffffffff,4.0,0.0,0.0,0.0,0.0
841f81bffffffff,127.0,4.0,0.0,0.0,0.0
841f81dffffffff,43.0,4.0,0.0,0.0,0.0
841f821ffffffff,13.0,0.0,0.0,0.0,0.0
841f823ffffffff,177.0,15.0,0.0,0.0,0.0
841f825ffffffff,4.0,1.0,0.0,0.0,0.0
841f827ffffffff,87.0,10.0,0.0,0.0,0.0
841f829ffffffff,20.0,3.0,0.0,0.0,0.0
841f82bffffffff,6.0,0.0,0.0,0.0,0.0
841f82dffffffff,11.0,1.0,0.0,0.0,0.0
841f831ffffffff,64.0,0.0,0.0,0.0,0.0
841f833ffffffff,100.0,0.0,0.0,0.0,0.0
841f835ffffffff,76.0,1.0,0.0,0.0,0.0
841f837ffffffff,55.0,1.0,0.0,0.0,0.0
841f839ffffffff,406.0,37.0,0.0,0.0,0.0
841f83bffffffff,326.0,8.0,0.0,0.0,0.0
841f83dffffffff,32.0,2.0,0.0,0.0,0.0
841f841ffffffff,18.0,12.0,0.0,0.0,0.0
841f843ffffffff,5.0,0.0,0.0,0.0,0.0
841f849ffffffff,2.0,0.0,0.0,0.0,0.0
841f84bffffffff,4.0,0.0,0.0,0.0,0.0
841f851ffffffff,8.0,4.0,0.0,0.0,0.0
841f853ffffffff,59.0,0.0,0.0,0.0,0.0
841f855ffffffff,2.0,0.0,0.0,0.0,0.0
841f857ffffffff,52.0,4.0,0.0,0.0,0.0
841f859ffffffff,15.0,0.0,0.0,0.0,0.0
841f85bffffffff,11.0,0.0,0.0,0.0,0.0
841f861ffffffff,2.0,0.0,0.0,0.0,0.0
841f865ffffffff,7.0,0.0,0.0,0.0,0.0
841f867ffffffff,2.0,0.0,0.0,0.0,0.0
841f869ffffffff,1.0,1.0,0.0,0.0,0.0
841f881ffffffff,60.0,9.0,0.0,0.0,0.0
841f883ffffffff,112.0,32.0,0.0,0.0,0.0
841f885ffffffff,17.0,2.0,0.0,0.0,0.0
841f887ffffffff,123.0,62.0,0.0,0.0,0.0
841f889ffffffff,106.0,10.0,0.0,0.0,0.0
841f88bffffffff,37.0,6.0,0.0,0.0,0.0
841f88dffffffff,7.0,0.0,0.0,0.0,0.0
841f891ffffffff,27.0,8.0,0.0,0.0,0.0
841f893ffffffff,7.0,0.0,0.0,0.0,0.0
841f895ffffffff,28.0,11.0,0.0,0.0,0.0
841f897ffffffff,60.0,8.0,0.0,0.0,0.0
841f899ffffffff,46.0,8.0,0.0,0.0,0.0
841f89bffffffff,40.0,2.0,0.0,0.0,0.0
841f89dffffffff,19.0,7.0,0.0,0.0,0.0
841f8a1ffffffff,29.0,0.0,0.0,0.0,0.0
841f8a3ffffffff,4.0,0.0,0.0,0.0,0.0
841f8a5ffffffff,4.0,0.0,0.0,0.0,0.0
841f8a9ffffffff,26.0,2.0,0.0,0.0,0.0
841f8abffffffff,11.0,3.0,0.0,0.0,0.0
841f8adffffffff,28.0,0.0,0.0,0.0,0.0
841f8b1ffffffff,24.0,0.0,0.0,0.0,0.0
841f8b3ffffffff,5.0,0.0,0.0,0.0,0.0
841f8b5ffffffff,11.0,2.0,0.0,0.0,0.0
841f8b7ffffffff,6.0,0.0,0.0,0.0,0.0
841f8b9ffffffff,20.0,0.0,0.0,0.0,0.0
841f8bbffffffff,13.0,2.0,0.0,0.0,0.0
841f8bdffffffff,11.0,4.0,0.0,0.0,0.0
841f8c1ffffffff,45.0,0.0,0.0,0.0,0.0
841f8c3ffffffff,16.0,0.0,0.0,0.0,0.0
841f8c5ffffffff,14.0,0.0,0.0,0.0,0.0
841f8c7ffffffff,8.0,0.0,0.0,0.0,0.0
841f8c9ffffffff,4.0,0.0,0.0,0.0,0.0
841f8cbffffffff,148.0,0.0,0.0,0.0,0.0
841f8cdffffffff,14.0,2.0,0.0,0.0,0.0
841f8d1ffffffff,555.0,265.0,0.0,0.0,0.0
841f8d3ffffffff,45.0,20.0,0.0,0.0,0.0
841f8d5ffffffff,50.0,2.0,0.0,0.0,0.0
841f8d7ffffffff,138.0,63.0,0.0,0.0,0.0
841f8d9ffffffff,13.0,6.0,0.0,0.0,0.0
841f8dbffffffff,6.0,4.0,0.0,0.0,0.0
841f8ddffffffff,16.0,8.0,0.0,0.0,0.0
841f8e1ffffffff,60.0,14.0,0.0,0.0,0.0
841f8e3ffffffff,21.0,7.0,0.0,0.0,0.0
841f8e5ffffffff,91.0,5.0,0.0,0.0,0.0
841f8e7ffffffff,30.0,2.0,0.0,0.0,0.0
841f8e9ffffffff,115.0,0.0,0.0,0.0,0.0
841f8ebffffffff,88.0,13.0,0.0,0.0,0.0
841f8edffffffff,67.0,0.0,0.0,0.0,0.0
841f903ffffffff,17.0,0.0,0.0,0.0,0.0
841f907ffffffff,20.0,0.0,0.0,0.0,0.0
841f90bffffffff,3.0,0.0,0.0,0.0,0.0
841f911ffffffff,28.0,20.0,0.0,0.0,0.0
841f913ffffffff,97.0,69.0,0.0,0.0,0.0
841f915ffffffff,3.0,1.0,0.0,0.0,0.0
841f917ffffffff,26.0,18.0,0.0,0.0,0.0
841f91bffffffff,161.0,40.0,0.0,0.0,0.0
841f91dffffffff,16.0,2.0,0.0,0.0,0.0
841f921ffffffff,3.0,0.0,0.0,0.0,0.0
841f923ffffffff,3.0,2.0,0.0,0.0,0.0
841f925ffffffff,7.0,0.0,0.0,0.0,0.0
841f927ffffffff,19.0,0.0,0.0,0.0,0.0
841f92bffffffff,23.0,0.0,0.0,0.0,0.0
841f931ffffffff,51.0,0.0,0.0,0.0,0.0
841f933ffffffff,27.0,2.0,0.0,0.0,0.0
841f935ffffffff,8.0,6.0,0.0,0.0,0.0
841f937ffffffff,8.0,2.0,0.0,0.0,0.0
841f939ffffffff,4.0,0.0,0.0,0.0,0.0
841f93bffffffff,12.0,3.0,0.0,0.0,0.0
841f93dffffffff,10.0,2.0,0.0,0.0,0.0
841f941ffffffff,10.0,0.0,0.0,0.0,0.0
841f947ffffffff,2.0,0.0,0.0,0.0,0.0
841f949ffffffff,3.0,0.0,0.0,0.0,0.0
841f94dffffffff,8.0,0.0,0.0,0.0,0.0
841f951ffffffff,4.0,0.0,0.0,0.0,0.0
841f953ffffffff,1.0,0.0,0.0,0.0,0.0
841f955ffffffff,2.0,2.0,0.0,0.0,0.0
841f957ffffffff,3.0,0.0,0.0,0.0,0.0
841f959ffffffff,6.0,0.0,0.0,0.0,0.0
841f95dffffffff,1.0,0.0,0.0,0.0,0.0
841f961ffffffff,6.0,0.0,0.0,0.0,0.0
841f963ffffffff,12.0,0.0,0.0,0.0,0.0
841f96bffffffff,10.0,0.0,0.0,0.0,0.0
841f981ffffffff,50.0,0.0,0.0,0.0,0.0
841f983ffffffff,8.0,0.0,0.0,0.0,0.0
841f985ffffffff,31.0,0.0,0.0,0.0,0.0
841f987ffffffff,5.0,0.0,0.0,0.0,0.0
841f989ffffffff,1.0,0.0,0.0,0.0,0.0
841f98bffffffff,3.0,0.0,0.0,0.0,0.0
841f98dffffffff,6.0,0.0,0.0,0.0,0.0
841f991ffffffff,44.0,5.0,0.0,0.0,0.0
841f993ffffffff,1.0,0.0,0.0,0.0,0.0
841f995ffffffff,28.0,0.0,0.0,0.0,0.0
841f997ffffffff,7.0,0.0,0.0,0.0,0.0
841f999ffffffff,11.0,0.0,0.0,0.0,0.0
841f99bffffffff,6.0,0.0,0.0,0.0,0.0
841f99dffffffff,13.0,0.0,0.0,0.0,0.0
841f9a1ffffffff,24.0,2.0,0.0,0.0,0.0
841f9a3ffffffff,24.0,0.0,0.0,0.0,0.0
