cell_id,Piranga flava,Piranga flava [hepatica Group],Piranga flava [lutea Group],Piranga flava [flava Group]
84b25c1ffffffff,21.0,0.0,0.0,0.0
84b25c3ffffffff,4.0,0.0,0.0,0.0
84b25c7ffffffff,60.0,0.0,0.0,0.0
84b25cbffffffff,25.0,0.0,0.0,0.0
84b25cdffffffff,108.0,0.0,0.0,0.0
84b25d1ffffffff,4.0,0.0,0.0,0.0
84b25d5ffffffff,58.0,0.0,0.0,0.0
84b25d7ffffffff,2.0,0.0,0.0,0.0
84b25ddffffffff,34.0,0.0,0.0,0.0
84b25e1ffffffff,26.0,0.0,0.0,0.0
84b25e3ffffffff,59.0,0.0,0.0,0.0
84b25e7ffffffff,3.0,0.0,0.0,0.0
84b25ebffffffff,4.0,0.0,0.0,0.0
84b262dffffffff,10.0,0.0,0.0,0.0
84b263dffffffff,1.0,0.0,0.0,0.0
84b2655ffffffff,2.0,0.0,0.0,0.0
84b2665ffffffff,3.0,0.0,0.0,0.0
84b268bffffffff,11.0,0.0,0.0,0.0
84b269dffffffff,4.0,0.0,0.0,0.0
84b26d1ffffffff,11.0,0.0,0.0,0.0
84b26d5ffffffff,3.0,0.0,0.0,0.0
84b26d7ffffffff,11.0,0.0,0.0,0.0
84b26ddffffffff,3.0,0.0,0.0,0.0
84b2701ffffffff,33.0,0.0,0.0,0.0
84b2703ffffffff,3.0,0.0,0.0,0.0
84b2707ffffffff,5.0,0.0,0.0,0.0
84b2709ffffffff,35.0,0.0,0.0,0.0
84b270bffffffff,19.0,0.0,0.0,0.0
84b270dffffffff,5.0,0.0,0.0,0.0
84b2715ffffffff,2.0,0.0,0.0,0.0
84b2719ffffffff,12.0,0.0,0.0,0.0
84b2721ffffffff,2.0,0.0,0.0,0.0
84b2723ffffffff,13.0,0.0,0.0,0.0
84b2725ffffffff,1.0,0.0,0.0,0.0
84b272bffffffff,3.0,0.0,0.0,0.0
84b2741ffffffff,13.0,0.0,0.0,0.0
84b2747ffffffff,4.0,0.0,0.0,0.0
84b2749ffffffff,33.0,0.0,0.0,0.0
84b2757ffffffff,15.0,0.0,0.0,0.0
84b275bffffffff,4.0,0.0,0.0,0.0
84b275dffffffff,2.0,0.0,0.0,0.0
84b276bffffffff,7.0,0.0,0.0,0.0
84b276dffffffff,1.0,0.0,0.0,0.0
84b324bffffffff,7.0,0.0,0.0,0.0
84b3253ffffffff,1.0,0.0,0.0,0.0
84b325bffffffff,1.0,0.0,0.0,0.0
84b32dbffffffff,16.0,0.0,0.0,0.0
84b32ddffffffff,1.0,0.0,1.0,0.0
84b3407ffffffff,3.0,0.0,0.0,0.0
84b340dffffffff,14.0,0.0,0.0,0.0
84b3415ffffffff,3.0,0.0,0.0,0.0
84b3421ffffffff,13.0,0.0,0.0,0.0
84b3423ffffffff,19.0,0.0,0.0,0.0
84b3425ffffffff,212.0,0.0,0.0,0.0
84b3427ffffffff,18.0,0.0,0.0,0.0
84b3429ffffffff,32.0,0.0,0.0,0.0
84b342bffffffff,5.0,0.0,0.0,0.0
84b342dffffffff,12.0,0.0,0.0,0.0
84b3431ffffffff,2.0,0.0,0.0,0.0
84b3435ffffffff,2.0,0.0,0.0,0.0
84b3439ffffffff,12.0,0.0,0.0,0.0
84b343bffffffff,18.0,0.0,0.0,0.0
84b343dffffffff,2.0,0.0,0.0,0.0
84b3445ffffffff,1.0,0.0,0.0,0.0
84b3447ffffffff,13.0,0.0,0.0,0.0
84b345dffffffff,4.0,0.0,0.0,0.0
84b3463ffffffff,3.0,0.0,0.0,0.0
84b3467ffffffff,2.0,0.0,0.0,0.0
84b346bffffffff,6.0,0.0,0.0,0.0
84b3481ffffffff,4.0,0.0,0.0,0.0
84b3487ffffffff,11.0,0.0,0.0,0.0
84b348bffffffff,3.0,0.0,0.0,0.0
84b3491ffffffff,3.0,0.0,0.0,0.0
84b3493ffffffff,1.0,0.0,0.0,0.0
84b349dffffffff,9.0,0.0,0.0,0.0
84b34a1ffffffff,2.0,0.0,0.0,0.0
84b34a5ffffffff,3.0,0.0,0.0,0.0
84b34b1ffffffff,16.0,0.0,0.0,0.0
84b34b9ffffffff,55.0,0.0,0.0,0.0
84b34bdffffffff,21.0,0.0,0.0,0.0
84b34c1ffffffff,2.0,0.0,0.0,0.0
84b34c3ffffffff,3.0,0.0,0.0,0.0
84b34c7ffffffff,12.0,0.0,0.0,0.0
84b34cdffffffff,1.0,0.0,0.0,0.0
84b34d1ffffffff,18.0,0.0,0.0,0.0
84b34d3ffffffff,11.0,0.0,0.0,0.0
84b34d7ffffffff,11.0,0.0,0.0,0.0
84b34d9ffffffff,8.0,0.0,0.0,0.0
84b34dbffffffff,24.0,0.0,0.0,0.0
84b34e9ffffffff,6.0,0.0,0.0,0.0
84b34edffffffff,4.0,0.0,0.0,0.0
84b3511ffffffff,24.0,0.0,0.0,0.0
84b3513ffffffff,73.0,0.0,0.0,0.0
84b3519ffffffff,1.0,0.0,0.0,0.0
84b351bffffffff,2.0,0.0,0.0,0.0
84b3583ffffffff,1.0,0.0,0.0,0.0
84b3585ffffffff,15.0,0.0,0.0,0.0
84b3589ffffffff,54.0,0.0,0.0,0.0
84b358dffffffff,3.0,0.0,0.0,0.0
84b35a1ffffffff,5.0,0.0,0.0,0.0
84b35a3ffffffff,16.0,0.0,0.0,0.0
84b35a5ffffffff,7.0,0.0,0.0,0.0
84b35a7ffffffff,3.0,0.0,0.0,0.0
84b35a9ffffffff,11.0,0.0,0.0,0.0
84b35abffffffff,2.0,0.0,0.0,0.0
84b35adffffffff,37.0,0.0,0.0,0.0
84b35b1ffffffff,3.0,0.0,0.0,0.0
84b35b5ffffffff,91.0,0.0,0.0,0.0
84b35b9ffffffff,1.0,0.0,0.0,0.0
84b35bdffffffff,64.0,0.0,0.0,0.0
84b35c1ffffffff,16.0,0.0,0.0,0.0
84b35c3ffffffff,4.0,0.0,0.0,0.0
84b35c5ffffffff,96.0,0.0,0.0,0.0
84b35c7ffffffff,56.0,0.0,0.0,0.0
84b35c9ffffffff,109.0,0.0,0.0,0.0
84b35cdffffffff,59.0,0.0,0.0,0.0
84b35d3ffffffff,1.0,0.0,0.0,0.0
84b35d5ffffffff,8.0,0.0,0.0,0.0
84b35ddffffffff,1.0,0.0,0.0,0.0
84b35e1ffffffff,77.0,0.0,0.0,0.0
84b35e3ffffffff,27.0,0.0,0.0,0.0
84b35e5ffffffff,2.0,0.0,0.0,0.0
84b35e7ffffffff,8.0,0.0,0.0,0.0
84b35e9ffffffff,191.0,0.0,0.0,0.0
84b35ebffffffff,30.0,0.0,0.0,0.0
84b3605ffffffff,5.0,0.0,0.0,0.0
84b360bffffffff,2.0,0.0,0.0,0.0
84b3611ffffffff,4.0,0.0,0.0,0.0
84b3617ffffffff,5.0,0.0,0.0,0.0
84b361dffffffff,3.0,0.0,0.0,0.0
84b3623ffffffff,2.0,0.0,0.0,1.0
84b3627ffffffff,2.0,0.0,0.0,0.0
84b3629ffffffff,9.0,0.0,0.0,0.0
84b362dffffffff,3.0,0.0,0.0,0.0
84b3633ffffffff,10.0,0.0,0.0,0.0
84b3635ffffffff,1.0,0.0,0.0,0.0
84b3655ffffffff,2.0,0.0,0.0,0.0
84b3661ffffffff,2.0,0.0,0.0,0.0
84b3667ffffffff,5.0,0.0,0.0,5.0
84b366dffffffff,14.0,0.0,0.0,0.0
84b3683ffffffff,3.0,0.0,0.0,0.0
84b3689ffffffff,4.0,0.0,0.0,0.0
84b3699ffffffff,2.0,0.0,0.0,0.0
84b369bffffffff,4.0,0.0,0.0,0.0
84b36a9ffffffff,3.0,0.0,0.0,0.0
84b36adffffffff,4.0,0.0,0.0,0.0
84b36b3ffffffff,4.0,0.0,0.0,0.0
84b36b5ffffffff,2.0,0.0,0.0,0.0
84b36c3ffffffff,2.0,0.0,0.0,0.0
84b36d5ffffffff,15.0,0.0,0.0,0.0
84b36d7ffffffff,1.0,0.0,0.0,0.0
84b3715ffffffff,1.0,0.0,0.0,0.0
84b371bffffffff,3.0,0.0,0.0,0.0
84c21b3ffffffff,5.0,0.0,0.0,0.0
84c2893ffffffff,5.0,0.0,0.0,0.0
84c2c01ffffffff,1.0,0.0,0.0,0.0
84c2c03ffffffff,4.0,0.0,0.0,0.0
84c2c05ffffffff,3.0,0.0,0.0,0.0
84c2c07ffffffff,5.0,0.0,0.0,0.0
84c2c11ffffffff,8.0,0.0,0.0,0.0
84c2c13ffffffff,4.0,0.0,0.0,0.0
84c2c15ffffffff,17.0,0.0,0.0,0.0
84c2c17ffffffff,49.0,0.0,0.0,1.0
84c2c19ffffffff,30.0,0.0,0.0,0.0
84c2c1dffffffff,34.0,0.0,0.0,0.0
84c2c23ffffffff,27.0,0.0,0.0,0.0
84c2c2bffffffff,2.0,0.0,0.0,0.0
84c2c33ffffffff,9.0,0.0,0.0,0.0
84c2c37ffffffff,2.0,0.0,0.0,0.0
84c2c3bffffffff,10.0,0.0,0.0,0.0
84c2c49ffffffff,2.0,0.0,0.0,0.0
84c2c4dffffffff,3.0,0.0,0.0,0.0
84c2c51ffffffff,1.0,0.0,0.0,0.0
84c2c53ffffffff,85.0,0.0,0.0,0.0
84c2c57ffffffff,1.0,0.0,0.0,0.0
84c2c5bffffffff,77.0,0.0,0.0,0.0
84c2c69ffffffff,2.0,0.0,0.0,0.0
84c2c83ffffffff,1.0,0.0,0.0,0.0
84c2c87ffffffff,11.0,0.0,0.0,0.0
84c2c89ffffffff,6.0,0.0,0.0,0.0
84c2c8dffffffff,2.0,0.0,0.0,0.0
84c2c91ffffffff,2.0,0.0,0.0,0.0
84c2c95ffffffff,2.0,0.0,0.0,0.0
84c2c97ffffffff,6.0,0.0,0.0,0.0
84c2ca1ffffffff,14.0,0.0,0.0,0.0
84c2ca5ffffffff,9.0,0.0,0.0,2.0
84c2ca7ffffffff,44.0,0.0,0.0,0.0
84c2ca9ffffffff,18.0,0.0,0.0,0.0
84c2cabffffffff,19.0,0.0,0.0,0.0
84c2cadffffffff,65.0,0.0,0.0,0.0
84c2cb1ffffffff,89.0,0.0,0.0,0.0
84c2cb3ffffffff,2.0,0.0,0.0,0.0
84c2cb5ffffffff,11.0,0.0,0.0,0.0
84c2cb9ffffffff,1.0,0.0,0.0,0.0
84c2cbdffffffff,34.0,0.0,0.0,0.0
84c2cc1ffffffff,7.0,0.0,0.0,0.0
84c2cc7ffffffff,9.0,0.0,0.0,0.0
84c2ccdffffffff,7.0,0.0,0.0,0.0
84c2cd3ffffffff,18.0,0.0,0.0,0.0
84c2cd5ffffffff,1.0,0.0,0.0,0.0
84c2cd9ffffffff,4.0,0.0,0.0,0.0
84c2cdbffffffff,10.0,0.0,0.0,0.0
84c2ce1ffffffff,251.0,0.0,0.0,0.0
84c2ce5ffffffff,10.0,0.0,0.0,0.0
84c2ce7ffffffff,20.0,0.0,0.0,0.0
84c2ce9ffffffff,5.0,0.0,0.0,0.0
84c2cedffffffff,15.0,0.0,0.0,0.0
84c2d03ffffffff,5.0,0.0,0.0,0.0
84c2d05ffffffff,6.0,0.0,0.0,0.0
84c2d09ffffffff,5.0,0.0,0.0,0.0
84c2d0dffffffff,3.0,0.0,0.0,0.0
84c2d17ffffffff,2.0,0.0,0.0,0.0
84c2d1dffffffff,3.0,0.0,0.0,0.0
84c2d31ffffffff,4.0,0.0,0.0,0.0
84c2d37ffffffff,20.0,0.0,0.0,0.0
84c2d43ffffffff,13.0,0.0,0.0,0.0
84c2d45ffffffff,4.0,0.0,0.0,0.0
84c2d47ffffffff,2.0,0.0,0.0,0.0
84c2d49ffffffff,6.0,0.0,0.0,0.0
84c2d4bffffffff,7.0,0.0,0.0,0.0
84c2d4dffffffff,3.0,0.0,0.0,2.0
84c2d55ffffffff,11.0,0.0,0.0,0.0
84c2d59ffffffff,1.0,0.0,0.0,0.0
84c2d5dffffffff,5.0,0.0,0.0,0.0
84c2d61ffffffff,5.0,0.0,0.0,2.0
84c2d69ffffffff,2.0,0.0,0.0,1.0
84c2d6bffffffff,5.0,0.0,0.0,0.0
84c2d85ffffffff,46.0,0.0,0.0,0.0
84c2d8dffffffff,13.0,0.0,0.0,0.0
84c2d93ffffffff,60.0,0.0,0.0,2.0
84c2d99ffffffff,2.0,0.0,0.0,0.0
84c2d9bffffffff,2.0,0.0,0.0,0.0
84c2dabffffffff,2.0,0.0,0.0,0.0
84c2db1ffffffff,2.0,0.0,0.0,0.0
84c2db9ffffffff,2.0,0.0,0.0,0.0
84c2dbbffffffff,3.0,0.0,0.0,0.0
84c2dd5ffffffff,4.0,0.0,0.0,0.0
84c2ddbffffffff,2.0,0.0,0.0,0.0
84c2de9ffffffff,4.0,0.0,0.0,2.0
84c2debffffffff,4.0,0.0,0.0,0.0
84c2e07ffffffff,10.0,0.0,0.0,0.0
84c2e17ffffffff,5.0,0.0,0.0,0.0
84c2e1dffffffff,1.0,0.0,0.0,0.0
84c2e21ffffffff,28.0,0.0,0.0,0.0
84c2e23ffffffff,165.0,0.0,0.0,0.0
84c2e29ffffffff,11.0,0.0,0.0,0.0
84c2e2bffffffff,45.0,0.0,0.0,0.0
84c2e2dffffffff,26.0,0.0,0.0,0.0
84c2e31ffffffff,673.0,0.0,0.0,8.0
84c2e33ffffffff,176.0,0.0,0.0,0.0
84c2e37ffffffff,4.0,0.0,0.0,0.0
84c2e39ffffffff,149.0,0.0,0.0,0.0
84c2e3bffffffff,36.0,0.0,0.0,0.0
84c2e3dffffffff,44.0,0.0,0.0,0.0
84c2e67ffffffff,2.0,0.0,0.0,0.0
84c2e87ffffffff,1.0,0.0,0.0,0.0
84c2e97ffffffff,1.0,0.0,0.0,0.0
84c2ea1ffffffff,11.0,0.0,0.0,0.0
84c2ea7ffffffff,3.0,0.0,0.0,0.0
84c2eb5ffffffff,4.0,0.0,0.0,0.0
84c2ee1ffffffff,8.0,0.0,0.0,0.0
84c2ee5ffffffff,11.0,0.0,0.0,0.0
84c2eedffffffff,2.0,0.0,0.0,0.0
84c2f11ffffffff,63.0,0.0,0.0,0.0
84c2f13ffffffff,1.0,0.0,0.0,0.0
84c2f15ffffffff,64.0,0.0,0.0,0.0
84c2f17ffffffff,4.0,0.0,0.0,0.0
84c2f1bffffffff,2.0,0.0,0.0,0.0
84c2f23ffffffff,20.0,0.0,0.0,0.0
84c2f27ffffffff,28.0,0.0,0.0,2.0
84c2f2bffffffff,37.0,0.0,0.0,0.0
84c2f31ffffffff,24.0,0.0,0.0,0.0
84c2f33ffffffff,4.0,0.0,0.0,0.0
84c2f35ffffffff,14.0,0.0,0.0,0.0
84c2f37ffffffff,76.0,0.0,0.0,1.0
84c2f39ffffffff,58.0,0.0,0.0,0.0
84c2f3bffffffff,23.0,0.0,0.0,0.0
84c2f3dffffffff,141.0,0.0,0.0,0.0
