cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
841e8ebffffffff,1.0,0.0,0.0
841e8edffffffff,2.0,0.0,0.0
841e929ffffffff,9.0,0.0,0.0
841e92dffffffff,7.0,0.0,0.0
841e941ffffffff,1.0,0.0,0.0
841e943ffffffff,4.0,0.0,0.0
841e961ffffffff,1.0,0.0,0.0
841e967ffffffff,3.0,0.0,0.0
841e96bffffffff,1.0,0.0,0.0
841e9a1ffffffff,2.0,0.0,0.0
841e9a7ffffffff,3.0,0.0,0.0
841e9a9ffffffff,16.0,0.0,0.0
841e9b1ffffffff,9.0,0.0,0.0
841e9b3ffffffff,6.0,0.0,0.0
841e9b5ffffffff,5.0,0.0,0.0
841e9b7ffffffff,5.0,0.0,0.0
841e9b9ffffffff,6.0,0.0,0.0
841e9bbffffffff,2.0,0.0,0.0
841e9d3ffffffff,2.0,0.0,0.0
841e9d9ffffffff,22.0,0.0,0.0
841ea01ffffffff,14.0,0.0,0.0
841ea03ffffffff,6.0,0.0,0.0
841ea05ffffffff,4.0,2.0,0.0
841ea07ffffffff,13.0,4.0,0.0
841ea0bffffffff,18.0,0.0,0.0
841ea0dffffffff,2.0,0.0,0.0
841ea13ffffffff,12.0,1.0,0.0
841ea19ffffffff,69.0,0.0,0.0
841ea1bffffffff,33.0,0.0,0.0
841ea21ffffffff,20.0,6.0,0.0
841ea23ffffffff,12.0,0.0,0.0
841ea25ffffffff,4.0,0.0,0.0
841ea27ffffffff,1.0,0.0,0.0
841ea2dffffffff,4.0,0.0,0.0
841ea35ffffffff,1.0,0.0,0.0
841ea37ffffffff,1.0,0.0,0.0
841ea3dffffffff,4.0,0.0,0.0
841ea41ffffffff,10.0,2.0,0.0
841ea43ffffffff,4.0,0.0,0.0
841ea45ffffffff,15.0,0.0,0.0
841ea49ffffffff,3.0,0.0,0.0
841ea4bffffffff,1.0,0.0,0.0
841ea4dffffffff,5.0,5.0,0.0
841ea53ffffffff,39.0,1.0,0.0
841ea55ffffffff,20.0,0.0,0.0
841ea57ffffffff,1.0,0.0,0.0
841ea5bffffffff,2.0,0.0,0.0
841ea5dffffffff,1.0,0.0,0.0
841ea63ffffffff,2.0,0.0,0.0
841ea65ffffffff,2.0,0.0,0.0
841ea67ffffffff,1.0,0.0,0.0
841ea81ffffffff,14.0,3.0,0.0
841ea83ffffffff,6.0,0.0,0.0
841ea85ffffffff,49.0,0.0,0.0
841ea87ffffffff,4.0,0.0,0.0
841ea89ffffffff,11.0,2.0,0.0
841ea8dffffffff,12.0,0.0,0.0
841ea93ffffffff,1.0,1.0,0.0
841ea95ffffffff,7.0,0.0,0.0
841ea97ffffffff,3.0,0.0,0.0
841eaa3ffffffff,2.0,0.0,0.0
841eab3ffffffff,6.0,0.0,0.0
841eab5ffffffff,10.0,0.0,0.0
841eab7ffffffff,3.0,0.0,0.0
841eab9ffffffff,14.0,0.0,0.0
841eabbffffffff,5.0,0.0,0.0
841eac1ffffffff,7.0,0.0,0.0
841eac3ffffffff,55.0,3.0,0.0
841eac5ffffffff,3.0,0.0,0.0
841eac7ffffffff,4.0,0.0,0.0
841eac9ffffffff,6.0,0.0,0.0
841eacbffffffff,3.0,2.0,0.0
841eacdffffffff,10.0,0.0,0.0
841ead3ffffffff,1.0,0.0,0.0
841ead7ffffffff,2.0,2.0,0.0
841ead9ffffffff,17.0,0.0,0.0
841eae3ffffffff,4.0,0.0,0.0
841eaebffffffff,2.0,0.0,0.0
841eb03ffffffff,5.0,1.0,0.0
841eb05ffffffff,8.0,1.0,0.0
841eb07ffffffff,9.0,0.0,0.0
841eb0bffffffff,13.0,0.0,0.0
841eb11ffffffff,4.0,0.0,0.0
841eb13ffffffff,22.0,0.0,0.0
841eb1bffffffff,3.0,0.0,0.0
841eb1dffffffff,1.0,0.0,0.0
841eb23ffffffff,65.0,0.0,0.0
841eb35ffffffff,10.0,0.0,0.0
841eb49ffffffff,45.0,0.0,0.0
841eb4dffffffff,195.0,0.0,0.0
841eb53ffffffff,3.0,1.0,0.0
841eb59ffffffff,2.0,0.0,0.0
841eb5bffffffff,9.0,0.0,0.0
841ec01ffffffff,61.0,14.0,0.0
841ec03ffffffff,31.0,3.0,0.0
841ec05ffffffff,17.0,0.0,0.0
841ec07ffffffff,7.0,2.0,0.0
841ec09ffffffff,254.0,20.0,0.0
841ec0bffffffff,4.0,0.0,0.0
841ec0dffffffff,17.0,2.0,0.0
841ec11ffffffff,1.0,0.0,0.0
841ec13ffffffff,4.0,2.0,0.0
841ec15ffffffff,18.0,1.0,0.0
841ec17ffffffff,11.0,1.0,0.0
841ec19ffffffff,11.0,0.0,0.0
841ec1bffffffff,2.0,0.0,0.0
841ec1dffffffff,128.0,6.0,0.0
841ec21ffffffff,265.0,14.0,0.0
841ec23ffffffff,121.0,9.0,0.0
841ec25ffffffff,11.0,2.0,0.0
841ec27ffffffff,91.0,0.0,0.0
841ec29ffffffff,2.0,0.0,0.0
841ec2bffffffff,16.0,1.0,0.0
841ec2dffffffff,11.0,0.0,0.0
841ec31ffffffff,27.0,2.0,0.0
841ec33ffffffff,88.0,10.0,0.0
841ec35ffffffff,15.0,0.0,0.0
841ec37ffffffff,34.0,3.0,0.0
841ec39ffffffff,170.0,54.0,0.0
841ec3bffffffff,13.0,2.0,0.0
841ec3dffffffff,86.0,4.0,0.0
841ec41ffffffff,8.0,0.0,0.0
841ec43ffffffff,49.0,23.0,0.0
841ec45ffffffff,6.0,0.0,0.0
841ec47ffffffff,317.0,29.0,0.0
841ec4bffffffff,1.0,0.0,0.0
841ec4dffffffff,1.0,0.0,0.0
841ec51ffffffff,5.0,0.0,0.0
841ec53ffffffff,4.0,0.0,0.0
841ec55ffffffff,6.0,0.0,0.0
841ec57ffffffff,9.0,0.0,0.0
841ec5dffffffff,2.0,0.0,0.0
841ec61ffffffff,2.0,0.0,0.0
841ec65ffffffff,5.0,0.0,0.0
841ec67ffffffff,4.0,0.0,0.0
841ec6bffffffff,24.0,0.0,0.0
841ec81ffffffff,4.0,0.0,0.0
841ec85ffffffff,11.0,0.0,0.0
841ec87ffffffff,2.0,0.0,0.0
841ec8bffffffff,35.0,0.0,0.0
841ec8dffffffff,1.0,0.0,0.0
841ec91ffffffff,582.0,0.0,0.0
841ec93ffffffff,142.0,0.0,0.0
841ec97ffffffff,144.0,0.0,0.0
841ec99ffffffff,239.0,7.0,0.0
841ec9bffffffff,182.0,1.0,0.0
841ec9dffffffff,86.0,2.0,0.0
841eca1ffffffff,203.0,0.0,0.0
841eca3ffffffff,39.0,0.0,0.0
841eca5ffffffff,71.0,0.0,0.0
841eca7ffffffff,45.0,0.0,0.0
841eca9ffffffff,49.0,0.0,0.0
841ecadffffffff,16.0,0.0,0.0
841ecb1ffffffff,9.0,0.0,0.0
841ecb3ffffffff,9.0,0.0,0.0
841ecb5ffffffff,62.0,0.0,0.0
841ecb9ffffffff,85.0,2.0,0.0
841ecbbffffffff,67.0,0.0,0.0
841ecbdffffffff,2.0,0.0,0.0
841ecc1ffffffff,7.0,2.0,0.0
841ecc3ffffffff,17.0,0.0,0.0
841ecc5ffffffff,6.0,2.0,0.0
841ecc9ffffffff,2.0,0.0,0.0
841eccbffffffff,47.0,3.0,0.0
841eccdffffffff,4.0,2.0,0.0
841ecd5ffffffff,162.0,2.0,0.0
841ecd7ffffffff,54.0,3.0,0.0
841ecddffffffff,17.0,6.0,0.0
841ece1ffffffff,64.0,3.0,0.0
841ece5ffffffff,30.0,6.0,0.0
841ece7ffffffff,17.0,5.0,0.0
841ece9ffffffff,61.0,28.0,0.0
841ecebffffffff,3.0,3.0,0.0
841ecedffffffff,1.0,1.0,0.0
841ed01ffffffff,4.0,0.0,0.0
841ed03ffffffff,5.0,0.0,0.0
841ed05ffffffff,1.0,0.0,0.0
841ed07ffffffff,9.0,0.0,0.0
841ed0bffffffff,52.0,0.0,0.0
841ed0dffffffff,3.0,0.0,0.0
841ed11ffffffff,2.0,0.0,0.0
841ed13ffffffff,45.0,0.0,0.0
841ed19ffffffff,8.0,0.0,0.0
841ed1bffffffff,102.0,0.0,0.0
841ed1dffffffff,16.0,0.0,0.0
841ed29ffffffff,7.0,0.0,0.0
841ed2bffffffff,2.0,0.0,0.0
841ed31ffffffff,1.0,0.0,0.0
841ed33ffffffff,5.0,0.0,0.0
841ed35ffffffff,34.0,0.0,0.0
841ed37ffffffff,5.0,0.0,0.0
841ed39ffffffff,7.0,0.0,0.0
841ed3bffffffff,10.0,2.0,0.0
841ed3dffffffff,7.0,0.0,0.0
841ed41ffffffff,13.0,0.0,0.0
841ed43ffffffff,11.0,0.0,0.0
841ed45ffffffff,11.0,0.0,0.0
841ed47ffffffff,6.0,2.0,0.0
841ed49ffffffff,2.0,0.0,0.0
841ed4dffffffff,39.0,5.0,0.0
841ed53ffffffff,2.0,0.0,0.0
841ed55ffffffff,12.0,0.0,0.0
841ed57ffffffff,6.0,0.0,0.0
841ed59ffffffff,5.0,0.0,0.0
841ed63ffffffff,4.0,1.0,0.0
841ed6bffffffff,5.0,0.0,0.0
841ed91ffffffff,8.0,0.0,0.0
841ed93ffffffff,52.0,2.0,0.0
841ed9bffffffff,10.0,0.0,0.0
841eda1ffffffff,108.0,0.0,0.0
841eda3ffffffff,331.0,8.0,0.0
841eda5ffffffff,16.0,0.0,0.0
841eda7ffffffff,344.0,6.0,0.0
841edadffffffff,42.0,0.0,0.0
841edb5ffffffff,5.0,0.0,0.0
841edbbffffffff,6.0,0.0,0.0
841edc1ffffffff,11.0,0.0,0.0
841edc9ffffffff,59.0,0.0,0.0
841edcdffffffff,10.0,2.0,0.0
841edd7ffffffff,2.0,0.0,0.0
841ede1ffffffff,146.0,0.0,0.0
841ede5ffffffff,14.0,0.0,0.0
841ede7ffffffff,14.0,5.0,0.0
841ede9ffffffff,20.0,0.0,0.0
841edebffffffff,5.0,0.0,0.0
841ededffffffff,7.0,0.0,0.0
841ee09ffffffff,4.0,2.0,0.0
841ee0bffffffff,2.0,0.0,0.0
841ee19ffffffff,1.0,0.0,0.0
841ee25ffffffff,2.0,0.0,0.0
841ee27ffffffff,2.0,0.0,0.0
841ee29ffffffff,9.0,0.0,0.0
841ee2dffffffff,2.0,0.0,0.0
841ee35ffffffff,6.0,0.0,0.0
841ee37ffffffff,34.0,0.0,0.0
841ee53ffffffff,2.0,0.0,0.0
841ee59ffffffff,1.0,0.0,0.0
841ee65ffffffff,54.0,3.0,0.0
841ee67ffffffff,7.0,0.0,0.0
841ee81ffffffff,21.0,11.0,0.0
841ee83ffffffff,7.0,2.0,0.0
841ee85ffffffff,5.0,0.0,0.0
841ee91ffffffff,10.0,0.0,0.0
841ee95ffffffff,1.0,0.0,0.0
841ee97ffffffff,39.0,4.0,0.0
841eea3ffffffff,13.0,0.0,0.0
841eea7ffffffff,2.0,0.0,0.0
841eea9ffffffff,2.0,0.0,0.0
841eeabffffffff,2.0,0.0,0.0
841eeadffffffff,2.0,0.0,0.0
841eeb1ffffffff,49.0,22.0,0.0
841eeb5ffffffff,4.0,0.0,0.0
841eeb7ffffffff,88.0,4.0,0.0
841eeb9ffffffff,4.0,0.0,0.0
841eebbffffffff,10.0,6.0,0.0
841eebdffffffff,5.0,0.0,0.0
841eec7ffffffff,4.0,0.0,0.0
841eed3ffffffff,2.0,0.0,0.0
841eedbffffffff,11.0,0.0,0.0
841eee1ffffffff,1.0,0.0,0.0
841eee3ffffffff,17.0,2.0,0.0
841eee7ffffffff,1.0,0.0,0.0
841eeebffffffff,3.0,0.0,0.0
841ef01ffffffff,5.0,0.0,0.0
841ef05ffffffff,2.0,2.0,0.0
841ef09ffffffff,2.0,0.0,0.0
841ef0dffffffff,9.0,2.0,0.0
841ef11ffffffff,2.0,0.0,0.0
841ef13ffffffff,6.0,0.0,0.0
841ef19ffffffff,12.0,0.0,0.0
841ef1bffffffff,12.0,2.0,0.0
841ef1dffffffff,2.0,0.0,0.0
841ef21ffffffff,11.0,3.0,0.0
841ef23ffffffff,15.0,0.0,0.0
841ef27ffffffff,24.0,12.0,0.0
841ef29ffffffff,3.0,3.0,0.0
841ef2dffffffff,6.0,4.0,0.0
841ef33ffffffff,7.0,0.0,0.0
841ef37ffffffff,7.0,0.0,0.0
841ef41ffffffff,1.0,0.0,0.0
841ef43ffffffff,11.0,0.0,0.0
841ef45ffffffff,12.0,12.0,0.0
841ef47ffffffff,2.0,0.0,0.0
841ef4dffffffff,2.0,0.0,0.0
841ef51ffffffff,2.0,0.0,0.0
841ef59ffffffff,16.0,1.0,0.0
841ef5dffffffff,17.0,0.0,0.0
841ef61ffffffff,9.0,0.0,0.0
841ef63ffffffff,9.0,3.0,0.0
841ef65ffffffff,16.0,2.0,0.0
841ef67ffffffff,1.0,0.0,0.0
841ef69ffffffff,7.0,4.0,0.0
841ef6bffffffff,2.0,2.0,0.0
841f001ffffffff,313.0,272.0,0.0
841f003ffffffff,19.0,0.0,0.0
841f007ffffffff,8.0,0.0,0.0
841f009ffffffff,14.0,10.0,0.0
841f00dffffffff,44.0,0.0,0.0
841f011ffffffff,3.0,0.0,0.0
841f015ffffffff,14.0,0.0,0.0
841f017ffffffff,2.0,0.0,0.0
841f01dffffffff,18.0,0.0,0.0
841f021ffffffff,6.0,0.0,0.0
841f025ffffffff,170.0,0.0,0.0
841f029ffffffff,58.0,3.0,0.0
841f02bffffffff,2.0,0.0,0.0
841f02dffffffff,2.0,1.0,0.0
841f031ffffffff,1.0,0.0,0.0
841f033ffffffff,1.0,0.0,0.0
841f035ffffffff,12.0,2.0,0.0
841f037ffffffff,18.0,0.0,0.0
841f039ffffffff,1.0,0.0,0.0
841f03bffffffff,46.0,32.0,0.0
841f03dffffffff,3.0,0.0,0.0
841f041ffffffff,4.0,0.0,0.0
841f043ffffffff,5.0,2.0,0.0
841f045ffffffff,14.0,1.0,0.0
841f049ffffffff,9.0,0.0,0.0
841f04bffffffff,3.0,0.0,0.0
841f04dffffffff,9.0,5.0,0.0
841f051ffffffff,492.0,20.0,0.0
841f053ffffffff,11.0,0.0,0.0
841f055ffffffff,22.0,0.0,0.0
841f059ffffffff,266.0,51.0,0.0
841f05bffffffff,428.0,7.0,0.0
841f05dffffffff,44.0,5.0,0.0
841f061ffffffff,95.0,0.0,0.0
841f063ffffffff,3.0,0.0,0.0
841f065ffffffff,3.0,0.0,0.0
841f067ffffffff,6.0,0.0,0.0
841f069ffffffff,14.0,0.0,0.0
841f06bffffffff,4.0,0.0,0.0
841f06dffffffff,15.0,2.0,0.0
841f087ffffffff,2.0,0.0,0.0
841f089ffffffff,2.0,0.0,0.0
841f08dffffffff,1.0,0.0,0.0
841f097ffffffff,2.0,0.0,0.0
841f099ffffffff,1.0,0.0,0.0
841f09bffffffff,108.0,0.0,0.0
841f09dffffffff,2.0,0.0,0.0
841f0a1ffffffff,2.0,0.0,0.0
841f0a5ffffffff,5.0,0.0,0.0
841f0a7ffffffff,1.0,0.0,0.0
841f0abffffffff,1.0,0.0,0.0
841f0b1ffffffff,4.0,1.0,0.0
841f0b3ffffffff,4.0,0.0,0.0
841f0b5ffffffff,2.0,0.0,0.0
841f0bbffffffff,8.0,0.0,0.0
841f0bdffffffff,1.0,1.0,0.0
841f0c3ffffffff,2.0,0.0,0.0
841f0c7ffffffff,2.0,0.0,0.0
841f0d1ffffffff,14.0,2.0,0.0
841f0d3ffffffff,4.0,0.0,0.0
841f0d7ffffffff,2.0,0.0,0.0
841f0e1ffffffff,2.0,0.0,0.0
841f0e5ffffffff,3.0,0.0,0.0
841f0e7ffffffff,3.0,0.0,0.0
841f0e9ffffffff,1.0,0.0,0.0
841f0ebffffffff,7.0,0.0,0.0
841f0edffffffff,18.0,1.0,0.0
841f101ffffffff,4.0,0.0,0.0
841f103ffffffff,108.0,0.0,0.0
841f105ffffffff,13.0,0.0,0.0
841f107ffffffff,9.0,4.0,0.0
841f109ffffffff,2.0,0.0,0.0
841f10dffffffff,20.0,0.0,0.0
841f111ffffffff,4.0,0.0,0.0
841f113ffffffff,2.0,0.0,0.0
841f115ffffffff,5.0,0.0,0.0
841f117ffffffff,45.0,0.0,0.0
841f119ffffffff,4.0,0.0,0.0
841f11bffffffff,20.0,0.0,0.0
841f11dffffffff,25.0,0.0,0.0
841f121ffffffff,52.0,0.0,0.0
841f123ffffffff,3.0,0.0,0.0
841f125ffffffff,60.0,0.0,0.0
841f129ffffffff,85.0,6.0,0.0
841f12bffffffff,24.0,0.0,0.0
841f12dffffffff,363.0,0.0,0.0
841f131ffffffff,105.0,0.0,0.0
841f133ffffffff,135.0,4.0,0.0
841f135ffffffff,4.0,0.0,0.0
841f137ffffffff,285.0,2.0,0.0
841f139ffffffff,2.0,0.0,0.0
841f13bffffffff,12.0,0.0,0.0
841f141ffffffff,5.0,0.0,0.0
841f143ffffffff,37.0,0.0,0.0
841f145ffffffff,29.0,0.0,0.0
841f147ffffffff,7.0,0.0,0.0
841f149ffffffff,30.0,0.0,0.0
841f14bffffffff,20.0,0.0,0.0
841f14dffffffff,26.0,0.0,0.0
841f153ffffffff,26.0,6.0,0.0
841f155ffffffff,34.0,0.0,0.0
841f157ffffffff,16.0,2.0,0.0
841f159ffffffff,6.0,0.0,0.0
841f15bffffffff,73.0,23.0,0.0
841f15dffffffff,8.0,0.0,0.0
841f161ffffffff,9.0,0.0,0.0
841f163ffffffff,4.0,0.0,0.0
841f165ffffffff,40.0,4.0,0.0
841f167ffffffff,2.0,0.0,0.0
841f169ffffffff,15.0,0.0,0.0
841f16bffffffff,3.0,0.0,0.0
841f16dffffffff,56.0,4.0,0.0
841f181ffffffff,10.0,0.0,0.0
841f183ffffffff,40.0,2.0,0.0
841f185ffffffff,9.0,6.0,0.0
841f187ffffffff,2.0,2.0,0.0
841f189ffffffff,47.0,2.0,0.0
841f18bffffffff,55.0,6.0,0.0
841f18dffffffff,8.0,0.0,0.0
841f191ffffffff,3.0,0.0,0.0
841f193ffffffff,5.0,0.0,0.0
841f195ffffffff,194.0,2.0,0.0
841f199ffffffff,56.0,4.0,0.0
841f19dffffffff,2.0,0.0,0.0
841f1a1ffffffff,196.0,96.0,0.0
841f1a3ffffffff,20.0,0.0,0.0
841f1a5ffffffff,396.0,0.0,0.0
841f1a7ffffffff,7.0,2.0,0.0
841f1a9ffffffff,55.0,16.0,0.0
841f1abffffffff,22.0,6.0,0.0
841f1adffffffff,25.0,10.0,0.0
841f1b1ffffffff,35.0,2.0,0.0
841f1b3ffffffff,74.0,37.0,0.0
841f1b5ffffffff,16.0,0.0,0.0
841f1b7ffffffff,43.0,0.0,0.0
841f1bbffffffff,51.0,15.0,0.0
841f1bdffffffff,5.0,0.0,0.0
841f1c1ffffffff,42.0,0.0,0.0
841f1c3ffffffff,26.0,1.0,0.0
841f1c5ffffffff,1.0,0.0,0.0
841f1c7ffffffff,29.0,2.0,0.0
841f1cdffffffff,36.0,0.0,0.0
841f1d1ffffffff,44.0,1.0,0.0
841f1d3ffffffff,8.0,7.0,0.0
841f1d5ffffffff,255.0,6.0,0.0
841f1d7ffffffff,9.0,0.0,0.0
841f1d9ffffffff,21.0,2.0,0.0
841f1dbffffffff,62.0,3.0,0.0
841f1ddffffffff,11.0,0.0,0.0
841f1e1ffffffff,7.0,0.0,0.0
841f1e3ffffffff,3.0,1.0,0.0
841f1e5ffffffff,15.0,0.0,0.0
841f1e7ffffffff,13.0,4.0,0.0
841f1e9ffffffff,2.0,0.0,0.0
841f1ebffffffff,12.0,0.0,0.0
841f1edffffffff,1.0,0.0,0.0
841f205ffffffff,10.0,4.0,0.0
841f207ffffffff,12.0,0.0,0.0
841f209ffffffff,2.0,0.0,0.0
841f20dffffffff,14.0,4.0,0.0
841f211ffffffff,10.0,1.0,0.0
841f217ffffffff,27.0,0.0,0.0
841f219ffffffff,30.0,2.0,0.0
841f21dffffffff,6.0,4.0,0.0
841f221ffffffff,16.0,0.0,0.0
841f223ffffffff,18.0,0.0,0.0
841f225ffffffff,7.0,4.0,0.0
841f229ffffffff,8.0,2.0,0.0
841f22bffffffff,51.0,2.0,0.0
841f22dffffffff,10.0,0.0,0.0
841f231ffffffff,22.0,4.0,0.0
841f233ffffffff,93.0,19.0,0.0
841f235ffffffff,6.0,0.0,0.0
841f237ffffffff,56.0,5.0,0.0
841f23bffffffff,8.0,0.0,0.0
841f241ffffffff,5.0,0.0,0.0
841f243ffffffff,2.0,0.0,0.0
841f245ffffffff,19.0,2.0,0.0
841f247ffffffff,5.0,0.0,0.0
841f24bffffffff,50.0,13.0,0.0
841f251ffffffff,41.0,2.0,0.0
841f253ffffffff,15.0,0.0,0.0
841f257ffffffff,13.0,0.0,0.0
841f259ffffffff,4.0,0.0,0.0
841f25bffffffff,2.0,0.0,0.0
841f25dffffffff,34.0,13.0,0.0
841f261ffffffff,11.0,0.0,0.0
841f265ffffffff,4.0,0.0,0.0
841f267ffffffff,14.0,0.0,0.0
841f269ffffffff,18.0,0.0,0.0
841f26dffffffff,9.0,0.0,0.0
841f281ffffffff,5.0,0.0,0.0
841f283ffffffff,128.0,16.0,0.0
841f285ffffffff,4.0,0.0,0.0
841f291ffffffff,2.0,0.0,0.0
841f299ffffffff,4.0,0.0,0.0
841f29dffffffff,68.0,0.0,0.0
841f2a1ffffffff,7.0,1.0,0.0
841f2a3ffffffff,601.0,601.0,0.0
841f2a7ffffffff,4.0,2.0,0.0
841f2a9ffffffff,215.0,50.0,0.0
841f2adffffffff,44.0,9.0,0.0
841f2cdffffffff,2.0,0.0,0.0
841f2d3ffffffff,18.0,6.0,0.0
841f2d7ffffffff,43.0,2.0,0.0
841f2dbffffffff,33.0,0.0,0.0
841f2e1ffffffff,6.0,0.0,0.0
841f2e3ffffffff,15.0,0.0,0.0
841f2e5ffffffff,7.0,0.0,0.0
841f2e7ffffffff,15.0,3.0,0.0
841f2edffffffff,7.0,0.0,0.0
841f303ffffffff,7.0,0.0,0.0
841f311ffffffff,15.0,9.0,0.0
841f313ffffffff,3.0,1.0,0.0
841f315ffffffff,34.0,11.0,0.0
841f317ffffffff,4.0,1.0,0.0
841f319ffffffff,6.0,0.0,0.0
841f31bffffffff,26.0,23.0,0.0
841f31dffffffff,8.0,1.0,0.0
841f325ffffffff,12.0,5.0,0.0
841f327ffffffff,38.0,3.0,0.0
841f331ffffffff,11.0,2.0,0.0
841f333ffffffff,14.0,4.0,0.0
841f335ffffffff,31.0,0.0,0.0
841f337ffffffff,17.0,0.0,0.0
841f339ffffffff,1.0,0.0,0.0
841f33bffffffff,67.0,7.0,0.0
841f33dffffffff,422.0,30.0,20.0
841f351ffffffff,25.0,10.0,0.0
841f353ffffffff,5.0,0.0,0.0
841f355ffffffff,31.0,14.0,0.0
841f357ffffffff,37.0,24.0,0.0
841f359ffffffff,5.0,0.0,0.0
841f35bffffffff,13.0,4.0,0.0
841f401ffffffff,1.0,0.0,0.0
841f403ffffffff,28.0,0.0,0.0
841f407ffffffff,22.0,0.0,0.0
841f40bffffffff,7.0,0.0,0.0
841f413ffffffff,21.0,0.0,0.0
841f417ffffffff,1.0,0.0,0.0
841f419ffffffff,3.0,0.0,0.0
841f41dffffffff,4.0,0.0,0.0
841f421ffffffff,1.0,0.0,0.0
841f425ffffffff,3.0,0.0,0.0
841f427ffffffff,7.0,0.0,0.0
841f42bffffffff,4.0,0.0,0.0
841f42dffffffff,2.0,0.0,0.0
841f43bffffffff,4.0,0.0,0.0
841f43dffffffff,2.0,0.0,0.0
841f447ffffffff,2.0,0.0,0.0
841f44dffffffff,2.0,0.0,0.0
841f451ffffffff,3.0,0.0,0.0
841f453ffffffff,8.0,0.0,0.0
841f455ffffffff,3.0,0.0,0.0
841f457ffffffff,8.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f467ffffffff,2.0,0.0,0.0
841f469ffffffff,2.0,0.0,0.0
841f46bffffffff,3.0,0.0,0.0
841f487ffffffff,5.0,0.0,0.0
841f4a5ffffffff,6.0,0.0,0.0
841f4b9ffffffff,1.0,0.0,0.0
841f4c1ffffffff,2.0,0.0,0.0
841f4c5ffffffff,4.0,0.0,0.0
841f4c7ffffffff,10.0,0.0,0.0
841f4cbffffffff,1.0,0.0,0.0
841f4e1ffffffff,78.0,0.0,0.0
841f4e3ffffffff,51.0,0.0,0.0
841f4e5ffffffff,4.0,0.0,0.0
841f4e7ffffffff,5.0,0.0,0.0
841f4e9ffffffff,12.0,0.0,0.0
841f4ebffffffff,139.0,0.0,0.0
841f4edffffffff,4.0,0.0,0.0
841f501ffffffff,3.0,0.0,0.0
841f503ffffffff,1.0,0.0,0.0
841f50bffffffff,2.0,0.0,0.0
841f511ffffffff,26.0,1.0,0.0
841f513ffffffff,28.0,2.0,0.0
841f515ffffffff,3.0,0.0,0.0
841f517ffffffff,2.0,0.0,0.0
841f519ffffffff,159.0,27.0,0.0
841f51bffffffff,7.0,0.0,0.0
841f51dffffffff,21.0,0.0,0.0
841f521ffffffff,4.0,0.0,0.0
841f523ffffffff,27.0,1.0,0.0
841f525ffffffff,12.0,0.0,0.0
841f529ffffffff,1.0,0.0,0.0
841f52bffffffff,16.0,3.0,0.0
841f535ffffffff,200.0,4.0,0.0
841f539ffffffff,4.0,2.0,0.0
841f53bffffffff,2.0,0.0,0.0
841f53dffffffff,30.0,0.0,0.0
841f543ffffffff,1.0,0.0,0.0
841f547ffffffff,5.0,0.0,0.0
841f54bffffffff,2.0,0.0,0.0
841f551ffffffff,2.0,0.0,0.0
841f553ffffffff,12.0,0.0,0.0
841f555ffffffff,8.0,0.0,0.0
841f55dffffffff,2.0,0.0,0.0
841f561ffffffff,2.0,0.0,0.0
841f563ffffffff,1.0,0.0,0.0
841f565ffffffff,22.0,0.0,0.0
841f567ffffffff,7.0,0.0,0.0
841f56dffffffff,7.0,0.0,0.0
841f583ffffffff,8.0,0.0,0.0
841f585ffffffff,7.0,0.0,0.0
841f587ffffffff,3.0,0.0,0.0
841f58bffffffff,2.0,0.0,0.0
841f58dffffffff,2.0,0.0,0.0
841f593ffffffff,29.0,0.0,0.0
841f597ffffffff,1.0,0.0,0.0
841f59bffffffff,4.0,0.0,0.0
841f5a7ffffffff,2.0,0.0,0.0
841f5a9ffffffff,2.0,0.0,0.0
841f5adffffffff,44.0,0.0,0.0
841f5b3ffffffff,3.0,0.0,0.0
841f5b5ffffffff,4.0,0.0,0.0
841f5b7ffffffff,2.0,0.0,0.0
841f5b9ffffffff,4.0,0.0,0.0
841f5bbffffffff,3.0,0.0,0.0
841f5c5ffffffff,310.0,34.0,0.0
841f5c7ffffffff,11.0,0.0,0.0
841f5c9ffffffff,1.0,0.0,0.0
841f5d5ffffffff,4.0,0.0,0.0
841f5ddffffffff,2.0,0.0,0.0
841f5e1ffffffff,30.0,0.0,0.0
841f5e3ffffffff,16.0,0.0,0.0
841f5e7ffffffff,1.0,0.0,0.0
841f5e9ffffffff,30.0,5.0,0.0
841f5ebffffffff,5.0,0.0,0.0
841f601ffffffff,3.0,0.0,0.0
841f603ffffffff,4.0,0.0,0.0
841f605ffffffff,17.0,0.0,0.0
841f607ffffffff,8.0,0.0,0.0
841f60bffffffff,7.0,0.0,0.0
841f60dffffffff,6.0,0.0,0.0
841f61bffffffff,40.0,0.0,0.0
841f61dffffffff,2.0,0.0,0.0
841f621ffffffff,4.0,0.0,0.0
841f62dffffffff,2.0,0.0,0.0
841f631ffffffff,2.0,0.0,0.0
841f639ffffffff,1.0,0.0,0.0
841f63bffffffff,2.0,0.0,0.0
841f645ffffffff,17.0,7.0,0.0
841f64dffffffff,7.0,0.0,0.0
841f655ffffffff,3.0,0.0,0.0
841f659ffffffff,18.0,0.0,0.0
841f65dffffffff,52.0,0.0,0.0
841f669ffffffff,2.0,0.0,0.0
841f681ffffffff,10.0,0.0,0.0
