cell_id,Thalasseus sandvicensis,Thalasseus sandvicensis sandvicensis,Thalasseus sandvicensis acuflavidus,Thalasseus sandvicensis eurygnathus,Thalasseus sandvicensis acuflavidus x eurygnathus
841f9b1ffffffff,4.0,2.0,0.0,0.0,0.0
841f9b5ffffffff,8.0,0.0,0.0,0.0,0.0
841f9b7ffffffff,3.0,0.0,0.0,0.0,0.0
841fb4dffffffff,2.0,0.0,0.0,0.0,0.0
842a1a5ffffffff,418.0,0.0,32.0,0.0,0.0
842aa93ffffffff,18.0,0.0,3.0,0.0,0.0
842aa97ffffffff,18.0,0.0,0.0,0.0,0.0
842aa9bffffffff,616.0,0.0,16.0,0.0,0.0
842aad1ffffffff,122.0,0.0,0.0,0.0,0.0
842aadbffffffff,15.0,0.0,0.0,0.0,0.0
842ac69ffffffff,14.0,0.0,0.0,0.0,0.0
842ac6dffffffff,999.0,0.0,114.0,0.0,0.0
842ad03ffffffff,325.0,0.0,26.0,0.0,0.0
842ad07ffffffff,2.0,0.0,0.0,0.0,0.0
842ad0bffffffff,267.0,0.0,3.0,0.0,0.0
842ad15ffffffff,282.0,0.0,12.0,0.0,0.0
842ad31ffffffff,132.0,0.0,0.0,0.0,0.0
842ad35ffffffff,10.0,0.0,0.0,0.0,0.0
842ad37ffffffff,361.0,0.0,4.0,0.0,0.0
842ad39ffffffff,366.0,0.0,4.0,0.0,0.0
842ad51ffffffff,196.0,0.0,5.0,0.0,0.0
842ad55ffffffff,162.0,0.0,4.0,0.0,0.0
842ad57ffffffff,144.0,0.0,4.0,0.0,0.0
842ad59ffffffff,125.0,0.0,3.0,0.0,0.0
842ad5bffffffff,188.0,0.0,2.0,0.0,0.0
842ad5dffffffff,1.0,0.0,0.0,0.0,0.0
842af01ffffffff,34.0,0.0,0.0,0.0,0.0
842af03ffffffff,134.0,0.0,10.0,0.0,0.0
842af05ffffffff,4.0,0.0,0.0,0.0,0.0
842af07ffffffff,33.0,0.0,5.0,0.0,0.0
842af0dffffffff,489.0,0.0,20.0,0.0,0.0
842af15ffffffff,1011.0,0.0,168.0,0.0,0.0
842af17ffffffff,174.0,0.0,15.0,0.0,0.0
842af19ffffffff,2.0,0.0,0.0,0.0,0.0
842af1dffffffff,4.0,0.0,0.0,0.0,0.0
842af31ffffffff,4.0,0.0,0.0,0.0,0.0
842af33ffffffff,132.0,0.0,8.0,0.0,0.0
842af37ffffffff,7.0,0.0,2.0,0.0,0.0
842af39ffffffff,5.0,0.0,0.0,0.0,0.0
842af3bffffffff,13.0,0.0,2.0,0.0,0.0
842af45ffffffff,3.0,0.0,1.0,0.0,0.0
842af61ffffffff,162.0,0.0,1.0,0.0,0.0
842af63ffffffff,585.0,0.0,46.0,0.0,0.0
842af69ffffffff,63.0,0.0,3.0,0.0,0.0
842af6bffffffff,154.0,0.0,18.0,0.0,0.0
842af6dffffffff,7.0,0.0,0.0,0.0,0.0
842c0b3ffffffff,3.0,0.0,0.0,0.0,0.0
842c0b7ffffffff,3.0,0.0,0.0,0.0,0.0
842c193ffffffff,15.0,0.0,0.0,0.0,0.0
842c203ffffffff,68.0,0.0,0.0,0.0,0.0
842c20dffffffff,12.0,2.0,0.0,0.0,0.0
842c211ffffffff,14.0,0.0,0.0,0.0,0.0
842c215ffffffff,20.0,0.0,0.0,0.0,0.0
842c219ffffffff,53.0,0.0,0.0,0.0,0.0
842c21dffffffff,37.0,0.0,0.0,0.0,0.0
842c245ffffffff,2.0,0.0,0.0,0.0,0.0
842c26bffffffff,5.0,0.0,0.0,0.0,0.0
842c2a3ffffffff,1.0,0.0,0.0,0.0,0.0
842c56dffffffff,170.0,0.0,0.0,0.0,0.0
842c725ffffffff,6.0,0.0,0.0,0.0,0.0
842c729ffffffff,2.0,0.0,0.0,0.0,0.0
842c835ffffffff,1.0,0.0,0.0,0.0,0.0
842c8edffffffff,5.0,0.0,0.0,0.0,0.0
842c933ffffffff,120.0,6.0,0.0,0.0,0.0
842c937ffffffff,3.0,0.0,0.0,0.0,0.0
842c93bffffffff,124.0,10.0,0.0,0.0,0.0
842c9c9ffffffff,6.0,0.0,0.0,0.0,0.0
842cc03ffffffff,2.0,0.0,0.0,0.0,0.0
842cc05ffffffff,2.0,0.0,0.0,0.0,0.0
842cc07ffffffff,15.0,0.0,0.0,0.0,0.0
842cc15ffffffff,2.0,0.0,0.0,0.0,0.0
842cc3dffffffff,2.0,0.0,0.0,0.0,0.0
842cd5bffffffff,3.0,0.0,0.0,0.0,0.0
842ce41ffffffff,1.0,0.0,0.0,0.0,0.0
842ce45ffffffff,2.0,0.0,0.0,0.0,0.0
842ce49ffffffff,2.0,0.0,0.0,0.0,0.0
842ce51ffffffff,1.0,0.0,0.0,0.0,0.0
842cf17ffffffff,7.0,0.0,0.0,0.0,0.0
842cf19ffffffff,1.0,0.0,0.0,0.0,0.0
842cf31ffffffff,5.0,0.0,0.0,0.0,0.0
842cf35ffffffff,6.0,0.0,0.0,0.0,0.0
842cf59ffffffff,11.0,0.0,0.0,0.0,0.0
842cf5bffffffff,12.0,0.0,0.0,0.0,0.0
842d01dffffffff,4.0,0.0,0.0,0.0,0.0
842d033ffffffff,6.0,0.0,0.0,0.0,0.0
842d03bffffffff,20.0,6.0,0.0,0.0,0.0
842d03dffffffff,2.0,2.0,0.0,0.0,0.0
842d049ffffffff,2.0,0.0,0.0,0.0,0.0
842d0e5ffffffff,3.0,3.0,0.0,0.0,0.0
842d0edffffffff,5.0,0.0,0.0,0.0,0.0
842d125ffffffff,70.0,0.0,0.0,0.0,0.0
842d14bffffffff,3.0,0.0,0.0,0.0,0.0
842d1c3ffffffff,1.0,0.0,0.0,0.0,0.0
842d227ffffffff,24.0,0.0,0.0,0.0,0.0
842d28bffffffff,1.0,0.0,0.0,0.0,0.0
842d293ffffffff,1.0,0.0,0.0,0.0,0.0
842d2dbffffffff,2.0,0.0,0.0,0.0,0.0
842d33dffffffff,4.0,0.0,0.0,0.0,0.0
842d35bffffffff,5.0,0.0,0.0,0.0,0.0
842d561ffffffff,2.0,0.0,0.0,0.0,0.0
842d701ffffffff,5.0,0.0,0.0,0.0,0.0
842d705ffffffff,2.0,0.0,0.0,0.0,0.0
842d71bffffffff,4.0,0.0,0.0,0.0,0.0
842d71dffffffff,1.0,0.0,0.0,0.0,0.0
842d721ffffffff,5.0,0.0,0.0,0.0,0.0
842d729ffffffff,11.0,0.0,0.0,0.0,0.0
842d745ffffffff,2.0,0.0,0.0,0.0,0.0
842d751ffffffff,4.0,0.0,0.0,0.0,0.0
842d753ffffffff,2.0,0.0,0.0,0.0,0.0
842d763ffffffff,13.0,0.0,0.0,0.0,0.0
842d76bffffffff,4.0,0.0,0.0,0.0,0.0
842da17ffffffff,129.0,2.0,0.0,0.0,0.0
842da19ffffffff,29.0,1.0,0.0,0.0,0.0
842da1bffffffff,20.0,0.0,0.0,0.0,0.0
842da23ffffffff,10.0,0.0,0.0,0.0,0.0
842da25ffffffff,2.0,0.0,0.0,0.0,0.0
842da51ffffffff,41.0,0.0,0.0,0.0,0.0
842da53ffffffff,26.0,2.0,0.0,0.0,0.0
842da5dffffffff,56.0,2.0,0.0,0.0,0.0
842da69ffffffff,1.0,0.0,0.0,0.0,0.0
842dacdffffffff,4.0,0.0,0.0,0.0,0.0
842db01ffffffff,26.0,3.0,0.0,0.0,0.0
842db0bffffffff,263.0,51.0,0.0,0.0,0.0
842db0dffffffff,146.0,30.0,0.0,0.0,0.0
842db57ffffffff,1.0,0.0,0.0,0.0,0.0
842db63ffffffff,79.0,6.0,0.0,0.0,0.0
8434413ffffffff,12.0,3.0,0.0,0.0,0.0
84344c5ffffffff,25.0,11.0,0.0,0.0,0.0
84344cbffffffff,7.0,0.0,0.0,0.0,0.0
843466bffffffff,6.0,2.0,0.0,0.0,0.0
8434691ffffffff,43.0,14.0,0.0,0.0,0.0
8434695ffffffff,6.0,0.0,0.0,0.0,0.0
8434697ffffffff,82.0,11.0,0.0,0.0,0.0
8434699ffffffff,44.0,2.0,0.0,0.0,0.0
843469dffffffff,21.0,3.0,0.0,0.0,0.0
84346a7ffffffff,4.0,2.0,0.0,0.0,0.0
84346b5ffffffff,5.0,2.0,0.0,0.0,0.0
84346b7ffffffff,3.0,0.0,0.0,0.0,0.0
84346bbffffffff,33.0,11.0,0.0,0.0,0.0
84346d7ffffffff,4.0,0.0,0.0,0.0,0.0
84346dbffffffff,5.0,0.0,0.0,0.0,0.0
84351b5ffffffff,94.0,0.0,0.0,0.0,0.0
8438209ffffffff,9.0,0.0,0.0,0.0,0.0
843820dffffffff,26.0,4.0,0.0,0.0,0.0
8438247ffffffff,481.0,39.0,0.0,0.0,0.0
8438251ffffffff,116.0,0.0,0.0,0.0,0.0
8438253ffffffff,13.0,0.0,0.0,0.0,0.0
8438255ffffffff,58.0,3.0,0.0,0.0,0.0
843825bffffffff,338.0,0.0,0.0,0.0,0.0
843825dffffffff,12.0,0.0,0.0,0.0,0.0
8438269ffffffff,55.0,0.0,0.0,0.0,0.0
843826bffffffff,79.0,8.0,0.0,0.0,0.0
8438349ffffffff,1.0,0.0,0.0,0.0,0.0
84384a1ffffffff,4.0,0.0,0.0,0.0,0.0
84384a9ffffffff,4.0,0.0,0.0,0.0,0.0
84384c5ffffffff,2.0,0.0,0.0,0.0,0.0
84384e3ffffffff,4.0,0.0,0.0,0.0,0.0
84384e5ffffffff,2.0,0.0,0.0,0.0,0.0
84384e7ffffffff,3.0,0.0,0.0,0.0,0.0
843865bffffffff,3.0,0.0,0.0,0.0,0.0
8438681ffffffff,2.0,0.0,0.0,0.0,0.0
8438685ffffffff,5.0,0.0,0.0,0.0,0.0
84386a1ffffffff,1.0,0.0,0.0,0.0,0.0
84386a3ffffffff,2.0,0.0,0.0,0.0,0.0
84386a7ffffffff,1.0,0.0,0.0,0.0,0.0
84386d3ffffffff,2.0,0.0,0.0,0.0,0.0
84386e1ffffffff,1.0,0.0,0.0,0.0,0.0
84386e3ffffffff,12.0,0.0,0.0,0.0,0.0
8439101ffffffff,1291.0,4.0,0.0,0.0,0.0
8439103ffffffff,334.0,10.0,0.0,0.0,0.0
8439105ffffffff,68.0,0.0,0.0,0.0,0.0
8439107ffffffff,5.0,0.0,0.0,0.0,0.0
8439109ffffffff,13.0,0.0,0.0,0.0,0.0
843910bffffffff,6.0,0.0,0.0,0.0,0.0
843910dffffffff,8.0,0.0,0.0,0.0,0.0
8439111ffffffff,204.0,4.0,0.0,0.0,0.0
8439113ffffffff,364.0,8.0,0.0,0.0,0.0
8439115ffffffff,897.0,10.0,0.0,0.0,0.0
8439117ffffffff,356.0,3.0,0.0,0.0,0.0
8439119ffffffff,18.0,0.0,0.0,0.0,0.0
8439151ffffffff,19.0,0.0,0.0,0.0,0.0
8439155ffffffff,165.0,1.0,0.0,0.0,0.0
8439159ffffffff,630.0,0.0,0.0,0.0,0.0
843915dffffffff,188.0,9.0,0.0,0.0,0.0
8439183ffffffff,9.0,0.0,0.0,0.0,0.0
8439187ffffffff,29.0,0.0,0.0,0.0,0.0
843918bffffffff,2.0,0.0,0.0,0.0,0.0
8439193ffffffff,1.0,0.0,0.0,0.0,0.0
8439195ffffffff,530.0,0.0,0.0,0.0,0.0
8439197ffffffff,108.0,0.0,0.0,0.0,0.0
84391a1ffffffff,94.0,0.0,0.0,0.0,0.0
84391a5ffffffff,11.0,0.0,0.0,0.0,0.0
84391a9ffffffff,1607.0,66.0,0.0,0.0,0.0
84391abffffffff,603.0,62.0,0.0,0.0,0.0
84391adffffffff,6.0,0.0,0.0,0.0,0.0
84391b9ffffffff,165.0,0.0,0.0,0.0,0.0
84391e1ffffffff,758.0,13.0,0.0,0.0,0.0
84391e3ffffffff,276.0,27.0,0.0,0.0,0.0
84391e7ffffffff,178.0,2.0,0.0,0.0,0.0
84391e9ffffffff,235.0,10.0,0.0,0.0,0.0
84391ebffffffff,140.0,3.0,0.0,0.0,0.0
8439205ffffffff,147.0,4.0,0.0,0.0,0.0
8439209ffffffff,53.0,0.0,0.0,0.0,0.0
843920dffffffff,618.0,0.0,0.0,0.0,0.0
8439221ffffffff,422.0,0.0,0.0,0.0,0.0
8439225ffffffff,9.0,0.0,0.0,0.0,0.0
8439227ffffffff,540.0,0.0,0.0,0.0,0.0
8439229ffffffff,136.0,2.0,0.0,0.0,0.0
8439241ffffffff,152.0,0.0,0.0,0.0,0.0
8439243ffffffff,72.0,0.0,0.0,0.0,0.0
8439245ffffffff,2.0,0.0,0.0,0.0,0.0
8439247ffffffff,162.0,0.0,0.0,0.0,0.0
843924bffffffff,6.0,0.0,0.0,0.0,0.0
8439251ffffffff,11.0,0.0,0.0,0.0,0.0
8439253ffffffff,122.0,0.0,0.0,0.0,0.0
8439255ffffffff,2.0,0.0,0.0,0.0,0.0
8439259ffffffff,205.0,0.0,0.0,0.0,0.0
843925bffffffff,533.0,0.0,0.0,0.0,0.0
843925dffffffff,226.0,0.0,0.0,0.0,0.0
8439263ffffffff,30.0,0.0,0.0,0.0,0.0
843926bffffffff,52.0,0.0,0.0,0.0,0.0
84392d9ffffffff,8.0,0.0,0.0,0.0,0.0
84392dbffffffff,1829.0,37.0,0.0,0.0,0.0
8439311ffffffff,125.0,0.0,0.0,0.0,0.0
8439317ffffffff,73.0,0.0,0.0,0.0,0.0
8439319ffffffff,1.0,0.0,0.0,0.0,0.0
843931bffffffff,710.0,0.0,0.0,0.0,0.0
8439331ffffffff,69.0,0.0,0.0,0.0,0.0
8439333ffffffff,220.0,2.0,0.0,0.0,0.0
8439335ffffffff,53.0,0.0,0.0,0.0,0.0
8439337ffffffff,1359.0,8.0,0.0,0.0,0.0
8439339ffffffff,67.0,0.0,0.0,0.0,0.0
843933bffffffff,729.0,0.0,0.0,0.0,0.0
8439423ffffffff,2.0,0.0,0.0,0.0,0.0
8439427ffffffff,104.0,0.0,0.0,0.0,0.0
8439433ffffffff,2.0,0.0,0.0,0.0,0.0
8439435ffffffff,121.0,0.0,0.0,0.0,0.0
8439443ffffffff,32.0,0.0,0.0,0.0,0.0
8439447ffffffff,267.0,0.0,0.0,0.0,0.0
8439451ffffffff,7.0,0.0,0.0,0.0,0.0
8439455ffffffff,31.0,0.0,0.0,0.0,0.0
8439459ffffffff,94.0,0.0,0.0,0.0,0.0
843945dffffffff,2.0,0.0,0.0,0.0,0.0
8439469ffffffff,118.0,0.0,0.0,0.0,0.0
843946bffffffff,41.0,0.0,0.0,0.0,0.0
843946dffffffff,660.0,0.0,0.0,0.0,0.0
843949bffffffff,2.0,2.0,0.0,0.0,0.0
843950dffffffff,38.0,0.0,0.0,0.0,0.0
843951dffffffff,20.0,0.0,0.0,0.0,0.0
843952dffffffff,77.0,0.0,0.0,0.0,0.0
8439541ffffffff,984.0,0.0,0.0,0.0,0.0
8439547ffffffff,589.0,0.0,0.0,0.0,0.0
843954bffffffff,72.0,0.0,0.0,0.0,0.0
8439563ffffffff,133.0,0.0,0.0,0.0,0.0
8439565ffffffff,1.0,0.0,0.0,0.0,0.0
8439567ffffffff,510.0,0.0,0.0,0.0,0.0
84395c1ffffffff,16.0,0.0,0.0,0.0,0.0
84395c9ffffffff,25.0,0.0,0.0,0.0,0.0
84395cbffffffff,10.0,0.0,0.0,0.0,0.0
84395d9ffffffff,7.0,0.0,0.0,0.0,0.0
8439617ffffffff,8.0,0.0,0.0,0.0,0.0
8439633ffffffff,28.0,10.0,0.0,0.0,0.0
843963bffffffff,7.0,4.0,0.0,0.0,0.0
8439683ffffffff,2.0,2.0,0.0,0.0,0.0
8439689ffffffff,2.0,0.0,0.0,0.0,0.0
843968dffffffff,248.0,23.0,0.0,0.0,0.0
8439691ffffffff,6.0,2.0,0.0,0.0,0.0
8439695ffffffff,4.0,0.0,0.0,0.0,0.0
843969bffffffff,22.0,1.0,0.0,0.0,0.0
84396c5ffffffff,73.0,9.0,0.0,0.0,0.0
84396c7ffffffff,74.0,8.0,0.0,0.0,0.0
84396e9ffffffff,72.0,0.0,0.0,0.0,0.0
84396ebffffffff,179.0,18.0,0.0,0.0,0.0
84396edffffffff,7.0,1.0,0.0,0.0,0.0
8439733ffffffff,497.0,0.0,0.0,0.0,0.0
8439737ffffffff,40.0,0.0,0.0,0.0,0.0
8439805ffffffff,35.0,4.0,0.0,0.0,0.0
8439821ffffffff,34.0,10.0,0.0,0.0,0.0
8439825ffffffff,89.0,9.0,0.0,0.0,0.0
8439827ffffffff,162.0,23.0,0.0,0.0,0.0
8439851ffffffff,19.0,0.0,0.0,0.0,0.0
8439853ffffffff,4.0,0.0,0.0,0.0,0.0
8439855ffffffff,22.0,6.0,0.0,0.0,0.0
843985bffffffff,2.0,0.0,0.0,0.0,0.0
8439915ffffffff,8.0,0.0,0.0,0.0,0.0
843991bffffffff,178.0,20.0,0.0,0.0,0.0
8439921ffffffff,10.0,0.0,0.0,0.0,0.0
843992bffffffff,3.0,0.0,0.0,0.0,0.0
843992dffffffff,14.0,0.0,0.0,0.0,0.0
843993bffffffff,2.0,0.0,0.0,0.0,0.0
8439a83ffffffff,19.0,0.0,0.0,0.0,0.0
8439a87ffffffff,60.0,10.0,0.0,0.0,0.0
8439a99ffffffff,151.0,22.0,0.0,0.0,0.0
8439aa9ffffffff,6.0,0.0,0.0,0.0,0.0
8439ab9ffffffff,15.0,0.0,0.0,0.0,0.0
843e583ffffffff,4.0,0.0,0.0,0.0,0.0
843e58bffffffff,1.0,0.0,0.0,0.0,0.0
843e60bffffffff,2.0,0.0,0.0,0.0,0.0
843e629ffffffff,2.0,0.0,0.0,0.0,0.0
843e655ffffffff,10.0,0.0,0.0,0.0,0.0
843e689ffffffff,182.0,19.0,0.0,0.0,0.0
843e68dffffffff,605.0,40.0,0.0,0.0,0.0
843e6a1ffffffff,1.0,0.0,0.0,0.0,0.0
843f259ffffffff,1.0,1.0,0.0,0.0,0.0
843f26dffffffff,3.0,1.0,0.0,0.0,0.0
843f283ffffffff,11.0,0.0,0.0,0.0,0.0
843f293ffffffff,1.0,0.0,0.0,0.0,0.0
843f295ffffffff,4.0,0.0,0.0,0.0,0.0
843f299ffffffff,30.0,0.0,0.0,0.0,0.0
843f29bffffffff,9.0,0.0,0.0,0.0,0.0
843f2b9ffffffff,2.0,0.0,0.0,0.0,0.0
843f2c3ffffffff,20.0,0.0,0.0,0.0,0.0
843f2d1ffffffff,2.0,0.0,0.0,0.0,0.0
843f2d5ffffffff,5.0,0.0,0.0,0.0,0.0
843f2ddffffffff,33.0,1.0,0.0,0.0,0.0
843f305ffffffff,14.0,0.0,0.0,0.0,0.0
843f30bffffffff,1.0,0.0,0.0,0.0,0.0
843f34dffffffff,2.0,0.0,0.0,0.0,0.0
843f351ffffffff,1.0,0.0,0.0,0.0,0.0
843f355ffffffff,20.0,0.0,0.0,0.0,0.0
843f359ffffffff,3.0,0.0,0.0,0.0,0.0
843f35dffffffff,3.0,0.0,0.0,0.0,0.0
843f365ffffffff,15.0,0.0,0.0,0.0,0.0
843f44bffffffff,7.0,0.0,0.0,0.0,0.0
843f459ffffffff,2.0,0.0,0.0,0.0,0.0
843f4d1ffffffff,9.0,0.0,0.0,0.0,0.0
843f4d9ffffffff,2.0,0.0,0.0,0.0,0.0
843f605ffffffff,2.0,0.0,0.0,0.0,0.0
843f609ffffffff,1.0,1.0,0.0,0.0,0.0
843f627ffffffff,2.0,0.0,0.0,0.0,0.0
843f629ffffffff,11.0,2.0,0.0,0.0,0.0
843f631ffffffff,2.0,0.0,0.0,0.0,0.0
843f633ffffffff,4.0,0.0,0.0,0.0,0.0
843f645ffffffff,6.0,0.0,0.0,0.0,0.0
843f649ffffffff,11.0,0.0,0.0,0.0,0.0
843f64dffffffff,38.0,0.0,0.0,0.0,0.0
843f661ffffffff,2.0,0.0,0.0,0.0,0.0
843f669ffffffff,2.0,0.0,0.0,0.0,0.0
843f66bffffffff,100.0,0.0,0.0,0.0,0.0
843f681ffffffff,64.0,0.0,0.0,0.0,0.0
843f68dffffffff,18.0,0.0,0.0,0.0,0.0
843f6e3ffffffff,3.0,0.0,0.0,0.0,0.0
843f72bffffffff,3.0,0.0,0.0,0.0,0.0
843f731ffffffff,1.0,0.0,0.0,0.0,0.0
843f73dffffffff,4.0,2.0,0.0,0.0,0.0
843f749ffffffff,3.0,0.0,0.0,0.0,0.0
843f74dffffffff,8.0,0.0,0.0,0.0,0.0
843f755ffffffff,25.0,0.0,0.0,0.0,0.0
843f76dffffffff,2.0,0.0,0.0,0.0,0.0
8442307ffffffff,9.0,0.0,0.0,0.0,0.0
8442331ffffffff,11.0,0.0,0.0,0.0,0.0
8442333ffffffff,17.0,0.0,0.0,0.0,0.0
8442369ffffffff,4.0,0.0,0.0,0.0,0.0
844236bffffffff,2.0,0.0,0.0,0.0,0.0
8442c01ffffffff,3.0,0.0,0.0,0.0,0.0
8442c0dffffffff,2.0,0.0,0.0,0.0,0.0
8442c2dffffffff,40.0,0.0,0.0,0.0,0.0
8442c45ffffffff,2.0,0.0,0.0,0.0,0.0
8442c47ffffffff,10.0,0.0,0.0,0.0,0.0
8442c4dffffffff,2.0,0.0,0.0,0.0,0.0
8442c61ffffffff,4.0,0.0,0.0,0.0,0.0
8442c69ffffffff,2.0,0.0,0.0,0.0,0.0
8442c6dffffffff,2.0,0.0,0.0,0.0,0.0
8442d11ffffffff,1.0,0.0,0.0,0.0,0.0
8442d5dffffffff,2.0,0.0,0.0,0.0,0.0
8442db5ffffffff,12.0,0.0,0.0,0.0,0.0
8442dd1ffffffff,4.0,0.0,0.0,0.0,0.0
8442e45ffffffff,6.0,2.0,0.0,0.0,0.0
8443107ffffffff,5.0,0.0,0.0,0.0,0.0
8443131ffffffff,2.0,0.0,0.0,0.0,0.0
8443133ffffffff,6.0,0.0,0.0,0.0,0.0
8443139ffffffff,3.0,0.0,0.0,0.0,0.0
844313bffffffff,7.0,0.0,0.0,0.0,0.0
8443163ffffffff,10.0,0.0,0.0,0.0,0.0
84431adffffffff,17.0,0.0,0.0,0.0,0.0
84431e1ffffffff,11.0,0.0,0.0,0.0,0.0
84431e3ffffffff,9.0,0.0,0.0,0.0,0.0
84431e9ffffffff,16.0,0.0,0.0,0.0,0.0
84431edffffffff,10.0,0.0,0.0,0.0,0.0
8443367ffffffff,1.0,0.0,0.0,0.0,0.0
8443603ffffffff,2.0,0.0,0.0,0.0,0.0
8443887ffffffff,2.0,0.0,0.0,0.0,0.0
8443889ffffffff,5.0,2.0,0.0,0.0,0.0
84438a3ffffffff,3.0,3.0,0.0,0.0,0.0
84438abffffffff,4.0,2.0,0.0,0.0,0.0
84438bdffffffff,12.0,4.0,0.0,0.0,0.0
84438c1ffffffff,1.0,0.0,0.0,0.0,0.0
84438c3ffffffff,44.0,18.0,0.0,0.0,0.0
84438c9ffffffff,32.0,13.0,0.0,0.0,0.0
8443981ffffffff,2.0,0.0,0.0,0.0,0.0
8443983ffffffff,41.0,22.0,0.0,0.0,0.0
8443987ffffffff,12.0,9.0,0.0,0.0,0.0
844398dffffffff,7.0,4.0,0.0,0.0,0.0
84439abffffffff,3.0,2.0,0.0,0.0,0.0
8443a03ffffffff,6.0,0.0,0.0,0.0,0.0
8443a11ffffffff,2.0,0.0,0.0,0.0,0.0
8443a13ffffffff,3.0,0.0,0.0,0.0,0.0
8443a1dffffffff,1.0,0.0,0.0,0.0,0.0
8443a89ffffffff,41.0,0.0,0.0,0.0,0.0
8443a8dffffffff,185.0,39.0,0.0,0.0,0.0
8443a91ffffffff,11.0,0.0,0.0,0.0,0.0
8443a93ffffffff,17.0,0.0,0.0,0.0,0.0
8443aa9ffffffff,4.0,0.0,0.0,0.0,0.0
8443ac1ffffffff,9.0,2.0,0.0,0.0,0.0
8443ac3ffffffff,50.0,5.0,0.0,0.0,0.0
8443ac7ffffffff,52.0,13.0,0.0,0.0,0.0
8443ac9ffffffff,11.0,2.0,0.0,0.0,0.0
8443acbffffffff,6.0,0.0,0.0,0.0,0.0
8443acdffffffff,46.0,9.0,0.0,0.0,0.0
8443ad3ffffffff,15.0,0.0,0.0,0.0,0.0
8443addffffffff,1.0,0.0,0.0,0.0,0.0
8443ae3ffffffff,29.0,17.0,0.0,0.0,0.0
8444101ffffffff,7.0,0.0,0.0,0.0,0.0
8444103ffffffff,31.0,0.0,0.0,0.0,0.0
844410bffffffff,2.0,0.0,0.0,0.0,0.0
844410dffffffff,2.0,0.0,0.0,0.0,0.0
8444111ffffffff,9.0,0.0,0.0,0.0,0.0
8444115ffffffff,4.0,0.0,0.0,0.0,0.0
8444117ffffffff,16.0,0.0,0.0,0.0,0.0
8444121ffffffff,3.0,0.0,0.0,0.0,0.0
8444123ffffffff,26.0,0.0,0.0,0.0,0.0
844412bffffffff,50.0,0.0,0.0,0.0,0.0
844412dffffffff,125.0,0.0,6.0,0.0,0.0
8444131ffffffff,3736.0,0.0,78.0,0.0,0.0
8444133ffffffff,628.0,0.0,6.0,0.0,0.0
8444135ffffffff,3.0,0.0,0.0,0.0,0.0
8444137ffffffff,12.0,0.0,0.0,0.0,0.0
8444139ffffffff,16.0,0.0,0.0,0.0,0.0
844413bffffffff,411.0,0.0,12.0,0.0,0.0
844413dffffffff,484.0,0.0,8.0,0.0,0.0
8444141ffffffff,14.0,0.0,1.0,0.0,0.0
8444143ffffffff,96.0,0.0,23.0,0.0,0.0
8444147ffffffff,44.0,0.0,6.0,0.0,0.0
8444155ffffffff,10.0,0.0,0.0,0.0,0.0
844415dffffffff,701.0,0.0,54.0,0.0,0.0
8444161ffffffff,88.0,0.0,2.0,0.0,0.0
8444163ffffffff,1.0,0.0,0.0,0.0,0.0
8444165ffffffff,174.0,0.0,0.0,0.0,0.0
8444169ffffffff,2.0,0.0,0.0,0.0,0.0
844416bffffffff,470.0,0.0,44.0,0.0,0.0
8444185ffffffff,6.0,0.0,0.0,0.0,0.0
844418dffffffff,1.0,0.0,0.0,0.0,0.0
84441a1ffffffff,10.0,0.0,0.0,0.0,0.0
84441a3ffffffff,99.0,0.0,0.0,0.0,0.0
84441a9ffffffff,1442.0,0.0,46.0,0.0,0.0
84441abffffffff,719.0,0.0,81.0,0.0,0.0
84441adffffffff,223.0,0.0,24.0,0.0,0.0
84441b1ffffffff,2.0,0.0,0.0,0.0,0.0
84441b3ffffffff,13.0,0.0,2.0,0.0,0.0
84441b5ffffffff,86.0,0.0,2.0,0.0,0.0
84441b7ffffffff,144.0,0.0,1.0,0.0,0.0
84441e1ffffffff,1714.0,0.0,175.0,0.0,0.0
84441e3ffffffff,3892.0,0.0,253.0,0.0,0.0
84441e5ffffffff,598.0,0.0,92.0,0.0,0.0
84441e7ffffffff,1877.0,0.0,150.0,0.0,0.0
84441e9ffffffff,4.0,0.0,0.0,0.0,0.0
84441edffffffff,413.0,0.0,14.0,0.0,0.0
8444249ffffffff,294.0,0.0,0.0,0.0,0.0
844424dffffffff,67.0,0.0,6.0,0.0,0.0
8444325ffffffff,189.0,0.0,6.0,0.0,0.0
8444329ffffffff,5.0,0.0,0.0,0.0,0.0
844432dffffffff,2.0,0.0,0.0,0.0,0.0
844434bffffffff,2.0,0.0,0.0,0.0,0.0
8444363ffffffff,5.0,0.0,0.0,0.0,0.0
844436bffffffff,3.0,0.0,0.0,0.0,0.0
8444441ffffffff,7.0,0.0,0.0,0.0,0.0
8444443ffffffff,2.0,0.0,0.0,0.0,0.0
8444445ffffffff,9.0,0.0,0.0,0.0,0.0
844444bffffffff,5.0,0.0,0.0,0.0,0.0
844444dffffffff,2.0,0.0,0.0,0.0,0.0
8444459ffffffff,33.0,0.0,0.0,0.0,0.0
8444465ffffffff,2.0,0.0,0.0,0.0,0.0
8444467ffffffff,2.0,0.0,0.0,0.0,0.0
8444469ffffffff,15.0,0.0,0.0,0.0,0.0
844446dffffffff,1.0,0.0,0.0,0.0,0.0
