cell_id,Cygnus columbianus,Cygnus columbianus columbianus,Cygnus columbianus bewickii,Cygnus columbianus columbianus x bewickii
8419699ffffffff,6.0,0.0,6.0,0.0
841969dffffffff,37.0,0.0,13.0,0.0
84196b3ffffffff,17.0,0.0,9.0,0.0
84196b9ffffffff,2.0,0.0,2.0,0.0
84196d3ffffffff,4.0,0.0,0.0,0.0
84196d5ffffffff,5.0,0.0,3.0,0.0
84196d9ffffffff,17.0,0.0,4.0,0.0
84196ddffffffff,12.0,0.0,6.0,0.0
8419733ffffffff,2.0,0.0,0.0,0.0
841973bffffffff,10.0,0.0,0.0,0.0
841e201ffffffff,1.0,0.0,0.0,0.0
841e209ffffffff,2.0,0.0,0.0,0.0
841e20dffffffff,24.0,0.0,0.0,0.0
841e219ffffffff,3.0,0.0,0.0,0.0
841e249ffffffff,1.0,0.0,0.0,0.0
841e24bffffffff,1.0,0.0,0.0,0.0
841e251ffffffff,1.0,0.0,0.0,0.0
841e5a5ffffffff,5.0,0.0,3.0,0.0
841e5adffffffff,7.0,0.0,5.0,0.0
841e615ffffffff,6.0,0.0,4.0,0.0
841e649ffffffff,2.0,0.0,0.0,0.0
841ec1dffffffff,4.0,0.0,1.0,0.0
841ec21ffffffff,117.0,0.0,17.0,0.0
841ec23ffffffff,7.0,0.0,3.0,0.0
841ec25ffffffff,4.0,0.0,1.0,0.0
841ec33ffffffff,10.0,0.0,3.0,0.0
841ecb9ffffffff,2.0,0.0,0.0,0.0
841eccbffffffff,50.0,0.0,8.0,0.0
841ece5ffffffff,11.0,0.0,1.0,0.0
841ece7ffffffff,35.0,0.0,11.0,0.0
841ed1bffffffff,19.0,0.0,6.0,0.0
841edc9ffffffff,2.0,0.0,0.0,0.0
841ee91ffffffff,10.0,0.0,5.0,0.0
841ee97ffffffff,17.0,0.0,12.0,0.0
841eeb1ffffffff,13.0,0.0,0.0,0.0
841eeb5ffffffff,6.0,0.0,0.0,0.0
841eeb7ffffffff,24.0,0.0,6.0,0.0
841f001ffffffff,3.0,0.0,2.0,0.0
841f003ffffffff,7.0,0.0,2.0,0.0
841f011ffffffff,1.0,0.0,0.0,0.0
841f015ffffffff,1.0,0.0,1.0,0.0
841f02dffffffff,2.0,0.0,0.0,0.0
841f03bffffffff,1.0,0.0,0.0,0.0
841f051ffffffff,10.0,0.0,0.0,0.0
841f059ffffffff,6.0,0.0,2.0,0.0
841f05bffffffff,5.0,0.0,0.0,0.0
841f05dffffffff,2.0,0.0,0.0,0.0
841f061ffffffff,4.0,0.0,4.0,0.0
841f063ffffffff,6.0,0.0,2.0,0.0
841f06dffffffff,4.0,0.0,0.0,0.0
841f09bffffffff,8.0,0.0,0.0,0.0
841f0abffffffff,1.0,0.0,0.0,0.0
841f0b1ffffffff,3.0,0.0,0.0,0.0
841f0d1ffffffff,2.0,0.0,0.0,0.0
841f0d3ffffffff,2.0,0.0,0.0,0.0
841f0d7ffffffff,2.0,0.0,0.0,0.0
841f111ffffffff,3.0,0.0,3.0,0.0
841f119ffffffff,2.0,0.0,0.0,0.0
841f141ffffffff,2.0,0.0,0.0,0.0
841f147ffffffff,8.0,0.0,6.0,0.0
841f14bffffffff,7.0,0.0,3.0,0.0
841f153ffffffff,1.0,0.0,0.0,0.0
841f1d1ffffffff,5.0,0.0,0.0,0.0
841f1dbffffffff,1.0,0.0,0.0,0.0
841f20dffffffff,1.0,0.0,0.0,0.0
841f217ffffffff,2.0,0.0,0.0,0.0
841f22bffffffff,2.0,0.0,2.0,0.0
841f233ffffffff,2.0,0.0,2.0,0.0
841f243ffffffff,2.0,0.0,0.0,0.0
841f245ffffffff,1.0,0.0,1.0,0.0
841f247ffffffff,2.0,0.0,0.0,0.0
841f269ffffffff,2.0,0.0,0.0,0.0
841f26dffffffff,5.0,0.0,5.0,0.0
841f283ffffffff,9.0,0.0,2.0,0.0
841f29dffffffff,3.0,0.0,1.0,0.0
841f2a1ffffffff,2.0,0.0,0.0,0.0
841f2a3ffffffff,3.0,0.0,3.0,0.0
841f2d7ffffffff,6.0,0.0,1.0,0.0
841f311ffffffff,11.0,0.0,8.0,0.0
841f315ffffffff,15.0,0.0,0.0,0.0
841f317ffffffff,2.0,0.0,0.0,0.0
841f319ffffffff,2.0,0.0,0.0,0.0
841f31bffffffff,5.0,0.0,5.0,0.0
841f31dffffffff,2.0,0.0,2.0,0.0
841f335ffffffff,3.0,0.0,2.0,0.0
841f337ffffffff,7.0,0.0,4.0,0.0
841f33bffffffff,16.0,0.0,5.0,0.0
841f33dffffffff,14.0,0.0,2.0,0.0
841f355ffffffff,2.0,0.0,2.0,0.0
841f35bffffffff,4.0,0.0,2.0,0.0
841f4e3ffffffff,4.0,0.0,2.0,0.0
841f4e7ffffffff,4.0,0.0,0.0,0.0
841f519ffffffff,4.0,0.0,0.0,0.0
841f51dffffffff,4.0,0.0,0.0,0.0
841f525ffffffff,15.0,0.0,0.0,0.0
841f52dffffffff,2.0,0.0,0.0,0.0
841f54dffffffff,2.0,0.0,0.0,0.0
841f5cdffffffff,2.0,0.0,0.0,0.0
841f601ffffffff,1.0,0.0,0.0,0.0
841f605ffffffff,2.0,0.0,0.0,0.0
841f65dffffffff,15.0,0.0,3.0,0.0
841f66dffffffff,2.0,0.0,0.0,0.0
841f715ffffffff,16.0,0.0,14.0,0.0
841f71dffffffff,2.0,0.0,2.0,0.0
841f725ffffffff,11.0,0.0,0.0,0.0
841f727ffffffff,5.0,0.0,0.0,0.0
841f889ffffffff,4.0,0.0,2.0,0.0
841f8e9ffffffff,9.0,0.0,7.0,0.0
841f91dffffffff,1.0,0.0,1.0,0.0
841fa4bffffffff,5.0,0.0,0.0,0.0
841fa4dffffffff,31.0,0.0,13.0,0.0
841fb11ffffffff,29.0,0.0,19.0,0.0
841fb13ffffffff,17.0,0.0,10.0,0.0
841fb15ffffffff,4.0,0.0,0.0,0.0
841fb17ffffffff,31.0,0.0,18.0,0.0
842068bffffffff,1.0,0.0,1.0,0.0
8420e69ffffffff,2.0,0.0,2.0,0.0
8421485ffffffff,1.0,0.0,1.0,0.0
8421529ffffffff,3.0,0.0,0.0,0.0
8424047ffffffff,1.0,0.0,1.0,0.0
8424051ffffffff,2.0,0.0,0.0,0.0
8424311ffffffff,1.0,0.0,0.0,0.0
84246c1ffffffff,2.0,0.0,2.0,0.0
842512bffffffff,1.0,0.0,0.0,0.0
8425137ffffffff,2.0,0.0,0.0,0.0
84255b7ffffffff,2.0,0.0,0.0,0.0
842600bffffffff,2.0,0.0,0.0,0.0
842600dffffffff,2.0,0.0,0.0,0.0
8426017ffffffff,2.0,1.0,0.0,0.0
8426039ffffffff,2.0,2.0,0.0,0.0
8426059ffffffff,4.0,0.0,0.0,0.0
842605bffffffff,8.0,0.0,0.0,0.0
8426067ffffffff,1.0,0.0,0.0,0.0
84260b9ffffffff,92.0,0.0,0.0,0.0
8426159ffffffff,2.0,0.0,0.0,0.0
8426201ffffffff,8.0,0.0,0.0,0.0
8426203ffffffff,11.0,0.0,0.0,0.0
8426205ffffffff,107.0,0.0,0.0,0.0
8426207ffffffff,13.0,0.0,0.0,0.0
8426209ffffffff,2.0,0.0,0.0,0.0
842620bffffffff,29.0,0.0,0.0,0.0
842620dffffffff,31.0,0.0,0.0,0.0
8426211ffffffff,10.0,1.0,0.0,0.0
8426213ffffffff,49.0,0.0,0.0,0.0
8426215ffffffff,18.0,0.0,0.0,0.0
8426217ffffffff,6.0,0.0,0.0,0.0
8426219ffffffff,14.0,0.0,0.0,0.0
842621bffffffff,47.0,4.0,0.0,0.0
842621dffffffff,17.0,0.0,0.0,0.0
8426221ffffffff,2.0,0.0,0.0,0.0
8426223ffffffff,7.0,0.0,0.0,0.0
8426229ffffffff,4.0,0.0,0.0,0.0
842622bffffffff,24.0,0.0,0.0,0.0
842622dffffffff,4.0,0.0,0.0,0.0
8426231ffffffff,30.0,0.0,0.0,0.0
8426233ffffffff,15.0,0.0,0.0,0.0
8426235ffffffff,15.0,0.0,0.0,0.0
8426239ffffffff,7.0,0.0,0.0,0.0
842623dffffffff,17.0,0.0,0.0,0.0
8426241ffffffff,7.0,0.0,0.0,0.0
8426243ffffffff,4.0,0.0,0.0,0.0
8426245ffffffff,39.0,0.0,0.0,0.0
8426247ffffffff,4.0,0.0,0.0,0.0
8426249ffffffff,50.0,0.0,0.0,0.0
842624bffffffff,4.0,0.0,0.0,0.0
842624dffffffff,9.0,0.0,0.0,0.0
8426251ffffffff,10.0,0.0,0.0,0.0
8426253ffffffff,2.0,0.0,0.0,0.0
8426255ffffffff,11.0,0.0,0.0,0.0
8426257ffffffff,13.0,0.0,0.0,0.0
8426259ffffffff,31.0,2.0,0.0,0.0
842625bffffffff,9.0,0.0,0.0,0.0
8426261ffffffff,43.0,0.0,0.0,0.0
8426263ffffffff,15.0,0.0,0.0,0.0
8426265ffffffff,11.0,0.0,0.0,0.0
8426267ffffffff,10.0,0.0,0.0,0.0
8426269ffffffff,33.0,1.0,0.0,0.0
842626bffffffff,12.0,0.0,0.0,0.0
842626dffffffff,108.0,2.0,0.0,0.0
8426289ffffffff,29.0,0.0,0.0,0.0
842628dffffffff,2.0,0.0,0.0,0.0
8426291ffffffff,2.0,0.0,0.0,0.0
84262c1ffffffff,230.0,0.0,0.0,0.0
84262c3ffffffff,57.0,0.0,0.0,0.0
84262c5ffffffff,11.0,0.0,0.0,0.0
84262c7ffffffff,7.0,1.0,0.0,0.0
84262c9ffffffff,279.0,2.0,0.0,0.0
84262cbffffffff,6.0,0.0,0.0,0.0
84262cdffffffff,238.0,3.0,0.0,0.0
84262d9ffffffff,60.0,0.0,0.0,0.0
84262dbffffffff,319.0,8.0,0.0,0.0
84262ddffffffff,36.0,2.0,0.0,0.0
84262e1ffffffff,11.0,0.0,0.0,0.0
84262e3ffffffff,3.0,0.0,0.0,0.0
84262e5ffffffff,7.0,0.0,0.0,0.0
84262e9ffffffff,10.0,0.0,0.0,0.0
84262ebffffffff,8.0,0.0,0.0,0.0
84262edffffffff,1.0,0.0,0.0,0.0
8426301ffffffff,2.0,0.0,0.0,0.0
8426309ffffffff,10.0,0.0,0.0,0.0
842630bffffffff,4.0,0.0,0.0,0.0
842630dffffffff,2.0,0.0,0.0,0.0
8426339ffffffff,1.0,0.0,0.0,0.0
8426341ffffffff,4.0,0.0,0.0,0.0
8426345ffffffff,5.0,0.0,0.0,0.0
8426347ffffffff,6.0,0.0,0.0,0.0
842634bffffffff,16.0,0.0,0.0,0.0
842634dffffffff,6.0,0.0,0.0,0.0
8426351ffffffff,10.0,0.0,0.0,0.0
8426357ffffffff,2.0,0.0,0.0,0.0
842635bffffffff,4.0,0.0,0.0,0.0
8426361ffffffff,1.0,0.0,0.0,0.0
8426367ffffffff,2.0,0.0,0.0,0.0
8426369ffffffff,3.0,0.0,0.0,0.0
842636bffffffff,5.0,0.0,0.0,0.0
842636dffffffff,4.0,0.0,0.0,0.0
842640dffffffff,18.0,0.0,0.0,0.0
8426463ffffffff,3.0,0.0,0.0,0.0
842646bffffffff,617.0,0.0,0.0,0.0
8426561ffffffff,1.0,0.0,0.0,0.0
8426565ffffffff,21.0,0.0,0.0,0.0
8426567ffffffff,3.0,0.0,0.0,0.0
842656dffffffff,1.0,0.0,0.0,0.0
8426609ffffffff,6.0,2.0,0.0,0.0
842660bffffffff,21.0,7.0,0.0,0.0
8426613ffffffff,3.0,0.0,0.0,0.0
8426615ffffffff,10.0,0.0,0.0,0.0
8426617ffffffff,16.0,0.0,0.0,0.0
8426619ffffffff,2.0,0.0,0.0,0.0
842661bffffffff,17.0,0.0,0.0,0.0
8426621ffffffff,1.0,0.0,0.0,0.0
8426625ffffffff,7.0,0.0,0.0,0.0
8426629ffffffff,2.0,0.0,0.0,0.0
842662dffffffff,3.0,0.0,0.0,0.0
8426633ffffffff,2.0,0.0,0.0,0.0
8426639ffffffff,8.0,2.0,0.0,0.0
842663bffffffff,89.0,0.0,0.0,0.0
8426641ffffffff,33.0,2.0,0.0,0.0
8426643ffffffff,32.0,2.0,0.0,0.0
8426645ffffffff,18.0,0.0,0.0,0.0
8426647ffffffff,6.0,0.0,0.0,0.0
8426649ffffffff,3.0,0.0,0.0,0.0
842664bffffffff,80.0,0.0,0.0,0.0
8426651ffffffff,5.0,0.0,0.0,0.0
8426657ffffffff,43.0,2.0,0.0,0.0
8426659ffffffff,4.0,0.0,0.0,0.0
842665dffffffff,54.0,3.0,0.0,0.0
8426661ffffffff,2.0,0.0,0.0,0.0
8426665ffffffff,78.0,4.0,0.0,0.0
8426669ffffffff,62.0,9.0,0.0,0.0
842666bffffffff,96.0,7.0,0.0,0.0
842666dffffffff,3.0,0.0,0.0,0.0
84266a1ffffffff,26.0,4.0,0.0,0.0
84266a5ffffffff,20.0,0.0,0.0,0.0
84266a9ffffffff,3.0,0.0,0.0,0.0
84266adffffffff,41.0,0.0,0.0,0.0
84266c1ffffffff,59.0,0.0,0.0,0.0
84266c3ffffffff,3.0,0.0,0.0,0.0
84266c5ffffffff,33.0,0.0,0.0,0.0
84266c7ffffffff,13.0,0.0,0.0,0.0
84266cdffffffff,2.0,0.0,0.0,0.0
84266e1ffffffff,307.0,4.0,0.0,0.0
84266e7ffffffff,2.0,0.0,0.0,0.0
84266e9ffffffff,2.0,0.0,0.0,0.0
84266edffffffff,9.0,0.0,0.0,0.0
8426719ffffffff,23.0,0.0,0.0,0.0
8426739ffffffff,1.0,0.0,0.0,0.0
8426753ffffffff,4.0,0.0,0.0,0.0
8426755ffffffff,2.0,0.0,0.0,0.0
842675dffffffff,10.0,0.0,0.0,0.0
8426803ffffffff,4.0,0.0,0.0,0.0
842681bffffffff,302.0,0.0,0.0,0.0
8426841ffffffff,3.0,0.0,0.0,0.0
8426851ffffffff,18.0,0.0,0.0,0.0
8426853ffffffff,2.0,0.0,0.0,0.0
842685dffffffff,21.0,0.0,0.0,0.0
84268b3ffffffff,39.0,4.0,0.0,0.0
8426905ffffffff,13.0,1.0,0.0,0.0
842690bffffffff,12.0,0.0,0.0,0.0
842690dffffffff,39.0,9.0,0.0,0.0
842691dffffffff,3.0,0.0,0.0,0.0
8426921ffffffff,7.0,0.0,0.0,0.0
8426923ffffffff,6.0,0.0,0.0,0.0
8426927ffffffff,9.0,0.0,0.0,0.0
8426929ffffffff,27.0,10.0,0.0,0.0
842692bffffffff,1.0,0.0,0.0,0.0
8426939ffffffff,2.0,0.0,0.0,0.0
8426945ffffffff,23.0,7.0,0.0,0.0
8426957ffffffff,3.0,0.0,0.0,0.0
8426959ffffffff,2.0,0.0,0.0,0.0
8426961ffffffff,232.0,156.0,0.0,0.0
8426963ffffffff,29.0,2.0,0.0,0.0
8426965ffffffff,2.0,1.0,0.0,0.0
8426969ffffffff,1192.0,354.0,0.0,0.0
842696bffffffff,41.0,4.0,0.0,0.0
8426a29ffffffff,7.0,0.0,0.0,0.0
8426a69ffffffff,2.0,0.0,0.0,0.0
8426a8bffffffff,7.0,0.0,0.0,0.0
8426a95ffffffff,2.0,0.0,0.0,0.0
8426aa5ffffffff,2.0,0.0,0.0,0.0
8426aabffffffff,9.0,0.0,0.0,0.0
8426aadffffffff,15.0,0.0,0.0,0.0
8426b0bffffffff,32.0,0.0,0.0,0.0
8426b1bffffffff,2.0,0.0,0.0,0.0
8426b1dffffffff,5.0,1.0,0.0,0.0
8426b23ffffffff,2.0,0.0,0.0,0.0
8426b25ffffffff,2.0,0.0,0.0,0.0
8426b3dffffffff,2.0,0.0,0.0,0.0
8426b61ffffffff,4.0,2.0,0.0,0.0
8426b63ffffffff,1.0,0.0,0.0,0.0
8426b69ffffffff,9.0,1.0,0.0,0.0
8426b6dffffffff,8.0,2.0,0.0,0.0
8426e21ffffffff,65.0,4.0,0.0,0.0
8426e5dffffffff,4.0,0.0,0.0,0.0
8426eebffffffff,3.0,0.0,0.0,0.0
8426eedffffffff,3.0,0.0,0.0,0.0
8427007ffffffff,9.0,0.0,0.0,0.0
8427021ffffffff,101.0,0.0,0.0,0.0
8427023ffffffff,472.0,0.0,0.0,0.0
8427025ffffffff,21.0,0.0,0.0,0.0
8427027ffffffff,80.0,0.0,0.0,0.0
8427029ffffffff,38.0,0.0,0.0,0.0
842702bffffffff,59.0,0.0,0.0,0.0
842702dffffffff,2.0,0.0,0.0,0.0
8427031ffffffff,4.0,0.0,0.0,0.0
8427033ffffffff,2.0,0.0,0.0,0.0
8427035ffffffff,2.0,0.0,0.0,0.0
8427039ffffffff,13.0,0.0,0.0,0.0
842703dffffffff,20.0,0.0,0.0,0.0
8427063ffffffff,11.0,0.0,0.0,0.0
8427067ffffffff,1.0,0.0,0.0,0.0
8427093ffffffff,1.0,0.0,0.0,0.0
8427097ffffffff,6.0,0.0,0.0,0.0
8427099ffffffff,4.0,0.0,0.0,0.0
84270a3ffffffff,4.0,0.0,0.0,0.0
84270a5ffffffff,21.0,2.0,0.0,0.0
84270a7ffffffff,14.0,2.0,0.0,0.0
84270abffffffff,2.0,0.0,0.0,0.0
84270b3ffffffff,7.0,0.0,0.0,0.0
84270b5ffffffff,12.0,0.0,0.0,0.0
8427101ffffffff,2.0,0.0,0.0,0.0
8427103ffffffff,8.0,0.0,0.0,0.0
8427111ffffffff,2.0,0.0,0.0,0.0
8427113ffffffff,8.0,0.0,0.0,0.0
8427115ffffffff,2.0,0.0,0.0,0.0
8427117ffffffff,9.0,0.0,0.0,0.0
8427119ffffffff,9.0,0.0,0.0,0.0
842711bffffffff,222.0,0.0,0.0,0.0
8427131ffffffff,114.0,0.0,0.0,0.0
8427133ffffffff,380.0,0.0,0.0,0.0
8427139ffffffff,21.0,0.0,0.0,0.0
842713bffffffff,16.0,0.0,0.0,0.0
842713dffffffff,2.0,0.0,0.0,0.0
8427153ffffffff,4.0,0.0,0.0,0.0
8427181ffffffff,4.0,0.0,0.0,0.0
8427183ffffffff,136.0,0.0,0.0,0.0
8427185ffffffff,4.0,0.0,0.0,0.0
8427187ffffffff,29.0,0.0,0.0,0.0
8427189ffffffff,2.0,0.0,0.0,0.0
842718bffffffff,4.0,0.0,0.0,0.0
842718dffffffff,4.0,0.0,0.0,0.0
8427191ffffffff,45.0,0.0,0.0,0.0
8427193ffffffff,30.0,0.0,0.0,0.0
8427195ffffffff,29.0,1.0,0.0,0.0
8427197ffffffff,32.0,0.0,0.0,0.0
8427199ffffffff,6.0,0.0,0.0,0.0
842719bffffffff,7.0,0.0,0.0,0.0
842719dffffffff,117.0,0.0,0.0,0.0
84271a1ffffffff,18.0,0.0,0.0,0.0
84271a3ffffffff,4.0,0.0,0.0,0.0
84271a5ffffffff,10.0,0.0,0.0,0.0
84271a9ffffffff,13.0,0.0,0.0,0.0
84271abffffffff,46.0,0.0,0.0,0.0
84271b1ffffffff,5.0,0.0,0.0,0.0
84271b3ffffffff,36.0,0.0,0.0,0.0
84271b5ffffffff,3.0,0.0,0.0,0.0
84271b7ffffffff,15.0,0.0,0.0,0.0
84271b9ffffffff,14.0,0.0,0.0,0.0
84271bbffffffff,6.0,0.0,0.0,0.0
84271bdffffffff,4.0,0.0,0.0,0.0
84271c1ffffffff,12.0,0.0,0.0,0.0
84271c3ffffffff,10.0,0.0,0.0,0.0
84271c5ffffffff,22.0,0.0,0.0,0.0
84271c7ffffffff,23.0,0.0,0.0,0.0
84271c9ffffffff,93.0,0.0,0.0,0.0
84271cbffffffff,4.0,0.0,0.0,0.0
84271cdffffffff,15.0,0.0,0.0,0.0
84271d3ffffffff,6.0,0.0,0.0,0.0
84271d5ffffffff,2.0,0.0,0.0,0.0
84271d7ffffffff,12.0,2.0,0.0,0.0
84271ddffffffff,10.0,0.0,0.0,0.0
84271e1ffffffff,1.0,0.0,0.0,0.0
84271e5ffffffff,2.0,0.0,0.0,0.0
84271e7ffffffff,4.0,0.0,0.0,0.0
84271e9ffffffff,3.0,0.0,0.0,0.0
84271ebffffffff,67.0,0.0,0.0,0.0
84271edffffffff,1.0,0.0,0.0,0.0
8427401ffffffff,206.0,0.0,0.0,0.0
8427403ffffffff,17.0,0.0,0.0,0.0
8427405ffffffff,1.0,0.0,0.0,0.0
8427407ffffffff,43.0,0.0,0.0,0.0
8427409ffffffff,29.0,0.0,0.0,0.0
842740dffffffff,6.0,0.0,0.0,0.0
8427411ffffffff,42.0,0.0,0.0,0.0
8427415ffffffff,2.0,0.0,0.0,0.0
8427417ffffffff,24.0,0.0,0.0,0.0
8427419ffffffff,31.0,0.0,0.0,0.0
842741bffffffff,4.0,0.0,0.0,0.0
842741dffffffff,16.0,0.0,0.0,0.0
8427421ffffffff,2.0,0.0,0.0,0.0
8427423ffffffff,10.0,0.0,0.0,0.0
842742bffffffff,11.0,4.0,0.0,0.0
842742dffffffff,4.0,0.0,0.0,0.0
8427431ffffffff,13.0,0.0,0.0,0.0
8427435ffffffff,104.0,0.0,0.0,0.0
8427437ffffffff,97.0,0.0,0.0,0.0
8427439ffffffff,34.0,0.0,0.0,0.0
842743dffffffff,31.0,0.0,0.0,0.0
842744bffffffff,4.0,0.0,0.0,0.0
8427453ffffffff,3.0,0.0,0.0,0.0
842745bffffffff,2.0,0.0,0.0,0.0
8427463ffffffff,12.0,0.0,0.0,0.0
8427465ffffffff,2.0,0.0,0.0,0.0
842746dffffffff,22.0,0.0,0.0,0.0
8427481ffffffff,50.0,0.0,0.0,0.0
8427483ffffffff,92.0,0.0,0.0,0.0
8427485ffffffff,124.0,0.0,0.0,0.0
8427487ffffffff,59.0,0.0,0.0,0.0
8427489ffffffff,15.0,0.0,0.0,0.0
842748bffffffff,5.0,0.0,0.0,0.0
842748dffffffff,68.0,0.0,0.0,0.0
8427491ffffffff,32.0,0.0,0.0,0.0
8427493ffffffff,13.0,0.0,0.0,0.0
8427495ffffffff,9.0,0.0,0.0,0.0
8427497ffffffff,4.0,0.0,0.0,0.0
8427499ffffffff,133.0,0.0,0.0,0.0
842749bffffffff,3.0,0.0,0.0,0.0
842749dffffffff,45.0,0.0,0.0,0.0
84274a3ffffffff,4.0,0.0,0.0,0.0
84274abffffffff,32.0,0.0,0.0,0.0
84274b1ffffffff,36.0,0.0,0.0,0.0
84274b3ffffffff,2.0,0.0,0.0,0.0
84274b5ffffffff,33.0,0.0,0.0,0.0
84274b7ffffffff,25.0,0.0,0.0,0.0
84274b9ffffffff,50.0,0.0,0.0,0.0
84274bbffffffff,14.0,0.0,0.0,0.0
84274bdffffffff,1.0,0.0,0.0,0.0
84274c1ffffffff,100.0,0.0,0.0,0.0
84274c3ffffffff,25.0,0.0,0.0,0.0
84274c5ffffffff,2.0,0.0,0.0,0.0
84274c7ffffffff,12.0,0.0,0.0,0.0
84274c9ffffffff,5.0,0.0,0.0,0.0
84274cbffffffff,37.0,0.0,0.0,0.0
84274d1ffffffff,13.0,0.0,0.0,0.0
84274d3ffffffff,203.0,0.0,0.0,0.0
84274d5ffffffff,99.0,0.0,0.0,0.0
84274d7ffffffff,29.0,0.0,0.0,0.0
84274d9ffffffff,20.0,0.0,0.0,0.0
84274dbffffffff,107.0,0.0,0.0,0.0
84274ddffffffff,151.0,0.0,0.0,0.0
84274e1ffffffff,38.0,0.0,0.0,0.0
84274e3ffffffff,264.0,0.0,0.0,0.0
84274e9ffffffff,7.0,0.0,0.0,0.0
84274ebffffffff,10.0,0.0,0.0,0.0
84274edffffffff,15.0,0.0,0.0,0.0
8427507ffffffff,3.0,0.0,0.0,0.0
8427509ffffffff,7.0,0.0,0.0,0.0
8427511ffffffff,2.0,0.0,0.0,0.0
8427513ffffffff,63.0,7.0,0.0,0.0
8427517ffffffff,1.0,0.0,0.0,0.0
8427519ffffffff,7.0,0.0,0.0,0.0
842751bffffffff,14.0,0.0,0.0,0.0
842751dffffffff,1.0,0.0,0.0,0.0
8427521ffffffff,33.0,0.0,0.0,0.0
8427523ffffffff,7.0,0.0,0.0,0.0
8427525ffffffff,4.0,0.0,0.0,0.0
8427527ffffffff,75.0,1.0,0.0,0.0
8427529ffffffff,20.0,0.0,0.0,0.0
842752bffffffff,2.0,0.0,0.0,0.0
842752dffffffff,7.0,0.0,0.0,0.0
8427531ffffffff,2.0,0.0,0.0,0.0
8427535ffffffff,16.0,0.0,0.0,0.0
8427537ffffffff,106.0,2.0,0.0,0.0
842753dffffffff,9.0,0.0,0.0,0.0
8427541ffffffff,89.0,4.0,0.0,0.0
8427545ffffffff,10.0,0.0,0.0,0.0
842754dffffffff,2.0,0.0,0.0,0.0
8427551ffffffff,2.0,0.0,0.0,0.0
8427553ffffffff,17.0,0.0,0.0,0.0
842755bffffffff,3.0,0.0,0.0,0.0
8427561ffffffff,1.0,0.0,0.0,0.0
8427565ffffffff,12.0,0.0,0.0,0.0
8427569ffffffff,129.0,6.0,0.0,0.0
8427581ffffffff,2262.0,24.0,0.0,0.0
8427583ffffffff,92.0,0.0,0.0,0.0
8427585ffffffff,18.0,1.0,0.0,0.0
8427587ffffffff,22.0,0.0,0.0,0.0
8427589ffffffff,126.0,1.0,0.0,0.0
842758bffffffff,50.0,0.0,0.0,0.0
842758dffffffff,17.0,2.0,0.0,0.0
8427591ffffffff,32.0,0.0,0.0,0.0
8427593ffffffff,32.0,0.0,0.0,0.0
8427595ffffffff,16.0,4.0,0.0,0.0
8427597ffffffff,17.0,0.0,0.0,0.0
8427599ffffffff,49.0,0.0,0.0,0.0
842759bffffffff,149.0,0.0,0.0,0.0
842759dffffffff,47.0,0.0,0.0,0.0
84275a1ffffffff,3.0,0.0,0.0,0.0
84275a3ffffffff,46.0,0.0,0.0,0.0
84275a9ffffffff,5.0,0.0,0.0,0.0
84275adffffffff,49.0,0.0,0.0,0.0
84275b3ffffffff,5.0,0.0,0.0,0.0
84275b5ffffffff,72.0,0.0,0.0,0.0
84275b7ffffffff,78.0,0.0,0.0,0.0
84275b9ffffffff,6.0,0.0,0.0,0.0
84275bbffffffff,2.0,0.0,0.0,0.0
84275bdffffffff,8.0,0.0,0.0,0.0
84275c1ffffffff,19.0,0.0,0.0,0.0
84275c3ffffffff,149.0,3.0,0.0,0.0
84275c5ffffffff,151.0,7.0,0.0,0.0
84275c7ffffffff,6.0,0.0,0.0,0.0
84275c9ffffffff,200.0,0.0,0.0,0.0
84275cbffffffff,114.0,5.0,0.0,0.0
84275cdffffffff,53.0,0.0,0.0,0.0
84275d1ffffffff,60.0,5.0,0.0,0.0
84275d3ffffffff,14.0,0.0,0.0,0.0
84275d5ffffffff,54.0,2.0,0.0,0.0
84275d7ffffffff,51.0,2.0,0.0,0.0
84275d9ffffffff,68.0,6.0,0.0,0.0
84275ddffffffff,16.0,3.0,0.0,0.0
84275e1ffffffff,5.0,0.0,0.0,0.0
84275e5ffffffff,39.0,0.0,0.0,0.0
84275e9ffffffff,45.0,0.0,0.0,0.0
84275ebffffffff,13.0,0.0,0.0,0.0
84275edffffffff,2.0,0.0,0.0,0.0
842760dffffffff,2.0,0.0,0.0,0.0
8427617ffffffff,25.0,0.0,0.0,0.0
8427631ffffffff,113.0,0.0,0.0,0.0
8427633ffffffff,24.0,0.0,0.0,0.0
8427637ffffffff,2.0,0.0,0.0,0.0
842763bffffffff,152.0,0.0,0.0,0.0
8427685ffffffff,11.0,0.0,0.0,0.0
8427687ffffffff,6.0,0.0,0.0,0.0
8427691ffffffff,60.0,0.0,0.0,0.0
8427693ffffffff,106.0,3.0,0.0,0.0
8427699ffffffff,104.0,15.0,0.0,0.0
842769bffffffff,10.0,2.0,0.0,0.0
84276a1ffffffff,1.0,0.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0,0.0
84276a5ffffffff,9.0,0.0,0.0,0.0
84276a7ffffffff,4.0,0.0,0.0,0.0
84276a9ffffffff,2.0,0.0,0.0,0.0
84276b1ffffffff,65.0,0.0,0.0,0.0
84276b3ffffffff,8.0,0.0,0.0,0.0
