cell_id,Oenanthe oenanthe,Oenanthe oenanthe leucorhoa,Oenanthe oenanthe oenanthe/libanotica
841876bffffffff,12.0,0.0,0.0
8419013ffffffff,45.0,0.0,0.0
8419017ffffffff,4.0,0.0,0.0
841901bffffffff,18.0,0.0,0.0
8419081ffffffff,16.0,0.0,2.0
8419083ffffffff,80.0,0.0,3.0
8419087ffffffff,37.0,0.0,1.0
8419089ffffffff,42.0,0.0,12.0
841908bffffffff,3.0,0.0,0.0
841908dffffffff,31.0,0.0,7.0
8419091ffffffff,2.0,0.0,0.0
8419095ffffffff,10.0,0.0,0.0
8419099ffffffff,4.0,0.0,0.0
841909bffffffff,3.0,0.0,0.0
841909dffffffff,2.0,0.0,0.0
84190a9ffffffff,10.0,0.0,0.0
84190b1ffffffff,6.0,0.0,0.0
84190b3ffffffff,19.0,0.0,0.0
84190b9ffffffff,48.0,0.0,3.0
84190bbffffffff,27.0,0.0,0.0
84190bdffffffff,2.0,0.0,0.0
84190c1ffffffff,21.0,0.0,0.0
84190c3ffffffff,4.0,0.0,0.0
84190c5ffffffff,34.0,0.0,13.0
84190c7ffffffff,63.0,0.0,4.0
84190c9ffffffff,14.0,0.0,0.0
84190cbffffffff,5.0,0.0,2.0
84190cdffffffff,2.0,0.0,0.0
84190d1ffffffff,8.0,0.0,0.0
84190d3ffffffff,16.0,0.0,2.0
84190d7ffffffff,6.0,0.0,1.0
84190d9ffffffff,137.0,0.0,28.0
84190dbffffffff,40.0,0.0,7.0
84190ddffffffff,8.0,0.0,2.0
84190e1ffffffff,41.0,0.0,0.0
84190e3ffffffff,37.0,0.0,0.0
84190e5ffffffff,8.0,0.0,0.0
84190e9ffffffff,32.0,0.0,0.0
84190ebffffffff,86.0,0.0,8.0
84191d9ffffffff,18.0,0.0,0.0
8419229ffffffff,8.0,0.0,0.0
8419261ffffffff,21.0,0.0,0.0
8419265ffffffff,54.0,2.0,0.0
8419267ffffffff,31.0,3.0,0.0
8419269ffffffff,4.0,0.0,0.0
841926dffffffff,41.0,4.0,0.0
8419281ffffffff,14.0,0.0,4.0
8419283ffffffff,2.0,0.0,2.0
8419289ffffffff,12.0,0.0,0.0
841928dffffffff,58.0,0.0,4.0
8419293ffffffff,2.0,0.0,0.0
8419297ffffffff,7.0,0.0,0.0
84192a1ffffffff,18.0,0.0,6.0
84192a3ffffffff,9.0,0.0,0.0
84192a7ffffffff,55.0,0.0,11.0
84192abffffffff,12.0,0.0,4.0
84192b1ffffffff,27.0,0.0,15.0
84192b3ffffffff,6.0,0.0,2.0
84192b5ffffffff,39.0,0.0,29.0
84192b7ffffffff,14.0,0.0,2.0
84192b9ffffffff,1.0,0.0,0.0
84192bbffffffff,8.0,0.0,0.0
84192bdffffffff,6.0,0.0,0.0
84192c3ffffffff,12.0,0.0,0.0
84192c7ffffffff,5.0,0.0,0.0
84192cbffffffff,59.0,0.0,2.0
8419401ffffffff,231.0,0.0,22.0
8419403ffffffff,38.0,0.0,0.0
8419405ffffffff,2.0,0.0,0.0
8419407ffffffff,3.0,0.0,0.0
841940dffffffff,89.0,3.0,3.0
8419411ffffffff,186.0,6.0,14.0
8419413ffffffff,101.0,2.0,19.0
8419415ffffffff,170.0,3.0,18.0
8419417ffffffff,22.0,0.0,0.0
841941bffffffff,49.0,0.0,5.0
841941dffffffff,34.0,0.0,9.0
8419421ffffffff,15.0,0.0,0.0
8419423ffffffff,31.0,0.0,0.0
8419425ffffffff,48.0,0.0,42.0
8419427ffffffff,151.0,0.0,21.0
841942bffffffff,20.0,1.0,0.0
841942dffffffff,18.0,0.0,10.0
8419431ffffffff,3.0,0.0,1.0
8419433ffffffff,11.0,0.0,0.0
8419435ffffffff,1.0,1.0,0.0
8419437ffffffff,8.0,0.0,0.0
8419439ffffffff,35.0,0.0,7.0
841943bffffffff,8.0,2.0,0.0
841943dffffffff,4.0,0.0,4.0
8419461ffffffff,30.0,2.0,4.0
8419465ffffffff,9.0,1.0,0.0
841946bffffffff,17.0,2.0,0.0
841946dffffffff,3.0,0.0,0.0
8419481ffffffff,34.0,0.0,7.0
8419483ffffffff,5.0,0.0,0.0
8419485ffffffff,206.0,2.0,28.0
841948bffffffff,16.0,0.0,2.0
841948dffffffff,230.0,10.0,55.0
8419497ffffffff,4.0,0.0,2.0
841949dffffffff,2.0,0.0,0.0
84194a1ffffffff,26.0,0.0,3.0
84194a3ffffffff,15.0,0.0,0.0
84194a5ffffffff,86.0,7.0,4.0
84194a7ffffffff,41.0,0.0,0.0
84194abffffffff,76.0,0.0,9.0
84194adffffffff,35.0,0.0,2.0
84194b9ffffffff,38.0,0.0,5.0
84194bbffffffff,3.0,0.0,0.0
84194c5ffffffff,234.0,43.0,24.0
84194d3ffffffff,2.0,0.0,0.0
84194d5ffffffff,10.0,0.0,2.0
84194d7ffffffff,3.0,0.0,0.0
84194d9ffffffff,31.0,0.0,2.0
84194dbffffffff,8.0,0.0,1.0
84194ddffffffff,90.0,0.0,5.0
84194e1ffffffff,4.0,0.0,0.0
84194e3ffffffff,49.0,0.0,14.0
84194e5ffffffff,11.0,0.0,0.0
84194e7ffffffff,113.0,4.0,16.0
84194e9ffffffff,5.0,0.0,0.0
84194ebffffffff,80.0,1.0,4.0
84194edffffffff,30.0,0.0,4.0
8419501ffffffff,33.0,0.0,0.0
8419507ffffffff,105.0,0.0,0.0
8419509ffffffff,4.0,0.0,0.0
841950bffffffff,1.0,0.0,0.0
841950dffffffff,13.0,0.0,0.0
8419511ffffffff,27.0,0.0,3.0
8419513ffffffff,12.0,0.0,0.0
8419517ffffffff,11.0,0.0,4.0
8419519ffffffff,10.0,0.0,0.0
841951bffffffff,21.0,2.0,2.0
841951dffffffff,2.0,0.0,0.0
8419527ffffffff,2.0,0.0,0.0
8419529ffffffff,5.0,0.0,0.0
8419531ffffffff,52.0,2.0,10.0
8419533ffffffff,2.0,0.0,0.0
841953bffffffff,29.0,3.0,6.0
8419543ffffffff,6.0,0.0,0.0
8419545ffffffff,2.0,0.0,0.0
8419547ffffffff,1.0,0.0,0.0
8419549ffffffff,2.0,0.0,0.0
841954bffffffff,3.0,0.0,0.0
8419551ffffffff,20.0,0.0,12.0
8419553ffffffff,38.0,0.0,3.0
8419555ffffffff,34.0,0.0,3.0
8419557ffffffff,15.0,0.0,3.0
8419559ffffffff,24.0,0.0,7.0
841955bffffffff,10.0,0.0,3.0
841955dffffffff,8.0,2.0,2.0
8419561ffffffff,2.0,0.0,0.0
8419565ffffffff,165.0,0.0,0.0
8419569ffffffff,5.0,0.0,0.0
841956bffffffff,4.0,0.0,0.0
841956dffffffff,3.0,0.0,0.0
8419581ffffffff,57.0,2.0,0.0
8419585ffffffff,15.0,0.0,0.0
8419587ffffffff,15.0,1.0,0.0
8419589ffffffff,24.0,0.0,0.0
841958bffffffff,2.0,0.0,0.0
8419591ffffffff,121.0,2.0,0.0
8419597ffffffff,44.0,0.0,2.0
8419599ffffffff,6.0,0.0,2.0
841959bffffffff,222.0,0.0,4.0
841959dffffffff,12.0,0.0,0.0
84195a1ffffffff,15.0,0.0,0.0
84195a3ffffffff,11.0,0.0,2.0
84195a5ffffffff,11.0,0.0,2.0
84195a7ffffffff,18.0,1.0,5.0
84195a9ffffffff,4.0,0.0,0.0
84195abffffffff,15.0,0.0,0.0
84195adffffffff,2.0,0.0,0.0
84195b1ffffffff,3.0,0.0,0.0
84195b7ffffffff,20.0,0.0,3.0
84195b9ffffffff,4.0,0.0,2.0
84195bbffffffff,134.0,7.0,24.0
84195bdffffffff,17.0,0.0,0.0
84195c1ffffffff,1.0,0.0,0.0
84195c3ffffffff,3.0,0.0,0.0
84195c5ffffffff,2.0,0.0,0.0
84195c7ffffffff,15.0,0.0,0.0
84195c9ffffffff,55.0,2.0,2.0
84195cbffffffff,7.0,0.0,0.0
84195d1ffffffff,9.0,0.0,0.0
84195d3ffffffff,13.0,0.0,2.0
84195d5ffffffff,5.0,0.0,2.0
84195d7ffffffff,9.0,0.0,0.0
84195d9ffffffff,5.0,0.0,0.0
84195dbffffffff,22.0,0.0,2.0
84195ddffffffff,2.0,0.0,0.0
84195e1ffffffff,13.0,0.0,0.0
84195e3ffffffff,4.0,0.0,0.0
84195e5ffffffff,21.0,0.0,0.0
84195e7ffffffff,10.0,0.0,0.0
84195e9ffffffff,17.0,0.0,2.0
84195ebffffffff,4.0,0.0,0.0
84195edffffffff,20.0,0.0,2.0
8419681ffffffff,9.0,0.0,0.0
8419683ffffffff,33.0,0.0,0.0
8419689ffffffff,134.0,0.0,5.0
841968bffffffff,1.0,0.0,0.0
8419691ffffffff,9.0,0.0,0.0
8419693ffffffff,36.0,0.0,0.0
8419695ffffffff,14.0,0.0,0.0
8419697ffffffff,20.0,0.0,0.0
8419699ffffffff,4.0,0.0,0.0
841969bffffffff,12.0,0.0,0.0
841969dffffffff,44.0,0.0,4.0
84196b1ffffffff,9.0,0.0,0.0
84196b3ffffffff,24.0,0.0,0.0
84196b7ffffffff,22.0,0.0,0.0
84196b9ffffffff,13.0,0.0,0.0
84196bbffffffff,8.0,0.0,0.0
84196c3ffffffff,7.0,0.0,0.0
84196d1ffffffff,3.0,0.0,0.0
84196d3ffffffff,15.0,0.0,0.0
84196d5ffffffff,30.0,0.0,4.0
84196d7ffffffff,4.0,0.0,0.0
84196d9ffffffff,27.0,0.0,0.0
84196dbffffffff,16.0,0.0,2.0
84196ddffffffff,50.0,0.0,0.0
8419721ffffffff,13.0,0.0,0.0
8419723ffffffff,44.0,0.0,1.0
8419725ffffffff,21.0,0.0,0.0
8419727ffffffff,13.0,0.0,3.0
8419729ffffffff,11.0,0.0,0.0
841972bffffffff,56.0,0.0,2.0
841972dffffffff,6.0,0.0,2.0
8419731ffffffff,13.0,0.0,0.0
8419733ffffffff,9.0,0.0,0.0
8419735ffffffff,2.0,0.0,0.0
8419737ffffffff,16.0,0.0,2.0
8419739ffffffff,85.0,0.0,5.0
841973bffffffff,124.0,0.0,0.0
841973dffffffff,29.0,0.0,0.0
8419761ffffffff,3.0,0.0,0.0
8419765ffffffff,7.0,0.0,1.0
8419767ffffffff,12.0,0.0,0.0
8419769ffffffff,5.0,0.0,0.0
841976bffffffff,6.0,0.0,0.0
841b20dffffffff,1.0,0.0,0.0
841b22bffffffff,5.0,0.0,0.0
841b239ffffffff,2.0,0.0,0.0
841b263ffffffff,10.0,2.0,0.0
841e007ffffffff,2.0,0.0,0.0
841e00bffffffff,4.0,0.0,0.0
841e011ffffffff,1.0,0.0,0.0
841e013ffffffff,3.0,0.0,0.0
841e019ffffffff,4.0,0.0,0.0
841e01dffffffff,1.0,0.0,0.0
841e023ffffffff,8.0,0.0,0.0
841e025ffffffff,18.0,0.0,5.0
841e029ffffffff,4.0,0.0,0.0
841e02dffffffff,28.0,0.0,8.0
841e031ffffffff,2.0,0.0,0.0
841e033ffffffff,4.0,0.0,0.0
841e037ffffffff,14.0,0.0,0.0
841e041ffffffff,9.0,0.0,0.0
841e045ffffffff,31.0,0.0,0.0
841e047ffffffff,11.0,0.0,0.0
841e049ffffffff,28.0,0.0,0.0
841e051ffffffff,6.0,0.0,0.0
841e053ffffffff,8.0,0.0,0.0
841e059ffffffff,4.0,0.0,0.0
841e061ffffffff,11.0,0.0,4.0
841e063ffffffff,4.0,0.0,0.0
841e067ffffffff,4.0,0.0,1.0
841e069ffffffff,10.0,0.0,0.0
841e06bffffffff,4.0,0.0,0.0
841e06dffffffff,7.0,0.0,0.0
841e085ffffffff,39.0,0.0,0.0
841e08dffffffff,2.0,0.0,0.0
841e093ffffffff,3.0,0.0,0.0
841e0a7ffffffff,2.0,0.0,0.0
841e0a9ffffffff,122.0,0.0,0.0
841e0adffffffff,8.0,0.0,0.0
841e0b3ffffffff,2.0,0.0,0.0
841e0b5ffffffff,2.0,0.0,0.0
841e0bdffffffff,2.0,0.0,0.0
841e0c1ffffffff,4.0,0.0,0.0
841e0c3ffffffff,12.0,0.0,0.0
841e0c5ffffffff,4.0,0.0,0.0
841e0c7ffffffff,31.0,0.0,0.0
841e0e1ffffffff,9.0,0.0,4.0
841e0e3ffffffff,24.0,0.0,2.0
841e0e7ffffffff,81.0,0.0,0.0
841e0e9ffffffff,7.0,0.0,0.0
841e0ebffffffff,12.0,0.0,0.0
841e0edffffffff,5.0,0.0,1.0
841e10bffffffff,41.0,0.0,0.0
841e121ffffffff,28.0,0.0,0.0
841e123ffffffff,10.0,0.0,0.0
841e125ffffffff,20.0,0.0,0.0
841e127ffffffff,2.0,0.0,0.0
841e129ffffffff,18.0,0.0,0.0
841e12bffffffff,11.0,0.0,0.0
841e131ffffffff,15.0,0.0,0.0
841e135ffffffff,3.0,0.0,0.0
841e137ffffffff,10.0,0.0,0.0
841e139ffffffff,7.0,0.0,0.0
841e13bffffffff,7.0,0.0,0.0
841e13dffffffff,8.0,0.0,0.0
841e141ffffffff,4.0,0.0,0.0
841e145ffffffff,2.0,0.0,0.0
841e149ffffffff,1.0,0.0,0.0
841e151ffffffff,2.0,0.0,0.0
841e153ffffffff,7.0,0.0,0.0
841e155ffffffff,2.0,0.0,0.0
841e161ffffffff,4.0,0.0,3.0
841e167ffffffff,34.0,0.0,0.0
841e169ffffffff,7.0,0.0,2.0
841e16bffffffff,1.0,0.0,0.0
841e16dffffffff,8.0,0.0,2.0
841e195ffffffff,3.0,0.0,0.0
841e19dffffffff,16.0,0.0,0.0
841e1b3ffffffff,9.0,0.0,0.0
841e1b7ffffffff,1.0,0.0,0.0
841e1b9ffffffff,3.0,0.0,0.0
841e1bbffffffff,28.0,0.0,0.0
841e1c1ffffffff,5.0,0.0,0.0
841e1c9ffffffff,5.0,0.0,1.0
841e1cbffffffff,13.0,0.0,1.0
841e1cdffffffff,12.0,0.0,0.0
841e1d1ffffffff,19.0,0.0,0.0
841e1d5ffffffff,2.0,0.0,0.0
841e1d7ffffffff,2.0,0.0,0.0
841e1ddffffffff,33.0,0.0,0.0
841e1e9ffffffff,2.0,0.0,0.0
841e205ffffffff,2.0,0.0,0.0
841e219ffffffff,4.0,0.0,0.0
841e221ffffffff,2.0,0.0,0.0
841e223ffffffff,5.0,0.0,0.0
841e225ffffffff,17.0,0.0,0.0
841e22dffffffff,15.0,0.0,0.0
841e233ffffffff,2.0,0.0,0.0
841e235ffffffff,1.0,0.0,0.0
841e23dffffffff,8.0,0.0,0.0
841e241ffffffff,3.0,0.0,0.0
841e243ffffffff,4.0,0.0,0.0
841e24bffffffff,2.0,0.0,0.0
841e259ffffffff,4.0,0.0,0.0
841e263ffffffff,3.0,0.0,0.0
841e265ffffffff,2.0,0.0,2.0
841e269ffffffff,2.0,0.0,0.0
841e283ffffffff,1.0,0.0,0.0
841e291ffffffff,10.0,0.0,0.0
841e293ffffffff,2.0,0.0,0.0
841e2a1ffffffff,1.0,0.0,0.0
841e2a3ffffffff,3.0,0.0,0.0
841e2abffffffff,1.0,0.0,0.0
841e2adffffffff,2.0,0.0,0.0
841e2b7ffffffff,3.0,0.0,0.0
841e2b9ffffffff,2.0,0.0,0.0
841e2bbffffffff,2.0,0.0,0.0
841e2bdffffffff,9.0,0.0,0.0
841e2c1ffffffff,3.0,0.0,0.0
841e2c7ffffffff,2.0,0.0,0.0
841e2cbffffffff,1.0,0.0,0.0
841e2d1ffffffff,2.0,0.0,0.0
841e2d3ffffffff,1.0,0.0,0.0
841e2d7ffffffff,3.0,0.0,0.0
841e2e1ffffffff,5.0,0.0,0.0
841e2e3ffffffff,3.0,0.0,0.0
841e2e5ffffffff,12.0,0.0,0.0
841e2e7ffffffff,16.0,0.0,0.0
841e307ffffffff,7.0,0.0,0.0
841e30bffffffff,11.0,0.0,0.0
841e30dffffffff,8.0,0.0,0.0
841e32bffffffff,5.0,0.0,0.0
841e339ffffffff,6.0,0.0,0.0
841e341ffffffff,2.0,0.0,2.0
841e343ffffffff,9.0,0.0,0.0
841e347ffffffff,1.0,0.0,0.0
841e34bffffffff,21.0,0.0,0.0
841e34dffffffff,1.0,0.0,0.0
841e351ffffffff,10.0,0.0,0.0
841e353ffffffff,3.0,0.0,0.0
841e355ffffffff,9.0,0.0,0.0
841e359ffffffff,26.0,0.0,0.0
841e35bffffffff,7.0,0.0,0.0
841e35dffffffff,10.0,0.0,0.0
841e365ffffffff,2.0,0.0,2.0
841e367ffffffff,2.0,0.0,0.0
841e36bffffffff,6.0,0.0,0.0
841e421ffffffff,1.0,0.0,0.0
841e425ffffffff,2.0,0.0,0.0
841e427ffffffff,21.0,0.0,0.0
841e429ffffffff,4.0,0.0,0.0
841e42dffffffff,14.0,0.0,0.0
841e437ffffffff,3.0,0.0,0.0
841e497ffffffff,2.0,0.0,0.0
841e4b1ffffffff,10.0,0.0,0.0
841e4b3ffffffff,2.0,0.0,0.0
841e4bbffffffff,8.0,0.0,0.0
841e4bdffffffff,7.0,0.0,0.0
841e4d3ffffffff,4.0,0.0,0.0
841e4d9ffffffff,2.0,0.0,0.0
841e509ffffffff,1.0,0.0,0.0
841e511ffffffff,2.0,0.0,0.0
841e513ffffffff,75.0,0.0,0.0
841e517ffffffff,11.0,0.0,0.0
841e519ffffffff,6.0,0.0,0.0
841e51bffffffff,6.0,0.0,0.0
841e527ffffffff,1.0,0.0,0.0
841e529ffffffff,2.0,0.0,0.0
841e537ffffffff,2.0,0.0,0.0
841e547ffffffff,3.0,0.0,0.0
841e553ffffffff,20.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0
841e559ffffffff,2.0,0.0,0.0
841e563ffffffff,2.0,0.0,0.0
841e589ffffffff,1.0,0.0,0.0
841e58dffffffff,5.0,0.0,0.0
841e593ffffffff,1.0,0.0,0.0
841e5a1ffffffff,1.0,0.0,0.0
841e5a5ffffffff,33.0,0.0,0.0
841e5a9ffffffff,25.0,0.0,0.0
841e5adffffffff,31.0,0.0,0.0
841e5c3ffffffff,10.0,0.0,0.0
841e5c5ffffffff,5.0,0.0,0.0
841e5c7ffffffff,1.0,0.0,0.0
841e5cdffffffff,21.0,0.0,0.0
841e5d1ffffffff,4.0,0.0,0.0
841e5d9ffffffff,8.0,0.0,0.0
841e5dbffffffff,4.0,0.0,0.0
841e5ddffffffff,2.0,0.0,0.0
841e5e1ffffffff,4.0,0.0,0.0
841e5e3ffffffff,1.0,0.0,0.0
841e5e5ffffffff,8.0,0.0,0.0
841e5e7ffffffff,3.0,0.0,0.0
841e5e9ffffffff,88.0,0.0,0.0
841e5ebffffffff,1.0,0.0,0.0
841e5edffffffff,2.0,0.0,0.0
841e607ffffffff,4.0,0.0,0.0
841e615ffffffff,2.0,0.0,0.0
841e639ffffffff,2.0,0.0,0.0
841e63bffffffff,12.0,0.0,0.0
841e649ffffffff,1.0,0.0,0.0
841e64dffffffff,7.0,0.0,0.0
841e65bffffffff,2.0,0.0,0.0
841e697ffffffff,8.0,0.0,0.0
841e6b1ffffffff,1.0,0.0,0.0
841e6bbffffffff,9.0,0.0,0.0
841e801ffffffff,7.0,0.0,0.0
841e803ffffffff,7.0,0.0,0.0
841e805ffffffff,4.0,0.0,0.0
841e809ffffffff,7.0,0.0,0.0
841e80bffffffff,22.0,0.0,0.0
841e81dffffffff,2.0,0.0,0.0
841e82bffffffff,11.0,0.0,0.0
841e831ffffffff,3.0,0.0,0.0
841e833ffffffff,7.0,0.0,0.0
841e835ffffffff,27.0,0.0,0.0
841e83bffffffff,10.0,0.0,0.0
841e83dffffffff,1.0,0.0,0.0
841e84bffffffff,1.0,0.0,0.0
841e857ffffffff,1.0,0.0,0.0
841e863ffffffff,13.0,0.0,0.0
841e869ffffffff,2.0,0.0,0.0
841e86bffffffff,8.0,0.0,0.0
841e8a7ffffffff,2.0,0.0,0.0
841e8dbffffffff,2.0,0.0,0.0
841e941ffffffff,2.0,0.0,0.0
841e949ffffffff,3.0,0.0,0.0
841e961ffffffff,1.0,0.0,0.0
841e969ffffffff,2.0,0.0,0.0
841e96bffffffff,3.0,0.0,0.0
841e9a9ffffffff,7.0,0.0,0.0
841e9adffffffff,2.0,0.0,0.0
841e9b7ffffffff,8.0,0.0,0.0
841e9d9ffffffff,2.0,0.0,0.0
841e9dbffffffff,1.0,0.0,0.0
841ea0bffffffff,2.0,0.0,0.0
841ea13ffffffff,10.0,0.0,0.0
841ea19ffffffff,77.0,0.0,0.0
841ea2dffffffff,2.0,0.0,0.0
841ea41ffffffff,12.0,0.0,0.0
841ea4bffffffff,1.0,0.0,0.0
841ea4dffffffff,4.0,0.0,0.0
841ea53ffffffff,3.0,0.0,0.0
841ea59ffffffff,1.0,0.0,0.0
841ea81ffffffff,2.0,0.0,0.0
841ea83ffffffff,15.0,0.0,0.0
841ea85ffffffff,4.0,0.0,0.0
841ea8dffffffff,17.0,0.0,0.0
841ea91ffffffff,2.0,0.0,0.0
841ea93ffffffff,4.0,0.0,2.0
841ea95ffffffff,1.0,0.0,0.0
841ea97ffffffff,8.0,0.0,0.0
841eab3ffffffff,10.0,0.0,0.0
841eab7ffffffff,4.0,0.0,0.0
841eab9ffffffff,2.0,0.0,0.0
841eabbffffffff,2.0,0.0,0.0
841eac5ffffffff,1.0,0.0,0.0
841eacdffffffff,10.0,0.0,0.0
841ead9ffffffff,2.0,0.0,0.0
841eaebffffffff,8.0,0.0,0.0
841eb03ffffffff,1.0,0.0,0.0
841eb05ffffffff,15.0,0.0,2.0
841eb07ffffffff,11.0,0.0,1.0
841eb0bffffffff,27.0,0.0,5.0
841eb13ffffffff,4.0,0.0,0.0
841eb17ffffffff,2.0,0.0,0.0
841eb23ffffffff,9.0,0.0,2.0
841eb2bffffffff,10.0,0.0,0.0
841eb39ffffffff,1.0,0.0,1.0
841eb3dffffffff,8.0,0.0,2.0
841eb49ffffffff,9.0,0.0,0.0
841eb4dffffffff,22.0,0.0,0.0
841eb53ffffffff,4.0,0.0,0.0
841ec01ffffffff,22.0,0.0,2.0
841ec03ffffffff,70.0,0.0,11.0
841ec09ffffffff,8.0,0.0,0.0
841ec0dffffffff,13.0,0.0,0.0
841ec11ffffffff,3.0,0.0,0.0
841ec15ffffffff,6.0,0.0,0.0
841ec17ffffffff,14.0,0.0,0.0
841ec19ffffffff,2.0,0.0,0.0
841ec1dffffffff,29.0,0.0,0.0
841ec21ffffffff,27.0,0.0,0.0
841ec23ffffffff,9.0,0.0,0.0
841ec27ffffffff,30.0,0.0,0.0
841ec29ffffffff,4.0,0.0,0.0
841ec2bffffffff,12.0,0.0,0.0
841ec2dffffffff,2.0,0.0,0.0
841ec33ffffffff,26.0,0.0,0.0
841ec35ffffffff,12.0,0.0,0.0
841ec37ffffffff,3.0,0.0,0.0
841ec39ffffffff,3.0,0.0,3.0
841ec3bffffffff,2.0,0.0,0.0
841ec3dffffffff,42.0,0.0,11.0
841ec43ffffffff,2.0,0.0,0.0
841ec47ffffffff,151.0,0.0,9.0
841ec57ffffffff,4.0,0.0,0.0
841ec63ffffffff,2.0,0.0,0.0
841ec65ffffffff,3.0,0.0,0.0
841ec67ffffffff,8.0,0.0,0.0
841ec6bffffffff,2.0,0.0,0.0
841ec6dffffffff,2.0,0.0,0.0
841ec81ffffffff,11.0,0.0,0.0
841ec83ffffffff,2.0,0.0,0.0
841ec85ffffffff,14.0,0.0,0.0
841ec87ffffffff,2.0,0.0,0.0
841ec89ffffffff,4.0,0.0,0.0
841ec8bffffffff,8.0,0.0,0.0
841ec8dffffffff,2.0,0.0,0.0
841ec91ffffffff,36.0,0.0,0.0
841ec93ffffffff,46.0,0.0,0.0
841ec97ffffffff,39.0,0.0,0.0
841ec99ffffffff,106.0,0.0,0.0
841ec9bffffffff,217.0,0.0,0.0
841ec9dffffffff,75.0,0.0,0.0
841eca1ffffffff,65.0,0.0,0.0
841eca3ffffffff,7.0,0.0,0.0
841eca5ffffffff,47.0,0.0,0.0
841eca7ffffffff,4.0,0.0,0.0
841eca9ffffffff,98.0,0.0,0.0
841ecadffffffff,39.0,0.0,0.0
841ecb1ffffffff,5.0,0.0,0.0
841ecb3ffffffff,2.0,0.0,0.0
841ecb5ffffffff,30.0,0.0,0.0
841ecb9ffffffff,15.0,0.0,0.0
841ecbbffffffff,30.0,0.0,2.0
841ecbdffffffff,3.0,0.0,0.0
841ecc3ffffffff,16.0,0.0,0.0
841ecc5ffffffff,5.0,0.0,2.0
841ecc9ffffffff,1.0,0.0,0.0
841eccbffffffff,7.0,0.0,0.0
841eccdffffffff,8.0,0.0,2.0
841ecd5ffffffff,52.0,0.0,0.0
841ecd7ffffffff,4.0,0.0,0.0
841ecddffffffff,2.0,0.0,0.0
841ece1ffffffff,4.0,0.0,0.0
841ece3ffffffff,4.0,0.0,0.0
841ece5ffffffff,22.0,0.0,3.0
841ece7ffffffff,46.0,0.0,7.0
841ece9ffffffff,12.0,0.0,0.0
841ed05ffffffff,4.0,0.0,0.0
841ed07ffffffff,8.0,0.0,0.0
841ed0bffffffff,9.0,0.0,0.0
841ed13ffffffff,20.0,0.0,0.0
841ed19ffffffff,8.0,0.0,0.0
841ed1bffffffff,26.0,0.0,0.0
841ed1dffffffff,2.0,0.0,2.0
841ed29ffffffff,10.0,0.0,0.0
841ed2bffffffff,2.0,0.0,0.0
841ed31ffffffff,1.0,0.0,0.0
841ed35ffffffff,6.0,0.0,0.0
841ed37ffffffff,2.0,0.0,0.0
841ed39ffffffff,4.0,0.0,0.0
841ed3bffffffff,4.0,0.0,0.0
841ed3dffffffff,1.0,0.0,0.0
841ed43ffffffff,2.0,0.0,0.0
841ed45ffffffff,2.0,0.0,0.0
841ed55ffffffff,2.0,0.0,0.0
841ed57ffffffff,6.0,0.0,0.0
841ed63ffffffff,1.0,0.0,0.0
841ed6bffffffff,17.0,0.0,0.0
841ed91ffffffff,90.0,0.0,5.0
841ed93ffffffff,43.0,0.0,10.0
841ed9bffffffff,47.0,0.0,4.0
841eda1ffffffff,29.0,0.0,0.0
841eda3ffffffff,100.0,0.0,3.0
841eda5ffffffff,4.0,0.0,0.0
841eda7ffffffff,20.0,0.0,0.0
841edb5ffffffff,1.0,0.0,0.0
841edbbffffffff,4.0,0.0,0.0
841edc1ffffffff,4.0,0.0,0.0
841edc9ffffffff,12.0,0.0,0.0
841edcdffffffff,21.0,0.0,0.0
841edd3ffffffff,2.0,0.0,0.0
841ede1ffffffff,50.0,0.0,0.0
841ede5ffffffff,2.0,0.0,0.0
841ede7ffffffff,6.0,0.0,0.0
841ede9ffffffff,7.0,0.0,0.0
841ee0bffffffff,2.0,0.0,0.0
841ee19ffffffff,2.0,0.0,0.0
841ee25ffffffff,2.0,0.0,0.0
841ee35ffffffff,2.0,0.0,0.0
841ee59ffffffff,2.0,0.0,0.0
841ee65ffffffff,28.0,0.0,0.0
841ee83ffffffff,1.0,0.0,0.0
841ee8bffffffff,4.0,0.0,0.0
841ee91ffffffff,23.0,0.0,3.0
841ee95ffffffff,1.0,0.0,0.0
841ee97ffffffff,84.0,0.0,27.0
841ee99ffffffff,9.0,0.0,0.0
841eea3ffffffff,8.0,0.0,0.0
841eea7ffffffff,6.0,0.0,0.0
841eeb1ffffffff,11.0,0.0,4.0
841eeb5ffffffff,22.0,0.0,6.0
841eeb7ffffffff,42.0,0.0,4.0
841eeb9ffffffff,6.0,0.0,2.0
841eed3ffffffff,11.0,0.0,0.0
841eed7ffffffff,2.0,0.0,0.0
841eedbffffffff,16.0,0.0,0.0
841eee3ffffffff,2.0,0.0,0.0
841eeebffffffff,1.0,0.0,0.0
841ef01ffffffff,11.0,0.0,2.0
841ef05ffffffff,2.0,0.0,0.0
841ef09ffffffff,3.0,0.0,0.0
841ef0dffffffff,1.0,0.0,0.0
841ef1bffffffff,4.0,0.0,0.0
841ef23ffffffff,2.0,0.0,0.0
841ef27ffffffff,21.0,0.0,0.0
841ef2dffffffff,7.0,0.0,0.0
841ef33ffffffff,1.0,0.0,0.0
