cell_id,Larus glaucoides,Larus glaucoides thayeri,Larus glaucoides kumlieni,Larus glaucoides glaucoides,Larus glaucoides thayeri/kumlieni,Larus glaucoides kumlieni/glaucoides,Larus glaucoides thayeri x glaucoides/kumlieni
832a1afffffffff,281.0,10.0,159.0,0.0,0.0,48.0,0.0
832a1efffffffff,37.0,0.0,7.0,0.0,0.0,0.0,0.0
832a30fffffffff,523.0,14.0,235.0,0.0,5.0,93.0,0.0
832a31fffffffff,436.0,18.0,203.0,1.0,6.0,112.0,0.0
832a32fffffffff,136.0,0.0,41.0,0.0,0.0,27.0,0.0
832a33fffffffff,137.0,0.0,57.0,0.0,0.0,41.0,0.0
832a34fffffffff,68.0,0.0,21.0,0.0,0.0,34.0,0.0
832a4cfffffffff,3.0,0.0,1.0,0.0,0.0,2.0,0.0
832a84fffffffff,120.0,7.0,11.0,0.0,0.0,72.0,0.0
832a86fffffffff,55.0,5.0,3.0,2.0,0.0,13.0,0.0
832a89fffffffff,8.0,0.0,0.0,0.0,0.0,8.0,0.0
832a8bfffffffff,31.0,0.0,0.0,0.0,0.0,31.0,0.0
832a8dfffffffff,36.0,0.0,28.0,0.0,0.0,4.0,0.0
832a90fffffffff,32.0,9.0,2.0,0.0,0.0,15.0,0.0
832a91fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832a93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,37.0,18.0,1.0,0.0,0.0,9.0,0.0
832a95fffffffff,12.0,0.0,1.0,0.0,0.0,7.0,0.0
832a96fffffffff,8.0,1.0,4.0,0.0,0.0,3.0,0.0
832aa0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa1fffffffff,32.0,2.0,8.0,0.0,0.0,22.0,0.0
832aa4fffffffff,393.0,73.0,94.0,0.0,2.0,212.0,0.0
832aa6fffffffff,13.0,1.0,6.0,0.0,0.0,4.0,0.0
832aa8fffffffff,260.0,10.0,64.0,0.0,0.0,108.0,0.0
832aa9fffffffff,127.0,18.0,38.0,0.0,0.0,34.0,0.0
832aaafffffffff,69.0,0.0,30.0,0.0,0.0,6.0,0.0
832aabfffffffff,11.0,0.0,4.0,0.0,0.0,2.0,0.0
832aacfffffffff,259.0,20.0,53.0,0.0,0.0,109.0,0.0
832aadfffffffff,342.0,3.0,88.0,0.0,0.0,123.0,0.0
832aaefffffffff,3.0,1.0,0.0,0.0,0.0,2.0,0.0
832ab0fffffffff,22.0,4.0,2.0,0.0,0.0,4.0,0.0
832ab1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,600.0,91.0,72.0,0.0,1.0,116.0,0.0
832ab3fffffffff,74.0,21.0,19.0,0.0,0.0,20.0,0.0
832ab4fffffffff,308.0,121.0,73.0,2.0,7.0,43.0,0.0
832ab5fffffffff,52.0,13.0,4.0,0.0,0.0,30.0,0.0
832ab6fffffffff,244.0,28.0,38.0,0.0,0.0,47.0,0.0
832ac6fffffffff,85.0,5.0,3.0,0.0,0.0,28.0,0.0
832ad0fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
832ad3fffffffff,27.0,0.0,1.0,0.0,0.0,8.0,0.0
832ad5fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
832ad6fffffffff,18.0,0.0,6.0,0.0,0.0,3.0,0.0
832af0fffffffff,31.0,0.0,6.0,0.0,1.0,17.0,0.0
832af1fffffffff,148.0,8.0,88.0,0.0,0.0,11.0,0.0
832af3fffffffff,11.0,0.0,0.0,0.0,0.0,7.0,0.0
832af4fffffffff,19.0,0.0,18.0,0.0,0.0,0.0,0.0
832af6fffffffff,218.0,6.0,40.0,0.0,0.0,27.0,0.0
832b00fffffffff,6.0,0.0,1.0,0.0,0.0,1.0,0.0
832b01fffffffff,5.0,0.0,2.0,0.0,0.0,1.0,0.0
832b05fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832b06fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,58.0,26.0,2.0,4.0,0.0,7.0,0.0
832b0cfffffffff,22.0,0.0,2.0,0.0,0.0,11.0,0.0
832b11fffffffff,7.0,0.0,6.0,0.0,0.0,0.0,0.0
832b12fffffffff,323.0,3.0,1.0,0.0,0.0,293.0,0.0
832b14fffffffff,6.0,1.0,2.0,0.0,0.0,1.0,0.0
832b16fffffffff,1251.0,5.0,20.0,2.0,0.0,1182.0,0.0
832b18fffffffff,26.0,0.0,11.0,0.0,0.0,15.0,0.0
832b19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,33.0,0.0,12.0,0.0,0.0,19.0,0.0
832b1bfffffffff,40.0,0.0,18.0,0.0,0.0,0.0,0.0
832b1cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,20.0,0.0,5.0,0.0,0.0,8.0,0.0
832b23fffffffff,33.0,0.0,3.0,0.0,0.0,13.0,0.0
832b24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,24.0,0.0,2.0,0.0,0.0,8.0,0.0
832b29fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,6.0,0.0,3.0,0.0,0.0,1.0,0.0
832b2efffffffff,13.0,0.0,7.0,0.0,0.0,2.0,0.0
832b30fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,21.0,0.0,0.0,0.0,0.0,6.0,0.0
832b33fffffffff,14.0,0.0,0.0,0.0,0.0,2.0,0.0
832b81fffffffff,90.0,9.0,21.0,0.0,0.0,19.0,0.0
832b82fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,124.0,15.0,20.0,0.0,0.0,37.0,0.0
832b88fffffffff,7.0,0.0,0.0,0.0,0.0,5.0,0.0
832b89fffffffff,80.0,0.0,44.0,0.0,0.0,17.0,0.0
832b8afffffffff,204.0,22.0,24.0,0.0,0.0,133.0,0.0
832b8bfffffffff,23.0,0.0,4.0,0.0,0.0,9.0,0.0
832b8cfffffffff,85.0,0.0,4.0,0.0,0.0,27.0,0.0
832b8dfffffffff,32.0,0.0,11.0,0.0,0.0,13.0,0.0
832b8efffffffff,22.0,1.0,6.0,0.0,0.0,6.0,0.0
832b90fffffffff,8.0,0.0,2.0,0.0,0.0,4.0,0.0
832b91fffffffff,21.0,0.0,11.0,0.0,0.0,3.0,0.0
832b93fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
832b94fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,167.0,29.0,49.0,2.0,4.0,47.0,0.0
832b99fffffffff,118.0,30.0,25.0,0.0,0.0,27.0,0.0
832b9afffffffff,109.0,60.0,9.0,0.0,0.0,1.0,0.0
832b9bfffffffff,833.0,321.0,190.0,5.0,17.0,137.0,0.0
832b9cfffffffff,14.0,3.0,8.0,0.0,0.0,2.0,0.0
832b9dfffffffff,63.0,0.0,8.0,0.0,0.0,35.0,0.0
832b9efffffffff,20.0,0.0,4.0,0.0,0.0,0.0,0.0
832ba0fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
832ba5fffffffff,137.0,0.0,0.0,0.0,0.0,113.0,0.0
832ba8fffffffff,110.0,0.0,0.0,0.0,0.0,110.0,0.0
832ba9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,246.0,10.0,15.0,0.0,0.0,67.0,0.0
832babfffffffff,30.0,0.0,0.0,0.0,0.0,18.0,0.0
832bacfffffffff,6.0,0.0,0.0,0.0,0.0,3.0,0.0
832baefffffffff,8.0,2.0,0.0,0.0,2.0,0.0,0.0
832bb3fffffffff,42.0,0.0,1.0,1.0,0.0,20.0,0.0
832e2dfffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
832eacfffffffff,5.0,3.0,2.0,0.0,0.0,0.0,0.0
833159fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
833426fffffffff,30.0,0.0,0.0,3.0,0.0,12.0,0.0
833434fffffffff,13.0,0.0,0.0,0.0,0.0,4.0,0.0
83351bfffffffff,25.0,0.0,5.0,5.0,0.0,6.0,0.0
8335a9fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
833825fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833826fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833910fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
833911fffffffff,7.0,0.0,2.0,0.0,0.0,3.0,0.0
833915fffffffff,8.0,0.0,0.0,0.0,0.0,1.0,0.0
833919fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83391afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83391efffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
833920fffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
833922fffffffff,40.0,0.0,7.0,0.0,0.0,0.0,0.0
833924fffffffff,20.0,0.0,2.0,0.0,0.0,2.0,0.0
833925fffffffff,99.0,16.0,2.0,8.0,0.0,4.0,0.0
83392dfffffffff,49.0,0.0,2.0,8.0,0.0,0.0,0.0
833931fffffffff,6.0,0.0,0.0,0.0,0.0,2.0,0.0
833933fffffffff,39.0,0.0,13.0,6.0,0.0,7.0,0.0
833970fffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0
833974fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8339a9fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
834413fffffffff,33.0,0.0,0.0,0.0,0.0,12.0,0.0
83441efffffffff,33.0,9.0,7.0,0.0,0.0,0.0,0.0
834440fffffffff,24.0,9.0,0.0,0.0,0.0,3.0,0.0
834444fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,6.0,1.0,0.0,0.0,0.0,5.0,0.0
834446fffffffff,61.0,16.0,7.0,0.0,0.0,38.0,0.0
834450fffffffff,9.0,5.0,1.0,0.0,0.0,3.0,0.0
834455fffffffff,61.0,4.0,21.0,0.0,0.0,0.0,0.0
83445cfffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83446afffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,184.0,116.0,0.0,0.0,0.0,16.0,0.0
83446efffffffff,19.0,15.0,2.0,0.0,0.0,0.0,0.0
834471fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,10.0,0.0,3.0,0.0,0.0,7.0,0.0
8344a9fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8344abfffffffff,10.0,0.0,1.0,0.0,0.0,2.0,0.0
8344c1fffffffff,5.0,0.0,0.0,0.0,0.0,1.0,0.0
8344d5fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8344d8fffffffff,6.0,2.0,0.0,0.0,0.0,4.0,0.0
8344e6fffffffff,24.0,0.0,1.0,0.0,0.0,0.0,0.0
8344eafffffffff,4.0,3.0,0.0,0.0,0.0,1.0,0.0
8344ebfffffffff,20.0,5.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,20.0,0.0,0.0,0.0,0.0,19.0,0.0
8344f6fffffffff,131.0,36.0,12.0,0.0,0.0,51.0,0.0
834505fffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0
834829fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
834846fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,45.0,39.0,0.0,0.0,0.0,0.0,0.0
834858fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
83485bfffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
83485cfffffffff,22.0,19.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83485efffffffff,14.0,9.0,0.0,0.0,0.0,5.0,0.0
834889fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83488efffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
834892fffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,73.0,45.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,52.0,22.0,0.0,0.0,3.0,0.0,0.0
8348c0fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8348c2fffffffff,23.0,21.0,0.0,0.0,0.0,0.0,0.0
8348c6fffffffff,6.0,2.0,0.0,0.0,0.0,4.0,0.0
8348d0fffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,9.0,8.0,0.0,0.0,0.0,0.0,0.0
8348e9fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8348eafffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
