cell_id,Perisoreus canadensis,Perisoreus canadensis [canadensis Group],Perisoreus canadensis capitalis/bicolor,Perisoreus canadensis obscurus/griseus
84268e7ffffffff,74.0,0.0,15.0,0.0
84268e9ffffffff,31.0,0.0,0.0,0.0
84268ebffffffff,288.0,0.0,84.0,0.0
84268edffffffff,192.0,0.0,22.0,0.0
8426909ffffffff,42.0,0.0,2.0,0.0
842690dffffffff,2.0,0.0,0.0,0.0
8426943ffffffff,31.0,0.0,6.0,0.0
8426947ffffffff,106.0,0.0,26.0,0.0
8426951ffffffff,28.0,0.0,0.0,0.0
8426955ffffffff,4.0,0.0,0.0,0.0
842695dffffffff,4.0,0.0,0.0,0.0
8426981ffffffff,7.0,0.0,0.0,0.0
8426983ffffffff,35.0,0.0,0.0,0.0
8426989ffffffff,6.0,0.0,0.0,0.0
842698bffffffff,90.0,0.0,10.0,0.0
8426991ffffffff,3.0,0.0,0.0,0.0
8426995ffffffff,2.0,0.0,0.0,0.0
8426999ffffffff,21.0,0.0,4.0,0.0
842699bffffffff,44.0,0.0,3.0,0.0
842699dffffffff,69.0,0.0,5.0,0.0
84269c1ffffffff,11.0,0.0,5.0,0.0
84269c7ffffffff,7.0,0.0,0.0,0.0
84269cbffffffff,322.0,0.0,61.0,0.0
84269d1ffffffff,5.0,0.0,0.0,0.0
84269d3ffffffff,19.0,0.0,2.0,0.0
84269d5ffffffff,13.0,0.0,2.0,0.0
84269d7ffffffff,40.0,0.0,15.0,0.0
84269d9ffffffff,96.0,0.0,21.0,0.0
84269dbffffffff,3.0,0.0,0.0,0.0
84269ddffffffff,6.0,0.0,0.0,0.0
84269ebffffffff,1.0,0.0,0.0,0.0
8426a51ffffffff,16.0,0.0,0.0,0.0
8426a59ffffffff,126.0,1.0,0.0,0.0
8426a5bffffffff,55.0,0.0,0.0,0.0
8426a5dffffffff,2.0,0.0,0.0,0.0
8426a6dffffffff,12.0,0.0,0.0,0.0
8426b01ffffffff,8.0,0.0,3.0,0.0
8426b05ffffffff,2.0,0.0,0.0,0.0
8426b0bffffffff,13.0,0.0,0.0,0.0
8426b0dffffffff,36.0,0.0,15.0,0.0
8426b1dffffffff,2.0,0.0,0.0,0.0
8426b21ffffffff,2.0,0.0,0.0,0.0
8426b27ffffffff,1.0,0.0,0.0,0.0
8426b29ffffffff,7.0,0.0,1.0,0.0
8426b41ffffffff,11.0,0.0,0.0,0.0
8426b45ffffffff,21.0,0.0,1.0,0.0
8426b47ffffffff,3.0,0.0,0.0,0.0
8426b49ffffffff,1.0,0.0,0.0,0.0
8426b5dffffffff,2.0,0.0,0.0,0.0
8426b61ffffffff,15.0,0.0,3.0,0.0
8426b63ffffffff,71.0,0.0,9.0,0.0
8426b65ffffffff,2.0,0.0,0.0,0.0
8426b67ffffffff,3.0,0.0,0.0,0.0
8426b69ffffffff,334.0,0.0,70.0,0.0
8426b6bffffffff,7.0,0.0,0.0,0.0
8426b6dffffffff,18.0,0.0,0.0,0.0
8427001ffffffff,68.0,0.0,0.0,0.0
8427003ffffffff,18.0,0.0,0.0,0.0
8427005ffffffff,14.0,0.0,0.0,0.0
8427007ffffffff,100.0,0.0,0.0,0.0
8427009ffffffff,2.0,2.0,0.0,0.0
842700bffffffff,4.0,0.0,0.0,0.0
842700dffffffff,12.0,0.0,0.0,0.0
8427013ffffffff,15.0,0.0,0.0,0.0
8427015ffffffff,2.0,0.0,0.0,0.0
8427017ffffffff,10.0,0.0,0.0,0.0
842701bffffffff,4.0,0.0,0.0,0.0
8427021ffffffff,2.0,0.0,0.0,0.0
8427023ffffffff,8.0,0.0,0.0,0.0
8427027ffffffff,2.0,0.0,0.0,0.0
8427029ffffffff,5.0,0.0,0.0,0.0
842702bffffffff,55.0,0.0,0.0,0.0
842702dffffffff,3.0,0.0,0.0,0.0
8427031ffffffff,305.0,0.0,0.0,0.0
8427033ffffffff,76.0,0.0,0.0,0.0
8427035ffffffff,22.0,0.0,0.0,0.0
8427037ffffffff,30.0,0.0,0.0,0.0
8427039ffffffff,267.0,0.0,0.0,0.0
842703bffffffff,35.0,0.0,0.0,0.0
842703dffffffff,108.0,0.0,0.0,0.0
8427053ffffffff,103.0,0.0,0.0,0.0
8427055ffffffff,1.0,0.0,0.0,0.0
8427057ffffffff,1.0,0.0,0.0,0.0
8427059ffffffff,1.0,0.0,0.0,0.0
8427061ffffffff,6.0,0.0,0.0,0.0
8427063ffffffff,122.0,0.0,0.0,0.0
8427065ffffffff,2.0,0.0,0.0,0.0
8427067ffffffff,39.0,0.0,0.0,0.0
842706bffffffff,6.0,0.0,0.0,0.0
842706dffffffff,4.0,0.0,0.0,0.0
8427081ffffffff,10.0,0.0,0.0,0.0
8427083ffffffff,37.0,3.0,0.0,0.0
8427085ffffffff,77.0,17.0,0.0,0.0
8427087ffffffff,25.0,0.0,0.0,0.0
8427089ffffffff,5.0,5.0,0.0,0.0
842708bffffffff,24.0,9.0,0.0,0.0
842708dffffffff,11.0,2.0,0.0,0.0
8427091ffffffff,29.0,0.0,0.0,0.0
8427093ffffffff,19.0,2.0,0.0,0.0
8427095ffffffff,29.0,4.0,0.0,0.0
8427097ffffffff,7002.0,907.0,0.0,0.0
8427099ffffffff,103.0,17.0,0.0,0.0
842709bffffffff,426.0,79.0,0.0,0.0
842709dffffffff,202.0,29.0,0.0,0.0
84270a3ffffffff,2.0,0.0,0.0,0.0
84270a7ffffffff,2.0,0.0,0.0,0.0
84270a9ffffffff,41.0,0.0,0.0,0.0
84270abffffffff,8.0,0.0,0.0,0.0
84270adffffffff,8.0,0.0,0.0,0.0
84270b1ffffffff,9.0,0.0,0.0,0.0
84270b3ffffffff,19.0,0.0,0.0,0.0
84270b5ffffffff,7.0,0.0,0.0,0.0
84270b7ffffffff,2.0,0.0,0.0,0.0
84270b9ffffffff,64.0,0.0,0.0,0.0
84270bbffffffff,103.0,19.0,0.0,0.0
84270bdffffffff,2.0,0.0,0.0,0.0
84270c7ffffffff,3.0,0.0,0.0,0.0
84270cdffffffff,5.0,0.0,0.0,0.0
84270d1ffffffff,15.0,4.0,0.0,0.0
84270d3ffffffff,11.0,1.0,0.0,0.0
84270d5ffffffff,10.0,1.0,0.0,0.0
84270d7ffffffff,24.0,2.0,0.0,0.0
84270d9ffffffff,1.0,1.0,0.0,0.0
84270dbffffffff,20.0,0.0,0.0,0.0
84270ddffffffff,2.0,0.0,0.0,0.0
84270e1ffffffff,2.0,0.0,0.0,0.0
84270e3ffffffff,105.0,2.0,0.0,0.0
84270e5ffffffff,18.0,0.0,0.0,0.0
84270e7ffffffff,96.0,0.0,0.0,0.0
84270e9ffffffff,2.0,0.0,0.0,0.0
84270ebffffffff,8.0,0.0,0.0,0.0
8427101ffffffff,12.0,0.0,0.0,0.0
8427103ffffffff,61.0,0.0,0.0,0.0
8427109ffffffff,5.0,0.0,0.0,0.0
842710bffffffff,190.0,0.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0,0.0
842711dffffffff,2.0,0.0,0.0,0.0
8427133ffffffff,2.0,0.0,0.0,0.0
8427145ffffffff,2.0,0.0,0.0,0.0
8427157ffffffff,3.0,0.0,0.0,0.0
842716bffffffff,3.0,0.0,0.0,0.0
84271cdffffffff,2.0,0.0,0.0,0.0
84271d3ffffffff,1.0,0.0,0.0,0.0
84271d5ffffffff,2.0,0.0,0.0,0.0
84271d9ffffffff,53.0,7.0,0.0,0.0
84271dbffffffff,9.0,0.0,0.0,0.0
84271ddffffffff,3.0,0.0,0.0,0.0
8427207ffffffff,1.0,0.0,0.0,0.0
842721bffffffff,5.0,0.0,0.0,0.0
842723bffffffff,2.0,0.0,0.0,0.0
8427283ffffffff,1.0,0.0,0.0,0.0
8427287ffffffff,2.0,0.0,0.0,0.0
842728bffffffff,2.0,0.0,0.0,0.0
8427293ffffffff,3.0,0.0,0.0,0.0
8427299ffffffff,4.0,0.0,0.0,0.0
842729dffffffff,3.0,0.0,0.0,0.0
84272a3ffffffff,12.0,0.0,0.0,0.0
84272a7ffffffff,43.0,0.0,0.0,0.0
84272b5ffffffff,2.0,0.0,0.0,0.0
84272b7ffffffff,3.0,0.0,0.0,0.0
84272bdffffffff,32.0,0.0,0.0,0.0
84272c3ffffffff,3.0,0.0,0.0,0.0
84272d7ffffffff,3.0,0.0,0.0,0.0
8427321ffffffff,2.0,0.0,0.0,0.0
842732bffffffff,2.0,0.0,0.0,0.0
8427331ffffffff,2.0,0.0,0.0,0.0
8427337ffffffff,1.0,0.0,0.0,0.0
8427343ffffffff,1.0,0.0,0.0,0.0
842734dffffffff,3.0,0.0,0.0,0.0
8427369ffffffff,2.0,0.0,0.0,0.0
8427405ffffffff,1.0,0.0,0.0,0.0
8427409ffffffff,4.0,0.0,0.0,0.0
8427441ffffffff,3.0,0.0,0.0,0.0
8427443ffffffff,1.0,0.0,0.0,0.0
8427447ffffffff,2.0,0.0,0.0,0.0
842744bffffffff,16.0,0.0,0.0,0.0
8427461ffffffff,2.0,0.0,0.0,0.0
8427545ffffffff,9.0,0.0,0.0,0.0
8427559ffffffff,3.0,0.0,0.0,0.0
842755dffffffff,2.0,0.0,0.0,0.0
8427561ffffffff,2.0,0.0,0.0,0.0
8427565ffffffff,4.0,0.0,0.0,0.0
8427569ffffffff,22.0,0.0,0.0,0.0
842756dffffffff,16.0,0.0,0.0,0.0
8427605ffffffff,15.0,0.0,0.0,0.0
8427609ffffffff,9.0,0.0,0.0,0.0
842760bffffffff,16.0,0.0,0.0,0.0
842760dffffffff,14.0,0.0,0.0,0.0
8427611ffffffff,1.0,0.0,0.0,0.0
8427615ffffffff,2.0,0.0,0.0,0.0
8427617ffffffff,4.0,0.0,0.0,0.0
8427619ffffffff,2.0,0.0,0.0,0.0
842761bffffffff,10.0,0.0,0.0,0.0
8427635ffffffff,2.0,0.0,0.0,0.0
8427637ffffffff,4.0,0.0,0.0,0.0
8427639ffffffff,1.0,0.0,0.0,0.0
842763bffffffff,14.0,0.0,0.0,0.0
8427641ffffffff,7.0,0.0,0.0,0.0
8427643ffffffff,4.0,0.0,0.0,0.0
8427647ffffffff,7.0,2.0,0.0,0.0
8427651ffffffff,3.0,0.0,0.0,0.0
8427653ffffffff,4.0,2.0,0.0,0.0
8427655ffffffff,2.0,0.0,0.0,0.0
8427657ffffffff,6.0,2.0,0.0,0.0
8427659ffffffff,1.0,0.0,0.0,0.0
842765bffffffff,43.0,10.0,0.0,0.0
842765dffffffff,2.0,0.0,0.0,0.0
8427661ffffffff,4.0,0.0,0.0,0.0
8427663ffffffff,2.0,0.0,0.0,0.0
8427665ffffffff,53.0,3.0,0.0,0.0
842766bffffffff,11.0,6.0,0.0,0.0
842766dffffffff,31.0,1.0,0.0,0.0
84276cbffffffff,2.0,0.0,0.0,0.0
84276cdffffffff,4.0,0.0,0.0,0.0
84276ebffffffff,3.0,3.0,0.0,0.0
8427701ffffffff,12.0,0.0,0.0,0.0
8427705ffffffff,27.0,2.0,0.0,0.0
8427709ffffffff,17.0,0.0,0.0,0.0
842770dffffffff,35.0,2.0,0.0,0.0
8427721ffffffff,146.0,16.0,0.0,0.0
8427725ffffffff,73.0,0.0,0.0,0.0
8427727ffffffff,25.0,6.0,0.0,0.0
8427729ffffffff,24.0,2.0,0.0,0.0
842772bffffffff,6.0,0.0,0.0,0.0
842772dffffffff,73.0,12.0,0.0,0.0
8427733ffffffff,2.0,0.0,0.0,0.0
8427741ffffffff,5.0,0.0,0.0,0.0
8427743ffffffff,14.0,0.0,0.0,0.0
8427745ffffffff,3.0,0.0,0.0,0.0
8427747ffffffff,32.0,0.0,0.0,0.0
8427749ffffffff,2.0,0.0,0.0,0.0
842774bffffffff,2.0,0.0,0.0,0.0
8427759ffffffff,17.0,2.0,0.0,0.0
842775dffffffff,7.0,0.0,0.0,0.0
8427761ffffffff,39.0,8.0,0.0,0.0
8427763ffffffff,17.0,0.0,0.0,0.0
8427765ffffffff,5.0,0.0,0.0,0.0
8427767ffffffff,5.0,0.0,0.0,0.0
842776bffffffff,4.0,0.0,0.0,0.0
84278b1ffffffff,6.0,0.0,0.0,0.0
84278b3ffffffff,79.0,0.0,0.0,0.0
84278b5ffffffff,2.0,0.0,0.0,0.0
84278b7ffffffff,15.0,0.0,0.0,0.0
8427907ffffffff,1.0,0.0,0.0,0.0
8427921ffffffff,3.0,0.0,0.0,0.0
8427923ffffffff,2.0,0.0,0.0,0.0
8427925ffffffff,12.0,0.0,0.0,0.0
8427927ffffffff,135.0,0.0,0.0,0.0
842792bffffffff,1.0,0.0,0.0,0.0
842792dffffffff,1.0,0.0,0.0,0.0
8427931ffffffff,2.0,0.0,0.0,0.0
8427933ffffffff,2.0,0.0,0.0,0.0
8427935ffffffff,11.0,0.0,0.0,0.0
8427937ffffffff,6.0,0.0,0.0,0.0
8427939ffffffff,2.0,0.0,0.0,0.0
842793dffffffff,2.0,0.0,0.0,0.0
8427967ffffffff,3.0,0.0,0.0,0.0
8427995ffffffff,6.0,0.0,0.0,0.0
8427997ffffffff,12.0,0.0,0.0,0.0
84279a1ffffffff,34.0,0.0,2.0,0.0
84279a5ffffffff,101.0,0.0,15.0,0.0
84279a7ffffffff,1.0,0.0,0.0,0.0
84279a9ffffffff,4.0,0.0,0.0,0.0
84279adffffffff,4.0,0.0,0.0,0.0
84279b9ffffffff,4.0,0.0,0.0,0.0
84279bbffffffff,19.0,0.0,4.0,0.0
8428007ffffffff,17.0,0.0,0.0,12.0
8428021ffffffff,14.0,0.0,0.0,0.0
8428023ffffffff,310.0,0.0,0.0,50.0
8428027ffffffff,8.0,0.0,0.0,0.0
842802bffffffff,151.0,0.0,0.0,47.0
8428035ffffffff,62.0,0.0,0.0,20.0
8428069ffffffff,72.0,0.0,0.0,1.0
8428109ffffffff,35.0,0.0,0.0,0.0
842810bffffffff,2.0,0.0,0.0,0.0
8428111ffffffff,3.0,0.0,0.0,0.0
8428115ffffffff,2.0,0.0,0.0,0.0
8428117ffffffff,8.0,0.0,0.0,0.0
8428123ffffffff,18.0,0.0,0.0,0.0
8428129ffffffff,6.0,0.0,0.0,0.0
842812bffffffff,2.0,0.0,0.0,0.0
8428135ffffffff,4.0,0.0,0.0,0.0
8428137ffffffff,8.0,0.0,0.0,0.0
8428139ffffffff,2.0,0.0,0.0,0.0
842813bffffffff,4.0,0.0,0.0,0.0
8428143ffffffff,17.0,0.0,0.0,0.0
8428153ffffffff,2.0,0.0,0.0,0.0
8428155ffffffff,4.0,0.0,0.0,0.0
8428181ffffffff,7.0,0.0,0.0,0.0
8428183ffffffff,8.0,0.0,0.0,0.0
8428187ffffffff,2.0,0.0,0.0,0.0
842819dffffffff,1.0,0.0,0.0,0.0
84281a1ffffffff,29.0,0.0,0.0,16.0
84281a3ffffffff,33.0,0.0,0.0,22.0
84281a5ffffffff,488.0,0.0,0.0,72.0
84281a7ffffffff,48.0,0.0,0.0,10.0
84281a9ffffffff,17.0,0.0,0.0,0.0
84281adffffffff,120.0,0.0,0.0,9.0
84281b1ffffffff,7.0,0.0,0.0,1.0
84281b3ffffffff,177.0,0.0,0.0,46.0
84281b5ffffffff,9.0,0.0,0.0,2.0
84281b7ffffffff,118.0,0.0,0.0,7.0
84281b9ffffffff,2.0,0.0,0.0,0.0
84281bbffffffff,24.0,0.0,0.0,4.0
84281bdffffffff,11.0,0.0,0.0,0.0
84281c1ffffffff,1.0,0.0,0.0,0.0
84281c5ffffffff,5.0,0.0,0.0,0.0
84281c7ffffffff,43.0,0.0,0.0,6.0
84281c9ffffffff,87.0,0.0,0.0,4.0
84281cbffffffff,115.0,0.0,0.0,0.0
84281e1ffffffff,131.0,0.0,0.0,19.0
84281e3ffffffff,3.0,0.0,0.0,0.0
84281e5ffffffff,86.0,0.0,0.0,8.0
84281e7ffffffff,454.0,0.0,0.0,45.0
84281e9ffffffff,164.0,0.0,0.0,8.0
84281edffffffff,29.0,0.0,0.0,1.0
8428313ffffffff,2.0,0.0,0.0,0.0
8428801ffffffff,15.0,0.0,0.0,0.0
8428805ffffffff,31.0,0.0,0.0,0.0
8428807ffffffff,37.0,0.0,1.0,0.0
842880dffffffff,12.0,0.0,0.0,0.0
8428811ffffffff,2.0,0.0,0.0,0.0
8428813ffffffff,119.0,0.0,2.0,0.0
8428815ffffffff,4.0,0.0,0.0,0.0
8428817ffffffff,152.0,0.0,0.0,0.0
842881bffffffff,12.0,0.0,0.0,0.0
8428829ffffffff,3.0,0.0,0.0,0.0
842882dffffffff,6.0,0.0,0.0,0.0
8428833ffffffff,2.0,0.0,0.0,0.0
8428835ffffffff,3.0,0.0,0.0,0.0
8428839ffffffff,84.0,0.0,0.0,0.0
842883bffffffff,24.0,0.0,0.0,0.0
842883dffffffff,3.0,0.0,0.0,0.0
8428843ffffffff,2.0,0.0,0.0,0.0
8428847ffffffff,2.0,0.0,0.0,0.0
8428861ffffffff,32.0,0.0,0.0,0.0
8428863ffffffff,109.0,0.0,14.0,0.0
8428867ffffffff,8.0,0.0,0.0,0.0
842886dffffffff,4.0,0.0,0.0,0.0
842888dffffffff,2.0,0.0,0.0,0.0
8428893ffffffff,9.0,0.0,0.0,0.0
842889bffffffff,6.0,0.0,0.0,0.0
84288a5ffffffff,20.0,0.0,0.0,0.0
84288adffffffff,8.0,0.0,0.0,0.0
84288c1ffffffff,52.0,0.0,2.0,0.0
84288c5ffffffff,109.0,0.0,0.0,0.0
84288c7ffffffff,8.0,0.0,0.0,0.0
84288c9ffffffff,8.0,0.0,0.0,0.0
84288cbffffffff,15.0,0.0,0.0,0.0
84288cdffffffff,63.0,0.0,1.0,0.0
84288e1ffffffff,4.0,0.0,0.0,0.0
84288e3ffffffff,44.0,0.0,0.0,0.0
84288e5ffffffff,24.0,0.0,0.0,0.0
84288e7ffffffff,4.0,0.0,0.0,0.0
84288ebffffffff,50.0,0.0,0.0,0.0
84288edffffffff,15.0,0.0,1.0,0.0
8428901ffffffff,12.0,0.0,0.0,0.0
8428905ffffffff,3.0,0.0,0.0,0.0
8428907ffffffff,2.0,0.0,0.0,0.0
8428909ffffffff,5.0,0.0,0.0,0.0
842890dffffffff,23.0,0.0,6.0,0.0
8428911ffffffff,22.0,0.0,0.0,0.0
8428913ffffffff,76.0,0.0,2.0,0.0
8428915ffffffff,8.0,0.0,0.0,0.0
8428917ffffffff,5.0,0.0,4.0,0.0
8428919ffffffff,7.0,0.0,0.0,0.0
8428921ffffffff,5.0,0.0,0.0,0.0
8428923ffffffff,166.0,0.0,0.0,0.0
8428929ffffffff,40.0,0.0,0.0,0.0
842892bffffffff,39.0,0.0,0.0,0.0
842892dffffffff,2.0,0.0,0.0,0.0
8428933ffffffff,17.0,0.0,0.0,0.0
8428937ffffffff,46.0,0.0,0.0,0.0
842893bffffffff,53.0,0.0,0.0,0.0
842893dffffffff,4.0,0.0,0.0,0.0
8428957ffffffff,6.0,0.0,0.0,0.0
8428961ffffffff,260.0,0.0,50.0,0.0
8428963ffffffff,38.0,0.0,4.0,0.0
8428965ffffffff,92.0,0.0,16.0,0.0
8428967ffffffff,365.0,0.0,104.0,0.0
8428969ffffffff,27.0,0.0,2.0,0.0
842896bffffffff,9.0,0.0,0.0,0.0
842896dffffffff,2.0,0.0,0.0,0.0
8428981ffffffff,15.0,0.0,0.0,0.0
8428983ffffffff,10.0,0.0,0.0,0.0
8428985ffffffff,34.0,0.0,0.0,0.0
8428987ffffffff,2.0,0.0,0.0,0.0
8428989ffffffff,37.0,0.0,0.0,0.0
842898bffffffff,2.0,0.0,0.0,0.0
842898dffffffff,117.0,0.0,0.0,0.0
8428991ffffffff,3.0,0.0,0.0,0.0
8428993ffffffff,6.0,0.0,0.0,0.0
8428995ffffffff,8.0,0.0,0.0,0.0
8428999ffffffff,6.0,0.0,0.0,0.0
842899bffffffff,2.0,0.0,0.0,0.0
842899dffffffff,1.0,0.0,0.0,0.0
84289a1ffffffff,8.0,0.0,0.0,0.0
84289a3ffffffff,23.0,0.0,0.0,0.0
84289a5ffffffff,3.0,0.0,0.0,0.0
84289a9ffffffff,39.0,0.0,0.0,0.0
84289abffffffff,58.0,0.0,0.0,0.0
84289b1ffffffff,34.0,0.0,0.0,0.0
84289b3ffffffff,2.0,0.0,0.0,0.0
84289b5ffffffff,33.0,0.0,0.0,0.0
84289b7ffffffff,28.0,0.0,0.0,0.0
84289b9ffffffff,2.0,0.0,0.0,0.0
84289bbffffffff,4.0,0.0,0.0,0.0
84289bdffffffff,15.0,0.0,0.0,0.0
84289c1ffffffff,2.0,0.0,0.0,0.0
84289c3ffffffff,2.0,0.0,0.0,0.0
84289c5ffffffff,7.0,0.0,0.0,0.0
84289c7ffffffff,11.0,0.0,0.0,0.0
84289c9ffffffff,11.0,0.0,0.0,0.0
84289cbffffffff,3.0,0.0,0.0,0.0
84289cdffffffff,2.0,0.0,0.0,0.0
84289d3ffffffff,32.0,0.0,0.0,0.0
84289d7ffffffff,2.0,0.0,0.0,0.0
84289d9ffffffff,3.0,0.0,0.0,0.0
84289e1ffffffff,2.0,0.0,0.0,0.0
84289e3ffffffff,79.0,0.0,0.0,0.0
84289e5ffffffff,2.0,0.0,0.0,0.0
84289e7ffffffff,6.0,0.0,0.0,0.0
84289e9ffffffff,82.0,0.0,2.0,0.0
84289ebffffffff,10.0,0.0,0.0,0.0
84289edffffffff,8.0,0.0,0.0,0.0
8428a83ffffffff,2.0,0.0,0.0,0.0
8428a85ffffffff,22.0,0.0,2.0,0.0
8428a8bffffffff,2.0,0.0,0.0,0.0
8428a91ffffffff,70.0,0.0,0.0,0.0
8428a93ffffffff,428.0,0.0,0.0,8.0
8428a95ffffffff,3.0,0.0,0.0,0.0
8428a97ffffffff,2.0,0.0,0.0,0.0
8428a99ffffffff,76.0,0.0,0.0,0.0
8428a9bffffffff,436.0,0.0,0.0,36.0
8428a9dffffffff,2.0,0.0,0.0,0.0
8428aa1ffffffff,22.0,0.0,0.0,0.0
8428aa5ffffffff,3.0,0.0,0.0,0.0
8428aa7ffffffff,13.0,0.0,0.0,0.0
8428aa9ffffffff,64.0,0.0,2.0,0.0
8428aabffffffff,45.0,0.0,0.0,0.0
8428ab3ffffffff,4.0,0.0,0.0,0.0
8428ab7ffffffff,4.0,0.0,0.0,0.0
8428ab9ffffffff,32.0,0.0,0.0,0.0
8428abbffffffff,53.0,0.0,0.0,0.0
8428ac9ffffffff,18.0,0.0,0.0,0.0
8428ad1ffffffff,4.0,0.0,0.0,0.0
8428ad3ffffffff,7.0,0.0,0.0,0.0
8428ad7ffffffff,4.0,0.0,0.0,0.0
8428ad9ffffffff,15.0,0.0,0.0,0.0
8428adbffffffff,25.0,0.0,0.0,9.0
8428addffffffff,14.0,0.0,0.0,0.0
8428ae3ffffffff,2.0,0.0,0.0,0.0
8428ae7ffffffff,2.0,0.0,0.0,0.0
8428ae9ffffffff,4.0,0.0,0.0,0.0
8428b01ffffffff,3.0,0.0,0.0,0.0
8428b09ffffffff,2.0,0.0,0.0,0.0
8428b31ffffffff,5.0,0.0,0.0,0.0
8428b57ffffffff,2.0,0.0,0.0,0.0
8428c21ffffffff,270.0,0.0,0.0,47.0
8428c23ffffffff,4.0,0.0,0.0,0.0
8428c25ffffffff,783.0,0.0,0.0,124.0
8428c27ffffffff,13.0,0.0,0.0,6.0
8428c29ffffffff,1.0,0.0,0.0,0.0
8428c2bffffffff,8.0,0.0,0.0,4.0
8428c2dffffffff,55.0,0.0,0.0,0.0
8428c65ffffffff,11.0,0.0,0.0,0.0
8428c67ffffffff,10.0,0.0,0.0,0.0
8428c6dffffffff,6.0,0.0,0.0,0.0
8428d01ffffffff,26.0,0.0,0.0,4.0
8428d03ffffffff,4.0,0.0,0.0,2.0
8428d05ffffffff,13.0,0.0,0.0,0.0
8428d07ffffffff,17.0,0.0,0.0,2.0
8428d09ffffffff,10.0,0.0,0.0,3.0
8428d0dffffffff,209.0,0.0,0.0,4.0
8428d15ffffffff,4.0,0.0,0.0,0.0
8428d19ffffffff,45.0,0.0,0.0,1.0
8428d21ffffffff,85.0,0.0,0.0,0.0
8428d23ffffffff,492.0,0.0,0.0,0.0
8428d25ffffffff,18.0,0.0,0.0,0.0
8428d27ffffffff,49.0,0.0,0.0,0.0
8428d29ffffffff,7.0,0.0,0.0,0.0
8428d2bffffffff,364.0,0.0,0.0,0.0
8428d2dffffffff,51.0,0.0,0.0,0.0
8428d31ffffffff,59.0,0.0,0.0,0.0
8428d33ffffffff,3.0,0.0,0.0,0.0
8428d35ffffffff,231.0,0.0,0.0,0.0
8428d37ffffffff,4.0,0.0,0.0,0.0
8428d39ffffffff,126.0,0.0,0.0,16.0
8428d3bffffffff,1.0,0.0,0.0,0.0
8428d3dffffffff,8.0,0.0,0.0,1.0
8428d41ffffffff,362.0,0.0,0.0,29.0
8428d43ffffffff,35.0,0.0,0.0,0.0
8428d45ffffffff,66.0,0.0,0.0,0.0
8428d47ffffffff,99.0,0.0,0.0,4.0
8428d49ffffffff,1445.0,0.0,0.0,216.0
8428d4bffffffff,51.0,0.0,0.0,8.0
8428d4dffffffff,30.0,0.0,0.0,0.0
8428d51ffffffff,22.0,0.0,0.0,5.0
8428d53ffffffff,108.0,0.0,0.0,2.0
8428d57ffffffff,71.0,0.0,0.0,21.0
8428d59ffffffff,22.0,0.0,0.0,7.0
8428d5bffffffff,56.0,0.0,0.0,0.0
8428d61ffffffff,2.0,0.0,0.0,0.0
8428d63ffffffff,27.0,0.0,0.0,0.0
8428d67ffffffff,12.0,0.0,0.0,0.0
8428d69ffffffff,26.0,0.0,0.0,0.0
8428d6bffffffff,111.0,0.0,0.0,0.0
8428d85ffffffff,9.0,0.0,0.0,0.0
8428d8bffffffff,30.0,0.0,0.0,0.0
8428d8dffffffff,3.0,0.0,0.0,0.0
8428d93ffffffff,11.0,0.0,0.0,1.0
8428d99ffffffff,10.0,0.0,0.0,0.0
8428d9dffffffff,374.0,0.0,0.0,86.0
8428da5ffffffff,22.0,0.0,0.0,0.0
8428da9ffffffff,17.0,0.0,0.0,0.0
8428dadffffffff,122.0,0.0,0.0,3.0
8428dc9ffffffff,3.0,0.0,0.0,0.0
8428dcdffffffff,4.0,0.0,0.0,0.0
8428dd5ffffffff,2.0,0.0,0.0,2.0
8428dd7ffffffff,27.0,0.0,0.0,0.0
8428de1ffffffff,327.0,0.0,0.0,13.0
8428de3ffffffff,7.0,0.0,0.0,0.0
8428de7ffffffff,31.0,0.0,0.0,0.0
8428debffffffff,12.0,0.0,0.0,0.0
8428f03ffffffff,1491.0,0.0,0.0,1316.0
8428f05ffffffff,252.0,0.0,0.0,65.0
8428f07ffffffff,3.0,0.0,0.0,0.0
8428f0bffffffff,12.0,0.0,0.0,0.0
8428f0dffffffff,6.0,0.0,0.0,2.0
8428f11ffffffff,13.0,0.0,0.0,0.0
8428f15ffffffff,61.0,0.0,0.0,0.0
8428f17ffffffff,22.0,0.0,0.0,0.0
8428f19ffffffff,1.0,0.0,0.0,0.0
8428f1dffffffff,138.0,0.0,0.0,5.0
8428f21ffffffff,148.0,0.0,0.0,0.0
8428f23ffffffff,52.0,0.0,0.0,4.0
8428f27ffffffff,433.0,0.0,0.0,4.0
8428f29ffffffff,26.0,0.0,0.0,0.0
8428f2bffffffff,45.0,0.0,0.0,2.0
8428f2dffffffff,4.0,0.0,0.0,0.0
8428f31ffffffff,10.0,0.0,0.0,0.0
8428f33ffffffff,65.0,0.0,0.0,8.0
8428f35ffffffff,56.0,0.0,0.0,1.0
8428f37ffffffff,9.0,0.0,0.0,2.0
8428f39ffffffff,30.0,0.0,0.0,2.0
8428f3bffffffff,24.0,0.0,0.0,0.0
8428f3dffffffff,90.0,0.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0,0.0
8428f45ffffffff,54.0,0.0,0.0,3.0
