cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
83392afffffffff,12.0,4.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,60.0,7.0,10.0,0.0,0.0,0.0,0.0
83392efffffffff,14.0,3.0,0.0,0.0,0.0,0.0,0.0
833931fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
833933fffffffff,80.0,31.0,4.0,0.0,0.0,0.0,0.0
833946fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833968fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
833971fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833974fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83419dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834413fffffffff,113.0,0.0,25.0,25.0,0.0,0.0,0.0
83441afffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
83441bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8344abfffffffff,21.0,0.0,6.0,4.0,0.0,0.0,0.0
8344c2fffffffff,17.0,0.0,5.0,0.0,0.0,0.0,0.0
8344cbfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d2fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
8344d5fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8344e5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8344f3fffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
8344f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83458cfffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
834648fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
834649fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
83464efffffffff,15.0,0.0,0.0,7.0,0.0,0.0,0.0
8347a3fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
834801fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,12.0,0.0,0.0,6.0,0.0,0.0,0.0
834836fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
834843fffffffff,27.0,0.0,0.0,12.0,0.0,0.0,0.0
834846fffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
83484afffffffff,36.0,0.0,0.0,12.0,0.0,0.0,0.0
834850fffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0
834856fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
834859fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83485bfffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
83485cfffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
834873fffffffff,32.0,0.0,0.0,7.0,0.0,0.0,0.0
834892fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0
8348d3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,101.0,0.0,0.0,20.0,0.0,0.0,0.0
8348dafffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0
8348e8fffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0
8348e9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835512fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835534fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
835d10fffffffff,77.0,0.0,0.0,2.0,0.0,0.0,0.0
835d11fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835d13fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
835d14fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
835d16fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
836875fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
836d60fffffffff,24.0,0.0,0.0,12.0,0.0,0.0,0.0
