cell_id,Dicrurus hottentottus,Dicrurus hottentottus hottentottus/brevirostris,Dicrurus hottentottus viridinitens,Dicrurus hottentottus borneensis,Dicrurus hottentottus jentincki/faberi,Dicrurus hottentottus leucops/banggaiensis,Dicrurus hottentottus guillemardi,Dicrurus hottentottus pectoralis,Dicrurus hottentottus suluensis
8368cdfffffffff,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8368cefffffffff,96.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
8368d1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368d2fffffffff,46.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
8368d8fffffffff,60.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
8368dcfffffffff,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
8368ddfffffffff,36.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
8368f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836934fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836936fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8373b6fffffffff,22.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
838c10fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c13fffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
838c96fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cc2fffffffff,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd8fffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
838cdcfffffffff,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
838da2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838da6fffffffff,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
838db0fffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
838db5fffffffff,91.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
839500fffffffff,81.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
839503fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
839521fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
83952bfffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
83952dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839561fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
839566fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
83956cfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
839572fffffffff,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
8395a4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
