cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
8434265ffffffff,83.0,0.0,0.0,0.0
8434267ffffffff,86.0,0.0,0.0,0.0
8434349ffffffff,16.0,0.0,0.0,0.0
843434dffffffff,261.0,0.0,0.0,0.0
8434403ffffffff,1.0,0.0,0.0,0.0
8434413ffffffff,48.0,0.0,0.0,0.0
8434417ffffffff,10.0,0.0,0.0,0.0
8434433ffffffff,8.0,0.0,0.0,0.0
84344c5ffffffff,122.0,0.0,0.0,0.0
84344c9ffffffff,5.0,0.0,0.0,0.0
84344cbffffffff,213.0,0.0,0.0,0.0
84344cdffffffff,54.0,0.0,0.0,0.0
843460dffffffff,3.0,0.0,0.0,0.0
8434647ffffffff,2.0,0.0,0.0,0.0
843466bffffffff,81.0,0.0,0.0,0.0
8434691ffffffff,60.0,0.0,0.0,0.0
8434695ffffffff,159.0,0.0,0.0,0.0
8434697ffffffff,204.0,0.0,0.0,0.0
8434699ffffffff,71.0,0.0,0.0,0.0
843469dffffffff,27.0,0.0,0.0,0.0
84346a7ffffffff,95.0,0.0,0.0,0.0
84346b5ffffffff,47.0,0.0,0.0,0.0
84346b7ffffffff,4.0,0.0,0.0,0.0
84346bbffffffff,46.0,0.0,0.0,0.0
84346d7ffffffff,6.0,0.0,0.0,0.0
84351a1ffffffff,6.0,0.0,0.0,0.0
84351a3ffffffff,4.0,0.0,0.0,0.0
84351a7ffffffff,10.0,0.0,0.0,0.0
84351b5ffffffff,558.0,0.0,0.0,0.0
8435a85ffffffff,9.0,0.0,0.0,0.0
8435a8dffffffff,2.0,0.0,0.0,0.0
8435a93ffffffff,151.0,0.0,0.0,0.0
8435a9bffffffff,4.0,0.0,0.0,0.0
8435ae3ffffffff,25.0,0.0,0.0,0.0
8438105ffffffff,1.0,0.0,0.0,0.0
8438161ffffffff,6.0,0.0,0.0,0.0
8438169ffffffff,8.0,0.0,0.0,0.0
843816dffffffff,34.0,0.0,0.0,0.0
843820dffffffff,12.0,0.0,0.0,0.0
8438245ffffffff,3.0,0.0,0.0,0.0
8438247ffffffff,401.0,30.0,0.0,0.0
8438249ffffffff,2.0,0.0,0.0,0.0
8438251ffffffff,61.0,2.0,0.0,0.0
8438253ffffffff,12.0,0.0,0.0,0.0
8438255ffffffff,122.0,11.0,0.0,0.0
8438259ffffffff,58.0,0.0,0.0,0.0
843825bffffffff,605.0,18.0,0.0,0.0
843825dffffffff,9.0,0.0,0.0,0.0
8438269ffffffff,12.0,0.0,0.0,0.0
843826bffffffff,253.0,28.0,0.0,0.0
8438325ffffffff,5.0,0.0,0.0,0.0
8438349ffffffff,1.0,0.0,0.0,0.0
843834dffffffff,2.0,0.0,0.0,0.0
8438353ffffffff,4.0,0.0,0.0,0.0
8438361ffffffff,5.0,2.0,0.0,0.0
8438365ffffffff,6.0,4.0,0.0,0.0
8438367ffffffff,31.0,8.0,0.0,0.0
8438369ffffffff,2.0,2.0,0.0,0.0
843836bffffffff,11.0,0.0,0.0,0.0
843836dffffffff,3.0,0.0,0.0,0.0
8438435ffffffff,12.0,6.0,0.0,0.0
84384a1ffffffff,13.0,0.0,0.0,0.0
84384a9ffffffff,12.0,0.0,0.0,0.0
84384adffffffff,2.0,0.0,0.0,0.0
84384c5ffffffff,5.0,0.0,0.0,0.0
84384d9ffffffff,1.0,0.0,0.0,0.0
84384e3ffffffff,5.0,0.0,0.0,0.0
84384e5ffffffff,4.0,0.0,0.0,0.0
84384e7ffffffff,10.0,1.0,0.0,0.0
84384e9ffffffff,2.0,0.0,0.0,0.0
84384edffffffff,1.0,0.0,0.0,0.0
84385ddffffffff,1.0,0.0,0.0,0.0
8438625ffffffff,29.0,2.0,0.0,0.0
843862dffffffff,1.0,1.0,0.0,0.0
8438631ffffffff,2.0,0.0,0.0,0.0
8438633ffffffff,2.0,0.0,0.0,0.0
843863dffffffff,3.0,0.0,0.0,0.0
843865bffffffff,2.0,0.0,0.0,0.0
8438681ffffffff,2.0,2.0,0.0,0.0
8438685ffffffff,25.0,5.0,0.0,0.0
8438695ffffffff,6.0,0.0,0.0,0.0
8438699ffffffff,6.0,0.0,0.0,0.0
843869bffffffff,2.0,0.0,0.0,0.0
84386a1ffffffff,14.0,9.0,0.0,0.0
84386a3ffffffff,7.0,1.0,0.0,0.0
84386a5ffffffff,1.0,1.0,0.0,0.0
84386a7ffffffff,3.0,0.0,0.0,0.0
84386a9ffffffff,2.0,0.0,0.0,0.0
84386abffffffff,4.0,2.0,0.0,0.0
84386adffffffff,2.0,0.0,0.0,0.0
84386d3ffffffff,34.0,0.0,0.0,0.0
84386e1ffffffff,15.0,2.0,0.0,0.0
84386e3ffffffff,35.0,0.0,0.0,0.0
84386e9ffffffff,11.0,0.0,0.0,0.0
84386ebffffffff,4.0,0.0,0.0,0.0
8438703ffffffff,2.0,0.0,0.0,0.0
843871bffffffff,2.0,0.0,0.0,0.0
8438753ffffffff,2.0,0.0,0.0,0.0
843875bffffffff,4.0,0.0,0.0,0.0
8439001ffffffff,139.0,0.0,0.0,0.0
8439003ffffffff,121.0,0.0,0.0,0.0
8439005ffffffff,10.0,0.0,0.0,0.0
8439007ffffffff,287.0,0.0,0.0,0.0
8439009ffffffff,14.0,0.0,0.0,0.0
843900bffffffff,406.0,0.0,0.0,0.0
843900dffffffff,31.0,0.0,0.0,0.0
8439011ffffffff,94.0,0.0,0.0,0.0
8439013ffffffff,11.0,0.0,0.0,0.0
8439015ffffffff,20.0,0.0,0.0,0.0
8439019ffffffff,77.0,0.0,0.0,0.0
843901bffffffff,232.0,0.0,0.0,0.0
843901dffffffff,1398.0,0.0,0.0,0.0
8439021ffffffff,56.0,0.0,0.0,0.0
8439023ffffffff,36.0,0.0,0.0,0.0
8439025ffffffff,103.0,0.0,0.0,0.0
8439027ffffffff,10.0,0.0,0.0,0.0
8439029ffffffff,262.0,0.0,0.0,0.0
843902bffffffff,214.0,0.0,0.0,0.0
843902dffffffff,254.0,0.0,0.0,0.0
8439031ffffffff,4.0,0.0,0.0,0.0
8439033ffffffff,3.0,0.0,0.0,0.0
8439035ffffffff,59.0,0.0,0.0,0.0
8439039ffffffff,409.0,0.0,0.0,0.0
843903bffffffff,152.0,0.0,0.0,0.0
843903dffffffff,538.0,0.0,0.0,0.0
8439041ffffffff,2.0,0.0,0.0,0.0
8439043ffffffff,1.0,0.0,0.0,0.0
8439047ffffffff,268.0,3.0,0.0,0.0
8439049ffffffff,11.0,0.0,0.0,0.0
843904bffffffff,36.0,0.0,0.0,0.0
843904dffffffff,11.0,0.0,0.0,0.0
8439051ffffffff,87.0,0.0,0.0,0.0
8439053ffffffff,19.0,0.0,0.0,0.0
8439055ffffffff,13.0,0.0,0.0,0.0
8439057ffffffff,122.0,0.0,0.0,0.0
8439059ffffffff,5.0,0.0,0.0,0.0
843905bffffffff,81.0,0.0,0.0,0.0
843905dffffffff,4.0,0.0,0.0,0.0
8439061ffffffff,103.0,0.0,0.0,0.0
8439063ffffffff,95.0,1.0,0.0,0.0
8439065ffffffff,113.0,0.0,0.0,0.0
8439067ffffffff,156.0,0.0,0.0,0.0
8439069ffffffff,51.0,0.0,0.0,0.0
843906bffffffff,34.0,0.0,0.0,0.0
843906dffffffff,281.0,0.0,0.0,0.0
8439085ffffffff,2.0,0.0,0.0,0.0
8439087ffffffff,2.0,0.0,0.0,0.0
8439089ffffffff,104.0,0.0,0.0,0.0
843908bffffffff,5.0,0.0,0.0,0.0
843908dffffffff,389.0,0.0,0.0,0.0
8439097ffffffff,20.0,0.0,0.0,0.0
84390a1ffffffff,37.0,0.0,0.0,0.0
84390a3ffffffff,2.0,0.0,0.0,0.0
84390a5ffffffff,14.0,0.0,0.0,0.0
84390adffffffff,11.0,2.0,0.0,0.0
84390b3ffffffff,8.0,0.0,0.0,0.0
84390c1ffffffff,44.0,0.0,0.0,0.0
84390c3ffffffff,50.0,0.0,0.0,0.0
84390c5ffffffff,32.0,0.0,0.0,0.0
84390c7ffffffff,6.0,0.0,0.0,0.0
84390c9ffffffff,30.0,0.0,0.0,0.0
84390cbffffffff,1506.0,0.0,0.0,0.0
84390cdffffffff,9.0,0.0,0.0,0.0
84390d1ffffffff,15.0,0.0,0.0,0.0
84390d3ffffffff,2.0,0.0,0.0,0.0
84390d5ffffffff,1.0,0.0,0.0,0.0
84390d7ffffffff,10.0,0.0,0.0,0.0
84390ddffffffff,2.0,0.0,0.0,0.0
84390e1ffffffff,14.0,0.0,0.0,0.0
84390e3ffffffff,236.0,0.0,0.0,0.0
84390e5ffffffff,2.0,0.0,0.0,0.0
84390e9ffffffff,5.0,0.0,0.0,0.0
84390ebffffffff,15.0,0.0,0.0,0.0
8439101ffffffff,2034.0,8.0,0.0,0.0
8439103ffffffff,1043.0,11.0,0.0,0.0
8439105ffffffff,13.0,0.0,0.0,0.0
8439109ffffffff,15.0,0.0,0.0,0.0
843910bffffffff,18.0,0.0,0.0,0.0
8439111ffffffff,694.0,16.0,0.0,0.0
8439113ffffffff,650.0,17.0,0.0,0.0
8439115ffffffff,2604.0,59.0,0.0,0.0
8439117ffffffff,403.0,2.0,0.0,0.0
8439119ffffffff,297.0,0.0,0.0,0.0
843911bffffffff,4.0,0.0,0.0,0.0
843911dffffffff,28.0,0.0,0.0,0.0
8439151ffffffff,164.0,2.0,0.0,0.0
8439153ffffffff,322.0,0.0,0.0,0.0
8439155ffffffff,384.0,0.0,0.0,0.0
8439157ffffffff,456.0,0.0,0.0,0.0
8439159ffffffff,2860.0,6.0,0.0,0.0
843915bffffffff,404.0,0.0,0.0,0.0
843915dffffffff,336.0,4.0,0.0,0.0
8439181ffffffff,10.0,0.0,0.0,0.0
8439183ffffffff,472.0,0.0,0.0,0.0
8439185ffffffff,120.0,0.0,0.0,0.0
8439187ffffffff,51.0,0.0,0.0,0.0
8439189ffffffff,13.0,0.0,0.0,0.0
843918bffffffff,88.0,0.0,0.0,0.0
843918dffffffff,32.0,0.0,0.0,0.0
8439191ffffffff,7.0,0.0,0.0,0.0
8439193ffffffff,7.0,0.0,0.0,0.0
8439195ffffffff,756.0,0.0,0.0,0.0
8439197ffffffff,165.0,0.0,0.0,0.0
843919bffffffff,144.0,4.0,0.0,0.0
843919dffffffff,3.0,0.0,0.0,0.0
84391a1ffffffff,11.0,0.0,0.0,0.0
84391a3ffffffff,4.0,0.0,0.0,0.0
84391a5ffffffff,27.0,0.0,0.0,0.0
84391a7ffffffff,21.0,1.0,0.0,0.0
84391a9ffffffff,3376.0,125.0,0.0,0.0
84391abffffffff,433.0,43.0,0.0,0.0
84391adffffffff,6.0,0.0,0.0,0.0
84391b9ffffffff,106.0,0.0,0.0,0.0
84391c1ffffffff,48.0,2.0,0.0,0.0
84391c3ffffffff,14.0,1.0,0.0,0.0
84391c5ffffffff,922.0,46.0,0.0,0.0
84391c7ffffffff,1432.0,80.0,0.0,0.0
84391c9ffffffff,2.0,0.0,0.0,0.0
84391cbffffffff,13.0,0.0,0.0,0.0
84391cdffffffff,2.0,0.0,0.0,0.0
84391d1ffffffff,127.0,0.0,0.0,0.0
84391d3ffffffff,5.0,0.0,0.0,0.0
84391d5ffffffff,3.0,0.0,0.0,0.0
84391d7ffffffff,25.0,0.0,0.0,0.0
84391d9ffffffff,3.0,0.0,0.0,0.0
84391dbffffffff,5.0,0.0,0.0,0.0
84391ddffffffff,1.0,0.0,0.0,0.0
84391e1ffffffff,483.0,23.0,0.0,0.0
84391e3ffffffff,604.0,41.0,0.0,0.0
84391e7ffffffff,96.0,2.0,0.0,0.0
84391e9ffffffff,208.0,11.0,0.0,0.0
84391ebffffffff,2410.0,163.0,0.0,0.0
8439203ffffffff,1.0,0.0,0.0,0.0
8439205ffffffff,220.0,0.0,0.0,0.0
8439209ffffffff,55.0,0.0,0.0,0.0
843920bffffffff,2.0,0.0,0.0,0.0
843920dffffffff,1084.0,0.0,0.0,0.0
8439213ffffffff,6.0,0.0,0.0,0.0
843921bffffffff,2.0,0.0,0.0,0.0
8439221ffffffff,787.0,0.0,0.0,0.0
8439223ffffffff,2.0,0.0,0.0,0.0
8439227ffffffff,1186.0,0.0,0.0,0.0
8439229ffffffff,397.0,0.0,0.0,0.0
843922bffffffff,9.0,0.0,0.0,0.0
8439231ffffffff,4.0,0.0,0.0,0.0
8439233ffffffff,10.0,0.0,0.0,0.0
8439235ffffffff,12.0,0.0,0.0,0.0
8439237ffffffff,3.0,0.0,0.0,0.0
8439239ffffffff,70.0,0.0,0.0,0.0
8439241ffffffff,16.0,0.0,0.0,0.0
8439243ffffffff,125.0,0.0,0.0,0.0
8439247ffffffff,192.0,0.0,0.0,0.0
8439251ffffffff,38.0,0.0,0.0,0.0
8439253ffffffff,361.0,0.0,0.0,0.0
8439255ffffffff,107.0,0.0,0.0,0.0
8439257ffffffff,5.0,0.0,0.0,0.0
8439259ffffffff,372.0,0.0,0.0,0.0
843925bffffffff,365.0,0.0,0.0,0.0
843925dffffffff,265.0,0.0,0.0,0.0
8439263ffffffff,14.0,0.0,0.0,0.0
843926bffffffff,5.0,0.0,0.0,0.0
8439281ffffffff,6.0,0.0,0.0,0.0
8439285ffffffff,5.0,0.0,0.0,0.0
8439287ffffffff,4.0,0.0,0.0,0.0
843928bffffffff,11.0,0.0,0.0,0.0
843928dffffffff,48.0,0.0,0.0,0.0
8439291ffffffff,1.0,0.0,0.0,0.0
8439293ffffffff,17.0,0.0,0.0,0.0
8439295ffffffff,5.0,0.0,0.0,0.0
8439297ffffffff,13.0,0.0,0.0,0.0
8439299ffffffff,36.0,0.0,0.0,0.0
843929bffffffff,59.0,0.0,0.0,0.0
843929dffffffff,49.0,0.0,0.0,0.0
84392a1ffffffff,65.0,0.0,0.0,0.0
84392a3ffffffff,92.0,0.0,0.0,0.0
84392a5ffffffff,8.0,0.0,0.0,0.0
84392a7ffffffff,195.0,0.0,0.0,0.0
84392a9ffffffff,5.0,0.0,0.0,0.0
84392abffffffff,6.0,0.0,0.0,0.0
84392adffffffff,394.0,0.0,0.0,0.0
84392b1ffffffff,3.0,0.0,0.0,0.0
84392b5ffffffff,801.0,0.0,0.0,0.0
84392b7ffffffff,9.0,0.0,0.0,0.0
84392b9ffffffff,14.0,0.0,0.0,0.0
84392bdffffffff,4.0,0.0,0.0,0.0
84392c5ffffffff,68.0,0.0,0.0,0.0
84392c7ffffffff,37.0,0.0,0.0,0.0
84392c9ffffffff,3.0,0.0,0.0,0.0
84392cbffffffff,1.0,0.0,0.0,0.0
84392cdffffffff,2.0,0.0,0.0,0.0
84392d1ffffffff,169.0,2.0,0.0,0.0
84392d3ffffffff,2.0,0.0,0.0,0.0
84392d5ffffffff,5.0,0.0,0.0,0.0
84392d9ffffffff,350.0,7.0,0.0,0.0
84392dbffffffff,3862.0,58.0,0.0,0.0
84392e1ffffffff,204.0,9.0,0.0,0.0
84392e3ffffffff,7.0,0.0,0.0,0.0
84392e5ffffffff,8.0,0.0,0.0,0.0
84392e7ffffffff,107.0,2.0,0.0,0.0
84392e9ffffffff,45.0,0.0,0.0,0.0
84392ebffffffff,60.0,0.0,0.0,0.0
84392edffffffff,10.0,0.0,0.0,0.0
8439311ffffffff,461.0,0.0,0.0,0.0
8439313ffffffff,341.0,0.0,0.0,0.0
8439317ffffffff,188.0,0.0,0.0,0.0
843931bffffffff,1043.0,0.0,0.0,0.0
8439331ffffffff,206.0,0.0,0.0,0.0
8439333ffffffff,3226.0,43.0,0.0,0.0
8439335ffffffff,4.0,0.0,0.0,0.0
8439337ffffffff,1795.0,17.0,0.0,0.0
8439339ffffffff,7.0,0.0,0.0,0.0
843933bffffffff,568.0,0.0,0.0,0.0
8439423ffffffff,11.0,0.0,0.0,0.0
8439427ffffffff,100.0,0.0,0.0,0.0
8439433ffffffff,54.0,0.0,0.0,0.0
8439435ffffffff,1125.0,0.0,0.0,0.0
8439437ffffffff,2.0,0.0,0.0,0.0
8439441ffffffff,8.0,0.0,0.0,0.0
8439443ffffffff,52.0,0.0,0.0,0.0
8439445ffffffff,19.0,0.0,0.0,0.0
8439447ffffffff,1755.0,0.0,0.0,0.0
843944bffffffff,15.0,0.0,0.0,0.0
8439451ffffffff,53.0,0.0,0.0,0.0
8439455ffffffff,60.0,0.0,0.0,0.0
8439459ffffffff,389.0,0.0,0.0,0.0
843945dffffffff,33.0,0.0,0.0,0.0
8439469ffffffff,33.0,0.0,0.0,0.0
843946bffffffff,38.0,0.0,0.0,0.0
843946dffffffff,1915.0,0.0,0.0,0.0
8439493ffffffff,14.0,0.0,0.0,0.0
843949bffffffff,17.0,0.0,0.0,0.0
843950dffffffff,128.0,0.0,0.0,0.0
8439515ffffffff,9.0,0.0,0.0,0.0
843951dffffffff,57.0,0.0,0.0,0.0
843952dffffffff,69.0,2.0,0.0,0.0
8439541ffffffff,1140.0,0.0,0.0,0.0
8439545ffffffff,22.0,0.0,0.0,0.0
8439547ffffffff,1208.0,0.0,0.0,0.0
843954bffffffff,240.0,0.0,0.0,0.0
843954dffffffff,5.0,0.0,0.0,0.0
8439561ffffffff,19.0,0.0,0.0,0.0
8439563ffffffff,106.0,0.0,0.0,0.0
8439565ffffffff,172.0,0.0,0.0,0.0
8439567ffffffff,1637.0,0.0,0.0,0.0
843956bffffffff,190.0,0.0,0.0,0.0
843956dffffffff,6.0,0.0,0.0,0.0
84395c1ffffffff,31.0,0.0,0.0,0.0
84395c9ffffffff,261.0,0.0,0.0,0.0
84395cbffffffff,7.0,0.0,0.0,0.0
8439601ffffffff,42.0,0.0,0.0,0.0
8439603ffffffff,4.0,0.0,0.0,0.0
8439605ffffffff,9.0,0.0,0.0,0.0
8439607ffffffff,20.0,3.0,0.0,0.0
843960bffffffff,2.0,0.0,0.0,0.0
843960dffffffff,21.0,2.0,0.0,0.0
8439613ffffffff,12.0,0.0,0.0,0.0
8439617ffffffff,38.0,0.0,0.0,0.0
8439625ffffffff,2.0,0.0,0.0,0.0
8439629ffffffff,2.0,0.0,0.0,0.0
8439633ffffffff,49.0,7.0,0.0,0.0
8439635ffffffff,2.0,0.0,0.0,0.0
8439637ffffffff,2.0,0.0,0.0,0.0
8439639ffffffff,7.0,0.0,0.0,0.0
843963bffffffff,80.0,11.0,0.0,0.0
843963dffffffff,2.0,0.0,0.0,0.0
8439647ffffffff,15.0,0.0,0.0,0.0
8439649ffffffff,4.0,0.0,0.0,0.0
843964bffffffff,2.0,0.0,0.0,0.0
8439663ffffffff,8.0,0.0,0.0,0.0
8439665ffffffff,2.0,0.0,0.0,0.0
8439667ffffffff,3.0,0.0,0.0,0.0
843966bffffffff,2.0,0.0,0.0,0.0
843966dffffffff,5.0,0.0,0.0,0.0
8439683ffffffff,2.0,2.0,0.0,0.0
8439689ffffffff,28.0,4.0,0.0,0.0
843968bffffffff,1.0,1.0,0.0,0.0
843968dffffffff,232.0,22.0,0.0,0.0
8439691ffffffff,6.0,0.0,0.0,0.0
8439695ffffffff,9.0,0.0,0.0,0.0
843969bffffffff,23.0,0.0,0.0,0.0
843969dffffffff,2.0,0.0,0.0,0.0
84396c1ffffffff,26.0,1.0,0.0,0.0
84396c3ffffffff,6.0,0.0,0.0,0.0
84396c5ffffffff,368.0,6.0,0.0,0.0
84396c7ffffffff,1073.0,64.0,0.0,0.0
84396cbffffffff,2.0,2.0,0.0,0.0
84396cdffffffff,6.0,4.0,0.0,0.0
84396d1ffffffff,4.0,0.0,0.0,0.0
84396d5ffffffff,1.0,0.0,0.0,0.0
84396d7ffffffff,2.0,0.0,0.0,0.0
84396dbffffffff,2.0,0.0,0.0,0.0
84396e9ffffffff,213.0,0.0,0.0,0.0
84396ebffffffff,480.0,25.0,0.0,0.0
84396edffffffff,25.0,0.0,0.0,0.0
8439701ffffffff,42.0,0.0,0.0,0.0
8439703ffffffff,17.0,0.0,0.0,0.0
8439709ffffffff,322.0,0.0,0.0,0.0
843970bffffffff,22.0,0.0,0.0,0.0
8439711ffffffff,156.0,0.0,0.0,0.0
8439715ffffffff,50.0,0.0,0.0,0.0
8439717ffffffff,11.0,0.0,0.0,0.0
8439719ffffffff,7.0,0.0,0.0,0.0
843971bffffffff,158.0,0.0,0.0,0.0
843971dffffffff,262.0,0.0,0.0,0.0
8439721ffffffff,18.0,0.0,0.0,0.0
8439729ffffffff,136.0,0.0,0.0,0.0
8439731ffffffff,1.0,0.0,0.0,0.0
8439733ffffffff,1459.0,0.0,0.0,0.0
8439737ffffffff,68.0,0.0,0.0,0.0
8439739ffffffff,11.0,0.0,0.0,0.0
843973bffffffff,8.0,0.0,0.0,0.0
8439741ffffffff,261.0,0.0,0.0,0.0
8439743ffffffff,49.0,0.0,0.0,0.0
8439745ffffffff,27.0,0.0,0.0,0.0
8439747ffffffff,85.0,0.0,0.0,0.0
8439749ffffffff,61.0,0.0,0.0,0.0
843974bffffffff,24.0,0.0,0.0,0.0
843974dffffffff,56.0,0.0,0.0,0.0
8439751ffffffff,3.0,0.0,0.0,0.0
8439755ffffffff,200.0,0.0,0.0,0.0
8439757ffffffff,3.0,0.0,0.0,0.0
8439759ffffffff,3.0,0.0,0.0,0.0
8439761ffffffff,31.0,0.0,0.0,0.0
8439763ffffffff,25.0,0.0,0.0,0.0
8439769ffffffff,9.0,0.0,0.0,0.0
843976dffffffff,1.0,0.0,0.0,0.0
8439805ffffffff,75.0,6.0,0.0,0.0
8439807ffffffff,2.0,0.0,0.0,0.0
843980bffffffff,1.0,0.0,0.0,0.0
8439815ffffffff,1.0,0.0,0.0,0.0
8439819ffffffff,2.0,2.0,0.0,0.0
843981bffffffff,3.0,0.0,0.0,0.0
8439821ffffffff,56.0,9.0,0.0,0.0
8439825ffffffff,49.0,14.0,0.0,0.0
8439827ffffffff,180.0,28.0,0.0,0.0
8439833ffffffff,11.0,4.0,0.0,0.0
8439835ffffffff,2.0,2.0,0.0,0.0
8439837ffffffff,14.0,1.0,0.0,0.0
8439839ffffffff,1.0,1.0,0.0,0.0
843983bffffffff,23.0,4.0,0.0,0.0
8439851ffffffff,47.0,4.0,0.0,0.0
8439853ffffffff,1.0,0.0,0.0,0.0
8439855ffffffff,18.0,4.0,0.0,0.0
8439857ffffffff,2.0,2.0,0.0,0.0
843985bffffffff,4.0,2.0,0.0,0.0
8439883ffffffff,19.0,0.0,0.0,0.0
8439885ffffffff,13.0,0.0,0.0,0.0
8439887ffffffff,6.0,0.0,0.0,0.0
8439891ffffffff,2.0,0.0,0.0,0.0
8439893ffffffff,2.0,0.0,0.0,0.0
8439895ffffffff,3.0,0.0,0.0,0.0
843989bffffffff,8.0,0.0,0.0,0.0
84398a1ffffffff,8.0,3.0,0.0,0.0
84398adffffffff,2.0,0.0,0.0,0.0
84398c7ffffffff,5.0,0.0,0.0,0.0
84398d3ffffffff,5.0,0.0,0.0,0.0
84398dbffffffff,3.0,1.0,0.0,0.0
84398e5ffffffff,8.0,4.0,0.0,0.0
84398e7ffffffff,142.0,18.0,0.0,0.0
84398edffffffff,13.0,5.0,0.0,0.0
8439907ffffffff,2.0,0.0,0.0,0.0
8439915ffffffff,9.0,0.0,0.0,0.0
843991bffffffff,326.0,53.0,0.0,0.0
8439921ffffffff,14.0,7.0,0.0,0.0
843992bffffffff,4.0,0.0,0.0,0.0
843992dffffffff,2.0,0.0,0.0,0.0
8439939ffffffff,5.0,0.0,0.0,0.0
843993bffffffff,6.0,1.0,0.0,0.0
84399c9ffffffff,1.0,1.0,0.0,0.0
84399d7ffffffff,11.0,3.0,0.0,0.0
84399dbffffffff,1.0,0.0,0.0,0.0
8439a83ffffffff,122.0,19.0,0.0,0.0
8439a87ffffffff,75.0,24.0,0.0,0.0
8439a91ffffffff,4.0,0.0,0.0,0.0
8439a93ffffffff,5.0,0.0,0.0,0.0
8439a95ffffffff,8.0,4.0,0.0,0.0
8439a97ffffffff,3.0,0.0,0.0,0.0
8439a99ffffffff,258.0,21.0,0.0,0.0
8439a9dffffffff,4.0,0.0,0.0,0.0
8439aa9ffffffff,47.0,5.0,0.0,0.0
8439aabffffffff,19.0,5.0,0.0,0.0
8439ab1ffffffff,2.0,2.0,0.0,0.0
8439ab5ffffffff,2.0,0.0,0.0,0.0
8439ab9ffffffff,122.0,107.0,0.0,0.0
8439abbffffffff,4.0,2.0,0.0,0.0
8439abdffffffff,24.0,9.0,0.0,0.0
843c021ffffffff,9.0,0.0,0.0,0.0
843c023ffffffff,2.0,0.0,0.0,0.0
843c029ffffffff,489.0,74.0,0.0,0.0
843c02dffffffff,159.0,2.0,0.0,0.0
843c061ffffffff,1.0,0.0,0.0,0.0
843c063ffffffff,2.0,0.0,0.0,0.0
843c065ffffffff,18.0,0.0,0.0,0.0
843c067ffffffff,25.0,0.0,0.0,0.0
843c06dffffffff,2.0,0.0,0.0,0.0
843c0a3ffffffff,4.0,0.0,0.0,0.0
843c0a5ffffffff,7.0,0.0,0.0,0.0
843c0b5ffffffff,21.0,0.0,0.0,0.0
843c0bdffffffff,2.0,0.0,0.0,0.0
843c117ffffffff,21.0,0.0,0.0,0.0
843c137ffffffff,6.0,0.0,0.0,0.0
843c139ffffffff,9.0,0.0,0.0,0.0
843c141ffffffff,2.0,0.0,0.0,0.0
843c149ffffffff,3.0,0.0,0.0,0.0
843c151ffffffff,1.0,0.0,0.0,0.0
843c159ffffffff,298.0,2.0,0.0,0.0
843c15bffffffff,11.0,0.0,0.0,0.0
843c165ffffffff,10.0,0.0,0.0,0.0
843c187ffffffff,2.0,0.0,0.0,0.0
843c189ffffffff,34.0,0.0,0.0,0.0
843c18bffffffff,2.0,0.0,0.0,0.0
843c191ffffffff,76.0,0.0,0.0,0.0
843c193ffffffff,2.0,0.0,0.0,0.0
843c195ffffffff,2.0,0.0,0.0,0.0
843c197ffffffff,8.0,0.0,0.0,0.0
843c199ffffffff,382.0,0.0,0.0,0.0
843c19bffffffff,32.0,0.0,0.0,0.0
843c19dffffffff,26.0,0.0,0.0,0.0
843c1a1ffffffff,1.0,0.0,0.0,0.0
843c1a3ffffffff,8.0,0.0,0.0,0.0
843c1a9ffffffff,33.0,0.0,0.0,0.0
843c1abffffffff,11.0,0.0,0.0,0.0
843c1b5ffffffff,117.0,0.0,0.0,0.0
843c1b9ffffffff,6.0,0.0,0.0,0.0
843c1bbffffffff,2.0,0.0,0.0,0.0
843c1bdffffffff,10.0,0.0,0.0,0.0
843c1c1ffffffff,1.0,0.0,0.0,0.0
843c1c3ffffffff,291.0,0.0,0.0,0.0
843c1c7ffffffff,26.0,0.0,0.0,0.0
843c1c9ffffffff,18.0,0.0,0.0,0.0
843c1d1ffffffff,4.0,0.0,0.0,0.0
843c1d3ffffffff,2.0,0.0,0.0,0.0
843c1d5ffffffff,1.0,0.0,0.0,0.0
843c1d7ffffffff,21.0,0.0,0.0,0.0
843c1e7ffffffff,4.0,0.0,0.0,0.0
843c1e9ffffffff,8.0,0.0,0.0,0.0
843c303ffffffff,1.0,0.0,0.0,0.0
843c307ffffffff,2.0,0.0,0.0,0.0
843c311ffffffff,2.0,0.0,0.0,0.0
843c315ffffffff,2.0,0.0,0.0,0.0
843c32bffffffff,1.0,0.0,0.0,0.0
843c333ffffffff,25.0,0.0,0.0,0.0
843c335ffffffff,44.0,0.0,0.0,0.0
843c337ffffffff,12.0,0.0,0.0,0.0
843c33bffffffff,126.0,0.0,0.0,0.0
843c33dffffffff,32.0,0.0,0.0,0.0
843c361ffffffff,4.0,0.0,0.0,0.0
843c363ffffffff,9.0,0.0,0.0,0.0
843c367ffffffff,2.0,0.0,0.0,0.0
843c369ffffffff,37.0,0.0,0.0,0.0
843c36bffffffff,5.0,0.0,0.0,0.0
843c431ffffffff,2.0,0.0,0.0,0.0
843c525ffffffff,7.0,0.0,0.0,0.0
843c527ffffffff,39.0,0.0,0.0,0.0
