cell_id,Chlidonias niger,Chlidonias niger niger,Chlidonias niger surinamensis
842a107ffffffff,122.0,0.0,0.0
842a109ffffffff,7.0,0.0,3.0
842a10dffffffff,3.0,0.0,0.0
842a115ffffffff,1.0,0.0,0.0
842a121ffffffff,4.0,0.0,0.0
842a123ffffffff,26.0,0.0,0.0
842a125ffffffff,1.0,0.0,0.0
842a127ffffffff,4.0,0.0,0.0
842a129ffffffff,5.0,0.0,0.0
842a12bffffffff,3.0,0.0,0.0
842a133ffffffff,61.0,0.0,2.0
842a135ffffffff,8.0,0.0,0.0
842a137ffffffff,1.0,0.0,0.0
842a139ffffffff,13.0,0.0,0.0
842a13bffffffff,7.0,0.0,0.0
842a13dffffffff,8.0,0.0,0.0
842a141ffffffff,8.0,0.0,0.0
842a143ffffffff,2.0,0.0,2.0
842a145ffffffff,4.0,0.0,0.0
842a151ffffffff,4.0,0.0,0.0
842a157ffffffff,12.0,0.0,0.0
842a159ffffffff,13.0,0.0,2.0
842a15dffffffff,1.0,0.0,1.0
842a161ffffffff,2.0,0.0,0.0
842a163ffffffff,32.0,0.0,0.0
842a167ffffffff,4.0,0.0,0.0
842a169ffffffff,4.0,0.0,0.0
842a16bffffffff,2.0,0.0,0.0
842a187ffffffff,27.0,0.0,0.0
842a1a1ffffffff,12.0,0.0,0.0
842a1a5ffffffff,35.0,0.0,2.0
842a1c9ffffffff,1.0,0.0,1.0
842a301ffffffff,6.0,0.0,0.0
842a303ffffffff,2.0,0.0,0.0
842a307ffffffff,38.0,0.0,0.0
842a309ffffffff,38.0,0.0,0.0
842a30dffffffff,31.0,0.0,0.0
842a311ffffffff,7.0,0.0,0.0
842a313ffffffff,15.0,0.0,0.0
842a315ffffffff,7.0,0.0,0.0
842a317ffffffff,2.0,0.0,0.0
842a31dffffffff,35.0,0.0,0.0
842a321ffffffff,2.0,0.0,0.0
842a323ffffffff,4.0,0.0,0.0
842a32bffffffff,2.0,0.0,0.0
842a32dffffffff,4.0,0.0,0.0
842a333ffffffff,26.0,0.0,0.0
842a33bffffffff,29.0,0.0,0.0
842a341ffffffff,3.0,0.0,0.0
842a349ffffffff,10.0,0.0,0.0
842a363ffffffff,4.0,0.0,0.0
842a367ffffffff,2.0,0.0,0.0
842a4c1ffffffff,2.0,0.0,1.0
842a4c9ffffffff,4.0,0.0,0.0
842a803ffffffff,3.0,0.0,0.0
842a81bffffffff,7.0,0.0,0.0
842a841ffffffff,2.0,0.0,0.0
842a843ffffffff,7.0,0.0,0.0
842a849ffffffff,1.0,0.0,0.0
842a84bffffffff,19.0,0.0,0.0
842a84dffffffff,5.0,0.0,0.0
842a851ffffffff,10.0,0.0,0.0
842a855ffffffff,6.0,0.0,0.0
842a857ffffffff,28.0,0.0,0.0
842a85dffffffff,8.0,0.0,0.0
842a885ffffffff,21.0,0.0,0.0
842a893ffffffff,3.0,0.0,0.0
842a897ffffffff,27.0,0.0,0.0
842a89dffffffff,131.0,0.0,0.0
842a8a1ffffffff,6.0,0.0,0.0
842a8a9ffffffff,6.0,0.0,0.0
842a8adffffffff,15.0,0.0,0.0
842a8b7ffffffff,13.0,0.0,0.0
842a8bdffffffff,1.0,0.0,0.0
842a8c1ffffffff,7.0,0.0,0.0
842a8c3ffffffff,2.0,0.0,0.0
842a8c7ffffffff,6.0,0.0,0.0
842a8c9ffffffff,9.0,0.0,0.0
842a8d5ffffffff,9.0,0.0,0.0
842a8d9ffffffff,1.0,0.0,0.0
842a8e3ffffffff,4.0,0.0,0.0
842a903ffffffff,2.0,0.0,0.0
842a90bffffffff,2.0,0.0,0.0
842a90dffffffff,2.0,0.0,0.0
842a935ffffffff,2.0,0.0,0.0
842a93bffffffff,2.0,0.0,0.0
842a943ffffffff,1.0,0.0,0.0
842a957ffffffff,6.0,0.0,0.0
842a959ffffffff,2.0,0.0,0.0
842a95dffffffff,2.0,0.0,0.0
842a991ffffffff,1.0,0.0,0.0
842a997ffffffff,3.0,0.0,0.0
842a999ffffffff,2.0,0.0,0.0
842a99dffffffff,3.0,0.0,0.0
842a9c1ffffffff,2.0,0.0,0.0
842a9d3ffffffff,5.0,0.0,0.0
842a9e3ffffffff,5.0,0.0,0.0
842aa03ffffffff,5.0,0.0,0.0
842aa0bffffffff,15.0,0.0,0.0
842aa13ffffffff,14.0,0.0,3.0
842aa17ffffffff,1.0,0.0,0.0
842aa1dffffffff,10.0,0.0,0.0
842aa31ffffffff,1.0,0.0,0.0
842aa33ffffffff,5.0,0.0,0.0
842aa39ffffffff,7.0,0.0,0.0
842aa41ffffffff,2.0,0.0,0.0
842aa43ffffffff,2.0,0.0,0.0
842aa49ffffffff,47.0,0.0,16.0
842aa4bffffffff,41.0,0.0,0.0
842aa4dffffffff,21.0,0.0,12.0
842aa53ffffffff,2.0,0.0,0.0
842aa57ffffffff,1.0,0.0,0.0
842aa5bffffffff,4.0,0.0,0.0
842aa5dffffffff,5.0,0.0,0.0
842aa6dffffffff,1.0,0.0,0.0
842aa81ffffffff,17.0,0.0,0.0
842aa83ffffffff,303.0,0.0,14.0
842aa85ffffffff,28.0,0.0,0.0
842aa87ffffffff,27.0,0.0,4.0
842aa89ffffffff,83.0,0.0,1.0
842aa8bffffffff,45.0,0.0,4.0
842aa8dffffffff,40.0,0.0,0.0
842aa91ffffffff,4.0,0.0,0.0
842aa95ffffffff,14.0,0.0,2.0
842aa97ffffffff,4.0,0.0,0.0
842aa99ffffffff,2.0,0.0,0.0
842aa9bffffffff,65.0,0.0,0.0
842aa9dffffffff,46.0,0.0,2.0
842aaa3ffffffff,4.0,0.0,2.0
842aaa9ffffffff,17.0,0.0,0.0
842aaabffffffff,4.0,0.0,0.0
842aaadffffffff,3.0,0.0,0.0
842aab5ffffffff,5.0,0.0,0.0
842aab9ffffffff,7.0,0.0,0.0
842aabdffffffff,5.0,0.0,0.0
842aac3ffffffff,21.0,0.0,0.0
842aac5ffffffff,29.0,0.0,0.0
842aac7ffffffff,34.0,0.0,0.0
842aac9ffffffff,2.0,0.0,0.0
842aacbffffffff,79.0,0.0,2.0
842aacdffffffff,14.0,0.0,0.0
842aad1ffffffff,159.0,0.0,4.0
842aad3ffffffff,6.0,0.0,0.0
842aad5ffffffff,32.0,0.0,0.0
842aad9ffffffff,3.0,0.0,0.0
842aadbffffffff,12.0,0.0,0.0
842aaddffffffff,9.0,0.0,0.0
842aae3ffffffff,2.0,0.0,0.0
842aae5ffffffff,5.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0
842aae9ffffffff,15.0,0.0,0.0
842aaedffffffff,1.0,0.0,0.0
842ab03ffffffff,9.0,0.0,0.0
842ab05ffffffff,7.0,0.0,3.0
842ab0dffffffff,1.0,0.0,0.0
842ab13ffffffff,6.0,0.0,0.0
842ab15ffffffff,3.0,0.0,0.0
842ab19ffffffff,4.0,0.0,2.0
842ab21ffffffff,30.0,0.0,4.0
842ab23ffffffff,2.0,0.0,2.0
842ab25ffffffff,13.0,0.0,0.0
842ab27ffffffff,2.0,0.0,2.0
842ab29ffffffff,12.0,0.0,3.0
842ab2bffffffff,125.0,0.0,67.0
842ab33ffffffff,4.0,0.0,0.0
842ab35ffffffff,10.0,0.0,0.0
842ab39ffffffff,4.0,0.0,0.0
842ab3bffffffff,2.0,0.0,0.0
842ab3dffffffff,25.0,0.0,0.0
842ab47ffffffff,7.0,0.0,0.0
842ab49ffffffff,1.0,0.0,0.0
842ab4bffffffff,3.0,0.0,0.0
842ab4dffffffff,7.0,0.0,4.0
842ab51ffffffff,10.0,0.0,5.0
842ab55ffffffff,53.0,0.0,39.0
842ab57ffffffff,7.0,0.0,0.0
842ab59ffffffff,2.0,0.0,0.0
842ab5dffffffff,7.0,0.0,0.0
842ab61ffffffff,23.0,0.0,0.0
842ab63ffffffff,8.0,0.0,0.0
842ab67ffffffff,2.0,0.0,0.0
842ab6bffffffff,6.0,0.0,0.0
842ac69ffffffff,13.0,0.0,0.0
842ac6dffffffff,32.0,0.0,0.0
842ad0bffffffff,6.0,0.0,0.0
842ad31ffffffff,2.0,0.0,0.0
842ad35ffffffff,2.0,0.0,0.0
842ad37ffffffff,10.0,0.0,3.0
842ad49ffffffff,2.0,0.0,0.0
842ad51ffffffff,3.0,0.0,0.0
842ad57ffffffff,2.0,0.0,0.0
842ad6dffffffff,5.0,0.0,0.0
842af05ffffffff,5.0,0.0,0.0
842af0dffffffff,13.0,0.0,0.0
842af15ffffffff,6.0,0.0,0.0
842af31ffffffff,1.0,0.0,1.0
842af47ffffffff,4.0,0.0,4.0
842af61ffffffff,10.0,0.0,0.0
842af63ffffffff,22.0,0.0,0.0
842af65ffffffff,12.0,0.0,0.0
842b003ffffffff,27.0,0.0,0.0
842b007ffffffff,3.0,0.0,0.0
842b013ffffffff,26.0,0.0,0.0
842b019ffffffff,13.0,0.0,0.0
842b03bffffffff,1.0,0.0,0.0
842b053ffffffff,4.0,0.0,0.0
842b0a5ffffffff,3.0,0.0,0.0
842b0a7ffffffff,1.0,0.0,0.0
842b0c5ffffffff,49.0,0.0,0.0
842b0cdffffffff,29.0,0.0,0.0
842b113ffffffff,2.0,0.0,0.0
842b121ffffffff,23.0,0.0,0.0
842b123ffffffff,1.0,0.0,0.0
842b167ffffffff,29.0,0.0,0.0
842b169ffffffff,3.0,0.0,0.0
842b181ffffffff,2.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0
842b18bffffffff,21.0,0.0,0.0
842b1a1ffffffff,15.0,0.0,0.0
842b1a7ffffffff,48.0,0.0,0.0
842b1adffffffff,1.0,0.0,0.0
842b1b5ffffffff,58.0,0.0,0.0
842b1d5ffffffff,2.0,0.0,0.0
842b235ffffffff,15.0,0.0,0.0
842b2a7ffffffff,3.0,0.0,0.0
842b2abffffffff,2.0,0.0,0.0
842b2c5ffffffff,4.0,0.0,0.0
842b2e9ffffffff,2.0,0.0,0.0
842b315ffffffff,1.0,0.0,0.0
842b80dffffffff,2.0,0.0,0.0
842b811ffffffff,3.0,0.0,0.0
842b813ffffffff,9.0,0.0,0.0
842b815ffffffff,8.0,0.0,2.0
842b81bffffffff,19.0,0.0,0.0
842b827ffffffff,1.0,0.0,0.0
842b833ffffffff,24.0,0.0,0.0
842b83bffffffff,10.0,0.0,0.0
842b891ffffffff,2.0,0.0,0.0
842b89bffffffff,26.0,0.0,4.0
842b8a1ffffffff,1.0,0.0,0.0
842b8a3ffffffff,4.0,0.0,0.0
842b8a7ffffffff,32.0,0.0,13.0
842b8adffffffff,5.0,0.0,2.0
842b8b7ffffffff,6.0,0.0,0.0
842b8b9ffffffff,2.0,0.0,0.0
842b8bdffffffff,2.0,0.0,0.0
842b8c9ffffffff,1.0,0.0,0.0
842b8cbffffffff,30.0,0.0,0.0
842b8e1ffffffff,5.0,0.0,0.0
842b8e5ffffffff,2.0,0.0,0.0
842b8e7ffffffff,17.0,0.0,0.0
842b8edffffffff,4.0,0.0,0.0
842b939ffffffff,21.0,0.0,2.0
842b947ffffffff,14.0,0.0,9.0
842b94dffffffff,3.0,0.0,0.0
842b96dffffffff,2.0,0.0,0.0
842b981ffffffff,2.0,0.0,2.0
842b983ffffffff,1.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,107.0,0.0,15.0
842b989ffffffff,2.0,0.0,2.0
842b98bffffffff,61.0,0.0,23.0
842b991ffffffff,57.0,0.0,0.0
842b993ffffffff,34.0,0.0,0.0
842b997ffffffff,40.0,0.0,1.0
842b999ffffffff,1.0,0.0,0.0
842b99dffffffff,4.0,0.0,0.0
842b9a7ffffffff,38.0,0.0,14.0
842b9a9ffffffff,28.0,0.0,0.0
842b9abffffffff,32.0,0.0,0.0
842b9b1ffffffff,4.0,0.0,0.0
842b9b3ffffffff,58.0,0.0,0.0
842b9b5ffffffff,73.0,0.0,10.0
842b9b7ffffffff,29.0,0.0,0.0
842b9b9ffffffff,4.0,0.0,0.0
842b9bdffffffff,5.0,0.0,0.0
842b9d1ffffffff,208.0,0.0,24.0
842b9d3ffffffff,19.0,0.0,0.0
842b9d7ffffffff,35.0,0.0,0.0
842b9dbffffffff,34.0,0.0,30.0
842b9e3ffffffff,3.0,0.0,0.0
842b9e7ffffffff,3.0,0.0,0.0
842ba01ffffffff,1.0,0.0,0.0
842ba0bffffffff,17.0,0.0,0.0
842ba51ffffffff,8.0,0.0,0.0
842ba87ffffffff,5.0,0.0,0.0
842ba8bffffffff,2.0,0.0,0.0
842ba8dffffffff,2.0,0.0,0.0
842ba95ffffffff,2.0,0.0,0.0
842baa1ffffffff,1.0,0.0,0.0
842baa3ffffffff,135.0,0.0,0.0
842baa7ffffffff,13.0,0.0,1.0
842baa9ffffffff,2.0,0.0,0.0
842baabffffffff,16.0,0.0,0.0
842bac5ffffffff,26.0,0.0,0.0
842bacdffffffff,10.0,0.0,2.0
842bae7ffffffff,13.0,0.0,2.0
842bae9ffffffff,5.0,0.0,0.0
842bb59ffffffff,3.0,0.0,0.0
842c193ffffffff,2.0,0.0,0.0
842c2a1ffffffff,3.0,0.0,0.0
842c4cdffffffff,5.0,4.0,0.0
842c513ffffffff,2.0,0.0,0.0
842c93bffffffff,24.0,2.0,0.0
842cc05ffffffff,2.0,0.0,0.0
842cc37ffffffff,1.0,0.0,0.0
842cf07ffffffff,2.0,0.0,0.0
842cf35ffffffff,7.0,0.0,0.0
842d107ffffffff,2.0,0.0,0.0
842d115ffffffff,1.0,0.0,0.0
842da17ffffffff,11.0,0.0,0.0
842db01ffffffff,2.0,0.0,0.0
842db0bffffffff,18.0,0.0,0.0
842db25ffffffff,2.0,2.0,0.0
842db67ffffffff,14.0,0.0,0.0
8438247ffffffff,2.0,0.0,0.0
843825bffffffff,4.0,0.0,0.0
8438269ffffffff,1.0,0.0,0.0
843826bffffffff,3.0,0.0,0.0
843875bffffffff,1.0,0.0,0.0
8439011ffffffff,2.0,0.0,0.0
843901bffffffff,3.0,0.0,0.0
8439029ffffffff,10.0,0.0,0.0
843902bffffffff,2.0,0.0,0.0
843902dffffffff,1.0,0.0,0.0
8439039ffffffff,2.0,0.0,0.0
843903bffffffff,2.0,0.0,0.0
8439047ffffffff,14.0,0.0,0.0
843904bffffffff,6.0,0.0,0.0
8439051ffffffff,3.0,0.0,0.0
8439055ffffffff,2.0,0.0,0.0
843905dffffffff,5.0,0.0,0.0
8439061ffffffff,3.0,0.0,0.0
8439067ffffffff,6.0,0.0,0.0
8439089ffffffff,2.0,0.0,0.0
843908dffffffff,4.0,4.0,0.0
84390a5ffffffff,4.0,0.0,0.0
8439101ffffffff,27.0,0.0,0.0
8439103ffffffff,3.0,2.0,0.0
8439111ffffffff,4.0,0.0,0.0
8439115ffffffff,9.0,0.0,0.0
8439155ffffffff,2.0,0.0,0.0
8439159ffffffff,7.0,0.0,0.0
843915dffffffff,2.0,0.0,0.0
843918bffffffff,56.0,4.0,0.0
8439195ffffffff,11.0,2.0,0.0
843919bffffffff,2.0,0.0,0.0
84391a1ffffffff,6.0,0.0,0.0
84391a9ffffffff,8.0,0.0,0.0
84391c7ffffffff,10.0,0.0,0.0
84391d1ffffffff,2.0,0.0,0.0
84391e1ffffffff,9.0,0.0,0.0
84391e3ffffffff,3.0,0.0,0.0
84391ebffffffff,4.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
8439221ffffffff,2.0,0.0,0.0
8439227ffffffff,26.0,0.0,0.0
8439229ffffffff,2.0,0.0,0.0
8439239ffffffff,1.0,0.0,0.0
843923dffffffff,9.0,0.0,0.0
8439241ffffffff,10.0,0.0,0.0
8439253ffffffff,3.0,0.0,0.0
843925bffffffff,21.0,0.0,0.0
8439263ffffffff,4.0,0.0,0.0
8439285ffffffff,3.0,0.0,0.0
843928dffffffff,8.0,0.0,0.0
8439295ffffffff,2.0,0.0,0.0
84392a1ffffffff,53.0,0.0,0.0
84392a3ffffffff,4.0,0.0,0.0
84392a7ffffffff,8.0,0.0,0.0
84392abffffffff,1.0,0.0,0.0
84392adffffffff,10.0,0.0,0.0
84392b5ffffffff,4.0,0.0,0.0
84392c5ffffffff,12.0,0.0,0.0
84392d1ffffffff,14.0,0.0,0.0
84392e1ffffffff,5.0,0.0,0.0
84392e5ffffffff,2.0,0.0,0.0
8439311ffffffff,7.0,0.0,0.0
8439313ffffffff,7.0,0.0,0.0
843931bffffffff,17.0,0.0,0.0
8439323ffffffff,18.0,0.0,0.0
8439331ffffffff,8.0,0.0,0.0
8439333ffffffff,3.0,0.0,0.0
8439335ffffffff,24.0,0.0,0.0
8439337ffffffff,15.0,0.0,0.0
843933bffffffff,4.0,0.0,0.0
8439435ffffffff,6.0,0.0,0.0
8439447ffffffff,3.0,3.0,0.0
8439459ffffffff,9.0,9.0,0.0
8439463ffffffff,1.0,0.0,0.0
843946dffffffff,24.0,20.0,0.0
8439505ffffffff,2.0,0.0,0.0
8439541ffffffff,76.0,2.0,0.0
8439547ffffffff,16.0,0.0,0.0
843955dffffffff,3.0,0.0,0.0
8439567ffffffff,16.0,0.0,0.0
84395c1ffffffff,4.0,0.0,0.0
84395c9ffffffff,14.0,0.0,0.0
84396ebffffffff,1.0,0.0,0.0
843971bffffffff,4.0,2.0,0.0
843971dffffffff,9.0,4.0,0.0
8439721ffffffff,1.0,0.0,0.0
8439729ffffffff,29.0,0.0,0.0
8439733ffffffff,2.0,2.0,0.0
8439739ffffffff,11.0,7.0,0.0
8439741ffffffff,10.0,1.0,0.0
8439749ffffffff,2.0,0.0,0.0
8439755ffffffff,1.0,0.0,0.0
8439761ffffffff,2.0,0.0,0.0
843d06bffffffff,1.0,0.0,0.0
843e457ffffffff,4.0,0.0,0.0
843e689ffffffff,8.0,0.0,0.0
843e68dffffffff,2.0,1.0,0.0
843f459ffffffff,2.0,0.0,0.0
8442c61ffffffff,1.0,0.0,0.0
8442ce9ffffffff,1.0,0.0,0.0
8443603ffffffff,5.0,4.0,0.0
8443a39ffffffff,2.0,0.0,0.0
8443a8dffffffff,2.0,1.0,0.0
8443ac7ffffffff,1.0,0.0,0.0
8444093ffffffff,13.0,0.0,0.0
8444117ffffffff,11.0,0.0,0.0
844412dffffffff,2.0,0.0,0.0
8444139ffffffff,2.0,0.0,0.0
844413dffffffff,2.0,0.0,0.0
84441a3ffffffff,12.0,0.0,0.0
84441a7ffffffff,2.0,0.0,0.0
84441a9ffffffff,27.0,0.0,0.0
84441abffffffff,2.0,0.0,0.0
84441adffffffff,17.0,0.0,3.0
84441b7ffffffff,2.0,0.0,0.0
84441e1ffffffff,16.0,0.0,3.0
84441e3ffffffff,4.0,0.0,0.0
84441e5ffffffff,3.0,0.0,0.0
84441e7ffffffff,3.0,0.0,0.0
84441e9ffffffff,17.0,0.0,9.0
84441edffffffff,1.0,0.0,0.0
8444249ffffffff,3.0,0.0,0.0
8444325ffffffff,12.0,0.0,3.0
8444363ffffffff,9.0,0.0,0.0
8444401ffffffff,21.0,0.0,0.0
8444409ffffffff,5.0,0.0,0.0
844440bffffffff,8.0,0.0,0.0
844440dffffffff,71.0,0.0,0.0
8444415ffffffff,3.0,0.0,0.0
8444431ffffffff,2.0,0.0,0.0
8444439ffffffff,9.0,0.0,0.0
8444443ffffffff,3.0,0.0,0.0
844444bffffffff,4.0,0.0,0.0
8444451ffffffff,2.0,0.0,0.0
8444459ffffffff,10.0,0.0,0.0
844445dffffffff,2.0,0.0,0.0
8444461ffffffff,8.0,0.0,0.0
8444465ffffffff,35.0,0.0,0.0
8444467ffffffff,11.0,0.0,0.0
844448bffffffff,6.0,0.0,0.0
844449dffffffff,2.0,0.0,0.0
84444a5ffffffff,3.0,0.0,0.0
84444c3ffffffff,6.0,0.0,0.0
84444cdffffffff,3.0,0.0,0.0
84444d9ffffffff,3.0,0.0,0.0
84444dbffffffff,2.0,0.0,0.0
84444e1ffffffff,4.0,0.0,0.0
84444e5ffffffff,2.0,0.0,0.0
8444509ffffffff,12.0,0.0,2.0
844450dffffffff,13.0,0.0,0.0
8444529ffffffff,9.0,0.0,0.0
844452dffffffff,2.0,0.0,1.0
8444543ffffffff,3.0,0.0,0.0
8444545ffffffff,17.0,0.0,0.0
8444547ffffffff,2.0,0.0,0.0
8444555ffffffff,25.0,0.0,0.0
844455bffffffff,10.0,0.0,0.0
844455dffffffff,3.0,0.0,0.0
8444567ffffffff,6.0,0.0,0.0
844456bffffffff,22.0,0.0,0.0
84445d9ffffffff,1.0,0.0,0.0
8444633ffffffff,71.0,0.0,0.0
8444637ffffffff,1.0,0.0,0.0
8444693ffffffff,2.0,0.0,0.0
8444699ffffffff,2.0,0.0,0.0
84446a3ffffffff,12.0,0.0,0.0
84446abffffffff,2.0,0.0,0.0
84446c1ffffffff,4.0,0.0,0.0
84446c5ffffffff,30.0,0.0,3.0
84446c9ffffffff,6.0,0.0,1.0
84446cbffffffff,3.0,0.0,0.0
84446cdffffffff,19.0,0.0,1.0
84446d1ffffffff,2.0,0.0,0.0
84446d3ffffffff,5.0,0.0,0.0
84446d7ffffffff,4.0,0.0,0.0
84446dbffffffff,4.0,0.0,0.0
84446ddffffffff,1.0,0.0,0.0
84446e5ffffffff,13.0,0.0,0.0
84446e9ffffffff,4.0,0.0,0.0
84446ebffffffff,1.0,0.0,0.0
84446edffffffff,49.0,0.0,0.0
8444707ffffffff,10.0,0.0,0.0
8444711ffffffff,3.0,0.0,0.0
8444715ffffffff,13.0,0.0,0.0
8444721ffffffff,5.0,0.0,0.0
844472bffffffff,4.0,0.0,0.0
8444739ffffffff,12.0,0.0,0.0
844473bffffffff,16.0,0.0,0.0
844473dffffffff,24.0,0.0,0.0
8444a11ffffffff,5.0,0.0,0.0
8444a19ffffffff,2.0,0.0,0.0
8444a37ffffffff,7.0,0.0,0.0
8444a81ffffffff,7.0,0.0,0.0
8444a87ffffffff,4.0,0.0,0.0
8444a89ffffffff,2.0,0.0,0.0
8444a8dffffffff,4.0,0.0,0.0
8444a91ffffffff,6.0,0.0,0.0
8444a93ffffffff,77.0,0.0,4.0
8444a95ffffffff,2.0,0.0,0.0
8444a97ffffffff,7.0,0.0,0.0
8444a9bffffffff,8.0,0.0,2.0
8444aa3ffffffff,2.0,0.0,0.0
8444ab1ffffffff,36.0,0.0,0.0
8444ab3ffffffff,4.0,0.0,0.0
8444ab9ffffffff,9.0,0.0,0.0
8444abbffffffff,5.0,0.0,1.0
8444ac5ffffffff,3.0,0.0,0.0
8444ad3ffffffff,1.0,0.0,0.0
8444ae3ffffffff,2.0,0.0,0.0
8444ae9ffffffff,6.0,0.0,1.0
8444aedffffffff,1.0,0.0,0.0
8444c0bffffffff,4.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c15ffffffff,2.0,0.0,0.0
8444c19ffffffff,3.0,0.0,0.0
8444c1bffffffff,2.0,0.0,0.0
8444c1dffffffff,1.0,0.0,0.0
8444c21ffffffff,2.0,0.0,0.0
8444c27ffffffff,7.0,0.0,0.0
8444c29ffffffff,2.0,0.0,0.0
8444c35ffffffff,5.0,0.0,0.0
8444c37ffffffff,27.0,0.0,3.0
8444c39ffffffff,4.0,0.0,0.0
8444c3bffffffff,5.0,0.0,0.0
8444c43ffffffff,34.0,0.0,0.0
8444c4bffffffff,8.0,0.0,0.0
8444c55ffffffff,8.0,0.0,0.0
8444c5bffffffff,2.0,0.0,0.0
8444c89ffffffff,10.0,0.0,0.0
8444c99ffffffff,4.0,0.0,0.0
8444c9bffffffff,3.0,0.0,0.0
8444ca3ffffffff,4.0,0.0,0.0
8444ca5ffffffff,3.0,0.0,0.0
8444ca7ffffffff,16.0,0.0,0.0
8444cabffffffff,1.0,0.0,0.0
8444cc5ffffffff,2.0,0.0,0.0
8444cc9ffffffff,5.0,0.0,0.0
8444ccdffffffff,18.0,0.0,2.0
8444cd1ffffffff,10.0,0.0,0.0
8444cd5ffffffff,12.0,0.0,0.0
8444cd7ffffffff,2.0,0.0,0.0
8444cddffffffff,2.0,0.0,0.0
8444ce7ffffffff,2.0,0.0,0.0
8444ce9ffffffff,12.0,0.0,0.0
8444d01ffffffff,9.0,0.0,0.0
8444d07ffffffff,5.0,0.0,0.0
8444d09ffffffff,19.0,0.0,0.0
8444d0bffffffff,17.0,0.0,0.0
8444d2bffffffff,26.0,0.0,0.0
8444d41ffffffff,6.0,0.0,0.0
8444d43ffffffff,9.0,0.0,0.0
8444d45ffffffff,3.0,0.0,0.0
8444d49ffffffff,9.0,0.0,0.0
8444d4dffffffff,1.0,0.0,0.0
8444d55ffffffff,4.0,0.0,0.0
8444d5dffffffff,772.0,0.0,1.0
8444d87ffffffff,60.0,0.0,0.0
8444d99ffffffff,4.0,0.0,0.0
8444dabffffffff,3.0,0.0,0.0
8444db5ffffffff,7.0,0.0,0.0
8444db9ffffffff,14.0,0.0,0.0
8444dbdffffffff,2.0,0.0,0.0
8444dc5ffffffff,7.0,0.0,0.0
8444dd3ffffffff,11.0,0.0,0.0
8444dd7ffffffff,13.0,0.0,0.0
8444e05ffffffff,35.0,0.0,2.0
8444e25ffffffff,2.0,0.0,0.0
8444e29ffffffff,2.0,0.0,0.0
8444e3bffffffff,2.0,0.0,0.0
8444e3dffffffff,2.0,0.0,0.0
8444e43ffffffff,1.0,0.0,0.0
8444e51ffffffff,3.0,0.0,0.0
8444e5bffffffff,1.0,0.0,0.0
8444e63ffffffff,2.0,0.0,0.0
8444eadffffffff,48.0,0.0,0.0
8444eb3ffffffff,2.0,0.0,0.0
8444ec1ffffffff,1.0,0.0,0.0
8444ed1ffffffff,2.0,0.0,0.0
8444ed7ffffffff,2.0,0.0,0.0
8444ed9ffffffff,2.0,0.0,0.0
8444ee1ffffffff,2.0,0.0,0.0
8444ee7ffffffff,1.0,0.0,0.0
8444f01ffffffff,1.0,0.0,0.0
8444f05ffffffff,6.0,0.0,0.0
8444f09ffffffff,5.0,0.0,0.0
8444f0dffffffff,10.0,0.0,0.0
8444f23ffffffff,5.0,0.0,0.0
8444f27ffffffff,5.0,0.0,0.0
8444f31ffffffff,1.0,0.0,0.0
8444f35ffffffff,77.0,0.0,0.0
8444f37ffffffff,7.0,0.0,0.0
8444f3dffffffff,7.0,0.0,0.0
8444f41ffffffff,4.0,0.0,0.0
8444f43ffffffff,59.0,0.0,2.0
8444f49ffffffff,2.0,0.0,0.0
8444f4dffffffff,17.0,0.0,0.0
8444f5dffffffff,1.0,0.0,0.0
8444f63ffffffff,10.0,0.0,0.0
8444f6bffffffff,3.0,0.0,0.0
8444f6dffffffff,1.0,0.0,0.0
844501bffffffff,2.0,0.0,0.0
8445051ffffffff,11.0,0.0,0.0
8445059ffffffff,2.0,0.0,0.0
844505bffffffff,13.0,0.0,0.0
84450b1ffffffff,3.0,0.0,0.0
84450e3ffffffff,2.0,0.0,0.0
8445203ffffffff,13.0,0.0,0.0
8445215ffffffff,49.0,0.0,0.0
8445221ffffffff,3.0,0.0,0.0
8445225ffffffff,20.0,0.0,0.0
844522bffffffff,18.0,0.0,0.0
8445231ffffffff,7.0,0.0,0.0
8445233ffffffff,6.0,0.0,0.0
8445237ffffffff,2.0,0.0,0.0
8445257ffffffff,3.0,0.0,0.0
84452a9ffffffff,4.0,0.0,0.0
84452adffffffff,28.0,0.0,0.0
84452c7ffffffff,14.0,0.0,0.0
84452e1ffffffff,13.0,0.0,0.0
84452e3ffffffff,15.0,0.0,0.0
84452e5ffffffff,5.0,0.0,0.0
8445313ffffffff,7.0,0.0,0.0
844532bffffffff,2.0,0.0,0.0
844549bffffffff,5.0,0.0,2.0
84455abffffffff,2.0,0.0,2.0
84455bdffffffff,2.0,0.0,2.0
8445649ffffffff,2.0,0.0,0.0
8445727ffffffff,2.0,0.0,0.0
8445749ffffffff,14.0,0.0,0.0
8445847ffffffff,2.0,0.0,0.0
84458adffffffff,3.0,0.0,0.0
84458c3ffffffff,5.0,0.0,0.0
