cell_id,Rissa tridactyla,Rissa tridactyla tridactyla,Rissa tridactyla pollicaris
832f5dfffffffff,23.0,0.0,11.0
833019fffffffff,4.0,0.0,2.0
8330cefffffffff,2.0,0.0,0.0
8330e0fffffffff,2.0,0.0,0.0
8330eafffffffff,3.0,0.0,0.0
8330ecfffffffff,8.0,0.0,0.0
833422fffffffff,2.0,0.0,0.0
833426fffffffff,4.0,0.0,0.0
833434fffffffff,2.0,0.0,0.0
833441fffffffff,3.0,0.0,0.0
833466fffffffff,2.0,0.0,0.0
833469fffffffff,7.0,0.0,0.0
83346bfffffffff,3.0,0.0,0.0
83351afffffffff,1.0,0.0,0.0
83351bfffffffff,40.0,0.0,0.0
8335a8fffffffff,2.0,0.0,0.0
833825fffffffff,5.0,0.0,0.0
833910fffffffff,229.0,0.0,0.0
833911fffffffff,5.0,0.0,0.0
833915fffffffff,9.0,0.0,0.0
833918fffffffff,2.0,0.0,0.0
83391afffffffff,100.0,0.0,0.0
83391efffffffff,41.0,0.0,0.0
833920fffffffff,15.0,0.0,0.0
833922fffffffff,81.0,0.0,0.0
833924fffffffff,37.0,0.0,0.0
833925fffffffff,94.0,0.0,0.0
833926fffffffff,5.0,0.0,0.0
83392dfffffffff,14.0,0.0,0.0
833931fffffffff,54.0,0.0,0.0
833933fffffffff,257.0,0.0,0.0
833944fffffffff,6.0,0.0,0.0
833945fffffffff,4.0,0.0,0.0
833946fffffffff,8.0,0.0,0.0
833963fffffffff,1.0,0.0,0.0
83396cfffffffff,6.0,0.0,0.0
83396efffffffff,1.0,0.0,0.0
833973fffffffff,2.0,0.0,0.0
833b61fffffffff,1.0,0.0,0.0
8340e2fffffffff,7.0,0.0,0.0
8340e3fffffffff,2.0,0.0,0.0
834ba1fffffffff,10.0,0.0,0.0
834ba5fffffffff,5.0,0.0,0.0
834ba6fffffffff,4.0,0.0,0.0
834bb5fffffffff,4.0,0.0,0.0
8355a4fffffffff,1.0,0.0,0.0
83574dfffffffff,3.0,0.0,0.0
