cell_id,Ardea purpurea,Ardea purpurea bournei,Ardea purpurea [purpurea Group]
834ba2fffffffff,1.0,0.0,0.0
834ba8fffffffff,2.0,0.0,0.0
834bb1fffffffff,8.0,0.0,0.0
834bb5fffffffff,15.0,0.0,0.0
835364fffffffff,2.0,0.0,0.0
8353a4fffffffff,6.0,0.0,6.0
8354c4fffffffff,2.0,0.0,0.0
8354c5fffffffff,7.0,0.0,0.0
8354eafffffffff,1.0,0.0,0.0
8354eefffffffff,1.0,0.0,0.0
836002fffffffff,2.0,0.0,0.0
836004fffffffff,25.0,0.0,0.0
836006fffffffff,13.0,0.0,0.0
836013fffffffff,1.0,0.0,0.0
836014fffffffff,3.0,0.0,0.0
836015fffffffff,20.0,0.0,0.0
836016fffffffff,3.0,0.0,0.0
836022fffffffff,92.0,0.0,0.0
836026fffffffff,48.0,0.0,0.0
836030fffffffff,4.0,0.0,0.0
836031fffffffff,119.0,0.0,0.0
836032fffffffff,2.0,0.0,0.0
836033fffffffff,16.0,0.0,0.0
836035fffffffff,6.0,0.0,2.0
836036fffffffff,4.0,0.0,0.0
83608bfffffffff,14.0,0.0,0.0
83608efffffffff,4.0,0.0,0.0
83609efffffffff,5.0,0.0,0.0
8360a2fffffffff,4.0,0.0,0.0
8360a8fffffffff,9.0,0.0,0.0
8360a9fffffffff,112.0,0.0,0.0
8360b1fffffffff,4.0,0.0,0.0
83611bfffffffff,7.0,0.0,0.0
83611cfffffffff,1.0,0.0,0.0
83618cfffffffff,36.0,0.0,0.0
83618efffffffff,7.0,0.0,0.0
83619afffffffff,6.0,0.0,0.0
8361a9fffffffff,4.0,0.0,0.0
8361abfffffffff,8.0,0.0,0.0
836498fffffffff,3.0,0.0,3.0
8364a2fffffffff,3.0,0.0,0.0
8364a5fffffffff,9.0,0.0,5.0
8364e4fffffffff,6.0,0.0,0.0
8364e6fffffffff,1.0,0.0,0.0
836500fffffffff,4.0,0.0,0.0
836501fffffffff,30.0,0.0,0.0
836503fffffffff,109.0,0.0,0.0
836505fffffffff,6.0,0.0,0.0
83650dfffffffff,1.0,0.0,0.0
836518fffffffff,76.0,0.0,0.0
836519fffffffff,10.0,0.0,0.0
83651dfffffffff,196.0,0.0,0.0
836520fffffffff,49.0,0.0,1.0
836522fffffffff,6.0,0.0,0.0
836523fffffffff,27.0,0.0,0.0
836526fffffffff,66.0,0.0,0.0
836531fffffffff,12.0,0.0,0.0
836598fffffffff,2.0,0.0,0.0
836802fffffffff,1.0,0.0,1.0
836815fffffffff,2.0,0.0,0.0
836818fffffffff,14.0,0.0,2.0
836862fffffffff,2.0,0.0,0.0
8368c3fffffffff,3.0,0.0,3.0
8368c8fffffffff,5.0,0.0,5.0
8368cafffffffff,4.0,0.0,3.0
8368cefffffffff,1.0,0.0,1.0
836941fffffffff,4.0,0.0,0.0
83694efffffffff,6.0,0.0,0.0
837a40fffffffff,2.0,0.0,0.0
837a41fffffffff,1.0,0.0,0.0
837a45fffffffff,5.0,0.0,2.0
837a4cfffffffff,3.0,0.0,0.0
837a60fffffffff,6.0,0.0,0.0
837a68fffffffff,3.0,0.0,0.0
837a6afffffffff,3.0,0.0,3.0
837a6efffffffff,4.0,0.0,0.0
837acdfffffffff,4.0,0.0,0.0
837b4cfffffffff,19.0,0.0,0.0
837b59fffffffff,1.0,0.0,0.0
837b5bfffffffff,1.0,0.0,0.0
83828dfffffffff,4.0,0.0,4.0
83845afffffffff,1.0,0.0,0.0
838c45fffffffff,5.0,0.0,0.0
839423fffffffff,4.0,0.0,0.0
839566fffffffff,3.0,0.0,0.0
8395a4fffffffff,1.0,0.0,0.0
83974afffffffff,1.0,0.0,0.0
83974bfffffffff,2.0,0.0,0.0
83974efffffffff,2.0,0.0,0.0
83a231fffffffff,2.0,0.0,2.0
83a319fffffffff,5.0,0.0,2.0
83a631fffffffff,2.0,0.0,0.0
83ac12fffffffff,7.0,0.0,0.0
83bc89fffffffff,2.0,0.0,0.0
83bcdcfffffffff,3.0,0.0,3.0
83bcdefffffffff,1.0,0.0,0.0
83bcf2fffffffff,4.0,0.0,0.0
