cell_id,Fulica americana,Fulica americana (Red-shielded),Fulica americana (White-shielded)
84281e3ffffffff,2.0,2.0,0.0
84281e5ffffffff,223.0,201.0,0.0
84281e7ffffffff,1.0,1.0,0.0
84281e9ffffffff,2.0,2.0,0.0
84281ebffffffff,1.0,0.0,0.0
84281edffffffff,231.0,231.0,0.0
8428301ffffffff,23.0,16.0,0.0
8428303ffffffff,1.0,0.0,0.0
8428305ffffffff,722.0,164.0,0.0
8428309ffffffff,13.0,10.0,0.0
842830bffffffff,15.0,15.0,0.0
842830dffffffff,107.0,14.0,0.0
8428317ffffffff,2.0,2.0,0.0
842831dffffffff,1.0,1.0,0.0
8428321ffffffff,77.0,75.0,0.0
8428323ffffffff,152.0,152.0,0.0
8428327ffffffff,229.0,229.0,0.0
8428329ffffffff,1.0,0.0,0.0
842832bffffffff,7.0,7.0,0.0
8428331ffffffff,7.0,4.0,0.0
8428335ffffffff,6.0,0.0,0.0
842833dffffffff,4.0,0.0,0.0
8428341ffffffff,3.0,3.0,0.0
8428343ffffffff,2.0,2.0,0.0
8428347ffffffff,10.0,6.0,0.0
8428349ffffffff,6.0,4.0,0.0
842834dffffffff,49.0,46.0,1.0
8428355ffffffff,22.0,0.0,0.0
8428357ffffffff,2.0,2.0,0.0
842835dffffffff,8.0,0.0,0.0
8428361ffffffff,123.0,63.0,0.0
8428363ffffffff,1727.0,740.0,0.0
8428367ffffffff,175.0,83.0,0.0
8428369ffffffff,188.0,42.0,0.0
842836bffffffff,286.0,81.0,0.0
842836dffffffff,18.0,2.0,0.0
8428801ffffffff,8.0,1.0,0.0
8428807ffffffff,2.0,0.0,0.0
8428817ffffffff,4.0,0.0,0.0
8428819ffffffff,2.0,0.0,0.0
8428843ffffffff,1.0,1.0,0.0
8428847ffffffff,2.0,0.0,0.0
8428849ffffffff,1.0,1.0,0.0
842884bffffffff,12.0,10.0,0.0
842884dffffffff,46.0,27.0,0.0
842885dffffffff,4.0,2.0,0.0
8428889ffffffff,12.0,9.0,0.0
84288a5ffffffff,2.0,2.0,0.0
84288adffffffff,5.0,2.0,0.0
84288bbffffffff,2.0,0.0,0.0
84288d1ffffffff,1.0,0.0,0.0
84288d5ffffffff,12.0,7.0,0.0
84288dbffffffff,2.0,2.0,0.0
8428903ffffffff,2.0,0.0,0.0
8428907ffffffff,48.0,25.0,0.0
842890dffffffff,15.0,2.0,0.0
8428921ffffffff,4.0,0.0,0.0
8428923ffffffff,11.0,11.0,0.0
8428929ffffffff,5.0,0.0,0.0
8428937ffffffff,30.0,11.0,0.0
842893dffffffff,7.0,7.0,0.0
8428941ffffffff,8.0,0.0,0.0
8428949ffffffff,24.0,0.0,0.0
842894bffffffff,10.0,3.0,0.0
8428963ffffffff,4.0,0.0,0.0
8428967ffffffff,1.0,0.0,1.0
8428985ffffffff,6.0,6.0,0.0
84289a5ffffffff,3.0,3.0,0.0
84289abffffffff,25.0,19.0,0.0
84289b5ffffffff,4.0,4.0,0.0
84289bdffffffff,13.0,6.0,0.0
84289d1ffffffff,12.0,12.0,0.0
84289dbffffffff,5.0,0.0,0.0
84289e9ffffffff,8.0,8.0,0.0
84289ebffffffff,6.0,4.0,0.0
84289edffffffff,2.0,0.0,0.0
8428a29ffffffff,14.0,3.0,0.0
8428a8dffffffff,15.0,5.0,0.0
8428a93ffffffff,1.0,0.0,0.0
8428a95ffffffff,6.0,0.0,0.0
8428a99ffffffff,2.0,2.0,0.0
8428a9bffffffff,8.0,0.0,0.0
8428acbffffffff,8.0,8.0,0.0
8428ad1ffffffff,2.0,0.0,0.0
8428adbffffffff,46.0,46.0,0.0
8428addffffffff,4.0,3.0,0.0
8428ae1ffffffff,3.0,3.0,0.0
8428ae9ffffffff,13.0,6.0,0.0
8428b07ffffffff,1.0,1.0,0.0
8428b11ffffffff,13.0,3.0,0.0
8428b13ffffffff,7.0,0.0,0.0
8428b17ffffffff,2.0,0.0,0.0
8428b25ffffffff,2.0,0.0,0.0
8428b61ffffffff,2.0,2.0,0.0
8428b69ffffffff,10.0,4.0,0.0
8428d11ffffffff,2.0,0.0,0.0
8428d15ffffffff,3.0,0.0,0.0
8428d19ffffffff,2.0,0.0,0.0
8428d1bffffffff,11.0,4.0,0.0
8428d1dffffffff,2.0,0.0,0.0
8428d31ffffffff,15.0,11.0,0.0
8428d33ffffffff,2.0,0.0,0.0
8428d3bffffffff,11.0,11.0,0.0
8428d51ffffffff,36.0,0.0,0.0
8428d55ffffffff,20.0,5.0,0.0
8428d59ffffffff,2.0,0.0,0.0
8428d67ffffffff,2.0,2.0,0.0
8428d69ffffffff,2.0,0.0,0.0
8428d6bffffffff,2.0,2.0,0.0
8428d81ffffffff,5.0,0.0,0.0
8428dadffffffff,6.0,0.0,0.0
8428de1ffffffff,323.0,323.0,0.0
8428de9ffffffff,1763.0,1763.0,0.0
8428debffffffff,4.0,4.0,0.0
8428dedffffffff,192.0,192.0,0.0
8428f01ffffffff,21.0,9.0,2.0
8428f05ffffffff,3.0,1.0,0.0
8428f07ffffffff,2.0,0.0,0.0
8428f11ffffffff,3.0,1.0,0.0
8428f15ffffffff,6.0,0.0,0.0
8428f17ffffffff,5.0,5.0,0.0
8428f29ffffffff,7.0,3.0,0.0
8428f41ffffffff,2.0,2.0,0.0
8428f43ffffffff,19.0,18.0,0.0
8428f4bffffffff,2.0,2.0,0.0
8428f51ffffffff,7.0,0.0,0.0
8428f55ffffffff,240.0,232.0,0.0
8428f59ffffffff,4.0,4.0,0.0
8428f67ffffffff,5.0,1.0,0.0
8429125ffffffff,5.0,5.0,0.0
8429127ffffffff,242.0,240.0,0.0
8429135ffffffff,98.0,98.0,0.0
8429137ffffffff,212.0,212.0,0.0
8429167ffffffff,1.0,0.0,0.0
84291a7ffffffff,1.0,1.0,0.0
842982bffffffff,2.0,0.0,0.0
842986bffffffff,13.0,0.0,13.0
8429899ffffffff,2.0,2.0,0.0
842989bffffffff,353.0,337.0,0.0
84298c9ffffffff,84.0,20.0,0.0
84298cbffffffff,15.0,8.0,0.0
84298d5ffffffff,17.0,5.0,0.0
84298d7ffffffff,34.0,16.0,0.0
8429903ffffffff,3.0,3.0,0.0
8429909ffffffff,25.0,0.0,0.0
8429925ffffffff,2.0,0.0,0.0
842992bffffffff,9.0,5.0,0.0
842992dffffffff,2.0,0.0,0.0
8429957ffffffff,12.0,10.0,0.0
8429963ffffffff,16.0,2.0,0.0
8429a01ffffffff,68.0,43.0,0.0
8429a05ffffffff,9.0,5.0,0.0
8429a07ffffffff,2.0,2.0,0.0
8429a09ffffffff,19.0,8.0,0.0
8429a0bffffffff,4.0,1.0,2.0
8429a0dffffffff,34.0,3.0,0.0
8429a17ffffffff,3.0,0.0,0.0
8429a19ffffffff,556.0,540.0,2.0
8429a1bffffffff,6.0,4.0,1.0
8429a39ffffffff,12.0,2.0,0.0
8429a41ffffffff,1829.0,1818.0,0.0
8429a43ffffffff,203.0,201.0,0.0
8429a45ffffffff,735.0,734.0,1.0
8429a47ffffffff,795.0,795.0,0.0
8429a49ffffffff,12.0,12.0,0.0
8429a4bffffffff,9.0,6.0,0.0
8429a4dffffffff,1058.0,1031.0,0.0
8429a51ffffffff,1.0,0.0,0.0
8429a55ffffffff,4.0,1.0,0.0
8429a57ffffffff,4.0,4.0,0.0
8429a59ffffffff,16.0,16.0,0.0
8429a61ffffffff,55.0,20.0,0.0
8429a63ffffffff,2.0,2.0,0.0
8429a69ffffffff,54.0,52.0,0.0
8429a6bffffffff,110.0,110.0,0.0
8429a6dffffffff,122.0,122.0,0.0
8429a81ffffffff,26.0,26.0,0.0
8429a85ffffffff,223.0,223.0,0.0
8429a89ffffffff,16.0,10.0,0.0
8429a8dffffffff,234.0,234.0,0.0
8429a93ffffffff,31.0,16.0,0.0
8429a95ffffffff,2.0,2.0,0.0
8429a97ffffffff,8.0,8.0,0.0
8429a9dffffffff,2.0,2.0,0.0
8429aa7ffffffff,47.0,3.0,0.0
8429aa9ffffffff,4.0,4.0,0.0
8429aabffffffff,8.0,8.0,0.0
8429aadffffffff,7.0,3.0,0.0
8429ab9ffffffff,18.0,8.0,0.0
8429abbffffffff,2.0,2.0,0.0
8429ac1ffffffff,9.0,9.0,0.0
8429ac7ffffffff,2.0,2.0,0.0
8429ac9ffffffff,999.0,999.0,0.0
8429acbffffffff,28.0,28.0,0.0
8429acdffffffff,1.0,1.0,0.0
8429ad1ffffffff,14.0,1.0,0.0
8429addffffffff,6.0,6.0,0.0
8429ae3ffffffff,100.0,100.0,0.0
8429ae5ffffffff,3.0,3.0,0.0
8429ae7ffffffff,4.0,4.0,0.0
8429b09ffffffff,2.0,0.0,0.0
8429b0bffffffff,80.0,69.0,0.0
8429b0dffffffff,2.0,2.0,0.0
8429b15ffffffff,1.0,0.0,0.0
8429b25ffffffff,1.0,1.0,0.0
8429b29ffffffff,21.0,12.0,0.0
8429b2dffffffff,1.0,0.0,1.0
8429b55ffffffff,9.0,3.0,0.0
8429b5bffffffff,178.0,77.0,0.0
8429b5dffffffff,3.0,0.0,0.0
8429b61ffffffff,56.0,56.0,0.0
8429b65ffffffff,2.0,2.0,0.0
8429b69ffffffff,15.0,10.0,0.0
8429b6bffffffff,2.0,2.0,0.0
8429b6dffffffff,329.0,308.0,2.0
842a101ffffffff,95.0,15.0,0.0
842a103ffffffff,64.0,50.0,0.0
842a105ffffffff,23.0,19.0,0.0
842a107ffffffff,156.0,34.0,0.0
842a10bffffffff,6.0,6.0,0.0
842a10dffffffff,54.0,8.0,0.0
842a121ffffffff,8.0,3.0,0.0
842a123ffffffff,135.0,33.0,0.0
842a127ffffffff,86.0,18.0,0.0
842a12bffffffff,15.0,12.0,0.0
842a133ffffffff,29.0,29.0,0.0
842a135ffffffff,138.0,37.0,0.0
842a137ffffffff,43.0,36.0,0.0
842a139ffffffff,90.0,13.0,0.0
842a13dffffffff,229.0,101.0,0.0
842a141ffffffff,630.0,630.0,0.0
842a143ffffffff,4.0,4.0,0.0
842a145ffffffff,3.0,3.0,0.0
842a147ffffffff,21.0,5.0,0.0
842a149ffffffff,16.0,5.0,0.0
842a14dffffffff,1.0,1.0,0.0
842a155ffffffff,2.0,0.0,0.0
842a163ffffffff,23.0,6.0,0.0
842a167ffffffff,2.0,0.0,0.0
842a16bffffffff,39.0,11.0,0.0
842a1a5ffffffff,47.0,30.0,0.0
842a301ffffffff,105.0,17.0,0.0
842a307ffffffff,834.0,420.0,0.0
842a30dffffffff,8.0,8.0,0.0
842a311ffffffff,17.0,13.0,0.0
842a313ffffffff,143.0,51.0,0.0
842a315ffffffff,28.0,26.0,0.0
842a317ffffffff,31.0,2.0,0.0
842a321ffffffff,11.0,6.0,0.0
842a327ffffffff,9.0,4.0,0.0
842a32dffffffff,6.0,2.0,0.0
842a331ffffffff,4.0,4.0,0.0
842a333ffffffff,44.0,16.0,0.0
842a337ffffffff,4.0,4.0,0.0
842a339ffffffff,15.0,9.0,0.0
842a33bffffffff,44.0,19.0,0.0
842a33dffffffff,11.0,6.0,0.0
842a341ffffffff,4.0,4.0,0.0
842a347ffffffff,150.0,93.0,0.0
842a34dffffffff,76.0,76.0,0.0
842a361ffffffff,4.0,3.0,0.0
842a365ffffffff,2.0,0.0,0.0
842a36bffffffff,7.0,7.0,0.0
842a4c1ffffffff,2.0,0.0,2.0
842a80bffffffff,11.0,7.0,0.0
842a813ffffffff,1.0,1.0,0.0
842a829ffffffff,6.0,0.0,0.0
842a843ffffffff,6.0,5.0,0.0
842a84bffffffff,259.0,249.0,0.0
842a84dffffffff,14.0,11.0,0.0
842a851ffffffff,6.0,6.0,0.0
842a855ffffffff,2.0,2.0,0.0
842a857ffffffff,48.0,44.0,0.0
842a85dffffffff,2.0,2.0,0.0
842a885ffffffff,1.0,1.0,0.0
842a89bffffffff,2.0,2.0,0.0
842a89dffffffff,4.0,4.0,0.0
842a8a1ffffffff,2.0,2.0,0.0
842a8a5ffffffff,2.0,0.0,0.0
842a8a9ffffffff,2.0,2.0,0.0
842a8adffffffff,2.0,2.0,0.0
842a8bbffffffff,7.0,0.0,0.0
842a8c1ffffffff,3.0,1.0,0.0
842a8c5ffffffff,3.0,2.0,0.0
842a8d9ffffffff,16.0,8.0,0.0
842a8ddffffffff,16.0,2.0,0.0
842a8e1ffffffff,1.0,0.0,0.0
842a8e3ffffffff,8.0,4.0,0.0
842a901ffffffff,2.0,2.0,0.0
842a903ffffffff,2.0,2.0,0.0
842a90bffffffff,15.0,15.0,0.0
842a919ffffffff,2.0,2.0,0.0
842a91dffffffff,32.0,4.0,0.0
842a923ffffffff,1.0,0.0,0.0
842a925ffffffff,2.0,0.0,0.0
842a931ffffffff,2.0,2.0,0.0
842a933ffffffff,1.0,1.0,0.0
842a939ffffffff,2.0,0.0,0.0
842a93bffffffff,9.0,6.0,0.0
842a943ffffffff,2.0,2.0,0.0
842a949ffffffff,1.0,1.0,0.0
842a953ffffffff,2.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,16.0,3.0,0.0
842a95dffffffff,8.0,8.0,0.0
842a991ffffffff,3.0,2.0,0.0
842a997ffffffff,253.0,253.0,0.0
842a99bffffffff,3.0,1.0,0.0
842a9a5ffffffff,1.0,0.0,0.0
842a9b3ffffffff,51.0,49.0,0.0
842a9b7ffffffff,2.0,2.0,0.0
842a9bbffffffff,26.0,26.0,0.0
842a9c1ffffffff,2.0,2.0,0.0
842a9cbffffffff,2.0,0.0,0.0
842a9cdffffffff,2.0,2.0,0.0
842a9d3ffffffff,4.0,0.0,0.0
842a9e3ffffffff,1.0,0.0,0.0
842aa0bffffffff,2.0,2.0,0.0
842aa13ffffffff,185.0,183.0,0.0
842aa17ffffffff,1.0,0.0,0.0
842aa1dffffffff,3.0,3.0,0.0
842aa31ffffffff,5.0,5.0,0.0
842aa35ffffffff,14.0,2.0,0.0
842aa39ffffffff,18.0,18.0,0.0
842aa3bffffffff,2.0,2.0,0.0
842aa47ffffffff,11.0,11.0,0.0
842aa49ffffffff,99.0,41.0,0.0
842aa4bffffffff,27.0,27.0,0.0
842aa4dffffffff,12.0,8.0,0.0
842aa63ffffffff,2.0,2.0,0.0
842aa67ffffffff,3.0,0.0,0.0
842aa81ffffffff,2.0,2.0,0.0
842aa83ffffffff,6.0,6.0,0.0
842aa85ffffffff,27.0,15.0,0.0
842aa87ffffffff,133.0,86.0,0.0
842aa89ffffffff,48.0,42.0,0.0
842aa8bffffffff,26.0,26.0,0.0
842aa8dffffffff,42.0,42.0,0.0
842aa91ffffffff,3.0,3.0,0.0
842aa99ffffffff,2.0,2.0,0.0
842aa9bffffffff,2.0,2.0,0.0
842aa9dffffffff,1.0,1.0,0.0
842aaa1ffffffff,11.0,3.0,0.0
842aaa7ffffffff,2.0,2.0,0.0
842aaa9ffffffff,51.0,28.0,0.0
842aaabffffffff,71.0,71.0,0.0
842aaadffffffff,2.0,2.0,0.0
842aab1ffffffff,2.0,2.0,0.0
842aab3ffffffff,1.0,1.0,0.0
842aab5ffffffff,2.0,2.0,0.0
842aabdffffffff,31.0,31.0,0.0
842aac1ffffffff,5.0,5.0,0.0
842aac3ffffffff,5.0,5.0,0.0
842aac5ffffffff,84.0,84.0,0.0
842aac7ffffffff,48.0,21.0,0.0
842aac9ffffffff,45.0,11.0,0.0
842aacbffffffff,180.0,124.0,0.0
842aacdffffffff,301.0,301.0,0.0
842aad1ffffffff,71.0,71.0,0.0
842aad3ffffffff,4.0,0.0,0.0
842aad5ffffffff,88.0,23.0,0.0
842aad9ffffffff,8.0,7.0,0.0
842aaddffffffff,5.0,4.0,0.0
842aae3ffffffff,1.0,1.0,0.0
842aae5ffffffff,16.0,8.0,0.0
842aae7ffffffff,1.0,1.0,0.0
842aae9ffffffff,75.0,30.0,0.0
842aaebffffffff,4.0,4.0,0.0
842aaedffffffff,24.0,15.0,0.0
842ab05ffffffff,44.0,7.0,0.0
842ab09ffffffff,18.0,0.0,0.0
842ab0dffffffff,4.0,2.0,0.0
842ab13ffffffff,1.0,1.0,0.0
842ab19ffffffff,8.0,2.0,0.0
842ab21ffffffff,938.0,830.0,0.0
842ab25ffffffff,388.0,388.0,0.0
842ab27ffffffff,200.0,196.0,0.0
842ab29ffffffff,63.0,59.0,0.0
842ab2bffffffff,14.0,8.0,0.0
842ab2dffffffff,102.0,92.0,0.0
842ab33ffffffff,15.0,0.0,0.0
842ab35ffffffff,6.0,0.0,0.0
842ab41ffffffff,2.0,0.0,0.0
842ab45ffffffff,2.0,0.0,0.0
842ab47ffffffff,63.0,20.0,0.0
842ab49ffffffff,57.0,45.0,0.0
842ab4bffffffff,13.0,3.0,0.0
842ab4dffffffff,2.0,2.0,0.0
842ab55ffffffff,588.0,545.0,0.0
842ab57ffffffff,29.0,16.0,0.0
842ab5bffffffff,23.0,17.0,0.0
842ab5dffffffff,28.0,13.0,0.0
842ab61ffffffff,85.0,57.0,0.0
842ab65ffffffff,5.0,5.0,0.0
842ab67ffffffff,140.0,140.0,0.0
842ab69ffffffff,4.0,0.0,0.0
842ab6bffffffff,5.0,3.0,0.0
842ab6dffffffff,2.0,2.0,0.0
842ac6dffffffff,3.0,0.0,0.0
842ad25ffffffff,4.0,0.0,0.0
842ad35ffffffff,16.0,5.0,0.0
842ad37ffffffff,23.0,19.0,0.0
842ad39ffffffff,6.0,2.0,0.0
842ad47ffffffff,4.0,0.0,0.0
842ad5dffffffff,2.0,2.0,0.0
842ad65ffffffff,1.0,1.0,0.0
842ad6dffffffff,2.0,2.0,0.0
842af05ffffffff,23.0,23.0,0.0
842af0dffffffff,30.0,21.0,0.0
842af15ffffffff,6.0,0.0,0.0
842af29ffffffff,2.0,2.0,0.0
842af31ffffffff,20.0,18.0,0.0
842af43ffffffff,7.0,7.0,0.0
842af61ffffffff,3.0,3.0,0.0
842af63ffffffff,14.0,9.0,0.0
842af65ffffffff,3.0,3.0,0.0
842af69ffffffff,2.0,2.0,0.0
842af6dffffffff,2.0,0.0,0.0
842b005ffffffff,2.0,0.0,0.0
842b011ffffffff,10.0,0.0,0.0
842b013ffffffff,7.0,7.0,0.0
842b02bffffffff,43.0,0.0,0.0
842b039ffffffff,4.0,0.0,0.0
842b03bffffffff,13.0,0.0,0.0
842b057ffffffff,1.0,0.0,0.0
842b0a5ffffffff,8.0,0.0,0.0
842b0a7ffffffff,4.0,2.0,0.0
842b0c5ffffffff,4.0,4.0,0.0
842b0e1ffffffff,1.0,0.0,0.0
842b115ffffffff,12.0,0.0,0.0
842b125ffffffff,16.0,0.0,0.0
842b129ffffffff,3.0,0.0,0.0
842b12dffffffff,4.0,0.0,0.0
842b165ffffffff,7.0,2.0,0.0
842b167ffffffff,108.0,36.0,0.0
842b169ffffffff,5.0,0.0,0.0
842b199ffffffff,1.0,0.0,0.0
842b1a1ffffffff,1.0,0.0,0.0
842b1a3ffffffff,40.0,11.0,0.0
842b1a7ffffffff,4.0,4.0,0.0
842b1a9ffffffff,8.0,8.0,0.0
842b1abffffffff,7.0,4.0,0.0
842b1cbffffffff,3.0,0.0,0.0
842b235ffffffff,18.0,5.0,0.0
842b24bffffffff,5.0,0.0,0.0
842b255ffffffff,18.0,2.0,0.0
842b2c5ffffffff,4.0,0.0,0.0
842b2e9ffffffff,2.0,0.0,0.0
842b303ffffffff,9.0,5.0,0.0
842b315ffffffff,3.0,0.0,0.0
842b333ffffffff,3.0,0.0,0.0
842b337ffffffff,1.0,0.0,0.0
842b339ffffffff,10.0,0.0,0.0
842b33bffffffff,9.0,6.0,0.0
842b801ffffffff,4.0,0.0,0.0
842b811ffffffff,4.0,4.0,0.0
842b813ffffffff,1.0,1.0,0.0
842b815ffffffff,61.0,27.0,0.0
842b81bffffffff,50.0,2.0,0.0
842b823ffffffff,2.0,2.0,0.0
842b827ffffffff,2.0,2.0,0.0
842b833ffffffff,10.0,2.0,0.0
842b835ffffffff,3.0,0.0,0.0
842b83bffffffff,13.0,3.0,0.0
842b857ffffffff,6.0,0.0,0.0
842b891ffffffff,4.0,4.0,0.0
842b893ffffffff,2.0,2.0,0.0
842b899ffffffff,2.0,2.0,0.0
842b89bffffffff,23.0,15.0,0.0
842b8a1ffffffff,4.0,4.0,0.0
842b8a3ffffffff,9.0,0.0,0.0
842b8a7ffffffff,12.0,8.0,0.0
842b8b5ffffffff,6.0,6.0,0.0
842b8b9ffffffff,3.0,3.0,0.0
842b8bbffffffff,7.0,7.0,0.0
842b8cbffffffff,23.0,2.0,0.0
842b8d1ffffffff,17.0,7.0,0.0
842b8dbffffffff,28.0,14.0,0.0
842b8ddffffffff,22.0,17.0,0.0
842b8e1ffffffff,2.0,0.0,0.0
842b8e5ffffffff,4.0,4.0,0.0
842b8e7ffffffff,3.0,0.0,0.0
842b909ffffffff,34.0,0.0,0.0
842b915ffffffff,4.0,0.0,0.0
842b917ffffffff,8.0,0.0,0.0
842b939ffffffff,18.0,5.0,0.0
842b93dffffffff,2.0,2.0,0.0
842b941ffffffff,62.0,13.0,0.0
842b947ffffffff,4.0,0.0,0.0
842b96dffffffff,2.0,0.0,0.0
842b981ffffffff,12.0,2.0,0.0
842b983ffffffff,59.0,7.0,0.0
842b987ffffffff,27.0,12.0,0.0
842b98bffffffff,15.0,13.0,0.0
842b991ffffffff,10.0,1.0,0.0
842b993ffffffff,9.0,5.0,0.0
842b997ffffffff,12.0,12.0,0.0
842b9a3ffffffff,2.0,0.0,0.0
842b9a7ffffffff,2.0,2.0,0.0
842b9a9ffffffff,95.0,20.0,0.0
842b9abffffffff,18.0,0.0,0.0
842b9adffffffff,39.0,0.0,0.0
842b9b1ffffffff,1.0,0.0,0.0
842b9b3ffffffff,22.0,8.0,0.0
842b9b5ffffffff,301.0,122.0,0.0
842b9b7ffffffff,8.0,1.0,0.0
842b9b9ffffffff,86.0,37.0,0.0
842b9bdffffffff,41.0,9.0,0.0
842b9c5ffffffff,4.0,4.0,0.0
842b9c7ffffffff,2.0,0.0,0.0
842b9d1ffffffff,7.0,0.0,0.0
842b9d3ffffffff,10.0,8.0,0.0
842b9d7ffffffff,71.0,23.0,0.0
842b9dbffffffff,45.0,43.0,0.0
842b9e3ffffffff,154.0,4.0,0.0
842b9e5ffffffff,1.0,0.0,0.0
842b9ebffffffff,2.0,0.0,0.0
842ba01ffffffff,8.0,0.0,0.0
842ba0bffffffff,38.0,27.0,0.0
842ba0dffffffff,2.0,0.0,0.0
842ba51ffffffff,52.0,32.0,0.0
842ba81ffffffff,1.0,1.0,0.0
842ba83ffffffff,2.0,2.0,0.0
842ba85ffffffff,69.0,18.0,0.0
842ba87ffffffff,47.0,17.0,0.0
842ba8dffffffff,12.0,0.0,0.0
842baa1ffffffff,79.0,17.0,0.0
842baa3ffffffff,21.0,0.0,0.0
842baa5ffffffff,96.0,15.0,0.0
842baa7ffffffff,34.0,3.0,0.0
842baabffffffff,140.0,111.0,0.0
842baadffffffff,15.0,2.0,0.0
842bab7ffffffff,16.0,16.0,0.0
842babbffffffff,1.0,0.0,0.0
842bac3ffffffff,6.0,0.0,0.0
842bac5ffffffff,3.0,0.0,0.0
842bacbffffffff,1.0,1.0,0.0
842bacdffffffff,12.0,8.0,0.0
842bae3ffffffff,2.0,0.0,0.0
842bae7ffffffff,35.0,3.0,0.0
842bb31ffffffff,2.0,0.0,0.0
842bb37ffffffff,34.0,15.0,0.0
8434261ffffffff,9.0,0.0,0.0
8434265ffffffff,10.0,4.0,0.0
84351b5ffffffff,28.0,0.0,0.0
8435a8dffffffff,2.0,0.0,0.0
8435a9bffffffff,1.0,1.0,0.0
8439253ffffffff,11.0,0.0,0.0
8439259ffffffff,4.0,0.0,0.0
8444125ffffffff,8.0,8.0,0.0
844412dffffffff,26.0,23.0,0.0
8444135ffffffff,4.0,0.0,0.0
844415dffffffff,2.0,2.0,0.0
844416bffffffff,3.0,0.0,1.0
84441a3ffffffff,6.0,4.0,0.0
84441a7ffffffff,13.0,0.0,0.0
84441a9ffffffff,11.0,9.0,0.0
84441abffffffff,1.0,0.0,0.0
84441e7ffffffff,19.0,19.0,0.0
8444329ffffffff,2.0,2.0,0.0
844432dffffffff,14.0,10.0,0.0
844434bffffffff,2.0,2.0,0.0
8444401ffffffff,59.0,59.0,0.0
8444403ffffffff,7.0,7.0,0.0
8444405ffffffff,3.0,3.0,0.0
8444409ffffffff,101.0,94.0,0.0
844440bffffffff,34.0,34.0,0.0
844440dffffffff,410.0,325.0,0.0
8444415ffffffff,14.0,14.0,0.0
8444419ffffffff,20.0,20.0,0.0
844441bffffffff,2.0,2.0,0.0
844441dffffffff,14.0,14.0,0.0
8444429ffffffff,3.0,0.0,0.0
844442dffffffff,7.0,7.0,0.0
8444431ffffffff,5.0,5.0,0.0
8444433ffffffff,7.0,7.0,0.0
8444437ffffffff,6.0,6.0,0.0
8444439ffffffff,6.0,6.0,0.0
844443bffffffff,3.0,3.0,0.0
8444443ffffffff,29.0,29.0,0.0
8444445ffffffff,6.0,6.0,0.0
8444447ffffffff,3.0,3.0,0.0
844444bffffffff,45.0,45.0,0.0
8444451ffffffff,21.0,21.0,0.0
8444455ffffffff,14.0,14.0,0.0
8444457ffffffff,4.0,4.0,0.0
8444459ffffffff,794.0,791.0,0.0
844445bffffffff,11.0,11.0,0.0
844445dffffffff,165.0,165.0,0.0
8444461ffffffff,103.0,99.0,0.0
8444463ffffffff,14.0,14.0,0.0
8444465ffffffff,1022.0,1022.0,0.0
8444467ffffffff,151.0,149.0,0.0
8444469ffffffff,7.0,5.0,0.0
844446bffffffff,8.0,8.0,0.0
844446dffffffff,12.0,12.0,0.0
8444481ffffffff,2.0,0.0,0.0
844448bffffffff,6.0,0.0,0.0
844448dffffffff,25.0,25.0,0.0
8444499ffffffff,1.0,0.0,0.0
844449dffffffff,7.0,5.0,0.0
84444a5ffffffff,2.0,0.0,0.0
84444a7ffffffff,1.0,0.0,0.0
84444a9ffffffff,1.0,1.0,0.0
84444b7ffffffff,2.0,0.0,0.0
84444c1ffffffff,141.0,139.0,0.0
84444c3ffffffff,155.0,151.0,0.0
84444c7ffffffff,5.0,5.0,0.0
84444c9ffffffff,1.0,1.0,0.0
84444cbffffffff,2.0,2.0,0.0
84444cdffffffff,5.0,5.0,0.0
84444d5ffffffff,19.0,0.0,0.0
84444d9ffffffff,2.0,2.0,0.0
84444ddffffffff,2.0,2.0,0.0
84444e9ffffffff,3.0,0.0,0.0
84444ebffffffff,7.0,7.0,0.0
84444edffffffff,2.0,2.0,0.0
8444521ffffffff,21.0,21.0,0.0
8444525ffffffff,8.0,8.0,0.0
8444529ffffffff,423.0,423.0,0.0
844452bffffffff,4.0,4.0,0.0
844452dffffffff,27.0,27.0,0.0
8444555ffffffff,16.0,16.0,0.0
844455bffffffff,283.0,283.0,0.0
8444563ffffffff,63.0,63.0,0.0
8444567ffffffff,5.0,5.0,0.0
8444595ffffffff,2.0,2.0,0.0
84445d1ffffffff,1.0,1.0,0.0
84445d9ffffffff,5.0,5.0,0.0
8444633ffffffff,346.0,346.0,0.0
8444637ffffffff,49.0,49.0,0.0
8444693ffffffff,9.0,4.0,0.0
84446a1ffffffff,2.0,2.0,0.0
84446a3ffffffff,2.0,2.0,0.0
84446a5ffffffff,1.0,1.0,0.0
84446b9ffffffff,9.0,1.0,0.0
84446c5ffffffff,32.0,14.0,0.0
84446c9ffffffff,1.0,1.0,0.0
84446cdffffffff,2.0,2.0,0.0
84446d1ffffffff,2.0,2.0,0.0
84446d3ffffffff,22.0,5.0,0.0
84446dbffffffff,1.0,1.0,0.0
84446e1ffffffff,16.0,4.0,0.0
84446e5ffffffff,94.0,94.0,0.0
84446e9ffffffff,17.0,14.0,1.0
84446ebffffffff,2.0,2.0,0.0
84446edffffffff,219.0,219.0,0.0
8444715ffffffff,4.0,4.0,0.0
