cell_id,Gallinula galeata,Gallinula galeata [galeata Group],Gallinula galeata garmani,Gallinula galeata sandvicensis
8444469ffffffff,359.0,0.0,0.0,0.0
844446bffffffff,42.0,0.0,0.0,0.0
844446dffffffff,135.0,0.0,0.0,0.0
844448bffffffff,194.0,0.0,0.0,0.0
8444499ffffffff,234.0,0.0,0.0,0.0
844449dffffffff,22.0,0.0,0.0,0.0
84444a5ffffffff,58.0,0.0,0.0,0.0
84444a7ffffffff,4.0,0.0,0.0,0.0
84444b9ffffffff,4.0,0.0,0.0,0.0
84444c1ffffffff,102.0,0.0,0.0,0.0
84444c3ffffffff,38.0,0.0,0.0,0.0
84444c9ffffffff,1.0,0.0,0.0,0.0
84444cbffffffff,2.0,0.0,0.0,0.0
84444cdffffffff,42.0,0.0,0.0,0.0
84444d5ffffffff,23.0,0.0,0.0,0.0
84444dbffffffff,11.0,0.0,0.0,0.0
84444ddffffffff,2.0,0.0,0.0,0.0
84444e1ffffffff,14.0,0.0,0.0,0.0
84444edffffffff,76.0,0.0,0.0,0.0
8444501ffffffff,496.0,0.0,0.0,0.0
8444505ffffffff,1.0,0.0,0.0,0.0
8444509ffffffff,567.0,0.0,0.0,0.0
844450bffffffff,13.0,0.0,0.0,0.0
844450dffffffff,36.0,0.0,0.0,0.0
8444521ffffffff,18.0,0.0,0.0,0.0
8444529ffffffff,939.0,0.0,0.0,0.0
844452dffffffff,89.0,0.0,0.0,0.0
844453bffffffff,2.0,0.0,0.0,0.0
8444551ffffffff,60.0,0.0,0.0,0.0
8444555ffffffff,1373.0,0.0,0.0,0.0
8444559ffffffff,11.0,0.0,0.0,0.0
844455bffffffff,842.0,0.0,0.0,0.0
8444563ffffffff,478.0,0.0,0.0,0.0
844458bffffffff,38.0,0.0,0.0,0.0
8444595ffffffff,15.0,0.0,0.0,0.0
844459bffffffff,55.0,0.0,0.0,0.0
84445a9ffffffff,189.0,0.0,0.0,0.0
84445adffffffff,2.0,0.0,0.0,0.0
84445b1ffffffff,1.0,0.0,0.0,0.0
84445c3ffffffff,7.0,0.0,0.0,0.0
84445c5ffffffff,3.0,0.0,0.0,0.0
84445c7ffffffff,174.0,0.0,0.0,0.0
84445d1ffffffff,50.0,0.0,0.0,0.0
84445d3ffffffff,2.0,0.0,0.0,0.0
84445d5ffffffff,5.0,0.0,0.0,0.0
84445d7ffffffff,15.0,0.0,0.0,0.0
84445d9ffffffff,5.0,0.0,0.0,0.0
8444633ffffffff,1058.0,0.0,0.0,0.0
8444637ffffffff,232.0,0.0,0.0,0.0
8444681ffffffff,2.0,0.0,0.0,0.0
8444685ffffffff,225.0,0.0,0.0,0.0
8444689ffffffff,6.0,0.0,0.0,0.0
844468bffffffff,7.0,0.0,0.0,0.0
844468dffffffff,8.0,0.0,0.0,0.0
8444693ffffffff,164.0,0.0,0.0,0.0
8444697ffffffff,14.0,0.0,0.0,0.0
844469bffffffff,2.0,0.0,0.0,0.0
84446abffffffff,2.0,0.0,0.0,0.0
84446b5ffffffff,2.0,0.0,0.0,0.0
84446b9ffffffff,61.0,0.0,0.0,0.0
84446c1ffffffff,161.0,0.0,0.0,0.0
84446c3ffffffff,578.0,0.0,0.0,0.0
84446c5ffffffff,9287.0,0.0,0.0,0.0
84446c7ffffffff,351.0,0.0,0.0,0.0
84446c9ffffffff,1141.0,0.0,0.0,0.0
84446cbffffffff,994.0,0.0,0.0,0.0
84446cdffffffff,1095.0,0.0,0.0,0.0
84446d1ffffffff,69.0,0.0,0.0,0.0
84446d3ffffffff,13.0,0.0,0.0,0.0
84446d5ffffffff,1.0,0.0,0.0,0.0
84446d7ffffffff,4.0,0.0,0.0,0.0
84446dbffffffff,7.0,0.0,0.0,0.0
84446ddffffffff,217.0,0.0,0.0,0.0
84446e1ffffffff,72.0,0.0,0.0,0.0
84446e3ffffffff,2.0,0.0,0.0,0.0
84446e5ffffffff,658.0,0.0,0.0,0.0
84446e9ffffffff,1572.0,0.0,0.0,0.0
84446ebffffffff,731.0,0.0,0.0,0.0
84446edffffffff,578.0,0.0,0.0,0.0
8444713ffffffff,47.0,0.0,0.0,0.0
8444717ffffffff,215.0,0.0,0.0,0.0
8444731ffffffff,512.0,0.0,0.0,0.0
8444733ffffffff,308.0,0.0,0.0,0.0
8444735ffffffff,67.0,0.0,0.0,0.0
844473bffffffff,190.0,0.0,0.0,0.0
844473dffffffff,15.0,0.0,0.0,0.0
8444843ffffffff,8.0,0.0,0.0,0.0
844484bffffffff,570.0,0.0,0.0,0.0
8444859ffffffff,244.0,0.0,0.0,0.0
8444861ffffffff,14.0,0.0,0.0,0.0
8444869ffffffff,19.0,0.0,0.0,0.0
844486bffffffff,149.0,0.0,0.0,0.0
844486dffffffff,3.0,0.0,0.0,0.0
8444a11ffffffff,2011.0,66.0,0.0,0.0
8444a13ffffffff,2547.0,115.0,0.0,0.0
8444a19ffffffff,3280.0,85.0,0.0,0.0
8444a1bffffffff,604.0,19.0,0.0,0.0
8444a2dffffffff,2.0,0.0,0.0,0.0
8444a37ffffffff,1354.0,0.0,0.0,0.0
8444a53ffffffff,559.0,20.0,0.0,0.0
8444a5bffffffff,2.0,0.0,0.0,0.0
8444a65ffffffff,2.0,0.0,0.0,0.0
8444a81ffffffff,1761.0,50.0,0.0,0.0
8444a83ffffffff,2890.0,125.0,0.0,0.0
8444a85ffffffff,1.0,0.0,0.0,0.0
8444a87ffffffff,25.0,9.0,0.0,0.0
8444a89ffffffff,372.0,13.0,0.0,0.0
8444a8bffffffff,363.0,37.0,0.0,0.0
8444a8dffffffff,904.0,7.0,0.0,0.0
8444a91ffffffff,1683.0,34.0,0.0,0.0
8444a93ffffffff,7377.0,522.0,0.0,0.0
8444a95ffffffff,2925.0,126.0,0.0,0.0
8444a97ffffffff,776.0,0.0,0.0,0.0
8444a99ffffffff,1104.0,11.0,0.0,0.0
8444a9bffffffff,1831.0,164.0,0.0,0.0
8444a9dffffffff,1716.0,81.0,0.0,0.0
8444ab9ffffffff,180.0,7.0,0.0,0.0
8444abbffffffff,7205.0,474.0,0.0,0.0
8444ac1ffffffff,865.0,52.0,0.0,0.0
8444ac3ffffffff,289.0,22.0,0.0,0.0
8444ac5ffffffff,2650.0,309.0,0.0,0.0
8444ac7ffffffff,453.0,10.0,0.0,0.0
8444ac9ffffffff,1073.0,11.0,0.0,0.0
8444acbffffffff,117.0,11.0,0.0,0.0
8444acdffffffff,1077.0,66.0,0.0,0.0
8444ad1ffffffff,136.0,1.0,0.0,0.0
8444ad3ffffffff,2065.0,63.0,0.0,0.0
8444ad5ffffffff,311.0,32.0,0.0,0.0
8444ad7ffffffff,744.0,34.0,0.0,0.0
8444ad9ffffffff,302.0,1.0,0.0,0.0
8444adbffffffff,177.0,10.0,0.0,0.0
8444addffffffff,64.0,2.0,0.0,0.0
8444ae9ffffffff,9302.0,428.0,0.0,0.0
8444aebffffffff,626.0,25.0,0.0,0.0
8444b05ffffffff,4.0,0.0,0.0,0.0
8444b13ffffffff,14.0,0.0,0.0,0.0
8444b17ffffffff,2.0,0.0,0.0,0.0
8444b2bffffffff,6.0,0.0,0.0,0.0
8444b51ffffffff,8.0,0.0,0.0,0.0
8444b57ffffffff,1700.0,0.0,0.0,0.0
8444b5bffffffff,10.0,0.0,0.0,0.0
8444b5dffffffff,18.0,0.0,0.0,0.0
8444b67ffffffff,5.0,0.0,0.0,0.0
8444c01ffffffff,2.0,0.0,0.0,0.0
8444c05ffffffff,14.0,0.0,0.0,0.0
8444c09ffffffff,4.0,0.0,0.0,0.0
8444c0bffffffff,261.0,0.0,0.0,0.0
8444c0dffffffff,15.0,0.0,0.0,0.0
8444c19ffffffff,31.0,0.0,0.0,0.0
8444c21ffffffff,11.0,0.0,0.0,0.0
8444c25ffffffff,59.0,0.0,0.0,0.0
8444c27ffffffff,1121.0,0.0,0.0,0.0
8444c29ffffffff,6.0,0.0,0.0,0.0
8444c2bffffffff,2.0,0.0,0.0,0.0
8444c2dffffffff,20.0,0.0,0.0,0.0
8444c41ffffffff,1.0,0.0,0.0,0.0
8444c43ffffffff,4.0,0.0,0.0,0.0
8444c45ffffffff,5.0,0.0,0.0,0.0
8444c49ffffffff,6.0,0.0,0.0,0.0
8444c4bffffffff,58.0,0.0,0.0,0.0
8444c4dffffffff,26.0,0.0,0.0,0.0
8444c55ffffffff,4.0,0.0,0.0,0.0
8444c59ffffffff,2.0,0.0,0.0,0.0
8444c5dffffffff,4.0,0.0,0.0,0.0
8444c61ffffffff,7.0,0.0,0.0,0.0
8444c65ffffffff,81.0,0.0,0.0,0.0
8444c67ffffffff,52.0,0.0,0.0,0.0
8444c69ffffffff,7.0,0.0,0.0,0.0
8444c6bffffffff,6.0,0.0,0.0,0.0
8444c6dffffffff,4.0,0.0,0.0,0.0
8444d01ffffffff,637.0,0.0,0.0,0.0
8444d03ffffffff,1490.0,0.0,0.0,0.0
8444d07ffffffff,1315.0,0.0,0.0,0.0
8444d09ffffffff,14.0,0.0,0.0,0.0
8444d0bffffffff,3470.0,0.0,0.0,0.0
8444d11ffffffff,8.0,0.0,0.0,0.0
8444d15ffffffff,20.0,0.0,0.0,0.0
8444d17ffffffff,27.0,0.0,0.0,0.0
8444d19ffffffff,37.0,0.0,0.0,0.0
8444d1bffffffff,23.0,0.0,0.0,0.0
8444d1dffffffff,4.0,0.0,0.0,0.0
8444d23ffffffff,716.0,0.0,0.0,0.0
8444d2bffffffff,495.0,0.0,0.0,0.0
8444d35ffffffff,102.0,0.0,0.0,0.0
8444d37ffffffff,3.0,0.0,0.0,0.0
8444d39ffffffff,208.0,0.0,0.0,0.0
8444d3bffffffff,708.0,0.0,0.0,0.0
8444d3dffffffff,54.0,0.0,0.0,0.0
8444d43ffffffff,1.0,0.0,0.0,0.0
8444d51ffffffff,1122.0,0.0,0.0,0.0
8444d53ffffffff,103.0,0.0,0.0,0.0
8444d55ffffffff,1366.0,0.0,0.0,0.0
8444d57ffffffff,11.0,0.0,0.0,0.0
8444d59ffffffff,112.0,0.0,0.0,0.0
8444d5bffffffff,65.0,0.0,0.0,0.0
8444d5dffffffff,3436.0,0.0,0.0,0.0
8444dc5ffffffff,2.0,0.0,0.0,0.0
8444de9ffffffff,1.0,0.0,0.0,0.0
8444dedffffffff,7.0,0.0,0.0,0.0
8444e01ffffffff,147.0,6.0,0.0,0.0
8444e03ffffffff,85.0,6.0,0.0,0.0
8444e05ffffffff,863.0,34.0,0.0,0.0
8444e07ffffffff,74.0,0.0,0.0,0.0
8444e0dffffffff,1.0,0.0,0.0,0.0
8444e11ffffffff,1.0,0.0,0.0,0.0
8444e17ffffffff,2.0,0.0,0.0,0.0
8444e19ffffffff,5.0,0.0,0.0,0.0
8444e21ffffffff,63.0,2.0,0.0,0.0
8444e23ffffffff,1.0,0.0,0.0,0.0
8444e25ffffffff,35.0,0.0,0.0,0.0
8444e27ffffffff,54.0,0.0,0.0,0.0
8444e29ffffffff,259.0,8.0,0.0,0.0
8444e2bffffffff,197.0,4.0,0.0,0.0
8444e2dffffffff,64.0,15.0,0.0,0.0
8444e31ffffffff,7.0,0.0,0.0,0.0
8444e33ffffffff,430.0,0.0,0.0,0.0
8444e35ffffffff,75.0,0.0,0.0,0.0
8444e37ffffffff,30.0,0.0,0.0,0.0
8444e39ffffffff,2.0,0.0,0.0,0.0
8444e3bffffffff,1.0,0.0,0.0,0.0
8444e3dffffffff,42.0,0.0,0.0,0.0
8444e41ffffffff,2.0,0.0,0.0,0.0
8444e43ffffffff,11.0,2.0,0.0,0.0
8444e47ffffffff,14.0,0.0,0.0,0.0
8444e51ffffffff,72.0,0.0,0.0,0.0
8444e53ffffffff,3.0,0.0,0.0,0.0
8444e55ffffffff,129.0,0.0,0.0,0.0
8444e57ffffffff,2.0,0.0,0.0,0.0
8444e5bffffffff,22.0,0.0,0.0,0.0
8444e63ffffffff,4994.0,221.0,0.0,0.0
8444e65ffffffff,2.0,0.0,0.0,0.0
8444e67ffffffff,38.0,3.0,0.0,0.0
8444e6bffffffff,7.0,0.0,0.0,0.0
8444ec7ffffffff,2.0,0.0,0.0,0.0
8444ecbffffffff,1.0,0.0,0.0,0.0
8444ecdffffffff,9.0,0.0,0.0,0.0
8444ed1ffffffff,48.0,0.0,0.0,0.0
8444ed9ffffffff,2.0,0.0,0.0,0.0
8444eddffffffff,23.0,0.0,0.0,0.0
8444ee5ffffffff,31.0,0.0,0.0,0.0
8444eebffffffff,2.0,0.0,0.0,0.0
8444eedffffffff,255.0,0.0,0.0,0.0
8444f01ffffffff,83.0,15.0,0.0,0.0
8444f03ffffffff,5.0,0.0,0.0,0.0
8444f05ffffffff,1745.0,178.0,0.0,0.0
8444f07ffffffff,205.0,12.0,0.0,0.0
8444f09ffffffff,91.0,0.0,0.0,0.0
8444f0bffffffff,8.0,0.0,0.0,0.0
8444f0dffffffff,168.0,2.0,0.0,0.0
8444f17ffffffff,2.0,0.0,0.0,0.0
8444f19ffffffff,4.0,0.0,0.0,0.0
8444f1bffffffff,6.0,0.0,0.0,0.0
8444f1dffffffff,6.0,0.0,0.0,0.0
8444f31ffffffff,1503.0,0.0,0.0,0.0
8444f35ffffffff,2303.0,0.0,0.0,0.0
8444f37ffffffff,1435.0,0.0,0.0,0.0
8444f3dffffffff,238.0,0.0,0.0,0.0
8444f41ffffffff,605.0,14.0,0.0,0.0
8444f43ffffffff,8355.0,151.0,0.0,0.0
8444f45ffffffff,137.0,6.0,0.0,0.0
8444f47ffffffff,262.0,2.0,0.0,0.0
8444f49ffffffff,423.0,0.0,0.0,0.0
8444f4bffffffff,56.0,0.0,0.0,0.0
8444f4dffffffff,1506.0,79.0,0.0,0.0
8444f51ffffffff,16.0,2.0,0.0,0.0
8444f53ffffffff,29.0,5.0,0.0,0.0
8444f55ffffffff,181.0,0.0,0.0,0.0
8444f57ffffffff,190.0,0.0,0.0,0.0
8444f59ffffffff,22.0,0.0,0.0,0.0
8444f5bffffffff,1.0,0.0,0.0,0.0
8444f5dffffffff,295.0,15.0,0.0,0.0
8444f61ffffffff,51.0,0.0,0.0,0.0
8444f63ffffffff,377.0,5.0,0.0,0.0
8444f69ffffffff,307.0,9.0,0.0,0.0
8444f6bffffffff,556.0,5.0,0.0,0.0
8444f6dffffffff,35.0,0.0,0.0,0.0
8445011ffffffff,1.0,0.0,0.0,0.0
844501bffffffff,6.0,0.0,0.0,0.0
8445053ffffffff,10.0,0.0,0.0,0.0
8445059ffffffff,8.0,0.0,0.0,0.0
844505bffffffff,24.0,0.0,0.0,0.0
8445085ffffffff,23.0,0.0,0.0,0.0
8445091ffffffff,13.0,0.0,0.0,0.0
8445093ffffffff,3.0,0.0,0.0,0.0
844509bffffffff,478.0,0.0,0.0,0.0
84450a1ffffffff,1.0,0.0,0.0,0.0
84450a3ffffffff,3.0,0.0,0.0,0.0
84450a5ffffffff,70.0,0.0,0.0,0.0
84450a7ffffffff,55.0,0.0,0.0,0.0
84450abffffffff,5.0,0.0,0.0,0.0
84450adffffffff,277.0,9.0,0.0,0.0
84450b1ffffffff,412.0,0.0,0.0,0.0
84450b5ffffffff,271.0,0.0,0.0,0.0
84450b9ffffffff,19.0,0.0,0.0,0.0
84450bdffffffff,7.0,0.0,0.0,0.0
84450c3ffffffff,2.0,0.0,0.0,0.0
84450cdffffffff,8.0,0.0,0.0,0.0
84450ebffffffff,2.0,0.0,0.0,0.0
844519bffffffff,108.0,0.0,0.0,0.0
84451b7ffffffff,16.0,2.0,0.0,0.0
8445203ffffffff,9.0,0.0,0.0,0.0
8445205ffffffff,321.0,0.0,0.0,0.0
8445207ffffffff,16.0,0.0,0.0,0.0
844520dffffffff,443.0,0.0,0.0,0.0
8445211ffffffff,1.0,0.0,0.0,0.0
8445217ffffffff,63.0,0.0,0.0,0.0
8445219ffffffff,3.0,0.0,0.0,0.0
844521dffffffff,1.0,0.0,0.0,0.0
8445221ffffffff,8.0,0.0,0.0,0.0
8445225ffffffff,130.0,0.0,0.0,0.0
844522bffffffff,117.0,0.0,0.0,0.0
8445233ffffffff,42.0,0.0,0.0,0.0
844523bffffffff,11.0,0.0,0.0,0.0
8445249ffffffff,9.0,0.0,0.0,0.0
844524bffffffff,5.0,0.0,0.0,0.0
8445253ffffffff,13.0,0.0,0.0,0.0
8445257ffffffff,41.0,0.0,0.0,0.0
8445263ffffffff,331.0,0.0,0.0,0.0
844526bffffffff,976.0,0.0,0.0,0.0
8445281ffffffff,1.0,0.0,0.0,0.0
8445287ffffffff,45.0,9.0,0.0,0.0
8445289ffffffff,8.0,0.0,0.0,0.0
8445291ffffffff,2.0,0.0,0.0,0.0
8445295ffffffff,19.0,2.0,0.0,0.0
84452a1ffffffff,4.0,0.0,0.0,0.0
84452a3ffffffff,2.0,0.0,0.0,0.0
84452a5ffffffff,16.0,0.0,0.0,0.0
84452a7ffffffff,1.0,0.0,0.0,0.0
84452a9ffffffff,8.0,0.0,0.0,0.0
84452abffffffff,2.0,0.0,0.0,0.0
84452adffffffff,383.0,0.0,0.0,0.0
84452b9ffffffff,7.0,0.0,0.0,0.0
84452bdffffffff,94.0,6.0,0.0,0.0
84452c1ffffffff,6.0,0.0,0.0,0.0
84452c3ffffffff,26.0,2.0,0.0,0.0
84452c5ffffffff,11.0,0.0,0.0,0.0
84452c7ffffffff,445.0,5.0,0.0,0.0
84452c9ffffffff,19.0,0.0,0.0,0.0
84452cbffffffff,13.0,0.0,0.0,0.0
84452e1ffffffff,120.0,0.0,0.0,0.0
84452e3ffffffff,125.0,0.0,0.0,0.0
84452e5ffffffff,8.0,0.0,0.0,0.0
84452e7ffffffff,11.0,0.0,0.0,0.0
84452ebffffffff,111.0,2.0,0.0,0.0
8445307ffffffff,1.0,0.0,0.0,0.0
8445313ffffffff,20.0,0.0,0.0,0.0
8445319ffffffff,2.0,0.0,0.0,0.0
8445321ffffffff,4.0,0.0,0.0,0.0
844532bffffffff,2.0,0.0,0.0,0.0
8445353ffffffff,2.0,0.0,0.0,0.0
8445357ffffffff,2.0,0.0,0.0,0.0
84456dbffffffff,5.0,0.0,0.0,0.0
8445721ffffffff,25.0,0.0,0.0,0.0
8445725ffffffff,18.0,0.0,0.0,0.0
8445727ffffffff,4.0,0.0,0.0,0.0
8445749ffffffff,4.0,0.0,0.0,0.0
8445761ffffffff,2.0,0.0,0.0,0.0
8445767ffffffff,16.0,5.0,0.0,0.0
8445769ffffffff,3.0,3.0,0.0,0.0
8445833ffffffff,17.0,0.0,0.0,0.0
8445843ffffffff,73.0,0.0,0.0,0.0
8445847ffffffff,179.0,0.0,0.0,0.0
8445883ffffffff,19.0,4.0,0.0,0.0
8445889ffffffff,633.0,75.0,0.0,0.0
844588bffffffff,1.0,0.0,0.0,0.0
844588dffffffff,23.0,0.0,0.0,0.0
8445899ffffffff,13.0,0.0,0.0,0.0
84458adffffffff,5.0,0.0,0.0,0.0
84458c3ffffffff,63.0,7.0,0.0,0.0
84458c7ffffffff,104.0,16.0,0.0,0.0
84458d3ffffffff,9.0,0.0,0.0,0.0
84458d5ffffffff,20.0,3.0,0.0,0.0
84458d7ffffffff,2.0,0.0,0.0,0.0
84458e1ffffffff,98.0,11.0,0.0,0.0
84458e3ffffffff,6.0,2.0,0.0,0.0
84458e5ffffffff,59.0,8.0,0.0,0.0
84458e7ffffffff,53.0,6.0,0.0,0.0
84458ebffffffff,28.0,6.0,0.0,0.0
84458edffffffff,13.0,0.0,0.0,0.0
8445909ffffffff,7.0,0.0,0.0,0.0
844590bffffffff,1.0,0.0,0.0,0.0
844590dffffffff,13.0,0.0,0.0,0.0
8445911ffffffff,49.0,3.0,0.0,0.0
8445913ffffffff,22.0,13.0,0.0,0.0
8445915ffffffff,5.0,0.0,0.0,0.0
8445917ffffffff,73.0,22.0,0.0,0.0
8445923ffffffff,4.0,0.0,0.0,0.0
8445927ffffffff,2.0,0.0,0.0,0.0
844592bffffffff,14.0,4.0,0.0,0.0
8445933ffffffff,1.0,0.0,0.0,0.0
8445967ffffffff,3.0,0.0,0.0,0.0
8445981ffffffff,46.0,2.0,0.0,0.0
8445989ffffffff,186.0,18.0,0.0,0.0
844598bffffffff,242.0,21.0,0.0,0.0
844598dffffffff,13.0,0.0,0.0,0.0
84459c3ffffffff,71.0,13.0,0.0,0.0
84459c5ffffffff,3.0,0.0,0.0,0.0
84459c7ffffffff,3.0,0.0,0.0,0.0
84459d5ffffffff,2.0,0.0,0.0,0.0
84459d7ffffffff,41.0,10.0,0.0,0.0
84459d9ffffffff,11.0,1.0,0.0,0.0
84459dbffffffff,6.0,0.0,0.0,0.0
84459e9ffffffff,9.0,3.0,0.0,0.0
84459ebffffffff,1.0,0.0,0.0,0.0
84459edffffffff,4.0,0.0,0.0,0.0
8445a33ffffffff,1546.0,0.0,0.0,0.0
8445aedffffffff,2.0,0.0,0.0,0.0
8445b07ffffffff,33.0,0.0,0.0,0.0
8445b21ffffffff,152.0,0.0,0.0,0.0
8445b23ffffffff,196.0,0.0,0.0,0.0
8445b27ffffffff,67.0,0.0,0.0,0.0
8445b29ffffffff,475.0,0.0,0.0,0.0
8445b2bffffffff,5.0,0.0,0.0,0.0
8445b3dffffffff,3.0,0.0,0.0,0.0
8446483ffffffff,947.0,0.0,0.0,667.0
8446495ffffffff,625.0,0.0,0.0,482.0
84464b9ffffffff,390.0,0.0,0.0,279.0
84464e1ffffffff,1303.0,0.0,0.0,907.0
84464e3ffffffff,371.0,0.0,0.0,272.0
84464e5ffffffff,599.0,0.0,0.0,440.0
84464e7ffffffff,209.0,0.0,0.0,129.0
8448005ffffffff,29.0,0.0,0.0,0.0
8448017ffffffff,57.0,0.0,0.0,0.0
844802bffffffff,2.0,0.0,0.0,0.0
8448031ffffffff,1.0,0.0,0.0,0.0
8448039ffffffff,2.0,0.0,0.0,0.0
844803bffffffff,9.0,0.0,0.0,0.0
8448059ffffffff,32.0,0.0,0.0,0.0
8448061ffffffff,7.0,0.0,0.0,0.0
8448065ffffffff,4.0,0.0,0.0,0.0
8448085ffffffff,5.0,0.0,0.0,0.0
8448087ffffffff,2.0,0.0,0.0,0.0
8448097ffffffff,66.0,0.0,0.0,0.0
84480a3ffffffff,1.0,0.0,0.0,0.0
84480a5ffffffff,1.0,0.0,0.0,0.0
84480a9ffffffff,54.0,0.0,0.0,0.0
84480adffffffff,49.0,0.0,0.0,0.0
84480bbffffffff,9.0,0.0,0.0,0.0
84480bdffffffff,13.0,0.0,0.0,0.0
84480d9ffffffff,1.0,0.0,0.0,0.0
84480e3ffffffff,13.0,0.0,0.0,0.0
84480e5ffffffff,31.0,0.0,0.0,0.0
84480e7ffffffff,1.0,0.0,0.0,0.0
84480edffffffff,22.0,0.0,0.0,0.0
8448121ffffffff,5.0,0.0,0.0,0.0
8448125ffffffff,1.0,0.0,0.0,0.0
8448127ffffffff,3.0,0.0,0.0,0.0
8448147ffffffff,112.0,0.0,0.0,0.0
844816bffffffff,1.0,0.0,0.0,0.0
84481a7ffffffff,86.0,0.0,0.0,0.0
84481b1ffffffff,2.0,0.0,0.0,0.0
84481b5ffffffff,12.0,0.0,0.0,0.0
8448233ffffffff,690.0,0.0,0.0,0.0
844823bffffffff,26.0,0.0,0.0,0.0
84482adffffffff,28.0,0.0,0.0,0.0
84482b7ffffffff,4.0,0.0,0.0,0.0
84482e5ffffffff,90.0,0.0,0.0,0.0
8448305ffffffff,4.0,2.0,0.0,0.0
8448329ffffffff,3.0,0.0,0.0,0.0
844832bffffffff,16.0,0.0,0.0,0.0
8448331ffffffff,7.0,0.0,0.0,0.0
8448333ffffffff,1.0,0.0,0.0,0.0
8448337ffffffff,1.0,0.0,0.0,0.0
844833bffffffff,63.0,0.0,0.0,0.0
8448361ffffffff,33.0,1.0,0.0,0.0
8448363ffffffff,640.0,20.0,0.0,0.0
8448365ffffffff,241.0,35.0,0.0,0.0
8448367ffffffff,11.0,0.0,0.0,0.0
8448369ffffffff,133.0,2.0,0.0,0.0
8448435ffffffff,1.0,0.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,190.0,0.0,0.0,0.0
84484a7ffffffff,10.0,0.0,0.0,0.0
8448527ffffffff,3.0,0.0,0.0,0.0
8448567ffffffff,188.0,0.0,0.0,0.0
8448583ffffffff,98.0,0.0,0.0,0.0
8448587ffffffff,4.0,0.0,0.0,0.0
8448593ffffffff,1.0,0.0,0.0,0.0
8448595ffffffff,96.0,0.0,0.0,0.0
8448597ffffffff,161.0,0.0,0.0,0.0
84485a3ffffffff,6.0,0.0,0.0,0.0
84485b1ffffffff,45.0,0.0,0.0,0.0
84485b5ffffffff,431.0,0.0,0.0,0.0
84485b7ffffffff,68.0,0.0,0.0,0.0
84485b9ffffffff,85.0,0.0,0.0,0.0
84485bbffffffff,919.0,0.0,0.0,0.0
84485bdffffffff,154.0,0.0,0.0,0.0
84485d3ffffffff,2.0,0.0,0.0,0.0
84485e7ffffffff,23.0,0.0,0.0,0.0
844873bffffffff,6.0,0.0,0.0,0.0
8448805ffffffff,14.0,0.0,0.0,0.0
844880dffffffff,349.0,0.0,0.0,0.0
8448815ffffffff,88.0,0.0,0.0,0.0
8448825ffffffff,1181.0,52.0,0.0,0.0
8448827ffffffff,65.0,0.0,0.0,0.0
844882dffffffff,1.0,0.0,0.0,0.0
8448831ffffffff,42.0,0.0,0.0,0.0
8448839ffffffff,8.0,0.0,0.0,0.0
8448845ffffffff,1.0,0.0,0.0,0.0
8448849ffffffff,12.0,0.0,0.0,0.0
844884dffffffff,1.0,0.0,0.0,0.0
8448861ffffffff,2.0,0.0,0.0,0.0
8448863ffffffff,2.0,0.0,0.0,0.0
8448865ffffffff,8.0,0.0,0.0,0.0
8448867ffffffff,2.0,0.0,0.0,0.0
8448869ffffffff,283.0,0.0,0.0,0.0
844886bffffffff,98.0,0.0,0.0,0.0
84488a7ffffffff,5.0,0.0,0.0,0.0
84488b3ffffffff,108.0,0.0,0.0,0.0
84488e9ffffffff,96.0,0.0,0.0,0.0
84488edffffffff,17.0,0.0,0.0,0.0
8448901ffffffff,7.0,0.0,0.0,0.0
8448903ffffffff,1447.0,25.0,0.0,0.0
8448907ffffffff,622.0,0.0,0.0,0.0
844890bffffffff,577.0,12.0,0.0,0.0
8448913ffffffff,10.0,0.0,0.0,0.0
8448915ffffffff,98.0,0.0,0.0,0.0
844891bffffffff,30.0,0.0,0.0,0.0
844891dffffffff,56.0,0.0,0.0,0.0
8448923ffffffff,1226.0,0.0,0.0,0.0
8448927ffffffff,37.0,0.0,0.0,0.0
8448931ffffffff,3.0,0.0,0.0,0.0
8448933ffffffff,37.0,0.0,0.0,0.0
8448935ffffffff,2403.0,8.0,0.0,0.0
8448937ffffffff,486.0,2.0,0.0,0.0
8448939ffffffff,174.0,0.0,0.0,0.0
844893bffffffff,2.0,0.0,0.0,0.0
844893dffffffff,216.0,0.0,0.0,0.0
8448947ffffffff,2.0,0.0,0.0,0.0
8448951ffffffff,84.0,6.0,0.0,0.0
8448953ffffffff,18.0,0.0,0.0,0.0
8448955ffffffff,3881.0,221.0,0.0,0.0
8448957ffffffff,73.0,9.0,0.0,0.0
8448959ffffffff,645.0,49.0,0.0,0.0
844895bffffffff,100.0,2.0,0.0,0.0
844895dffffffff,3.0,0.0,0.0,0.0
844899bffffffff,4.0,0.0,0.0,0.0
84489a3ffffffff,8.0,0.0,0.0,0.0
84489a9ffffffff,3.0,0.0,0.0,0.0
84489abffffffff,7.0,0.0,0.0,0.0
84489c1ffffffff,342.0,0.0,0.0,0.0
84489c5ffffffff,2.0,0.0,0.0,0.0
84489c9ffffffff,14.0,0.0,0.0,0.0
84489cdffffffff,339.0,0.0,0.0,0.0
84489e1ffffffff,2.0,0.0,0.0,0.0
84489e3ffffffff,72.0,0.0,0.0,0.0
