cell_id,Cyclarhis gujanensis,Cyclarhis gujanensis [gujanensis Group],Cyclarhis gujanensis insularis,Cyclarhis gujanensis [virenticeps Group],Cyclarhis gujanensis viridis/cearensis,Cyclarhis gujanensis ochrocephala
838b1cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838b1efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838b20fffffffff,157.0,0.0,0.0,0.0,0.0,0.0
838b21fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838b22fffffffff,372.0,0.0,0.0,0.0,0.0,0.0
838b23fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
838b24fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838b25fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
838b26fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
838b28fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838b29fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838b2afffffffff,52.0,0.0,0.0,0.0,0.0,0.0
838b2bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
838b2cfffffffff,66.0,0.0,0.0,0.0,0.0,0.0
838b2dfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
838b31fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
838b34fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
838b40fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
838b42fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838b44fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
838b46fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838b4efffffffff,23.0,0.0,0.0,0.0,0.0,0.0
838b50fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
838b51fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
838b52fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
838b56fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
838b5cfffffffff,104.0,10.0,0.0,0.0,0.0,0.0
838b5dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838b5efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838b61fffffffff,6.0,4.0,0.0,0.0,0.0,0.0
838b63fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
838b6cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
838b6dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838b6efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838b71fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
838b72fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
838b74fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
838b75fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
838b76fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
838b82fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838b84fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
838b88fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
838b98fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838b99fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
838b9dfffffffff,173.0,0.0,0.0,0.0,0.0,0.0
838ba0fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
838ba2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
838ba4fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
838ba6fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
838bb5fffffffff,744.0,0.0,0.0,0.0,0.0,0.0
838e64fffffffff,176.0,0.0,0.0,0.0,0.0,0.0
838e65fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
838e6cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838e6dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
838f08fffffffff,6.0,0.0,0.0,2.0,0.0,0.0
838f09fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
838f0dfffffffff,970.0,0.0,0.0,107.0,0.0,0.0
838f21fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838f28fffffffff,174.0,0.0,0.0,22.0,0.0,0.0
838f29fffffffff,219.0,0.0,0.0,0.0,0.0,0.0
838f2afffffffff,386.0,0.0,0.0,18.0,0.0,0.0
838f2bfffffffff,500.0,0.0,0.0,47.0,0.0,0.0
838f2cfffffffff,282.0,0.0,0.0,2.0,0.0,0.0
838f2dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
838f2efffffffff,181.0,0.0,0.0,20.0,0.0,0.0
838f40fffffffff,190.0,0.0,0.0,0.0,0.0,0.0
838f42fffffffff,146.0,0.0,0.0,3.0,0.0,0.0
838f43fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
838f46fffffffff,296.0,0.0,0.0,12.0,0.0,0.0
838f4afffffffff,45.0,0.0,0.0,0.0,0.0,0.0
838f50fffffffff,297.0,0.0,0.0,0.0,0.0,0.0
838f51fffffffff,143.0,0.0,0.0,14.0,0.0,0.0
838f54fffffffff,542.0,0.0,0.0,36.0,0.0,0.0
838f55fffffffff,769.0,0.0,0.0,31.0,0.0,0.0
838f56fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838f59fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
838f5cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
838f5dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
838f61fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
838f63fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838f6bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838f6cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838f6efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838f70fffffffff,36.0,0.0,0.0,14.0,0.0,0.0
838f72fffffffff,463.0,0.0,0.0,87.0,0.0,0.0
838f73fffffffff,389.0,0.0,0.0,43.0,0.0,0.0
838f74fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
838f76fffffffff,221.0,0.0,0.0,16.0,0.0,0.0
83a596fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
83a800fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83a801fffffffff,209.0,0.0,0.0,0.0,0.0,0.0
83a802fffffffff,45.0,0.0,0.0,0.0,0.0,6.0
83a803fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83a804fffffffff,147.0,0.0,0.0,0.0,0.0,10.0
83a805fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
83a806fffffffff,915.0,0.0,0.0,0.0,0.0,151.0
83a808fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a809fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83a80afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83a80bfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83a80cfffffffff,48.0,0.0,0.0,0.0,0.0,0.0
83a80dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83a80efffffffff,28.0,0.0,0.0,0.0,0.0,0.0
83a810fffffffff,6829.0,0.0,0.0,0.0,0.0,179.0
83a811fffffffff,535.0,0.0,0.0,0.0,0.0,137.0
83a812fffffffff,1948.0,0.0,0.0,0.0,0.0,123.0
83a813fffffffff,962.0,0.0,0.0,0.0,0.0,140.0
83a814fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a815fffffffff,751.0,0.0,0.0,0.0,0.0,53.0
83a816fffffffff,81.0,0.0,0.0,0.0,0.0,2.0
83a818fffffffff,302.0,0.0,0.0,0.0,0.0,0.0
83a819fffffffff,172.0,0.0,0.0,0.0,0.0,26.0
83a81afffffffff,72.0,0.0,0.0,0.0,0.0,0.0
83a81bfffffffff,149.0,0.0,0.0,0.0,0.0,8.0
83a81cfffffffff,547.0,0.0,0.0,0.0,0.0,2.0
83a81dfffffffff,102.0,0.0,0.0,0.0,0.0,3.0
83a81efffffffff,2902.0,0.0,0.0,0.0,0.0,145.0
83a820fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83a821fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
83a822fffffffff,57.0,0.0,0.0,0.0,0.0,2.0
83a823fffffffff,30.0,0.0,0.0,0.0,0.0,4.0
83a824fffffffff,130.0,0.0,0.0,0.0,0.0,0.0
83a825fffffffff,33.0,0.0,0.0,0.0,0.0,3.0
83a826fffffffff,89.0,0.0,0.0,0.0,0.0,0.0
83a828fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83a829fffffffff,98.0,0.0,0.0,0.0,0.0,0.0
83a82afffffffff,34.0,0.0,0.0,0.0,0.0,0.0
83a82bfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83a82cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83a82dfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83a82efffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83a831fffffffff,440.0,0.0,0.0,0.0,0.0,17.0
83a833fffffffff,42.0,0.0,0.0,0.0,0.0,8.0
83a835fffffffff,409.0,0.0,0.0,0.0,0.0,11.0
83a840fffffffff,131.0,0.0,0.0,0.0,0.0,0.0
83a841fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83a842fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83a844fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
83a845fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
83a846fffffffff,132.0,0.0,0.0,0.0,0.0,0.0
83a848fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a84afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a84dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a84efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83a850fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83a851fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a852fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a853fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a854fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a855fffffffff,123.0,0.0,0.0,0.0,0.0,0.0
83a856fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83a859fffffffff,594.0,0.0,0.0,0.0,0.0,0.0
83a85afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83a85bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83a85dfffffffff,451.0,0.0,0.0,0.0,0.0,0.0
83a860fffffffff,69.0,0.0,0.0,0.0,0.0,0.0
83a861fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a862fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83a863fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83a864fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83a865fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
83a866fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
83a869fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a86bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83a86dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a86efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83a870fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83a871fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a872fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83a873fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83a874fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a875fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83a876fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83a880fffffffff,244.0,0.0,0.0,0.0,0.0,2.0
83a881fffffffff,295.0,0.0,0.0,0.0,0.0,10.0
83a882fffffffff,250.0,0.0,0.0,0.0,0.0,43.0
83a883fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83a884fffffffff,284.0,0.0,0.0,0.0,0.0,0.0
83a885fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83a886fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
83a888fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a889fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83a88afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83a88bfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
83a88cfffffffff,57.0,0.0,0.0,0.0,0.0,4.0
83a88dfffffffff,170.0,0.0,0.0,0.0,0.0,3.0
83a88efffffffff,71.0,0.0,0.0,0.0,0.0,1.0
83a891fffffffff,138.0,0.0,0.0,0.0,0.0,18.0
83a895fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83a89bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a89dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8a0fffffffff,123.0,0.0,0.0,0.0,0.0,1.0
83a8a1fffffffff,1819.0,0.0,0.0,0.0,0.0,87.0
83a8a2fffffffff,864.0,0.0,0.0,0.0,0.0,58.0
83a8a3fffffffff,432.0,0.0,0.0,0.0,0.0,1.0
83a8a5fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83a8a8fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83a8a9fffffffff,20.0,0.0,0.0,0.0,0.0,1.0
83a8aafffffffff,66.0,0.0,0.0,0.0,0.0,0.0
83a8abfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83a8acfffffffff,370.0,0.0,0.0,0.0,0.0,22.0
83a8adfffffffff,109.0,0.0,0.0,0.0,0.0,2.0
83a8aefffffffff,133.0,0.0,0.0,0.0,0.0,0.0
83a8b1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83a8c0fffffffff,236.0,0.0,0.0,0.0,0.0,0.0
83a8c1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83a8c2fffffffff,302.0,0.0,0.0,0.0,0.0,0.0
83a8c3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a8c4fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
83a8c6fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83a8c9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83a8cafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8ccfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83a8cdfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8cefffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a8d0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83a8d1fffffffff,467.0,0.0,0.0,0.0,0.0,0.0
83a8d2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a8d3fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
83a8d4fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
83a8d5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83a8d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8d9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8dafffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83a8dbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8ddfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83a8defffffffff,163.0,0.0,0.0,0.0,0.0,0.0
83a8e1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a8e4fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83a8e5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a8e6fffffffff,87.0,0.0,0.0,0.0,0.0,0.0
83a8eafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8ecfffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83a8edfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a8eefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8f0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83a8f1fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83a8f2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a8f4fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83a8f5fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83a8f6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83a901fffffffff,205.0,0.0,0.0,0.0,0.0,2.0
83a903fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83a905fffffffff,117.0,0.0,0.0,0.0,0.0,17.0
83a908fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
83a909fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
83a90afffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83a90bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83a90cfffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83a90dfffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83a90efffffffff,283.0,0.0,0.0,0.0,0.0,22.0
83a918fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83a919fffffffff,249.0,0.0,0.0,0.0,0.0,8.0
83a91bfffffffff,372.0,0.0,0.0,0.0,0.0,9.0
83a91dfffffffff,261.0,0.0,0.0,0.0,0.0,7.0
83a921fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
83a928fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a929fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83a92afffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83a92bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a92cfffffffff,838.0,0.0,0.0,0.0,0.0,0.0
83a92dfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83a92efffffffff,224.0,0.0,0.0,0.0,0.0,0.0
83a940fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
83a941fffffffff,497.0,0.0,0.0,0.0,0.0,0.0
83a942fffffffff,217.0,0.0,0.0,0.0,0.0,0.0
83a943fffffffff,344.0,0.0,0.0,0.0,0.0,0.0
83a944fffffffff,465.0,0.0,0.0,0.0,0.0,3.0
83a945fffffffff,269.0,0.0,0.0,0.0,0.0,0.0
83a946fffffffff,814.0,0.0,0.0,0.0,0.0,0.0
83a948fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a949fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83a94bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83a94cfffffffff,116.0,0.0,0.0,0.0,0.0,0.0
83a94dfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
83a94efffffffff,1208.0,0.0,0.0,0.0,0.0,0.0
83a950fffffffff,580.0,0.0,0.0,0.0,0.0,0.0
83a951fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83a952fffffffff,236.0,0.0,0.0,0.0,0.0,9.0
83a953fffffffff,575.0,0.0,0.0,0.0,0.0,0.0
83a954fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83a955fffffffff,271.0,0.0,0.0,0.0,0.0,0.0
83a956fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83a959fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83a95afffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83a95bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83a95cfffffffff,211.0,0.0,0.0,0.0,0.0,0.0
83a95dfffffffff,288.0,0.0,0.0,0.0,0.0,0.0
83a95efffffffff,93.0,0.0,0.0,0.0,0.0,0.0
83a960fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83a961fffffffff,135.0,0.0,0.0,0.0,0.0,0.0
83a962fffffffff,403.0,0.0,0.0,0.0,0.0,0.0
83a963fffffffff,98.0,0.0,0.0,0.0,0.0,0.0
83a964fffffffff,214.0,0.0,0.0,0.0,0.0,0.0
83a965fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83a966fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83a968fffffffff,98.0,0.0,0.0,0.0,0.0,0.0
83a969fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a96afffffffff,399.0,0.0,0.0,0.0,0.0,0.0
83a96bfffffffff,32.0,0.0,0.0,0.0,0.0,0.0
83a96cfffffffff,39.0,0.0,0.0,0.0,0.0,0.0
83a96dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a96efffffffff,250.0,0.0,0.0,0.0,0.0,0.0
83a971fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
83a972fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83a973fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83a974fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a975fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83a976fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
83b240fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83b241fffffffff,153.0,0.0,0.0,0.0,0.0,0.0
83b242fffffffff,83.0,0.0,0.0,0.0,0.0,0.0
83b243fffffffff,770.0,0.0,0.0,0.0,0.0,0.0
83b244fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b245fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83b246fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83b248fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83b249fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83b24afffffffff,61.0,0.0,0.0,0.0,0.0,0.0
83b24bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83b24cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83b24dfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
83b24efffffffff,82.0,0.0,0.0,0.0,0.0,0.0
83b250fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83b251fffffffff,131.0,0.0,0.0,0.0,0.0,0.0
83b253fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83b254fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83b255fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83b256fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b258fffffffff,116.0,0.0,0.0,0.0,0.0,0.0
83b259fffffffff,69.0,0.0,0.0,0.0,0.0,0.0
83b25afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83b25bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83b25cfffffffff,191.0,0.0,0.0,0.0,0.0,0.0
83b25dfffffffff,257.0,0.0,0.0,0.0,0.0,0.0
83b25efffffffff,132.0,0.0,0.0,0.0,0.0,0.0
83b261fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83b262fffffffff,250.0,0.0,0.0,0.0,0.0,0.0
83b263fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83b265fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83b266fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83b268fffffffff,64.0,0.0,0.0,0.0,0.0,0.0
83b269fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83b26afffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83b26cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b26dfffffffff,98.0,0.0,0.0,0.0,0.0,0.0
83b26efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83b270fffffffff,141.0,0.0,0.0,0.0,0.0,0.0
83b271fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83b272fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83b274fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83b275fffffffff,249.0,0.0,0.0,0.0,0.0,0.0
83b276fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b2e9fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83b321fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83b324fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83b325fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83b32dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83b340fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
83b341fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b342fffffffff,918.0,0.0,0.0,0.0,0.0,0.0
83b343fffffffff,64.0,0.0,0.0,0.0,0.0,0.0
83b344fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
83b345fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83b346fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
83b348fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83b349fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83b34afffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83b34bfffffffff,136.0,0.0,0.0,0.0,0.0,0.0
83b34cfffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83b34dfffffffff,147.0,0.0,0.0,0.0,0.0,0.0
83b34efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83b351fffffffff,501.0,0.0,0.0,0.0,0.0,0.0
83b358fffffffff,183.0,0.0,0.0,0.0,0.0,0.0
83b35afffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83b35bfffffffff,250.0,0.0,0.0,0.0,0.0,0.0
83b35cfffffffff,312.0,0.0,0.0,0.0,0.0,0.0
83b35dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83b35efffffffff,892.0,0.0,0.0,0.0,0.0,0.0
83b360fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83b361fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
83b362fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
83b363fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83b365fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83b366fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
83b368fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
83b369fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
83b36afffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83b36bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83b36dfffffffff,221.0,0.0,0.0,0.0,0.0,0.0
83b36efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b373fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c21bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83c289fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83c2c0fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83c2c1fffffffff,330.0,0.0,0.0,0.0,0.0,0.0
83c2c2fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
83c2c3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83c2c4fffffffff,72.0,0.0,0.0,0.0,0.0,1.0
83c2c5fffffffff,535.0,0.0,0.0,0.0,0.0,0.0
83c2c6fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
83c2c8fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
83c2cafffffffff,299.0,0.0,0.0,0.0,0.0,0.0
83c2cbfffffffff,346.0,0.0,0.0,0.0,0.0,0.0
83c2ccfffffffff,85.0,0.0,0.0,0.0,0.0,0.0
83c2cdfffffffff,360.0,0.0,0.0,0.0,0.0,0.0
83c2cefffffffff,197.0,0.0,0.0,0.0,0.0,0.0
83c2d0fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
83c2d1fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83c2d2fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83c2d3fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
83c2d4fffffffff,169.0,0.0,0.0,0.0,0.0,2.0
83c2d5fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
