cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
8348eefffffffff,11165.0,0.0,0.0
8348f0fffffffff,4.0,0.0,0.0
8348f2fffffffff,337.0,0.0,0.0
8348f3fffffffff,30.0,0.0,0.0
8348f4fffffffff,4.0,0.0,0.0
8348f5fffffffff,4.0,0.0,0.0
8348f6fffffffff,191.0,0.0,0.0
83491afffffffff,2.0,0.0,0.0
834980fffffffff,81.0,0.0,0.0
834982fffffffff,10.0,0.0,0.0
834983fffffffff,29.0,0.0,0.0
834985fffffffff,8.0,0.0,0.0
834988fffffffff,39.0,0.0,0.0
83498cfffffffff,45.0,0.0,0.0
83498efffffffff,46.0,0.0,0.0
834990fffffffff,28.0,7.0,0.0
834991fffffffff,9.0,0.0,0.0
834992fffffffff,29.0,0.0,0.0
834993fffffffff,15.0,0.0,0.0
834994fffffffff,15.0,0.0,0.0
834995fffffffff,64.0,0.0,0.0
834996fffffffff,1357.0,5.0,0.0
834998fffffffff,34.0,0.0,0.0
83499bfffffffff,15.0,0.0,0.0
83499cfffffffff,12.0,0.0,0.0
83499efffffffff,23.0,0.0,0.0
8349a2fffffffff,46.0,0.0,0.0
8349a3fffffffff,22.0,0.0,0.0
8349a8fffffffff,343.0,0.0,0.0
8349a9fffffffff,750.0,0.0,1.0
8349aafffffffff,150.0,0.0,0.0
8349abfffffffff,72.0,0.0,0.0
8349adfffffffff,13.0,0.0,0.0
8349aefffffffff,6.0,0.0,0.0
8349b1fffffffff,3.0,0.0,0.0
8349b2fffffffff,13.0,0.0,0.0
8349b3fffffffff,152.0,0.0,0.0
8349b4fffffffff,3.0,0.0,0.0
8349b5fffffffff,40.0,0.0,0.0
8349b6fffffffff,18.0,0.0,0.0
8366b4fffffffff,17.0,0.0,0.0
8366b5fffffffff,50.0,0.0,0.0
836790fffffffff,7.0,0.0,0.0
836794fffffffff,1.0,0.0,0.0
836796fffffffff,18.0,0.0,0.0
83679afffffffff,54.0,0.0,0.0
836d04fffffffff,127.0,0.0,0.0
836d05fffffffff,133.0,0.0,0.0
836d06fffffffff,4.0,0.0,0.0
836d14fffffffff,45.0,0.0,0.0
836d15fffffffff,105.0,0.0,0.0
836d20fffffffff,95.0,0.0,0.0
836d21fffffffff,134.0,0.0,0.0
836d22fffffffff,24.0,0.0,0.0
836d23fffffffff,98.0,0.0,0.0
836d24fffffffff,67.0,0.0,0.0
836d25fffffffff,109.0,0.0,0.0
836d26fffffffff,7.0,0.0,0.0
836d28fffffffff,188.0,0.0,0.0
836d29fffffffff,33.0,0.0,0.0
836d2afffffffff,101.0,0.0,0.0
836d2bfffffffff,982.0,0.0,0.0
836d2cfffffffff,420.0,0.0,0.0
836d2dfffffffff,185.0,0.0,0.0
836d2efffffffff,27.0,0.0,0.0
836d30fffffffff,144.0,0.0,0.0
836d31fffffffff,150.0,0.0,0.0
836d32fffffffff,54.0,0.0,0.0
836d33fffffffff,17.0,0.0,0.0
836d34fffffffff,699.0,8.0,0.0
836d35fffffffff,1372.0,18.0,0.0
836d36fffffffff,19.0,0.0,0.0
836d60fffffffff,33.0,0.0,0.0
836d61fffffffff,19.0,0.0,0.0
836d64fffffffff,176.0,0.0,0.0
836d65fffffffff,109.0,0.0,0.0
836d66fffffffff,23.0,0.0,0.0
836d68fffffffff,27.0,0.0,0.0
836d69fffffffff,121.0,0.0,0.0
836d6cfffffffff,3.0,0.0,0.0
836d6dfffffffff,27.0,0.0,0.0
836d74fffffffff,104.0,0.0,0.0
836d75fffffffff,42.0,0.0,0.0
836d76fffffffff,8.0,0.0,0.0
