cell_id,Lanius cristatus,Lanius cristatus cristatus/confusus,Lanius cristatus superciliosus,Lanius cristatus lucionensis
843cea7ffffffff,7.0,0.0,0.0,0.0
843cebbffffffff,2.0,0.0,0.0,0.0
843cebdffffffff,5.0,0.0,0.0,0.0
843cec1ffffffff,210.0,0.0,0.0,0.0
843cec3ffffffff,124.0,0.0,0.0,0.0
843cec5ffffffff,7.0,0.0,0.0,0.0
843cec9ffffffff,120.0,0.0,0.0,0.0
843cecdffffffff,89.0,0.0,0.0,0.0
843ced1ffffffff,28.0,0.0,0.0,0.0
843ced5ffffffff,14.0,0.0,0.0,0.0
843ced9ffffffff,11.0,0.0,0.0,0.0
843cedbffffffff,4.0,0.0,0.0,0.0
843ceddffffffff,11.0,0.0,0.0,0.0
843cee1ffffffff,2.0,0.0,0.0,0.0
843cf01ffffffff,6.0,0.0,0.0,0.0
843cf05ffffffff,25.0,0.0,0.0,0.0
843cf0bffffffff,22.0,0.0,0.0,0.0
843cf0dffffffff,48.0,2.0,0.0,0.0
843cf11ffffffff,209.0,0.0,0.0,0.0
843cf13ffffffff,24.0,0.0,0.0,0.0
843cf15ffffffff,3.0,0.0,0.0,0.0
843cf17ffffffff,80.0,0.0,0.0,0.0
843cf1bffffffff,2.0,0.0,0.0,0.0
843cf21ffffffff,52.0,1.0,0.0,0.0
843cf25ffffffff,2.0,0.0,0.0,0.0
843cf27ffffffff,96.0,4.0,0.0,0.0
843cf29ffffffff,1284.0,45.0,0.0,0.0
843cf2bffffffff,2.0,0.0,0.0,0.0
843cf2dffffffff,786.0,40.0,0.0,0.0
843cf33ffffffff,9.0,0.0,0.0,0.0
843cf35ffffffff,6.0,0.0,0.0,0.0
843cf3bffffffff,2.0,0.0,0.0,0.0
843cf41ffffffff,43.0,0.0,0.0,0.0
843cf43ffffffff,69.0,0.0,0.0,0.0
843cf47ffffffff,36.0,0.0,0.0,0.0
843cf49ffffffff,15.0,0.0,0.0,0.0
843cf4bffffffff,11.0,0.0,0.0,0.0
843cf51ffffffff,4.0,0.0,0.0,0.0
843cf59ffffffff,2.0,0.0,0.0,0.0
843cf61ffffffff,92.0,1.0,0.0,0.0
843cf63ffffffff,6.0,0.0,0.0,0.0
843cf65ffffffff,77.0,3.0,0.0,0.0
843cf67ffffffff,99.0,0.0,0.0,0.0
843cf69ffffffff,45.0,0.0,0.0,0.0
843cf6bffffffff,21.0,0.0,0.0,0.0
843cf6dffffffff,11.0,0.0,0.0,0.0
843d107ffffffff,28.0,0.0,0.0,0.0
843d10dffffffff,3.0,0.0,0.0,0.0
843d135ffffffff,1.0,0.0,0.0,0.0
843d137ffffffff,19.0,0.0,0.0,0.0
843d13dffffffff,12.0,0.0,0.0,0.0
843d16bffffffff,2.0,0.0,0.0,0.0
843d86bffffffff,2.0,0.0,0.0,0.0
843d899ffffffff,5.0,0.0,0.0,0.0
843d8b1ffffffff,2.0,0.0,0.0,0.0
843d8b9ffffffff,6.0,0.0,0.0,0.0
843d8c1ffffffff,14.0,0.0,0.0,0.0
843d8c3ffffffff,2.0,0.0,0.0,0.0
843d8d1ffffffff,2.0,0.0,0.0,0.0
843d8d5ffffffff,57.0,0.0,0.0,0.0
843d8ddffffffff,11.0,0.0,0.0,0.0
843d90dffffffff,2.0,0.0,0.0,0.0
843d915ffffffff,17.0,0.0,0.0,0.0
843d921ffffffff,1.0,0.0,0.0,0.0
843d929ffffffff,17.0,0.0,0.0,0.0
843d933ffffffff,2.0,0.0,0.0,0.0
843d939ffffffff,3.0,0.0,0.0,0.0
843d93bffffffff,3.0,0.0,0.0,0.0
843d93dffffffff,1.0,0.0,0.0,0.0
843d963ffffffff,1.0,0.0,0.0,0.0
843d967ffffffff,16.0,3.0,0.0,0.0
843d983ffffffff,5.0,0.0,0.0,0.0
843d987ffffffff,20.0,0.0,0.0,0.0
843d98dffffffff,13.0,0.0,0.0,0.0
843d993ffffffff,47.0,2.0,0.0,0.0
843d997ffffffff,2.0,0.0,0.0,0.0
843d99dffffffff,3.0,0.0,0.0,0.0
843d9a7ffffffff,15.0,0.0,0.0,0.0
843d9abffffffff,2.0,0.0,0.0,0.0
843d9adffffffff,6.0,4.0,0.0,0.0
843d9b1ffffffff,7.0,0.0,0.0,0.0
843d9b7ffffffff,229.0,8.0,0.0,0.0
843d9b9ffffffff,13.0,0.0,0.0,0.0
843d9bdffffffff,4.0,0.0,0.0,0.0
843d9d1ffffffff,4.0,0.0,0.0,0.0
843d9d3ffffffff,7.0,0.0,0.0,0.0
843d9d7ffffffff,3.0,0.0,0.0,0.0
843d9dbffffffff,1.0,0.0,0.0,0.0
843d9e5ffffffff,61.0,0.0,0.0,0.0
843d9edffffffff,4.0,0.0,0.0,0.0
843da9dffffffff,1.0,0.0,0.0,0.0
843dab5ffffffff,8.0,0.0,0.0,0.0
843dad1ffffffff,22.0,0.0,0.0,0.0
843dad5ffffffff,11.0,0.0,0.0,0.0
843dad7ffffffff,2.0,0.0,0.0,0.0
843daddffffffff,18.0,0.0,0.0,0.0
843db23ffffffff,2.0,0.0,0.0,0.0
843db35ffffffff,12.0,0.0,0.0,0.0
84401dbffffffff,2.0,0.0,0.0,0.0
844022bffffffff,2.0,0.0,0.0,0.0
84402d7ffffffff,60.0,0.0,0.0,0.0
844030dffffffff,4.0,0.0,0.0,0.0
8440363ffffffff,2.0,0.0,0.0,0.0
8440403ffffffff,6.0,0.0,0.0,0.0
8440439ffffffff,6.0,0.0,0.0,0.0
8440457ffffffff,5.0,0.0,0.0,0.0
8440499ffffffff,21.0,0.0,0.0,0.0
844049dffffffff,1.0,0.0,0.0,0.0
84404c1ffffffff,3.0,0.0,0.0,0.0
84404c3ffffffff,4.0,0.0,0.0,0.0
84404c5ffffffff,6.0,0.0,0.0,0.0
84404c7ffffffff,4.0,0.0,0.0,0.0
84404cbffffffff,7.0,0.0,0.0,0.0
84404ddffffffff,20.0,7.0,0.0,0.0
84405cbffffffff,1.0,0.0,0.0,0.0
8440615ffffffff,1.0,0.0,0.0,0.0
8440619ffffffff,17.0,0.0,0.0,0.0
844061bffffffff,2.0,0.0,0.0,0.0
8440653ffffffff,2.0,0.0,0.0,0.0
8440657ffffffff,1.0,1.0,0.0,0.0
844066dffffffff,2.0,0.0,0.0,0.0
84406abffffffff,2.0,0.0,0.0,0.0
84406b7ffffffff,4.0,0.0,0.0,0.0
8440883ffffffff,1.0,0.0,0.0,0.0
8440885ffffffff,2.0,0.0,0.0,0.0
8440899ffffffff,6.0,0.0,0.0,0.0
84408a9ffffffff,2.0,0.0,0.0,0.0
84408bdffffffff,1.0,0.0,0.0,0.0
84408d3ffffffff,6.0,0.0,0.0,0.0
8440955ffffffff,2.0,0.0,0.0,0.0
844095dffffffff,4.0,0.0,0.0,0.0
8440a01ffffffff,1.0,0.0,0.0,0.0
8440a13ffffffff,1.0,0.0,0.0,0.0
8440a45ffffffff,4.0,0.0,0.0,0.0
8440a69ffffffff,7.0,2.0,0.0,1.0
8440a6dffffffff,2.0,0.0,0.0,0.0
8440a89ffffffff,1.0,0.0,0.0,0.0
8440a8dffffffff,2.0,0.0,0.0,0.0
8440b51ffffffff,2.0,0.0,0.0,2.0
8440b53ffffffff,13.0,1.0,0.0,0.0
8440c29ffffffff,1.0,0.0,0.0,0.0
8440c2dffffffff,2.0,2.0,0.0,0.0
8440c53ffffffff,3.0,3.0,0.0,0.0
8440c59ffffffff,1.0,0.0,0.0,0.0
8440c63ffffffff,2.0,0.0,0.0,0.0
8440c6dffffffff,6.0,2.0,0.0,0.0
8440dedffffffff,3.0,0.0,0.0,0.0
8440e11ffffffff,2.0,1.0,0.0,0.0
8440e13ffffffff,10.0,2.0,0.0,0.0
8440e37ffffffff,4.0,0.0,0.0,0.0
8440e3dffffffff,7.0,0.0,0.0,0.0
8440e5bffffffff,3.0,0.0,0.0,1.0
8440eebffffffff,2.0,2.0,0.0,0.0
8441035ffffffff,31.0,0.0,0.0,0.0
8441037ffffffff,97.0,0.0,0.0,2.0
8441185ffffffff,2.0,0.0,0.0,0.0
84411adffffffff,2.0,1.0,0.0,0.0
84411c1ffffffff,2.0,0.0,0.0,0.0
84411c3ffffffff,2.0,0.0,0.0,0.0
84411c9ffffffff,45.0,0.0,0.0,0.0
84411cbffffffff,219.0,35.0,0.0,35.0
84411d5ffffffff,2.0,0.0,0.0,0.0
84411ddffffffff,3.0,0.0,0.0,0.0
8441315ffffffff,70.0,0.0,0.0,4.0
8441421ffffffff,4.0,0.0,0.0,0.0
844142bffffffff,1.0,0.0,0.0,0.0
8441431ffffffff,22.0,0.0,0.0,0.0
8441433ffffffff,28.0,0.0,1.0,0.0
8441437ffffffff,3.0,0.0,0.0,0.0
8441439ffffffff,7.0,0.0,0.0,0.0
844143bffffffff,5.0,0.0,0.0,0.0
8441453ffffffff,4.0,0.0,0.0,0.0
8441459ffffffff,2.0,0.0,2.0,0.0
844145bffffffff,2.0,0.0,0.0,0.0
8441485ffffffff,1.0,0.0,0.0,0.0
8441487ffffffff,4.0,0.0,0.0,0.0
8441489ffffffff,2.0,0.0,0.0,0.0
844148bffffffff,2.0,2.0,0.0,0.0
8441491ffffffff,8.0,0.0,0.0,0.0
8441497ffffffff,5.0,0.0,0.0,0.0
844149bffffffff,4.0,2.0,0.0,0.0
84414c3ffffffff,29.0,3.0,0.0,0.0
84414cbffffffff,2.0,0.0,0.0,0.0
84414d7ffffffff,2.0,0.0,0.0,0.0
84414d9ffffffff,49.0,4.0,0.0,0.0
84414dbffffffff,4.0,0.0,0.0,0.0
84414e5ffffffff,1.0,0.0,0.0,0.0
844150bffffffff,1.0,0.0,0.0,0.0
844153bffffffff,2.0,0.0,0.0,0.0
8441547ffffffff,13.0,0.0,0.0,0.0
8441585ffffffff,2.0,0.0,0.0,2.0
8441593ffffffff,4.0,1.0,0.0,0.0
84415a9ffffffff,4.0,0.0,0.0,0.0
84415c1ffffffff,2.0,0.0,0.0,0.0
84415c3ffffffff,2.0,0.0,0.0,0.0
84415cbffffffff,8.0,0.0,0.0,0.0
84415e1ffffffff,3.0,0.0,0.0,0.0
84415e7ffffffff,2.0,0.0,0.0,2.0
84415edffffffff,8.0,0.0,0.0,0.0
8441609ffffffff,4.0,0.0,0.0,0.0
844160bffffffff,2.0,0.0,0.0,0.0
8441611ffffffff,2.0,0.0,0.0,0.0
8441615ffffffff,1.0,0.0,0.0,0.0
8441643ffffffff,12.0,1.0,0.0,0.0
8441655ffffffff,4.0,0.0,0.0,2.0
8441659ffffffff,4.0,0.0,0.0,0.0
844165dffffffff,3.0,0.0,0.0,0.0
8441681ffffffff,1.0,0.0,0.0,0.0
8441683ffffffff,6.0,0.0,0.0,1.0
8441685ffffffff,2.0,0.0,0.0,0.0
8441687ffffffff,7.0,0.0,0.0,0.0
844168bffffffff,1.0,0.0,0.0,0.0
8441695ffffffff,1.0,0.0,0.0,0.0
844169bffffffff,7.0,0.0,0.0,0.0
844169dffffffff,2.0,0.0,0.0,0.0
84416a1ffffffff,3.0,0.0,0.0,0.0
84416a3ffffffff,16.0,2.0,0.0,0.0
84416abffffffff,5.0,0.0,0.0,0.0
84416adffffffff,4.0,0.0,0.0,0.0
84416b1ffffffff,5.0,1.0,0.0,0.0
84416b7ffffffff,14.0,1.0,0.0,0.0
84416b9ffffffff,16.0,0.0,0.0,0.0
84416bbffffffff,3.0,0.0,0.0,0.0
84416bdffffffff,10.0,0.0,0.0,0.0
84416c1ffffffff,1.0,0.0,0.0,0.0
84416c3ffffffff,6.0,0.0,0.0,0.0
84416cbffffffff,2.0,0.0,0.0,0.0
84416cdffffffff,3.0,0.0,0.0,0.0
84416d1ffffffff,4.0,0.0,0.0,0.0
84416d3ffffffff,5.0,0.0,0.0,0.0
84416d5ffffffff,4.0,0.0,0.0,0.0
84416d7ffffffff,2.0,0.0,0.0,0.0
84416d9ffffffff,2.0,0.0,0.0,0.0
84416dbffffffff,14.0,0.0,0.0,0.0
84416ddffffffff,2.0,0.0,0.0,0.0
84416e1ffffffff,18.0,0.0,0.0,0.0
84416e5ffffffff,19.0,0.0,0.0,0.0
84416e7ffffffff,4.0,0.0,0.0,0.0
84416edffffffff,2.0,0.0,0.0,0.0
8441707ffffffff,2.0,0.0,0.0,0.0
8441709ffffffff,2.0,0.0,0.0,0.0
8441711ffffffff,6.0,0.0,0.0,0.0
8441717ffffffff,10.0,0.0,0.0,0.0
8441719ffffffff,22.0,4.0,0.0,0.0
8441739ffffffff,21.0,0.0,0.0,1.0
8441743ffffffff,2.0,0.0,0.0,0.0
8441751ffffffff,3.0,0.0,0.0,0.0
8441845ffffffff,1.0,0.0,0.0,0.0
8441855ffffffff,8.0,0.0,0.0,0.0
8441859ffffffff,6.0,0.0,0.0,0.0
844185dffffffff,4.0,0.0,0.0,0.0
8441891ffffffff,3.0,0.0,0.0,0.0
8441911ffffffff,7.0,0.0,0.0,0.0
8441919ffffffff,5.0,0.0,0.0,0.0
844191bffffffff,4.0,0.0,0.0,0.0
8441921ffffffff,2.0,2.0,0.0,0.0
844192dffffffff,35.0,4.0,0.0,3.0
8441937ffffffff,1.0,0.0,0.0,0.0
844193bffffffff,4.0,0.0,0.0,0.0
8441949ffffffff,1.0,0.0,0.0,1.0
8441a09ffffffff,43.0,2.0,0.0,4.0
8441a43ffffffff,279.0,10.0,0.0,32.0
8441a55ffffffff,554.0,47.0,0.0,91.0
8441b29ffffffff,4.0,0.0,0.0,0.0
8441b2dffffffff,2.0,0.0,0.0,0.0
8441b31ffffffff,2.0,2.0,0.0,0.0
8441b37ffffffff,1.0,0.0,0.0,0.0
8441b43ffffffff,852.0,0.0,0.0,41.0
8441b51ffffffff,5.0,1.0,0.0,0.0
8441b53ffffffff,3.0,0.0,0.0,0.0
8441b55ffffffff,160.0,0.0,0.0,7.0
8441b5bffffffff,2.0,0.0,0.0,0.0
8441b5dffffffff,552.0,0.0,0.0,28.0
8441b61ffffffff,6.0,2.0,0.0,3.0
8441b65ffffffff,20.0,3.0,0.0,3.0
8442493ffffffff,7.0,0.0,0.0,0.0
8442db5ffffffff,3.0,0.0,0.0,0.0
844a261ffffffff,2.0,0.0,0.0,0.0
844a26bffffffff,3.0,0.0,0.0,0.0
844a26dffffffff,1.0,0.0,0.0,0.0
844b197ffffffff,4.0,0.0,0.0,0.0
844b1b9ffffffff,1.0,0.0,0.0,0.0
844b261ffffffff,1.0,0.0,0.0,0.0
844b26dffffffff,244.0,19.0,0.0,11.0
844b30bffffffff,12.0,0.0,0.0,1.0
844b339ffffffff,7.0,2.0,0.0,0.0
844b343ffffffff,1.0,0.0,0.0,0.0
844b349ffffffff,3.0,0.0,0.0,0.0
844b34bffffffff,3.0,0.0,0.0,0.0
844b35dffffffff,3.0,1.0,0.0,0.0
844b827ffffffff,5.0,0.0,0.0,0.0
844b841ffffffff,99.0,4.0,0.0,9.0
844b845ffffffff,485.0,14.0,0.0,29.0
844b847ffffffff,27.0,0.0,0.0,0.0
844b849ffffffff,464.0,9.0,0.0,22.0
844b84dffffffff,184.0,15.0,0.0,6.0
844b861ffffffff,101.0,0.0,0.0,0.0
844b863ffffffff,287.0,14.0,0.0,55.0
844b869ffffffff,54.0,4.0,0.0,2.0
844b86dffffffff,3167.0,42.0,0.0,153.0
844b913ffffffff,94.0,0.0,0.0,1.0
844b91bffffffff,64.0,2.0,0.0,2.0
844b933ffffffff,3.0,0.0,0.0,2.0
844b9cdffffffff,671.0,7.0,0.0,23.0
844ba01ffffffff,223.0,9.0,0.0,25.0
844ba03ffffffff,145.0,4.0,0.0,6.0
844ba05ffffffff,957.0,29.0,0.0,80.0
844ba07ffffffff,9.0,0.0,0.0,0.0
844ba09ffffffff,1092.0,33.0,0.0,88.0
844ba0bffffffff,4611.0,149.0,0.0,369.0
844ba0dffffffff,155.0,1.0,0.0,16.0
844ba11ffffffff,59.0,4.0,0.0,2.0
844ba15ffffffff,1331.0,19.0,0.0,68.0
844ba19ffffffff,70.0,7.0,0.0,0.0
844ba1dffffffff,2491.0,74.0,0.0,165.0
844ba21ffffffff,1399.0,14.0,0.0,82.0
844ba25ffffffff,1871.0,54.0,0.0,81.0
844ba27ffffffff,280.0,18.0,0.0,15.0
844ba29ffffffff,1838.0,37.0,0.0,59.0
844ba2bffffffff,2167.0,20.0,0.0,38.0
844ba2dffffffff,1256.0,57.0,0.0,130.0
844ba31ffffffff,93.0,4.0,0.0,11.0
844ba35ffffffff,464.0,11.0,0.0,17.0
844ba39ffffffff,651.0,2.0,0.0,35.0
844ba3dffffffff,1147.0,10.0,0.0,35.0
844ba53ffffffff,30.0,0.0,0.0,0.0
844ba57ffffffff,1063.0,25.0,0.0,39.0
844ba63ffffffff,495.0,3.0,0.0,18.0
844ba67ffffffff,84.0,4.0,0.0,0.0
844ba81ffffffff,10.0,0.0,0.0,0.0
844ba83ffffffff,2.0,0.0,0.0,0.0
844ba85ffffffff,3.0,0.0,0.0,1.0
844ba87ffffffff,18.0,0.0,0.0,0.0
844ba91ffffffff,4.0,0.0,0.0,0.0
844bae1ffffffff,3.0,0.0,0.0,0.0
844bb11ffffffff,2408.0,82.0,0.0,220.0
844bb13ffffffff,1092.0,57.0,0.0,95.0
844bb15ffffffff,6.0,0.0,0.0,0.0
844bb17ffffffff,1232.0,67.0,0.0,118.0
844bb19ffffffff,3632.0,94.0,0.0,150.0
844bb1bffffffff,668.0,8.0,0.0,259.0
844bb51ffffffff,862.0,5.0,0.0,12.0
844bb53ffffffff,3145.0,159.0,0.0,189.0
844bb55ffffffff,18.0,0.0,0.0,4.0
844bb59ffffffff,302.0,0.0,0.0,3.0
8460021ffffffff,17.0,0.0,0.0,0.0
8460025ffffffff,401.0,0.0,0.0,0.0
8460027ffffffff,88.0,0.0,0.0,2.0
846002dffffffff,317.0,0.0,0.0,0.0
8460045ffffffff,6.0,0.0,0.0,0.0
846004dffffffff,121.0,0.0,0.0,0.0
8460061ffffffff,218.0,0.0,0.0,2.0
8460065ffffffff,587.0,0.0,0.0,0.0
8460067ffffffff,131.0,0.0,0.0,0.0
8460069ffffffff,426.0,0.0,0.0,0.0
846006bffffffff,9.0,0.0,0.0,0.0
846006dffffffff,206.0,0.0,0.0,4.0
8460101ffffffff,7.0,0.0,0.0,0.0
8460103ffffffff,40.0,0.0,0.0,0.0
8460105ffffffff,3.0,0.0,0.0,0.0
8460107ffffffff,11.0,0.0,0.0,0.0
8460109ffffffff,6.0,0.0,0.0,0.0
846010bffffffff,4.0,0.0,0.0,0.0
8460111ffffffff,21.0,0.0,0.0,0.0
8460113ffffffff,189.0,0.0,0.0,0.0
8460115ffffffff,29.0,0.0,0.0,0.0
8460117ffffffff,74.0,0.0,0.0,0.0
8460119ffffffff,28.0,0.0,0.0,0.0
846011bffffffff,157.0,0.0,0.0,0.0
846011dffffffff,123.0,0.0,0.0,0.0
8460121ffffffff,6.0,0.0,0.0,0.0
846012bffffffff,2.0,0.0,0.0,0.0
8460131ffffffff,11.0,0.0,0.0,0.0
8460133ffffffff,8.0,0.0,0.0,0.0
8460135ffffffff,9.0,0.0,0.0,0.0
8460137ffffffff,2.0,0.0,0.0,0.0
8460139ffffffff,24.0,0.0,0.0,0.0
846013bffffffff,6.0,0.0,0.0,0.0
846013dffffffff,4.0,0.0,0.0,0.0
8460141ffffffff,54.0,0.0,0.0,0.0
8460143ffffffff,108.0,0.0,0.0,0.0
8460145ffffffff,953.0,11.0,0.0,0.0
8460147ffffffff,46.0,0.0,0.0,0.0
8460149ffffffff,74.0,0.0,0.0,0.0
846014bffffffff,230.0,0.0,0.0,0.0
846014dffffffff,692.0,16.0,0.0,0.0
8460151ffffffff,196.0,0.0,0.0,0.0
8460153ffffffff,143.0,0.0,0.0,2.0
8460155ffffffff,57.0,0.0,0.0,0.0
8460157ffffffff,55.0,0.0,0.0,0.0
8460159ffffffff,136.0,0.0,0.0,0.0
846015bffffffff,287.0,0.0,0.0,0.0
846015dffffffff,1528.0,0.0,0.0,0.0
8460161ffffffff,105.0,0.0,0.0,0.0
8460163ffffffff,4.0,0.0,0.0,0.0
8460165ffffffff,5.0,0.0,0.0,0.0
8460167ffffffff,2.0,0.0,0.0,0.0
8460169ffffffff,2094.0,47.0,0.0,0.0
846016bffffffff,53.0,0.0,0.0,0.0
846016dffffffff,86.0,0.0,0.0,0.0
84601a5ffffffff,2.0,0.0,0.0,0.0
84601cdffffffff,10.0,0.0,0.0,0.0
84601e1ffffffff,21.0,0.0,0.0,0.0
84601e5ffffffff,6.0,0.0,0.0,0.0
84601e7ffffffff,2.0,0.0,0.0,0.0
84601e9ffffffff,861.0,0.0,0.0,0.0
84601edffffffff,24.0,0.0,0.0,0.0
8460221ffffffff,340.0,0.0,0.0,0.0
8460225ffffffff,211.0,0.0,0.0,0.0
8460227ffffffff,487.0,0.0,0.0,0.0
8460229ffffffff,110.0,0.0,0.0,0.0
846022dffffffff,142.0,0.0,0.0,0.0
8460261ffffffff,192.0,0.0,0.0,0.0
8460263ffffffff,286.0,0.0,0.0,0.0
8460265ffffffff,9.0,0.0,0.0,0.0
8460267ffffffff,138.0,0.0,0.0,4.0
8460269ffffffff,83.0,0.0,0.0,0.0
846026bffffffff,10.0,0.0,0.0,0.0
846026dffffffff,106.0,2.0,0.0,0.0
8460301ffffffff,10.0,0.0,0.0,0.0
8460303ffffffff,43.0,0.0,0.0,0.0
8460305ffffffff,13.0,0.0,0.0,0.0
8460307ffffffff,54.0,0.0,0.0,0.0
8460309ffffffff,9.0,0.0,0.0,0.0
846030bffffffff,91.0,0.0,0.0,0.0
8460311ffffffff,896.0,0.0,0.0,11.0
8460313ffffffff,1192.0,0.0,0.0,0.0
8460315ffffffff,660.0,0.0,0.0,2.0
8460317ffffffff,607.0,0.0,0.0,5.0
8460319ffffffff,625.0,0.0,0.0,11.0
846031bffffffff,955.0,0.0,0.0,21.0
846031dffffffff,1948.0,3.0,0.0,0.0
8460321ffffffff,210.0,0.0,0.0,0.0
8460323ffffffff,32.0,0.0,0.0,0.0
8460327ffffffff,37.0,0.0,0.0,0.0
8460329ffffffff,97.0,0.0,0.0,0.0
846032bffffffff,15.0,3.0,0.0,0.0
846032dffffffff,239.0,2.0,0.0,0.0
8460331ffffffff,149.0,0.0,0.0,0.0
8460333ffffffff,253.0,0.0,0.0,0.0
8460335ffffffff,263.0,0.0,0.0,0.0
8460337ffffffff,112.0,0.0,0.0,0.0
8460339ffffffff,425.0,0.0,0.0,0.0
846033bffffffff,1734.0,0.0,0.0,2.0
846033dffffffff,38.0,0.0,0.0,0.0
8460341ffffffff,23.0,4.0,0.0,0.0
8460343ffffffff,141.0,4.0,0.0,0.0
8460345ffffffff,80.0,0.0,0.0,0.0
8460347ffffffff,3.0,0.0,0.0,0.0
8460349ffffffff,29.0,0.0,0.0,0.0
846034bffffffff,4.0,0.0,0.0,0.0
846034dffffffff,13.0,0.0,0.0,0.0
8460351ffffffff,116.0,0.0,0.0,0.0
8460353ffffffff,506.0,0.0,0.0,0.0
8460355ffffffff,8.0,0.0,0.0,0.0
8460357ffffffff,57.0,2.0,0.0,0.0
8460359ffffffff,7.0,0.0,0.0,0.0
846035bffffffff,147.0,0.0,0.0,0.0
846035dffffffff,11.0,0.0,0.0,0.0
8460361ffffffff,31.0,0.0,0.0,0.0
8460363ffffffff,21.0,0.0,0.0,0.0
8460365ffffffff,4.0,0.0,0.0,0.0
8460367ffffffff,203.0,0.0,0.0,0.0
8460369ffffffff,90.0,2.0,0.0,0.0
846036bffffffff,28.0,0.0,0.0,0.0
846036dffffffff,48.0,0.0,0.0,0.0
846081bffffffff,2.0,0.0,0.0,0.0
846081dffffffff,3.0,0.0,0.0,0.0
8460841ffffffff,14.0,0.0,0.0,0.0
8460843ffffffff,3.0,0.0,0.0,0.0
8460845ffffffff,37.0,0.0,0.0,0.0
846084bffffffff,5.0,0.0,0.0,0.0
846084dffffffff,3.0,0.0,0.0,0.0
8460857ffffffff,3.0,0.0,0.0,0.0
846085dffffffff,2.0,0.0,0.0,0.0
846086dffffffff,2.0,0.0,0.0,0.0
8460885ffffffff,121.0,0.0,0.0,0.0
8460887ffffffff,7.0,0.0,0.0,0.0
846088bffffffff,3.0,0.0,0.0,0.0
846088dffffffff,8.0,0.0,0.0,0.0
84608a1ffffffff,1.0,0.0,0.0,0.0
84608a7ffffffff,1.0,0.0,0.0,0.0
84608a9ffffffff,2.0,0.0,0.0,0.0
84608b5ffffffff,15.0,0.0,0.0,0.0
84608b7ffffffff,1.0,0.0,0.0,0.0
84608bdffffffff,2.0,0.0,0.0,0.0
84608cdffffffff,1.0,0.0,0.0,0.0
84608d1ffffffff,2.0,0.0,0.0,0.0
84608d7ffffffff,36.0,0.0,0.0,0.0
84608ddffffffff,2.0,0.0,0.0,0.0
84608e3ffffffff,3.0,0.0,0.0,0.0
84608e5ffffffff,1.0,0.0,0.0,0.0
84608e9ffffffff,8.0,0.0,0.0,0.0
8460901ffffffff,29.0,0.0,0.0,0.0
8460905ffffffff,2.0,0.0,0.0,0.0
846090bffffffff,2.0,0.0,0.0,0.0
8460913ffffffff,3.0,0.0,0.0,0.0
8460915ffffffff,3.0,0.0,0.0,0.0
846091dffffffff,2.0,0.0,0.0,0.0
8460925ffffffff,22.0,0.0,0.0,0.0
8460929ffffffff,1.0,0.0,0.0,0.0
8460931ffffffff,5.0,0.0,0.0,0.0
8460935ffffffff,2.0,0.0,0.0,0.0
8460937ffffffff,3.0,0.0,0.0,0.0
8460939ffffffff,6.0,0.0,0.0,0.0
846094dffffffff,8.0,0.0,0.0,0.0
8460961ffffffff,33.0,0.0,0.0,0.0
8460965ffffffff,16.0,0.0,0.0,0.0
8460969ffffffff,12.0,0.0,0.0,0.0
846096dffffffff,2.0,0.0,0.0,0.0
8460985ffffffff,3.0,0.0,0.0,0.0
8460987ffffffff,3.0,0.0,0.0,0.0
846099bffffffff,9.0,0.0,0.0,0.0
84609e1ffffffff,23.0,0.0,0.0,0.0
84609e3ffffffff,4.0,0.0,0.0,0.0
84609e5ffffffff,3.0,0.0,0.0,0.0
84609ebffffffff,2.0,0.0,0.0,0.0
8460a01ffffffff,2.0,0.0,0.0,0.0
8460a03ffffffff,5.0,0.0,0.0,0.0
8460a07ffffffff,1.0,0.0,0.0,0.0
8460a0dffffffff,47.0,0.0,0.0,0.0
8460a13ffffffff,18.0,0.0,0.0,0.0
8460a1bffffffff,23.0,0.0,0.0,0.0
8460a21ffffffff,8.0,0.0,0.0,0.0
8460a25ffffffff,330.0,0.0,0.0,0.0
8460a27ffffffff,40.0,0.0,0.0,0.0
8460a2dffffffff,2.0,0.0,0.0,0.0
8460a39ffffffff,39.0,0.0,0.0,0.0
8460a3bffffffff,1.0,0.0,0.0,0.0
8460a45ffffffff,1.0,0.0,0.0,0.0
8460a47ffffffff,3.0,0.0,0.0,0.0
8460a49ffffffff,4.0,0.0,0.0,0.0
8460a4bffffffff,1.0,0.0,0.0,0.0
8460a51ffffffff,4.0,0.0,0.0,0.0
8460a59ffffffff,4.0,0.0,0.0,0.0
8460a61ffffffff,125.0,0.0,0.0,0.0
8460a63ffffffff,10.0,0.0,0.0,0.0
8460a67ffffffff,2.0,0.0,0.0,0.0
8460a6bffffffff,6.0,0.0,0.0,0.0
8460a83ffffffff,25.0,0.0,0.0,0.0
8460a87ffffffff,2.0,0.0,0.0,0.0
8460a89ffffffff,128.0,6.0,0.0,0.0
8460a8bffffffff,36.0,0.0,0.0,0.0
8460a91ffffffff,440.0,0.0,0.0,0.0
8460a95ffffffff,5.0,0.0,0.0,0.0
8460a97ffffffff,25.0,0.0,0.0,0.0
8460a99ffffffff,138.0,0.0,0.0,0.0
8460a9bffffffff,1.0,0.0,0.0,0.0
8460a9dffffffff,160.0,0.0,0.0,0.0
