cell_id,Motacilla citreola,Motacilla citreola citreola/werae,Motacilla citreola calcarata
843c95bffffffff,2.0,0.0,0.0
843c967ffffffff,3.0,0.0,0.0
843c9c3ffffffff,1.0,0.0,0.0
843c9c5ffffffff,8.0,0.0,0.0
843c9d9ffffffff,250.0,0.0,0.0
843c9ddffffffff,32.0,0.0,0.0
843c9e9ffffffff,4.0,0.0,0.0
843ca23ffffffff,2.0,0.0,0.0
843ca25ffffffff,5.0,0.0,0.0
843ca3bffffffff,3.0,0.0,0.0
843ca45ffffffff,7.0,0.0,0.0
843ca87ffffffff,5.0,0.0,0.0
843ca8dffffffff,2.0,0.0,0.0
843ca91ffffffff,1.0,0.0,0.0
843ca93ffffffff,3.0,0.0,0.0
843ca95ffffffff,2.0,0.0,0.0
843ca97ffffffff,45.0,0.0,0.0
843cabbffffffff,5.0,0.0,0.0
843cb03ffffffff,9.0,0.0,0.0
843cb0bffffffff,3.0,0.0,0.0
843cb11ffffffff,14.0,0.0,0.0
843cb13ffffffff,3.0,0.0,0.0
843cb15ffffffff,21.0,0.0,0.0
843cb19ffffffff,4.0,0.0,0.0
843cb1dffffffff,369.0,0.0,0.0
843cb29ffffffff,2.0,0.0,0.0
843cb2bffffffff,2.0,0.0,0.0
843cb31ffffffff,5.0,0.0,0.0
843cb39ffffffff,13.0,0.0,0.0
843cb3dffffffff,1.0,0.0,0.0
843cb41ffffffff,2.0,0.0,0.0
843cb47ffffffff,1.0,0.0,0.0
843cb4dffffffff,3.0,0.0,0.0
843cb5dffffffff,16.0,0.0,0.0
843cb65ffffffff,4.0,0.0,0.0
843cc05ffffffff,3.0,0.0,0.0
843cc0dffffffff,3.0,0.0,0.0
843cc21ffffffff,7.0,0.0,0.0
843cc29ffffffff,1.0,0.0,0.0
843cc2dffffffff,6.0,0.0,0.0
843cc41ffffffff,2.0,0.0,0.0
843cc43ffffffff,9.0,0.0,0.0
843cc47ffffffff,17.0,0.0,0.0
843cc49ffffffff,4.0,0.0,0.0
843cc4bffffffff,23.0,0.0,0.0
843cc51ffffffff,1.0,0.0,0.0
843cc55ffffffff,7.0,0.0,0.0
843cc5bffffffff,2.0,0.0,0.0
843cc5dffffffff,2.0,0.0,0.0
843cc67ffffffff,11.0,0.0,0.0
843cc6bffffffff,60.0,0.0,0.0
843cc6dffffffff,4.0,0.0,0.0
843cc83ffffffff,2.0,0.0,0.0
843cca1ffffffff,5.0,0.0,0.0
843ccd5ffffffff,2.0,0.0,0.0
843cd13ffffffff,2.0,0.0,0.0
843cd1bffffffff,8.0,0.0,0.0
843cd4bffffffff,3.0,0.0,0.0
843cd51ffffffff,1.0,0.0,0.0
843cd5bffffffff,3.0,0.0,0.0
843cd91ffffffff,24.0,0.0,0.0
843cd9bffffffff,3.0,0.0,0.0
843cdbbffffffff,5.0,0.0,0.0
843cdc5ffffffff,2.0,0.0,0.0
843ce01ffffffff,3.0,0.0,0.0
843ce03ffffffff,106.0,0.0,0.0
843ce09ffffffff,3.0,0.0,0.0
843ce0bffffffff,5.0,0.0,0.0
843ce11ffffffff,115.0,0.0,0.0
843ce13ffffffff,13.0,0.0,0.0
843ce15ffffffff,542.0,0.0,0.0
843ce19ffffffff,3.0,0.0,0.0
843ce1bffffffff,35.0,0.0,0.0
843ce1dffffffff,124.0,0.0,0.0
843ce2dffffffff,5.0,0.0,0.0
843ce31ffffffff,4.0,0.0,0.0
843ce3bffffffff,4.0,0.0,0.0
843ce3dffffffff,10.0,0.0,0.0
843ce41ffffffff,3.0,0.0,0.0
843ce43ffffffff,35.0,0.0,0.0
843ce45ffffffff,6.0,0.0,0.0
843ce47ffffffff,2.0,0.0,0.0
843ce4dffffffff,5.0,0.0,0.0
843ce55ffffffff,79.0,0.0,0.0
843ce57ffffffff,111.0,0.0,0.0
843ce5dffffffff,1.0,0.0,0.0
843cea1ffffffff,39.0,0.0,0.0
843cea5ffffffff,2.0,0.0,0.0
843cea7ffffffff,34.0,0.0,0.0
843ceb5ffffffff,4.0,0.0,0.0
843cebbffffffff,4.0,0.0,0.0
843cec1ffffffff,573.0,0.0,0.0
843cec3ffffffff,208.0,0.0,0.0
843cec5ffffffff,4.0,0.0,0.0
843cec9ffffffff,28.0,0.0,0.0
843cecbffffffff,2.0,0.0,0.0
843cecdffffffff,73.0,0.0,0.0
843ced1ffffffff,43.0,0.0,0.0
843ced5ffffffff,16.0,0.0,0.0
843ced9ffffffff,18.0,0.0,0.0
843cedbffffffff,6.0,0.0,0.0
843ceddffffffff,21.0,0.0,0.0
843cf05ffffffff,5.0,0.0,0.0
843cf0bffffffff,11.0,0.0,0.0
843cf0dffffffff,76.0,0.0,0.0
843cf11ffffffff,124.0,0.0,0.0
843cf13ffffffff,8.0,0.0,0.0
843cf15ffffffff,10.0,0.0,0.0
843cf17ffffffff,55.0,0.0,0.0
843cf19ffffffff,3.0,0.0,0.0
843cf21ffffffff,8.0,0.0,0.0
843cf25ffffffff,1.0,0.0,0.0
843cf27ffffffff,24.0,0.0,0.0
843cf29ffffffff,932.0,38.0,2.0
843cf2bffffffff,2.0,0.0,0.0
843cf2dffffffff,516.0,0.0,0.0
843cf35ffffffff,8.0,0.0,0.0
843cf41ffffffff,18.0,0.0,0.0
843cf43ffffffff,93.0,0.0,0.0
843cf47ffffffff,13.0,0.0,0.0
843cf5bffffffff,3.0,0.0,0.0
843cf5dffffffff,4.0,0.0,0.0
843cf61ffffffff,12.0,0.0,0.0
843cf67ffffffff,16.0,0.0,0.0
843cf69ffffffff,1.0,0.0,0.0
843cf6bffffffff,1.0,0.0,0.0
843cf6dffffffff,3.0,0.0,0.0
843d005ffffffff,303.0,0.0,12.0
843d009ffffffff,33.0,0.0,3.0
843d00dffffffff,90.0,0.0,2.0
843d025ffffffff,2.0,0.0,0.0
843d02dffffffff,4.0,0.0,0.0
843d041ffffffff,41.0,0.0,1.0
843d043ffffffff,94.0,0.0,4.0
843d045ffffffff,49.0,0.0,0.0
843d047ffffffff,1.0,0.0,0.0
843d049ffffffff,113.0,0.0,3.0
843d04bffffffff,2.0,0.0,0.0
843d04dffffffff,495.0,0.0,56.0
843d063ffffffff,11.0,0.0,0.0
843d065ffffffff,14.0,0.0,0.0
843d067ffffffff,14.0,0.0,0.0
843d069ffffffff,2.0,0.0,0.0
843d06bffffffff,219.0,0.0,11.0
843d06dffffffff,2.0,0.0,0.0
843d101ffffffff,4.0,0.0,0.0
843d107ffffffff,125.0,0.0,0.0
843d109ffffffff,2.0,0.0,0.0
843d10dffffffff,11.0,0.0,0.0
843d119ffffffff,8.0,0.0,0.0
843d123ffffffff,2.0,0.0,0.0
843d12dffffffff,2.0,0.0,0.0
843d135ffffffff,77.0,0.0,0.0
843d137ffffffff,25.0,0.0,0.0
843d139ffffffff,7.0,0.0,0.0
843d13dffffffff,63.0,0.0,0.0
843d145ffffffff,6.0,0.0,0.0
843d147ffffffff,58.0,0.0,0.0
843d149ffffffff,10.0,0.0,0.0
843d14dffffffff,3.0,0.0,0.0
843d153ffffffff,5.0,0.0,0.0
843d15bffffffff,30.0,0.0,0.0
843d15dffffffff,1.0,0.0,0.0
843d165ffffffff,5.0,0.0,0.0
843d167ffffffff,44.0,0.0,0.0
843d169ffffffff,6.0,0.0,0.0
843d16bffffffff,49.0,0.0,0.0
843d1a9ffffffff,3.0,0.0,0.0
843d223ffffffff,89.0,0.0,10.0
843d227ffffffff,21.0,0.0,0.0
843d229ffffffff,2.0,0.0,0.0
843d22dffffffff,4.0,0.0,0.0
843d265ffffffff,2.0,0.0,0.0
843d26dffffffff,1.0,0.0,0.0
843d303ffffffff,2.0,0.0,0.0
843d305ffffffff,4.0,0.0,0.0
843d307ffffffff,4.0,0.0,0.0
843d30dffffffff,6.0,0.0,0.0
843d311ffffffff,3.0,0.0,0.0
843d313ffffffff,2.0,0.0,0.0
843d31dffffffff,4.0,0.0,0.0
843d321ffffffff,6.0,0.0,0.0
843d323ffffffff,136.0,0.0,0.0
843d325ffffffff,32.0,0.0,0.0
843d327ffffffff,3.0,0.0,0.0
843d32bffffffff,19.0,0.0,0.0
843d333ffffffff,11.0,0.0,0.0
843d335ffffffff,12.0,0.0,0.0
843d33bffffffff,6.0,0.0,0.0
843d343ffffffff,1.0,0.0,0.0
843d349ffffffff,1.0,0.0,0.0
843d34bffffffff,91.0,0.0,0.0
843d34dffffffff,1.0,0.0,0.0
843d351ffffffff,3.0,0.0,0.0
843d353ffffffff,18.0,0.0,4.0
843d355ffffffff,7.0,0.0,0.0
843d359ffffffff,34.0,0.0,0.0
843d35bffffffff,10.0,0.0,0.0
843d35dffffffff,73.0,0.0,0.0
843d361ffffffff,2.0,0.0,0.0
843d363ffffffff,105.0,0.0,0.0
843d36bffffffff,35.0,0.0,0.0
843d497ffffffff,2.0,0.0,0.0
843d61bffffffff,2.0,0.0,0.0
843d805ffffffff,1.0,0.0,0.0
843d80bffffffff,2.0,0.0,0.0
843d81bffffffff,2.0,0.0,0.0
843d845ffffffff,37.0,0.0,0.0
843d847ffffffff,2.0,0.0,0.0
843d84dffffffff,5.0,0.0,0.0
843d851ffffffff,51.0,0.0,0.0
843d853ffffffff,57.0,0.0,0.0
843d855ffffffff,4.0,0.0,0.0
843d859ffffffff,72.0,0.0,0.0
843d85bffffffff,20.0,0.0,0.0
843d85dffffffff,12.0,0.0,0.0
843d861ffffffff,2.0,0.0,0.0
843d883ffffffff,2.0,0.0,0.0
843d899ffffffff,5.0,0.0,0.0
843d8b1ffffffff,28.0,0.0,0.0
843d8b7ffffffff,1.0,0.0,0.0
843d8b9ffffffff,3.0,0.0,0.0
843d8bdffffffff,2.0,0.0,0.0
843d8c1ffffffff,18.0,0.0,0.0
843d8c3ffffffff,2.0,0.0,0.0
843d8d1ffffffff,6.0,0.0,0.0
843d8d5ffffffff,62.0,0.0,0.0
843d8ddffffffff,27.0,0.0,0.0
843d90dffffffff,6.0,0.0,0.0
843d911ffffffff,7.0,2.0,0.0
843d915ffffffff,41.0,1.0,0.0
843d929ffffffff,26.0,0.0,0.0
843d933ffffffff,16.0,0.0,0.0
843d93bffffffff,2.0,0.0,0.0
843d963ffffffff,24.0,1.0,0.0
843d967ffffffff,81.0,2.0,0.0
843d96bffffffff,6.0,0.0,0.0
843d981ffffffff,3.0,0.0,0.0
843d983ffffffff,8.0,0.0,0.0
843d985ffffffff,4.0,0.0,0.0
843d987ffffffff,36.0,0.0,0.0
843d98dffffffff,16.0,0.0,0.0
843d9a5ffffffff,12.0,0.0,0.0
843d9a7ffffffff,10.0,0.0,0.0
843d9adffffffff,4.0,0.0,0.0
843d9b7ffffffff,29.0,0.0,0.0
843d9b9ffffffff,45.0,2.0,0.0
843d9bbffffffff,3.0,0.0,0.0
843d9bdffffffff,4.0,0.0,0.0
843d9d1ffffffff,11.0,0.0,0.0
843d9d3ffffffff,3.0,0.0,0.0
843d9e5ffffffff,42.0,0.0,0.0
843d9e7ffffffff,10.0,0.0,0.0
843d9edffffffff,2.0,0.0,0.0
843da03ffffffff,1.0,0.0,0.0
843da07ffffffff,2.0,0.0,0.0
843da0bffffffff,7.0,0.0,0.0
843da11ffffffff,941.0,0.0,0.0
843da13ffffffff,398.0,0.0,0.0
843da15ffffffff,19.0,0.0,0.0
843da17ffffffff,13.0,0.0,0.0
843da19ffffffff,133.0,0.0,0.0
843da1bffffffff,309.0,0.0,0.0
843da1dffffffff,1168.0,0.0,0.0
843da21ffffffff,11.0,0.0,0.0
843da23ffffffff,1.0,0.0,0.0
843da25ffffffff,26.0,0.0,0.0
843da2dffffffff,4.0,0.0,0.0
843da33ffffffff,35.0,0.0,0.0
843da37ffffffff,757.0,0.0,0.0
843da3bffffffff,2.0,0.0,0.0
843da3dffffffff,1.0,0.0,0.0
843da53ffffffff,5.0,0.0,0.0
843da57ffffffff,113.0,0.0,0.0
843da69ffffffff,15.0,0.0,0.0
843da6dffffffff,1.0,0.0,0.0
843da81ffffffff,18.0,0.0,0.0
843da89ffffffff,3.0,0.0,0.0
843da8bffffffff,7.0,0.0,0.0
843da8dffffffff,1.0,0.0,0.0
843da91ffffffff,5.0,0.0,0.0
843da93ffffffff,2.0,0.0,0.0
843da95ffffffff,11.0,0.0,0.0
843da97ffffffff,36.0,0.0,0.0
843da99ffffffff,15.0,0.0,0.0
843da9dffffffff,2.0,0.0,0.0
843daa1ffffffff,9.0,0.0,0.0
843daa5ffffffff,27.0,0.0,0.0
843daa7ffffffff,9.0,0.0,0.0
843dab5ffffffff,6.0,0.0,0.0
843dab9ffffffff,1.0,0.0,0.0
843dac3ffffffff,3.0,0.0,0.0
843dac5ffffffff,5.0,0.0,0.0
843dac9ffffffff,143.0,0.0,0.0
843dacbffffffff,5.0,0.0,0.0
843dad1ffffffff,13.0,0.0,0.0
843dad5ffffffff,84.0,0.0,0.0
843dad7ffffffff,19.0,0.0,0.0
843dad9ffffffff,11.0,0.0,0.0
843daddffffffff,129.0,0.0,0.0
843dae1ffffffff,14.0,0.0,0.0
843dae3ffffffff,2.0,0.0,0.0
843dae5ffffffff,3.0,0.0,0.0
843dae7ffffffff,9.0,0.0,0.0
843daebffffffff,5.0,0.0,0.0
843daedffffffff,2.0,0.0,0.0
843db01ffffffff,2.0,0.0,0.0
843db05ffffffff,2.0,0.0,0.0
843db13ffffffff,69.0,0.0,0.0
843db1bffffffff,1.0,0.0,0.0
843db23ffffffff,1.0,0.0,0.0
843db25ffffffff,10.0,0.0,0.0
843db29ffffffff,15.0,0.0,0.0
843db2dffffffff,54.0,0.0,0.0
843db31ffffffff,2.0,0.0,0.0
843db33ffffffff,3.0,0.0,0.0
843db35ffffffff,44.0,0.0,0.0
843db37ffffffff,24.0,0.0,0.0
843db39ffffffff,1.0,0.0,0.0
843db3bffffffff,5.0,0.0,0.0
843db3dffffffff,4.0,0.0,0.0
843db43ffffffff,2.0,0.0,0.0
843db49ffffffff,2.0,0.0,0.0
843db4dffffffff,2.0,0.0,0.0
843db51ffffffff,3.0,0.0,0.0
843db57ffffffff,2.0,0.0,0.0
843db5bffffffff,4.0,0.0,0.0
843db61ffffffff,4.0,0.0,0.0
843db63ffffffff,4.0,0.0,0.0
843db67ffffffff,86.0,0.0,0.0
843db6dffffffff,1.0,0.0,0.0
843e689ffffffff,585.0,55.0,0.0
843e68dffffffff,7.0,0.0,0.0
843e6c3ffffffff,35.0,2.0,0.0
843e6c9ffffffff,5.0,0.0,0.0
843e6cbffffffff,7.0,0.0,0.0
843f4d1ffffffff,5.0,0.0,0.0
843f4d3ffffffff,11.0,0.0,0.0
843f62bffffffff,2.0,0.0,0.0
843f681ffffffff,25.0,0.0,0.0
843f6e3ffffffff,2.0,0.0,0.0
8440041ffffffff,1.0,0.0,0.0
84402d7ffffffff,12.0,0.0,0.0
8440401ffffffff,1.0,0.0,0.0
8440403ffffffff,17.0,0.0,0.0
8440413ffffffff,5.0,0.0,0.0
8440431ffffffff,4.0,0.0,0.0
8440435ffffffff,4.0,0.0,0.0
8440439ffffffff,20.0,0.0,0.0
8440499ffffffff,20.0,0.0,0.0
844049dffffffff,2.0,0.0,0.0
84404c1ffffffff,8.0,0.0,0.0
84404c5ffffffff,4.0,0.0,0.0
84404c9ffffffff,2.0,0.0,0.0
84404cbffffffff,89.0,0.0,2.0
84404ddffffffff,88.0,0.0,0.0
844054dffffffff,5.0,0.0,0.0
844058dffffffff,1.0,0.0,0.0
844061bffffffff,2.0,0.0,0.0
84406b1ffffffff,1.0,0.0,0.0
84406b7ffffffff,10.0,0.0,0.0
8440711ffffffff,2.0,0.0,0.0
8440715ffffffff,2.0,0.0,0.0
8440717ffffffff,1.0,0.0,0.0
844071dffffffff,2.0,0.0,0.0
8440899ffffffff,3.0,0.0,0.0
844096bffffffff,1.0,0.0,0.0
8440c05ffffffff,2.0,0.0,0.0
8440c0dffffffff,2.0,0.0,0.0
8440c15ffffffff,7.0,0.0,0.0
8440c27ffffffff,2.0,0.0,0.0
8440c29ffffffff,8.0,0.0,2.0
8440c2dffffffff,2.0,0.0,0.0
8440c31ffffffff,8.0,0.0,4.0
8440c35ffffffff,5.0,0.0,1.0
8440c39ffffffff,4.0,0.0,2.0
8440c3dffffffff,1.0,0.0,0.0
8440c59ffffffff,7.0,0.0,0.0
8440c6dffffffff,6.0,0.0,2.0
8440dc1ffffffff,19.0,0.0,0.0
8440dc3ffffffff,2.0,0.0,0.0
8440dc9ffffffff,2.0,0.0,2.0
8440e13ffffffff,4.0,0.0,0.0
8440e33ffffffff,2.0,0.0,0.0
8440e37ffffffff,2.0,0.0,0.0
84411cbffffffff,23.0,0.0,0.0
84411ddffffffff,4.0,0.0,0.0
84414d9ffffffff,1.0,0.0,0.0
844158dffffffff,1.0,0.0,0.0
84415cbffffffff,2.0,0.0,0.0
8441655ffffffff,1.0,0.0,0.0
84416b7ffffffff,1.0,0.0,0.0
8441a55ffffffff,2.0,0.0,0.0
8441b43ffffffff,96.0,0.0,0.0
8441b5dffffffff,19.0,0.0,0.0
8442069ffffffff,3.0,0.0,0.0
8442221ffffffff,7.0,0.0,0.0
8442253ffffffff,4.0,0.0,0.0
8442311ffffffff,5.0,0.0,0.0
844231dffffffff,6.0,0.0,0.0
8442331ffffffff,3.0,0.0,0.0
8442481ffffffff,2.0,0.0,0.0
8442483ffffffff,2.0,0.0,0.0
844248bffffffff,2.0,0.0,0.0
8442491ffffffff,6.0,0.0,0.0
8442493ffffffff,121.0,0.0,0.0
8442499ffffffff,57.0,0.0,0.0
844249bffffffff,11.0,0.0,0.0
844249dffffffff,4.0,0.0,0.0
84424a1ffffffff,4.0,0.0,0.0
84424d7ffffffff,2.0,0.0,0.0
8442515ffffffff,37.0,0.0,0.0
8442517ffffffff,2.0,0.0,0.0
8442531ffffffff,7.0,0.0,0.0
8442533ffffffff,13.0,0.0,0.0
8442545ffffffff,8.0,0.0,0.0
844258bffffffff,5.0,0.0,0.0
8442599ffffffff,3.0,0.0,0.0
844259dffffffff,5.0,0.0,0.0
84425a5ffffffff,2.0,0.0,0.0
84425a7ffffffff,11.0,0.0,0.0
84425a9ffffffff,4.0,0.0,0.0
84425d3ffffffff,4.0,0.0,0.0
84425e7ffffffff,2.0,0.0,0.0
8442695ffffffff,16.0,0.0,0.0
8442699ffffffff,1.0,0.0,0.0
844269bffffffff,12.0,0.0,0.0
8442c01ffffffff,80.0,0.0,0.0
8442c05ffffffff,39.0,0.0,0.0
8442c07ffffffff,67.0,0.0,0.0
8442c0bffffffff,2.0,0.0,0.0
8442c0dffffffff,91.0,0.0,0.0
8442c11ffffffff,8.0,0.0,0.0
8442c13ffffffff,182.0,0.0,0.0
8442c17ffffffff,2.0,0.0,0.0
8442c1bffffffff,24.0,0.0,0.0
8442c1dffffffff,2.0,0.0,0.0
8442c21ffffffff,4.0,0.0,0.0
8442c27ffffffff,40.0,0.0,0.0
8442c29ffffffff,1.0,0.0,0.0
8442c2bffffffff,4.0,0.0,0.0
8442c2dffffffff,51.0,0.0,0.0
8442c33ffffffff,1.0,0.0,0.0
8442c35ffffffff,1.0,0.0,0.0
8442c39ffffffff,29.0,0.0,0.0
8442c3bffffffff,6.0,0.0,0.0
8442c3dffffffff,2.0,0.0,0.0
8442c41ffffffff,34.0,0.0,0.0
8442c43ffffffff,30.0,0.0,0.0
8442c47ffffffff,7.0,0.0,0.0
8442c49ffffffff,5.0,0.0,0.0
8442c4bffffffff,135.0,0.0,0.0
8442c4dffffffff,10.0,0.0,0.0
8442c53ffffffff,8.0,0.0,0.0
8442c59ffffffff,4.0,0.0,0.0
8442c5dffffffff,31.0,0.0,0.0
8442c61ffffffff,13.0,0.0,0.0
8442c67ffffffff,8.0,0.0,0.0
8442c69ffffffff,2.0,0.0,0.0
8442c6dffffffff,9.0,0.0,0.0
8442c83ffffffff,1.0,0.0,0.0
8442c8bffffffff,2.0,0.0,0.0
8442c91ffffffff,2.0,0.0,0.0
8442c95ffffffff,4.0,0.0,0.0
8442c99ffffffff,4.0,0.0,0.0
8442ca1ffffffff,1.0,0.0,0.0
8442ca5ffffffff,11.0,0.0,0.0
8442ca7ffffffff,6.0,0.0,0.0
8442ca9ffffffff,7.0,0.0,0.0
8442cabffffffff,77.0,0.0,0.0
8442cb5ffffffff,4.0,0.0,0.0
8442cb9ffffffff,20.0,0.0,0.0
8442cbdffffffff,3.0,0.0,0.0
8442cc5ffffffff,99.0,0.0,0.0
8442cc7ffffffff,86.0,0.0,0.0
8442ccbffffffff,4.0,0.0,0.0
8442ccdffffffff,3.0,0.0,0.0
8442cd1ffffffff,10.0,0.0,0.0
8442cd3ffffffff,20.0,0.0,0.0
8442cd5ffffffff,1.0,0.0,0.0
8442cd7ffffffff,7.0,0.0,0.0
8442cdbffffffff,32.0,0.0,0.0
8442cddffffffff,22.0,0.0,0.0
8442ce1ffffffff,10.0,0.0,0.0
8442ce3ffffffff,70.0,0.0,0.0
8442ce7ffffffff,40.0,0.0,0.0
8442ce9ffffffff,563.0,0.0,0.0
8442cebffffffff,76.0,0.0,0.0
8442cedffffffff,2.0,0.0,0.0
8442d13ffffffff,14.0,0.0,0.0
8442d1bffffffff,7.0,0.0,0.0
8442d5bffffffff,5.0,0.0,0.0
8442d89ffffffff,2.0,0.0,0.0
8442d93ffffffff,4.0,0.0,0.0
8442d95ffffffff,6.0,0.0,0.0
8442d97ffffffff,4.0,0.0,0.0
8442d99ffffffff,4.0,0.0,0.0
8442d9bffffffff,2.0,0.0,0.0
8442d9dffffffff,10.0,0.0,0.0
8442db5ffffffff,42.0,0.0,0.0
8442db7ffffffff,2.0,0.0,0.0
8442dbdffffffff,11.0,0.0,0.0
8442dc3ffffffff,56.0,0.0,0.0
8442dc5ffffffff,5.0,0.0,0.0
8442dc9ffffffff,7.0,0.0,0.0
8442dcbffffffff,7.0,0.0,0.0
8442dcdffffffff,26.0,0.0,0.0
8442dd1ffffffff,42.0,0.0,0.0
8442dd5ffffffff,2.0,0.0,0.0
8442dd7ffffffff,2.0,0.0,0.0
8442dd9ffffffff,60.0,0.0,0.0
8442e05ffffffff,1.0,0.0,0.0
8442e0dffffffff,4.0,0.0,0.0
8442e23ffffffff,1.0,0.0,0.0
8442e27ffffffff,6.0,0.0,0.0
8442e37ffffffff,3.0,0.0,0.0
8442e41ffffffff,11.0,0.0,0.0
8442e45ffffffff,12.0,0.0,0.0
8442e6bffffffff,2.0,0.0,0.0
8442ea1ffffffff,4.0,0.0,0.0
8442ea5ffffffff,1.0,0.0,0.0
8442ea9ffffffff,1.0,0.0,0.0
8442eabffffffff,4.0,0.0,0.0
8442eb1ffffffff,9.0,0.0,0.0
8442eb3ffffffff,5.0,0.0,0.0
8442eb5ffffffff,12.0,0.0,0.0
8442ebbffffffff,3.0,0.0,0.0
8442edbffffffff,2.0,0.0,0.0
8442ee1ffffffff,1.0,0.0,0.0
8443133ffffffff,2.0,0.0,0.0
844315dffffffff,3.0,0.0,0.0
844318dffffffff,2.0,0.0,0.0
84431adffffffff,2.0,0.0,0.0
84431e1ffffffff,3.0,0.0,0.0
84431e3ffffffff,13.0,0.0,0.0
84431e9ffffffff,52.0,0.0,0.0
8443241ffffffff,4.0,0.0,0.0
8443259ffffffff,7.0,0.0,0.0
844325dffffffff,2.0,0.0,0.0
84432e7ffffffff,2.0,0.0,0.0
8443311ffffffff,1.0,0.0,0.0
8443501ffffffff,5.0,0.0,0.0
8443601ffffffff,3.0,0.0,0.0
8443603ffffffff,41.0,0.0,0.0
844360bffffffff,25.0,0.0,0.0
8443611ffffffff,7.0,0.0,0.0
844361dffffffff,5.0,0.0,0.0
844363dffffffff,2.0,0.0,0.0
844372bffffffff,2.0,0.0,0.0
8443889ffffffff,5.0,0.0,0.0
84438c1ffffffff,1.0,0.0,0.0
84438c3ffffffff,52.0,18.0,0.0
84438c9ffffffff,1.0,0.0,0.0
8443961ffffffff,2.0,0.0,0.0
844396dffffffff,35.0,12.0,0.0
8443981ffffffff,2.0,0.0,0.0
8443983ffffffff,21.0,3.0,0.0
844398dffffffff,5.0,3.0,0.0
8443a03ffffffff,47.0,0.0,0.0
8443a07ffffffff,4.0,0.0,0.0
8443a0dffffffff,6.0,0.0,0.0
8443a13ffffffff,162.0,10.0,0.0
8443a15ffffffff,13.0,0.0,0.0
8443a17ffffffff,59.0,0.0,0.0
8443a29ffffffff,1.0,0.0,0.0
8443a33ffffffff,73.0,2.0,0.0
8443a39ffffffff,72.0,8.0,0.0
8443a63ffffffff,6.0,1.0,0.0
8443a89ffffffff,3.0,0.0,0.0
8443a8dffffffff,4.0,0.0,0.0
8443a93ffffffff,2.0,0.0,0.0
8443a99ffffffff,1.0,0.0,0.0
8443aa9ffffffff,20.0,1.0,0.0
8443ac1ffffffff,10.0,0.0,0.0
8443ac3ffffffff,40.0,2.0,0.0
8443ac7ffffffff,18.0,0.0,0.0
8443acbffffffff,43.0,2.0,0.0
8443acdffffffff,129.0,15.0,0.0
8443ae1ffffffff,5.0,0.0,0.0
8443ae3ffffffff,2.0,0.0,0.0
8443ae5ffffffff,435.0,10.0,0.0
8443aebffffffff,2.0,0.0,0.0
8443aedffffffff,14.0,0.0,0.0
8443b53ffffffff,1.0,0.0,0.0
844b861ffffffff,1.0,0.0,0.0
844b863ffffffff,4.0,0.0,0.0
844ba05ffffffff,10.0,0.0,0.0
844ba0bffffffff,23.0,0.0,0.0
844ba15ffffffff,1.0,0.0,0.0
844ba1dffffffff,19.0,0.0,0.0
844ba2bffffffff,1.0,0.0,0.0
844ba39ffffffff,2.0,0.0,0.0
844ba57ffffffff,6.0,0.0,0.0
844bb11ffffffff,6.0,0.0,0.0
844bb17ffffffff,3.0,0.0,0.0
844bb19ffffffff,2.0,0.0,0.0
844bb59ffffffff,1.0,0.0,0.0
8452025ffffffff,3.0,0.0,0.0
84521c5ffffffff,2.0,0.0,0.0
84521e9ffffffff,3.0,0.0,0.0
84524c9ffffffff,1.0,0.0,0.0
84524d3ffffffff,102.0,28.0,0.0
84524d7ffffffff,28.0,2.0,0.0
8452697ffffffff,3.0,3.0,0.0
845269bffffffff,2.0,2.0,0.0
845312bffffffff,2.0,0.0,0.0
845326bffffffff,3.0,0.0,0.0
8453451ffffffff,2.0,0.0,0.0
84534d5ffffffff,39.0,3.0,0.0
84534d9ffffffff,4.0,0.0,0.0
84534dbffffffff,2.0,0.0,0.0
8453551ffffffff,2.0,0.0,0.0
8453631ffffffff,6.0,0.0,0.0
84536a3ffffffff,15.0,0.0,0.0
84536e7ffffffff,1.0,0.0,0.0
8453adbffffffff,1.0,0.0,0.0
846026dffffffff,3.0,0.0,0.0
8460321ffffffff,5.0,0.0,0.0
8460325ffffffff,1.0,0.0,0.0
8460329ffffffff,12.0,0.0,0.0
846032bffffffff,2.0,0.0,0.0
8460343ffffffff,10.0,0.0,0.0
8460345ffffffff,3.0,0.0,0.0
846035bffffffff,1.0,0.0,0.0
8460367ffffffff,6.0,0.0,0.0
8460369ffffffff,17.0,0.0,0.0
846036bffffffff,3.0,0.0,0.0
846036dffffffff,4.0,0.0,0.0
8460815ffffffff,2.0,0.0,0.0
846081bffffffff,2.0,0.0,0.0
846082bffffffff,4.0,0.0,0.0
8460857ffffffff,3.0,0.0,0.0
846086dffffffff,9.0,0.0,0.0
8460885ffffffff,30.0,0.0,0.0
8460887ffffffff,9.0,0.0,0.0
846088dffffffff,4.0,0.0,0.0
84608a3ffffffff,3.0,0.0,0.0
84608b1ffffffff,2.0,0.0,0.0
84608b5ffffffff,150.0,0.0,0.0
84608b7ffffffff,4.0,0.0,0.0
84608b9ffffffff,2.0,0.0,0.0
84608bdffffffff,12.0,0.0,0.0
84608e1ffffffff,3.0,0.0,0.0
84608e3ffffffff,16.0,0.0,0.0
84608e5ffffffff,24.0,0.0,0.0
84608e9ffffffff,71.0,0.0,0.0
