cell_id,Larus canus,Larus canus canus,Larus canus heinei,Larus canus kamtschatschensis
841e0adffffffff,17.0,4.0,0.0,0.0
841e0b3ffffffff,2.0,0.0,0.0,0.0
841e0bdffffffff,3.0,0.0,0.0,0.0
841e0c3ffffffff,12.0,0.0,0.0,0.0
841e0e1ffffffff,13.0,9.0,0.0,0.0
841e0e3ffffffff,27.0,11.0,0.0,0.0
841e0e5ffffffff,4.0,0.0,0.0,0.0
841e0e7ffffffff,150.0,42.0,0.0,0.0
841e0ebffffffff,2.0,0.0,0.0,0.0
841e107ffffffff,1.0,0.0,0.0,0.0
841e10bffffffff,14.0,0.0,0.0,0.0
841e113ffffffff,40.0,11.0,0.0,0.0
841e115ffffffff,4.0,0.0,0.0,0.0
841e117ffffffff,8.0,0.0,0.0,0.0
841e11dffffffff,3.0,0.0,0.0,0.0
841e121ffffffff,6.0,0.0,0.0,0.0
841e125ffffffff,8.0,0.0,0.0,0.0
841e129ffffffff,66.0,0.0,0.0,0.0
841e131ffffffff,20.0,1.0,0.0,0.0
841e137ffffffff,27.0,0.0,0.0,0.0
841e139ffffffff,49.0,0.0,0.0,0.0
841e13bffffffff,20.0,0.0,0.0,0.0
841e13dffffffff,28.0,0.0,0.0,0.0
841e153ffffffff,16.0,0.0,0.0,0.0
841e15bffffffff,4.0,0.0,0.0,0.0
841e163ffffffff,1.0,0.0,0.0,0.0
841e195ffffffff,8.0,0.0,0.0,0.0
841e1b3ffffffff,75.0,16.0,0.0,0.0
841e1b7ffffffff,3.0,0.0,0.0,0.0
841e1b9ffffffff,5.0,0.0,0.0,0.0
841e1bbffffffff,7.0,0.0,0.0,0.0
841e1c1ffffffff,4.0,1.0,0.0,0.0
841e1c3ffffffff,2.0,2.0,0.0,0.0
841e1c5ffffffff,25.0,6.0,0.0,0.0
841e1cbffffffff,56.0,18.0,0.0,0.0
841e1d7ffffffff,3.0,2.0,0.0,0.0
841e1ddffffffff,41.0,15.0,0.0,0.0
841e201ffffffff,2.0,0.0,0.0,0.0
841e205ffffffff,2.0,0.0,0.0,0.0
841e20dffffffff,14.0,0.0,0.0,0.0
841e217ffffffff,1.0,0.0,0.0,0.0
841e21dffffffff,1.0,0.0,0.0,0.0
841e221ffffffff,2.0,0.0,0.0,0.0
841e223ffffffff,39.0,0.0,0.0,0.0
841e225ffffffff,57.0,4.0,0.0,0.0
841e229ffffffff,11.0,0.0,0.0,0.0
841e231ffffffff,11.0,0.0,0.0,0.0
841e233ffffffff,32.0,0.0,0.0,0.0
841e237ffffffff,12.0,0.0,0.0,0.0
841e239ffffffff,13.0,0.0,0.0,0.0
841e23dffffffff,25.0,0.0,0.0,0.0
841e241ffffffff,3.0,0.0,0.0,0.0
841e243ffffffff,8.0,0.0,0.0,0.0
841e245ffffffff,1.0,0.0,0.0,0.0
841e249ffffffff,8.0,1.0,0.0,0.0
841e24bffffffff,74.0,1.0,0.0,0.0
841e251ffffffff,5.0,1.0,0.0,0.0
841e257ffffffff,27.0,0.0,0.0,0.0
841e259ffffffff,9.0,0.0,0.0,0.0
841e25bffffffff,5.0,0.0,0.0,0.0
841e25dffffffff,12.0,0.0,0.0,0.0
841e261ffffffff,2.0,0.0,0.0,0.0
841e263ffffffff,8.0,0.0,0.0,0.0
841e265ffffffff,8.0,1.0,0.0,0.0
841e269ffffffff,5.0,0.0,0.0,0.0
841e281ffffffff,6.0,2.0,0.0,0.0
841e285ffffffff,4.0,0.0,0.0,0.0
841e287ffffffff,9.0,0.0,0.0,0.0
841e29dffffffff,7.0,0.0,0.0,0.0
841e2a1ffffffff,2.0,0.0,0.0,0.0
841e2a5ffffffff,1.0,0.0,0.0,0.0
841e2a9ffffffff,20.0,0.0,0.0,0.0
841e2adffffffff,15.0,0.0,0.0,0.0
841e2b7ffffffff,2.0,0.0,0.0,0.0
841e2bbffffffff,4.0,0.0,0.0,0.0
841e2c1ffffffff,1.0,0.0,0.0,0.0
841e2c3ffffffff,4.0,0.0,0.0,0.0
841e2d5ffffffff,1.0,0.0,0.0,0.0
841e2d7ffffffff,2.0,2.0,0.0,0.0
841e2d9ffffffff,2.0,0.0,0.0,0.0
841e2ddffffffff,1.0,0.0,0.0,0.0
841e2e1ffffffff,2.0,0.0,0.0,0.0
841e2e3ffffffff,18.0,0.0,0.0,0.0
841e2e5ffffffff,1.0,0.0,0.0,0.0
841e2e7ffffffff,50.0,0.0,0.0,0.0
841e2edffffffff,1.0,0.0,0.0,0.0
841e303ffffffff,2.0,0.0,0.0,0.0
841e307ffffffff,7.0,0.0,0.0,0.0
841e30bffffffff,2.0,0.0,0.0,0.0
841e319ffffffff,7.0,0.0,0.0,0.0
841e327ffffffff,11.0,0.0,0.0,0.0
841e32dffffffff,2.0,0.0,0.0,0.0
841e339ffffffff,10.0,0.0,0.0,0.0
841e341ffffffff,45.0,0.0,0.0,0.0
841e345ffffffff,8.0,0.0,0.0,0.0
841e34bffffffff,115.0,2.0,0.0,0.0
841e351ffffffff,3.0,0.0,0.0,0.0
841e355ffffffff,78.0,2.0,0.0,0.0
841e357ffffffff,2.0,0.0,0.0,0.0
841e363ffffffff,2.0,1.0,0.0,0.0
841e365ffffffff,1.0,0.0,0.0,0.0
841e36bffffffff,2.0,0.0,0.0,0.0
841e425ffffffff,2.0,0.0,0.0,0.0
841e427ffffffff,22.0,0.0,0.0,0.0
841e497ffffffff,11.0,0.0,0.0,0.0
841e4adffffffff,2.0,0.0,0.0,0.0
841e4b1ffffffff,2.0,0.0,0.0,0.0
841e4b3ffffffff,2.0,0.0,0.0,0.0
841e4bbffffffff,5.0,0.0,0.0,0.0
841e4d9ffffffff,2.0,0.0,0.0,0.0
841e51bffffffff,1.0,0.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0,0.0
841e559ffffffff,1.0,0.0,0.0,0.0
841e5a5ffffffff,6.0,0.0,0.0,0.0
841e5a9ffffffff,1.0,0.0,0.0,0.0
841e5adffffffff,4.0,0.0,0.0,0.0
841e5c1ffffffff,1.0,0.0,0.0,0.0
841e5c3ffffffff,10.0,0.0,0.0,0.0
841e5c5ffffffff,2.0,0.0,0.0,0.0
841e5c9ffffffff,32.0,0.0,0.0,0.0
841e5cdffffffff,1.0,0.0,0.0,0.0
841e5d5ffffffff,2.0,0.0,0.0,0.0
841e5e5ffffffff,6.0,0.0,0.0,0.0
841e5e7ffffffff,1.0,0.0,0.0,0.0
841e5e9ffffffff,26.0,0.0,0.0,0.0
841e5edffffffff,7.0,0.0,0.0,0.0
841e615ffffffff,12.0,0.0,0.0,0.0
841e631ffffffff,2.0,0.0,0.0,0.0
841e633ffffffff,3.0,0.0,0.0,0.0
841e639ffffffff,5.0,0.0,0.0,0.0
841e63bffffffff,24.0,0.0,0.0,0.0
841e649ffffffff,4.0,0.0,0.0,0.0
841e6a9ffffffff,7.0,0.0,0.0,0.0
841e6b3ffffffff,31.0,0.0,0.0,0.0
841e6b7ffffffff,4.0,0.0,0.0,0.0
841e6e7ffffffff,9.0,0.0,0.0,0.0
841e733ffffffff,2.0,0.0,0.0,0.0
841e745ffffffff,8.0,0.0,0.0,0.0
841e755ffffffff,8.0,0.0,0.0,0.0
841e75dffffffff,4.0,0.0,0.0,0.0
841e76dffffffff,1.0,0.0,0.0,0.0
841e805ffffffff,11.0,2.0,0.0,0.0
841e82bffffffff,3.0,0.0,0.0,0.0
841e859ffffffff,2.0,0.0,0.0,0.0
841e86bffffffff,2.0,2.0,0.0,0.0
841e881ffffffff,2.0,0.0,0.0,0.0
841e9d9ffffffff,2.0,2.0,0.0,0.0
841ea01ffffffff,9.0,0.0,0.0,0.0
841ea03ffffffff,1.0,0.0,0.0,0.0
841ea07ffffffff,6.0,0.0,0.0,0.0
841ea0bffffffff,11.0,0.0,0.0,0.0
841ea19ffffffff,1.0,0.0,0.0,0.0
841ea21ffffffff,4.0,0.0,0.0,0.0
841ea53ffffffff,27.0,0.0,0.0,0.0
841ea55ffffffff,3.0,0.0,0.0,0.0
841ea57ffffffff,2.0,0.0,0.0,0.0
841ead9ffffffff,1.0,0.0,0.0,0.0
841eb4dffffffff,6.0,0.0,0.0,0.0
841eb59ffffffff,1.0,1.0,0.0,0.0
841eb5bffffffff,4.0,0.0,0.0,0.0
841ec09ffffffff,5.0,2.0,0.0,0.0
841ec1dffffffff,4.0,0.0,0.0,0.0
841ec21ffffffff,4.0,0.0,0.0,0.0
841ec23ffffffff,3.0,3.0,0.0,0.0
841ec27ffffffff,2.0,0.0,0.0,0.0
841ec33ffffffff,28.0,7.0,0.0,0.0
841ec6bffffffff,4.0,0.0,0.0,0.0
841ec91ffffffff,74.0,0.0,0.0,0.0
841ec93ffffffff,4.0,0.0,0.0,0.0
841ec99ffffffff,79.0,0.0,0.0,0.0
841ec9bffffffff,9.0,0.0,0.0,0.0
841ec9dffffffff,49.0,0.0,0.0,0.0
841eca9ffffffff,8.0,0.0,0.0,0.0
841ecb9ffffffff,9.0,0.0,0.0,0.0
841ecbbffffffff,2.0,0.0,0.0,0.0
841ecc9ffffffff,4.0,2.0,0.0,0.0
841eccbffffffff,45.0,6.0,0.0,0.0
841ecd5ffffffff,13.0,0.0,0.0,0.0
841ecd7ffffffff,21.0,0.0,0.0,0.0
841ecddffffffff,2.0,0.0,0.0,0.0
841ece5ffffffff,2.0,0.0,0.0,0.0
841ece7ffffffff,13.0,0.0,0.0,0.0
841ed13ffffffff,6.0,0.0,0.0,0.0
841ed1bffffffff,31.0,0.0,0.0,0.0
841edc9ffffffff,8.0,0.0,0.0,0.0
841ee1dffffffff,1.0,0.0,0.0,0.0
841ee29ffffffff,5.0,0.0,0.0,0.0
841ee37ffffffff,2.0,0.0,0.0,0.0
841ee65ffffffff,44.0,1.0,0.0,0.0
841ee67ffffffff,19.0,0.0,0.0,0.0
841ee91ffffffff,16.0,3.0,0.0,0.0
841ee97ffffffff,15.0,8.0,0.0,0.0
841ee99ffffffff,7.0,0.0,0.0,0.0
841eeb5ffffffff,6.0,0.0,0.0,0.0
841eeb7ffffffff,26.0,2.0,0.0,0.0
841eeb9ffffffff,2.0,0.0,0.0,0.0
841eebbffffffff,4.0,2.0,0.0,0.0
841eed9ffffffff,1.0,0.0,0.0,0.0
841eee3ffffffff,2.0,0.0,0.0,0.0
841eee5ffffffff,5.0,0.0,0.0,0.0
841ef2dffffffff,2.0,0.0,0.0,0.0
841ef59ffffffff,13.0,0.0,0.0,0.0
841f001ffffffff,239.0,224.0,0.0,0.0
841f003ffffffff,10.0,0.0,0.0,0.0
841f005ffffffff,3.0,0.0,0.0,0.0
841f007ffffffff,11.0,6.0,0.0,0.0
841f009ffffffff,30.0,29.0,0.0,0.0
841f00dffffffff,68.0,14.0,0.0,0.0
841f011ffffffff,7.0,2.0,0.0,0.0
841f015ffffffff,21.0,2.0,0.0,0.0
841f017ffffffff,27.0,4.0,0.0,0.0
841f01dffffffff,21.0,0.0,0.0,0.0
841f021ffffffff,2.0,0.0,0.0,0.0
841f029ffffffff,28.0,3.0,0.0,0.0
841f02dffffffff,5.0,0.0,0.0,0.0
841f035ffffffff,2.0,0.0,0.0,0.0
841f03bffffffff,54.0,22.0,0.0,0.0
841f041ffffffff,8.0,3.0,0.0,0.0
841f043ffffffff,8.0,6.0,0.0,0.0
841f045ffffffff,11.0,5.0,0.0,0.0
841f049ffffffff,3.0,0.0,0.0,0.0
841f04bffffffff,8.0,8.0,0.0,0.0
841f04dffffffff,11.0,4.0,0.0,0.0
841f051ffffffff,481.0,109.0,0.0,0.0
841f053ffffffff,12.0,2.0,0.0,0.0
841f055ffffffff,25.0,12.0,0.0,0.0
841f059ffffffff,358.0,90.0,0.0,0.0
841f05bffffffff,525.0,70.0,0.0,0.0
841f05dffffffff,60.0,23.0,0.0,0.0
841f061ffffffff,67.0,2.0,0.0,0.0
841f063ffffffff,26.0,4.0,0.0,0.0
841f067ffffffff,6.0,0.0,0.0,0.0
841f069ffffffff,16.0,0.0,0.0,0.0
841f06bffffffff,1.0,0.0,0.0,0.0
841f06dffffffff,14.0,0.0,0.0,0.0
841f093ffffffff,1.0,0.0,0.0,0.0
841f09bffffffff,241.0,7.0,0.0,0.0
841f0a5ffffffff,2.0,0.0,0.0,0.0
841f0adffffffff,1.0,0.0,0.0,0.0
841f0b3ffffffff,5.0,0.0,0.0,0.0
841f0c3ffffffff,2.0,0.0,0.0,0.0
841f0c5ffffffff,2.0,0.0,0.0,0.0
841f0c7ffffffff,21.0,0.0,0.0,0.0
841f0d1ffffffff,25.0,4.0,0.0,0.0
841f0d3ffffffff,6.0,0.0,0.0,0.0
841f0dbffffffff,1.0,0.0,0.0,0.0
841f0ddffffffff,2.0,2.0,0.0,0.0
841f0e1ffffffff,23.0,0.0,0.0,0.0
841f0e7ffffffff,7.0,0.0,0.0,0.0
841f0e9ffffffff,6.0,2.0,0.0,0.0
841f0ebffffffff,18.0,0.0,0.0,0.0
841f0edffffffff,55.0,5.0,0.0,0.0
841f103ffffffff,4.0,0.0,0.0,0.0
841f10dffffffff,8.0,2.0,0.0,0.0
841f117ffffffff,2.0,0.0,0.0,0.0
841f11dffffffff,4.0,2.0,0.0,0.0
841f129ffffffff,5.0,0.0,0.0,0.0
841f12bffffffff,2.0,0.0,0.0,0.0
841f12dffffffff,21.0,0.0,0.0,0.0
841f131ffffffff,12.0,0.0,0.0,0.0
841f133ffffffff,8.0,0.0,0.0,0.0
841f139ffffffff,1.0,0.0,0.0,0.0
841f141ffffffff,4.0,0.0,0.0,0.0
841f143ffffffff,16.0,0.0,0.0,0.0
841f145ffffffff,4.0,2.0,0.0,0.0
841f149ffffffff,44.0,2.0,0.0,0.0
841f14bffffffff,70.0,2.0,0.0,0.0
841f14dffffffff,43.0,8.0,0.0,0.0
841f151ffffffff,1.0,0.0,0.0,0.0
841f153ffffffff,10.0,2.0,0.0,0.0
841f155ffffffff,16.0,5.0,0.0,0.0
841f159ffffffff,5.0,0.0,0.0,0.0
841f15bffffffff,104.0,38.0,0.0,0.0
841f15dffffffff,2.0,0.0,0.0,0.0
841f169ffffffff,2.0,2.0,0.0,0.0
841f16dffffffff,2.0,0.0,0.0,0.0
841f181ffffffff,4.0,0.0,0.0,0.0
841f183ffffffff,3.0,0.0,0.0,0.0
841f189ffffffff,19.0,0.0,0.0,0.0
841f18bffffffff,27.0,0.0,0.0,0.0
841f191ffffffff,3.0,0.0,0.0,0.0
841f195ffffffff,2.0,0.0,0.0,0.0
841f197ffffffff,2.0,0.0,0.0,0.0
841f199ffffffff,15.0,1.0,0.0,0.0
841f1a1ffffffff,73.0,2.0,0.0,0.0
841f1a7ffffffff,4.0,0.0,0.0,0.0
841f1a9ffffffff,25.0,2.0,0.0,0.0
841f1abffffffff,8.0,1.0,0.0,0.0
841f1adffffffff,4.0,0.0,0.0,0.0
841f1b1ffffffff,2.0,0.0,0.0,0.0
841f1b3ffffffff,5.0,0.0,0.0,0.0
841f1bbffffffff,4.0,0.0,0.0,0.0
841f1bdffffffff,7.0,0.0,0.0,0.0
841f1c1ffffffff,10.0,1.0,0.0,0.0
841f1c3ffffffff,2.0,0.0,0.0,0.0
841f1d1ffffffff,33.0,0.0,0.0,0.0
841f1d3ffffffff,2.0,2.0,0.0,0.0
841f1d5ffffffff,67.0,4.0,0.0,0.0
841f1dbffffffff,10.0,0.0,0.0,0.0
841f1ebffffffff,3.0,0.0,0.0,0.0
841f203ffffffff,1.0,0.0,0.0,0.0
841f205ffffffff,5.0,0.0,0.0,0.0
841f207ffffffff,23.0,12.0,0.0,0.0
841f209ffffffff,1.0,1.0,0.0,0.0
841f211ffffffff,30.0,6.0,0.0,0.0
841f217ffffffff,69.0,11.0,0.0,0.0
841f219ffffffff,43.0,6.0,0.0,0.0
841f21bffffffff,2.0,0.0,0.0,0.0
841f21dffffffff,16.0,9.0,0.0,0.0
841f221ffffffff,9.0,3.0,0.0,0.0
841f223ffffffff,2.0,0.0,0.0,0.0
841f225ffffffff,4.0,2.0,0.0,0.0
841f229ffffffff,14.0,0.0,0.0,0.0
841f22bffffffff,60.0,16.0,0.0,0.0
841f22dffffffff,1.0,0.0,0.0,0.0
841f231ffffffff,18.0,11.0,0.0,0.0
841f233ffffffff,142.0,54.0,0.0,0.0
841f235ffffffff,6.0,6.0,0.0,0.0
841f237ffffffff,42.0,7.0,0.0,0.0
841f23bffffffff,14.0,0.0,0.0,0.0
841f241ffffffff,9.0,2.0,0.0,0.0
841f243ffffffff,6.0,0.0,0.0,0.0
841f245ffffffff,16.0,5.0,0.0,0.0
841f247ffffffff,9.0,0.0,0.0,0.0
841f24bffffffff,12.0,3.0,0.0,0.0
841f251ffffffff,104.0,22.0,0.0,0.0
841f253ffffffff,19.0,0.0,0.0,0.0
841f255ffffffff,2.0,2.0,0.0,0.0
841f257ffffffff,29.0,2.0,0.0,0.0
841f259ffffffff,2.0,0.0,0.0,0.0
841f25bffffffff,13.0,0.0,0.0,0.0
841f25dffffffff,34.0,11.0,0.0,0.0
841f261ffffffff,10.0,4.0,0.0,0.0
841f265ffffffff,3.0,3.0,0.0,0.0
841f269ffffffff,19.0,8.0,0.0,0.0
841f26bffffffff,3.0,1.0,0.0,0.0
841f26dffffffff,28.0,8.0,0.0,0.0
841f281ffffffff,13.0,0.0,0.0,0.0
841f283ffffffff,227.0,92.0,0.0,0.0
841f285ffffffff,3.0,0.0,0.0,0.0
841f287ffffffff,3.0,0.0,0.0,0.0
841f291ffffffff,14.0,12.0,0.0,0.0
841f295ffffffff,2.0,0.0,0.0,0.0
841f299ffffffff,10.0,6.0,0.0,0.0
841f29bffffffff,4.0,0.0,0.0,0.0
841f29dffffffff,156.0,40.0,0.0,0.0
841f2a1ffffffff,59.0,16.0,0.0,0.0
841f2a3ffffffff,731.0,726.0,0.0,0.0
841f2a7ffffffff,15.0,2.0,0.0,0.0
841f2a9ffffffff,98.0,18.0,0.0,0.0
841f2adffffffff,29.0,3.0,0.0,0.0
841f2bbffffffff,1.0,1.0,0.0,0.0
841f2bdffffffff,2.0,0.0,0.0,0.0
841f2c1ffffffff,2.0,0.0,0.0,0.0
841f2c3ffffffff,4.0,2.0,0.0,0.0
841f2c7ffffffff,15.0,11.0,0.0,0.0
841f2c9ffffffff,12.0,6.0,0.0,0.0
841f2cdffffffff,5.0,0.0,0.0,0.0
841f2d3ffffffff,27.0,0.0,0.0,0.0
841f2d7ffffffff,73.0,14.0,0.0,0.0
841f2dbffffffff,54.0,6.0,0.0,0.0
841f2e1ffffffff,5.0,4.0,0.0,0.0
841f2e3ffffffff,6.0,0.0,0.0,0.0
841f2e5ffffffff,18.0,2.0,0.0,0.0
841f2e7ffffffff,5.0,1.0,0.0,0.0
841f2edffffffff,20.0,6.0,0.0,0.0
841f303ffffffff,7.0,1.0,0.0,0.0
841f311ffffffff,23.0,18.0,0.0,0.0
841f313ffffffff,4.0,2.0,0.0,0.0
841f315ffffffff,81.0,15.0,0.0,0.0
841f317ffffffff,3.0,2.0,0.0,0.0
841f319ffffffff,2.0,0.0,0.0,0.0
841f31bffffffff,42.0,34.0,0.0,0.0
841f31dffffffff,71.0,37.0,0.0,0.0
841f325ffffffff,33.0,19.0,0.0,0.0
841f327ffffffff,78.0,0.0,0.0,0.0
841f331ffffffff,17.0,4.0,0.0,0.0
841f333ffffffff,38.0,1.0,0.0,0.0
841f335ffffffff,50.0,0.0,0.0,0.0
841f337ffffffff,61.0,4.0,0.0,0.0
841f339ffffffff,4.0,0.0,0.0,0.0
841f33bffffffff,159.0,4.0,0.0,0.0
841f33dffffffff,235.0,30.0,0.0,0.0
841f351ffffffff,18.0,11.0,0.0,0.0
841f353ffffffff,1.0,0.0,0.0,0.0
841f355ffffffff,37.0,5.0,0.0,0.0
841f357ffffffff,53.0,23.0,0.0,0.0
841f359ffffffff,26.0,10.0,0.0,0.0
841f35bffffffff,8.0,2.0,0.0,0.0
841f401ffffffff,3.0,3.0,0.0,0.0
841f403ffffffff,8.0,0.0,0.0,0.0
841f40bffffffff,2.0,0.0,0.0,0.0
841f40dffffffff,8.0,0.0,0.0,0.0
841f413ffffffff,25.0,0.0,0.0,0.0
841f41dffffffff,1.0,0.0,0.0,0.0
841f427ffffffff,2.0,0.0,0.0,0.0
841f429ffffffff,1.0,0.0,0.0,0.0
841f42dffffffff,7.0,2.0,0.0,0.0
841f447ffffffff,1.0,0.0,0.0,0.0
841f457ffffffff,1.0,0.0,0.0,0.0
841f469ffffffff,2.0,0.0,0.0,0.0
841f487ffffffff,2.0,0.0,0.0,0.0
841f48dffffffff,1.0,0.0,0.0,0.0
841f49dffffffff,2.0,0.0,0.0,0.0
841f4adffffffff,2.0,0.0,0.0,0.0
841f4e1ffffffff,39.0,0.0,0.0,0.0
841f4e3ffffffff,38.0,0.0,0.0,0.0
841f4e9ffffffff,8.0,0.0,0.0,0.0
841f4ebffffffff,116.0,0.0,0.0,0.0
841f513ffffffff,1.0,0.0,0.0,0.0
841f519ffffffff,4.0,0.0,0.0,0.0
841f51bffffffff,2.0,0.0,0.0,0.0
841f51dffffffff,7.0,0.0,0.0,0.0
841f521ffffffff,1.0,0.0,0.0,0.0
841f523ffffffff,31.0,0.0,0.0,0.0
841f525ffffffff,10.0,0.0,0.0,0.0
841f52bffffffff,8.0,0.0,0.0,0.0
841f52dffffffff,4.0,0.0,0.0,0.0
841f535ffffffff,128.0,2.0,0.0,0.0
841f53dffffffff,78.0,4.0,0.0,0.0
841f543ffffffff,3.0,0.0,0.0,0.0
841f547ffffffff,12.0,0.0,0.0,0.0
841f549ffffffff,2.0,0.0,0.0,0.0
841f54dffffffff,1.0,0.0,0.0,0.0
841f551ffffffff,9.0,0.0,0.0,0.0
841f553ffffffff,2.0,0.0,0.0,0.0
841f555ffffffff,3.0,0.0,0.0,0.0
841f55dffffffff,1.0,0.0,0.0,0.0
841f565ffffffff,21.0,3.0,0.0,0.0
841f567ffffffff,16.0,0.0,0.0,0.0
841f56dffffffff,1.0,0.0,0.0,0.0
841f585ffffffff,3.0,0.0,0.0,0.0
841f593ffffffff,2.0,0.0,0.0,0.0
841f59bffffffff,4.0,2.0,0.0,0.0
841f59dffffffff,2.0,0.0,0.0,0.0
841f5a9ffffffff,7.0,0.0,0.0,0.0
841f5adffffffff,3.0,0.0,0.0,0.0
841f5c1ffffffff,3.0,0.0,0.0,0.0
841f5c5ffffffff,11.0,5.0,0.0,0.0
841f5c7ffffffff,9.0,0.0,0.0,0.0
841f5cdffffffff,2.0,0.0,0.0,0.0
841f5e1ffffffff,2.0,0.0,0.0,0.0
841f5e3ffffffff,11.0,0.0,0.0,0.0
841f601ffffffff,15.0,2.0,0.0,0.0
841f605ffffffff,7.0,2.0,0.0,0.0
841f607ffffffff,13.0,0.0,0.0,0.0
841f60bffffffff,4.0,0.0,0.0,0.0
841f60dffffffff,5.0,0.0,0.0,0.0
841f613ffffffff,2.0,0.0,0.0,0.0
841f61dffffffff,1.0,0.0,0.0,0.0
841f627ffffffff,1.0,0.0,0.0,0.0
841f629ffffffff,2.0,0.0,0.0,0.0
841f645ffffffff,14.0,0.0,0.0,0.0
841f64dffffffff,18.0,0.0,0.0,0.0
841f655ffffffff,2.0,0.0,0.0,0.0
841f659ffffffff,1.0,0.0,0.0,0.0
841f65dffffffff,31.0,0.0,0.0,0.0
841f665ffffffff,2.0,0.0,0.0,0.0
841f669ffffffff,2.0,0.0,0.0,0.0
841f66dffffffff,2.0,0.0,0.0,0.0
841f681ffffffff,3.0,0.0,0.0,0.0
841f6adffffffff,2.0,0.0,0.0,0.0
841f6d3ffffffff,3.0,0.0,0.0,0.0
841f703ffffffff,32.0,1.0,0.0,0.0
841f715ffffffff,319.0,8.0,0.0,0.0
841f717ffffffff,15.0,0.0,0.0,0.0
841f71dffffffff,24.0,0.0,0.0,0.0
841f725ffffffff,469.0,14.0,0.0,0.0
841f727ffffffff,189.0,3.0,0.0,0.0
841f72dffffffff,130.0,2.0,0.0,0.0
841f739ffffffff,8.0,0.0,0.0,0.0
841f751ffffffff,6.0,0.0,0.0,0.0
841f757ffffffff,11.0,0.0,0.0,0.0
841f759ffffffff,3.0,0.0,0.0,0.0
841f767ffffffff,3.0,0.0,0.0,0.0
841f803ffffffff,2.0,0.0,0.0,0.0
841f807ffffffff,4.0,2.0,0.0,0.0
841f80bffffffff,2.0,0.0,0.0,0.0
841f817ffffffff,14.0,2.0,0.0,0.0
841f81bffffffff,3.0,0.0,0.0,0.0
841f823ffffffff,45.0,0.0,0.0,0.0
841f827ffffffff,68.0,9.0,0.0,0.0
841f833ffffffff,16.0,3.0,0.0,0.0
841f835ffffffff,4.0,0.0,0.0,0.0
841f839ffffffff,23.0,1.0,0.0,0.0
841f83bffffffff,28.0,0.0,0.0,0.0
841f83dffffffff,4.0,0.0,0.0,0.0
841f843ffffffff,1.0,0.0,0.0,0.0
841f853ffffffff,14.0,0.0,0.0,0.0
841f857ffffffff,33.0,10.0,0.0,0.0
841f883ffffffff,1.0,1.0,0.0,0.0
841f889ffffffff,10.0,2.0,0.0,0.0
841f88bffffffff,9.0,7.0,0.0,0.0
841f899ffffffff,29.0,7.0,0.0,0.0
841f89bffffffff,2.0,0.0,0.0,0.0
841f8c1ffffffff,2.0,2.0,0.0,0.0
841f8c7ffffffff,2.0,0.0,0.0,0.0
841f8cbffffffff,6.0,0.0,0.0,0.0
841f8d1ffffffff,114.0,66.0,0.0,0.0
841f8d3ffffffff,7.0,7.0,0.0,0.0
841f8d5ffffffff,10.0,0.0,0.0,0.0
841f8d7ffffffff,16.0,9.0,0.0,0.0
841f8e1ffffffff,42.0,8.0,0.0,0.0
841f8e5ffffffff,16.0,0.0,0.0,0.0
841f8e9ffffffff,169.0,12.0,0.0,0.0
841f8ebffffffff,58.0,27.0,0.0,0.0
841f8edffffffff,61.0,10.0,0.0,0.0
841f917ffffffff,6.0,2.0,0.0,0.0
841f91bffffffff,25.0,6.0,0.0,0.0
841f981ffffffff,1.0,0.0,0.0,0.0
841f985ffffffff,4.0,0.0,0.0,0.0
841f98bffffffff,19.0,0.0,0.0,0.0
841f999ffffffff,10.0,0.0,0.0,0.0
841f9b1ffffffff,1.0,0.0,0.0,0.0
841f9c9ffffffff,6.0,2.0,0.0,0.0
841f9cdffffffff,16.0,16.0,0.0,0.0
841f9d5ffffffff,1.0,0.0,0.0,0.0
841f9d7ffffffff,4.0,0.0,0.0,0.0
841f9d9ffffffff,2.0,0.0,0.0,0.0
841fa09ffffffff,9.0,0.0,0.0,0.0
841fa11ffffffff,25.0,4.0,0.0,0.0
841fa17ffffffff,2.0,0.0,0.0,0.0
841fa19ffffffff,11.0,2.0,0.0,0.0
841fa41ffffffff,4.0,0.0,0.0,0.0
841fa43ffffffff,2.0,0.0,0.0,0.0
841fa45ffffffff,11.0,0.0,0.0,0.0
841fa47ffffffff,13.0,2.0,0.0,0.0
841fa49ffffffff,1.0,0.0,0.0,0.0
841fa4bffffffff,7.0,0.0,0.0,0.0
841fa4dffffffff,51.0,8.0,0.0,0.0
841fa51ffffffff,4.0,0.0,0.0,0.0
841fa55ffffffff,15.0,6.0,0.0,0.0
841fa57ffffffff,13.0,3.0,0.0,0.0
841fa59ffffffff,21.0,2.0,0.0,0.0
841fa5bffffffff,20.0,2.0,0.0,0.0
841fa5dffffffff,2.0,0.0,0.0,0.0
841fa61ffffffff,1.0,0.0,0.0,0.0
841fa69ffffffff,4.0,0.0,0.0,0.0
841fa6bffffffff,2.0,0.0,0.0,0.0
841fa6dffffffff,7.0,0.0,0.0,0.0
841fa81ffffffff,2.0,0.0,0.0,0.0
841fa83ffffffff,4.0,0.0,0.0,0.0
841fa87ffffffff,2.0,0.0,0.0,0.0
841fa95ffffffff,2.0,0.0,0.0,0.0
841faa7ffffffff,3.0,0.0,0.0,0.0
