cell_id,Botaurus exilis,Botaurus exilis exilis/pullus,Botaurus exilis [erythromelas Group]
84488e9ffffffff,2.0,0.0,0.0
8448903ffffffff,19.0,0.0,0.0
8448907ffffffff,3.0,0.0,0.0
8448915ffffffff,1.0,0.0,0.0
8448923ffffffff,14.0,0.0,0.0
8448935ffffffff,1.0,0.0,0.0
844893dffffffff,2.0,0.0,0.0
8448955ffffffff,11.0,0.0,0.0
84489a3ffffffff,3.0,0.0,0.0
84489c3ffffffff,2.0,0.0,0.0
84489e3ffffffff,3.0,0.0,0.0
8448a27ffffffff,40.0,0.0,0.0
8448ab7ffffffff,1.0,0.0,0.0
8448b13ffffffff,10.0,0.0,0.0
8448b15ffffffff,50.0,0.0,0.0
8448b23ffffffff,63.0,0.0,0.0
8448b2bffffffff,2.0,0.0,0.0
8448b39ffffffff,12.0,0.0,0.0
8448c07ffffffff,1.0,0.0,0.0
8448c2bffffffff,3.0,0.0,0.0
8448c35ffffffff,39.0,0.0,0.0
8448c3dffffffff,4.0,0.0,0.0
8448cc9ffffffff,5.0,0.0,0.0
8448e33ffffffff,1.0,0.0,0.0
8448e85ffffffff,42.0,0.0,0.0
8448e93ffffffff,6.0,0.0,0.0
8448e95ffffffff,2.0,0.0,0.0
8448e97ffffffff,77.0,0.0,0.0
8448ea5ffffffff,19.0,0.0,0.0
8448eb9ffffffff,78.0,0.0,0.0
8448ebbffffffff,2.0,0.0,0.0
8448ec7ffffffff,10.0,0.0,0.0
8448ee1ffffffff,167.0,0.0,0.0
8448ee5ffffffff,4.0,0.0,0.0
8448ee7ffffffff,2.0,0.0,0.0
8448f25ffffffff,7.0,0.0,0.0
8448f63ffffffff,16.0,0.0,0.0
844992bffffffff,3.0,0.0,0.0
8449955ffffffff,1.0,0.0,0.0
8449957ffffffff,1.0,0.0,0.0
8449963ffffffff,2.0,0.0,0.0
8449965ffffffff,6.0,0.0,0.0
8449aa3ffffffff,1.0,0.0,0.0
8449b33ffffffff,3.0,0.0,0.0
844c883ffffffff,17.0,0.0,0.0
844cc0bffffffff,19.0,0.0,0.0
844cc59ffffffff,10.0,0.0,0.0
844cc6dffffffff,8.0,0.0,0.0
844ce85ffffffff,2.0,0.0,0.0
844cea9ffffffff,4.0,0.0,0.0
844cee5ffffffff,5.0,0.0,0.0
844cf35ffffffff,4.0,0.0,0.0
845e5ddffffffff,2.0,0.0,0.0
8466193ffffffff,9.0,0.0,0.0
8466a5bffffffff,2.0,0.0,0.0
8466b4dffffffff,119.0,0.0,0.0
8466b59ffffffff,1.0,0.0,0.0
8466ce1ffffffff,5.0,0.0,0.0
8466d05ffffffff,1.0,0.0,0.0
8466d0dffffffff,6.0,0.0,0.0
8466dc3ffffffff,5.0,0.0,0.0
8466e63ffffffff,5.0,0.0,0.0
8467253ffffffff,5.0,0.0,0.0
8467461ffffffff,1.0,0.0,0.0
8467599ffffffff,1.0,0.0,0.0
84675cbffffffff,4.0,0.0,0.0
8467737ffffffff,63.0,0.0,0.0
84679a3ffffffff,2.0,0.0,0.0
84679a5ffffffff,9.0,0.0,0.0
84679b5ffffffff,2.0,0.0,0.0
84679b7ffffffff,4.0,0.0,0.0
846d051ffffffff,3.0,0.0,0.0
846d053ffffffff,3.0,0.0,0.0
846d159ffffffff,1.0,0.0,0.0
846d20dffffffff,13.0,0.0,0.0
846d21bffffffff,4.0,0.0,0.0
846d255ffffffff,1.0,0.0,0.0
846d283ffffffff,4.0,0.0,0.0
846d2a3ffffffff,11.0,0.0,0.0
846d2adffffffff,2.0,0.0,0.0
846d2b9ffffffff,6.0,0.0,0.0
846d2d3ffffffff,3.0,0.0,0.0
846d2d7ffffffff,9.0,0.0,0.0
846d2ebffffffff,3.0,0.0,0.0
846d341ffffffff,8.0,0.0,0.0
846d34dffffffff,3.0,0.0,0.0
846d35bffffffff,11.0,0.0,0.0
846d651ffffffff,2.0,0.0,0.0
846d653ffffffff,3.0,0.0,0.0
846d657ffffffff,2.0,0.0,0.0
846d69dffffffff,10.0,0.0,0.0
846d6d5ffffffff,14.0,0.0,0.0
846d769ffffffff,10.0,0.0,0.0
84806abffffffff,8.0,0.0,0.0
848b0c7ffffffff,2.0,0.0,0.0
848b225ffffffff,1.0,0.0,0.0
848e62dffffffff,1.0,0.0,0.0
848e64bffffffff,8.0,0.0,0.0
848f0d9ffffffff,7.0,0.0,0.0
848f461ffffffff,1.0,0.0,0.0
848f4c7ffffffff,2.0,0.0,0.0
848f505ffffffff,12.0,0.0,0.0
848f563ffffffff,2.0,0.0,0.0
848f5e7ffffffff,2.0,0.0,0.0
84a8421ffffffff,3.0,0.0,0.0
84a8591ffffffff,2.0,0.0,0.0
84a876dffffffff,2.0,0.0,0.0
84a9181ffffffff,2.0,0.0,0.0
84a9441ffffffff,4.0,0.0,0.0
84a9445ffffffff,2.0,0.0,0.0
84a94edffffffff,3.0,0.0,0.0
84a95d1ffffffff,4.0,0.0,0.0
84a95d3ffffffff,3.0,0.0,0.0
84a95dbffffffff,4.0,0.0,0.0
84a9627ffffffff,2.0,0.0,0.0
84b3047ffffffff,3.0,0.0,0.0
84b31dbffffffff,2.0,0.0,0.0
