cell_id,Dryobates pubescens,Dryobates pubescens pubescens/medianus,Dryobates pubescens leucurus/glacialis,Dryobates pubescens gairdnerii/turati
842aa15ffffffff,1.0,1.0,0.0,0.0
842aa17ffffffff,10.0,3.0,0.0,0.0
842aa1bffffffff,3.0,3.0,0.0,0.0
842aa1dffffffff,6.0,0.0,0.0,0.0
842aa25ffffffff,10.0,0.0,0.0,0.0
842aa27ffffffff,2.0,0.0,0.0,0.0
842aa2dffffffff,2.0,2.0,0.0,0.0
842aa31ffffffff,3.0,0.0,0.0,0.0
842aa45ffffffff,5.0,2.0,0.0,0.0
842aa49ffffffff,9.0,2.0,0.0,0.0
842aa4bffffffff,4.0,3.0,0.0,0.0
842aa4dffffffff,4.0,2.0,0.0,0.0
842aa51ffffffff,7.0,7.0,0.0,0.0
842aa57ffffffff,1.0,0.0,0.0,0.0
842aa59ffffffff,7.0,7.0,0.0,0.0
842aa67ffffffff,2.0,2.0,0.0,0.0
842aa6dffffffff,2.0,2.0,0.0,0.0
842aa81ffffffff,6.0,0.0,0.0,0.0
842aa83ffffffff,4.0,0.0,0.0,0.0
842aa85ffffffff,13.0,7.0,0.0,0.0
842aa87ffffffff,2.0,0.0,0.0,0.0
842aa89ffffffff,2.0,1.0,0.0,0.0
842aa8dffffffff,7.0,0.0,0.0,0.0
842aa91ffffffff,1.0,0.0,0.0,0.0
842aa95ffffffff,1.0,0.0,0.0,0.0
842aa99ffffffff,2.0,0.0,0.0,0.0
842aa9bffffffff,1.0,1.0,0.0,0.0
842aa9dffffffff,3.0,0.0,0.0,0.0
842aaa9ffffffff,25.0,0.0,0.0,0.0
842aaabffffffff,4.0,4.0,0.0,0.0
842aaadffffffff,2.0,0.0,0.0,0.0
842aac1ffffffff,41.0,29.0,0.0,0.0
842aac5ffffffff,151.0,151.0,0.0,0.0
842aac7ffffffff,7.0,4.0,0.0,0.0
842aac9ffffffff,6223.0,600.0,0.0,0.0
842aacbffffffff,553.0,79.0,0.0,0.0
842aacdffffffff,84.0,84.0,0.0,0.0
842aad1ffffffff,9.0,3.0,0.0,0.0
842aad5ffffffff,3.0,0.0,0.0,0.0
842aad9ffffffff,6.0,5.0,0.0,0.0
842aaddffffffff,3.0,0.0,0.0,0.0
842aae3ffffffff,15.0,0.0,0.0,0.0
842aae7ffffffff,3.0,0.0,0.0,0.0
842aae9ffffffff,2.0,2.0,0.0,0.0
842aaedffffffff,25.0,3.0,0.0,0.0
842ab05ffffffff,6.0,0.0,0.0,0.0
842ab13ffffffff,1.0,0.0,0.0,0.0
842ab1bffffffff,4.0,0.0,0.0,0.0
842ab21ffffffff,62.0,0.0,0.0,0.0
842ab23ffffffff,5.0,5.0,0.0,0.0
842ab25ffffffff,309.0,2.0,0.0,0.0
842ab27ffffffff,35.0,8.0,0.0,0.0
842ab29ffffffff,6.0,0.0,0.0,0.0
842ab2bffffffff,2.0,0.0,0.0,0.0
842ab2dffffffff,518.0,0.0,0.0,0.0
842ab43ffffffff,28.0,28.0,0.0,0.0
842ab47ffffffff,1.0,0.0,0.0,0.0
842ab49ffffffff,1.0,0.0,0.0,0.0
842ab4bffffffff,26.0,26.0,0.0,0.0
842ab51ffffffff,9.0,9.0,0.0,0.0
842ab55ffffffff,325.0,308.0,0.0,0.0
842ab57ffffffff,4.0,0.0,0.0,0.0
842ab5dffffffff,15.0,13.0,0.0,0.0
842ab61ffffffff,2.0,0.0,0.0,0.0
842ab65ffffffff,11.0,0.0,0.0,0.0
842ab67ffffffff,25.0,1.0,0.0,0.0
842ab6bffffffff,2.0,0.0,0.0,0.0
842ad03ffffffff,2.0,2.0,0.0,0.0
842ad5dffffffff,2.0,2.0,0.0,0.0
842ad6dffffffff,2.0,0.0,0.0,0.0
842af07ffffffff,1.0,1.0,0.0,0.0
842af39ffffffff,1.0,1.0,0.0,0.0
842af63ffffffff,3.0,0.0,0.0,0.0
842af65ffffffff,3.0,0.0,0.0,0.0
842af6dffffffff,1.0,0.0,0.0,0.0
842b03bffffffff,2.0,0.0,0.0,0.0
842b0a5ffffffff,1.0,0.0,0.0,0.0
842b0a7ffffffff,2.0,0.0,0.0,0.0
842b125ffffffff,1.0,0.0,0.0,0.0
842b167ffffffff,6.0,0.0,0.0,0.0
842b1a3ffffffff,1.0,1.0,0.0,0.0
842b1a5ffffffff,2.0,2.0,0.0,0.0
842b1a7ffffffff,2.0,0.0,0.0,0.0
842b1bdffffffff,2.0,2.0,0.0,0.0
842b1c7ffffffff,1.0,1.0,0.0,0.0
842b217ffffffff,2.0,2.0,0.0,0.0
842b24bffffffff,2.0,0.0,0.0,0.0
842b255ffffffff,8.0,0.0,0.0,0.0
842b257ffffffff,5.0,0.0,0.0,0.0
842b2ebffffffff,1.0,1.0,0.0,0.0
842b2edffffffff,1.0,1.0,0.0,0.0
842b809ffffffff,5.0,0.0,0.0,0.0
842b813ffffffff,2.0,2.0,0.0,0.0
842b819ffffffff,2.0,0.0,0.0,0.0
842b81bffffffff,6.0,2.0,0.0,0.0
842b83bffffffff,8.0,7.0,0.0,0.0
842b841ffffffff,2.0,0.0,0.0,0.0
842b853ffffffff,1.0,0.0,0.0,0.0
842b883ffffffff,50.0,0.0,0.0,0.0
842b891ffffffff,175.0,11.0,0.0,0.0
842b893ffffffff,69.0,2.0,0.0,0.0
842b895ffffffff,6.0,0.0,0.0,0.0
842b897ffffffff,14.0,1.0,0.0,0.0
842b899ffffffff,42.0,2.0,0.0,0.0
842b89bffffffff,9.0,0.0,0.0,0.0
842b89dffffffff,28.0,0.0,0.0,0.0
842b8a7ffffffff,3.0,1.0,0.0,0.0
842b8b9ffffffff,35.0,0.0,0.0,0.0
842b8bdffffffff,1.0,1.0,0.0,0.0
842b8c1ffffffff,2.0,0.0,0.0,0.0
842b8c7ffffffff,5.0,5.0,0.0,0.0
842b8c9ffffffff,12.0,1.0,0.0,0.0
842b8cbffffffff,35.0,3.0,0.0,0.0
842b8d1ffffffff,15.0,0.0,0.0,0.0
842b8d5ffffffff,11.0,0.0,0.0,0.0
842b8d7ffffffff,28.0,2.0,0.0,0.0
842b8dbffffffff,2.0,0.0,0.0,0.0
842b8ddffffffff,36.0,0.0,0.0,0.0
842b98bffffffff,2.0,0.0,0.0,0.0
842b991ffffffff,5.0,5.0,0.0,0.0
842b997ffffffff,7.0,7.0,0.0,0.0
842b999ffffffff,2.0,0.0,0.0,0.0
842b9b1ffffffff,1.0,0.0,0.0,0.0
842b9b3ffffffff,2.0,2.0,0.0,0.0
842b9b5ffffffff,4.0,4.0,0.0,0.0
842b9b7ffffffff,1.0,0.0,0.0,0.0
842b9bdffffffff,33.0,0.0,0.0,0.0
842b9d3ffffffff,4.0,0.0,0.0,0.0
842b9d9ffffffff,2.0,0.0,0.0,0.0
842b9dbffffffff,4.0,0.0,0.0,0.0
842ba13ffffffff,3.0,3.0,0.0,0.0
842ba51ffffffff,1.0,0.0,0.0,0.0
842ba85ffffffff,46.0,46.0,0.0,0.0
842ba87ffffffff,18.0,6.0,0.0,0.0
842ba8bffffffff,8.0,1.0,0.0,0.0
842ba8dffffffff,2.0,0.0,0.0,0.0
842ba97ffffffff,5.0,5.0,0.0,0.0
842baa3ffffffff,30.0,5.0,0.0,0.0
842baa5ffffffff,63.0,5.0,0.0,0.0
842baa7ffffffff,69.0,0.0,0.0,0.0
842baabffffffff,6.0,0.0,0.0,0.0
842bab1ffffffff,1.0,0.0,0.0,0.0
842bab3ffffffff,2.0,2.0,0.0,0.0
842bab5ffffffff,10.0,0.0,0.0,0.0
842bab7ffffffff,28.0,19.0,0.0,0.0
842babdffffffff,1.0,1.0,0.0,0.0
842bac3ffffffff,2.0,0.0,0.0,0.0
842bac7ffffffff,10.0,0.0,0.0,0.0
842bad1ffffffff,1.0,1.0,0.0,0.0
842bae7ffffffff,1.0,0.0,0.0,0.0
842bae9ffffffff,2.0,2.0,0.0,0.0
842bb27ffffffff,2.0,2.0,0.0,0.0
8444125ffffffff,3.0,0.0,0.0,0.0
8444133ffffffff,2.0,0.0,0.0,0.0
84441a1ffffffff,8.0,7.0,0.0,0.0
84441a5ffffffff,1.0,0.0,0.0,0.0
84441a7ffffffff,1.0,1.0,0.0,0.0
84441abffffffff,17.0,14.0,0.0,0.0
84441b7ffffffff,7.0,7.0,0.0,0.0
8444403ffffffff,3.0,0.0,0.0,0.0
8444409ffffffff,3.0,0.0,0.0,0.0
844440dffffffff,5.0,0.0,0.0,0.0
844444bffffffff,3.0,0.0,0.0,0.0
8444459ffffffff,1.0,0.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0,0.0
8444463ffffffff,2.0,0.0,0.0,0.0
8444465ffffffff,2.0,0.0,0.0,0.0
8444499ffffffff,1.0,0.0,0.0,0.0
84444c5ffffffff,1.0,0.0,0.0,0.0
8444521ffffffff,6.0,6.0,0.0,0.0
8444529ffffffff,1.0,0.0,0.0,0.0
844452bffffffff,8.0,8.0,0.0,0.0
844452dffffffff,7.0,7.0,0.0,0.0
8444563ffffffff,8.0,6.0,0.0,0.0
8444567ffffffff,4.0,4.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0,0.0
84446c3ffffffff,3.0,0.0,0.0,0.0
84446cbffffffff,11.0,6.0,0.0,0.0
84446d3ffffffff,3.0,0.0,0.0,0.0
8444733ffffffff,1.0,0.0,0.0,0.0
8444a53ffffffff,1.0,0.0,0.0,0.0
8444a83ffffffff,2.0,0.0,0.0,0.0
8444a89ffffffff,1.0,1.0,0.0,0.0
8444a8bffffffff,1.0,1.0,0.0,0.0
8444a93ffffffff,2.0,2.0,0.0,0.0
8444a95ffffffff,2.0,1.0,0.0,0.0
8444abbffffffff,2.0,2.0,0.0,0.0
8444ad9ffffffff,5.0,5.0,0.0,0.0
8444aebffffffff,2.0,2.0,0.0,0.0
8444c13ffffffff,5.0,0.0,0.0,0.0
8444c25ffffffff,1.0,0.0,0.0,0.0
8444c3bffffffff,2.0,2.0,0.0,0.0
8444c87ffffffff,3.0,2.0,0.0,0.0
8444c91ffffffff,1.0,0.0,0.0,0.0
8444c99ffffffff,1.0,0.0,0.0,0.0
8444ca1ffffffff,3.0,3.0,0.0,0.0
8444ca3ffffffff,8.0,8.0,0.0,0.0
8444ca5ffffffff,1.0,1.0,0.0,0.0
8444ca7ffffffff,2.0,2.0,0.0,0.0
8444cabffffffff,8.0,8.0,0.0,0.0
8444cb3ffffffff,1.0,0.0,0.0,0.0
8444cb9ffffffff,2.0,0.0,0.0,0.0
8444cbdffffffff,15.0,14.0,0.0,0.0
8444cd5ffffffff,7.0,7.0,0.0,0.0
8444cdbffffffff,1.0,1.0,0.0,0.0
8444cddffffffff,1.0,1.0,0.0,0.0
8444d07ffffffff,2.0,2.0,0.0,0.0
8444d0bffffffff,1.0,0.0,0.0,0.0
8444d17ffffffff,1.0,0.0,0.0,0.0
8444d3bffffffff,4.0,2.0,0.0,0.0
8444d93ffffffff,14.0,14.0,0.0,0.0
8444dd3ffffffff,6.0,2.0,0.0,0.0
8444dd5ffffffff,2.0,2.0,0.0,0.0
8444de7ffffffff,2.0,0.0,0.0,0.0
8444e01ffffffff,12.0,12.0,0.0,0.0
8444e09ffffffff,2.0,2.0,0.0,0.0
8444e0bffffffff,6.0,6.0,0.0,0.0
8444e19ffffffff,9.0,9.0,0.0,0.0
8444e1dffffffff,5.0,5.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0,0.0
8444e43ffffffff,2.0,2.0,0.0,0.0
8444e47ffffffff,6.0,3.0,0.0,0.0
8444e51ffffffff,2.0,2.0,0.0,0.0
8444e53ffffffff,5.0,5.0,0.0,0.0
8444e57ffffffff,10.0,10.0,0.0,0.0
8444e5bffffffff,1.0,1.0,0.0,0.0
8444e63ffffffff,15.0,15.0,0.0,0.0
8444f01ffffffff,2.0,2.0,0.0,0.0
8444f03ffffffff,2.0,2.0,0.0,0.0
8444f05ffffffff,1.0,0.0,0.0,0.0
8444f09ffffffff,13.0,13.0,0.0,0.0
8444f0bffffffff,4.0,4.0,0.0,0.0
8444f0dffffffff,3.0,2.0,0.0,0.0
8444f19ffffffff,2.0,2.0,0.0,0.0
8444f35ffffffff,2.0,2.0,0.0,0.0
8444f37ffffffff,3.0,0.0,0.0,0.0
8444f41ffffffff,1.0,1.0,0.0,0.0
8444f43ffffffff,15.0,10.0,0.0,0.0
8444f47ffffffff,8.0,8.0,0.0,0.0
8444f49ffffffff,2.0,2.0,0.0,0.0
8444f4bffffffff,3.0,1.0,0.0,0.0
8444f51ffffffff,2.0,2.0,0.0,0.0
8444f55ffffffff,17.0,14.0,0.0,0.0
8444f57ffffffff,7.0,4.0,0.0,0.0
8444f61ffffffff,1.0,1.0,0.0,0.0
8444f63ffffffff,12.0,11.0,0.0,0.0
8444f6bffffffff,2.0,2.0,0.0,0.0
8444f6dffffffff,2.0,2.0,0.0,0.0
84484a7ffffffff,3.0,0.0,0.0,0.0
8448831ffffffff,2.0,0.0,0.0,0.0
8448837ffffffff,3.0,0.0,0.0,0.0
84488b3ffffffff,5.0,0.0,0.0,0.0
8448903ffffffff,14.0,0.0,0.0,0.0
844890bffffffff,34.0,0.0,0.0,0.0
8448913ffffffff,2.0,0.0,0.0,0.0
8448935ffffffff,9.0,0.0,0.0,0.0
8448937ffffffff,2.0,2.0,0.0,0.0
8448939ffffffff,4.0,0.0,0.0,0.0
844893dffffffff,2.0,2.0,0.0,0.0
8448951ffffffff,9.0,0.0,0.0,0.0
8448955ffffffff,32.0,0.0,0.0,0.0
8448959ffffffff,1.0,0.0,0.0,0.0
8448985ffffffff,1.0,0.0,0.0,0.0
8448999ffffffff,2.0,2.0,0.0,0.0
84489cdffffffff,4.0,0.0,0.0,0.0
84489e1ffffffff,6.0,0.0,0.0,0.0
84489e3ffffffff,1.0,0.0,0.0,0.0
8448ab3ffffffff,2.0,0.0,0.0,0.0
8448b23ffffffff,1.0,1.0,0.0,0.0
8448c03ffffffff,41.0,0.0,6.0,0.0
8448c05ffffffff,7.0,0.0,1.0,0.0
8448c0bffffffff,3.0,0.0,0.0,0.0
8448c13ffffffff,17.0,0.0,0.0,0.0
8448c15ffffffff,2.0,0.0,0.0,0.0
8448c19ffffffff,2.0,0.0,0.0,0.0
8448c1dffffffff,6.0,0.0,0.0,0.0
8448c59ffffffff,1.0,0.0,0.0,0.0
8448c61ffffffff,2.0,0.0,0.0,0.0
8448cdbffffffff,3.0,0.0,0.0,0.0
8448cddffffffff,1.0,0.0,0.0,0.0
8448d03ffffffff,23.0,0.0,3.0,0.0
8448d09ffffffff,4.0,0.0,0.0,0.0
8448d29ffffffff,2.0,2.0,0.0,0.0
8448d35ffffffff,2.0,0.0,2.0,0.0
8448d37ffffffff,2.0,2.0,0.0,0.0
8448d45ffffffff,1.0,1.0,0.0,0.0
8448d81ffffffff,2.0,0.0,2.0,0.0
8448d83ffffffff,4.0,0.0,4.0,0.0
8448d89ffffffff,17.0,0.0,17.0,0.0
8448ea5ffffffff,1.0,0.0,0.0,0.0
8448ea7ffffffff,4.0,0.0,0.0,0.0
8448eb3ffffffff,4.0,0.0,1.0,0.0
8448eb7ffffffff,2.0,0.0,0.0,0.0
8448eebffffffff,13.0,0.0,1.0,0.0
8448f2dffffffff,5.0,0.0,0.0,0.0
8448f3dffffffff,3.0,0.0,0.0,0.0
