cell_id,Thraupis palmarum,Thraupis palmarum [palmarum Group],Thraupis palmarum violilavata
846743dffffffff,117.0,0.0,0.0
84674a1ffffffff,1.0,0.0,0.0
84674a7ffffffff,9.0,0.0,0.0
84674c1ffffffff,12.0,0.0,0.0
84674c5ffffffff,431.0,0.0,0.0
84674c7ffffffff,18.0,0.0,0.0
84674c9ffffffff,16.0,0.0,0.0
84674cbffffffff,6.0,0.0,0.0
84674cdffffffff,75.0,0.0,0.0
84674d9ffffffff,9.0,0.0,0.0
84674ddffffffff,1.0,0.0,0.0
84674e1ffffffff,19.0,0.0,0.0
84674e9ffffffff,163.0,0.0,0.0
84674ebffffffff,24.0,0.0,0.0
84674edffffffff,217.0,0.0,0.0
8467519ffffffff,169.0,0.0,0.0
8467523ffffffff,8.0,0.0,0.0
8467531ffffffff,16.0,0.0,0.0
8467535ffffffff,33.0,0.0,0.0
8467537ffffffff,22.0,0.0,0.0
8467553ffffffff,403.0,0.0,0.0
8467583ffffffff,1.0,0.0,0.0
8467585ffffffff,4.0,0.0,0.0
8467589ffffffff,3.0,0.0,0.0
846758dffffffff,8.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0
8467599ffffffff,17.0,0.0,0.0
84675a1ffffffff,3.0,0.0,0.0
84675a5ffffffff,63.0,0.0,0.0
84675a7ffffffff,2.0,0.0,0.0
84675a9ffffffff,43.0,0.0,0.0
84675abffffffff,48.0,0.0,0.0
84675adffffffff,5.0,0.0,0.0
84675b1ffffffff,1.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0
84675b7ffffffff,1.0,0.0,0.0
84675c1ffffffff,24.0,0.0,0.0
84675c5ffffffff,104.0,0.0,0.0
84675c7ffffffff,132.0,0.0,0.0
84675c9ffffffff,14.0,0.0,0.0
84675cbffffffff,261.0,0.0,0.0
84675d3ffffffff,1.0,0.0,0.0
84675d5ffffffff,2.0,0.0,0.0
84675d9ffffffff,5.0,0.0,0.0
84675ddffffffff,11.0,0.0,0.0
84675e1ffffffff,9.0,0.0,0.0
84675e3ffffffff,18.0,0.0,0.0
84675e7ffffffff,5.0,0.0,0.0
84675ebffffffff,47.0,0.0,0.0
8467693ffffffff,1.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0
846790dffffffff,5.0,0.0,0.0
8467921ffffffff,3.0,0.0,0.0
8467935ffffffff,2.0,0.0,0.0
8467937ffffffff,6.0,0.0,0.0
846793bffffffff,4.0,0.0,0.0
8467945ffffffff,1.0,0.0,0.0
8467961ffffffff,3.0,0.0,0.0
846796bffffffff,2.0,0.0,0.0
84679a1ffffffff,350.0,0.0,0.0
84679a3ffffffff,60.0,0.0,0.0
84679a5ffffffff,5599.0,0.0,0.0
84679a7ffffffff,820.0,0.0,0.0
84679adffffffff,75.0,0.0,0.0
84679b3ffffffff,217.0,0.0,0.0
84679b5ffffffff,409.0,0.0,0.0
84679b7ffffffff,1074.0,0.0,0.0
84679e5ffffffff,2.0,0.0,0.0
846d61bffffffff,8.0,0.0,0.0
846d681ffffffff,237.0,0.0,0.0
846d683ffffffff,121.0,0.0,0.0
846d685ffffffff,5.0,0.0,0.0
846d687ffffffff,9.0,0.0,0.0
846d689ffffffff,150.0,0.0,0.0
846d68bffffffff,2757.0,0.0,0.0
846d68dffffffff,17.0,0.0,0.0
846d691ffffffff,1678.0,0.0,0.0
846d693ffffffff,1369.0,0.0,0.0
846d695ffffffff,68.0,0.0,0.0
846d697ffffffff,2531.0,0.0,0.0
846d699ffffffff,1431.0,0.0,0.0
846d69bffffffff,5024.0,0.0,0.0
846d69dffffffff,9424.0,0.0,0.0
846d6abffffffff,2.0,0.0,0.0
846d6b9ffffffff,3.0,0.0,0.0
846d6bbffffffff,241.0,0.0,0.0
846d6bdffffffff,12.0,0.0,0.0
846d6c3ffffffff,16.0,0.0,0.0
846d6c9ffffffff,9.0,0.0,0.0
846d6d1ffffffff,85.0,0.0,0.0
846d6d3ffffffff,897.0,0.0,0.0
846d6d5ffffffff,319.0,0.0,0.0
846d6d7ffffffff,43.0,0.0,0.0
846d6dbffffffff,4.0,0.0,0.0
846d6ddffffffff,2.0,0.0,0.0
8480007ffffffff,2.0,0.0,0.0
8480021ffffffff,19.0,0.0,0.0
8480023ffffffff,2.0,0.0,0.0
8480025ffffffff,2.0,0.0,0.0
8480027ffffffff,3.0,0.0,0.0
848002dffffffff,3.0,0.0,0.0
8480051ffffffff,2.0,0.0,0.0
8480053ffffffff,9.0,0.0,0.0
8480055ffffffff,3.0,0.0,0.0
8480089ffffffff,6.0,0.0,0.0
8480091ffffffff,2.0,0.0,0.0
84800c3ffffffff,2.0,0.0,0.0
84800c5ffffffff,3.0,0.0,0.0
84800c7ffffffff,6.0,0.0,0.0
84800cbffffffff,5.0,0.0,0.0
84800e1ffffffff,4.0,0.0,0.0
84800e3ffffffff,2.0,0.0,0.0
8480101ffffffff,80.0,0.0,0.0
8480105ffffffff,71.0,0.0,0.0
8480107ffffffff,1.0,0.0,0.0
8480109ffffffff,360.0,0.0,0.0
848010dffffffff,2.0,0.0,0.0
8480113ffffffff,1.0,0.0,0.0
848011bffffffff,46.0,0.0,0.0
848011dffffffff,4.0,0.0,0.0
8480139ffffffff,5.0,0.0,0.0
8480141ffffffff,6.0,0.0,0.0
8480155ffffffff,2.0,0.0,0.0
8480161ffffffff,3.0,0.0,0.0
8480165ffffffff,3.0,0.0,0.0
848016dffffffff,2.0,0.0,0.0
84801c9ffffffff,3.0,0.0,0.0
848020bffffffff,2.0,0.0,0.0
8480239ffffffff,1.0,0.0,0.0
848023dffffffff,2.0,0.0,0.0
8480293ffffffff,3.0,0.0,0.0
84802b7ffffffff,12.0,0.0,0.0
84802cdffffffff,2.0,0.0,0.0
84802e5ffffffff,2.0,0.0,0.0
8480301ffffffff,4.0,0.0,0.0
8480309ffffffff,5.0,0.0,0.0
848030dffffffff,11.0,0.0,0.0
8480363ffffffff,120.0,0.0,0.0
848040bffffffff,3.0,0.0,0.0
848041dffffffff,7.0,0.0,0.0
8480441ffffffff,2.0,0.0,0.0
8480445ffffffff,175.0,0.0,0.0
8480449ffffffff,4.0,0.0,0.0
848044dffffffff,10.0,0.0,0.0
8480461ffffffff,2.0,0.0,0.0
8480465ffffffff,9.0,0.0,0.0
8480469ffffffff,328.0,0.0,0.0
848046bffffffff,7.0,0.0,0.0
848046dffffffff,16.0,0.0,0.0
8480481ffffffff,7.0,0.0,0.0
8480487ffffffff,6.0,0.0,0.0
84804c1ffffffff,5.0,0.0,0.0
84804c7ffffffff,4.0,0.0,0.0
84804c9ffffffff,5.0,0.0,0.0
84804cbffffffff,6.0,0.0,0.0
84804cdffffffff,2.0,0.0,0.0
8480541ffffffff,27.0,0.0,0.0
8480549ffffffff,3.0,0.0,0.0
848054bffffffff,10.0,0.0,0.0
8480559ffffffff,5.0,0.0,0.0
8480619ffffffff,16.0,0.0,0.0
8480625ffffffff,3.0,0.0,0.0
8480627ffffffff,1.0,0.0,0.0
848062dffffffff,2.0,0.0,0.0
8480643ffffffff,10.0,0.0,0.0
8480653ffffffff,2.0,0.0,0.0
8480655ffffffff,36.0,0.0,0.0
8480665ffffffff,3.0,0.0,0.0
848066bffffffff,11.0,0.0,0.0
848068bffffffff,2.0,0.0,0.0
84806a1ffffffff,3.0,0.0,0.0
84806a3ffffffff,9.0,0.0,0.0
84806a7ffffffff,13.0,0.0,0.0
84806abffffffff,15.0,0.0,0.0
84806b7ffffffff,51.0,0.0,0.0
84806e7ffffffff,2.0,0.0,0.0
8480713ffffffff,34.0,0.0,0.0
8480717ffffffff,4.0,0.0,0.0
8480723ffffffff,4.0,0.0,0.0
8480733ffffffff,7.0,0.0,0.0
8480737ffffffff,42.0,0.0,0.0
8480745ffffffff,10.0,0.0,0.0
8480747ffffffff,10.0,0.0,0.0
8480755ffffffff,1.0,0.0,0.0
8480759ffffffff,8.0,0.0,0.0
8481005ffffffff,17.0,0.0,0.0
8481023ffffffff,3.0,0.0,0.0
8481029ffffffff,113.0,0.0,0.0
8481063ffffffff,7.0,0.0,0.0
8481099ffffffff,24.0,0.0,0.0
8481101ffffffff,2.0,0.0,0.0
848110dffffffff,2.0,0.0,0.0
8481119ffffffff,2.0,0.0,0.0
8481121ffffffff,1.0,0.0,0.0
8481125ffffffff,48.0,0.0,0.0
8481143ffffffff,4.0,0.0,0.0
8481149ffffffff,5.0,0.0,0.0
848114bffffffff,8.0,0.0,0.0
8481161ffffffff,11.0,0.0,0.0
8481163ffffffff,12.0,0.0,0.0
8481167ffffffff,39.0,0.0,0.0
848116bffffffff,18.0,0.0,0.0
84811e1ffffffff,6.0,0.0,0.0
84811e9ffffffff,2.0,0.0,0.0
8481211ffffffff,3.0,0.0,0.0
8481245ffffffff,5.0,0.0,0.0
848124bffffffff,10.0,0.0,0.0
848124dffffffff,49.0,0.0,0.0
84812abffffffff,1.0,0.0,0.0
84812b5ffffffff,1.0,0.0,0.0
84812bdffffffff,3.0,0.0,0.0
84812c9ffffffff,7.0,0.0,0.0
84812cbffffffff,2.0,0.0,0.0
84812d1ffffffff,20.0,0.0,0.0
84812d7ffffffff,28.0,0.0,0.0
84812d9ffffffff,3.0,0.0,0.0
8481303ffffffff,12.0,0.0,0.0
8481305ffffffff,2.0,0.0,0.0
8481307ffffffff,9.0,0.0,0.0
848130bffffffff,1.0,0.0,0.0
848131dffffffff,1.0,0.0,0.0
8481321ffffffff,87.0,0.0,0.0
8481323ffffffff,26.0,0.0,0.0
8481327ffffffff,95.0,0.0,0.0
8481329ffffffff,17.0,0.0,0.0
848132bffffffff,4.0,0.0,0.0
848132dffffffff,6.0,0.0,0.0
8481331ffffffff,5.0,0.0,0.0
8481335ffffffff,5.0,0.0,0.0
8481337ffffffff,6.0,0.0,0.0
8481339ffffffff,259.0,0.0,0.0
848133dffffffff,9.0,0.0,0.0
8481343ffffffff,19.0,0.0,0.0
848134dffffffff,4.0,0.0,0.0
8481357ffffffff,1.0,0.0,0.0
8481363ffffffff,275.0,0.0,0.0
8481367ffffffff,4.0,0.0,0.0
8481401ffffffff,15.0,0.0,0.0
8481403ffffffff,13.0,0.0,0.0
8481407ffffffff,2.0,0.0,0.0
848140dffffffff,2.0,0.0,0.0
848141dffffffff,2.0,0.0,0.0
8481423ffffffff,6.0,0.0,0.0
848142bffffffff,9.0,0.0,0.0
8481431ffffffff,9.0,0.0,0.0
8481433ffffffff,4.0,0.0,0.0
8481437ffffffff,3.0,0.0,0.0
8481439ffffffff,7.0,0.0,0.0
8481441ffffffff,1.0,0.0,0.0
8481445ffffffff,13.0,0.0,0.0
8481447ffffffff,2.0,0.0,0.0
848144bffffffff,4.0,0.0,0.0
848144dffffffff,1.0,0.0,0.0
8481459ffffffff,2.0,0.0,0.0
848145dffffffff,35.0,0.0,0.0
8481469ffffffff,2.0,0.0,0.0
848146bffffffff,22.0,0.0,0.0
8481485ffffffff,3.0,0.0,0.0
84814a1ffffffff,5.0,0.0,0.0
84814a9ffffffff,30.0,0.0,0.0
84814adffffffff,100.0,0.0,0.0
84814c7ffffffff,6.0,0.0,0.0
84814d1ffffffff,4.0,0.0,0.0
84814d5ffffffff,128.0,0.0,0.0
84814d9ffffffff,11.0,0.0,0.0
84814e1ffffffff,2.0,0.0,0.0
84814e3ffffffff,30.0,0.0,0.0
84814e5ffffffff,12.0,0.0,0.0
84814e7ffffffff,173.0,0.0,0.0
84814ebffffffff,4.0,0.0,0.0
84814edffffffff,4.0,0.0,0.0
8481507ffffffff,4.0,0.0,0.0
8481513ffffffff,5.0,0.0,0.0
848151bffffffff,3.0,0.0,0.0
8481581ffffffff,3.0,0.0,0.0
8481583ffffffff,10.0,0.0,0.0
84815a1ffffffff,1.0,0.0,0.0
84815a7ffffffff,2.0,0.0,0.0
84815abffffffff,9.0,0.0,0.0
84815c3ffffffff,2.0,0.0,0.0
84815c9ffffffff,5.0,0.0,0.0
84815d3ffffffff,1.0,0.0,0.0
84815d7ffffffff,2.0,0.0,0.0
84815d9ffffffff,78.0,0.0,0.0
84815dbffffffff,17.0,0.0,0.0
84815e9ffffffff,5.0,0.0,0.0
848162bffffffff,37.0,0.0,0.0
8481635ffffffff,61.0,0.0,0.0
8481637ffffffff,9.0,0.0,0.0
8481639ffffffff,1.0,0.0,0.0
848166dffffffff,5.0,0.0,0.0
8481705ffffffff,2.0,0.0,0.0
8481711ffffffff,265.0,0.0,0.0
8481713ffffffff,82.0,0.0,0.0
8481717ffffffff,1.0,0.0,0.0
848171bffffffff,2.0,0.0,0.0
8481729ffffffff,2.0,0.0,0.0
848172bffffffff,3.0,0.0,0.0
8481755ffffffff,2.0,0.0,0.0
848175bffffffff,2.0,0.0,0.0
848175dffffffff,18.0,0.0,0.0
8481801ffffffff,38.0,0.0,0.0
8481803ffffffff,19.0,0.0,0.0
8481809ffffffff,11.0,0.0,0.0
848180bffffffff,100.0,0.0,0.0
8481819ffffffff,6.0,0.0,0.0
848181dffffffff,36.0,0.0,0.0
8481831ffffffff,5.0,0.0,0.0
8481833ffffffff,6.0,0.0,0.0
8481837ffffffff,51.0,0.0,0.0
8481839ffffffff,97.0,0.0,0.0
848183bffffffff,2.0,0.0,0.0
8481851ffffffff,157.0,0.0,0.0
8481853ffffffff,4.0,0.0,0.0
8481855ffffffff,21.0,0.0,0.0
8481857ffffffff,573.0,0.0,0.0
8481859ffffffff,28.0,0.0,0.0
848185bffffffff,9.0,0.0,0.0
848185dffffffff,316.0,0.0,0.0
84818b3ffffffff,2.0,0.0,0.0
84818e1ffffffff,80.0,0.0,0.0
84818e5ffffffff,2.0,0.0,0.0
84818e7ffffffff,1.0,0.0,0.0
8481999ffffffff,5.0,0.0,0.0
84819d1ffffffff,4.0,0.0,0.0
84819d3ffffffff,34.0,0.0,0.0
84819d9ffffffff,76.0,0.0,0.0
8481a17ffffffff,9.0,0.0,0.0
8481a1bffffffff,6.0,0.0,0.0
8481a33ffffffff,4.0,0.0,0.0
8481aa3ffffffff,2.0,0.0,0.0
8481ac3ffffffff,1.0,0.0,0.0
8481ad1ffffffff,9.0,0.0,0.0
848a001ffffffff,2.0,0.0,0.0
848a003ffffffff,24.0,0.0,0.0
848a00bffffffff,5.0,0.0,0.0
848a01dffffffff,22.0,0.0,0.0
848a049ffffffff,2.0,0.0,0.0
848a04bffffffff,4.0,0.0,0.0
848a051ffffffff,25.0,0.0,0.0
848a055ffffffff,5.0,0.0,0.0
848a059ffffffff,38.0,0.0,0.0
848a05bffffffff,24.0,0.0,0.0
848a05dffffffff,8.0,0.0,0.0
848a069ffffffff,35.0,0.0,0.0
848a109ffffffff,4.0,0.0,0.0
848a121ffffffff,2.0,0.0,0.0
848a155ffffffff,14.0,0.0,0.0
848a157ffffffff,7.0,0.0,0.0
848a1a1ffffffff,2.0,0.0,0.0
848a1a7ffffffff,17.0,0.0,0.0
848a1abffffffff,4.0,0.0,0.0
848a213ffffffff,5.0,0.0,0.0
848a217ffffffff,7.0,0.0,0.0
848a223ffffffff,2.0,0.0,0.0
848a233ffffffff,10.0,0.0,0.0
848a235ffffffff,4.0,0.0,0.0
848a23bffffffff,13.0,0.0,0.0
848a249ffffffff,7.0,0.0,0.0
848a25bffffffff,5.0,0.0,0.0
848a2edffffffff,2.0,0.0,0.0
848a311ffffffff,1.0,0.0,0.0
848a313ffffffff,18.0,0.0,0.0
848a317ffffffff,6.0,0.0,0.0
848a337ffffffff,18.0,0.0,0.0
848a33bffffffff,2.0,0.0,0.0
848a35dffffffff,2.0,0.0,0.0
848a40dffffffff,1.0,0.0,0.0
848a41dffffffff,5.0,0.0,0.0
848a451ffffffff,58.0,0.0,0.0
848a459ffffffff,131.0,0.0,0.0
848a45bffffffff,191.0,0.0,0.0
848a45dffffffff,659.0,0.0,0.0
848a4b9ffffffff,5.0,0.0,0.0
848a4e5ffffffff,5.0,0.0,0.0
848a525ffffffff,2.0,0.0,0.0
848a565ffffffff,5.0,0.0,0.0
848a5a1ffffffff,1.0,0.0,0.0
848a637ffffffff,6.0,0.0,0.0
848a68bffffffff,23.0,0.0,0.0
848a697ffffffff,3.0,0.0,0.0
848a699ffffffff,178.0,0.0,0.0
848a69dffffffff,3.0,0.0,0.0
848a6d1ffffffff,6.0,0.0,0.0
848a6d3ffffffff,460.0,0.0,0.0
848a6d7ffffffff,190.0,0.0,0.0
848a6d9ffffffff,105.0,0.0,0.0
848a6dbffffffff,281.0,0.0,0.0
848a6e5ffffffff,1.0,0.0,0.0
848a703ffffffff,4.0,0.0,0.0
848a707ffffffff,3.0,0.0,0.0
848a70bffffffff,6.0,0.0,0.0
848a73dffffffff,11.0,0.0,0.0
848a755ffffffff,6.0,0.0,0.0
848a809ffffffff,44.0,0.0,0.0
848a81bffffffff,4.0,0.0,0.0
848a827ffffffff,24.0,0.0,0.0
848a857ffffffff,3.0,0.0,0.0
848a859ffffffff,2.0,0.0,0.0
848a85dffffffff,3.0,0.0,0.0
848a8c1ffffffff,4.0,0.0,0.0
848a8c9ffffffff,2.0,0.0,0.0
848a8cbffffffff,8.0,0.0,0.0
848a8cdffffffff,10.0,0.0,0.0
848a8d9ffffffff,7.0,0.0,0.0
848a90dffffffff,2.0,0.0,0.0
848a913ffffffff,4.0,0.0,0.0
848a921ffffffff,2.0,0.0,0.0
848a925ffffffff,10.0,0.0,0.0
848a927ffffffff,26.0,0.0,0.0
848a963ffffffff,5.0,0.0,0.0
848a9c1ffffffff,30.0,0.0,0.0
848a9c5ffffffff,5.0,0.0,0.0
848a9c9ffffffff,2.0,0.0,0.0
848a9cdffffffff,15.0,0.0,0.0
848a9e1ffffffff,1.0,0.0,0.0
848a9e5ffffffff,2.0,0.0,0.0
848aa51ffffffff,2.0,0.0,0.0
848aa8bffffffff,19.0,0.0,0.0
848aa93ffffffff,14.0,0.0,0.0
848aa97ffffffff,2.0,0.0,0.0
848aa9dffffffff,58.0,0.0,0.0
848aaa3ffffffff,18.0,0.0,0.0
848aaa5ffffffff,29.0,0.0,0.0
848aaa7ffffffff,1.0,0.0,0.0
848aaadffffffff,14.0,0.0,0.0
848aab5ffffffff,3.0,0.0,0.0
848aab7ffffffff,1.0,0.0,0.0
848aab9ffffffff,15.0,0.0,0.0
848aabdffffffff,5.0,0.0,0.0
848aac9ffffffff,1.0,0.0,0.0
848aacbffffffff,2.0,0.0,0.0
848aadbffffffff,4.0,0.0,0.0
848aaddffffffff,1.0,0.0,0.0
848ab21ffffffff,2.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0
848ad13ffffffff,60.0,0.0,0.0
848ad85ffffffff,2.0,0.0,0.0
848ad89ffffffff,7.0,0.0,0.0
848ad8dffffffff,8.0,0.0,0.0
848ada3ffffffff,10.0,0.0,0.0
848ada5ffffffff,1.0,0.0,0.0
848ada9ffffffff,94.0,0.0,0.0
848adb1ffffffff,5.0,0.0,0.0
848adbbffffffff,93.0,0.0,0.0
848adbdffffffff,8.0,0.0,0.0
848adc5ffffffff,40.0,0.0,0.0
848ade3ffffffff,10.0,0.0,0.0
848adebffffffff,3.0,0.0,0.0
848ae59ffffffff,1.0,0.0,0.0
848ae5bffffffff,16.0,0.0,0.0
848ae81ffffffff,4.0,0.0,0.0
848af09ffffffff,108.0,0.0,0.0
848af0bffffffff,6.0,0.0,0.0
848af1dffffffff,1.0,0.0,0.0
848af29ffffffff,419.0,0.0,0.0
848af2bffffffff,38.0,0.0,0.0
848af2dffffffff,14.0,0.0,0.0
848af3dffffffff,2.0,0.0,0.0
848af41ffffffff,93.0,0.0,0.0
848af43ffffffff,5.0,0.0,0.0
848af45ffffffff,76.0,0.0,0.0
848af47ffffffff,15.0,0.0,0.0
848af4dffffffff,3.0,0.0,0.0
848af61ffffffff,391.0,0.0,0.0
848af63ffffffff,152.0,0.0,0.0
848af67ffffffff,65.0,0.0,0.0
848af69ffffffff,131.0,0.0,0.0
848af6bffffffff,161.0,0.0,0.0
848b001ffffffff,4.0,0.0,0.0
848b009ffffffff,3.0,0.0,0.0
848b045ffffffff,11.0,0.0,0.0
848b047ffffffff,1.0,0.0,0.0
848b05dffffffff,2.0,0.0,0.0
848b061ffffffff,2.0,0.0,0.0
848b065ffffffff,2.0,0.0,0.0
848b069ffffffff,4.0,0.0,0.0
848b085ffffffff,3.0,0.0,0.0
848b0b5ffffffff,2.0,0.0,0.0
848b0c1ffffffff,8.0,0.0,0.0
848b0c9ffffffff,25.0,0.0,0.0
848b0d1ffffffff,110.0,0.0,0.0
848b0d5ffffffff,16.0,0.0,0.0
848b0dbffffffff,8.0,0.0,0.0
848b105ffffffff,7.0,0.0,0.0
848b10dffffffff,2.0,0.0,0.0
848b11bffffffff,2.0,0.0,0.0
848b11dffffffff,6.0,0.0,0.0
848b131ffffffff,2.0,0.0,0.0
848b133ffffffff,3.0,0.0,0.0
848b1dbffffffff,8.0,0.0,0.0
848b1e1ffffffff,8.0,0.0,0.0
848b203ffffffff,1.0,0.0,0.0
848b205ffffffff,24.0,0.0,0.0
848b20dffffffff,3.0,0.0,0.0
848b211ffffffff,7.0,0.0,0.0
848b213ffffffff,19.0,0.0,0.0
848b217ffffffff,3.0,0.0,0.0
848b221ffffffff,54.0,0.0,0.0
848b223ffffffff,69.0,0.0,0.0
848b227ffffffff,2.0,0.0,0.0
848b229ffffffff,94.0,0.0,0.0
848b22bffffffff,4.0,0.0,0.0
848b22dffffffff,31.0,0.0,0.0
848b231ffffffff,1.0,0.0,0.0
848b239ffffffff,1.0,0.0,0.0
848b23bffffffff,5.0,0.0,0.0
848b23dffffffff,5.0,0.0,0.0
848b261ffffffff,1.0,0.0,0.0
848b28bffffffff,1.0,0.0,0.0
848b297ffffffff,2.0,0.0,0.0
848b29bffffffff,2.0,0.0,0.0
848b2a1ffffffff,1.0,0.0,0.0
848b2a5ffffffff,28.0,0.0,0.0
848b2a7ffffffff,28.0,0.0,0.0
848b2b3ffffffff,2.0,0.0,0.0
848b2c5ffffffff,33.0,0.0,0.0
848b2c7ffffffff,6.0,0.0,0.0
848b2c9ffffffff,2.0,0.0,0.0
848b2cdffffffff,26.0,0.0,0.0
848b2dbffffffff,14.0,0.0,0.0
848b2e9ffffffff,31.0,0.0,0.0
848b2ebffffffff,7.0,0.0,0.0
848b2edffffffff,2.0,0.0,0.0
848b315ffffffff,14.0,0.0,0.0
848b31bffffffff,2.0,0.0,0.0
848b401ffffffff,37.0,0.0,0.0
848b407ffffffff,3.0,0.0,0.0
848b40bffffffff,6.0,0.0,0.0
848b40dffffffff,44.0,0.0,0.0
848b429ffffffff,39.0,0.0,0.0
848b42dffffffff,1.0,0.0,0.0
848b445ffffffff,40.0,0.0,0.0
848b447ffffffff,12.0,0.0,0.0
848b449ffffffff,3.0,0.0,0.0
848b44bffffffff,238.0,0.0,0.0
848b44dffffffff,238.0,0.0,0.0
848b459ffffffff,31.0,0.0,0.0
848b461ffffffff,2.0,0.0,0.0
848b463ffffffff,4.0,0.0,0.0
848b469ffffffff,7.0,0.0,0.0
848b46bffffffff,13.0,0.0,0.0
848b481ffffffff,1.0,0.0,0.0
848b483ffffffff,7.0,0.0,0.0
848b493ffffffff,2.0,0.0,0.0
848b4e5ffffffff,9.0,0.0,0.0
848b4e9ffffffff,4.0,0.0,0.0
848b511ffffffff,22.0,0.0,0.0
848b513ffffffff,71.0,0.0,0.0
848b517ffffffff,3.0,0.0,0.0
848b51dffffffff,2.0,0.0,0.0
848b521ffffffff,2.0,0.0,0.0
848b525ffffffff,2.0,0.0,0.0
848b529ffffffff,5.0,0.0,0.0
848b52dffffffff,7.0,0.0,0.0
848b531ffffffff,1.0,0.0,0.0
848b535ffffffff,2.0,0.0,0.0
848b53dffffffff,3.0,0.0,0.0
848b561ffffffff,5.0,0.0,0.0
848b563ffffffff,24.0,0.0,0.0
848b567ffffffff,17.0,0.0,0.0
848b56bffffffff,5.0,0.0,0.0
848b5c3ffffffff,1.0,0.0,0.0
848b5cdffffffff,95.0,0.0,0.0
848b5d1ffffffff,7.0,0.0,0.0
848b5e9ffffffff,1.0,0.0,0.0
848b611ffffffff,3.0,0.0,0.0
848b617ffffffff,979.0,0.0,0.0
848b61bffffffff,2.0,0.0,0.0
848b623ffffffff,5.0,0.0,0.0
848b625ffffffff,1.0,0.0,0.0
848b627ffffffff,32.0,0.0,0.0
848b62bffffffff,2.0,0.0,0.0
848b631ffffffff,16.0,0.0,0.0
848b633ffffffff,19.0,0.0,0.0
848b635ffffffff,10.0,0.0,0.0
848b637ffffffff,226.0,0.0,0.0
848b639ffffffff,14.0,0.0,0.0
848b63bffffffff,445.0,0.0,0.0
848b63dffffffff,15.0,0.0,0.0
848b689ffffffff,4.0,0.0,0.0
848b68bffffffff,1.0,0.0,0.0
848b691ffffffff,2.0,0.0,0.0
848b693ffffffff,17.0,0.0,0.0
848b699ffffffff,6.0,0.0,0.0
848b69bffffffff,1.0,0.0,0.0
848b69dffffffff,1.0,0.0,0.0
848b6c1ffffffff,22.0,0.0,0.0
848b6c3ffffffff,5.0,0.0,0.0
848b6c5ffffffff,11.0,0.0,0.0
848b6c9ffffffff,1.0,0.0,0.0
848b6cbffffffff,18.0,0.0,0.0
848b6cdffffffff,489.0,0.0,0.0
848b6d5ffffffff,1.0,0.0,0.0
848b6d9ffffffff,3.0,0.0,0.0
848b6e1ffffffff,1.0,0.0,0.0
848b6e5ffffffff,17.0,0.0,0.0
848b6e7ffffffff,14.0,0.0,0.0
848b6edffffffff,70.0,0.0,0.0
848b709ffffffff,64.0,0.0,0.0
848b70bffffffff,2.0,0.0,0.0
848b711ffffffff,5.0,0.0,0.0
848b713ffffffff,808.0,0.0,0.0
848b717ffffffff,7.0,0.0,0.0
848b71bffffffff,36.0,0.0,0.0
848b729ffffffff,3.0,0.0,0.0
848b72dffffffff,3.0,0.0,0.0
848b743ffffffff,6.0,0.0,0.0
848b745ffffffff,19.0,0.0,0.0
848b747ffffffff,35.0,0.0,0.0
848b74bffffffff,43.0,0.0,0.0
848b751ffffffff,18.0,0.0,0.0
848b755ffffffff,3.0,0.0,0.0
848b757ffffffff,8.0,0.0,0.0
848b75bffffffff,28.0,0.0,0.0
848b75dffffffff,9.0,0.0,0.0
848b761ffffffff,13.0,0.0,0.0
848b765ffffffff,2.0,0.0,0.0
848b769ffffffff,1.0,0.0,0.0
848b76bffffffff,22.0,0.0,0.0
848b821ffffffff,3.0,0.0,0.0
848b829ffffffff,10.0,0.0,0.0
848b82bffffffff,2.0,0.0,0.0
848b835ffffffff,1.0,0.0,0.0
848b839ffffffff,4.0,0.0,0.0
848b849ffffffff,226.0,0.0,0.0
848b881ffffffff,40.0,0.0,0.0
848b885ffffffff,4.0,0.0,0.0
848b889ffffffff,15.0,0.0,0.0
848b88dffffffff,4.0,0.0,0.0
848b8a5ffffffff,3.0,0.0,0.0
848b8dbffffffff,2.0,0.0,0.0
848b96dffffffff,2.0,0.0,0.0
848b98bffffffff,24.0,0.0,0.0
848b999ffffffff,66.0,0.0,0.0
848b99dffffffff,112.0,0.0,0.0
848b9c9ffffffff,1.0,0.0,0.0
848b9d1ffffffff,121.0,0.0,0.0
848b9d3ffffffff,1.0,0.0,0.0
848b9d5ffffffff,885.0,0.0,0.0
848b9d7ffffffff,9.0,0.0,0.0
848b9dbffffffff,2.0,0.0,0.0
848ba09ffffffff,32.0,0.0,0.0
848ba0dffffffff,3.0,0.0,0.0
848ba2dffffffff,1.0,0.0,0.0
848ba47ffffffff,9.0,0.0,0.0
848ba55ffffffff,19.0,0.0,0.0
848ba5dffffffff,2.0,0.0,0.0
848ba63ffffffff,47.0,0.0,0.0
848ba65ffffffff,50.0,0.0,0.0
848ba67ffffffff,2.0,0.0,0.0
848ba6dffffffff,35.0,0.0,0.0
848bb43ffffffff,1.0,0.0,0.0
848bb53ffffffff,29.0,0.0,0.0
