cell_id,Milvus migrans,Milvus migrans [migrans Group],Milvus migrans lineatus/formosanus,Milvus migrans aegyptius/parasitus
842db1bffffffff,47.0,4.0,0.0,0.0
842db1dffffffff,570.0,65.0,0.0,0.0
842db21ffffffff,73.0,13.0,0.0,0.0
842db23ffffffff,1.0,0.0,0.0,0.0
842db25ffffffff,44.0,3.0,0.0,0.0
842db27ffffffff,2.0,0.0,0.0,0.0
842db29ffffffff,301.0,44.0,0.0,0.0
842db2bffffffff,168.0,16.0,0.0,0.0
842db2dffffffff,125.0,13.0,0.0,0.0
842db35ffffffff,2.0,0.0,0.0,0.0
842db37ffffffff,10.0,0.0,0.0,0.0
842db3dffffffff,36.0,3.0,0.0,0.0
842db57ffffffff,3.0,0.0,0.0,0.0
842db63ffffffff,166.0,22.0,0.0,0.0
842db65ffffffff,7.0,0.0,0.0,0.0
842db67ffffffff,921.0,127.0,0.0,0.0
842e0a5ffffffff,1.0,0.0,0.0,0.0
842e0a7ffffffff,1.0,0.0,0.0,0.0
842e0a9ffffffff,4.0,0.0,0.0,0.0
842e0adffffffff,5.0,0.0,2.0,0.0
842e0bdffffffff,1.0,0.0,1.0,0.0
842e0c1ffffffff,2.0,0.0,0.0,0.0
842e0c9ffffffff,63.0,0.0,1.0,0.0
842e0d1ffffffff,5.0,0.0,5.0,0.0
842e0d5ffffffff,2.0,0.0,0.0,0.0
842e0d7ffffffff,123.0,0.0,18.0,0.0
842e0e5ffffffff,2.0,0.0,2.0,0.0
842e0e7ffffffff,1.0,0.0,1.0,0.0
842e123ffffffff,30.0,0.0,19.0,0.0
842e127ffffffff,19.0,0.0,17.0,0.0
842e133ffffffff,7.0,0.0,4.0,0.0
842e135ffffffff,52.0,0.0,35.0,0.0
842e137ffffffff,51.0,0.0,20.0,0.0
842e187ffffffff,4.0,0.0,0.0,0.0
842e191ffffffff,5.0,0.0,0.0,0.0
842e1a3ffffffff,5.0,0.0,0.0,0.0
842e1a5ffffffff,2.0,0.0,0.0,0.0
842e1a7ffffffff,3.0,0.0,0.0,0.0
842e1adffffffff,3.0,0.0,0.0,0.0
842e1b1ffffffff,7.0,0.0,0.0,0.0
842e1b5ffffffff,49.0,0.0,5.0,0.0
842e1b7ffffffff,21.0,0.0,2.0,0.0
842e1b9ffffffff,4.0,0.0,2.0,0.0
842e1bdffffffff,27.0,0.0,3.0,0.0
842e1dbffffffff,1.0,0.0,1.0,0.0
842e1e1ffffffff,4.0,0.0,2.0,0.0
842e1e5ffffffff,8.0,0.0,0.0,0.0
842e1e7ffffffff,6.0,0.0,1.0,0.0
842e1ebffffffff,2.0,0.0,0.0,0.0
842e293ffffffff,4.0,0.0,2.0,0.0
842e297ffffffff,1.0,0.0,0.0,0.0
842e299ffffffff,19.0,0.0,0.0,0.0
842e29bffffffff,13.0,0.0,6.0,0.0
842e2b5ffffffff,5.0,0.0,0.0,0.0
842e2b7ffffffff,2.0,0.0,0.0,0.0
842e2dbffffffff,54.0,0.0,33.0,0.0
842e449ffffffff,60.0,0.0,42.0,0.0
842e44dffffffff,65.0,0.0,33.0,0.0
842e46dffffffff,6.0,0.0,0.0,0.0
842e601ffffffff,8.0,0.0,0.0,0.0
842e603ffffffff,2.0,0.0,0.0,0.0
842e605ffffffff,10.0,0.0,2.0,0.0
842e607ffffffff,7.0,0.0,0.0,0.0
842e609ffffffff,12.0,0.0,0.0,0.0
842e60bffffffff,58.0,0.0,0.0,0.0
842e60dffffffff,2.0,0.0,0.0,0.0
842e611ffffffff,22.0,0.0,6.0,0.0
842e613ffffffff,13.0,0.0,0.0,0.0
842e615ffffffff,317.0,0.0,55.0,0.0
842e617ffffffff,3.0,0.0,0.0,0.0
842e619ffffffff,19.0,0.0,2.0,0.0
842e61bffffffff,2.0,0.0,0.0,0.0
842e61dffffffff,4.0,0.0,0.0,0.0
842e625ffffffff,2.0,0.0,2.0,0.0
842e627ffffffff,17.0,0.0,10.0,0.0
842e62dffffffff,13.0,0.0,0.0,0.0
842e631ffffffff,13.0,0.0,0.0,0.0
842e633ffffffff,1.0,0.0,0.0,0.0
842e635ffffffff,14.0,0.0,9.0,0.0
842e639ffffffff,69.0,0.0,14.0,0.0
842e63dffffffff,2.0,0.0,0.0,0.0
842e645ffffffff,2.0,0.0,2.0,0.0
842e653ffffffff,4.0,0.0,0.0,0.0
842e655ffffffff,2.0,0.0,0.0,0.0
842e657ffffffff,2.0,0.0,0.0,0.0
842e663ffffffff,1.0,0.0,0.0,0.0
842e681ffffffff,2.0,0.0,0.0,0.0
842e683ffffffff,2.0,0.0,0.0,0.0
842e685ffffffff,5.0,0.0,0.0,0.0
842e687ffffffff,6.0,0.0,0.0,0.0
842e689ffffffff,440.0,0.0,0.0,0.0
842e68bffffffff,2.0,0.0,0.0,0.0
842e68dffffffff,3.0,0.0,0.0,0.0
842e699ffffffff,6.0,0.0,2.0,0.0
842e69bffffffff,26.0,0.0,1.0,0.0
842e69dffffffff,2.0,0.0,2.0,0.0
842e6a3ffffffff,2.0,0.0,0.0,0.0
842e6b5ffffffff,39.0,0.0,0.0,0.0
842e6b9ffffffff,18.0,0.0,0.0,0.0
842e6bbffffffff,14.0,0.0,2.0,0.0
842e6bdffffffff,2.0,0.0,0.0,0.0
842e6c1ffffffff,2.0,0.0,0.0,0.0
842e6c3ffffffff,16.0,0.0,8.0,0.0
842e6c5ffffffff,7.0,0.0,2.0,0.0
842e6c7ffffffff,21.0,0.0,0.0,0.0
842e6c9ffffffff,4.0,0.0,2.0,0.0
842e6cbffffffff,1.0,0.0,0.0,0.0
842e6cdffffffff,3.0,0.0,0.0,0.0
842e6d3ffffffff,3.0,0.0,0.0,0.0
842e6d5ffffffff,94.0,0.0,0.0,0.0
842e6d7ffffffff,13.0,0.0,3.0,0.0
842e6ddffffffff,2.0,0.0,0.0,0.0
842e6e1ffffffff,15.0,0.0,2.0,0.0
842e6e3ffffffff,3.0,0.0,0.0,0.0
842e6e5ffffffff,3.0,0.0,1.0,0.0
842e6edffffffff,3.0,0.0,1.0,0.0
842e707ffffffff,2.0,0.0,0.0,0.0
842e709ffffffff,4.0,0.0,0.0,0.0
842e70dffffffff,1.0,0.0,1.0,0.0
842e713ffffffff,4.0,0.0,2.0,0.0
842e717ffffffff,4.0,0.0,3.0,0.0
842e719ffffffff,3.0,0.0,3.0,0.0
842e71bffffffff,3.0,0.0,0.0,0.0
842e721ffffffff,4.0,0.0,0.0,0.0
842e729ffffffff,1.0,0.0,0.0,0.0
842e72bffffffff,22.0,0.0,0.0,0.0
842e72dffffffff,2.0,0.0,0.0,0.0
842e745ffffffff,63.0,0.0,20.0,0.0
842e747ffffffff,1.0,0.0,0.0,0.0
842e749ffffffff,60.0,0.0,16.0,0.0
842e74bffffffff,5.0,0.0,0.0,0.0
842e74dffffffff,2.0,0.0,0.0,0.0
842e751ffffffff,25.0,0.0,17.0,0.0
842e753ffffffff,12.0,0.0,4.0,0.0
842e755ffffffff,13.0,0.0,6.0,0.0
842e759ffffffff,17.0,0.0,0.0,0.0
842e75bffffffff,5.0,0.0,0.0,0.0
842e75dffffffff,207.0,0.0,139.0,0.0
842e767ffffffff,12.0,0.0,2.0,0.0
842e881ffffffff,2.0,0.0,2.0,0.0
842e885ffffffff,3.0,0.0,3.0,0.0
842e889ffffffff,11.0,0.0,11.0,0.0
842e88bffffffff,6.0,0.0,6.0,0.0
842e8c3ffffffff,1.0,0.0,0.0,0.0
842e8c7ffffffff,3.0,0.0,3.0,0.0
842ea13ffffffff,1.0,0.0,0.0,0.0
842ea8bffffffff,2.0,0.0,0.0,0.0
842ea93ffffffff,1.0,0.0,0.0,0.0
842ea9bffffffff,3.0,0.0,0.0,0.0
842ea9dffffffff,13.0,0.0,0.0,0.0
842eac1ffffffff,62.0,0.0,40.0,0.0
842eac3ffffffff,3.0,0.0,1.0,0.0
842eac7ffffffff,33.0,0.0,23.0,0.0
842eac9ffffffff,259.0,0.0,152.0,0.0
842eacbffffffff,8.0,0.0,6.0,0.0
842ead1ffffffff,3.0,0.0,2.0,0.0
842ead3ffffffff,1.0,0.0,1.0,0.0
842ead5ffffffff,46.0,0.0,2.0,0.0
842ead7ffffffff,1.0,0.0,1.0,0.0
842ead9ffffffff,84.0,0.0,44.0,0.0
842eadbffffffff,1.0,0.0,1.0,0.0
842eaddffffffff,18.0,0.0,6.0,0.0
842ec95ffffffff,4.0,0.0,2.0,0.0
842ecb9ffffffff,14.0,0.0,1.0,0.0
842eeb3ffffffff,1.0,0.0,0.0,0.0
842ef29ffffffff,1.0,0.0,1.0,0.0
842ef49ffffffff,2.0,0.0,0.0,0.0
842ef59ffffffff,4.0,0.0,0.0,0.0
842ef61ffffffff,6.0,0.0,0.0,0.0
842ef65ffffffff,2.0,0.0,0.0,0.0
842ef67ffffffff,9.0,0.0,0.0,0.0
842ef6bffffffff,2.0,0.0,0.0,0.0
842f581ffffffff,3.0,0.0,0.0,0.0
842f585ffffffff,4.0,0.0,0.0,0.0
842f587ffffffff,87.0,0.0,30.0,0.0
842f595ffffffff,7.0,0.0,1.0,0.0
842f597ffffffff,7.0,0.0,2.0,0.0
842f5a1ffffffff,84.0,0.0,53.0,0.0
842f5a3ffffffff,45.0,0.0,4.0,0.0
842f5a5ffffffff,80.0,0.0,40.0,0.0
842f5a7ffffffff,2.0,0.0,2.0,0.0
842f5a9ffffffff,9.0,0.0,2.0,0.0
842f5abffffffff,259.0,0.0,48.0,0.0
842f5adffffffff,101.0,0.0,62.0,0.0
842f5b1ffffffff,44.0,0.0,8.0,0.0
842f5b3ffffffff,6.0,0.0,0.0,0.0
842f5b5ffffffff,13.0,0.0,1.0,0.0
842f5b9ffffffff,101.0,0.0,33.0,0.0
842f5bbffffffff,21.0,0.0,2.0,0.0
842f5bdffffffff,211.0,0.0,32.0,0.0
842f5d7ffffffff,28.0,0.0,14.0,0.0
8430155ffffffff,2.0,0.0,0.0,0.0
843015bffffffff,38.0,0.0,2.0,0.0
84302b7ffffffff,15.0,0.0,0.0,0.0
8430305ffffffff,3.0,0.0,3.0,0.0
843030dffffffff,2.0,0.0,2.0,0.0
8430325ffffffff,6.0,0.0,6.0,0.0
8430815ffffffff,2.0,0.0,0.0,0.0
8430833ffffffff,3.0,0.0,3.0,0.0
8430911ffffffff,41.0,0.0,10.0,0.0
8430915ffffffff,6.0,0.0,0.0,0.0
843091dffffffff,31.0,0.0,0.0,0.0
8430923ffffffff,6.0,0.0,0.0,0.0
8430929ffffffff,3.0,0.0,0.0,0.0
8430985ffffffff,2.0,0.0,0.0,0.0
8430991ffffffff,2.0,0.0,0.0,0.0
8430997ffffffff,2.0,0.0,0.0,0.0
84309a5ffffffff,2.0,0.0,2.0,0.0
84309b3ffffffff,2.0,0.0,2.0,0.0
84309bdffffffff,1.0,0.0,1.0,0.0
84309d9ffffffff,1.0,0.0,0.0,0.0
84309e7ffffffff,2.0,0.0,2.0,0.0
8430a13ffffffff,4.0,0.0,0.0,0.0
8430a3bffffffff,2.0,0.0,0.0,0.0
8430c15ffffffff,3.0,0.0,0.0,0.0
8430c17ffffffff,37.0,0.0,9.0,0.0
8430c1dffffffff,2.0,0.0,0.0,0.0
8430c29ffffffff,3.0,0.0,0.0,0.0
8430c31ffffffff,1.0,0.0,1.0,0.0
8430c3bffffffff,2.0,0.0,0.0,0.0
8430c41ffffffff,2.0,0.0,0.0,0.0
8430c4dffffffff,1.0,0.0,0.0,0.0
8430c61ffffffff,2.0,0.0,0.0,0.0
8430ca3ffffffff,1.0,0.0,0.0,0.0
8430ca7ffffffff,2.0,0.0,0.0,0.0
8430cb3ffffffff,2.0,0.0,2.0,0.0
8430ce5ffffffff,4.0,0.0,0.0,0.0
8430cedffffffff,9.0,0.0,5.0,0.0
8430d03ffffffff,2.0,0.0,0.0,0.0
8430d11ffffffff,2.0,0.0,0.0,0.0
8430d81ffffffff,11.0,0.0,0.0,0.0
8430d83ffffffff,3.0,0.0,0.0,0.0
8430d87ffffffff,14.0,0.0,1.0,0.0
8430d91ffffffff,2.0,0.0,0.0,0.0
8430d93ffffffff,1.0,0.0,0.0,0.0
8430d95ffffffff,4.0,0.0,0.0,0.0
8430d97ffffffff,53.0,0.0,5.0,0.0
8430d9bffffffff,22.0,0.0,0.0,0.0
8430dabffffffff,7.0,0.0,0.0,0.0
8430db3ffffffff,2.0,0.0,0.0,0.0
8430dbbffffffff,9.0,0.0,0.0,0.0
8430dd1ffffffff,8.0,0.0,0.0,0.0
8430ddbffffffff,1.0,0.0,0.0,0.0
8430e29ffffffff,2.0,0.0,0.0,0.0
8430e2bffffffff,2.0,0.0,0.0,0.0
8431101ffffffff,3.0,0.0,3.0,0.0
8431135ffffffff,1.0,0.0,0.0,0.0
8431183ffffffff,2.0,0.0,0.0,0.0
8431265ffffffff,11.0,0.0,11.0,0.0
8431267ffffffff,4.0,0.0,4.0,0.0
843126dffffffff,1.0,0.0,1.0,0.0
84312c5ffffffff,1.0,0.0,1.0,0.0
8431347ffffffff,1.0,0.0,0.0,0.0
8431851ffffffff,12.0,0.0,0.0,0.0
8431853ffffffff,16.0,0.0,6.0,0.0
8431857ffffffff,10.0,0.0,4.0,0.0
8431859ffffffff,2.0,0.0,2.0,0.0
843185bffffffff,115.0,0.0,28.0,0.0
8431889ffffffff,2.0,0.0,0.0,0.0
84318c1ffffffff,2.0,0.0,0.0,0.0
84318d1ffffffff,7.0,0.0,7.0,0.0
8431a51ffffffff,4.0,0.0,0.0,0.0
8431a85ffffffff,15.0,0.0,5.0,0.0
8431aa1ffffffff,2.0,0.0,2.0,0.0
8431aa5ffffffff,65.0,0.0,14.0,0.0
8431aa9ffffffff,7.0,0.0,7.0,0.0
8431aabffffffff,4.0,0.0,0.0,0.0
8431aadffffffff,36.0,0.0,5.0,0.0
8431abdffffffff,3.0,0.0,3.0,0.0
8434413ffffffff,1.0,0.0,0.0,0.0
84344cbffffffff,5.0,0.0,0.0,0.0
8434691ffffffff,1.0,0.0,0.0,0.0
8434697ffffffff,2.0,0.0,0.0,0.0
8434699ffffffff,2.0,0.0,0.0,0.0
84346b5ffffffff,2.0,0.0,0.0,0.0
8438161ffffffff,32.0,1.0,0.0,0.0
8438169ffffffff,3.0,0.0,0.0,0.0
843816dffffffff,45.0,0.0,0.0,0.0
8438209ffffffff,4.0,0.0,0.0,0.0
843820dffffffff,24.0,0.0,0.0,0.0
8438243ffffffff,2.0,0.0,0.0,0.0
8438247ffffffff,12.0,0.0,0.0,0.0
843824dffffffff,2.0,0.0,0.0,0.0
8438251ffffffff,10.0,0.0,0.0,0.0
8438255ffffffff,2.0,0.0,0.0,0.0
8438259ffffffff,4.0,0.0,0.0,0.0
843825bffffffff,3.0,0.0,0.0,0.0
843825dffffffff,2.0,0.0,0.0,0.0
843826bffffffff,3.0,0.0,0.0,0.0
8438301ffffffff,1.0,0.0,0.0,0.0
843830dffffffff,2.0,0.0,0.0,0.0
8438321ffffffff,1.0,0.0,0.0,0.0
8438325ffffffff,5.0,0.0,0.0,0.0
843834dffffffff,6.0,3.0,0.0,0.0
8438353ffffffff,2.0,0.0,0.0,0.0
8438361ffffffff,2.0,0.0,0.0,0.0
8438365ffffffff,23.0,4.0,0.0,0.0
8438367ffffffff,62.0,14.0,0.0,0.0
843836dffffffff,8.0,8.0,0.0,0.0
843840bffffffff,1.0,0.0,0.0,0.0
8438419ffffffff,2.0,0.0,0.0,0.0
843845dffffffff,2.0,2.0,0.0,0.0
8438621ffffffff,1.0,0.0,0.0,0.0
8438625ffffffff,40.0,3.0,0.0,0.0
8438629ffffffff,1.0,0.0,0.0,0.0
843862dffffffff,8.0,0.0,0.0,0.0
8438633ffffffff,3.0,0.0,0.0,0.0
8438681ffffffff,1.0,0.0,0.0,0.0
8438685ffffffff,1.0,0.0,0.0,0.0
8438695ffffffff,5.0,0.0,0.0,0.0
843869bffffffff,2.0,0.0,0.0,0.0
84386a9ffffffff,2.0,0.0,0.0,0.0
84386adffffffff,4.0,0.0,0.0,0.0
84386d3ffffffff,1.0,0.0,0.0,0.0
84386e1ffffffff,2.0,0.0,0.0,0.0
84386e3ffffffff,2.0,0.0,0.0,0.0
84386e5ffffffff,4.0,0.0,0.0,0.0
84386edffffffff,2.0,0.0,0.0,0.0
8438711ffffffff,2.0,0.0,0.0,0.0
8438739ffffffff,1.0,0.0,0.0,0.0
8438751ffffffff,3.0,0.0,0.0,0.0
8438753ffffffff,3.0,1.0,0.0,0.0
8438a49ffffffff,1.0,0.0,0.0,0.0
8439001ffffffff,179.0,0.0,0.0,0.0
8439003ffffffff,1260.0,79.0,0.0,0.0
8439005ffffffff,53.0,0.0,0.0,0.0
8439007ffffffff,193.0,1.0,0.0,0.0
8439009ffffffff,128.0,1.0,0.0,0.0
843900bffffffff,535.0,9.0,0.0,0.0
843900dffffffff,195.0,1.0,0.0,0.0
8439011ffffffff,284.0,11.0,0.0,0.0
8439013ffffffff,19.0,0.0,0.0,0.0
8439015ffffffff,391.0,11.0,0.0,0.0
8439017ffffffff,6.0,0.0,0.0,0.0
8439019ffffffff,165.0,2.0,0.0,0.0
843901bffffffff,411.0,0.0,0.0,0.0
843901dffffffff,3089.0,158.0,0.0,0.0
8439021ffffffff,53.0,0.0,0.0,0.0
8439023ffffffff,17.0,0.0,0.0,0.0
8439025ffffffff,114.0,1.0,0.0,0.0
8439027ffffffff,33.0,0.0,0.0,0.0
8439029ffffffff,336.0,0.0,0.0,0.0
843902bffffffff,153.0,2.0,0.0,0.0
843902dffffffff,210.0,0.0,0.0,0.0
8439031ffffffff,59.0,2.0,0.0,0.0
8439033ffffffff,171.0,0.0,0.0,0.0
8439035ffffffff,85.0,0.0,0.0,0.0
8439037ffffffff,2.0,0.0,0.0,0.0
8439039ffffffff,229.0,12.0,0.0,0.0
843903bffffffff,104.0,5.0,0.0,0.0
843903dffffffff,415.0,30.0,0.0,0.0
8439041ffffffff,249.0,3.0,0.0,0.0
8439043ffffffff,166.0,0.0,0.0,0.0
8439045ffffffff,30.0,0.0,0.0,0.0
8439047ffffffff,334.0,0.0,0.0,0.0
8439049ffffffff,51.0,6.0,0.0,0.0
843904bffffffff,173.0,0.0,0.0,0.0
843904dffffffff,68.0,0.0,0.0,0.0
8439051ffffffff,89.0,18.0,0.0,0.0
8439053ffffffff,85.0,8.0,0.0,0.0
8439055ffffffff,109.0,1.0,0.0,0.0
8439057ffffffff,506.0,25.0,0.0,0.0
8439059ffffffff,122.0,3.0,0.0,0.0
843905bffffffff,210.0,5.0,0.0,0.0
843905dffffffff,257.0,0.0,0.0,0.0
8439061ffffffff,134.0,0.0,0.0,0.0
8439063ffffffff,142.0,0.0,0.0,0.0
8439065ffffffff,48.0,0.0,0.0,0.0
8439067ffffffff,163.0,0.0,0.0,0.0
8439069ffffffff,63.0,0.0,0.0,0.0
843906bffffffff,160.0,0.0,0.0,0.0
843906dffffffff,304.0,0.0,0.0,0.0
8439081ffffffff,7.0,0.0,0.0,0.0
8439085ffffffff,2.0,0.0,0.0,0.0
8439087ffffffff,8.0,0.0,0.0,0.0
8439089ffffffff,277.0,0.0,0.0,0.0
843908bffffffff,26.0,0.0,0.0,0.0
843908dffffffff,83.0,0.0,0.0,0.0
8439091ffffffff,4.0,0.0,0.0,0.0
8439093ffffffff,6.0,0.0,0.0,0.0
8439095ffffffff,19.0,0.0,0.0,0.0
8439097ffffffff,32.0,0.0,0.0,0.0
8439099ffffffff,3.0,0.0,0.0,0.0
843909bffffffff,17.0,0.0,0.0,0.0
843909dffffffff,2.0,0.0,0.0,0.0
84390a1ffffffff,28.0,0.0,0.0,0.0
84390a3ffffffff,4.0,0.0,0.0,0.0
84390a5ffffffff,22.0,0.0,0.0,0.0
84390a9ffffffff,6.0,0.0,0.0,0.0
84390abffffffff,2.0,0.0,0.0,0.0
84390adffffffff,41.0,0.0,0.0,0.0
84390b3ffffffff,2.0,0.0,0.0,0.0
84390b5ffffffff,1.0,0.0,0.0,0.0
84390b7ffffffff,2.0,0.0,0.0,0.0
84390bdffffffff,3.0,0.0,0.0,0.0
84390c1ffffffff,144.0,2.0,0.0,0.0
84390c3ffffffff,84.0,0.0,0.0,0.0
84390c5ffffffff,36.0,0.0,0.0,0.0
84390c7ffffffff,18.0,0.0,0.0,0.0
84390c9ffffffff,452.0,5.0,0.0,0.0
84390cbffffffff,2740.0,43.0,0.0,0.0
84390cdffffffff,29.0,0.0,0.0,0.0
84390d3ffffffff,37.0,0.0,0.0,0.0
84390d5ffffffff,5.0,0.0,0.0,0.0
84390d7ffffffff,4.0,0.0,0.0,0.0
84390d9ffffffff,2.0,0.0,0.0,0.0
84390dbffffffff,6.0,0.0,0.0,0.0
84390ddffffffff,68.0,0.0,0.0,0.0
84390e3ffffffff,56.0,0.0,0.0,0.0
84390e7ffffffff,33.0,0.0,0.0,0.0
84390e9ffffffff,13.0,0.0,0.0,0.0
84390ebffffffff,16.0,0.0,0.0,0.0
8439101ffffffff,477.0,3.0,0.0,0.0
8439103ffffffff,8.0,0.0,0.0,0.0
8439105ffffffff,4.0,0.0,0.0,0.0
8439109ffffffff,2.0,0.0,0.0,0.0
843910bffffffff,2.0,0.0,0.0,0.0
8439111ffffffff,25.0,0.0,0.0,0.0
8439113ffffffff,75.0,2.0,0.0,0.0
8439115ffffffff,28.0,2.0,0.0,0.0
8439117ffffffff,5.0,0.0,0.0,0.0
8439119ffffffff,300.0,4.0,0.0,0.0
843911dffffffff,100.0,0.0,0.0,0.0
8439151ffffffff,36.0,0.0,0.0,0.0
8439153ffffffff,130.0,0.0,0.0,0.0
8439155ffffffff,6.0,0.0,0.0,0.0
8439157ffffffff,531.0,3.0,0.0,0.0
8439159ffffffff,508.0,0.0,0.0,0.0
843915bffffffff,601.0,0.0,0.0,0.0
843915dffffffff,14.0,0.0,0.0,0.0
8439181ffffffff,82.0,2.0,0.0,0.0
8439183ffffffff,133.0,0.0,0.0,0.0
8439185ffffffff,369.0,5.0,0.0,0.0
8439187ffffffff,67.0,0.0,0.0,0.0
8439189ffffffff,155.0,4.0,0.0,0.0
843918bffffffff,87.0,0.0,0.0,0.0
843918dffffffff,10.0,0.0,0.0,0.0
8439191ffffffff,9.0,0.0,0.0,0.0
8439195ffffffff,41.0,0.0,0.0,0.0
8439197ffffffff,14.0,0.0,0.0,0.0
8439199ffffffff,2.0,0.0,0.0,0.0
843919bffffffff,31.0,0.0,0.0,0.0
843919dffffffff,10.0,0.0,0.0,0.0
84391a1ffffffff,46.0,4.0,0.0,0.0
84391a5ffffffff,7.0,0.0,0.0,0.0
84391a7ffffffff,3.0,0.0,0.0,0.0
84391a9ffffffff,2753.0,147.0,0.0,0.0
84391abffffffff,1278.0,94.0,0.0,0.0
84391adffffffff,4.0,0.0,0.0,0.0
84391c1ffffffff,56.0,9.0,0.0,0.0
84391c3ffffffff,12.0,2.0,0.0,0.0
84391c5ffffffff,1138.0,96.0,0.0,0.0
84391c7ffffffff,1092.0,64.0,0.0,0.0
84391c9ffffffff,37.0,2.0,0.0,0.0
84391cbffffffff,32.0,2.0,0.0,0.0
84391cdffffffff,12.0,0.0,0.0,0.0
84391d1ffffffff,32.0,0.0,0.0,0.0
84391d3ffffffff,6.0,0.0,0.0,0.0
84391d5ffffffff,15.0,3.0,0.0,0.0
84391d7ffffffff,13.0,0.0,0.0,0.0
84391d9ffffffff,1.0,0.0,0.0,0.0
84391dbffffffff,3.0,0.0,0.0,0.0
84391ddffffffff,2.0,0.0,0.0,0.0
84391e1ffffffff,11.0,0.0,0.0,0.0
84391e3ffffffff,163.0,9.0,0.0,0.0
84391e7ffffffff,18.0,0.0,0.0,0.0
84391e9ffffffff,234.0,11.0,0.0,0.0
84391ebffffffff,1276.0,72.0,0.0,0.0
8439201ffffffff,11.0,0.0,0.0,0.0
8439203ffffffff,87.0,0.0,0.0,0.0
8439205ffffffff,45.0,2.0,0.0,0.0
8439207ffffffff,135.0,0.0,0.0,0.0
8439209ffffffff,3.0,0.0,0.0,0.0
843920bffffffff,16.0,0.0,0.0,0.0
843920dffffffff,15.0,0.0,0.0,0.0
8439211ffffffff,53.0,0.0,0.0,0.0
8439213ffffffff,38.0,0.0,0.0,0.0
8439215ffffffff,11.0,0.0,0.0,0.0
8439217ffffffff,25.0,2.0,0.0,0.0
8439219ffffffff,10.0,0.0,0.0,0.0
843921bffffffff,25.0,0.0,0.0,0.0
843921dffffffff,33.0,0.0,0.0,0.0
8439221ffffffff,64.0,5.0,0.0,0.0
8439223ffffffff,50.0,18.0,0.0,0.0
8439227ffffffff,524.0,2.0,0.0,0.0
8439229ffffffff,31.0,0.0,0.0,0.0
843922bffffffff,3.0,0.0,0.0,0.0
8439231ffffffff,42.0,0.0,0.0,0.0
8439233ffffffff,90.0,0.0,0.0,0.0
8439235ffffffff,102.0,0.0,0.0,0.0
8439237ffffffff,290.0,2.0,0.0,0.0
8439239ffffffff,76.0,0.0,0.0,0.0
843923bffffffff,13.0,0.0,0.0,0.0
843923dffffffff,257.0,0.0,0.0,0.0
8439243ffffffff,2.0,0.0,0.0,0.0
8439247ffffffff,2.0,0.0,0.0,0.0
8439251ffffffff,9.0,0.0,0.0,0.0
8439253ffffffff,137.0,0.0,0.0,0.0
8439255ffffffff,80.0,0.0,0.0,0.0
8439257ffffffff,215.0,0.0,0.0,0.0
8439259ffffffff,28.0,0.0,0.0,0.0
843925bffffffff,6.0,0.0,0.0,0.0
843925dffffffff,7.0,0.0,0.0,0.0
8439281ffffffff,55.0,0.0,0.0,0.0
8439283ffffffff,25.0,0.0,0.0,0.0
8439285ffffffff,86.0,0.0,0.0,0.0
8439287ffffffff,72.0,0.0,0.0,0.0
8439289ffffffff,12.0,0.0,0.0,0.0
843928bffffffff,167.0,0.0,0.0,0.0
843928dffffffff,132.0,0.0,0.0,0.0
8439291ffffffff,11.0,0.0,0.0,0.0
8439293ffffffff,127.0,0.0,0.0,0.0
8439295ffffffff,25.0,0.0,0.0,0.0
8439297ffffffff,204.0,0.0,0.0,0.0
8439299ffffffff,76.0,0.0,0.0,0.0
843929bffffffff,264.0,0.0,0.0,0.0
843929dffffffff,440.0,0.0,0.0,0.0
84392a1ffffffff,638.0,0.0,0.0,0.0
84392a3ffffffff,299.0,2.0,0.0,0.0
84392a5ffffffff,210.0,0.0,0.0,0.0
84392a7ffffffff,513.0,0.0,0.0,0.0
84392a9ffffffff,125.0,6.0,0.0,0.0
84392abffffffff,51.0,0.0,0.0,0.0
84392adffffffff,543.0,45.0,0.0,0.0
84392b1ffffffff,87.0,1.0,0.0,0.0
84392b3ffffffff,6.0,0.0,0.0,0.0
84392b5ffffffff,899.0,14.0,0.0,0.0
84392b7ffffffff,332.0,4.0,0.0,0.0
84392b9ffffffff,132.0,1.0,0.0,0.0
84392bbffffffff,17.0,0.0,0.0,0.0
84392bdffffffff,69.0,2.0,0.0,0.0
84392c1ffffffff,150.0,0.0,0.0,0.0
84392c3ffffffff,17.0,0.0,0.0,0.0
84392c5ffffffff,361.0,0.0,0.0,0.0
84392c7ffffffff,144.0,0.0,0.0,0.0
84392c9ffffffff,5.0,0.0,0.0,0.0
84392cbffffffff,123.0,0.0,0.0,0.0
84392cdffffffff,75.0,0.0,0.0,0.0
84392d1ffffffff,417.0,0.0,0.0,0.0
84392d3ffffffff,156.0,0.0,0.0,0.0
84392d5ffffffff,72.0,0.0,0.0,0.0
84392d7ffffffff,45.0,0.0,0.0,0.0
84392d9ffffffff,110.0,2.0,0.0,0.0
84392dbffffffff,547.0,10.0,0.0,0.0
84392ddffffffff,160.0,5.0,0.0,0.0
84392e1ffffffff,562.0,10.0,0.0,0.0
84392e3ffffffff,54.0,0.0,0.0,0.0
84392e5ffffffff,319.0,0.0,0.0,0.0
84392e7ffffffff,242.0,0.0,0.0,0.0
