cell_id,Anthus spinoletta,Anthus spinoletta spinoletta,Anthus spinoletta coutellii,Anthus spinoletta blakistoni
841fa65ffffffff,1.0,0.0,0.0,0.0
841fa83ffffffff,25.0,0.0,0.0,0.0
841fa95ffffffff,2.0,0.0,0.0,0.0
841faa7ffffffff,5.0,0.0,0.0,0.0
841faadffffffff,56.0,0.0,0.0,0.0
841fab1ffffffff,2.0,0.0,0.0,0.0
841fab7ffffffff,7.0,0.0,0.0,0.0
841fab9ffffffff,16.0,0.0,0.0,0.0
841fabbffffffff,2.0,0.0,0.0,0.0
841fac7ffffffff,25.0,0.0,0.0,0.0
841facbffffffff,4.0,0.0,0.0,0.0
841fadbffffffff,8.0,0.0,0.0,0.0
841faddffffffff,7.0,0.0,0.0,0.0
841fae1ffffffff,19.0,0.0,0.0,0.0
841fae3ffffffff,11.0,0.0,0.0,0.0
841fae7ffffffff,28.0,0.0,0.0,0.0
841faebffffffff,11.0,0.0,0.0,0.0
841fb01ffffffff,2.0,0.0,0.0,0.0
841fb09ffffffff,1.0,0.0,0.0,0.0
841fb0dffffffff,1.0,0.0,0.0,0.0
841fb11ffffffff,45.0,2.0,0.0,0.0
841fb13ffffffff,20.0,0.0,0.0,0.0
841fb15ffffffff,12.0,0.0,0.0,0.0
841fb17ffffffff,26.0,0.0,0.0,0.0
841fb25ffffffff,1.0,0.0,0.0,0.0
841fb29ffffffff,2.0,0.0,0.0,0.0
841fb2dffffffff,61.0,0.0,0.0,0.0
841fb43ffffffff,8.0,0.0,0.0,0.0
841fb47ffffffff,6.0,0.0,0.0,0.0
841fb55ffffffff,7.0,0.0,0.0,0.0
841fb5dffffffff,4.0,0.0,0.0,0.0
841fb6bffffffff,1.0,0.0,0.0,0.0
841fb6dffffffff,6.0,0.0,0.0,0.0
84200a9ffffffff,2.0,0.0,0.0,0.0
84200adffffffff,1.0,0.0,0.0,1.0
842010dffffffff,1.0,0.0,0.0,0.0
8420123ffffffff,2.0,0.0,0.0,0.0
8420163ffffffff,2.0,0.0,0.0,0.0
8420185ffffffff,4.0,0.0,0.0,0.0
8420199ffffffff,5.0,0.0,0.0,0.0
84201a1ffffffff,2.0,0.0,0.0,0.0
84201b5ffffffff,2.0,0.0,0.0,0.0
8420485ffffffff,1.0,0.0,0.0,0.0
8420497ffffffff,2.0,0.0,0.0,2.0
842049bffffffff,6.0,0.0,0.0,6.0
842049dffffffff,2.0,0.0,0.0,2.0
84204b1ffffffff,1.0,0.0,0.0,0.0
84204b3ffffffff,8.0,0.0,0.0,5.0
84204b5ffffffff,2.0,0.0,0.0,0.0
84204b9ffffffff,8.0,0.0,0.0,0.0
84204bbffffffff,5.0,0.0,0.0,0.0
84204d3ffffffff,2.0,0.0,0.0,2.0
842059dffffffff,1.0,0.0,0.0,1.0
84206bdffffffff,8.0,0.0,0.0,8.0
84209a5ffffffff,21.0,0.0,0.0,0.0
84209e7ffffffff,4.0,0.0,0.0,0.0
8420a53ffffffff,1.0,0.0,0.0,0.0
8420a61ffffffff,2.0,0.0,0.0,1.0
8420ad1ffffffff,2.0,0.0,0.0,0.0
8420b1bffffffff,4.0,0.0,0.0,0.0
8420b2bffffffff,1.0,0.0,0.0,0.0
8420c49ffffffff,10.0,0.0,0.0,0.0
8420e23ffffffff,7.0,0.0,0.0,0.0
8420e27ffffffff,1.0,0.0,0.0,0.0
8420e35ffffffff,2.0,0.0,0.0,0.0
8420e65ffffffff,94.0,0.0,0.0,60.0
8420e67ffffffff,2.0,0.0,0.0,2.0
8420e69ffffffff,6.0,0.0,0.0,1.0
8420e6bffffffff,2.0,0.0,0.0,0.0
8420f01ffffffff,1.0,0.0,0.0,0.0
8420f19ffffffff,1.0,0.0,0.0,0.0
8420f25ffffffff,1.0,0.0,0.0,0.0
8420f41ffffffff,3.0,0.0,0.0,0.0
8420f51ffffffff,2.0,0.0,0.0,0.0
8420f53ffffffff,3.0,0.0,0.0,0.0
8420f55ffffffff,2.0,0.0,0.0,0.0
8420f61ffffffff,1.0,0.0,0.0,0.0
8421983ffffffff,1.0,0.0,0.0,0.0
8424001ffffffff,2.0,0.0,0.0,0.0
8424003ffffffff,1.0,0.0,0.0,1.0
842400dffffffff,2.0,0.0,0.0,0.0
8424043ffffffff,1.0,0.0,0.0,0.0
8424047ffffffff,2.0,0.0,0.0,2.0
842404bffffffff,1.0,0.0,0.0,1.0
8424051ffffffff,3.0,0.0,0.0,0.0
842405bffffffff,6.0,0.0,0.0,0.0
842406bffffffff,1.0,0.0,0.0,1.0
8424093ffffffff,4.0,0.0,0.0,0.0
84240a9ffffffff,6.0,0.0,0.0,0.0
84240adffffffff,5.0,0.0,0.0,0.0
84240c7ffffffff,1.0,0.0,0.0,0.0
8424213ffffffff,2.0,0.0,0.0,2.0
8424235ffffffff,1.0,0.0,0.0,0.0
8424247ffffffff,4.0,0.0,0.0,0.0
8424265ffffffff,43.0,0.0,0.0,2.0
8424267ffffffff,7.0,0.0,0.0,0.0
84242adffffffff,2.0,0.0,0.0,0.0
8424311ffffffff,4.0,0.0,0.0,0.0
842435bffffffff,1.0,0.0,0.0,0.0
8424463ffffffff,2.0,0.0,0.0,0.0
8424467ffffffff,6.0,0.0,0.0,0.0
84244c1ffffffff,3.0,0.0,0.0,0.0
8424529ffffffff,25.0,0.0,0.0,0.0
842452dffffffff,2.0,0.0,0.0,0.0
8424567ffffffff,13.0,0.0,0.0,4.0
842460dffffffff,12.0,0.0,0.0,3.0
8424613ffffffff,1.0,0.0,0.0,0.0
8424633ffffffff,3.0,0.0,0.0,3.0
8424761ffffffff,2.0,0.0,0.0,2.0
8424853ffffffff,2.0,0.0,0.0,0.0
84248abffffffff,1.0,0.0,0.0,0.0
84248b1ffffffff,7.0,0.0,0.0,0.0
84248b9ffffffff,6.0,0.0,0.0,0.0
84248bbffffffff,2.0,0.0,0.0,0.0
84248e7ffffffff,3.0,0.0,0.0,0.0
8424d19ffffffff,3.0,0.0,0.0,0.0
8424d2bffffffff,1.0,0.0,0.0,0.0
8424de7ffffffff,2.0,0.0,0.0,0.0
8424e5bffffffff,15.0,0.0,0.0,0.0
8425105ffffffff,4.0,0.0,0.0,0.0
8425121ffffffff,3.0,0.0,0.0,0.0
8425123ffffffff,18.0,0.0,0.0,12.0
8425125ffffffff,5.0,0.0,0.0,0.0
8425129ffffffff,1.0,0.0,0.0,0.0
842512bffffffff,3.0,0.0,0.0,0.0
8425131ffffffff,3.0,0.0,0.0,0.0
8425135ffffffff,39.0,0.0,0.0,26.0
8425137ffffffff,1.0,0.0,0.0,0.0
842513dffffffff,5.0,0.0,0.0,5.0
8425161ffffffff,13.0,0.0,0.0,7.0
8425163ffffffff,8.0,0.0,0.0,6.0
8425167ffffffff,4.0,0.0,0.0,0.0
8425169ffffffff,5.0,0.0,0.0,0.0
84251b3ffffffff,3.0,0.0,0.0,3.0
84251bdffffffff,1.0,0.0,0.0,1.0
8425461ffffffff,2.0,0.0,0.0,2.0
84255a3ffffffff,1.0,0.0,0.0,0.0
84255a7ffffffff,14.0,0.0,0.0,3.0
84255b1ffffffff,1.0,0.0,0.0,1.0
84255b5ffffffff,1.0,0.0,0.0,1.0
84255b7ffffffff,9.0,0.0,0.0,6.0
8425ac5ffffffff,2.0,0.0,0.0,0.0
8425ac9ffffffff,64.0,0.0,0.0,29.0
8425acbffffffff,12.0,0.0,0.0,8.0
8425ad5ffffffff,1.0,0.0,0.0,0.0
8425ae9ffffffff,3.0,0.0,0.0,0.0
8425b2bffffffff,2.0,0.0,0.0,0.0
8425b47ffffffff,14.0,0.0,0.0,0.0
8425b6bffffffff,2.0,0.0,0.0,0.0
842c001ffffffff,4.0,0.0,0.0,0.0
842c003ffffffff,7.0,0.0,0.0,0.0
842c00bffffffff,6.0,0.0,0.0,0.0
842c00dffffffff,2.0,0.0,0.0,0.0
842c011ffffffff,1.0,0.0,0.0,0.0
842c015ffffffff,19.0,0.0,0.0,0.0
842c019ffffffff,3.0,0.0,0.0,0.0
842c031ffffffff,2.0,0.0,0.0,0.0
842c033ffffffff,10.0,0.0,0.0,0.0
842c037ffffffff,4.0,0.0,0.0,0.0
842c03bffffffff,6.0,0.0,0.0,0.0
842c043ffffffff,428.0,0.0,0.0,0.0
842c047ffffffff,15.0,0.0,0.0,0.0
842c04bffffffff,2.0,0.0,0.0,0.0
842c053ffffffff,2.0,0.0,0.0,0.0
842c057ffffffff,42.0,0.0,0.0,0.0
842c059ffffffff,24.0,0.0,0.0,0.0
842c05bffffffff,28.0,0.0,16.0,0.0
842c05dffffffff,5.0,0.0,0.0,0.0
842c067ffffffff,1.0,0.0,0.0,0.0
842c06bffffffff,4.0,0.0,0.0,0.0
842c083ffffffff,13.0,0.0,0.0,0.0
842c095ffffffff,15.0,0.0,0.0,0.0
842c09dffffffff,17.0,0.0,0.0,0.0
842c0a9ffffffff,9.0,0.0,0.0,0.0
842c0b7ffffffff,2.0,0.0,0.0,0.0
842c0c1ffffffff,6.0,0.0,4.0,0.0
842c0c7ffffffff,1.0,0.0,0.0,0.0
842c0c9ffffffff,8.0,0.0,0.0,0.0
842c0cbffffffff,5.0,0.0,0.0,0.0
842c0dbffffffff,2.0,0.0,0.0,0.0
842c115ffffffff,2.0,0.0,0.0,0.0
842c11dffffffff,1.0,0.0,0.0,0.0
842c129ffffffff,4.0,0.0,0.0,0.0
842c12bffffffff,1.0,0.0,0.0,0.0
842c13dffffffff,1.0,0.0,0.0,0.0
842c157ffffffff,5.0,0.0,0.0,0.0
842c15bffffffff,2.0,0.0,0.0,0.0
842c183ffffffff,2.0,0.0,0.0,0.0
842c18dffffffff,3.0,0.0,0.0,0.0
842c191ffffffff,12.0,0.0,0.0,0.0
842c193ffffffff,16.0,0.0,0.0,0.0
842c19dffffffff,8.0,0.0,0.0,0.0
842c1adffffffff,4.0,0.0,0.0,0.0
842c1bbffffffff,2.0,0.0,0.0,0.0
842c1d1ffffffff,1.0,0.0,0.0,0.0
842c1d9ffffffff,1.0,0.0,0.0,0.0
842c1ddffffffff,8.0,0.0,0.0,0.0
842c1edffffffff,11.0,0.0,0.0,0.0
842c203ffffffff,25.0,0.0,5.0,0.0
842c205ffffffff,13.0,0.0,0.0,0.0
842c207ffffffff,2.0,0.0,0.0,0.0
842c229ffffffff,13.0,0.0,0.0,0.0
842c22dffffffff,5.0,0.0,0.0,0.0
842c233ffffffff,1.0,0.0,0.0,0.0
842c235ffffffff,4.0,0.0,0.0,0.0
842c237ffffffff,2.0,0.0,0.0,0.0
842c239ffffffff,2.0,0.0,0.0,0.0
842c23bffffffff,8.0,0.0,0.0,0.0
842c261ffffffff,7.0,0.0,0.0,0.0
842c263ffffffff,83.0,0.0,0.0,0.0
842c267ffffffff,1.0,0.0,0.0,0.0
842c269ffffffff,10.0,0.0,0.0,0.0
842c26bffffffff,2.0,0.0,0.0,0.0
842c281ffffffff,150.0,0.0,51.0,0.0
842c283ffffffff,436.0,0.0,81.0,0.0
842c287ffffffff,2.0,0.0,0.0,0.0
842c2a1ffffffff,63.0,0.0,12.0,0.0
842c2a3ffffffff,34.0,0.0,3.0,0.0
842c2a9ffffffff,2.0,0.0,0.0,0.0
842c2abffffffff,10.0,0.0,3.0,0.0
842c2b1ffffffff,4.0,0.0,0.0,0.0
842c2b7ffffffff,6.0,0.0,0.0,0.0
842c2b9ffffffff,7.0,0.0,1.0,0.0
842c2c1ffffffff,19.0,0.0,11.0,0.0
842c2c9ffffffff,9.0,0.0,4.0,0.0
842c2cbffffffff,36.0,0.0,15.0,0.0
842c2e1ffffffff,2.0,0.0,0.0,0.0
842c2e5ffffffff,36.0,0.0,9.0,0.0
842c2e7ffffffff,34.0,0.0,12.0,0.0
842c2e9ffffffff,20.0,0.0,12.0,0.0
842c2ebffffffff,8.0,0.0,0.0,0.0
842c2edffffffff,13.0,0.0,0.0,0.0
842c311ffffffff,1.0,0.0,0.0,0.0
842c313ffffffff,2.0,0.0,0.0,0.0
842c333ffffffff,13.0,0.0,0.0,0.0
842c33bffffffff,2.0,0.0,0.0,0.0
842c365ffffffff,1.0,0.0,0.0,0.0
842c56dffffffff,159.0,0.0,0.0,0.0
842c765ffffffff,2.0,0.0,0.0,0.0
842c823ffffffff,1.0,0.0,0.0,0.0
842c831ffffffff,2.0,0.0,0.0,0.0
842c833ffffffff,11.0,0.0,0.0,0.0
842c835ffffffff,2.0,0.0,0.0,0.0
842c8a5ffffffff,7.0,0.0,0.0,0.0
842c8d7ffffffff,16.0,0.0,0.0,0.0
842c8e5ffffffff,3.0,0.0,0.0,0.0
842c903ffffffff,136.0,0.0,2.0,0.0
842c907ffffffff,3.0,0.0,0.0,0.0
842c911ffffffff,2.0,0.0,0.0,0.0
842c915ffffffff,6.0,0.0,0.0,0.0
842c917ffffffff,9.0,0.0,2.0,0.0
842c931ffffffff,9.0,0.0,0.0,0.0
842c933ffffffff,19.0,0.0,0.0,0.0
842c935ffffffff,24.0,0.0,0.0,0.0
842c937ffffffff,28.0,0.0,0.0,0.0
842c93bffffffff,716.0,0.0,74.0,0.0
842c987ffffffff,9.0,0.0,0.0,0.0
842c98dffffffff,3.0,0.0,0.0,0.0
842c9c1ffffffff,2.0,0.0,0.0,0.0
842c9c7ffffffff,1.0,0.0,0.0,0.0
842c9c9ffffffff,11.0,0.0,0.0,0.0
842c9d9ffffffff,8.0,0.0,0.0,0.0
842c9ddffffffff,3.0,0.0,0.0,0.0
842c9e1ffffffff,2.0,0.0,0.0,0.0
842c9e9ffffffff,2.0,0.0,0.0,0.0
842c9edffffffff,4.0,0.0,2.0,0.0
842ca4dffffffff,14.0,0.0,0.0,0.0
842caadffffffff,3.0,0.0,0.0,0.0
842cac1ffffffff,5.0,0.0,0.0,0.0
842cac3ffffffff,14.0,0.0,0.0,0.0
842cac5ffffffff,1.0,0.0,0.0,0.0
842cac7ffffffff,7.0,0.0,0.0,0.0
842cac9ffffffff,4.0,0.0,0.0,0.0
842cadbffffffff,2.0,0.0,0.0,0.0
842cc03ffffffff,14.0,0.0,0.0,0.0
842cc05ffffffff,9.0,0.0,0.0,0.0
842cc07ffffffff,64.0,0.0,0.0,0.0
842cc15ffffffff,10.0,0.0,0.0,0.0
842cc3bffffffff,1.0,0.0,0.0,0.0
842cc61ffffffff,1.0,0.0,0.0,0.0
842cc63ffffffff,7.0,0.0,0.0,0.0
842cc6bffffffff,28.0,0.0,0.0,0.0
842cce1ffffffff,3.0,0.0,0.0,0.0
842cd33ffffffff,1.0,0.0,0.0,0.0
842cd49ffffffff,58.0,0.0,0.0,0.0
842cd4bffffffff,6.0,0.0,0.0,0.0
842cd5bffffffff,11.0,0.0,0.0,0.0
842cda1ffffffff,2.0,0.0,0.0,0.0
842ce41ffffffff,3.0,0.0,0.0,0.0
842ce45ffffffff,10.0,0.0,0.0,0.0
842ce49ffffffff,15.0,0.0,0.0,0.0
842ce4bffffffff,27.0,0.0,0.0,0.0
842ce51ffffffff,7.0,0.0,0.0,0.0
842cf07ffffffff,17.0,0.0,0.0,0.0
842cf15ffffffff,2.0,0.0,0.0,0.0
842cf27ffffffff,11.0,0.0,0.0,0.0
842cf31ffffffff,9.0,0.0,0.0,0.0
842cf33ffffffff,2.0,0.0,0.0,0.0
842cf35ffffffff,155.0,0.0,0.0,0.0
842cf37ffffffff,18.0,0.0,0.0,0.0
842cf39ffffffff,2.0,0.0,0.0,0.0
842cf3dffffffff,10.0,0.0,0.0,0.0
842cf51ffffffff,1.0,0.0,0.0,0.0
842cf59ffffffff,9.0,0.0,0.0,0.0
842cf5bffffffff,10.0,0.0,0.0,0.0
842d00dffffffff,5.0,0.0,0.0,0.0
842d01dffffffff,2.0,0.0,0.0,0.0
842d021ffffffff,3.0,0.0,0.0,0.0
842d029ffffffff,2.0,0.0,0.0,0.0
842d035ffffffff,3.0,0.0,0.0,0.0
842d03bffffffff,19.0,0.0,0.0,0.0
842d04dffffffff,1.0,0.0,0.0,0.0
842d055ffffffff,2.0,0.0,0.0,0.0
842d069ffffffff,1.0,0.0,0.0,0.0
842d06bffffffff,3.0,0.0,0.0,0.0
842d06dffffffff,1.0,0.0,0.0,0.0
842d0edffffffff,3.0,0.0,0.0,0.0
842d105ffffffff,1.0,0.0,0.0,0.0
842d10dffffffff,3.0,0.0,0.0,0.0
842d125ffffffff,36.0,0.0,0.0,0.0
842d129ffffffff,2.0,0.0,0.0,0.0
842d12bffffffff,62.0,0.0,0.0,0.0
842d12dffffffff,2.0,0.0,0.0,0.0
842d13dffffffff,7.0,0.0,0.0,0.0
842d14bffffffff,14.0,0.0,0.0,0.0
842d167ffffffff,4.0,0.0,0.0,0.0
842d183ffffffff,1.0,0.0,0.0,0.0
842d191ffffffff,2.0,0.0,0.0,0.0
842d193ffffffff,2.0,0.0,0.0,0.0
842d19dffffffff,2.0,0.0,0.0,0.0
842d1b5ffffffff,2.0,0.0,0.0,0.0
842d1d5ffffffff,3.0,0.0,0.0,0.0
842d1e3ffffffff,2.0,0.0,0.0,0.0
842d227ffffffff,44.0,0.0,0.0,0.0
842d303ffffffff,7.0,0.0,0.0,0.0
842d309ffffffff,2.0,0.0,0.0,0.0
842d31dffffffff,2.0,0.0,0.0,0.0
842d325ffffffff,2.0,0.0,0.0,0.0
842d329ffffffff,2.0,0.0,0.0,0.0
842d32bffffffff,14.0,0.0,0.0,0.0
842d32dffffffff,2.0,0.0,0.0,0.0
842d331ffffffff,32.0,0.0,0.0,0.0
842d333ffffffff,21.0,0.0,0.0,0.0
842d33dffffffff,2.0,0.0,0.0,0.0
842d341ffffffff,4.0,0.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0,0.0
842d349ffffffff,28.0,0.0,0.0,0.0
842d34bffffffff,2.0,0.0,0.0,0.0
842d351ffffffff,3.0,0.0,0.0,0.0
842d357ffffffff,5.0,0.0,0.0,0.0
842d35dffffffff,10.0,0.0,0.0,0.0
842d369ffffffff,8.0,0.0,0.0,0.0
842d531ffffffff,4.0,0.0,0.0,0.0
842d535ffffffff,4.0,0.0,0.0,0.0
842d547ffffffff,4.0,0.0,4.0,0.0
842d56bffffffff,5.0,0.0,0.0,0.0
842d81dffffffff,1.0,0.0,0.0,0.0
842d849ffffffff,1.0,0.0,0.0,0.0
842da0bffffffff,1.0,0.0,0.0,0.0
842da13ffffffff,1.0,0.0,0.0,0.0
842da17ffffffff,190.0,0.0,0.0,0.0
842da19ffffffff,7.0,0.0,0.0,0.0
842da1bffffffff,24.0,0.0,0.0,0.0
842da23ffffffff,2.0,0.0,0.0,0.0
842da25ffffffff,5.0,0.0,0.0,0.0
842da45ffffffff,1.0,0.0,0.0,0.0
842da53ffffffff,1.0,0.0,0.0,0.0
842da5dffffffff,37.0,0.0,0.0,0.0
842da69ffffffff,7.0,0.0,1.0,0.0
842da6bffffffff,1.0,0.0,0.0,0.0
842da81ffffffff,38.0,0.0,0.0,0.0
842da95ffffffff,2.0,0.0,0.0,0.0
842da9bffffffff,3.0,0.0,0.0,0.0
842dab1ffffffff,2.0,0.0,0.0,0.0
842dab3ffffffff,1.0,0.0,0.0,0.0
842dab9ffffffff,1.0,0.0,0.0,0.0
842dac5ffffffff,3.0,0.0,0.0,0.0
842dae9ffffffff,23.0,0.0,0.0,0.0
842db01ffffffff,369.0,0.0,55.0,0.0
842db03ffffffff,519.0,0.0,196.0,0.0
842db05ffffffff,266.0,0.0,108.0,0.0
842db07ffffffff,4.0,0.0,4.0,0.0
842db0bffffffff,211.0,0.0,49.0,0.0
842db0dffffffff,102.0,0.0,43.0,0.0
842db11ffffffff,60.0,0.0,22.0,0.0
842db15ffffffff,59.0,0.0,13.0,0.0
842db1bffffffff,8.0,0.0,0.0,0.0
842db1dffffffff,84.0,0.0,23.0,0.0
842db21ffffffff,9.0,0.0,2.0,0.0
842db25ffffffff,28.0,0.0,10.0,0.0
842db29ffffffff,13.0,0.0,5.0,0.0
842db2bffffffff,32.0,0.0,4.0,0.0
842db2dffffffff,61.0,0.0,7.0,0.0
842db37ffffffff,2.0,0.0,0.0,0.0
842db3dffffffff,3.0,0.0,0.0,0.0
842db63ffffffff,134.0,0.0,46.0,0.0
842db65ffffffff,2.0,0.0,0.0,0.0
842db67ffffffff,421.0,0.0,91.0,0.0
843016dffffffff,2.0,0.0,0.0,0.0
8430325ffffffff,1.0,0.0,0.0,0.0
8430911ffffffff,2.0,0.0,0.0,0.0
843093bffffffff,2.0,0.0,0.0,0.0
8430981ffffffff,1.0,0.0,0.0,0.0
8430985ffffffff,2.0,0.0,0.0,0.0
8430991ffffffff,4.0,0.0,0.0,0.0
8430997ffffffff,2.0,0.0,0.0,0.0
84309a3ffffffff,2.0,0.0,0.0,0.0
84309b3ffffffff,2.0,0.0,0.0,0.0
84309b5ffffffff,1.0,0.0,0.0,0.0
84309bbffffffff,3.0,0.0,0.0,0.0
84309d5ffffffff,1.0,0.0,0.0,0.0
84309d9ffffffff,1.0,0.0,0.0,0.0
8431819ffffffff,76.0,0.0,0.0,0.0
8431825ffffffff,2.0,0.0,0.0,0.0
8431851ffffffff,3.0,0.0,0.0,0.0
8431853ffffffff,4.0,0.0,0.0,0.0
8431857ffffffff,74.0,0.0,0.0,0.0
8431859ffffffff,25.0,0.0,0.0,0.0
843185bffffffff,113.0,0.0,0.0,0.0
8431889ffffffff,10.0,0.0,0.0,0.0
84318c7ffffffff,2.0,0.0,0.0,0.0
84318d7ffffffff,3.0,0.0,0.0,0.0
8431909ffffffff,4.0,0.0,0.0,0.0
8431923ffffffff,1.0,0.0,0.0,0.0
8431a85ffffffff,29.0,0.0,0.0,0.0
8431aa1ffffffff,43.0,0.0,0.0,0.0
8431aa5ffffffff,63.0,0.0,0.0,0.0
8431aa7ffffffff,19.0,0.0,0.0,0.0
8431aa9ffffffff,19.0,0.0,0.0,0.0
8431aabffffffff,24.0,0.0,0.0,0.0
8431aadffffffff,154.0,0.0,0.0,2.0
8431ae3ffffffff,4.0,0.0,0.0,0.0
843816dffffffff,3.0,0.0,0.0,0.0
8438243ffffffff,5.0,0.0,0.0,0.0
8438247ffffffff,64.0,0.0,0.0,0.0
8438249ffffffff,2.0,0.0,0.0,0.0
8438251ffffffff,4.0,0.0,0.0,0.0
8438255ffffffff,13.0,0.0,0.0,0.0
8438259ffffffff,34.0,0.0,0.0,0.0
843825bffffffff,87.0,0.0,0.0,0.0
843826bffffffff,35.0,0.0,0.0,0.0
8438365ffffffff,2.0,0.0,0.0,0.0
8438367ffffffff,10.0,0.0,0.0,0.0
8438435ffffffff,2.0,0.0,0.0,0.0
8438625ffffffff,5.0,0.0,0.0,0.0
843871bffffffff,1.0,0.0,0.0,0.0
8439001ffffffff,18.0,0.0,0.0,0.0
8439003ffffffff,11.0,0.0,0.0,0.0
8439007ffffffff,38.0,0.0,0.0,0.0
8439009ffffffff,6.0,0.0,0.0,0.0
843900bffffffff,164.0,0.0,0.0,0.0
843900dffffffff,8.0,0.0,0.0,0.0
8439011ffffffff,18.0,0.0,0.0,0.0
8439013ffffffff,2.0,0.0,0.0,0.0
8439015ffffffff,7.0,0.0,0.0,0.0
8439019ffffffff,146.0,0.0,0.0,0.0
843901bffffffff,175.0,0.0,0.0,0.0
843901dffffffff,96.0,0.0,0.0,0.0
8439023ffffffff,1.0,0.0,0.0,0.0
8439029ffffffff,19.0,0.0,0.0,0.0
843902bffffffff,26.0,0.0,0.0,0.0
843902dffffffff,8.0,0.0,0.0,0.0
8439035ffffffff,2.0,0.0,0.0,0.0
8439039ffffffff,117.0,0.0,0.0,0.0
843903bffffffff,72.0,0.0,0.0,0.0
843903dffffffff,31.0,0.0,0.0,0.0
8439041ffffffff,77.0,0.0,0.0,0.0
8439043ffffffff,6.0,0.0,0.0,0.0
8439047ffffffff,114.0,0.0,0.0,0.0
8439049ffffffff,3.0,0.0,0.0,0.0
843904bffffffff,34.0,0.0,0.0,0.0
843904dffffffff,2.0,0.0,0.0,0.0
8439051ffffffff,25.0,0.0,0.0,0.0
8439053ffffffff,17.0,0.0,0.0,0.0
8439055ffffffff,8.0,0.0,0.0,0.0
8439057ffffffff,33.0,0.0,0.0,0.0
843905bffffffff,32.0,0.0,0.0,0.0
843905dffffffff,3.0,0.0,0.0,0.0
8439061ffffffff,29.0,0.0,0.0,0.0
8439063ffffffff,6.0,0.0,0.0,0.0
8439065ffffffff,28.0,0.0,0.0,0.0
8439067ffffffff,5.0,0.0,0.0,0.0
8439069ffffffff,2.0,0.0,0.0,0.0
843906bffffffff,9.0,0.0,0.0,0.0
843906dffffffff,27.0,0.0,0.0,0.0
8439089ffffffff,189.0,0.0,0.0,0.0
843908bffffffff,33.0,0.0,0.0,0.0
843908dffffffff,142.0,0.0,0.0,0.0
8439093ffffffff,7.0,0.0,0.0,0.0
8439095ffffffff,2.0,0.0,0.0,0.0
8439097ffffffff,30.0,0.0,0.0,0.0
843909bffffffff,2.0,0.0,0.0,0.0
84390a1ffffffff,2.0,0.0,0.0,0.0
84390a5ffffffff,1.0,0.0,0.0,0.0
84390a7ffffffff,1.0,0.0,0.0,0.0
84390b3ffffffff,4.0,0.0,0.0,0.0
84390bbffffffff,2.0,0.0,0.0,0.0
84390c1ffffffff,5.0,0.0,0.0,0.0
84390c3ffffffff,41.0,0.0,0.0,0.0
84390c7ffffffff,7.0,0.0,0.0,0.0
84390c9ffffffff,36.0,0.0,0.0,0.0
84390cbffffffff,188.0,0.0,0.0,0.0
84390ddffffffff,3.0,0.0,0.0,0.0
84390e3ffffffff,43.0,0.0,0.0,0.0
8439101ffffffff,234.0,0.0,0.0,0.0
8439103ffffffff,73.0,0.0,0.0,0.0
843910bffffffff,7.0,0.0,0.0,0.0
8439111ffffffff,26.0,0.0,0.0,0.0
8439113ffffffff,13.0,0.0,0.0,0.0
8439115ffffffff,130.0,0.0,0.0,0.0
8439117ffffffff,41.0,0.0,0.0,0.0
8439119ffffffff,3.0,0.0,0.0,0.0
8439151ffffffff,11.0,0.0,0.0,0.0
8439153ffffffff,48.0,0.0,0.0,0.0
8439155ffffffff,52.0,0.0,0.0,0.0
8439159ffffffff,158.0,0.0,0.0,0.0
843915bffffffff,6.0,0.0,0.0,0.0
843915dffffffff,55.0,0.0,0.0,0.0
8439181ffffffff,23.0,0.0,0.0,0.0
8439183ffffffff,51.0,0.0,0.0,0.0
8439185ffffffff,13.0,0.0,0.0,0.0
8439187ffffffff,2.0,0.0,0.0,0.0
8439189ffffffff,2.0,0.0,0.0,0.0
843918bffffffff,98.0,0.0,0.0,0.0
8439191ffffffff,13.0,0.0,0.0,0.0
8439193ffffffff,57.0,0.0,0.0,0.0
8439195ffffffff,10.0,0.0,0.0,0.0
8439197ffffffff,8.0,0.0,0.0,0.0
8439199ffffffff,2.0,0.0,0.0,0.0
843919bffffffff,5.0,0.0,0.0,0.0
843919dffffffff,5.0,0.0,0.0,0.0
84391a5ffffffff,2.0,0.0,0.0,0.0
84391a9ffffffff,218.0,0.0,0.0,0.0
84391abffffffff,5.0,0.0,0.0,0.0
84391c5ffffffff,10.0,0.0,0.0,0.0
84391c7ffffffff,71.0,0.0,0.0,0.0
84391e3ffffffff,46.0,0.0,0.0,0.0
84391e7ffffffff,3.0,0.0,0.0,0.0
84391e9ffffffff,13.0,0.0,0.0,0.0
84391ebffffffff,41.0,0.0,0.0,0.0
8439201ffffffff,4.0,0.0,0.0,0.0
8439203ffffffff,4.0,0.0,0.0,0.0
8439205ffffffff,9.0,0.0,0.0,0.0
8439207ffffffff,18.0,0.0,0.0,0.0
843920dffffffff,1.0,0.0,0.0,0.0
8439211ffffffff,5.0,0.0,0.0,0.0
8439213ffffffff,6.0,0.0,0.0,0.0
8439215ffffffff,4.0,0.0,0.0,0.0
8439217ffffffff,55.0,0.0,0.0,0.0
8439219ffffffff,9.0,0.0,0.0,0.0
