cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
8426ddbffffffff,2.0,0.0,0.0
8426de3ffffffff,10.0,0.0,0.0
8426de7ffffffff,34.0,0.0,0.0
8426debffffffff,2.0,0.0,0.0
8426e0bffffffff,6.0,0.0,0.0
8426e11ffffffff,2.0,0.0,0.0
8426e1bffffffff,4.0,0.0,0.0
8426e21ffffffff,21.0,0.0,0.0
8426e23ffffffff,8.0,0.0,0.0
8426e27ffffffff,2.0,0.0,0.0
8426e29ffffffff,8.0,0.0,0.0
8426e33ffffffff,4.0,0.0,0.0
8426e3dffffffff,2.0,0.0,0.0
8426e43ffffffff,6.0,0.0,0.0
8426e47ffffffff,4.0,0.0,0.0
8426e51ffffffff,25.0,0.0,0.0
8426e55ffffffff,2.0,0.0,0.0
8426e57ffffffff,3.0,0.0,0.0
8426e59ffffffff,26.0,0.0,0.0
8426e5bffffffff,403.0,0.0,0.0
8426e5dffffffff,18.0,0.0,0.0
8426e63ffffffff,4.0,0.0,0.0
8426e67ffffffff,14.0,0.0,0.0
8426e69ffffffff,2.0,0.0,0.0
8426e6dffffffff,1.0,0.0,0.0
8426e81ffffffff,3.0,0.0,0.0
8426e83ffffffff,15.0,0.0,0.0
8426e85ffffffff,1.0,0.0,0.0
8426e89ffffffff,4.0,0.0,0.0
8426e8bffffffff,46.0,0.0,0.0
8426e91ffffffff,29.0,0.0,0.0
8426e93ffffffff,1.0,0.0,0.0
8426e95ffffffff,7.0,0.0,0.0
8426e97ffffffff,99.0,0.0,0.0
8426e99ffffffff,16.0,0.0,0.0
8426e9bffffffff,32.0,0.0,0.0
8426e9dffffffff,142.0,0.0,0.0
8426ea3ffffffff,2.0,0.0,0.0
8426ea9ffffffff,10.0,0.0,0.0
8426eabffffffff,4.0,0.0,0.0
8426eb3ffffffff,2.0,0.0,0.0
8426eb7ffffffff,16.0,0.0,0.0
8426eb9ffffffff,11.0,0.0,0.0
8426ebbffffffff,3.0,0.0,0.0
8426ebdffffffff,3.0,0.0,0.0
8426ec1ffffffff,45.0,0.0,0.0
8426ec3ffffffff,12.0,0.0,0.0
8426ec9ffffffff,143.0,0.0,0.0
8426ecbffffffff,39.0,0.0,0.0
8426ecdffffffff,5.0,0.0,0.0
8426ed1ffffffff,55.0,0.0,0.0
8426ed3ffffffff,16.0,0.0,0.0
8426ed5ffffffff,47.0,0.0,0.0
8426ed7ffffffff,56.0,0.0,0.0
8426ed9ffffffff,116.0,0.0,0.0
8426edbffffffff,24.0,0.0,0.0
8426eddffffffff,193.0,0.0,0.0
8426ee1ffffffff,4.0,0.0,0.0
8426ee3ffffffff,2.0,0.0,0.0
8426ee7ffffffff,3.0,0.0,0.0
8426ee9ffffffff,4.0,0.0,0.0
8426eedffffffff,37.0,0.0,0.0
8426f07ffffffff,4.0,0.0,0.0
8426f0bffffffff,2.0,0.0,0.0
8426f0dffffffff,71.0,0.0,0.0
8426f11ffffffff,3.0,0.0,0.0
8426f17ffffffff,2.0,0.0,0.0
8426f21ffffffff,24.0,0.0,0.0
8426f25ffffffff,205.0,0.0,0.0
8426f27ffffffff,101.0,0.0,0.0
8426f2bffffffff,15.0,0.0,0.0
8426f2dffffffff,114.0,0.0,0.0
8426f33ffffffff,3.0,0.0,0.0
8426f35ffffffff,1.0,0.0,0.0
8426f3bffffffff,7.0,0.0,0.0
8426f3dffffffff,12.0,0.0,0.0
8426f4dffffffff,4.0,0.0,0.0
8426f51ffffffff,3.0,0.0,0.0
8426f55ffffffff,2.0,0.0,0.0
8426f6bffffffff,1.0,0.0,0.0
8426f6dffffffff,10.0,0.0,0.0
8427483ffffffff,2.0,0.0,0.0
8427487ffffffff,4.0,0.0,0.0
8427491ffffffff,18.0,0.0,0.0
8427497ffffffff,5.0,0.0,0.0
842749bffffffff,43.0,0.0,0.0
84274a3ffffffff,25.0,0.0,0.0
84274b1ffffffff,15.0,0.0,0.0
84274b3ffffffff,20.0,0.0,0.0
84274b5ffffffff,48.0,0.0,0.0
84274b7ffffffff,38.0,0.0,0.0
84274bbffffffff,24.0,0.0,0.0
84274bdffffffff,30.0,0.0,0.0
8427591ffffffff,64.0,0.0,0.0
8427593ffffffff,140.0,0.0,0.0
8427595ffffffff,3.0,0.0,0.0
8427597ffffffff,9.0,0.0,0.0
842759bffffffff,108.0,0.0,0.0
84275b3ffffffff,15.0,0.0,0.0
84275b5ffffffff,27.0,0.0,0.0
84275b7ffffffff,5.0,0.0,0.0
84275b9ffffffff,19.0,0.0,0.0
84275bbffffffff,27.0,0.0,0.0
84275bdffffffff,2.0,0.0,0.0
8427801ffffffff,30.0,0.0,0.0
842780bffffffff,2.0,0.0,0.0
842780dffffffff,4.0,0.0,0.0
8427813ffffffff,31.0,0.0,0.0
8427819ffffffff,2.0,0.0,0.0
842781bffffffff,6.0,0.0,0.0
8427825ffffffff,19.0,0.0,0.0
8427827ffffffff,2.0,0.0,0.0
8427829ffffffff,8.0,0.0,0.0
842782dffffffff,1.0,0.0,0.0
8427833ffffffff,23.0,0.0,0.0
842783dffffffff,2.0,0.0,0.0
8427847ffffffff,3.0,0.0,0.0
8427849ffffffff,2.0,0.0,0.0
8427853ffffffff,4.0,0.0,0.0
8427857ffffffff,5.0,0.0,0.0
8427859ffffffff,4.0,0.0,0.0
842785bffffffff,2.0,0.0,0.0
8427861ffffffff,16.0,0.0,0.0
8427867ffffffff,6.0,0.0,0.0
842786bffffffff,3.0,0.0,0.0
8427885ffffffff,16.0,0.0,0.0
8427889ffffffff,2.0,0.0,0.0
842788bffffffff,11.0,0.0,0.0
84278a9ffffffff,3.0,0.0,0.0
84278adffffffff,2.0,0.0,0.0
84278b1ffffffff,14.0,0.0,0.0
84278b3ffffffff,6.0,0.0,0.0
84278b5ffffffff,4.0,0.0,0.0
84278b7ffffffff,10.0,0.0,0.0
84278c1ffffffff,151.0,0.0,0.0
84278c3ffffffff,7.0,0.0,0.0
84278c5ffffffff,2.0,0.0,0.0
84278c7ffffffff,7.0,0.0,0.0
84278c9ffffffff,477.0,0.0,0.0
84278cbffffffff,23.0,0.0,0.0
84278cdffffffff,3.0,0.0,0.0
84278d1ffffffff,3.0,0.0,0.0
84278d3ffffffff,2.0,0.0,0.0
84278d5ffffffff,10.0,0.0,0.0
84278d9ffffffff,2.0,0.0,0.0
84278e3ffffffff,4.0,0.0,0.0
84278e5ffffffff,5.0,0.0,0.0
8427905ffffffff,5.0,0.0,0.0
8427907ffffffff,1.0,0.0,0.0
8427909ffffffff,23.0,0.0,0.0
842790bffffffff,3.0,0.0,0.0
842790dffffffff,8.0,0.0,0.0
8427919ffffffff,2.0,0.0,0.0
842791bffffffff,3.0,0.0,0.0
8427921ffffffff,13.0,0.0,0.0
8427927ffffffff,24.0,0.0,0.0
8427929ffffffff,2.0,0.0,0.0
8427937ffffffff,9.0,0.0,0.0
8427945ffffffff,2.0,0.0,0.0
8427949ffffffff,2.0,0.0,0.0
8427953ffffffff,185.0,0.0,0.0
8427955ffffffff,2.0,0.0,0.0
8427957ffffffff,14.0,0.0,0.0
8427959ffffffff,4.0,0.0,0.0
842795bffffffff,10.0,0.0,0.0
842795dffffffff,8.0,0.0,0.0
8427981ffffffff,4.0,0.0,0.0
8427985ffffffff,15.0,0.0,0.0
8427987ffffffff,25.0,0.0,0.0
8427989ffffffff,4.0,0.0,0.0
842798bffffffff,2.0,0.0,0.0
842798dffffffff,342.0,0.0,0.0
8427991ffffffff,1.0,0.0,0.0
8427995ffffffff,25.0,0.0,0.0
8427997ffffffff,2.0,0.0,0.0
8427999ffffffff,4.0,0.0,0.0
842799dffffffff,3.0,0.0,0.0
84279a1ffffffff,16.0,0.0,0.0
84279a3ffffffff,7.0,0.0,0.0
84279a9ffffffff,38.0,0.0,0.0
84279abffffffff,71.0,0.0,0.0
84279b3ffffffff,2.0,0.0,0.0
84279b9ffffffff,2.0,0.0,0.0
84279bbffffffff,2.0,0.0,0.0
84279c3ffffffff,24.0,0.0,0.0
84279c5ffffffff,35.0,0.0,0.0
84279c7ffffffff,75.0,0.0,0.0
84279cbffffffff,4.0,0.0,0.0
84279d3ffffffff,8.0,0.0,0.0
84279d7ffffffff,6.0,0.0,0.0
84279d9ffffffff,6.0,0.0,0.0
84279dbffffffff,1.0,0.0,0.0
84279ddffffffff,10.0,0.0,0.0
84279e1ffffffff,1.0,0.0,0.0
84279e3ffffffff,24.0,0.0,0.0
84279e5ffffffff,4.0,0.0,0.0
84279e7ffffffff,14.0,0.0,0.0
84279ebffffffff,4.0,0.0,0.0
8427a05ffffffff,5.0,0.0,0.0
8427a07ffffffff,2.0,0.0,0.0
8427a0dffffffff,1.0,0.0,0.0
8427a35ffffffff,2.0,0.0,0.0
8427a61ffffffff,24.0,0.0,0.0
8427a65ffffffff,2.0,0.0,0.0
8427a81ffffffff,6.0,0.0,0.0
8427a85ffffffff,30.0,0.0,0.0
8427a87ffffffff,15.0,0.0,0.0
8427a8dffffffff,1.0,0.0,0.0
8427a95ffffffff,35.0,0.0,0.0
8427a97ffffffff,10.0,0.0,0.0
8427aa1ffffffff,7.0,0.0,0.0
8427aa3ffffffff,141.0,0.0,0.0
8427aa5ffffffff,16.0,0.0,0.0
8427aa7ffffffff,2.0,0.0,0.0
8427aa9ffffffff,28.0,0.0,0.0
8427aabffffffff,2.0,0.0,0.0
8427aadffffffff,14.0,0.0,0.0
8427ab7ffffffff,1.0,0.0,0.0
8427ab9ffffffff,9.0,0.0,0.0
8427abdffffffff,7.0,0.0,0.0
8427ac5ffffffff,18.0,0.0,0.0
8427ac7ffffffff,3.0,0.0,0.0
8427ae5ffffffff,2.0,0.0,0.0
8427aebffffffff,3.0,0.0,0.0
8427b13ffffffff,1.0,0.0,0.0
8427b27ffffffff,4.0,0.0,0.0
8427b29ffffffff,24.0,0.0,0.0
8427b3dffffffff,2.0,0.0,0.0
8427b45ffffffff,1.0,0.0,0.0
8427b51ffffffff,16.0,0.0,0.0
8427b65ffffffff,139.0,0.0,0.0
8427b6dffffffff,2.0,0.0,0.0
8428005ffffffff,5.0,0.0,0.0
8428021ffffffff,54.0,0.0,0.0
8428023ffffffff,471.0,0.0,0.0
8428025ffffffff,36.0,0.0,0.0
8428027ffffffff,64.0,0.0,0.0
8428029ffffffff,12.0,0.0,0.0
842802bffffffff,377.0,0.0,0.0
842802dffffffff,20.0,0.0,0.0
8428035ffffffff,2.0,0.0,0.0
8428061ffffffff,9.0,0.0,0.0
8428063ffffffff,54.0,0.0,0.0
8428065ffffffff,4.0,0.0,0.0
8428067ffffffff,61.0,0.0,0.0
8428069ffffffff,3.0,0.0,0.0
842806dffffffff,190.0,0.0,0.0
8428107ffffffff,1.0,0.0,0.0
842810bffffffff,2.0,0.0,0.0
842810dffffffff,1.0,0.0,0.0
8428111ffffffff,149.0,0.0,0.0
8428113ffffffff,65.0,0.0,0.0
8428117ffffffff,4.0,0.0,0.0
8428119ffffffff,9.0,0.0,0.0
842811bffffffff,10.0,0.0,0.0
842811dffffffff,25.0,0.0,0.0
8428123ffffffff,18.0,0.0,0.0
8428125ffffffff,6.0,0.0,0.0
8428127ffffffff,2.0,0.0,0.0
8428129ffffffff,5.0,0.0,0.0
842812bffffffff,1.0,0.0,0.0
8428141ffffffff,94.0,0.0,0.0
8428143ffffffff,7.0,0.0,0.0
8428147ffffffff,5.0,0.0,0.0
8428149ffffffff,231.0,0.0,0.0
842814bffffffff,148.0,0.0,0.0
842814dffffffff,1.0,0.0,0.0
8428151ffffffff,53.0,0.0,0.0
8428153ffffffff,111.0,0.0,0.0
8428155ffffffff,21.0,0.0,0.0
8428157ffffffff,12.0,0.0,0.0
842815dffffffff,9.0,0.0,0.0
8428161ffffffff,9.0,0.0,0.0
8428163ffffffff,13.0,0.0,0.0
842816bffffffff,13.0,0.0,0.0
842816dffffffff,4.0,0.0,0.0
8428181ffffffff,8.0,0.0,0.0
8428183ffffffff,28.0,0.0,0.0
8428185ffffffff,4.0,0.0,0.0
8428187ffffffff,17.0,0.0,0.0
8428189ffffffff,15.0,0.0,0.0
842818bffffffff,16.0,0.0,0.0
842818dffffffff,139.0,0.0,14.0
8428195ffffffff,1.0,0.0,0.0
842819dffffffff,1.0,0.0,0.0
84281a3ffffffff,25.0,0.0,0.0
84281a7ffffffff,36.0,0.0,0.0
84281a9ffffffff,2.0,0.0,0.0
84281abffffffff,18.0,0.0,0.0
84281adffffffff,3.0,0.0,0.0
84281b5ffffffff,568.0,0.0,0.0
84281b7ffffffff,1.0,0.0,0.0
84281b9ffffffff,7.0,0.0,0.0
84281bdffffffff,12.0,0.0,0.0
84281c1ffffffff,3.0,0.0,0.0
84281c3ffffffff,7.0,0.0,0.0
84281c5ffffffff,13.0,0.0,0.0
84281c7ffffffff,58.0,0.0,2.0
84281c9ffffffff,43.0,0.0,0.0
84281cbffffffff,48.0,0.0,0.0
84281cdffffffff,4.0,0.0,0.0
84281d5ffffffff,20.0,0.0,0.0
84281e1ffffffff,5.0,0.0,0.0
84281e3ffffffff,41.0,0.0,0.0
84281e9ffffffff,252.0,0.0,0.0
84281ebffffffff,464.0,0.0,0.0
8428303ffffffff,28.0,0.0,0.0
8428305ffffffff,33.0,0.0,0.0
8428307ffffffff,58.0,0.0,0.0
8428309ffffffff,2.0,0.0,0.0
842830dffffffff,81.0,0.0,0.0
8428315ffffffff,3.0,0.0,0.0
8428317ffffffff,32.0,0.0,0.0
842831dffffffff,11.0,0.0,0.0
8428321ffffffff,189.0,0.0,0.0
8428323ffffffff,542.0,0.0,0.0
8428325ffffffff,19.0,0.0,0.0
8428327ffffffff,981.0,0.0,0.0
8428329ffffffff,42.0,0.0,0.0
842832bffffffff,9.0,0.0,0.0
842832dffffffff,14.0,0.0,0.0
8428331ffffffff,4.0,0.0,0.0
8428333ffffffff,7.0,0.0,0.0
8428335ffffffff,13.0,0.0,0.0
8428337ffffffff,26.0,0.0,0.0
8428339ffffffff,7.0,0.0,0.0
842833bffffffff,53.0,0.0,0.0
842833dffffffff,2.0,0.0,0.0
842834dffffffff,17.0,0.0,0.0
8428355ffffffff,148.0,0.0,0.0
8428361ffffffff,2.0,0.0,0.0
8428363ffffffff,4.0,0.0,0.0
8428365ffffffff,74.0,0.0,0.0
8428367ffffffff,96.0,0.0,0.0
8428369ffffffff,12.0,0.0,0.0
842836bffffffff,11.0,0.0,0.0
842836dffffffff,2.0,0.0,0.0
8428801ffffffff,12.0,0.0,0.0
8428809ffffffff,114.0,0.0,0.0
842880bffffffff,20.0,0.0,0.0
842880dffffffff,1.0,0.0,0.0
8428811ffffffff,26.0,0.0,0.0
8428813ffffffff,106.0,0.0,0.0
8428815ffffffff,35.0,0.0,0.0
8428817ffffffff,19.0,0.0,0.0
8428819ffffffff,26.0,0.0,0.0
842881bffffffff,3.0,0.0,0.0
842881dffffffff,19.0,0.0,0.0
8428831ffffffff,9.0,0.0,0.0
8428833ffffffff,13.0,0.0,0.0
8428835ffffffff,6.0,0.0,0.0
842883bffffffff,18.0,0.0,0.0
842883dffffffff,1.0,0.0,0.0
8428841ffffffff,600.0,0.0,0.0
8428843ffffffff,681.0,0.0,0.0
8428845ffffffff,46.0,0.0,0.0
8428847ffffffff,161.0,0.0,0.0
8428849ffffffff,25.0,0.0,0.0
842884bffffffff,52.0,0.0,0.0
842884dffffffff,19.0,0.0,0.0
8428851ffffffff,31.0,0.0,0.0
8428853ffffffff,2.0,0.0,0.0
8428855ffffffff,181.0,0.0,0.0
8428857ffffffff,10.0,0.0,0.0
8428859ffffffff,1.0,0.0,0.0
842885bffffffff,51.0,0.0,0.0
842885dffffffff,46.0,0.0,0.0
8428863ffffffff,1.0,0.0,0.0
8428865ffffffff,2.0,0.0,0.0
8428869ffffffff,3.0,0.0,0.0
842886dffffffff,16.0,0.0,0.0
8428881ffffffff,10.0,0.0,0.0
8428883ffffffff,4.0,0.0,0.0
8428885ffffffff,101.0,0.0,0.0
8428887ffffffff,37.0,0.0,0.0
8428889ffffffff,57.0,0.0,0.0
842888bffffffff,360.0,0.0,0.0
842888dffffffff,245.0,0.0,0.0
8428891ffffffff,30.0,0.0,0.0
8428893ffffffff,426.0,0.0,0.0
8428895ffffffff,50.0,0.0,0.0
8428897ffffffff,83.0,0.0,0.0
8428899ffffffff,133.0,0.0,0.0
842889bffffffff,364.0,0.0,0.0
842889dffffffff,6.0,0.0,0.0
84288a1ffffffff,53.0,0.0,0.0
84288a3ffffffff,17.0,0.0,0.0
84288a9ffffffff,78.0,0.0,0.0
84288abffffffff,3.0,0.0,0.0
84288adffffffff,36.0,0.0,0.0
84288b1ffffffff,2.0,0.0,0.0
84288b3ffffffff,16.0,0.0,0.0
84288b7ffffffff,29.0,0.0,0.0
84288b9ffffffff,6.0,0.0,0.0
84288bbffffffff,2.0,0.0,0.0
84288c1ffffffff,5.0,0.0,0.0
84288c3ffffffff,1.0,0.0,0.0
84288c5ffffffff,209.0,0.0,0.0
84288c7ffffffff,43.0,0.0,0.0
84288c9ffffffff,4.0,0.0,0.0
84288cbffffffff,4.0,0.0,0.0
84288d1ffffffff,50.0,0.0,0.0
84288d3ffffffff,34.0,0.0,0.0
84288d5ffffffff,15.0,0.0,0.0
84288d7ffffffff,3.0,0.0,0.0
84288d9ffffffff,19.0,0.0,0.0
84288dbffffffff,205.0,0.0,0.0
84288e1ffffffff,18.0,0.0,0.0
84288e3ffffffff,51.0,0.0,0.0
84288e5ffffffff,8.0,0.0,0.0
84288e7ffffffff,100.0,0.0,0.0
84288e9ffffffff,6.0,0.0,0.0
84288edffffffff,45.0,0.0,0.0
8428903ffffffff,1.0,0.0,0.0
842890dffffffff,2.0,0.0,0.0
8428915ffffffff,22.0,0.0,0.0
8428919ffffffff,2.0,0.0,0.0
842891bffffffff,4.0,0.0,0.0
8428921ffffffff,4.0,0.0,0.0
8428923ffffffff,4.0,0.0,0.0
8428925ffffffff,16.0,0.0,0.0
8428929ffffffff,4.0,0.0,0.0
8428931ffffffff,60.0,0.0,0.0
8428935ffffffff,40.0,0.0,0.0
8428937ffffffff,7.0,0.0,0.0
842893dffffffff,5.0,0.0,0.0
8428941ffffffff,36.0,0.0,0.0
842894bffffffff,4.0,0.0,0.0
842894dffffffff,10.0,0.0,0.0
8428953ffffffff,5.0,0.0,0.0
8428955ffffffff,3.0,0.0,0.0
842895bffffffff,2.0,0.0,0.0
8428987ffffffff,46.0,0.0,0.0
842898dffffffff,15.0,0.0,0.0
84289c3ffffffff,2.0,0.0,0.0
84289c9ffffffff,1.0,0.0,0.0
84289d3ffffffff,45.0,0.0,0.0
84289d9ffffffff,7.0,0.0,0.0
84289dbffffffff,13.0,0.0,0.0
84289e3ffffffff,5.0,0.0,0.0
84289e7ffffffff,4.0,0.0,0.0
84289edffffffff,1.0,0.0,0.0
8428a01ffffffff,2.0,0.0,0.0
8428a03ffffffff,12.0,0.0,0.0
8428a09ffffffff,7.0,0.0,0.0
8428a11ffffffff,136.0,0.0,12.0
8428a13ffffffff,141.0,0.0,4.0
8428a15ffffffff,2.0,0.0,0.0
8428a17ffffffff,6.0,0.0,0.0
8428a19ffffffff,2.0,0.0,0.0
8428a1dffffffff,3.0,0.0,0.0
8428a23ffffffff,35.0,0.0,0.0
8428a27ffffffff,2.0,0.0,0.0
8428a29ffffffff,5.0,0.0,0.0
8428a33ffffffff,7.0,0.0,0.0
8428a35ffffffff,41.0,0.0,0.0
8428a37ffffffff,16.0,0.0,0.0
8428a3bffffffff,1.0,0.0,0.0
8428a3dffffffff,13.0,0.0,0.0
8428a43ffffffff,7.0,0.0,0.0
8428a5bffffffff,1.0,0.0,0.0
8428a61ffffffff,4.0,0.0,0.0
8428a67ffffffff,4.0,0.0,0.0
8428a69ffffffff,7.0,0.0,0.0
8428a6dffffffff,3.0,0.0,0.0
8428a83ffffffff,3.0,0.0,0.0
8428a85ffffffff,5.0,0.0,0.0
8428a87ffffffff,4.0,0.0,0.0
8428a91ffffffff,2.0,0.0,0.0
8428a93ffffffff,7.0,0.0,0.0
8428a95ffffffff,60.0,0.0,0.0
8428a97ffffffff,56.0,0.0,0.0
8428aa1ffffffff,2.0,0.0,0.0
8428aa3ffffffff,14.0,0.0,0.0
8428aa5ffffffff,1.0,0.0,0.0
8428aa9ffffffff,5.0,0.0,0.0
8428aabffffffff,15.0,0.0,0.0
8428aadffffffff,4.0,0.0,0.0
8428ab1ffffffff,114.0,0.0,0.0
8428ab3ffffffff,66.0,0.0,0.0
8428ab5ffffffff,13.0,0.0,0.0
8428ab7ffffffff,30.0,0.0,0.0
8428abbffffffff,6.0,0.0,0.0
8428abdffffffff,64.0,0.0,0.0
8428ac7ffffffff,2.0,0.0,0.0
8428acbffffffff,2.0,0.0,0.0
8428acdffffffff,7.0,0.0,0.0
8428addffffffff,19.0,0.0,0.0
8428ae1ffffffff,115.0,0.0,0.0
8428ae3ffffffff,27.0,0.0,0.0
8428ae5ffffffff,3.0,0.0,0.0
8428ae7ffffffff,4.0,0.0,0.0
8428ae9ffffffff,1166.0,0.0,12.0
8428aebffffffff,30.0,0.0,0.0
8428b01ffffffff,7.0,0.0,0.0
8428b05ffffffff,6.0,0.0,0.0
8428b07ffffffff,7.0,0.0,0.0
8428b09ffffffff,35.0,0.0,2.0
8428b0bffffffff,262.0,0.0,7.0
8428b11ffffffff,53.0,0.0,0.0
8428b13ffffffff,20.0,0.0,0.0
8428b17ffffffff,37.0,0.0,0.0
8428b19ffffffff,5.0,0.0,0.0
8428b1dffffffff,345.0,0.0,0.0
8428b21ffffffff,2.0,0.0,0.0
8428b23ffffffff,15.0,0.0,0.0
8428b27ffffffff,12.0,0.0,0.0
8428b2bffffffff,74.0,0.0,0.0
8428b33ffffffff,3.0,0.0,0.0
8428b3bffffffff,45.0,0.0,0.0
8428b51ffffffff,30.0,0.0,0.0
8428b57ffffffff,83.0,0.0,0.0
8428b61ffffffff,2.0,0.0,0.0
8428b63ffffffff,2.0,0.0,0.0
8428b6dffffffff,61.0,0.0,0.0
8428d21ffffffff,4.0,0.0,0.0
8428d25ffffffff,183.0,0.0,0.0
8428d27ffffffff,7.0,0.0,0.0
8428d29ffffffff,107.0,0.0,0.0
8428d2dffffffff,60.0,0.0,0.0
8428d45ffffffff,20.0,0.0,0.0
8428d4dffffffff,53.0,0.0,0.0
8428d61ffffffff,58.0,0.0,0.0
8428d63ffffffff,2.0,0.0,0.0
8428d65ffffffff,10.0,0.0,0.0
8428d67ffffffff,27.0,0.0,0.0
8428d69ffffffff,416.0,0.0,0.0
8428d6bffffffff,185.0,0.0,0.0
8428d6dffffffff,48.0,0.0,0.0
8428f01ffffffff,456.0,0.0,0.0
8428f03ffffffff,71.0,0.0,0.0
8428f05ffffffff,160.0,0.0,0.0
8428f07ffffffff,30.0,0.0,0.0
8428f09ffffffff,39.0,0.0,0.0
8428f0bffffffff,178.0,0.0,0.0
8428f0dffffffff,6.0,0.0,0.0
8428f1dffffffff,8.0,0.0,0.0
8428f21ffffffff,21.0,0.0,0.0
8428f23ffffffff,4.0,0.0,0.0
8428f25ffffffff,41.0,0.0,0.0
8428f27ffffffff,1.0,0.0,0.0
8428f29ffffffff,34.0,0.0,0.0
8428f2dffffffff,41.0,0.0,0.0
8428f39ffffffff,12.0,0.0,0.0
8428f41ffffffff,5.0,0.0,0.0
8428f43ffffffff,383.0,0.0,0.0
8428f49ffffffff,67.0,0.0,0.0
8428f4bffffffff,378.0,0.0,0.0
8428f51ffffffff,8.0,0.0,0.0
8428f55ffffffff,72.0,0.0,0.0
8428f59ffffffff,4.0,0.0,0.0
8428f5dffffffff,107.0,0.0,0.0
8428f61ffffffff,39.0,0.0,0.0
8428f65ffffffff,21.0,0.0,0.0
8428f67ffffffff,79.0,0.0,0.0
8428f69ffffffff,7.0,0.0,0.0
8428f6dffffffff,11.0,0.0,0.0
8429125ffffffff,159.0,0.0,0.0
8429127ffffffff,173.0,0.0,0.0
8429135ffffffff,61.0,0.0,0.0
8429137ffffffff,29.0,0.0,0.0
84291a5ffffffff,3.0,0.0,0.0
84291a7ffffffff,78.0,0.0,0.0
8429809ffffffff,41.0,0.0,0.0
842980bffffffff,8.0,0.0,0.0
842980dffffffff,21.0,0.0,0.0
8429811ffffffff,5.0,0.0,0.0
8429819ffffffff,14.0,0.0,0.0
842981bffffffff,89.0,0.0,0.0
842981dffffffff,10.0,0.0,0.0
8429821ffffffff,8.0,0.0,0.0
8429823ffffffff,14.0,0.0,0.0
8429825ffffffff,3.0,0.0,0.0
8429827ffffffff,2.0,0.0,0.0
8429829ffffffff,2.0,0.0,0.0
842982bffffffff,56.0,0.0,0.0
8429841ffffffff,85.0,0.0,0.0
8429843ffffffff,21.0,0.0,0.0
8429845ffffffff,7.0,0.0,0.0
8429849ffffffff,64.0,0.0,0.0
842984dffffffff,2.0,0.0,0.0
8429851ffffffff,9.0,0.0,0.0
8429853ffffffff,23.0,0.0,0.0
8429855ffffffff,149.0,0.0,0.0
8429857ffffffff,7.0,0.0,0.0
8429859ffffffff,2.0,0.0,0.0
842985bffffffff,1.0,0.0,0.0
842985dffffffff,1.0,0.0,0.0
8429861ffffffff,15.0,0.0,0.0
8429863ffffffff,316.0,0.0,0.0
8429865ffffffff,33.0,0.0,0.0
8429867ffffffff,32.0,0.0,0.0
8429869ffffffff,309.0,0.0,5.0
842986bffffffff,127.0,0.0,0.0
8429889ffffffff,2.0,0.0,0.0
842988bffffffff,5.0,0.0,0.0
8429891ffffffff,16.0,0.0,0.0
8429895ffffffff,11.0,0.0,0.0
8429897ffffffff,2.0,0.0,0.0
8429899ffffffff,2.0,0.0,0.0
842989bffffffff,2.0,0.0,0.0
842989dffffffff,6.0,0.0,0.0
84298adffffffff,6.0,0.0,0.0
84298b7ffffffff,8.0,0.0,0.0
84298c1ffffffff,4.0,0.0,0.0
84298c3ffffffff,2.0,0.0,0.0
84298c9ffffffff,659.0,0.0,0.0
84298cdffffffff,45.0,0.0,0.0
84298d3ffffffff,7.0,0.0,0.0
84298d5ffffffff,4.0,0.0,0.0
84298d7ffffffff,6.0,0.0,0.0
84298d9ffffffff,2.0,0.0,0.0
84298dbffffffff,2.0,0.0,0.0
84298ddffffffff,3.0,0.0,0.0
84298e1ffffffff,14.0,0.0,0.0
84298e9ffffffff,77.0,0.0,0.0
8429903ffffffff,2.0,0.0,0.0
8429905ffffffff,2.0,0.0,0.0
8429907ffffffff,3.0,0.0,0.0
8429909ffffffff,8.0,0.0,0.0
842990bffffffff,107.0,0.0,0.0
842990dffffffff,1.0,0.0,0.0
8429915ffffffff,2.0,0.0,0.0
8429919ffffffff,14.0,0.0,0.0
842991bffffffff,12.0,0.0,0.0
842991dffffffff,1.0,0.0,0.0
8429923ffffffff,64.0,0.0,0.0
8429925ffffffff,8.0,0.0,0.0
8429927ffffffff,11.0,0.0,0.0
8429929ffffffff,1.0,0.0,0.0
842992bffffffff,47.0,0.0,0.0
8429931ffffffff,9.0,0.0,0.0
8429937ffffffff,3.0,0.0,0.0
842993dffffffff,3.0,0.0,0.0
8429941ffffffff,2.0,0.0,0.0
8429945ffffffff,8.0,0.0,0.0
842994bffffffff,3.0,0.0,0.0
842994dffffffff,10.0,0.0,0.0
8429951ffffffff,27.0,0.0,0.0
8429953ffffffff,134.0,0.0,0.0
8429955ffffffff,9.0,0.0,0.0
8429957ffffffff,158.0,0.0,0.0
842995bffffffff,21.0,0.0,0.0
8429967ffffffff,1.0,0.0,0.0
842996bffffffff,33.0,0.0,0.0
842996dffffffff,2.0,0.0,0.0
8429981ffffffff,7.0,0.0,0.0
8429983ffffffff,2.0,0.0,0.0
8429993ffffffff,1.0,0.0,0.0
8429995ffffffff,41.0,0.0,0.0
8429997ffffffff,21.0,0.0,0.0
84299a9ffffffff,2.0,0.0,0.0
84299adffffffff,1.0,0.0,0.0
