cell_id,Coccothraustes vespertinus,Coccothraustes vespertinus (type 1),Coccothraustes vespertinus (type 2),Coccothraustes vespertinus (type 3),Coccothraustes vespertinus (type 4),Coccothraustes vespertinus (type 5)
832b9dfffffffff,286.0,0.0,0.0,0.0,0.0,0.0
832b9efffffffff,823.0,0.0,0.0,0.0,0.0,0.0
832ba0fffffffff,2110.0,0.0,0.0,0.0,0.0,0.0
832ba1fffffffff,405.0,0.0,0.0,0.0,0.0,0.0
832ba3fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832ba4fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,8194.0,0.0,0.0,0.0,0.0,0.0
832ba6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,1125.0,0.0,0.0,0.0,0.0,0.0
832ba9fffffffff,411.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,623.0,0.0,0.0,0.0,0.0,0.0
832babfffffffff,691.0,0.0,0.0,45.0,0.0,0.0
832bacfffffffff,3652.0,0.0,0.0,0.0,0.0,0.0
832badfffffffff,137.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,2219.0,0.0,0.0,0.0,0.0,0.0
832bb0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832bb2fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,341.0,0.0,0.0,0.0,0.0,0.0
834818fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83481cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348c0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348c1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8348c2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348c8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348c9fffffffff,314.0,0.0,0.0,0.0,0.0,0.0
8348cafffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8348cbfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8348ccfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8348cdfffffffff,65.0,0.0,0.0,0.0,0.0,0.0
8348cefffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348d1fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348d5fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,3081.0,0.0,0.0,0.0,0.0,0.0
8348d9fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8348dafffffffff,207.0,0.0,0.0,0.0,5.0,0.0
8348dbfffffffff,601.0,0.0,0.0,0.0,0.0,0.0
8348dcfffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8348ddfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8348defffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348e6fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8348eafffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834982fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834996fffffffff,42.0,0.0,0.0,0.0,0.0,21.0
