cell_id,Larus dominicanus,Larus dominicanus dominicanus,Larus dominicanus austrinus,Larus dominicanus judithae,Larus dominicanus vetula,Larus dominicanus melisandae
84bb2dbffffffff,1351.0,0.0,0.0,0.0,0.0,0.0
84bb365ffffffff,201.0,0.0,0.0,0.0,0.0,0.0
84bb367ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
84bb501ffffffff,2137.0,89.0,0.0,0.0,0.0,0.0
84bb503ffffffff,283.0,5.0,0.0,0.0,0.0,0.0
84bb505ffffffff,186.0,5.0,0.0,0.0,0.0,0.0
84bb507ffffffff,1031.0,35.0,0.0,0.0,0.0,0.0
84bb509ffffffff,97.0,2.0,0.0,0.0,0.0,0.0
84bb50bffffffff,343.0,23.0,0.0,0.0,0.0,0.0
84bb50dffffffff,873.0,0.0,0.0,0.0,0.0,0.0
84bb511ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bb515ffffffff,97.0,7.0,0.0,0.0,0.0,0.0
84bb517ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bb51dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bb523ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bb529ffffffff,420.0,0.0,0.0,0.0,0.0,0.0
84bb52bffffffff,66.0,0.0,0.0,0.0,0.0,0.0
84bb52dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84bb531ffffffff,73.0,0.0,0.0,0.0,0.0,0.0
84bb533ffffffff,230.0,0.0,0.0,0.0,0.0,0.0
84bb537ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bb539ffffffff,755.0,12.0,0.0,0.0,0.0,0.0
84bb53bffffffff,976.0,0.0,0.0,0.0,0.0,0.0
84bb53dffffffff,131.0,3.0,0.0,0.0,0.0,0.0
84bb541ffffffff,92.0,0.0,0.0,0.0,0.0,0.0
84bb545ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb547ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
84bb549ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bb54bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84bb54dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bb561ffffffff,110.0,0.0,0.0,0.0,0.0,0.0
84bb563ffffffff,203.0,0.0,0.0,0.0,0.0,0.0
84bb565ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bb567ffffffff,98.0,0.0,0.0,0.0,0.0,0.0
84bb569ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bb56bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bb56dffffffff,178.0,0.0,0.0,0.0,0.0,0.0
84bb581ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84bb58dffffffff,46.0,0.0,0.0,0.0,0.0,0.0
84bb5c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bb5e1ffffffff,66.0,0.0,0.0,0.0,0.0,0.0
84bb5e3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bb5e5ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84bb5e9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84bb5ebffffffff,81.0,0.0,0.0,0.0,0.0,0.0
84bb5edffffffff,130.0,0.0,0.0,0.0,0.0,0.0
84bb705ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84bb707ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb721ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84bb725ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bb727ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84bb729ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84bb72bffffffff,140.0,0.0,0.0,0.0,0.0,0.0
84bb72dffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84bb741ffffffff,127.0,0.0,0.0,0.0,0.0,0.0
84bb743ffffffff,117.0,0.0,0.0,0.0,0.0,0.0
84bb745ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
84bb749ffffffff,401.0,0.0,0.0,0.0,0.0,0.0
84bb74bffffffff,277.0,0.0,0.0,0.0,0.0,0.0
84bb74dffffffff,214.0,0.0,0.0,0.0,0.0,0.0
84bb765ffffffff,289.0,0.0,0.0,0.0,0.0,0.0
84bb767ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84bb769ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc091ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc095ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84bc0bdffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bc19bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84bc1b7ffffffff,70.0,0.0,0.0,0.0,12.0,0.0
84bc1bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc409ffffffff,23.0,0.0,0.0,0.0,2.0,0.0
84bc443ffffffff,70.0,0.0,0.0,0.0,6.0,0.0
84bc447ffffffff,89.0,0.0,0.0,0.0,2.0,0.0
84bc453ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84bc455ffffffff,133.0,0.0,0.0,0.0,20.0,0.0
84bc457ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bc45bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc469ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc49bffffffff,110.0,0.0,0.0,0.0,20.0,0.0
84bc4d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc4d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc4dbffffffff,7.0,0.0,0.0,0.0,1.0,0.0
84bc683ffffffff,115.0,0.0,0.0,0.0,41.0,0.0
84bc687ffffffff,249.0,0.0,0.0,0.0,56.0,0.0
84bc693ffffffff,71.0,0.0,0.0,0.0,28.0,0.0
84bc695ffffffff,117.0,0.0,0.0,0.0,37.0,0.0
84bc697ffffffff,925.0,0.0,0.0,0.0,254.0,0.0
84bc6a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc6a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc6a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc6abffffffff,95.0,0.0,0.0,0.0,4.0,0.0
84bc6adffffffff,8.0,0.0,0.0,0.0,4.0,0.0
84bc6b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc6b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc6b9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bc6bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc6bdffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bc711ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc713ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc717ffffffff,89.0,0.0,0.0,0.0,0.0,0.0
84bc723ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84bc731ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84bc739ffffffff,56.0,0.0,0.0,0.0,2.0,0.0
84bc73bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84bc897ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84bc8bbffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bcd6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcf2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf47ffffffff,8.0,0.0,0.0,0.0,2.0,0.0
84bcf61ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84bcf67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84be089ffffffff,284.0,3.0,0.0,0.0,0.0,0.0
84be08dffffffff,264.0,5.0,0.0,0.0,0.0,0.0
84be0c1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84be0c3ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
84be0c7ffffffff,309.0,7.0,0.0,0.0,0.0,0.0
84be0d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be0e3ffffffff,60.0,15.0,0.0,0.0,0.0,0.0
84be0ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84be601ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
84be607ffffffff,218.0,10.0,0.0,0.0,0.0,0.0
84be60dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84be613ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84be617ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84be631ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84be639ffffffff,127.0,16.0,0.0,0.0,0.0,0.0
84be63bffffffff,48.0,0.0,0.0,0.0,0.0,0.0
84be681ffffffff,75.0,2.0,0.0,0.0,0.0,0.0
84be683ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84be689ffffffff,56.0,1.0,0.0,0.0,0.0,0.0
84be68bffffffff,33.0,1.0,0.0,0.0,0.0,0.0
84be68dffffffff,364.0,26.0,0.0,0.0,0.0,0.0
84be695ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
84be697ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84be6c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84be6ebffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bf485ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84bf487ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bf493ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bf49bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bf4abffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bf4adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bf4b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bf4b9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bf4bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bf4c1ffffffff,194.0,36.0,0.0,0.0,0.0,0.0
84bf4c3ffffffff,500.0,74.0,0.0,0.0,0.0,0.0
84bf4c5ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84bf4c9ffffffff,1818.0,424.0,0.0,0.0,0.0,0.0
84bf4cbffffffff,1021.0,258.0,0.0,0.0,0.0,0.0
84bf4d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bf4ddffffffff,819.0,124.0,0.0,0.0,0.0,0.0
84bf4e1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bf4e7ffffffff,44.0,2.0,0.0,0.0,0.0,0.0
84bf4ebffffffff,63.0,15.0,0.0,0.0,0.0,0.0
84bf599ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bf6b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bf6b3ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84bf6b5ffffffff,33.0,13.0,0.0,0.0,0.0,0.0
84bf6b7ffffffff,929.0,113.0,0.0,0.0,0.0,0.0
84bf6bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2001ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c2031ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84c2037ffffffff,237.0,0.0,0.0,0.0,0.0,0.0
84c203bffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84c2053ffffffff,149.0,0.0,0.0,0.0,0.0,0.0
84c2055ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2059ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c205bffffffff,238.0,0.0,0.0,0.0,0.0,0.0
84c218bffffffff,42.0,0.0,0.0,0.0,0.0,0.0
84c219bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c219dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c21b1ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84c21b3ffffffff,785.0,1.0,0.0,0.0,0.0,0.0
84c21b9ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84c21bbffffffff,116.0,0.0,0.0,0.0,0.0,0.0
84c21c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c21c9ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84c21cbffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84c21d1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84c21d5ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84c21d9ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84c21ddffffffff,196.0,0.0,0.0,0.0,0.0,0.0
84c2201ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84c2207ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2209ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c220dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2211ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2213ffffffff,101.0,0.0,0.0,0.0,0.0,0.0
84c2217ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
84c2239ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c223dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2241ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84c2243ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2247ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84c2249ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c228bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c22a1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84c22a7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84c22a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c22adffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84c22b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c22c5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84c22e1ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84c22e5ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84c22e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c22ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84c22edffffffff,73.0,0.0,0.0,0.0,0.0,0.0
84c2893ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
84c2c05ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c2c15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2c19ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84c2c21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2c23ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84c2c2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2c39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2c41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2c49ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c2c4dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84c2c53ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c2c57ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84c2c59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2c6dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84c2c95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2ca5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2d05ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c2d21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2d27ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84c2d2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2d33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2d45ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
84c2d47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2d49ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84c2d4dffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84c2d61ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84c2d63ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84c2d67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2d69ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84c2d6bffffffff,60.0,0.0,0.0,0.0,0.0,0.0
84c2e05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c2e07ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84c2e0bffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84c2e0dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84c2e11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e17ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2e1dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84c2e21ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
84c2e23ffffffff,77.0,0.0,0.0,0.0,0.0,0.0
84c2e29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2e2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e2dffffffff,82.0,0.0,0.0,0.0,0.0,0.0
84c2e31ffffffff,1139.0,0.0,0.0,0.0,0.0,0.0
84c2e33ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84c2e35ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84c2e37ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84c2e39ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
84c2e3bffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84c2e3dffffffff,139.0,0.0,0.0,0.0,0.0,0.0
84c2e43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e61ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84c2e63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e67ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84c2e69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c2e6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e85ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2e87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e99ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
84c2eb7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c2ec5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2f05ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c2f07ffffffff,108.0,0.0,0.0,0.0,0.0,0.0
84c2f11ffffffff,597.0,1.0,0.0,0.0,0.0,0.0
84c2f13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2f15ffffffff,756.0,0.0,0.0,0.0,0.0,0.0
84c2f1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2f1dffffffff,633.0,0.0,0.0,0.0,0.0,0.0
84c2f23ffffffff,647.0,0.0,0.0,0.0,0.0,0.0
84c2f27ffffffff,679.0,21.0,0.0,0.0,0.0,0.0
84c2f2bffffffff,820.0,0.0,0.0,0.0,0.0,0.0
84c2f31ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84c2f35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2f39ffffffff,514.0,0.0,0.0,0.0,0.0,0.0
84c2f3bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c2f3dffffffff,1152.0,0.0,0.0,0.0,0.0,0.0
84c2f49ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2f4bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c2f6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c3011ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3019ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3031ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c304dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c3053ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
84c3057ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c305bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c3083ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c3089ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
84c308bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84c3093ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3095ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3097ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c30a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c30a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c30a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c30abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c30b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c30b9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84c30c3ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84c30d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c30e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c30e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3201ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c3203ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c3207ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
84c320dffffffff,178.0,0.0,0.0,0.0,0.0,0.0
84c3215ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
84c3217ffffffff,197.0,0.0,0.0,0.0,0.0,0.0
84c3239ffffffff,141.0,0.0,0.0,0.0,0.0,0.0
84c323bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c3241ffffffff,310.0,0.0,0.0,0.0,0.0,0.0
84c3247ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84c326bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c3283ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c3287ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84c3297ffffffff,590.0,0.0,0.0,0.0,0.0,0.0
84c329bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84c329dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c32a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c32a5ffffffff,171.0,0.0,0.0,0.0,0.0,0.0
84c32a7ffffffff,81.0,0.0,0.0,0.0,0.0,0.0
84c32a9ffffffff,79.0,0.0,0.0,0.0,0.0,0.0
84c32adffffffff,309.0,0.0,0.0,0.0,0.0,0.0
84c32b3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c32b7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84c32b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c32bbffffffff,118.0,0.0,0.0,0.0,0.0,0.0
84c32e1ffffffff,645.0,0.0,0.0,0.0,0.0,0.0
84c32e3ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
84c32e7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c32e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c32edffffffff,151.0,0.0,0.0,0.0,0.0,0.0
84c331bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84c3369ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c3403ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84c3405ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c340dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c3411ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3415ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c3427ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c343bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c34bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c34bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c34e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c34e9ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84c3503ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c3505ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84c3509ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84c350dffffffff,50.0,0.0,0.0,0.0,0.0,0.0
84c3511ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3519ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c351bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c3521ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84c3525ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c3539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c353dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c3543ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84c3545ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c3553ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c3563ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84c3567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c3569ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c356bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84c356dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84c35adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c35c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84c35cdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c35d1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84c35d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c35d9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84c364dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84c3663ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c376dffffffff,286.0,0.0,0.0,0.0,0.0,0.0
84ca815ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce10dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce115ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84ce121ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce123ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84ce127ffffffff,126.0,2.0,0.0,0.0,0.0,0.0
84ce135ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ce145ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84ce147ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce149ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce169ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84ce16dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84ce30dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ce325ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ce32dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ce801ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84ce803ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce807ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84ce809ffffffff,101.0,0.0,0.0,0.0,0.0,0.0
84ce80bffffffff,667.0,0.0,0.0,0.0,0.0,0.0
84ce80dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce811ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84ce813ffffffff,68.0,0.0,0.0,0.0,0.0,0.0
