cell_id,Pardalotus striatus,Pardalotus striatus [melanocephalus Group],Pardalotus striatus ornatus,Pardalotus striatus striatus,Pardalotus striatus substriatus
84b8acbffffffff,3.0,0.0,0.0,0.0,0.0
84b8b37ffffffff,1.0,0.0,0.0,0.0,0.0
84b910dffffffff,3.0,0.0,0.0,0.0,0.0
84b9111ffffffff,11.0,0.0,0.0,0.0,2.0
84b9113ffffffff,4.0,0.0,0.0,0.0,0.0
84b9115ffffffff,2.0,0.0,0.0,0.0,0.0
84b9119ffffffff,10.0,0.0,0.0,0.0,0.0
84b9123ffffffff,5.0,0.0,0.0,0.0,0.0
84b9125ffffffff,14.0,0.0,0.0,0.0,0.0
84b9129ffffffff,6.0,0.0,0.0,0.0,0.0
84b912dffffffff,4.0,0.0,0.0,0.0,0.0
84b9131ffffffff,6.0,0.0,0.0,0.0,0.0
84b9135ffffffff,13.0,0.0,0.0,0.0,0.0
84b9137ffffffff,2.0,0.0,0.0,0.0,0.0
84b913dffffffff,9.0,0.0,0.0,0.0,0.0
84b9141ffffffff,6.0,0.0,0.0,0.0,0.0
84b9143ffffffff,3.0,0.0,0.0,0.0,0.0
84b9145ffffffff,50.0,0.0,0.0,0.0,2.0
84b9149ffffffff,12.0,0.0,0.0,0.0,0.0
84b914bffffffff,17.0,0.0,0.0,0.0,0.0
84b914dffffffff,57.0,0.0,0.0,0.0,0.0
84b9151ffffffff,9.0,0.0,0.0,0.0,0.0
84b9155ffffffff,19.0,0.0,0.0,0.0,3.0
84b9159ffffffff,35.0,0.0,0.0,0.0,0.0
84b915dffffffff,7.0,0.0,0.0,0.0,0.0
84b9161ffffffff,17.0,0.0,0.0,0.0,0.0
84b9165ffffffff,6.0,0.0,0.0,0.0,1.0
84b9167ffffffff,3.0,0.0,0.0,0.0,0.0
84b9169ffffffff,654.0,0.0,0.0,0.0,11.0
84b916dffffffff,101.0,0.0,0.0,0.0,0.0
84b91a1ffffffff,9.0,0.0,0.0,0.0,0.0
84b91e7ffffffff,4.0,0.0,0.0,0.0,0.0
84b9337ffffffff,7.0,0.0,0.0,0.0,0.0
84b9365ffffffff,1.0,0.0,0.0,0.0,0.0
84b9803ffffffff,12.0,0.0,0.0,0.0,2.0
84b9807ffffffff,4.0,0.0,0.0,0.0,2.0
84b9809ffffffff,12.0,0.0,0.0,0.0,6.0
84b9813ffffffff,1.0,0.0,0.0,0.0,0.0
84b9815ffffffff,3.0,0.0,0.0,0.0,0.0
84b9841ffffffff,11.0,0.0,0.0,0.0,4.0
84b9843ffffffff,2.0,0.0,0.0,0.0,0.0
84b984bffffffff,6.0,0.0,0.0,0.0,2.0
84b9855ffffffff,28.0,0.0,0.0,0.0,14.0
84b9857ffffffff,4.0,0.0,0.0,0.0,0.0
84b9859ffffffff,2.0,0.0,0.0,0.0,0.0
84b985dffffffff,9.0,0.0,0.0,0.0,0.0
84b9865ffffffff,2.0,0.0,0.0,0.0,0.0
84b990bffffffff,1.0,0.0,0.0,0.0,0.0
84b995bffffffff,2.0,0.0,0.0,0.0,0.0
84b9a05ffffffff,4.0,0.0,0.0,0.0,0.0
84b9a11ffffffff,2.0,0.0,0.0,0.0,0.0
84b9a13ffffffff,15.0,0.0,0.0,0.0,9.0
84b9a17ffffffff,2.0,0.0,0.0,0.0,0.0
84b9a1bffffffff,26.0,0.0,0.0,0.0,4.0
84b9a31ffffffff,91.0,0.0,0.0,0.0,25.0
84b9a33ffffffff,36.0,0.0,0.0,0.0,4.0
84b9a35ffffffff,3.0,0.0,0.0,0.0,0.0
84b9a37ffffffff,4.0,0.0,0.0,0.0,2.0
84b9a3bffffffff,22.0,0.0,0.0,0.0,0.0
84b9a49ffffffff,3.0,0.0,0.0,0.0,0.0
84b9a4bffffffff,318.0,0.0,0.0,0.0,24.0
84b9a4dffffffff,20.0,0.0,0.0,0.0,2.0
84b9a51ffffffff,14.0,0.0,0.0,0.0,0.0
84b9a59ffffffff,88.0,0.0,0.0,0.0,14.0
84b9a5bffffffff,10.0,0.0,0.0,0.0,0.0
84b9a63ffffffff,4.0,0.0,0.0,0.0,2.0
84b9a65ffffffff,5.0,0.0,0.0,0.0,0.0
84b9a8bffffffff,2.0,0.0,0.0,0.0,0.0
84b9ac3ffffffff,2.0,0.0,0.0,0.0,0.0
84b9ac9ffffffff,22.0,0.0,0.0,0.0,4.0
84b9acbffffffff,178.0,0.0,0.0,0.0,48.0
84b9ad1ffffffff,7.0,0.0,0.0,0.0,0.0
84b9ad3ffffffff,15.0,0.0,0.0,0.0,0.0
84b9ad5ffffffff,5.0,0.0,0.0,0.0,0.0
84b9ad7ffffffff,2.0,0.0,0.0,0.0,0.0
84b9ad9ffffffff,2.0,0.0,0.0,0.0,0.0
84b9adbffffffff,3.0,0.0,0.0,0.0,3.0
84b9addffffffff,2.0,0.0,0.0,0.0,0.0
84b9b21ffffffff,2.0,0.0,0.0,0.0,2.0
84b9b23ffffffff,4.0,0.0,0.0,0.0,0.0
84b9b2bffffffff,13.0,0.0,0.0,0.0,4.0
84b9b31ffffffff,3.0,0.0,0.0,0.0,0.0
84b9b3dffffffff,4.0,0.0,0.0,0.0,0.0
84b9b4bffffffff,12.0,0.0,0.0,0.0,0.0
84b9b51ffffffff,4.0,0.0,0.0,0.0,0.0
84b9b55ffffffff,3.0,0.0,0.0,0.0,0.0
84be081ffffffff,31.0,0.0,3.0,0.0,0.0
84be083ffffffff,5.0,0.0,0.0,0.0,0.0
84be085ffffffff,143.0,0.0,17.0,0.0,0.0
84be087ffffffff,78.0,0.0,12.0,0.0,0.0
84be089ffffffff,224.0,0.0,10.0,0.0,0.0
84be08bffffffff,27.0,0.0,0.0,0.0,0.0
84be08dffffffff,205.0,0.0,19.0,0.0,0.0
84be091ffffffff,7.0,0.0,0.0,0.0,0.0
84be093ffffffff,47.0,0.0,0.0,0.0,0.0
84be095ffffffff,2.0,0.0,0.0,0.0,0.0
84be097ffffffff,35.0,0.0,0.0,0.0,0.0
84be099ffffffff,84.0,0.0,0.0,0.0,0.0
84be09bffffffff,37.0,0.0,0.0,0.0,0.0
84be09dffffffff,6.0,0.0,0.0,0.0,0.0
84be0a1ffffffff,2.0,0.0,0.0,0.0,0.0
84be0a3ffffffff,177.0,0.0,11.0,0.0,0.0
84be0a5ffffffff,10.0,0.0,0.0,0.0,0.0
84be0a7ffffffff,19.0,0.0,0.0,0.0,0.0
84be0a9ffffffff,8.0,0.0,2.0,0.0,0.0
84be0abffffffff,3.0,0.0,0.0,0.0,0.0
84be0adffffffff,37.0,0.0,0.0,0.0,0.0
84be0b1ffffffff,12.0,0.0,0.0,0.0,0.0
84be0b3ffffffff,31.0,0.0,0.0,0.0,3.0
84be0b5ffffffff,19.0,0.0,0.0,0.0,0.0
84be0b7ffffffff,17.0,0.0,0.0,0.0,0.0
84be0b9ffffffff,15.0,0.0,0.0,0.0,0.0
84be0bbffffffff,28.0,0.0,0.0,0.0,0.0
84be0bdffffffff,276.0,0.0,19.0,0.0,0.0
84be0c3ffffffff,18.0,0.0,3.0,0.0,0.0
84be0c7ffffffff,2.0,0.0,0.0,0.0,0.0
84be0d1ffffffff,27.0,0.0,2.0,0.0,0.0
84be0d3ffffffff,631.0,0.0,2.0,0.0,0.0
84be0d5ffffffff,38.0,0.0,5.0,0.0,0.0
84be0d7ffffffff,42.0,0.0,4.0,0.0,0.0
84be0d9ffffffff,2.0,0.0,0.0,0.0,0.0
84be0dbffffffff,76.0,0.0,2.0,0.0,0.0
84be0ddffffffff,32.0,0.0,0.0,0.0,0.0
84be0e3ffffffff,13.0,0.0,1.0,0.0,0.0
84be0e7ffffffff,3.0,0.0,0.0,0.0,0.0
84be181ffffffff,66.0,0.0,0.0,0.0,0.0
84be183ffffffff,2.0,0.0,0.0,0.0,0.0
84be185ffffffff,28.0,0.0,0.0,0.0,0.0
84be187ffffffff,19.0,0.0,0.0,0.0,0.0
84be189ffffffff,13.0,0.0,0.0,0.0,0.0
84be18bffffffff,16.0,0.0,0.0,0.0,0.0
84be191ffffffff,9.0,0.0,0.0,0.0,0.0
84be193ffffffff,16.0,0.0,0.0,0.0,0.0
84be195ffffffff,4.0,0.0,0.0,0.0,0.0
84be197ffffffff,1.0,0.0,0.0,0.0,0.0
84be199ffffffff,62.0,0.0,8.0,0.0,0.0
84be19bffffffff,5.0,0.0,0.0,0.0,0.0
84be19dffffffff,12.0,0.0,0.0,0.0,0.0
84be1a1ffffffff,66.0,0.0,2.0,0.0,0.0
84be1a3ffffffff,19.0,0.0,0.0,0.0,0.0
84be1a5ffffffff,12.0,0.0,0.0,0.0,0.0
84be1a7ffffffff,1.0,0.0,0.0,0.0,0.0
84be1a9ffffffff,10.0,0.0,0.0,0.0,0.0
84be1abffffffff,18.0,0.0,0.0,0.0,0.0
84be1b1ffffffff,68.0,0.0,0.0,0.0,0.0
84be1b3ffffffff,8.0,0.0,0.0,0.0,0.0
84be1b5ffffffff,17.0,0.0,0.0,0.0,0.0
84be1b7ffffffff,38.0,0.0,5.0,0.0,0.0
84be1b9ffffffff,20.0,0.0,0.0,0.0,0.0
84be1bbffffffff,1.0,0.0,0.0,0.0,0.0
84be1bdffffffff,7.0,0.0,0.0,0.0,0.0
84be1d1ffffffff,5.0,2.0,0.0,0.0,0.0
84be1d3ffffffff,34.0,0.0,3.0,0.0,0.0
84be1d5ffffffff,16.0,0.0,2.0,0.0,0.0
84be1d7ffffffff,6.0,0.0,0.0,0.0,0.0
84be1dbffffffff,20.0,0.0,0.0,0.0,0.0
84be293ffffffff,13.0,0.0,0.0,0.0,0.0
84be2b3ffffffff,6.0,0.0,0.0,0.0,0.0
84be401ffffffff,321.0,0.0,6.0,0.0,9.0
84be403ffffffff,91.0,0.0,0.0,0.0,6.0
84be405ffffffff,68.0,0.0,0.0,0.0,13.0
84be407ffffffff,24.0,0.0,0.0,0.0,2.0
84be409ffffffff,295.0,0.0,4.0,0.0,30.0
84be40bffffffff,30.0,0.0,0.0,0.0,0.0
84be40dffffffff,188.0,0.0,0.0,0.0,5.0
84be411ffffffff,4.0,0.0,0.0,0.0,2.0
84be413ffffffff,7.0,0.0,0.0,0.0,0.0
84be415ffffffff,16.0,0.0,0.0,0.0,3.0
84be417ffffffff,40.0,0.0,0.0,0.0,3.0
84be419ffffffff,24.0,0.0,0.0,0.0,4.0
84be41bffffffff,4.0,0.0,0.0,0.0,0.0
84be41dffffffff,42.0,0.0,0.0,0.0,0.0
84be421ffffffff,51.0,0.0,0.0,0.0,2.0
84be425ffffffff,6.0,0.0,0.0,0.0,0.0
84be427ffffffff,8.0,0.0,0.0,0.0,0.0
84be429ffffffff,134.0,0.0,0.0,0.0,9.0
84be431ffffffff,30.0,0.0,0.0,0.0,8.0
84be433ffffffff,23.0,0.0,0.0,0.0,8.0
84be435ffffffff,15.0,0.0,0.0,0.0,0.0
84be437ffffffff,7.0,0.0,0.0,0.0,0.0
84be439ffffffff,263.0,0.0,0.0,0.0,24.0
84be43bffffffff,1.0,0.0,0.0,0.0,0.0
84be441ffffffff,348.0,0.0,7.0,0.0,12.0
84be443ffffffff,193.0,0.0,4.0,0.0,37.0
84be445ffffffff,402.0,0.0,0.0,0.0,114.0
84be447ffffffff,189.0,0.0,0.0,0.0,28.0
84be449ffffffff,117.0,0.0,2.0,0.0,10.0
84be44bffffffff,19.0,0.0,3.0,0.0,3.0
84be44dffffffff,120.0,0.0,4.0,0.0,0.0
84be451ffffffff,158.0,0.0,7.0,0.0,8.0
84be453ffffffff,14.0,0.0,0.0,0.0,0.0
84be455ffffffff,220.0,0.0,0.0,0.0,19.0
84be457ffffffff,172.0,0.0,6.0,0.0,10.0
84be459ffffffff,93.0,0.0,0.0,0.0,3.0
84be45bffffffff,13.0,0.0,0.0,0.0,0.0
84be45dffffffff,174.0,0.0,3.0,0.0,3.0
84be461ffffffff,35.0,0.0,0.0,0.0,7.0
84be463ffffffff,223.0,0.0,0.0,0.0,21.0
84be465ffffffff,25.0,0.0,0.0,0.0,0.0
84be467ffffffff,10.0,0.0,0.0,0.0,0.0
84be469ffffffff,136.0,0.0,0.0,0.0,18.0
84be46bffffffff,187.0,0.0,0.0,0.0,36.0
84be46dffffffff,58.0,0.0,0.0,0.0,2.0
84be481ffffffff,11.0,0.0,0.0,0.0,0.0
84be485ffffffff,21.0,0.0,0.0,0.0,0.0
84be487ffffffff,1.0,0.0,0.0,0.0,0.0
84be48bffffffff,4.0,0.0,0.0,0.0,0.0
84be48dffffffff,7.0,0.0,0.0,0.0,0.0
84be491ffffffff,8.0,0.0,0.0,0.0,2.0
84be493ffffffff,121.0,0.0,0.0,0.0,4.0
84be495ffffffff,14.0,0.0,0.0,0.0,0.0
84be497ffffffff,341.0,0.0,0.0,0.0,22.0
84be499ffffffff,2.0,0.0,0.0,0.0,0.0
84be49dffffffff,2.0,0.0,0.0,0.0,0.0
84be4a1ffffffff,77.0,0.0,0.0,0.0,7.0
84be4a3ffffffff,82.0,0.0,0.0,0.0,1.0
84be4a5ffffffff,2.0,0.0,0.0,0.0,0.0
84be4a7ffffffff,1.0,0.0,0.0,0.0,0.0
84be4a9ffffffff,64.0,0.0,0.0,0.0,14.0
84be4abffffffff,36.0,0.0,0.0,0.0,0.0
84be4adffffffff,23.0,0.0,0.0,0.0,12.0
84be4b1ffffffff,35.0,0.0,0.0,0.0,3.0
84be4b3ffffffff,119.0,0.0,0.0,0.0,4.0
84be4b5ffffffff,149.0,0.0,0.0,0.0,7.0
84be4b7ffffffff,59.0,0.0,0.0,0.0,2.0
84be4bbffffffff,8.0,0.0,0.0,0.0,0.0
84be4bdffffffff,23.0,0.0,0.0,0.0,0.0
84be4c1ffffffff,8.0,0.0,0.0,0.0,0.0
84be4c3ffffffff,4.0,0.0,0.0,0.0,2.0
84be4c5ffffffff,33.0,0.0,0.0,0.0,3.0
84be4c7ffffffff,14.0,0.0,0.0,0.0,1.0
84be4c9ffffffff,215.0,0.0,0.0,0.0,11.0
84be4cbffffffff,35.0,0.0,0.0,0.0,0.0
84be4cdffffffff,139.0,0.0,0.0,0.0,12.0
84be4d1ffffffff,3.0,0.0,0.0,0.0,0.0
84be4d3ffffffff,18.0,0.0,0.0,0.0,0.0
84be4d5ffffffff,26.0,0.0,0.0,0.0,1.0
84be4d7ffffffff,5.0,0.0,0.0,0.0,0.0
84be4d9ffffffff,13.0,0.0,0.0,0.0,0.0
84be4ddffffffff,33.0,0.0,0.0,0.0,2.0
84be4e1ffffffff,58.0,0.0,0.0,0.0,0.0
84be4e3ffffffff,57.0,0.0,0.0,0.0,2.0
84be4e5ffffffff,811.0,0.0,0.0,0.0,98.0
84be4e7ffffffff,50.0,0.0,0.0,0.0,6.0
84be4e9ffffffff,279.0,0.0,0.0,0.0,28.0
84be4ebffffffff,68.0,0.0,0.0,0.0,8.0
84be4edffffffff,52.0,0.0,0.0,0.0,12.0
84be501ffffffff,15.0,0.0,0.0,0.0,0.0
84be503ffffffff,25.0,0.0,0.0,0.0,0.0
84be505ffffffff,15.0,0.0,0.0,0.0,0.0
84be507ffffffff,166.0,0.0,0.0,0.0,0.0
84be509ffffffff,21.0,0.0,0.0,0.0,0.0
84be50bffffffff,40.0,0.0,0.0,0.0,0.0
84be50dffffffff,23.0,0.0,0.0,0.0,0.0
84be513ffffffff,3.0,0.0,0.0,0.0,0.0
84be515ffffffff,8.0,0.0,0.0,0.0,2.0
84be517ffffffff,12.0,0.0,0.0,0.0,0.0
84be51dffffffff,7.0,0.0,0.0,0.0,0.0
84be521ffffffff,1.0,0.0,0.0,0.0,0.0
84be523ffffffff,2.0,0.0,0.0,0.0,0.0
84be525ffffffff,1.0,0.0,0.0,0.0,0.0
84be52bffffffff,4.0,0.0,0.0,0.0,0.0
84be531ffffffff,10.0,0.0,0.0,0.0,0.0
84be533ffffffff,35.0,0.0,2.0,0.0,13.0
84be539ffffffff,288.0,0.0,0.0,0.0,7.0
84be53bffffffff,24.0,0.0,2.0,0.0,3.0
84be541ffffffff,34.0,0.0,0.0,0.0,0.0
84be543ffffffff,3.0,0.0,0.0,0.0,0.0
84be545ffffffff,118.0,0.0,3.0,0.0,0.0
84be547ffffffff,32.0,0.0,2.0,0.0,0.0
84be549ffffffff,7.0,0.0,1.0,0.0,0.0
84be54bffffffff,5.0,0.0,0.0,0.0,0.0
84be54dffffffff,36.0,0.0,0.0,0.0,0.0
84be551ffffffff,47.0,0.0,0.0,0.0,2.0
84be553ffffffff,13.0,0.0,0.0,0.0,0.0
84be555ffffffff,6.0,0.0,0.0,0.0,0.0
84be557ffffffff,62.0,0.0,0.0,0.0,0.0
84be559ffffffff,17.0,0.0,0.0,0.0,0.0
84be55bffffffff,3.0,0.0,0.0,0.0,1.0
84be55dffffffff,21.0,0.0,0.0,0.0,0.0
84be561ffffffff,70.0,0.0,5.0,0.0,0.0
84be563ffffffff,8.0,0.0,0.0,0.0,0.0
84be565ffffffff,14.0,0.0,0.0,0.0,0.0
84be567ffffffff,8.0,0.0,0.0,0.0,0.0
84be569ffffffff,51.0,0.0,0.0,0.0,0.0
84be56bffffffff,6.0,0.0,0.0,0.0,0.0
84be56dffffffff,15.0,0.0,0.0,0.0,1.0
84be58bffffffff,3.0,0.0,0.0,0.0,0.0
84be591ffffffff,5.0,0.0,0.0,0.0,0.0
84be593ffffffff,49.0,0.0,0.0,0.0,27.0
84be59bffffffff,2.0,0.0,0.0,0.0,0.0
84be5a7ffffffff,4.0,0.0,0.0,0.0,2.0
84be5b3ffffffff,3.0,0.0,0.0,0.0,0.0
84be5b9ffffffff,33.0,0.0,0.0,0.0,0.0
84be5d1ffffffff,5.0,0.0,0.0,0.0,0.0
84be5d3ffffffff,45.0,0.0,0.0,0.0,4.0
84be5d5ffffffff,35.0,0.0,0.0,0.0,4.0
84be5d9ffffffff,25.0,0.0,0.0,0.0,1.0
84be5dbffffffff,65.0,0.0,0.0,0.0,5.0
84be5e1ffffffff,2.0,0.0,0.0,0.0,0.0
84be601ffffffff,1.0,0.0,0.0,0.0,0.0
84be605ffffffff,61.0,0.0,3.0,0.0,0.0
84be607ffffffff,137.0,0.0,16.0,0.0,0.0
84be60dffffffff,5.0,0.0,1.0,0.0,0.0
84be613ffffffff,33.0,0.0,0.0,0.0,4.0
84be617ffffffff,151.0,0.0,8.0,0.0,2.0
84be621ffffffff,23.0,0.0,0.0,0.0,0.0
84be623ffffffff,194.0,0.0,16.0,0.0,0.0
84be625ffffffff,2.0,0.0,0.0,0.0,0.0
84be627ffffffff,69.0,0.0,14.0,0.0,4.0
84be629ffffffff,173.0,0.0,10.0,0.0,0.0
84be62bffffffff,194.0,0.0,12.0,0.0,0.0
84be62dffffffff,17.0,0.0,0.0,0.0,0.0
84be631ffffffff,504.0,0.0,37.0,0.0,14.0
84be633ffffffff,682.0,0.0,37.0,0.0,16.0
84be635ffffffff,638.0,0.0,46.0,0.0,3.0
84be637ffffffff,89.0,0.0,6.0,0.0,3.0
84be639ffffffff,133.0,0.0,4.0,0.0,0.0
84be63bffffffff,566.0,0.0,44.0,0.0,10.0
84be63dffffffff,719.0,0.0,41.0,0.0,0.0
84be661ffffffff,7.0,0.0,0.0,0.0,0.0
84be663ffffffff,58.0,0.0,0.0,0.0,0.0
84be665ffffffff,4.0,0.0,0.0,0.0,0.0
84be667ffffffff,62.0,0.0,6.0,0.0,0.0
84be681ffffffff,18.0,0.0,0.0,0.0,0.0
84be683ffffffff,15.0,0.0,0.0,0.0,0.0
84be685ffffffff,6.0,0.0,2.0,0.0,0.0
84be687ffffffff,1.0,0.0,0.0,0.0,0.0
84be68dffffffff,7.0,0.0,0.0,0.0,0.0
84be695ffffffff,7.0,0.0,0.0,0.0,0.0
84be6a1ffffffff,103.0,0.0,1.0,0.0,3.0
84be6a3ffffffff,18.0,0.0,0.0,0.0,0.0
84be6a5ffffffff,39.0,0.0,0.0,0.0,0.0
84be6a7ffffffff,105.0,0.0,0.0,0.0,9.0
84be6a9ffffffff,28.0,0.0,0.0,0.0,0.0
84be6abffffffff,2.0,0.0,0.0,0.0,0.0
84be6adffffffff,53.0,0.0,0.0,0.0,0.0
84be6b1ffffffff,31.0,0.0,0.0,0.0,6.0
84be6b3ffffffff,7.0,0.0,0.0,0.0,0.0
84be6b5ffffffff,33.0,0.0,0.0,0.0,0.0
84be6b7ffffffff,11.0,0.0,0.0,0.0,0.0
84be6b9ffffffff,6.0,0.0,0.0,0.0,0.0
84be6bbffffffff,67.0,0.0,0.0,0.0,0.0
84be6bdffffffff,14.0,0.0,0.0,0.0,0.0
84be6c5ffffffff,3.0,0.0,0.0,0.0,0.0
84be6e1ffffffff,25.0,0.0,0.0,0.0,3.0
84be6e3ffffffff,4.0,0.0,0.0,0.0,0.0
84be6e5ffffffff,79.0,0.0,3.0,0.0,7.0
84be6e9ffffffff,66.0,0.0,0.0,0.0,0.0
84be6ebffffffff,25.0,0.0,4.0,0.0,0.0
84be6edffffffff,197.0,0.0,6.0,0.0,0.0
84be701ffffffff,18.0,0.0,2.0,0.0,0.0
84be703ffffffff,2.0,0.0,0.0,0.0,0.0
84be705ffffffff,11.0,0.0,0.0,0.0,0.0
84be707ffffffff,8.0,0.0,0.0,0.0,0.0
84be709ffffffff,5.0,0.0,1.0,0.0,0.0
84be70bffffffff,4.0,0.0,0.0,0.0,0.0
84be70dffffffff,52.0,0.0,4.0,0.0,0.0
84be711ffffffff,35.0,0.0,1.0,0.0,0.0
84be713ffffffff,489.0,0.0,0.0,0.0,17.0
84be715ffffffff,4.0,0.0,0.0,0.0,2.0
84be717ffffffff,481.0,0.0,1.0,0.0,24.0
84be719ffffffff,1.0,0.0,0.0,0.0,0.0
84be71bffffffff,121.0,0.0,0.0,0.0,3.0
84be71dffffffff,21.0,0.0,1.0,0.0,0.0
84be721ffffffff,173.0,0.0,17.0,0.0,0.0
84be723ffffffff,64.0,0.0,0.0,0.0,0.0
84be725ffffffff,610.0,0.0,2.0,0.0,7.0
84be727ffffffff,17.0,0.0,0.0,0.0,0.0
84be729ffffffff,469.0,0.0,0.0,0.0,0.0
84be72bffffffff,3.0,0.0,1.0,0.0,0.0
84be72dffffffff,3281.0,0.0,16.0,0.0,0.0
84be731ffffffff,15.0,0.0,0.0,0.0,0.0
84be733ffffffff,1.0,0.0,0.0,0.0,0.0
84be735ffffffff,52.0,0.0,0.0,0.0,0.0
84be737ffffffff,29.0,0.0,2.0,0.0,0.0
84be739ffffffff,32.0,0.0,0.0,0.0,0.0
84be73bffffffff,66.0,0.0,0.0,0.0,2.0
84be73dffffffff,2.0,0.0,0.0,0.0,0.0
84be741ffffffff,27.0,0.0,5.0,0.0,0.0
84be743ffffffff,28.0,0.0,0.0,0.0,0.0
84be745ffffffff,97.0,0.0,1.0,0.0,0.0
84be747ffffffff,26.0,0.0,1.0,0.0,0.0
84be749ffffffff,16.0,0.0,1.0,0.0,0.0
84be74bffffffff,53.0,0.0,10.0,0.0,0.0
84be74dffffffff,60.0,0.0,4.0,0.0,0.0
84be751ffffffff,45.0,0.0,5.0,0.0,0.0
84be753ffffffff,3.0,0.0,0.0,0.0,0.0
84be755ffffffff,24.0,0.0,0.0,0.0,0.0
84be757ffffffff,11.0,0.0,2.0,0.0,0.0
84be759ffffffff,65.0,0.0,9.0,0.0,0.0
84be75bffffffff,51.0,0.0,6.0,0.0,0.0
84be75dffffffff,65.0,0.0,14.0,0.0,0.0
84be761ffffffff,10.0,0.0,0.0,0.0,0.0
84be763ffffffff,14.0,0.0,0.0,0.0,0.0
84be765ffffffff,1.0,0.0,0.0,0.0,0.0
84be767ffffffff,126.0,0.0,0.0,0.0,0.0
84be769ffffffff,29.0,0.0,0.0,0.0,0.0
84be76bffffffff,43.0,0.0,0.0,0.0,0.0
84be881ffffffff,2.0,0.0,0.0,0.0,0.0
84be883ffffffff,155.0,0.0,0.0,0.0,0.0
84be887ffffffff,65.0,4.0,0.0,0.0,0.0
84be88bffffffff,378.0,1.0,0.0,0.0,0.0
84be891ffffffff,36.0,0.0,0.0,0.0,0.0
84be893ffffffff,11.0,0.0,0.0,0.0,0.0
84be895ffffffff,21.0,2.0,0.0,0.0,0.0
84be897ffffffff,8.0,0.0,0.0,0.0,0.0
84be899ffffffff,38.0,0.0,0.0,0.0,0.0
84be89bffffffff,32.0,0.0,0.0,0.0,0.0
84be89dffffffff,63.0,0.0,0.0,0.0,0.0
84be8a3ffffffff,3.0,0.0,0.0,0.0,0.0
84be8b1ffffffff,24.0,2.0,0.0,0.0,0.0
84be8b3ffffffff,25.0,0.0,0.0,0.0,0.0
84be8b5ffffffff,17.0,2.0,0.0,0.0,0.0
84be8b7ffffffff,96.0,0.0,0.0,0.0,0.0
84be8b9ffffffff,14.0,0.0,0.0,0.0,0.0
84be8bbffffffff,6.0,0.0,0.0,0.0,0.0
84be8bdffffffff,46.0,0.0,0.0,0.0,0.0
84be8d1ffffffff,5773.0,217.0,0.0,0.0,0.0
84be8d3ffffffff,652.0,20.0,0.0,0.0,0.0
84be8d5ffffffff,424.0,11.0,0.0,0.0,0.0
84be8d7ffffffff,139.0,1.0,0.0,0.0,0.0
84be8d9ffffffff,4646.0,73.0,0.0,0.0,0.0
84be8dbffffffff,2653.0,48.0,0.0,0.0,0.0
84be8ddffffffff,435.0,11.0,0.0,0.0,0.0
84bea91ffffffff,17.0,0.0,0.0,0.0,0.0
84bea93ffffffff,16.0,0.0,0.0,0.0,0.0
84bea95ffffffff,119.0,0.0,0.0,0.0,0.0
84bea97ffffffff,107.0,3.0,0.0,0.0,0.0
84bea9bffffffff,23.0,0.0,0.0,0.0,0.0
84beab3ffffffff,751.0,32.0,0.0,0.0,0.0
84beab7ffffffff,19.0,0.0,0.0,0.0,0.0
84beabbffffffff,316.0,0.0,0.0,0.0,0.0
84bec05ffffffff,9.0,0.0,0.0,0.0,3.0
84bec07ffffffff,25.0,0.0,0.0,0.0,4.0
84bec09ffffffff,2.0,0.0,0.0,0.0,0.0
84bec15ffffffff,5.0,0.0,0.0,0.0,2.0
84bec17ffffffff,4.0,0.0,0.0,0.0,0.0
84bec21ffffffff,2.0,0.0,0.0,0.0,0.0
84bec2dffffffff,2.0,0.0,0.0,0.0,0.0
84bec39ffffffff,8.0,0.0,0.0,0.0,0.0
84bec47ffffffff,3.0,0.0,0.0,0.0,0.0
84bec49ffffffff,2.0,0.0,0.0,0.0,0.0
84bec4dffffffff,13.0,0.0,0.0,0.0,0.0
84bec55ffffffff,3.0,0.0,0.0,0.0,0.0
84bec57ffffffff,7.0,0.0,0.0,0.0,0.0
84bec5dffffffff,13.0,0.0,0.0,0.0,0.0
84bec61ffffffff,6.0,0.0,0.0,0.0,0.0
84bec63ffffffff,46.0,0.0,0.0,0.0,0.0
84bec67ffffffff,6.0,0.0,0.0,0.0,0.0
84bec69ffffffff,4.0,0.0,0.0,0.0,0.0
84bec6bffffffff,4.0,0.0,0.0,0.0,0.0
84bec6dffffffff,2.0,0.0,0.0,0.0,0.0
84bec89ffffffff,2.0,0.0,0.0,0.0,0.0
84bec8bffffffff,1.0,0.0,0.0,0.0,0.0
84beca3ffffffff,3.0,0.0,0.0,0.0,0.0
84becadffffffff,2.0,0.0,0.0,0.0,0.0
84becc3ffffffff,1.0,0.0,0.0,0.0,0.0
84becc7ffffffff,4.0,0.0,0.0,0.0,0.0
84becc9ffffffff,2.0,0.0,0.0,0.0,2.0
84beccdffffffff,6.0,0.0,0.0,0.0,0.0
84becd1ffffffff,6.0,0.0,0.0,0.0,4.0
84becddffffffff,5.0,0.0,0.0,0.0,0.0
84bece9ffffffff,118.0,0.0,0.0,0.0,12.0
84becebffffffff,6.0,0.0,0.0,0.0,1.0
84bed07ffffffff,20.0,2.0,0.0,0.0,0.0
84bed09ffffffff,9.0,0.0,0.0,0.0,0.0
