cell_id,Spilornis cheela,Spilornis cheela [cheela Group],Spilornis cheela davisoni,Spilornis cheela minimus,Spilornis cheela perplexus,Spilornis cheela natunensis,Spilornis cheela abbotti,Spilornis cheela asturinus,Spilornis cheela sipora,Spilornis cheela baweanus
83609efffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a2fffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a6fffffffff,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a8fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a9fffffffff,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360abfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360adfffffffff,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b1fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b2fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b3fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b4fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b6fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360f6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836100fffffffff,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836102fffffffff,909.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836103fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836106fffffffff,158.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836110fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836111fffffffff,226.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836115fffffffff,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83611afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83611cfffffffff,215.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83611efffffffff,153.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836188fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836189fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618dfffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83619afffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83619bfffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8361adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83640afffffffff,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83640bfffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836412fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836414fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836416fffffffff,1118.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836419fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836422fffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836426fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836428fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836429fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83642dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836430fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836431fffffffff,105.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836432fffffffff,232.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836433fffffffff,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836434fffffffff,111.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836435fffffffff,61.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836480fffffffff,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836482fffffffff,195.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836483fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836484fffffffff,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836486fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836488fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83648afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83648bfffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83648cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83648efffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836490fffffffff,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836491fffffffff,149.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836494fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836495fffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836496fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836498fffffffff,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83649cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83649dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83649efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a1fffffffff,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a3fffffffff,97.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a4fffffffff,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a5fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b1fffffffff,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b2fffffffff,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b3fffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b5fffffffff,77.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364e4fffffffff,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364e6fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836500fffffffff,272.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836501fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836502fffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836503fffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836504fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836505fffffffff,667.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836506fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83650dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83650efffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836518fffffffff,167.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836519fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83651bfffffffff,123.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83651cfffffffff,287.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83651dfffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83651efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836520fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836521fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836522fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836523fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836525fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836526fffffffff,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836529fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83652bfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83652cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83652dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836531fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836554fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836556fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836573fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
836580fffffffff,49.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836581fffffffff,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836582fffffffff,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836583fffffffff,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836584fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836585fffffffff,46.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836586fffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836588fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836589fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83658afffffffff,87.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83658bfffffffff,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83658efffffffff,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836590fffffffff,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836591fffffffff,659.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836592fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836593fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836595fffffffff,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836596fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836598fffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836599fffffffff,483.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83659afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83659bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83659cfffffffff,175.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83659dfffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83659efffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365b0fffffffff,218.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365b2fffffffff,85.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365b3fffffffff,87.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365b6fffffffff,96.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836802fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836810fffffffff,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836811fffffffff,84.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836812fffffffff,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836815fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836816fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836818fffffffff,1548.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83681afffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83681cfffffffff,370.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83681dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83681efffffffff,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836828fffffffff,151.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836829fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83682dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836896fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83689afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368abfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368acfffffffff,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836934fffffffff,51.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83695efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c10fffffffff,136.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c13fffffffff,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c15fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c1afffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c88fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c96fffffffff,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cadfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cc2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
838cd0fffffffff,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd5fffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cf4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838d84fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838d85fffffffff,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838d8cfffffffff,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838d9afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838da2fffffffff,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838da3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838da6fffffffff,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838db5fffffffff,176.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8395a4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
