cell_id,Psaltriparus minimus,Psaltriparus minimus [minimus Group],Psaltriparus minimus plumbeus,Psaltriparus minimus [melanotis Group]
8429869ffffffff,64.0,0.0,2.0,0.0
842986bffffffff,304.0,0.0,18.0,0.0
8429881ffffffff,2.0,0.0,0.0,0.0
8429883ffffffff,15.0,0.0,6.0,0.0
8429889ffffffff,30.0,0.0,2.0,0.0
842988bffffffff,7.0,0.0,0.0,0.0
8429891ffffffff,844.0,0.0,110.0,0.0
8429893ffffffff,148.0,2.0,0.0,0.0
8429895ffffffff,21.0,0.0,4.0,0.0
8429897ffffffff,13.0,0.0,0.0,0.0
8429899ffffffff,120.0,2.0,14.0,0.0
842989bffffffff,55.0,0.0,0.0,0.0
842989dffffffff,361.0,0.0,81.0,0.0
84298a1ffffffff,4.0,0.0,0.0,0.0
84298a5ffffffff,2.0,0.0,0.0,0.0
84298a9ffffffff,3.0,0.0,0.0,0.0
84298abffffffff,38.0,0.0,0.0,0.0
84298adffffffff,17.0,0.0,0.0,0.0
84298b1ffffffff,1.0,0.0,1.0,0.0
84298b7ffffffff,37.0,0.0,2.0,0.0
84298b9ffffffff,12.0,0.0,1.0,0.0
84298c1ffffffff,224.0,0.0,0.0,0.0
84298c3ffffffff,114.0,0.0,0.0,0.0
84298c9ffffffff,1375.0,0.0,0.0,0.0
84298cbffffffff,130.0,0.0,0.0,0.0
84298cdffffffff,268.0,0.0,0.0,0.0
84298d1ffffffff,14.0,0.0,0.0,0.0
84298d3ffffffff,46.0,0.0,0.0,0.0
84298d5ffffffff,92.0,0.0,0.0,0.0
84298d7ffffffff,475.0,0.0,45.0,0.0
84298d9ffffffff,122.0,4.0,0.0,0.0
84298dbffffffff,248.0,7.0,0.0,0.0
84298ddffffffff,71.0,0.0,0.0,0.0
84298e1ffffffff,6.0,0.0,0.0,0.0
84298e7ffffffff,5.0,0.0,3.0,0.0
84298e9ffffffff,3.0,0.0,0.0,0.0
8429901ffffffff,28.0,0.0,5.0,0.0
8429903ffffffff,6.0,0.0,0.0,0.0
8429905ffffffff,13.0,0.0,0.0,0.0
8429907ffffffff,17.0,0.0,0.0,0.0
8429909ffffffff,44.0,0.0,0.0,0.0
842990bffffffff,504.0,0.0,41.0,0.0
842990dffffffff,19.0,0.0,5.0,0.0
8429913ffffffff,1.0,0.0,0.0,0.0
8429915ffffffff,1.0,0.0,0.0,0.0
8429919ffffffff,8.0,0.0,0.0,0.0
842991dffffffff,58.0,0.0,6.0,0.0
8429921ffffffff,12.0,0.0,0.0,0.0
8429923ffffffff,82.0,0.0,10.0,0.0
8429925ffffffff,4.0,0.0,2.0,0.0
8429929ffffffff,25.0,0.0,0.0,0.0
842992bffffffff,239.0,0.0,7.0,0.0
842992dffffffff,1.0,0.0,0.0,0.0
8429931ffffffff,2.0,0.0,1.0,0.0
8429933ffffffff,4.0,0.0,0.0,0.0
8429935ffffffff,6.0,0.0,0.0,0.0
8429937ffffffff,2.0,0.0,0.0,0.0
842993bffffffff,6.0,0.0,0.0,0.0
8429941ffffffff,20.0,0.0,0.0,0.0
8429945ffffffff,23.0,0.0,4.0,0.0
8429947ffffffff,24.0,0.0,0.0,0.0
842994bffffffff,19.0,0.0,1.0,0.0
842994dffffffff,533.0,0.0,36.0,0.0
8429951ffffffff,42.0,0.0,1.0,0.0
8429953ffffffff,202.0,0.0,30.0,0.0
8429955ffffffff,27.0,0.0,2.0,0.0
8429957ffffffff,217.0,0.0,12.0,0.0
842995bffffffff,17.0,0.0,0.0,0.0
8429963ffffffff,1.0,0.0,0.0,0.0
8429965ffffffff,24.0,0.0,10.0,0.0
8429967ffffffff,1.0,0.0,0.0,0.0
842996bffffffff,16.0,0.0,2.0,0.0
842996dffffffff,1.0,0.0,0.0,0.0
8429981ffffffff,10.0,0.0,0.0,0.0
8429983ffffffff,4.0,0.0,2.0,0.0
8429989ffffffff,23.0,0.0,11.0,0.0
842998dffffffff,6.0,0.0,0.0,0.0
8429995ffffffff,28.0,0.0,8.0,0.0
8429997ffffffff,17.0,0.0,0.0,0.0
84299a9ffffffff,9.0,0.0,0.0,0.0
84299abffffffff,1.0,0.0,0.0,0.0
84299b5ffffffff,1.0,0.0,0.0,0.0
84299b7ffffffff,18.0,0.0,0.0,0.0
84299bbffffffff,23.0,0.0,3.0,0.0
84299bdffffffff,36.0,0.0,5.0,0.0
84299c7ffffffff,2.0,0.0,0.0,0.0
84299cdffffffff,1.0,0.0,0.0,0.0
84299d3ffffffff,4.0,0.0,4.0,0.0
84299d9ffffffff,1.0,0.0,0.0,0.0
84299dbffffffff,1.0,0.0,0.0,0.0
84299e1ffffffff,1.0,0.0,0.0,0.0
84299e3ffffffff,2.0,0.0,0.0,0.0
84299e7ffffffff,1.0,0.0,0.0,0.0
84299ebffffffff,90.0,0.0,11.0,0.0
8429a01ffffffff,3516.0,197.0,0.0,0.0
8429a03ffffffff,3340.0,289.0,0.0,0.0
8429a05ffffffff,2542.0,188.0,0.0,0.0
8429a07ffffffff,359.0,31.0,0.0,0.0
8429a09ffffffff,3945.0,140.0,0.0,0.0
8429a0bffffffff,12607.0,899.0,0.0,0.0
8429a0dffffffff,810.0,43.0,0.0,0.0
8429a11ffffffff,2121.0,133.0,0.0,0.0
8429a13ffffffff,197.0,36.0,0.0,0.0
8429a15ffffffff,549.0,28.0,0.0,0.0
8429a17ffffffff,100.0,0.0,0.0,0.0
8429a19ffffffff,8341.0,368.0,0.0,0.0
8429a1bffffffff,2892.0,1000.0,0.0,0.0
8429a1dffffffff,18260.0,2124.0,0.0,0.0
8429a25ffffffff,18.0,0.0,10.0,0.0
8429a29ffffffff,312.0,22.0,0.0,0.0
8429a33ffffffff,2.0,0.0,0.0,0.0
8429a39ffffffff,26.0,0.0,0.0,0.0
8429a3bffffffff,19.0,0.0,0.0,0.0
8429a3dffffffff,3.0,0.0,0.0,0.0
8429a41ffffffff,13707.0,176.0,0.0,0.0
8429a43ffffffff,1285.0,1.0,0.0,0.0
8429a45ffffffff,2080.0,35.0,0.0,0.0
8429a47ffffffff,5867.0,23.0,0.0,0.0
8429a4dffffffff,4685.0,100.0,0.0,0.0
8429a55ffffffff,13347.0,540.0,0.0,0.0
8429a57ffffffff,16869.0,814.0,0.0,0.0
8429a63ffffffff,70.0,0.0,0.0,0.0
8429a69ffffffff,204.0,3.0,0.0,0.0
8429a6bffffffff,248.0,0.0,0.0,0.0
8429a81ffffffff,39.0,0.0,0.0,0.0
8429a83ffffffff,19.0,0.0,0.0,0.0
8429a85ffffffff,211.0,0.0,0.0,0.0
8429a87ffffffff,163.0,0.0,0.0,0.0
8429a89ffffffff,27.0,0.0,0.0,0.0
8429a8bffffffff,27.0,0.0,0.0,0.0
8429a8dffffffff,16.0,0.0,0.0,0.0
8429a91ffffffff,233.0,4.0,0.0,0.0
8429a93ffffffff,584.0,89.0,0.0,0.0
8429a95ffffffff,33.0,0.0,0.0,0.0
8429a97ffffffff,709.0,68.0,0.0,0.0
8429a99ffffffff,202.0,109.0,0.0,0.0
8429a9bffffffff,1441.0,359.0,0.0,0.0
8429a9dffffffff,50.0,7.0,0.0,0.0
8429aa1ffffffff,62.0,0.0,0.0,0.0
8429aa3ffffffff,5.0,0.0,0.0,0.0
8429aa5ffffffff,9.0,0.0,0.0,0.0
8429aa7ffffffff,800.0,0.0,0.0,0.0
8429aa9ffffffff,264.0,0.0,0.0,0.0
8429aabffffffff,99.0,0.0,0.0,0.0
8429aadffffffff,99.0,0.0,0.0,0.0
8429ab1ffffffff,263.0,0.0,0.0,0.0
8429ab3ffffffff,196.0,10.0,0.0,0.0
8429ab5ffffffff,15.0,0.0,0.0,0.0
8429ab7ffffffff,137.0,10.0,0.0,0.0
8429ab9ffffffff,1347.0,0.0,0.0,0.0
8429abbffffffff,73.0,2.0,0.0,0.0
8429abdffffffff,311.0,0.0,0.0,0.0
8429ac1ffffffff,93.0,8.0,0.0,0.0
8429ac3ffffffff,12.0,4.0,0.0,0.0
8429ac5ffffffff,37.0,0.0,0.0,0.0
8429ac7ffffffff,2.0,0.0,0.0,0.0
8429ac9ffffffff,5520.0,261.0,0.0,0.0
8429acbffffffff,216.0,60.0,0.0,0.0
8429acdffffffff,996.0,99.0,0.0,0.0
8429ad1ffffffff,5261.0,896.0,0.0,0.0
8429ad3ffffffff,296.0,48.0,0.0,0.0
8429ad5ffffffff,70.0,22.0,0.0,0.0
8429ad7ffffffff,94.0,40.0,0.0,0.0
8429ad9ffffffff,801.0,167.0,0.0,0.0
8429addffffffff,3680.0,898.0,0.0,0.0
8429ae1ffffffff,772.0,0.0,0.0,0.0
8429ae3ffffffff,148.0,0.0,0.0,0.0
8429ae5ffffffff,309.0,0.0,0.0,0.0
8429ae7ffffffff,80.0,0.0,0.0,0.0
8429ae9ffffffff,77.0,0.0,0.0,0.0
8429aebffffffff,151.0,0.0,0.0,0.0
8429aedffffffff,117.0,0.0,0.0,0.0
8429b01ffffffff,7.0,0.0,0.0,0.0
8429b03ffffffff,193.0,0.0,4.0,0.0
8429b05ffffffff,9.0,0.0,2.0,0.0
8429b0dffffffff,1.0,0.0,0.0,0.0
8429b11ffffffff,6.0,0.0,0.0,0.0
8429b13ffffffff,25.0,0.0,0.0,0.0
8429b15ffffffff,15.0,0.0,0.0,0.0
8429b1bffffffff,203.0,0.0,62.0,0.0
8429b21ffffffff,10.0,0.0,0.0,0.0
8429b23ffffffff,2.0,0.0,2.0,0.0
8429b25ffffffff,97.0,0.0,4.0,0.0
8429b27ffffffff,2.0,0.0,0.0,0.0
8429b29ffffffff,1142.0,0.0,85.0,0.0
8429b2bffffffff,13.0,0.0,4.0,0.0
8429b2dffffffff,763.0,0.0,61.0,0.0
8429b31ffffffff,4.0,0.0,0.0,0.0
8429b39ffffffff,56.0,0.0,4.0,0.0
8429b3bffffffff,11.0,0.0,0.0,0.0
8429b3dffffffff,4.0,0.0,0.0,0.0
8429b61ffffffff,7.0,0.0,2.0,0.0
8429b63ffffffff,75.0,0.0,4.0,0.0
8429b65ffffffff,10.0,0.0,3.0,0.0
8429b67ffffffff,606.0,0.0,28.0,0.0
8429b6bffffffff,3.0,0.0,0.0,0.0
844805bffffffff,8.0,0.0,0.0,0.0
84480adffffffff,8.0,0.0,0.0,2.0
8448101ffffffff,6.0,0.0,0.0,0.0
844811bffffffff,3.0,0.0,0.0,0.0
8448121ffffffff,1.0,0.0,0.0,0.0
8448127ffffffff,1.0,0.0,0.0,0.0
8448133ffffffff,1.0,0.0,0.0,0.0
8448141ffffffff,24.0,0.0,0.0,2.0
8448143ffffffff,25.0,0.0,0.0,0.0
8448145ffffffff,14.0,0.0,0.0,0.0
8448147ffffffff,225.0,0.0,0.0,35.0
844814bffffffff,51.0,0.0,0.0,10.0
844814dffffffff,4.0,0.0,0.0,2.0
844815dffffffff,2.0,0.0,0.0,0.0
8448169ffffffff,4.0,0.0,0.0,0.0
844816bffffffff,10.0,0.0,0.0,6.0
8448189ffffffff,2.0,0.0,0.0,0.0
844818bffffffff,4.0,0.0,0.0,4.0
844818dffffffff,1.0,0.0,0.0,1.0
8448191ffffffff,2.0,0.0,0.0,0.0
8448193ffffffff,16.0,0.0,0.0,3.0
8448195ffffffff,2.0,0.0,0.0,2.0
8448197ffffffff,4.0,0.0,0.0,0.0
8448199ffffffff,8.0,0.0,0.0,0.0
844819dffffffff,30.0,0.0,0.0,12.0
84481b5ffffffff,1.0,0.0,0.0,0.0
84481b7ffffffff,6.0,0.0,0.0,0.0
84481b9ffffffff,1.0,0.0,0.0,1.0
84481bdffffffff,1.0,0.0,0.0,0.0
84481c1ffffffff,6.0,0.0,0.0,0.0
84481c5ffffffff,2.0,0.0,0.0,0.0
84481c7ffffffff,2.0,0.0,0.0,0.0
84481d5ffffffff,4.0,0.0,0.0,4.0
84481d7ffffffff,25.0,0.0,0.0,1.0
84482e5ffffffff,90.0,0.0,0.0,0.0
8448325ffffffff,10.0,0.0,0.0,0.0
8448333ffffffff,1.0,0.0,0.0,0.0
8448337ffffffff,64.0,0.0,0.0,13.0
844833bffffffff,1.0,0.0,0.0,0.0
8448361ffffffff,2.0,0.0,0.0,0.0
8448365ffffffff,12.0,0.0,0.0,0.0
844836dffffffff,21.0,0.0,0.0,2.0
84484a5ffffffff,1330.0,0.0,0.0,0.0
84484a7ffffffff,295.0,0.0,0.0,0.0
8448591ffffffff,93.0,0.0,0.0,0.0
8448593ffffffff,596.0,9.0,0.0,0.0
8448597ffffffff,8.0,0.0,0.0,0.0
8448599ffffffff,62.0,0.0,0.0,0.0
844859bffffffff,77.0,0.0,0.0,0.0
844859dffffffff,71.0,0.0,0.0,0.0
84485c3ffffffff,9.0,0.0,0.0,0.0
84485d1ffffffff,4.0,0.0,0.0,0.0
84485d3ffffffff,47.0,0.0,0.0,0.0
84485d5ffffffff,12.0,0.0,0.0,0.0
84485d7ffffffff,15.0,0.0,0.0,0.0
84485ddffffffff,72.0,0.0,0.0,0.0
8448831ffffffff,2.0,0.0,0.0,0.0
8448833ffffffff,31.0,0.0,0.0,0.0
8448837ffffffff,21.0,0.0,0.0,0.0
8448881ffffffff,17.0,0.0,1.0,0.0
8448885ffffffff,2.0,0.0,0.0,0.0
8448887ffffffff,4.0,0.0,1.0,0.0
844889dffffffff,1.0,0.0,0.0,0.0
84488a1ffffffff,4.0,0.0,0.0,0.0
84488a3ffffffff,4.0,0.0,0.0,0.0
84488a7ffffffff,1.0,0.0,0.0,0.0
84488a9ffffffff,2.0,0.0,0.0,0.0
84488b7ffffffff,9.0,0.0,0.0,0.0
84488d1ffffffff,6.0,0.0,0.0,0.0
84488d3ffffffff,35.0,0.0,0.0,0.0
84488d5ffffffff,3.0,0.0,0.0,0.0
84488d7ffffffff,16.0,0.0,2.0,0.0
84488d9ffffffff,4.0,0.0,0.0,0.0
84488dbffffffff,7.0,0.0,0.0,0.0
84488e5ffffffff,15.0,0.0,0.0,0.0
84488ebffffffff,6.0,0.0,0.0,0.0
84488edffffffff,43.0,0.0,2.0,0.0
8448981ffffffff,4.0,0.0,0.0,0.0
8448983ffffffff,6.0,0.0,0.0,0.0
8448985ffffffff,3.0,0.0,0.0,0.0
8448989ffffffff,4.0,0.0,0.0,0.0
844898bffffffff,4.0,0.0,0.0,0.0
844898dffffffff,3.0,0.0,0.0,0.0
8448991ffffffff,2.0,0.0,0.0,0.0
8448995ffffffff,1.0,0.0,0.0,0.0
8448997ffffffff,7.0,0.0,0.0,0.0
844899bffffffff,2.0,0.0,0.0,0.0
84489c3ffffffff,156.0,0.0,0.0,0.0
84489c7ffffffff,4.0,0.0,0.0,0.0
84489cbffffffff,15.0,0.0,0.0,0.0
84489d1ffffffff,51.0,0.0,3.0,0.0
84489d3ffffffff,72.0,0.0,0.0,0.0
84489d5ffffffff,17.0,0.0,0.0,0.0
84489d9ffffffff,62.0,0.0,1.0,0.0
84489dbffffffff,7.0,0.0,0.0,0.0
84489ddffffffff,25.0,0.0,0.0,0.0
8448a01ffffffff,2.0,0.0,0.0,0.0
8448a05ffffffff,149.0,0.0,0.0,14.0
8448a21ffffffff,13.0,0.0,0.0,0.0
8448a29ffffffff,175.0,0.0,0.0,4.0
8448a2bffffffff,69.0,0.0,0.0,7.0
8448a2dffffffff,1.0,0.0,0.0,0.0
8448a39ffffffff,4.0,0.0,0.0,0.0
8448a63ffffffff,33.0,0.0,0.0,0.0
8448a65ffffffff,6.0,0.0,0.0,0.0
8448a67ffffffff,36.0,0.0,0.0,1.0
8448a6dffffffff,1.0,0.0,0.0,0.0
8448ab3ffffffff,41.0,0.0,5.0,0.0
8448ab7ffffffff,1140.0,0.0,150.0,0.0
8448c01ffffffff,21.0,0.0,9.0,0.0
8448c03ffffffff,125.0,0.0,6.0,0.0
8448c05ffffffff,15.0,0.0,3.0,0.0
8448c07ffffffff,27.0,0.0,4.0,0.0
8448c09ffffffff,4.0,0.0,2.0,0.0
8448c0bffffffff,267.0,0.0,0.0,0.0
8448c11ffffffff,38.0,0.0,3.0,0.0
8448c13ffffffff,11.0,0.0,8.0,0.0
8448c15ffffffff,41.0,0.0,1.0,0.0
8448c17ffffffff,21.0,0.0,8.0,0.0
8448c19ffffffff,23.0,0.0,6.0,0.0
8448c1bffffffff,25.0,0.0,19.0,0.0
8448c1dffffffff,117.0,0.0,0.0,0.0
8448c23ffffffff,2.0,0.0,2.0,0.0
8448c25ffffffff,30.0,0.0,0.0,0.0
8448c27ffffffff,5.0,0.0,0.0,0.0
8448c2bffffffff,10.0,0.0,4.0,0.0
8448c2dffffffff,19.0,0.0,0.0,0.0
8448c31ffffffff,90.0,0.0,1.0,0.0
8448c33ffffffff,15.0,0.0,0.0,0.0
8448c35ffffffff,820.0,0.0,100.0,0.0
8448c37ffffffff,11.0,0.0,0.0,0.0
8448c39ffffffff,8.0,0.0,0.0,0.0
8448c3bffffffff,7.0,0.0,0.0,0.0
8448c3dffffffff,28.0,0.0,0.0,0.0
8448c4bffffffff,5.0,0.0,0.0,0.0
8448c55ffffffff,10.0,0.0,0.0,0.0
8448c57ffffffff,43.0,0.0,0.0,0.0
8448c59ffffffff,4343.0,0.0,946.0,0.0
8448c5bffffffff,881.0,0.0,231.0,0.0
8448c5dffffffff,4.0,0.0,2.0,0.0
8448c63ffffffff,27.0,0.0,3.0,0.0
8448c67ffffffff,29.0,0.0,4.0,0.0
8448c69ffffffff,2.0,0.0,0.0,0.0
8448c81ffffffff,1.0,0.0,0.0,0.0
8448c89ffffffff,6.0,0.0,2.0,0.0
8448c8bffffffff,2.0,0.0,0.0,0.0
8448c93ffffffff,7.0,0.0,2.0,0.0
8448c97ffffffff,2.0,0.0,0.0,0.0
8448c99ffffffff,222.0,0.0,21.0,0.0
8448c9bffffffff,18.0,0.0,4.0,0.0
8448ca1ffffffff,13.0,0.0,2.0,0.0
8448ca3ffffffff,3.0,0.0,1.0,0.0
8448ca9ffffffff,13.0,0.0,0.0,0.0
8448cabffffffff,4.0,0.0,0.0,0.0
8448cadffffffff,61.0,0.0,8.0,0.0
8448cb5ffffffff,24.0,0.0,3.0,0.0
8448cb9ffffffff,3.0,0.0,3.0,0.0
8448cbdffffffff,5.0,0.0,1.0,0.0
8448cc1ffffffff,34.0,0.0,15.0,0.0
8448cc3ffffffff,40.0,0.0,8.0,0.0
8448cc5ffffffff,115.0,0.0,37.0,0.0
8448cc7ffffffff,70.0,0.0,20.0,0.0
8448ccbffffffff,18.0,0.0,12.0,0.0
8448ccdffffffff,2.0,0.0,0.0,0.0
8448cd1ffffffff,17.0,0.0,6.0,0.0
8448cd3ffffffff,583.0,0.0,42.0,0.0
8448cd5ffffffff,17.0,0.0,11.0,0.0
8448cd7ffffffff,43.0,0.0,13.0,0.0
8448cd9ffffffff,137.0,0.0,61.0,0.0
8448cdbffffffff,121.0,0.0,10.0,0.0
8448cddffffffff,11.0,0.0,3.0,0.0
8448ce7ffffffff,3.0,0.0,0.0,0.0
8448ce9ffffffff,5.0,0.0,0.0,0.0
8448cebffffffff,24.0,0.0,7.0,0.0
8448cedffffffff,9.0,0.0,1.0,0.0
8448d03ffffffff,16.0,0.0,3.0,0.0
8448d09ffffffff,3.0,0.0,0.0,0.0
8448d11ffffffff,5.0,0.0,2.0,0.0
8448d13ffffffff,11.0,0.0,6.0,0.0
8448d19ffffffff,44.0,0.0,15.0,0.0
8448d1bffffffff,131.0,0.0,25.0,0.0
8448d33ffffffff,40.0,0.0,0.0,0.0
8448d43ffffffff,7.0,0.0,2.0,0.0
8448d4bffffffff,256.0,0.0,50.0,0.0
8448d51ffffffff,2.0,0.0,1.0,0.0
8448d53ffffffff,41.0,0.0,6.0,0.0
8448d55ffffffff,2.0,0.0,0.0,0.0
8448d5bffffffff,3.0,0.0,1.0,0.0
8448d5dffffffff,76.0,0.0,24.0,0.0
8448d81ffffffff,616.0,0.0,126.0,0.0
8448d83ffffffff,2121.0,0.0,141.0,0.0
8448d85ffffffff,250.0,0.0,31.0,0.0
8448d87ffffffff,2987.0,0.0,235.0,0.0
8448d89ffffffff,9618.0,0.0,834.0,0.0
8448d8bffffffff,585.0,0.0,43.0,0.0
8448d91ffffffff,2.0,0.0,0.0,0.0
8448d95ffffffff,9.0,0.0,3.0,0.0
8448d9bffffffff,1.0,0.0,0.0,0.0
8448d9dffffffff,6.0,0.0,4.0,0.0
8448da1ffffffff,43.0,0.0,7.0,0.0
8448da3ffffffff,4.0,0.0,0.0,0.0
8448da5ffffffff,37.0,0.0,4.0,0.0
8448da7ffffffff,2.0,0.0,0.0,0.0
8448da9ffffffff,66.0,0.0,0.0,0.0
8448dabffffffff,11.0,0.0,0.0,0.0
8448db3ffffffff,6.0,0.0,0.0,0.0
8448db5ffffffff,60.0,0.0,0.0,0.0
8448db7ffffffff,5.0,0.0,0.0,0.0
8448db9ffffffff,68.0,0.0,1.0,0.0
8448dbbffffffff,42.0,0.0,4.0,0.0
8448dbdffffffff,146.0,0.0,2.0,0.0
8448dc1ffffffff,37.0,0.0,14.0,0.0
8448dc3ffffffff,200.0,0.0,13.0,0.0
8448dc5ffffffff,9.0,0.0,0.0,0.0
8448dc7ffffffff,38.0,0.0,6.0,0.0
8448dc9ffffffff,1.0,0.0,0.0,0.0
8448dcbffffffff,241.0,0.0,60.0,0.0
8448dcdffffffff,13.0,0.0,0.0,0.0
8448dd1ffffffff,4.0,0.0,0.0,0.0
8448dd3ffffffff,28.0,0.0,7.0,0.0
8448dd5ffffffff,363.0,0.0,74.0,0.0
8448dd7ffffffff,18.0,0.0,8.0,0.0
8448dd9ffffffff,5.0,0.0,2.0,0.0
8448ddbffffffff,70.0,0.0,6.0,0.0
8448dddffffffff,8.0,0.0,0.0,0.0
8448de3ffffffff,86.0,0.0,2.0,0.0
8448de5ffffffff,39.0,0.0,0.0,0.0
8448de7ffffffff,3.0,0.0,0.0,0.0
8448de9ffffffff,1.0,0.0,0.0,0.0
8448debffffffff,10.0,0.0,0.0,0.0
8448e01ffffffff,6.0,0.0,0.0,0.0
8448e07ffffffff,15.0,0.0,0.0,2.0
8448e0dffffffff,2.0,0.0,0.0,0.0
8448e11ffffffff,5.0,0.0,0.0,0.0
8448e13ffffffff,8.0,0.0,0.0,0.0
8448e15ffffffff,2.0,0.0,0.0,0.0
8448e29ffffffff,2.0,0.0,0.0,2.0
8448e2bffffffff,10.0,0.0,0.0,4.0
8448e33ffffffff,33.0,0.0,9.0,2.0
8448e37ffffffff,397.0,0.0,71.0,0.0
8448e3dffffffff,3.0,0.0,0.0,0.0
8448e41ffffffff,2.0,0.0,0.0,2.0
8448e43ffffffff,4.0,0.0,0.0,0.0
8448e4dffffffff,74.0,0.0,0.0,40.0
8448e57ffffffff,1.0,0.0,0.0,0.0
8448e61ffffffff,41.0,0.0,0.0,21.0
8448e63ffffffff,19.0,0.0,0.0,1.0
8448e67ffffffff,11.0,0.0,0.0,4.0
8448e69ffffffff,5.0,0.0,0.0,0.0
8448e6bffffffff,9.0,0.0,0.0,3.0
8448e85ffffffff,1499.0,0.0,268.0,0.0
8448e89ffffffff,10.0,0.0,6.0,0.0
8448e8dffffffff,1747.0,0.0,453.0,0.0
8448ea1ffffffff,11.0,0.0,7.0,0.0
8448ea3ffffffff,1.0,0.0,0.0,0.0
8448ea5ffffffff,6.0,0.0,0.0,0.0
8448ea7ffffffff,11.0,0.0,8.0,0.0
8448ea9ffffffff,32.0,0.0,4.0,0.0
8448eabffffffff,97.0,0.0,11.0,0.0
8448eadffffffff,60.0,0.0,32.0,0.0
8448eb1ffffffff,133.0,0.0,36.0,0.0
8448eb3ffffffff,20.0,0.0,0.0,0.0
8448eb5ffffffff,433.0,0.0,20.0,0.0
8448eb7ffffffff,21.0,0.0,2.0,0.0
8448ebdffffffff,2.0,0.0,0.0,0.0
8448ec5ffffffff,26.0,0.0,11.0,0.0
8448ec7ffffffff,890.0,0.0,266.0,0.0
8448ed3ffffffff,1.0,0.0,0.0,0.0
8448ee1ffffffff,778.0,0.0,92.0,0.0
8448ee3ffffffff,136.0,0.0,33.0,0.0
8448ee5ffffffff,27.0,0.0,5.0,0.0
8448ee7ffffffff,32.0,0.0,4.0,0.0
8448ee9ffffffff,6380.0,0.0,1330.0,0.0
8448eebffffffff,1684.0,0.0,330.0,0.0
8448eedffffffff,26.0,0.0,6.0,0.0
8448f21ffffffff,2375.0,0.0,434.0,0.0
8448f25ffffffff,935.0,0.0,98.0,0.0
8448f2bffffffff,5.0,0.0,2.0,0.0
8448f2dffffffff,193.0,0.0,66.0,0.0
8448f35ffffffff,2.0,0.0,0.0,0.0
8448f3dffffffff,1.0,0.0,0.0,0.0
8448f51ffffffff,2.0,0.0,0.0,0.0
8448f59ffffffff,2.0,0.0,0.0,0.0
8448f63ffffffff,15.0,0.0,2.0,0.0
8448f67ffffffff,4.0,0.0,2.0,0.0
8449801ffffffff,206.0,0.0,0.0,102.0
8449803ffffffff,15.0,0.0,0.0,8.0
8449805ffffffff,4.0,0.0,0.0,0.0
8449807ffffffff,11.0,0.0,0.0,0.0
8449809ffffffff,62.0,0.0,0.0,14.0
844980bffffffff,518.0,0.0,0.0,8.0
844980dffffffff,5.0,0.0,0.0,0.0
8449811ffffffff,4.0,0.0,0.0,0.0
8449813ffffffff,2.0,0.0,0.0,0.0
8449815ffffffff,2.0,0.0,0.0,0.0
8449817ffffffff,1.0,0.0,0.0,0.0
8449819ffffffff,6.0,0.0,0.0,0.0
8449821ffffffff,3.0,0.0,0.0,3.0
8449823ffffffff,55.0,0.0,0.0,27.0
8449825ffffffff,6.0,0.0,0.0,4.0
8449827ffffffff,13.0,0.0,0.0,0.0
8449829ffffffff,11.0,0.0,0.0,2.0
844982bffffffff,85.0,0.0,0.0,18.0
844982dffffffff,92.0,0.0,0.0,19.0
8449831ffffffff,134.0,0.0,0.0,35.0
8449833ffffffff,39.0,0.0,0.0,11.0
8449835ffffffff,8.0,0.0,0.0,0.0
8449837ffffffff,2.0,0.0,0.0,0.0
8449839ffffffff,1.0,0.0,0.0,0.0
844983bffffffff,56.0,0.0,0.0,2.0
844983dffffffff,126.0,0.0,0.0,27.0
8449851ffffffff,2.0,0.0,0.0,0.0
8449853ffffffff,5.0,0.0,0.0,0.0
8449855ffffffff,58.0,0.0,0.0,17.0
8449857ffffffff,21.0,0.0,0.0,7.0
8449861ffffffff,175.0,0.0,0.0,55.0
8449863ffffffff,41.0,0.0,0.0,3.0
8449865ffffffff,350.0,0.0,0.0,102.0
8449867ffffffff,38.0,0.0,0.0,10.0
8449869ffffffff,2.0,0.0,0.0,0.0
844986dffffffff,1.0,0.0,0.0,1.0
8449881ffffffff,15.0,0.0,0.0,0.0
8449885ffffffff,20.0,0.0,0.0,0.0
8449889ffffffff,10.0,0.0,0.0,0.0
844988bffffffff,4.0,0.0,0.0,0.0
844988dffffffff,131.0,0.0,0.0,7.0
8449893ffffffff,8.0,0.0,0.0,3.0
84498c1ffffffff,2.0,0.0,0.0,0.0
84498c5ffffffff,2.0,0.0,0.0,0.0
84498c7ffffffff,28.0,0.0,0.0,0.0
84498c9ffffffff,9.0,0.0,0.0,0.0
84498cdffffffff,5.0,0.0,0.0,0.0
84498e1ffffffff,5.0,0.0,0.0,0.0
84498e3ffffffff,28.0,0.0,0.0,0.0
84498e5ffffffff,1.0,0.0,0.0,0.0
84498e9ffffffff,8.0,0.0,0.0,0.0
84498ebffffffff,112.0,0.0,0.0,2.0
84498edffffffff,30.0,0.0,0.0,5.0
8449909ffffffff,10.0,0.0,0.0,2.0
844990bffffffff,39.0,0.0,0.0,11.0
844990dffffffff,81.0,0.0,0.0,24.0
8449911ffffffff,2.0,0.0,0.0,0.0
8449919ffffffff,41.0,0.0,0.0,3.0
844991dffffffff,11.0,0.0,0.0,3.0
8449941ffffffff,4.0,0.0,0.0,0.0
