cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
841968bffffffff,29.0,9.0,0.0,0.0,0.0,0.0,0.0
8419691ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419695ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419697ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841969dffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0
84196b1ffffffff,61.0,10.0,0.0,0.0,0.0,0.0,0.0
84196b3ffffffff,235.0,48.0,0.0,0.0,0.0,0.0,0.0
84196b7ffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0
84196b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196bbffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
84196c3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84196cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d5ffffffff,18.0,3.0,0.0,0.0,0.0,0.0,0.0
84196d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d9ffffffff,51.0,5.0,0.0,0.0,0.0,0.0,0.0
84196dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196ddffffffff,213.0,21.0,0.0,0.0,0.0,0.0,0.0
8419721ffffffff,10.0,4.0,2.0,0.0,0.0,0.0,0.0
8419723ffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
8419727ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8419729ffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
841972bffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0
8419733ffffffff,5.0,0.0,1.0,0.0,0.0,0.0,0.0
8419739ffffffff,117.0,14.0,44.0,0.0,0.0,0.0,0.0
841973bffffffff,48.0,18.0,24.0,0.0,0.0,0.0,0.0
841973dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419763ffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0
8419769ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841976bffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841d209ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841d26bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e02dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f001ffffffff,28.0,21.0,0.0,0.0,0.0,0.0,0.0
841f003ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f009ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
841f00dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f041ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f045ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,131.0,20.0,0.0,0.0,0.0,0.0,0.0
841f053ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
841f055ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f059ffffffff,8.0,5.0,0.0,0.0,0.0,0.0,0.0
841f05bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f069ffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
841f06bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,13.0,1.0,0.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0edffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
841f131ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f149ffffffff,30.0,18.0,0.0,0.0,0.0,0.0,0.0
841f14bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f14dffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
841f159ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f207ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841f20dffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0
841f211ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f217ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f219ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f21dffffffff,9.0,6.0,0.0,0.0,0.0,0.0,0.0
841f221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f223ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f22bffffffff,8.0,0.0,1.0,0.0,0.0,0.0,0.0
841f231ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f233ffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
841f23bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f243ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f245ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f24bffffffff,7.0,0.0,1.0,0.0,0.0,0.0,0.0
841f251ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f25dffffffff,7.0,2.0,2.0,0.0,0.0,0.0,0.0
841f265ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f26dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841f283ffffffff,135.0,73.0,0.0,0.0,0.0,0.0,0.0
841f28bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f291ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f299ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f29dffffffff,69.0,27.0,0.0,0.0,0.0,0.0,0.0
841f2a1ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2a3ffffffff,76.0,70.0,0.0,0.0,0.0,0.0,0.0
841f2a9ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
841f2adffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
841f2d7ffffffff,18.0,9.0,0.0,0.0,0.0,0.0,0.0
841f2dbffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
841f2e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f303ffffffff,19.0,3.0,0.0,0.0,0.0,0.0,0.0
841f313ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841f315ffffffff,12.0,5.0,0.0,0.0,0.0,0.0,0.0
841f31bffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
841f31dffffffff,38.0,12.0,3.0,0.0,0.0,0.0,0.0
841f325ffffffff,18.0,2.0,0.0,0.0,0.0,0.0,0.0
841f327ffffffff,66.0,43.0,0.0,1.0,0.0,0.0,0.0
841f331ffffffff,19.0,8.0,0.0,0.0,0.0,0.0,0.0
841f333ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
841f335ffffffff,50.0,34.0,0.0,0.0,0.0,0.0,0.0
841f337ffffffff,21.0,3.0,0.0,0.0,0.0,0.0,0.0
841f339ffffffff,7.0,5.0,0.0,0.0,0.0,0.0,0.0
841f33bffffffff,66.0,17.0,0.0,0.0,0.0,0.0,0.0
841f33dffffffff,125.0,18.0,0.0,0.0,0.0,0.0,0.0
841f351ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
841f355ffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0
841f357ffffffff,19.0,9.0,0.0,0.0,0.0,0.0,0.0
841f359ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
841f413ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f703ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f71dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,54.0,5.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841f72dffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa4dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8422d0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,431.0,0.0,0.0,289.0,0.0,0.0,0.0
8422dbdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428005ffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0
8428007ffffffff,25.0,0.0,0.0,22.0,0.0,0.0,0.0
8428023ffffffff,97.0,0.0,0.0,45.0,0.0,0.0,0.0
842802bffffffff,1879.0,0.0,0.0,1049.0,0.0,0.0,0.0
8428033ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8428035ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
842803dffffffff,27.0,0.0,0.0,16.0,0.0,0.0,0.0
8428047ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428063ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8428069ffffffff,46.0,0.0,0.0,9.0,0.0,0.0,0.0
842806bffffffff,26.0,0.0,0.0,4.0,0.0,0.0,0.0
8428183ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842818bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8428191ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428195ffffffff,179.0,0.0,0.0,38.0,0.0,0.0,0.0
8428199ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
842819dffffffff,56.0,0.0,0.0,16.0,0.0,0.0,0.0
84281b3ffffffff,139.0,0.0,0.0,14.0,0.0,0.0,0.0
84281b5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84281b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84281bbffffffff,11.0,0.0,0.0,1.0,0.0,0.0,0.0
84281c3ffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
84281cbffffffff,168.0,0.0,0.0,65.0,0.0,0.0,0.0
84281d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84281d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84281d9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,694.0,0.0,0.0,61.0,0.0,0.0,0.0
842830bffffffff,459.0,0.0,0.0,101.0,0.0,0.0,0.0
8428311ffffffff,21.0,0.0,0.0,11.0,0.0,0.0,0.0
8428313ffffffff,34.0,0.0,0.0,10.0,0.0,0.0,0.0
842831dffffffff,2481.0,0.0,0.0,563.0,0.0,0.0,0.0
8428341ffffffff,243.0,0.0,0.0,60.0,0.0,0.0,0.0
8428343ffffffff,538.0,0.0,0.0,133.0,0.0,0.0,0.0
8428347ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8428349ffffffff,13.0,0.0,0.0,4.0,0.0,0.0,0.0
842834dffffffff,1932.0,0.0,0.0,1245.0,0.0,0.0,0.0
8428355ffffffff,331.0,0.0,0.0,228.0,0.0,0.0,0.0
8428357ffffffff,110.0,0.0,0.0,22.0,0.0,0.0,0.0
842835dffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
8428c01ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c07ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c0bffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
8428c0dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c23ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c25ffffffff,359.0,0.0,0.0,43.0,0.0,0.0,0.0
8428c27ffffffff,139.0,0.0,0.0,58.0,0.0,0.0,0.0
8428c2bffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
8428c33ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c35ffffffff,22.0,0.0,0.0,4.0,0.0,0.0,0.0
8428c3dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c47ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c55ffffffff,9.0,0.0,0.0,9.0,0.0,0.0,0.0
8428c61ffffffff,982.0,0.0,0.0,141.0,0.0,0.0,0.0
8428c63ffffffff,18.0,0.0,0.0,4.0,0.0,0.0,0.0
8428c69ffffffff,54.0,0.0,0.0,2.0,0.0,0.0,0.0
8428c6bffffffff,103.0,0.0,0.0,2.0,0.0,0.0,0.0
8428c6dffffffff,177.0,0.0,0.0,29.0,0.0,0.0,0.0
8428ca7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8428cadffffffff,14.0,0.0,0.0,5.0,0.0,0.0,0.0
8428ce5ffffffff,28.0,0.0,0.0,15.0,0.0,0.0,0.0
8428d0bffffffff,62.0,0.0,0.0,4.0,0.0,0.0,0.0
8428d11ffffffff,136.0,0.0,0.0,4.0,2.0,0.0,0.0
8428d13ffffffff,423.0,0.0,0.0,51.0,0.0,0.0,0.0
8428d15ffffffff,710.0,0.0,0.0,66.0,62.0,0.0,0.0
8428d17ffffffff,1140.0,0.0,0.0,139.0,0.0,0.0,0.0
8428d19ffffffff,1680.0,0.0,0.0,251.0,0.0,0.0,0.0
8428d1bffffffff,946.0,0.0,0.0,154.0,0.0,0.0,0.0
8428d1dffffffff,139.0,0.0,0.0,9.0,0.0,0.0,0.0
8428d51ffffffff,108.0,0.0,0.0,11.0,0.0,0.0,0.0
8428d55ffffffff,1561.0,0.0,0.0,327.0,0.0,0.0,0.0
8428d57ffffffff,936.0,0.0,0.0,191.0,0.0,0.0,0.0
8428d59ffffffff,71.0,0.0,0.0,18.0,0.0,0.0,0.0
8428d5bffffffff,76.0,0.0,0.0,10.0,0.0,0.0,0.0
8428d5dffffffff,40.0,0.0,0.0,8.0,0.0,0.0,0.0
8428d81ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d83ffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
8428d89ffffffff,510.0,0.0,0.0,67.0,0.0,0.0,0.0
8428d8bffffffff,146.0,0.0,0.0,34.0,2.0,0.0,0.0
8428d9dffffffff,62.0,0.0,0.0,7.0,2.0,0.0,0.0
8428dc5ffffffff,6.0,0.0,0.0,3.0,0.0,0.0,0.0
8428dc7ffffffff,661.0,0.0,0.0,72.0,0.0,0.0,0.0
8428dc9ffffffff,98.0,0.0,0.0,40.0,0.0,0.0,0.0
8428dcdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8428dd1ffffffff,41.0,0.0,0.0,2.0,0.0,0.0,0.0
8428dd3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8428dd9ffffffff,34.0,0.0,0.0,1.0,0.0,0.0,0.0
8428ddbffffffff,45.0,0.0,0.0,20.0,0.0,0.0,0.0
8428dddffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
8428de1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8428de9ffffffff,1946.0,0.0,0.0,180.0,0.0,0.0,0.0
8428debffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8428e05ffffffff,8.0,0.0,0.0,8.0,0.0,0.0,0.0
8428e21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428e23ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8428e29ffffffff,22.0,0.0,0.0,7.0,0.0,0.0,0.0
8428e2bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8428e61ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8428e65ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8428e67ffffffff,10.0,0.0,0.0,5.0,0.0,0.0,0.0
8428f11ffffffff,34.0,0.0,0.0,1.0,0.0,0.0,0.0
8428f17ffffffff,79.0,0.0,0.0,8.0,0.0,0.0,0.0
8428f19ffffffff,277.0,0.0,0.0,45.0,0.0,0.0,0.0
8428f1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f37ffffffff,814.0,0.0,0.0,512.0,0.0,0.0,0.0
8428f51ffffffff,181.0,0.0,0.0,34.0,0.0,0.0,0.0
8428f57ffffffff,86.0,0.0,0.0,5.0,0.0,0.0,0.0
8428f59ffffffff,1610.0,0.0,0.0,323.0,0.0,0.0,0.0
8429121ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8429123ffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0
8429125ffffffff,436.0,0.0,0.0,257.0,0.0,0.0,0.0
8429127ffffffff,216.0,0.0,0.0,35.0,0.0,0.0,0.0
842912bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429135ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8429137ffffffff,48.0,0.0,0.0,4.0,0.0,0.0,0.0
842913dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84291a5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84291a7ffffffff,333.0,0.0,0.0,165.0,0.0,0.0,0.0
84291abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84291e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84291e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84291e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a19ffffffff,290.0,0.0,0.0,41.0,0.0,0.0,0.0
8429a41ffffffff,4648.0,0.0,0.0,1014.0,0.0,0.0,0.0
8429a43ffffffff,40.0,0.0,0.0,16.0,0.0,0.0,0.0
8429a47ffffffff,26.0,0.0,0.0,2.0,0.0,0.0,0.0
8429a49ffffffff,82.0,0.0,0.0,12.0,0.0,0.0,0.0
8429a4bffffffff,46.0,0.0,0.0,11.0,0.0,0.0,0.0
8429a4dffffffff,1447.0,0.0,0.0,258.0,0.0,0.0,0.0
8429a51ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a55ffffffff,124.0,0.0,0.0,16.0,0.0,0.0,0.0
8429a57ffffffff,2509.0,0.0,0.0,336.0,0.0,0.0,0.0
8429a59ffffffff,52.0,0.0,0.0,32.0,0.0,0.0,0.0
8429a61ffffffff,112.0,0.0,0.0,25.0,0.0,0.0,0.0
8429a65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a6dffffffff,54.0,0.0,0.0,18.0,0.0,0.0,0.0
8429ac9ffffffff,217.0,0.0,0.0,15.0,0.0,0.0,0.0
8429ad1ffffffff,1293.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ad9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8429addffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
842a065ffffffff,13.0,0.0,6.0,0.0,0.0,0.0,0.0
842a069ffffffff,197.0,0.0,81.0,0.0,0.0,0.0,0.0
842a06dffffffff,20.0,0.0,4.0,0.0,0.0,0.0,0.0
842a101ffffffff,3266.0,0.0,451.0,0.0,0.0,0.0,0.0
842a103ffffffff,11124.0,0.0,2425.0,0.0,0.0,0.0,0.0
842a105ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842a107ffffffff,11417.0,0.0,3297.0,0.0,0.0,0.0,0.0
842a109ffffffff,8120.0,0.0,2215.0,0.0,0.0,0.0,0.0
842a10bffffffff,2125.0,0.0,665.0,0.0,0.0,0.0,0.0
842a10dffffffff,61.0,0.0,2.0,0.0,0.0,0.0,0.0
842a111ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842a115ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a11bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a11dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842a12bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a131ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,4987.0,0.0,938.0,0.0,0.0,0.0,0.0
842a139ffffffff,3659.0,0.0,655.0,0.0,0.0,0.0,0.0
842a13bffffffff,3163.0,0.0,550.0,0.0,0.0,0.0,0.0
842a13dffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
842a141ffffffff,64.0,0.0,8.0,0.0,0.0,0.0,0.0
842a143ffffffff,2357.0,0.0,335.0,0.0,0.0,0.0,0.0
842a145ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
842a147ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
842a14bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842a151ffffffff,560.0,0.0,142.0,0.0,0.0,0.0,0.0
842a155ffffffff,326.0,0.0,15.0,0.0,0.0,0.0,0.0
842a157ffffffff,245.0,0.0,43.0,0.0,0.0,0.0,0.0
842a159ffffffff,1217.0,0.0,226.0,0.0,0.0,0.0,0.0
842a15dffffffff,2448.0,0.0,228.0,0.0,0.0,0.0,0.0
842a161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a163ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
842a169ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
842a16bffffffff,21.0,0.0,2.0,0.0,0.0,0.0,0.0
842a1a5ffffffff,3882.0,0.0,2064.0,0.0,0.0,0.0,0.0
842a1e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842a301ffffffff,2699.0,0.0,614.0,0.0,0.0,0.0,0.0
842a303ffffffff,1512.0,0.0,435.0,0.0,0.0,0.0,0.0
842a307ffffffff,1322.0,0.0,381.0,0.0,0.0,0.0,0.0
842a309ffffffff,65.0,0.0,4.0,0.0,0.0,0.0,0.0
842a30dffffffff,196.0,0.0,26.0,0.0,0.0,0.0,0.0
842a311ffffffff,3338.0,0.0,966.0,0.0,0.0,0.0,0.0
842a313ffffffff,586.0,0.0,190.0,0.0,0.0,0.0,0.0
842a315ffffffff,1865.0,0.0,662.0,0.0,0.0,0.0,0.0
842a317ffffffff,745.0,0.0,309.0,0.0,0.0,0.0,0.0
842a31dffffffff,966.0,0.0,408.0,0.0,0.0,0.0,0.0
842a331ffffffff,428.0,0.0,75.0,0.0,0.0,0.0,0.0
842a333ffffffff,1060.0,0.0,239.0,0.0,0.0,0.0,0.0
842a335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a337ffffffff,64.0,0.0,13.0,0.0,0.0,0.0,0.0
842a339ffffffff,156.0,0.0,34.0,0.0,0.0,0.0,0.0
842a33bffffffff,1381.0,0.0,352.0,0.0,0.0,0.0,0.0
842a341ffffffff,340.0,0.0,44.0,0.0,0.0,0.0,0.0
842a345ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a347ffffffff,414.0,0.0,92.0,0.0,0.0,0.0,0.0
842a96bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa41ffffffff,18.0,0.0,6.0,0.0,0.0,0.0,0.0
842aa49ffffffff,24.0,0.0,10.0,0.0,0.0,0.0,0.0
842aa4bffffffff,345.0,0.0,172.0,0.0,0.0,0.0,0.0
842aa4dffffffff,29.0,0.0,24.0,0.0,0.0,0.0,0.0
842aa5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842aa6dffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
842aa93ffffffff,58.0,0.0,18.0,0.0,0.0,0.0,0.0
842aa99ffffffff,20.0,0.0,16.0,0.0,0.0,0.0,0.0
842aa9bffffffff,938.0,0.0,185.0,0.0,0.0,0.0,0.0
842aad1ffffffff,2365.0,0.0,920.0,0.0,0.0,0.0,0.0
842aad3ffffffff,1815.0,0.0,268.0,0.0,0.0,0.0,0.0
842aad5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842aad9ffffffff,1782.0,0.0,448.0,0.0,0.0,0.0,0.0
842aadbffffffff,4897.0,0.0,1667.0,0.0,0.0,0.0,0.0
842aaddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab39ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ab5bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842ac6dffffffff,114.0,0.0,23.0,0.0,0.0,0.0,0.0
842ad5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842af03ffffffff,10.0,0.0,1.0,0.0,0.0,0.0,0.0
842af0dffffffff,30.0,0.0,11.0,0.0,0.0,0.0,0.0
842af15ffffffff,71.0,0.0,15.0,0.0,0.0,0.0,0.0
842af17ffffffff,4.0,0.0,1.0,0.0,0.0,0.0,0.0
842af33ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842af45ffffffff,39.0,0.0,10.0,0.0,0.0,0.0,0.0
842af61ffffffff,144.0,0.0,20.0,0.0,0.0,0.0,0.0
842af63ffffffff,530.0,0.0,91.0,0.0,0.0,0.0,0.0
842af69ffffffff,57.0,0.0,23.0,0.0,0.0,0.0,0.0
842af6bffffffff,438.0,0.0,65.0,0.0,0.0,0.0,0.0
842b061ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b067ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b06dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b0a1ffffffff,119.0,0.0,2.0,0.0,0.0,0.0,0.0
842b0a5ffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0
842b0a7ffffffff,239.0,0.0,7.0,0.0,0.0,0.0,0.0
842b105ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b121ffffffff,479.0,0.0,0.0,0.0,0.0,0.0,0.0
842b125ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
842b127ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
842b129ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b12dffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
842b143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b14bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b161ffffffff,461.0,0.0,22.0,0.0,0.0,0.0,0.0
842b165ffffffff,107.0,0.0,17.0,0.0,0.0,0.0,0.0
842b167ffffffff,1893.0,0.0,147.0,0.0,0.0,0.0,0.0
842b169ffffffff,1429.0,0.0,75.0,0.0,0.0,0.0,0.0
842b16bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b16dffffffff,18.0,0.0,2.0,0.0,0.0,0.0,0.0
842b187ffffffff,16.0,0.0,5.0,0.0,0.0,0.0,0.0
842b189ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b18bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b199ffffffff,42.0,0.0,2.0,0.0,0.0,0.0,0.0
842b1a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1abffffffff,17.0,0.0,14.0,0.0,0.0,0.0,0.0
842b1bdffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
